longitude,contract_type,__CLASS__,salary_max,adref,contract_time,description,title,latitude,created,salary_min,salary_is_predicted,id,redirect_url,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name
-88.997014,,Adzuna::API::Response::Job,26350.56,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MDYzNCIsInMiOiI4cjlpbDB0QzhSR09ydl9NdnR1ZmNBIn0.W9THn0ahtTdt5TdJ0gy4GgBLk1c9n6wu3x79RwqEWx4,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Drive with Uber - Sign Up Today,40.453379,2026-04-27T10:53:51Z,26350.56,1,5711850634,https://www.adzuna.com/land/ad/5711850634?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=7C66499257F0C4BCBD833E6ACA20C007A0404DFD,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'McLean County', 'Bloomington']","Bloomington, McLean County"
-88.529533,,Adzuna::API::Response::Job,37644.96,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MDY2MCIsInMiOiI4cjlpbDB0QzhSR09ydl9NdnR1ZmNBIn0.lUDacWEF7wrIkPoBaC7USlRtHMtF6n-Q9Yt9UpMPCJc,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver - Make Money On Your Schedule,40.560815,2026-04-27T10:53:51Z,37644.96,1,5711850660,https://www.adzuna.com/land/ad/5711850660?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=642CB9EC7C8033BC5B4F0A05EAE925841D3468B2,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'McLean County', 'Anchor']","Anchor, McLean County"
-89.827672,,Adzuna::API::Response::Job,34894.38,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNjc4In0.sU4gU0NXTxFjtSnqzXX1hxPAiz7GpfSO_SURG0z84Zg,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Earn Cash - Drive with Uber,40.584334,2026-04-27T10:53:51Z,34894.38,1,5711850678,https://www.adzuna.com/land/ad/5711850678?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=5832C2A90653D11AF46E19CC83D5082C2947A18E,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'Glasford']","Glasford, Peoria County"
-89.201252,,Adzuna::API::Response::Job,36864.04,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNTk5In0.uP_2s1F1Y4REaefTKSWW1ty7OW_QoiopV2STw3FFFMg,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Flexible Gig - Drive with Uber,40.797212,2026-04-27T10:53:51Z,36864.04,1,5711850599,https://www.adzuna.com/land/ad/5711850599?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=A42F0FED8019F9020C62D93314F8994D65A2DA96,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Woodford County', 'Roanoke']","Roanoke, Woodford County"
-89.61605,,Adzuna::API::Response::Job,36223.29,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNjUwIn0.IM_4VPUUBT7JW9s-ACkvu1c3a2k0o1jINcT58-uEXwg,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver,40.698085,2026-04-27T10:53:51Z,36223.29,1,5711850650,https://www.adzuna.com/land/ad/5711850650?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=7E14437F5FEA71DC10DE171053A30D7D3F19018B,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'High Meadows']","High Meadows, Peoria County"
-89.891321,,Adzuna::API::Response::Job,29779.45,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MDcwNCIsInMiOiI4cjlpbDB0QzhSR09ydl9NdnR1ZmNBIn0.Pf4onRzamW8l7jPgGCRzDaKcugWxZviggZfrKodSFIc,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Flexible Hours - Drive with Uber,40.687456,2026-04-27T10:53:51Z,29779.45,1,5711850704,https://www.adzuna.com/land/ad/5711850704?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=198FCE9F3D009B49372F323B2E2477BBC0E492E9,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'Cramers']","Cramers, Peoria County"
-89.67126,,Adzuna::API::Response::Job,41758.88,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNjEwIn0.DLyiQz80E_EVIc1yIBUIEafRpLzYbKWSyq4v3sZScVw,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver - Earn in your free time,40.71168,2026-04-27T10:53:51Z,41758.88,1,5711850610,https://www.adzuna.com/land/ad/5711850610?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=6C2234BFE6B59091D0ED43BABB51F7C3CA0299D8,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'Pottstown']","Pottstown, Peoria County"
-89.330883,,Adzuna::API::Response::Job,32193.58,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MDY0MCIsInMiOiI4cjlpbDB0QzhSR09ydl9NdnR1ZmNBIn0.SQovF800Wie7QJ_LNzg8BywTdLa5kEv4PWJ23R8ZX8U,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Want to earn extra money? Drive with Uber,40.629573,2026-04-27T10:53:51Z,32193.58,1,5711850640,https://www.adzuna.com/land/ad/5711850640?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=3A6AB1E7D8BAE67B033823198BACA498AE6CA250,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Tazewell County', 'Deer Creek']","Deer Creek, Tazewell County"
-89.594585,,Adzuna::API::Response::Job,50393.61,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNjY5In0.qncsG1yIsdDZaPtS6QE4XbGLeWddFfXyn_uqG792eCQ,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver - Flexible hours. Instant Pay.,40.644571,2026-04-27T10:53:51Z,50393.61,1,5711850669,https://www.adzuna.com/land/ad/5711850669?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=FF88A76B454158D594E7B972E92A6F9CF2EE944E,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Tazewell County', 'Creve Coeur']","Creve Coeur, Tazewell County"
-89.581466,,Adzuna::API::Response::Job,31519.73,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNjU0In0.ua3eB0CtA6cLaXh4c9-3W5858O0_Wr45U-G3jOc6IGk,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Drive with Uber - Sign Up Today,40.715456,2026-04-27T10:53:51Z,31519.73,1,5711850654,https://www.adzuna.com/land/ad/5711850654?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=4F67237FB57C20B197DB24BED362369FEB0AACE0,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'Vets Row']","Vets Row, Peoria County"
-89.949431,,Adzuna::API::Response::Job,33020.83,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNzA5In0.XLXspCPaOOWWY9PmCCg6CJqwLegdlxHfBIXrcmVvMWY,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Flexible Winter Schedule - Drive with Uber!,40.778532,2026-04-27T10:53:51Z,33020.83,1,5711850709,https://www.adzuna.com/land/ad/5711850709?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=C7A6F685B5C255A84ACFD9E6473F51CE5DDB6651,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'Elmwood']","Elmwood, Peoria County"
-89.629801,,Adzuna::API::Response::Job,39204.61,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNjExIn0.AjQir2nZSJyp0ObXYMHfHa0jt6HmZqYH36zIXf458Xo,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Choose your own schedule - Drive with Uber,40.714543,2026-04-27T10:53:51Z,39204.61,1,5711850611,https://www.adzuna.com/land/ad/5711850611?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=0A055899FE81B968B5BD5FA557366C7E831026D7,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'El Vista']","El Vista, Peoria County"
-88.765695,,Adzuna::API::Response::Job,31952.37,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MDY5OSIsInMiOiI4cjlpbDB0QzhSR09ydl9NdnR1ZmNBIn0.alI4vhdgAXolsE0ojYJvzYRVoV6h9ajmJLZIlKwTt8s,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Flexible Winter Schedule - Drive with Uber!,40.348967,2026-04-27T10:53:51Z,31952.37,1,5711850699,https://www.adzuna.com/land/ad/5711850699?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=8023571B91D904A1E8211CD17DCA9095F7EC4CBB,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'McLean County', 'Le Roy']","Le Roy, McLean County"
-89.467869,,Adzuna::API::Response::Job,52616.29,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MDYyNyIsInMiOiI4cjlpbDB0QzhSR09ydl9NdnR1ZmNBIn0.n_OBpFZ8gpLXruBSDaLxou8gWVgoXb1aseWro9cteY4,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver gig - Earn on your schedule,40.766426,2026-04-27T10:53:51Z,52616.29,1,5711850627,https://www.adzuna.com/land/ad/5711850627?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=0BFF4F06281E2447E6E2328C02AFD8F1C4DE9043,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Woodford County', 'Germantown Hills']","Germantown Hills, Woodford County"
-89.522315,,Adzuna::API::Response::Job,35680.95,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MDY4NCIsInMiOiI4cjlpbDB0QzhSR09ydl9NdnR1ZmNBIn0.iRGp-m0kyPDD575E5Nf5EBCH-WlOcEpTTtW9rUK1WUc,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Flexible Gig - Drive with Uber,40.824481,2026-04-27T10:53:51Z,35680.95,1,5711850684,https://www.adzuna.com/land/ad/5711850684?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=4DF162949482FF182E34DC86A70FBBE2ED8D48FF,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Tazewell County', 'Spring Bay']","Spring Bay, Tazewell County"
-89.640879,,Adzuna::API::Response::Job,40235.07,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MDY2NSIsInMiOiI4cjlpbDB0QzhSR09ydl9NdnR1ZmNBIn0.LjzqFS4cH38s_35BZLTg_mwa1wiF6XQd-yMWJV84wvw,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Earn on Your Schedule - Drive with Uber,40.77529,2026-04-27T10:53:51Z,40235.07,1,5711850665,https://www.adzuna.com/land/ad/5711850665?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=183BEDB16E3F281381583905DA68399EE5BEABC0,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'Vonachen Knolls']","Vonachen Knolls, Peoria County"
-89.770291,,Adzuna::API::Response::Job,33459.24,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNjM5In0.kjBNOCW8SSoMwAeBQC5xmIwYqb_kcsaYxSOXwRfiu6s,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Drive with Uber for weekend cash,40.55765,2026-04-27T10:53:51Z,33459.24,1,5711850639,https://www.adzuna.com/land/ad/5711850639?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=AC4054DA50FDAB07B0F63CDEB85620A4B19627C4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'Mapleton']","Mapleton, Peoria County"
-89.766147,,Adzuna::API::Response::Job,35285.88,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MDYyMSIsInMiOiI4cjlpbDB0QzhSR09ydl9NdnR1ZmNBIn0.QMzXdXt0AY2U8h9cJenBYHPREwp_7C20hoc3otimNIM,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver - Flexible hours. Instant Pay.,40.917295,2026-04-27T10:53:51Z,35285.88,1,5711850621,https://www.adzuna.com/land/ad/5711850621?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=8CE0DD170FF5689C56DAD95496AC9CE0E4101E63,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'Princeville']","Princeville, Peoria County"
-88.793297,,Adzuna::API::Response::Job,35553.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MDYwOSIsInMiOiI4cjlpbDB0QzhSR09ydl9NdnR1ZmNBIn0._2tbaCDdr98CcEwSG-UObGf3qr7HA5y5wV_yRJ6KNX8,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Uber - Sign Up to Drive and Earn,40.641732,2026-04-27T10:53:51Z,35553.0,1,5711850609,https://www.adzuna.com/land/ad/5711850609?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=6D5F5ABFD27C0E16E93EA4B8D204C8A446F68202,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'McLean County', 'Lexington']","Lexington, McLean County"
-88.525224,,Adzuna::API::Response::Job,36319.66,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MDY1MiIsInMiOiI4cjlpbDB0QzhSR09ydl9NdnR1ZmNBIn0.XFV1qd0D0fCrKxUnjqRbu_VnOkKSaw3uR4mTyaJdpFw,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Drive on Your Schedule,40.428112,2026-04-27T10:53:51Z,36319.66,1,5711850652,https://www.adzuna.com/land/ad/5711850652?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=617E9318A0A54019E23EEAD02E632252D227FA4C,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'McLean County', 'Saybrook']","Saybrook, McLean County"
-89.6091,,Adzuna::API::Response::Job,35632.8,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNjg5In0.1GnIqH3f-op3xTeG6Y8mpAneYnOIMntQDne19dVhMMM,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Earn extra cash - Sign up and drive with Uber,40.56042,2026-04-27T10:53:51Z,35632.8,1,5711850689,https://www.adzuna.com/land/ad/5711850689?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=C78D0AFCB56AE38B5F901FBC94EA933CD7B0D0E5,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Tazewell County', 'Pekin Mall']","Pekin Mall, Tazewell County"
-89.201252,,Adzuna::API::Response::Job,29920.39,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MDcwMyIsInMiOiI4cjlpbDB0QzhSR09ydl9NdnR1ZmNBIn0.ARK7kitLrZbjN_WXOqZse1jAmxI6LiWkUJoXfgt-WK8,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Flexible Hours - Drive with Uber,40.797212,2026-04-27T10:53:51Z,29920.39,1,5711850703,https://www.adzuna.com/land/ad/5711850703?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=25F6E01CF8D73CFC5AD47C5CE936F0AEBA54C915,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Woodford County', 'Roanoke']","Roanoke, Woodford County"
-88.633737,,Adzuna::API::Response::Job,35942.56,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNjc3In0.Zfa7nr35FVD1cJsViJRe0GrDC2XTk7iATFsz5SMiLgc,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Flexible Gig - Drive with Uber,40.436597,2026-04-27T10:53:51Z,35942.56,1,5711850677,https://www.adzuna.com/land/ad/5711850677?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=BDDAF005DB90B97DE93AD02EE988524628644C85,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'McLean County', 'Arrowsmith']","Arrowsmith, McLean County"
-89.600378,,Adzuna::API::Response::Job,30718.89,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MDY5MiIsInMiOiI4cjlpbDB0QzhSR09ydl9NdnR1ZmNBIn0.3iCNJ7m4RFSEjJ_JYiPXdUi73BNoZk5JKwLHnVIgHX0,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Drive with Uber for weekend cash,40.617538,2026-04-27T10:53:51Z,30718.89,1,5711850692,https://www.adzuna.com/land/ad/5711850692?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=E1A5F98E8D343E45DCBE8E77D9B68AA2F90E8904,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Tazewell County', 'Marquette Heights']","Marquette Heights, Tazewell County"
