salary_max,description,id,contract_time,created,__CLASS__,salary_is_predicted,latitude,salary_min,redirect_url,adref,title,longitude,company.__CLASS__,company.display_name,category.tag,category.__CLASS__,category.label,location.area,location.display_name,location.__CLASS__,contract_type
33205.06,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",5713710170,part_time,2026-04-29T11:17:32Z,Adzuna::API::Response::Job,1,47.140764,33205.06,https://www.adzuna.com/land/ad/5713710170?se=bGGqSd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=192323525F0760DE51D3E19D54641CBE1664AC4C,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYkdHcVNkOUQ4UkdfOUlLakpXU2RIQSIsImkiOiI1NzEzNzEwMTcwIn0.bS025lX03EsZWSh4njPs8fe8h_nlVBzllCvu-vQhDDc,Driver - Make Money On Your Schedule,-110.221814,Adzuna::API::Response::Company,Uber,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Montana', 'Judith Basin County', 'Stanford']","Stanford, Judith Basin County",Adzuna::API::Response::Location,
57459.61,"Job Description Job Description MUST COME INTO THE OFFICE TO APPLY, no appt. needed come in during our office hours. - Heavy Lifting over 50lb. - Making local deliveries in our box truck, experience necessary, non CDL. - After deliveries are done you'll work in the warehouse the remainder of the day. - Picking orders, restocking inventory, attention to detail and good organizational skills. - Keeping warehouse clean, safe and organized, light janitorial duties. - Able to work in a fast pace env…",5713707048,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,38.99178,57459.61,https://www.adzuna.com/land/ad/5713707048?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=74015E667836FBA3940F990C072B3AE5DE2A5A28,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0xLTWdkOUQ4UkcxVklfTEp1aVNOUSIsImkiOiI1NzEzNzA3MDQ4In0.0G8HisIJ6xgFcIJTawD6d8_tuHkGbGphZLBdRcdjy_c,Delivery Driver Warehouse,-74.814889,Adzuna::API::Response::Company,Daves Supplies,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'New Jersey', 'Cape May County', 'Wildwood']","Wildwood, Cape May County",Adzuna::API::Response::Location,
53224.02,"Job Description Job Description Laminate, cut, shape, assemble of cabinets, countertops, solid surface materials. Using a variety of tools to shape and fabricate for custom countertops, sills, sinks and cabinets. -Verify dimensions or check the quality or fit of pieces to ensure adherence to specifications. -Measure dimensions of completed products or workpieces to verify conformance to specifications. -Assemble wood products/cabinets when applicable. -Set up or operate machines, including powe…",5713707074,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,42.952658,53224.02,https://www.adzuna.com/land/ad/5713707074?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=A1EC535C9FAD0CF11FEE2DD69DE74F3011E687E5,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwNzA3NCIsInMiOiI3TEtNZ2Q5RDhSRzFWSV9MSnVpU05RIn0.MVwVtXzzoBwCDDkdRAaHfXswCRaMRtlu1s5lgZFLGgA,Custom Cabinet Builder,-85.649898,Adzuna::API::Response::Company,Advantage Millwork,manufacturing-jobs,Adzuna::API::Response::Category,Manufacturing Jobs,"['US', 'Michigan', 'Kent County', 'Grand Rapids']","Grand Rapids, Kent County",Adzuna::API::Response::Location,
62072.86,"Job Description Job Description Redbox of North Nashville is currently hiring for a Class-B Roll-Off Driver in the Nashville area. We are looking for friendly, respectful, timely, self-motivated, and safe CDL Class A & B Drivers. Redbox of North Nashville is not a typical waste service. We hold a patented design for a combination portable toilet and dumpster, making our containers the most efficient and innovative in the market. Redbox is a boutique company - small, family owned and exists to o…",5713707047,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,36.323107,62072.86,https://www.adzuna.com/land/ad/5713707047?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=C442D10ACF81920E8D1E4A0EE69AB03032E34F8A,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwNzA0NyIsInMiOiI3TEtNZ2Q5RDhSRzFWSV9MSnVpU05RIn0.ALgOz68xh0G40FtQN1Es3aC9xgeaiv7FtB2noBFRjsk,Roll-Off Driver,-86.71333,Adzuna::API::Response::Company,Redbox+ of North Nashville,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Tennessee', 'Davidson County', 'Goodlettsville']","Goodlettsville, Davidson County",Adzuna::API::Response::Location,
46100.36,"Job Description Job Description Job is part to full time. Work right now is part time, but I'm hiring now because full time is coming soon! Company Description We offer solutions for energy efficiency, privacy, security, and decorative needs for both residences and commercial real estate and pride ourselves on our transparent and painless selection, purchase and installation process. Company Description We offer solutions for energy efficiency, privacy, security, and decorative needs for both r…",5713707062,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,42.30294,46100.36,https://www.adzuna.com/land/ad/5713707062?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=C14658465793C9486C24062E60538255543EF5F3,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwNzA2MiIsInMiOiI3TEtNZ2Q5RDhSRzFWSV9MSnVpU05RIn0.58dYP9PgxiDfGolpP08iEixF4SXbQvrAPgd70zI40tg,Window Tinter,-85.10537,Adzuna::API::Response::Company,Two Trees Tinting & Graphic Solutio,trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,"['US', 'Michigan', 'Calhoun County', 'Battle Creek']","Battle Creek, Calhoun County",Adzuna::API::Response::Location,
52413.4,"Job Description Job Description We are seeking an OTR/Regional Class A Driver to join our team! You will be responsible for safely operating a truck with a capacity of at least 26,000 pounds Gross Vehicle Weight (GVW). Responsibilities: Safely operate a heavy or tractor-trailer truck Load and unload cargo Properly track and document activity log Report any issues or incidents to dispatch Inspect truck before and after trip Qualifications: Previous experience in truck driving or other related fi…",5713707068,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,41.605351,52413.4,https://www.adzuna.com/land/ad/5713707068?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=828348DB22074AB020817A3037AD42DC1A1B496C,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwNzA2OCIsInMiOiI3TEtNZ2Q5RDhSRzFWSV9MSnVpU05RIn0.r2B-OmRqm56cmDzl6EN7O9lK-uSuSCWICFEST7xSFAk,Class A Driver,-87.336393,Adzuna::API::Response::Company,Alba Transportation Group Co,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Indiana', 'Lake County', 'Gary']","Gary, Lake County",Adzuna::API::Response::Location,
60140.82,"Job Description Job Description Ready for a Career Upgrade? Gerhart Wants You. Are you looking for a new challenge in your career? Tired of just driving a truck? Step up your game and join a company that values skill, initiative, and results. Gerhart is looking for CDL Field Technicians with experience in heavy capacity weighing equipment. This is your chance to work on challenging, high-impact projects and grow your career while getting rewarded for your expertise. What You’ll Do: Operate our …",5713707061,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,40.477884,60140.82,https://www.adzuna.com/land/ad/5713707061?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=D2BDFC6DB591B9B556AD39F8BA645FEC008E1502,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwNzA2MSIsInMiOiI3TEtNZ2Q5RDhSRzFWSV9MSnVpU05RIn0.zpGXZm8dNHC6zgw0goHyjQuKSrY3TsRwfK6u71AefHg,CDL Field Technician,-74.290702,Adzuna::API::Response::Company,Gerhart,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,"['US', 'New Jersey', 'Middlesex County', 'South Amboy']","South Amboy, Middlesex County",Adzuna::API::Response::Location,
59271.25,"Job Description Job Description TactOpsUSA is seeking Armed Security Officers to become an integral part of our team. The selected individuals will patrol and secure assigned premises as well as identify risks to staff and patrons. Responsibilities: Monitor premises to prevent theft, violence, or infractions of rules Thoroughly examine doors, windows, and gates to ensure proper function and security Warn violators of premises rules and regulations Apprehend or expel persons engaging in suspicio…",5713707057,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,25.756014,59271.25,https://www.adzuna.com/land/ad/5713707057?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=E56B1D09AF4FC40E314DCF736ED2AD5C5B465F3F,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0xLTWdkOUQ4UkcxVklfTEp1aVNOUSIsImkiOiI1NzEzNzA3MDU3In0.zjhzzD9dsghu6Fk1g7zfN6b8199Fj7TnUo7Di68XMl0,ARMED Security Officer - full time,-80.134484,Adzuna::API::Response::Company,TACTOPSUSA Security & Investigations,other-general-jobs,Adzuna::API::Response::Category,Other/General Jobs,"['US', 'Florida', 'Miami-Dade County', 'Miami']","Miami, Miami-Dade County",Adzuna::API::Response::Location,
53726.35,"Job Description Job Description Position Title: Journeyman Electrician Location: Oklahoma Pay: $55/hour Per Diem: $100/day (paid 7 days if full schedule is worked) Start Date: Immediate Project Type: Solar CALL OR TEXT KAREN @ 321-310-8860 FOR FAST RESPONSE Job Overview NCW is hiring experienced Journeyman Electricians for a large solar project in Oklahoma. This is a long-term opportunity with a reputable renewable energy company. An Oklahoma Journeyman Electrician License is required , but NCW…",5713707042,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,34.502303,53726.35,https://www.adzuna.com/land/ad/5713707042?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=54928C39E11B3205066C81E35626BABEF1C474B9,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwNzA0MiIsInMiOiI3TEtNZ2Q5RDhSRzFWSV9MSnVpU05RIn0.H1JZo2QFbbs2hMRyTAplOiGWllmvRoy2osLqMvK-9QM,Journeyman Electrician,-97.957813,Adzuna::API::Response::Company,NCW,trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,"['US', 'Oklahoma', 'Stephens County', 'Duncan']","Duncan, Stephens County",Adzuna::API::Response::Location,
40165.75,"Job Description Job Description Installation Technician Location: Tulsa, OK Pay Rate: $18 per hour Schedule: 1st shift | 7:00am-3:30pm As an Installation Technician , you will install HVAC systems in new and used school and commercial shuttle buses. This includes mounting and connecting components like compressors, condensers, evaporators, pulleys, hoses, and electrical systems. You will work in a hands-on, shop environment, both independently and as part of a team, with a strong focus on safet…",5713707039,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,36.151088,40165.75,https://www.adzuna.com/land/ad/5713707039?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=33477EA9AFC4EB2E584518F9A4A1C3D8FEF107DE,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwNzAzOSIsInMiOiI3TEtNZ2Q5RDhSRzFWSV9MSnVpU05RIn0.xOoOWu_SALWklj_MKkuY4uIOtAHIhqlgb7QcLEgYOJ0,Installation Technician,-95.994581,Adzuna::API::Response::Company,NCW,maintenance-jobs,Adzuna::API::Response::Category,Maintenance Jobs,"['US', 'Oklahoma', 'Tulsa County', 'Tulsa']","Tulsa, Tulsa County",Adzuna::API::Response::Location,
52225.0,Job Description Job Description Job Summary: The Petroleum Construction Technician will perform a wide range of physical labor tasks in support of craft workers on the construction site. UST License preferred/willing to obtain. Duties/Responsibilities: Assists skilled workers as assigned. Cuts and threads pipe and assists in the installation of underground and above ground fuel tanks and systems. Unloads materials that are delivered such as lumber or bags of cement and distributes them to appro…,5713707034,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,34.749966,52225.0,https://www.adzuna.com/land/ad/5713707034?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=06F760ADAFB43D5B108A4072E736B530A6E9DFF9,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwNzAzNCIsInMiOiI3TEtNZ2Q5RDhSRzFWSV9MSnVpU05RIn0.9UqG6v3qBJHtiUa9jvB2leKWoXOGg4xeUciAbsFuPUc,Construction Install Tech,-92.285201,Adzuna::API::Response::Company,StationServ,trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,"['US', 'Arkansas', 'Pulaski County', 'Little Rock']","Little Rock, Pulaski County",Adzuna::API::Response::Location,
83214.9,"Job Description Job Description Clinical Instructor – Vocational Nursing Program (LVN/RN) Los Angeles, CA Full-Time | Part-Time- Immediate Start (Upon BVNPT Approval) We are seeking a dedicated Clinical Instructor to join our Vocational Nursing program. This position is available immediately upon BVNPT approval and requires a committed professional who meets the qualifications and scheduling requirements below. Minimum Qualifications Applicants must meet one of the following: LVN Associate degr…",5713707049,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,,83214.9,https://www.adzuna.com/land/ad/5713707049?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=AFFB4ED2B3E860675838F1C43C8399C6AC3CC998,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0xLTWdkOUQ4UkcxVklfTEp1aVNOUSIsImkiOiI1NzEzNzA3MDQ5In0.xuZLNOl1wAw7y-X-5QUFtlIqWa1K2cxENSR3_oOdVB8,Clinical Instructor - Vocational Nursing Program (LVN/RN),,Adzuna::API::Response::Company,NATIONAL CAREER COLLEGE INC,creative-design-jobs,Adzuna::API::Response::Category,Creative & Design Jobs,"['US', 'California', 'Los Angeles County', 'Los Angeles']","Los Angeles, Los Angeles County",Adzuna::API::Response::Location,
39969.23,"Job Description Job Description Earth Smart Environmental Solutions, LLC (ES2) is recruiting an Onsite Environmental Field technician In this role, you will be managing hazardous waste generation, storage, transportation, and disposal requirements. The ideal candidate shall have relevant experience, or an equivalent combination of education and/or experience with sampling, management, handling, characterizing, packaging, and transporting hazardous, nonhazardous, and universal waste. Other Essen…",5713707045,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,34.749966,39969.23,https://www.adzuna.com/land/ad/5713707045?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=7D76289D2F6B9C253C721D4FB9B07A99A4BAE048,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwNzA0NSIsInMiOiI3TEtNZ2Q5RDhSRzFWSV9MSnVpU05RIn0.D2dzNQLtbIrfd5NHYwBJBZeR4BE7KAWFu_kG2eUZKeE,Environmental Field Technician,-92.285201,Adzuna::API::Response::Company,"Earth Smart Environmental Solutions, LLC",scientific-qa-jobs,Adzuna::API::Response::Category,Scientific & QA Jobs,"['US', 'Arkansas', 'Pulaski County', 'Little Rock']","Little Rock, Pulaski County",Adzuna::API::Response::Location,
35660.47,Job Description Job Description Líder del Equipo de Construcción de Riego - Tecnico de Servicio de Riego Resumen: Líder del Equipo de Instalación de Riego instalará nuevos sistemas de riego subterráneo tanto para clientes residenciales como comerciales. La posición requiere experiencia previa en riego y / o experiencia eléctrica. Supervisa la operación eficiente del mantenimiento del sitio mientras opera dentro de las pautas presupuestarias de EMI. Trabaja en cooperación con Diseño de Paisaje /…,5713707053,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,40.103832,35660.47,https://www.adzuna.com/land/ad/5713707053?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=D0B5D89A88893892692F1AC9938EE420D89B5E23,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwNzA1MyIsInMiOiI3TEtNZ2Q5RDhSRzFWSV9MSnVpU05RIn0.xaljBr3j1L3M6VMN2AG6V7jhBlvohWXJHZn8CnyFodA,Irrigation Service Technician,-83.020025,Adzuna::API::Response::Company,Environmental Management Inc,consultancy-jobs,Adzuna::API::Response::Category,Consultancy Jobs,"['US', 'Ohio', 'Franklin County', 'Columbus']","Columbus, Franklin County",Adzuna::API::Response::Location,
61400.79,Job Description Job Description Airport Operations Aircraft Fueling Aircraft Towing Customer Service,5713707038,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,28.014787,61400.79,https://www.adzuna.com/land/ad/5713707038?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=679AF9CA7578D9C549DD1CA7E101AA453E09DACA,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0xLTWdkOUQ4UkcxVklfTEp1aVNOUSIsImkiOiI1NzEzNzA3MDM4In0.qdgVF3XRVZtjLlOTIZ-zZpVEyp7jWFleTWvmsb1r80Y,Flight Line Technician,-82.116955,Adzuna::API::Response::Company,ATLAS AVIATION TAMPA INC,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,"['US', 'Florida', 'Hillsborough County', 'Plant City']","Plant City, Hillsborough County",Adzuna::API::Response::Location,
130000.0,"Job Description Job Description Job Title: Class A CDL Driver – Midwest Loop Route Reports To: Dispatch Manager / Operations Manager Location: Midwest Region (Loop Routes) Job Type: Full-Time Compensation: Competitive, based on experience (with paid training) $1,500-$2,500 weekly Position Overview We are seeking an experienced, reliable Class A CDL Driver to safely transport freight throughout the Midwest Loop . This role offers consistent routes, no regular overnight travel, and the opportunit…",5713707058,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,0,42.52225,78000.0,https://www.adzuna.com/land/ad/5713707058?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=F90E7CDE3784248569FE4A911ABE50C18DA4D3C4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwNzA1OCIsInMiOiI3TEtNZ2Q5RDhSRzFWSV9MSnVpU05RIn0.FPcNx8UUQLcC_g2dkLYsyQoenJ_QDT-I1kWfRDj8x8Q,"Quick Hire Class A CDL Driver- $1,500 -$2,500 weekly pay.",-82.982412,Adzuna::API::Response::Company,Perfected Care Transport & Logistics,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Michigan', 'Macomb County', 'Warren']","Warren, Macomb County",Adzuna::API::Response::Location,
106021.26,"Job Description Job Description Jackson Associates, the parent company of two commercial construction firms, Coupe Construction and Woodbine Construction, is seeking an experienced Construction Estimator responsible for determining the probable costs of construction projects by analyzing blueprints, specifications, and other project documentation. This role is critical to the bidding process and overall project planning, ensuring accuracy, competitiveness, and profitability across projects rang…",5713707041,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,38.255693,106021.26,https://www.adzuna.com/land/ad/5713707041?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=860523DA80B51E52D9D942FB7BDFA785AA439237,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0xLTWdkOUQ4UkcxVklfTEp1aVNOUSIsImkiOiI1NzEzNzA3MDQxIn0.sIRyv04f1o5Cvfj_X2E316gnubGfHADjpv3Nxo2FXIA,Construction Estimator,-85.751283,Adzuna::API::Response::Company,Jackson Associates,trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,"['US', 'Kentucky', 'Jefferson County', 'Louisville']","Louisville, Jefferson County",Adzuna::API::Response::Location,
61651.21,"Job Description Job Description We are seeking a Commercial Delivery Truck Driver to join our team! You will be responsible for safely operating a truck with a capacity of 15,000-20,000 pounds Gross Vehicle Weight (GVW, Isuzu Cab Over). You will be delivering medical gases to dentists, doctors, labs, etc. Responsibilities: Safely operate a flatbed truck Load and unload cargo (Medical and Industrial Cylinder Gases) Properly track and document activity log Report any issues or incidents to dispat…",5713707035,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,37.390494,61651.21,https://www.adzuna.com/land/ad/5713707035?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=DD9EBC193D891839879597DA030343B0687507F8,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0xLTWdkOUQ4UkcxVklfTEp1aVNOUSIsImkiOiI1NzEzNzA3MDM1In0.VdHYPxw1NGKOobS9n_9OEcxIr9ur1W0fs4VfU--WcTk,CDL Class C Driver with Hazmat Endorsement,-121.885434,Adzuna::API::Response::Company,Nitro-Derm,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'California', 'Santa Clara County', 'San Jose']","San Jose, Santa Clara County",Adzuna::API::Response::Location,
54326.69,"Job Description Job Description We are a local underground utility contractor based near Knoxville in New Market, seeking dedicated Underground Utility Workers with experience in natural gas. This role involves working on small specialized crews to install and maintain underground utilities, primarily at local job sites. Candidates will operate heavy equipment such as excavators, assist with utility locating, and ensure projects are completed safely and accurately. We provide a drug-free work e…",5713707037,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,35.960508,54326.69,https://www.adzuna.com/land/ad/5713707037?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=898E7BF3ADCF61804EC5C00B264DF2EAE81419F5,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwNzAzNyIsInMiOiI3TEtNZ2Q5RDhSRzFWSV9MSnVpU05RIn0.FdjaLtJjBPoYAgmMA_6f-GLBV6gFSYKBCmferDwUNWY,Underground Utility Worker With Natural Gas,-83.919508,Adzuna::API::Response::Company,East Tennessee Pipeline,energy-oil-gas-jobs,Adzuna::API::Response::Category,"Energy, Oil & Gas Jobs","['US', 'Tennessee', 'Knox County', 'Knoxville']","Knoxville, Knox County",Adzuna::API::Response::Location,
44252.92,"Job Description Job Description Role: Survey Technician Location: Janesville, WI 53548 Job Type: Fulltime - Onsite Position Summary: The Survey Technician will support licensed surveyors and survey crews in gathering and processing field data for civil engineering and land development projects. This role is ideal for individuals with a two-year degree in surveying/geomatics or construction technology, or those with relevant hands-on field experience. This role combines field work, data collecti…",5713707072,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,42.728275,44252.92,https://www.adzuna.com/land/ad/5713707072?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=2F223CA4CB089A75A82E5B1635752EB723EFCA02,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwNzA3MiIsInMiOiI3TEtNZ2Q5RDhSRzFWSV9MSnVpU05RIn0.POc0SR5PdglT9EbTWQEQn8Luy9HNkw-D51QvrgwXIx4,Survey Technician,-89.050274,Adzuna::API::Response::Company,Softcom Systems Inc,it-jobs,Adzuna::API::Response::Category,IT Jobs,"['US', 'Wisconsin', 'Rock County', 'Janesville']","Janesville, Rock County",Adzuna::API::Response::Location,
66000.64,"Job Description Job Description Operate CMV in compliance with FMCSA Rules & Regulations. Drop & hook trailers from designated locations (no touch freight); utilize ELD; complete necessary paperwork from customer. Hours are from 6:00 AM until approximately 5:00 PM Monday - Friday. Company Description Thomas Enterprises of Greensboro, Inc. was founded in 1987 as a small car and truck-washing company headquartered in Greensboro, NC. Over the years, we have evolved into an industry leader offering…",5713707071,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,35.998121,66000.64,https://www.adzuna.com/land/ad/5713707071?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=6530C94ED9FD9686460EBE7713042B247467D7AC,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwNzA3MSIsInMiOiI3TEtNZ2Q5RDhSRzFWSV9MSnVpU05RIn0.ctqjjywXER6HUcOfSOiJkh2gNiPdUKNZ4kBCn7gbZn0,Truck Driver Class A,-78.892044,Adzuna::API::Response::Company,Thomas Enterprises of Greensboro In,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'North Carolina', 'Durham County', 'Durham']","Durham, Durham County",Adzuna::API::Response::Location,
90349.77,"Job Description Job Description Big O Auto LLC is currently seeking ​an Automotive Technician/ Mechanic to become a core part of Big O Auto! You will be diagnosing, adjusting, repairing, and overhauling automotive vehicles. Please contact us at (402) 917-3515 Compensation: Wages are negotiable based on skills and experience! Responsibilities: Diagnose and repair automotive vehicles, examples: oil changes, fluids, tires, etc. Perform routine vehicle tune-ups and maintenance service Provide labor…",5713707073,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,41.266108,90349.77,https://www.adzuna.com/land/ad/5713707073?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=995C2431392D9352ED6CFCF71C7B3B5CBB24B3A8,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwNzA3MyIsInMiOiI3TEtNZ2Q5RDhSRzFWSV9MSnVpU05RIn0.9T0nejsbQ2gw8KM37Mi9tdwFPLMuU7kXxX9EUFpNGjs,Automotive Technician Automotive Mechanic,-95.933046,Adzuna::API::Response::Company,BIG O AUTO,maintenance-jobs,Adzuna::API::Response::Category,Maintenance Jobs,"['US', 'Nebraska', 'Douglas County', 'Omaha']","Omaha, Douglas County",Adzuna::API::Response::Location,
54728.98,"Job Description Job Description Furniture Delivery Driver / Helper Location: Rapid City SD Pay: $16.00 to $17.00 per hour Schedule: [Full-time/ Weekends] Job Description We’re looking for dependable, hard-working furniture delivery team members to help deliver and set up furniture for our customers. If you don’t mind physical work, enjoy being on the move, and take pride in good customer service, this is a solid gig. Responsibilities Deliver furniture to residential locations Load and unload it…",5713707065,,2026-04-29T11:16:06Z,Adzuna::API::Response::Job,1,44.118807,54728.98,https://www.adzuna.com/land/ad/5713707065?se=7LKMgd9D8RG1VI_LJuiSNQ&utm_medium=api&utm_source=abfa41a4&v=61E3E37E63805E47455DFD98FA718E1DC3F44DFE,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0xLTWdkOUQ4UkcxVklfTEp1aVNOUSIsImkiOiI1NzEzNzA3MDY1In0.6VAkM1mPT1ULM15OBFaeFkIuIdVDrTsqmhhA9e4SK2E,WAREHOUSE/HOME DELIVERY,-103.187884,Adzuna::API::Response::Company,SLUMBERLAND FURNITURE,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'South Dakota', 'Pennington County', 'Rapid City']","Rapid City, Pennington County",Adzuna::API::Response::Location,
