salary_min,__CLASS__,salary_is_predicted,latitude,created,longitude,description,salary_max,adref,id,title,redirect_url,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,location.area,location.__CLASS__,location.display_name,contract_time,contract_type
55423.98,Adzuna::API::Response::Job,1,39.761834,2026-09-13T11:58:16Z,-84.152367,"Hiring OTR Hopper Owner Operators! Gross $9,000 Weekly!.  OWNER OPERATORS WANTED   Earning Potential: $9,000-$12,000 Gross Revenue Per Week* If you’ve got a truck and want to actually make money — we need to talk! Consistent loads – stay moving Preplanned dispatch No Forced Dispatch Strong rates  weekly pay Quick onboarding – get rolling fast  SERIOUS DRIVERS ONLY: CDL Class A Your own truck Ready to run NOW CALL TODAY: 800-242-4986 Or message us directly — positions won’t stay open! Recruiting…",55423.98,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEU2bVY1U3Y4UkctRkx4X1lmSVhLUSIsImkiOiI1ODgyNzU5ODUxIn0.hAFRA9WqgZJdknDWGCMTqjyruiKRj6YUx1atG4Ppq4s,5882759851,Truck Driver Owner Operator - 2yrs EXP Required - OTR - Specialized - $9k per week - Skyview Farms,https://www.adzuna.com/land/ad/5882759851?se=pE6mV5Sv8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=6A236ED424358635131395D78F320FD4AC4C0417,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Skyview Farms,"['US', 'Ohio', 'Greene County', 'Riverside']",Adzuna::API::Response::Location,"Riverside, Greene County",full_time,
58925.08,Adzuna::API::Response::Job,1,41.747873,2026-09-13T11:58:16Z,-72.694442,"Hiring OTR Hopper Owner Operators! Gross $9,000 Weekly!.  OWNER OPERATORS WANTED   Earning Potential: $9,000-$12,000 Gross Revenue Per Week* If you’ve got a truck and want to actually make money — we need to talk! Consistent loads – stay moving Preplanned dispatch No Forced Dispatch Strong rates  weekly pay Quick onboarding – get rolling fast  SERIOUS DRIVERS ONLY: CDL Class A Your own truck Ready to run NOW CALL TODAY: 800-242-4986 Or message us directly — positions won’t stay open! Recruiting…",58925.08,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEU2bVY1U3Y4UkctRkx4X1lmSVhLUSIsImkiOiI1ODgyNzU5ODY0In0.1tld89UmOLEppBYSnm7RMdlS2iosRXuAHQBayvW8Eek,5882759864,Truck Driver Owner Operator - 2yrs EXP Required - OTR - Specialized - $9k per week - Skyview Farms,https://www.adzuna.com/land/ad/5882759864?se=pE6mV5Sv8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=B4425E3C9A0968ED24C20C6E0856032E1DBD6C08,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Skyview Farms,"['US', 'Connecticut', 'Hartford County', 'Barry Square']",Adzuna::API::Response::Location,"Barry Square, Hartford County",full_time,
66636.26,Adzuna::API::Response::Job,1,29.425427,2026-09-13T11:58:16Z,-98.489353,"Hiring OTR Hopper Owner Operators! Gross $9,000 Weekly!.  OWNER OPERATORS WANTED   Earning Potential: $9,000-$12,000 Gross Revenue Per Week* If you’ve got a truck and want to actually make money — we need to talk! Consistent loads – stay moving Preplanned dispatch No Forced Dispatch Strong rates  weekly pay Quick onboarding – get rolling fast  SERIOUS DRIVERS ONLY: CDL Class A Your own truck Ready to run NOW CALL TODAY: 800-242-4986 Or message us directly — positions won’t stay open! Recruiting…",66636.26,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc1OTkyOSIsInMiOiJwRTZtVjVTdjhSRy1GTHhfWWZJWEtRIn0.Wz-Vme-EcjHNpJcM6JxHa4ebm2VYKaatIZqemH98A6Y,5882759929,CDL-A Owner Operator - 2yrs EXP Required - OTR - Specialized - $9k per week - Skyview Farms,https://www.adzuna.com/land/ad/5882759929?se=pE6mV5Sv8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=F14631124E4FCFF3E9530EC94237ED401B9C42BF,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Skyview Farms,"['US', 'Texas', 'Bexar County', 'San Antonio']",Adzuna::API::Response::Location,"San Antonio, Bexar County",full_time,
60037.21,Adzuna::API::Response::Job,1,35.045291,2026-09-13T11:58:16Z,-85.308214,"Hiring OTR Hopper Owner Operators! Gross $9,000 Weekly!.  OWNER OPERATORS WANTED   Earning Potential: $9,000-$12,000 Gross Revenue Per Week* If you’ve got a truck and want to actually make money — we need to talk! Consistent loads – stay moving Preplanned dispatch No Forced Dispatch Strong rates  weekly pay Quick onboarding – get rolling fast  SERIOUS DRIVERS ONLY: CDL Class A Your own truck Ready to run NOW CALL TODAY: 800-242-4986 Or message us directly — positions won’t stay open! Recruiting…",60037.21,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc1OTg2MSIsInMiOiJwRTZtVjVTdjhSRy1GTHhfWWZJWEtRIn0.wdOsXjsRCP-pwlpOdKUHjj47-tvP-otMklWzEtG6GAU,5882759861,CDL-A Owner Operator - 2yrs EXP Required - OTR - Specialized - $9k per week - Skyview Farms,https://www.adzuna.com/land/ad/5882759861?se=pE6mV5Sv8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=E254B8DC02701D1E94E9DC74DACF55800E410F30,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Skyview Farms,"['US', 'Tennessee', 'Hamilton County', 'Chickamauga']",Adzuna::API::Response::Location,"Chickamauga, Hamilton County",full_time,
66854.66,Adzuna::API::Response::Job,1,37.5423,2026-09-13T11:58:16Z,-77.4347,"Hiring OTR Hopper Owner Operators! Gross $9,000 Weekly!.  OWNER OPERATORS WANTED   Earning Potential: $9,000-$12,000 Gross Revenue Per Week* If you’ve got a truck and want to actually make money — we need to talk! Consistent loads – stay moving Preplanned dispatch No Forced Dispatch Strong rates  weekly pay Quick onboarding – get rolling fast  SERIOUS DRIVERS ONLY: CDL Class A Your own truck Ready to run NOW CALL TODAY: 800-242-4986 Or message us directly — positions won’t stay open! Recruiting…",66854.66,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc1OTkwMCIsInMiOiJwRTZtVjVTdjhSRy1GTHhfWWZJWEtRIn0.HOfw_o7Jxyx6shUTNz8aPLSS9MfQOEnj9BqC__VbSfE,5882759900,Truck Driver Owner Operator - 2yrs EXP Required - OTR - Specialized - $9k per week - Skyview Farms,https://www.adzuna.com/land/ad/5882759900?se=pE6mV5Sv8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=240542D01295FDA8F5B1B2024848D303329A2618,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Skyview Farms,"['US', 'Virginia', 'Richmond County', 'Richmond', 'Capitol']",Adzuna::API::Response::Location,"Capitol, Richmond",full_time,
71575.82,Adzuna::API::Response::Job,1,39.500206,2026-09-13T11:58:16Z,-119.765523,"Hiring OTR Hopper Owner Operators! Gross $9,000 Weekly!.  OWNER OPERATORS WANTED   Earning Potential: $9,000-$12,000 Gross Revenue Per Week* If you’ve got a truck and want to actually make money — we need to talk! Consistent loads – stay moving Preplanned dispatch No Forced Dispatch Strong rates  weekly pay Quick onboarding – get rolling fast  SERIOUS DRIVERS ONLY: CDL Class A Your own truck Ready to run NOW CALL TODAY: 800-242-4986 Or message us directly — positions won’t stay open! Recruiting…",71575.82,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEU2bVY1U3Y4UkctRkx4X1lmSVhLUSIsImkiOiI1ODgyNzU5OTEwIn0.kbjVLOQ7mRy_JBr_0rabbdRtHl2wGKR8YOYks-oM59U,5882759910,Truck Driver Owner Operator - 2yrs EXP Required - OTR - Specialized - $9k per week - Skyview Farms,https://www.adzuna.com/land/ad/5882759910?se=pE6mV5Sv8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=9AB4815A1400A70AD6D556B08DA05B9FDF585925,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Skyview Farms,"['US', 'Nevada', 'Washoe County', 'Hidden Valley']",Adzuna::API::Response::Location,"Hidden Valley, Washoe County",full_time,
60058.0,Adzuna::API::Response::Job,1,39.29688,2026-09-13T11:58:15Z,-76.60944,"Hiring OTR Hopper Owner Operators! Gross $9,000 Weekly!.  OWNER OPERATORS WANTED   Earning Potential: $9,000-$12,000 Gross Revenue Per Week* If you’ve got a truck and want to actually make money — we need to talk! Consistent loads – stay moving Preplanned dispatch No Forced Dispatch Strong rates  weekly pay Quick onboarding – get rolling fast  SERIOUS DRIVERS ONLY: CDL Class A Your own truck Ready to run NOW CALL TODAY: 800-242-4986 Or message us directly — positions won’t stay open! Recruiting…",60058.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEU2bVY1U3Y4UkctRkx4X1lmSVhLUSIsImkiOiI1ODgyNzU5ODQ1In0.dypCVWKASGFUSuksKi8vivRzwsXrQprLFs0z7Rxg4mI,5882759845,Truck Driver Owner Operator - 2yrs EXP Required - OTR - Specialized - $9k per week - Skyview Farms,https://www.adzuna.com/land/ad/5882759845?se=pE6mV5Sv8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=E90CF4B81C402C75D0605CA18D02B3C811D335E7,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Skyview Farms,"['US', 'Maryland', 'Baltimore County', 'Baltimore', 'East Case']",Adzuna::API::Response::Location,"East Case, Baltimore",full_time,
54117.06,Adzuna::API::Response::Job,1,38.05516,2026-09-13T11:58:15Z,-84.50376,"Hiring OTR Hopper Owner Operators! Gross $9,000 Weekly!.  OWNER OPERATORS WANTED   Earning Potential: $9,000-$12,000 Gross Revenue Per Week* If you’ve got a truck and want to actually make money — we need to talk! Consistent loads – stay moving Preplanned dispatch No Forced Dispatch Strong rates  weekly pay Quick onboarding – get rolling fast  SERIOUS DRIVERS ONLY: CDL Class A Your own truck Ready to run NOW CALL TODAY: 800-242-4986 Or message us directly — positions won’t stay open! Recruiting…",54117.06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc1OTgzOCIsInMiOiJwRTZtVjVTdjhSRy1GTHhfWWZJWEtRIn0.a0O5feeF-X2eizN1eusMxN3035C3R23kHjXnDcwiZvo,5882759838,Class A CDL Owner Operator - 2yrs EXP Required - OTR - Specialized - $9k per week - Skyview Farms,https://www.adzuna.com/land/ad/5882759838?se=pE6mV5Sv8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=203C6C379A2CA9ACC2F8AF11E69528165C5DE7D7,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Skyview Farms,"['US', 'Kentucky', 'Fayette County', 'Lexington']",Adzuna::API::Response::Location,"Lexington, Fayette County",full_time,
63809.04,Adzuna::API::Response::Job,1,38.63037,2026-09-13T11:58:15Z,-90.215277,"Hiring OTR Hopper Owner Operators! Gross $9,000 Weekly!.  OWNER OPERATORS WANTED   Earning Potential: $9,000-$12,000 Gross Revenue Per Week* If you’ve got a truck and want to actually make money — we need to talk! Consistent loads – stay moving Preplanned dispatch No Forced Dispatch Strong rates  weekly pay Quick onboarding – get rolling fast  SERIOUS DRIVERS ONLY: CDL Class A Your own truck Ready to run NOW CALL TODAY: 800-242-4986 Or message us directly — positions won’t stay open! Recruiting…",63809.04,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEU2bVY1U3Y4UkctRkx4X1lmSVhLUSIsImkiOiI1ODgyNzU5ODQwIn0.df0sJsBd9u1hs8vFVy9dCMUosFWDymX3bVTITiLqbaI,5882759840,Class A CDL Owner Operator - 2yrs EXP Required - OTR - Specialized - $9k per week - Skyview Farms,https://www.adzuna.com/land/ad/5882759840?se=pE6mV5Sv8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=00C9FEAB4AE8F387C69C299E7DCC1E6C827A7F53,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Skyview Farms,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']",Adzuna::API::Response::Location,"Saint Louis, Saint Louis County",full_time,
59759.82,Adzuna::API::Response::Job,1,29.772722,2026-09-13T11:58:15Z,-95.403251,"If you are a current associate, you will need to apply through our internal career site. Please log into Workday and click on the Jobs Hub app or search for Browse Jobs. Licensed Veterinary Technician This posting will remain open for a minimum of two weeks from the position posted date. We are hiring for the following location:  Katy-Fwy Rd The pay range for this role is $ 22.01 - $ 31.80 /hour.? The pay range listed reflects a general hiring range for the area and the first level of this job …",59759.82,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEU2bVY1U3Y4UkctRkx4X1lmSVhLUSIsImkiOiI1ODgyNzU5ODM0In0.YMMIaZbDnuafEsGVuBoEV1FS4Cj09H3PS8nKkOsMpSE,5882759834,Licensed Veterinary Technician,https://www.adzuna.com/details/5882759834?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Banfield Pet Hospital,"['US', 'Texas', 'Harris County', 'Houston', 'Old Sixth Ward']",Adzuna::API::Response::Location,"Old Sixth Ward, Houston",,
53931.38,Adzuna::API::Response::Job,1,38.05516,2026-09-13T11:58:14Z,-84.50376,"Hiring OTR Hopper Owner Operators! Gross $9,000 Weekly!.  OWNER OPERATORS WANTED   Earning Potential: $9,000-$12,000 Gross Revenue Per Week* If you’ve got a truck and want to actually make money — we need to talk! Consistent loads – stay moving Preplanned dispatch No Forced Dispatch Strong rates  weekly pay Quick onboarding – get rolling fast  SERIOUS DRIVERS ONLY: CDL Class A Your own truck Ready to run NOW CALL TODAY: 800-242-4986 Or message us directly — positions won’t stay open! Recruiting…",53931.38,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc1OTc1MyIsInMiOiJwRTZtVjVTdjhSRy1GTHhfWWZJWEtRIn0.mOep6rjC-wZGXoCebhm9fw8MgNt36O7nIwdNZoI_Teo,5882759753,Truck Driver Owner Operator - 2yrs EXP Required - OTR - Specialized - $9k per week - Skyview Farms,https://www.adzuna.com/land/ad/5882759753?se=pE6mV5Sv8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=ED227027F76B6E8050A84B3F100BE6311CCAA22B,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Skyview Farms,"['US', 'Kentucky', 'Fayette County', 'Lexington']",Adzuna::API::Response::Location,"Lexington, Fayette County",full_time,
58124.23,Adzuna::API::Response::Job,1,31.75858,2026-09-13T11:58:14Z,-106.48598,"Hiring OTR Hopper Owner Operators! Gross $9,000 Weekly!.  OWNER OPERATORS WANTED   Earning Potential: $9,000-$12,000 Gross Revenue Per Week* If you’ve got a truck and want to actually make money — we need to talk! Consistent loads – stay moving Preplanned dispatch No Forced Dispatch Strong rates  weekly pay Quick onboarding – get rolling fast  SERIOUS DRIVERS ONLY: CDL Class A Your own truck Ready to run NOW CALL TODAY: 800-242-4986 Or message us directly — positions won’t stay open! Recruiting…",58124.23,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEU2bVY1U3Y4UkctRkx4X1lmSVhLUSIsImkiOiI1ODgyNzU5NzkyIn0.KgjRvS3G9BmgTxgDJIi5bhBwqKQ_LftiDMD2Gc4vLLA,5882759792,Truck Driver Owner Operator - 2yrs EXP Required - OTR - Specialized - $9k per week - Skyview Farms,https://www.adzuna.com/land/ad/5882759792?se=pE6mV5Sv8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=EA587C442B53809C9674CFA299BCD369B20584FD,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Skyview Farms,"['US', 'Texas', 'El Paso County', 'El Paso']",Adzuna::API::Response::Location,"El Paso, El Paso County",full_time,
52796.73,Adzuna::API::Response::Job,1,34.829463,2026-09-13T11:58:14Z,-82.340884,"Hiring OTR Hopper Owner Operators! Gross $9,000 Weekly!.  OWNER OPERATORS WANTED   Earning Potential: $9,000-$12,000 Gross Revenue Per Week* If you’ve got a truck and want to actually make money — we need to talk! Consistent loads – stay moving Preplanned dispatch No Forced Dispatch Strong rates  weekly pay Quick onboarding – get rolling fast  SERIOUS DRIVERS ONLY: CDL Class A Your own truck Ready to run NOW CALL TODAY: 800-242-4986 Or message us directly — positions won’t stay open! Recruiting…",52796.73,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc1OTc5OSIsInMiOiJwRTZtVjVTdjhSRy1GTHhfWWZJWEtRIn0.lt64zK12-rZUKRAu73QcP3IL0nJGVReTSwN0ad0K0LU,5882759799,Class A CDL Owner Operator - 2yrs EXP Required - OTR - Specialized - $9k per week - Skyview Farms,https://www.adzuna.com/land/ad/5882759799?se=pE6mV5Sv8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=57EE9B67F2374E40195CA755BF91FCA789FB8F39,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Skyview Farms,"['US', 'South Carolina', 'Greenville County', 'Batesville']",Adzuna::API::Response::Location,"Batesville, Greenville County",full_time,
59418.06,Adzuna::API::Response::Job,1,33.519379,2026-09-13T11:58:14Z,-86.807562,"Hiring OTR Hopper Owner Operators! Gross $9,000 Weekly!.  OWNER OPERATORS WANTED   Earning Potential: $9,000-$12,000 Gross Revenue Per Week* If you’ve got a truck and want to actually make money — we need to talk! Consistent loads – stay moving Preplanned dispatch No Forced Dispatch Strong rates  weekly pay Quick onboarding – get rolling fast  SERIOUS DRIVERS ONLY: CDL Class A Your own truck Ready to run NOW CALL TODAY: 800-242-4986 Or message us directly — positions won’t stay open! Recruiting…",59418.06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc1OTc3NCIsInMiOiJwRTZtVjVTdjhSRy1GTHhfWWZJWEtRIn0.dXVWMM6AYE9v1fWeV02xlq1XoWcS62iusFuRnPf6h6c,5882759774,Truck Driver Owner Operator - 2yrs EXP Required - OTR - Specialized - $9k per week - Skyview Farms,https://www.adzuna.com/land/ad/5882759774?se=pE6mV5Sv8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=E8844E8B81FEC9E39EBF88DB3BCCDA7391C0CB50,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Skyview Farms,"['US', 'Alabama', 'Jefferson County', 'Birmingham']",Adzuna::API::Response::Location,"Birmingham, Jefferson County",full_time,
62581.31,Adzuna::API::Response::Job,1,38.2923,2026-09-13T11:58:14Z,-77.49108,"Hiring OTR Hopper Owner Operators! Gross $9,000 Weekly!.  OWNER OPERATORS WANTED   Earning Potential: $9,000-$12,000 Gross Revenue Per Week* If you’ve got a truck and want to actually make money — we need to talk! Consistent loads – stay moving Preplanned dispatch No Forced Dispatch Strong rates  weekly pay Quick onboarding – get rolling fast  SERIOUS DRIVERS ONLY: CDL Class A Your own truck Ready to run NOW CALL TODAY: 800-242-4986 Or message us directly — positions won’t stay open! Recruiting…",62581.31,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc1OTgxMiIsInMiOiJwRTZtVjVTdjhSRy1GTHhfWWZJWEtRIn0.XLTgoqGLIZ8YcodlXhdQwEZfCgouEMqJ2fbyM9PvMFc,5882759812,Class A CDL Owner Operator - 2yrs EXP Required - OTR - Specialized - $9k per week - Skyview Farms,https://www.adzuna.com/land/ad/5882759812?se=pE6mV5Sv8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=E2AE3C589E10743626EFCF47BB89CFFB7D1D4B2F,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Skyview Farms,"['US', 'Virginia', 'Fredericksburg City', 'Enon']",Adzuna::API::Response::Location,"Enon, Fredericksburg City",full_time,
58278.25,Adzuna::API::Response::Job,1,28.03877,2026-09-13T11:58:14Z,-81.915024,"Hiring OTR Hopper Owner Operators! Gross $9,000 Weekly!.  OWNER OPERATORS WANTED   Earning Potential: $9,000-$12,000 Gross Revenue Per Week* If you’ve got a truck and want to actually make money — we need to talk! Consistent loads – stay moving Preplanned dispatch No Forced Dispatch Strong rates  weekly pay Quick onboarding – get rolling fast  SERIOUS DRIVERS ONLY: CDL Class A Your own truck Ready to run NOW CALL TODAY: 800-242-4986 Or message us directly — positions won’t stay open! Recruiting…",58278.25,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc1OTgwNSIsInMiOiJwRTZtVjVTdjhSRy1GTHhfWWZJWEtRIn0.1WneGoaHNK7beJyHxsop6sByFkYl55AE6icM8avK1lY,5882759805,Class A CDL Owner Operator - 2yrs EXP Required - OTR - Specialized - $9k per week - Skyview Farms,https://www.adzuna.com/land/ad/5882759805?se=pE6mV5Sv8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=77680CB2CBB5756A12059BD846B55758ED8789EF,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Skyview Farms,"['US', 'Florida', 'Polk County', 'Lakeland']",Adzuna::API::Response::Location,"Lakeland, Polk County",full_time,
56328.09,Adzuna::API::Response::Job,1,42.297912,2026-09-13T11:58:14Z,-89.127617,"Hiring OTR Hopper Owner Operators! Gross $9,000 Weekly!.  OWNER OPERATORS WANTED   Earning Potential: $9,000-$12,000 Gross Revenue Per Week* If you’ve got a truck and want to actually make money — we need to talk! Consistent loads – stay moving Preplanned dispatch No Forced Dispatch Strong rates  weekly pay Quick onboarding – get rolling fast  SERIOUS DRIVERS ONLY: CDL Class A Your own truck Ready to run NOW CALL TODAY: 800-242-4986 Or message us directly — positions won’t stay open! Recruiting…",56328.09,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEU2bVY1U3Y4UkctRkx4X1lmSVhLUSIsImkiOiI1ODgyNzU5ODI2In0.yUNnnvtaH4Vyq4tAO_pbnqOIAQEttfgp8bin7wyvX-E,5882759826,Truck Driver Owner Operator - 2yrs EXP Required - OTR - Specialized - $9k per week - Skyview Farms,https://www.adzuna.com/land/ad/5882759826?se=pE6mV5Sv8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=F91D36FB83D0F0556CBD6F75A6CBC4E16CDDF512,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Skyview Farms,"['US', 'Illinois', 'Winnebago County', 'Rockford']",Adzuna::API::Response::Location,"Rockford, Winnebago County",full_time,
65968.99,Adzuna::API::Response::Job,1,35.078821,2026-09-13T11:58:14Z,-78.888273,"Hiring OTR Hopper Owner Operators! Gross $9,000 Weekly!.  OWNER OPERATORS WANTED   Earning Potential: $9,000-$12,000 Gross Revenue Per Week* If you’ve got a truck and want to actually make money — we need to talk! Consistent loads – stay moving Preplanned dispatch No Forced Dispatch Strong rates  weekly pay Quick onboarding – get rolling fast  SERIOUS DRIVERS ONLY: CDL Class A Your own truck Ready to run NOW CALL TODAY: 800-242-4986 Or message us directly — positions won’t stay open! Recruiting…",65968.99,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEU2bVY1U3Y4UkctRkx4X1lmSVhLUSIsImkiOiI1ODgyNzU5NzM5In0.kBpM2OgZtJbLinwwMoOuKE4XL86p3-Vo_4yGiO7_mu0,5882759739,Class A CDL Owner Operator - 2yrs EXP Required - OTR - Specialized - $9k per week - Skyview Farms,https://www.adzuna.com/land/ad/5882759739?se=pE6mV5Sv8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=D804057D161AA9CD56F1D11B8FC11239D4B79291,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Skyview Farms,"['US', 'North Carolina', 'Cumberland County', 'Haymount']",Adzuna::API::Response::Location,"Haymount, Cumberland County",full_time,
56301.08,Adzuna::API::Response::Job,1,42.297912,2026-09-13T11:58:14Z,-89.127617,"Hiring OTR Hopper Owner Operators! Gross $9,000 Weekly!.  OWNER OPERATORS WANTED   Earning Potential: $9,000-$12,000 Gross Revenue Per Week* If you’ve got a truck and want to actually make money — we need to talk! Consistent loads – stay moving Preplanned dispatch No Forced Dispatch Strong rates  weekly pay Quick onboarding – get rolling fast  SERIOUS DRIVERS ONLY: CDL Class A Your own truck Ready to run NOW CALL TODAY: 800-242-4986 Or message us directly — positions won’t stay open! Recruiting…",56301.08,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc1OTc4MyIsInMiOiJwRTZtVjVTdjhSRy1GTHhfWWZJWEtRIn0.4wRFmqlJ5zWYlD8pG5EFg6TXInilukc1Cmx7KrsCmjk,5882759783,CDL-A Owner Operator - 2yrs EXP Required - OTR - Specialized - $9k per week - Skyview Farms,https://www.adzuna.com/land/ad/5882759783?se=pE6mV5Sv8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=7D7CBFB43C2BBD00537EFA6DF69445ADF3F8E99D,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Skyview Farms,"['US', 'Illinois', 'Winnebago County', 'Rockford']",Adzuna::API::Response::Location,"Rockford, Winnebago County",full_time,
60000.0,Adzuna::API::Response::Job,0,42.657304,2026-09-13T11:58:14Z,-73.757553,"Regional CDL A Drivers | NEW Grads Welcome | Earn $70,000 Annually. We're proud to be a 4th generation family truck line, started in 1935, but even prouder that over 350 drivers call us home. As we continue to grow, there's plenty of room at the table for professional drivers like you. No experience? No problem! We are currently accepting recent CDL Class A recipients and drivers that need a tune up. Need more details? Apply now! We guarantee you'll feel right at home at Kreilkamp Trucking. Mid…",70000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mjc1OTc3MSIsInMiOiJwRTZtVjVTdjhSRy1GTHhfWWZJWEtRIn0.bdaITDJhKJcK9s8CwVFmqEbSHlRCUN_Am8LJGWGVXnQ,5882759771,Regional Truck Driver Company - Grad Training - $60k - $70k per year - KreilKamp Trucking,https://www.adzuna.com/land/ad/5882759771?se=pE6mV5Sv8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=2B7DD2F0B7BAECB64C2C8627D334988449EC9130,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,KreilKamp Trucking,"['US', 'New York', 'Rensselaer County', 'Rensselaer']",Adzuna::API::Response::Location,"Rensselaer, Rensselaer County",full_time,
