salary_max,adref,longitude,salary_min,created,id,__CLASS__,title,latitude,salary_is_predicted,redirect_url,description,location.area,location.display_name,location.__CLASS__,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,contract_time,contract_type
48755.34,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NTAxIn0.3LXJpOuI2mZLIuoJSMoWOkMWzvddjacpJX2Ko274gZY,-72.342181,48755.34,2026-07-04T10:14:19Z,5788036501,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.561636,1,https://www.adzuna.com/land/ad/5788036501?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=BEC0DF115B6F43514BA7A9CA0839772C440215DE,"Location Detail: 71 Haynes Street (10627) Shift Detail: 3x12s, 7a-7:30p $20,000 SIGN ON BONUS! Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network as a Registered Nurse. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-be…","['US', 'Connecticut', 'New London County', 'Colchester']","Colchester, New London County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
65269.79,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NTE0In0.69juFhUItkmtdNlVt09gRMjIKX1_byxMgtNBrINEmdo,-72.08221,65269.79,2026-07-04T10:14:19Z,5788036514,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.534408,1,https://www.adzuna.com/land/ad/5788036514?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=E4CAE7E32AE4218F6EA7732DBEFAB25204D6D878,"Location Detail: Windham Community Memorial (10183) SIGN ON BONUS OFFERED! (Restrictions Apply) Work where every moment matters. Every day, more than 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network. For more than 75 years, Windham Hospital has treated patients with the latest high-tech equipment, operated by some of the most ski…","['US', 'Connecticut', 'New London County', 'Norwich']","Norwich, New London County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Windham Hospital,Adzuna::API::Response::Company,,
55823.74,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NTM2In0.DZjHmaas7qyGXIA6IgIoAupZ_YP-GeKOETaHVLhidzY,-71.920313,55823.74,2026-07-04T10:14:19Z,5788036536,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.679972,1,https://www.adzuna.com/land/ad/5788036536?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=1AC0739DC1AEA84A3B683F1DC9842389B67D14E2,"Location Detail: Windham Community Memorial (10183) SIGN ON BONUS OFFERED! (Restrictions Apply) Work where every moment matters. Every day, more than 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network. For more than 75 years, Windham Hospital has treated patients with the latest high-tech equipment, operated by some of the most ski…","['US', 'Connecticut', 'Windham County', 'Plainfield']","Plainfield, Windham County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Windham Hospital,Adzuna::API::Response::Company,,
63647.19,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzNjUyOCIsInMiOiJQS0hlX3JaMzhSR25DUHBSSUROY193In0.LNqiVrVE6mb1_5-9djtMHaI6mTx5dij6rTxTXmI0JvI,-72.790101,63647.19,2026-07-04T10:14:19Z,5788036528,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.686436,1,https://www.adzuna.com/land/ad/5788036528?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=8FA4D9E214FBFB624BC897DF0757532EE2BB9D8D,"Location Detail: 71 Haynes Street (10627) Shift Detail: 3x12s, 7a-7:30p $20,000 SIGN ON BONUS! Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network as a Registered Nurse. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-be…","['US', 'Connecticut', 'Hartford County', 'New Britain']","New Britain, Hartford County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
66864.6,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NTU1In0.ZOpPg2wZFSATehcv-fcLZ-aZHJIRl7rhOx6qr71485A,-72.694442,66864.6,2026-07-04T10:14:19Z,5788036555,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.747873,1,https://www.adzuna.com/land/ad/5788036555?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=B8164DDA3B322DF414C7BA62DB70FEC75E784DCD,"Location Detail: 71 Haynes Street (10627) Shift Detail: 5x8s, 7a-3:30p Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network as a Clinical Nurse Educator. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed community hospi…","['US', 'Connecticut', 'Hartford County', 'Barry Square']","Barry Square, Hartford County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
72495.34,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzNjUyNCIsInMiOiJQS0hlX3JaMzhSR25DUHBSSUROY193In0.StdCK_7JNRc4Wfjxo7TnbuywevAWBGkFa1PqlISJ2EQ,-72.667126,72495.34,2026-07-04T10:14:19Z,5788036524,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.860995,1,https://www.adzuna.com/land/ad/5788036524?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=8BD6D4FC0BD8F86E10AE74D24C4DADE05A7F8ED3,"Location Detail: 71 Haynes Street (10627) Shift Detail: 4x8s, 7a-3:30p $20,000 SIGN ON BONUS! Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network as a Registered Nurse. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed…","['US', 'Connecticut', 'Hartford County', 'Windsor']","Windsor, Hartford County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
37892.78,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NTYwIn0.WkfcMmq025NAxi0nk1SF_-C-IruZDjI0FKCJDG6WOIo,-73.31616,37892.78,2026-07-04T10:14:19Z,5788036560,Adzuna::API::Response::Job,Registered Nurse (RN) - ICU,41.96316,1,https://www.adzuna.com/land/ad/5788036560?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=A21E19B621A3E0CA5BE5285338A29160CFBFC2D2,"Location Detail: Charlotte Hungerford Hospital (10115) Work where every moment matters. Every day, more than 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network and provide critical support to our community in picturesque Northwestern Connecticut. Charlotte Hungerford Hospital is a 122-bed, general acute care community hospital loca…","['US', 'Connecticut', 'Litchfield County', 'Falls Village']","Falls Village, Litchfield County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Charlotte Hungerford Hospital,Adzuna::API::Response::Company,,
68636.29,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NTA0In0.8BLIWT-u3xfgSqYeeEkbz5AI3opl9YVJuOuwlcG_7z8,-72.2364,68636.29,2026-07-04T10:14:19Z,5788036504,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.6285,1,https://www.adzuna.com/land/ad/5788036504?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=CD9DE2E1829B0FCF9E5D5A8E47633BC24167352E,"Location Detail: Windham Community Memorial (10183) Shift Detail: On call required SIGN ON BONUS OFFERED! (Restrictions Apply) Work where every moment matters. Every day, more than 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network. For more than 75 years, Windham Hospital has treated patients with the latest high-tech equipment, o…","['US', 'Connecticut', 'New London County', 'Lebanon']","Lebanon, New London County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Windham Hospital,Adzuna::API::Response::Company,,
74888.88,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzNjUxMyIsInMiOiJQS0hlX3JaMzhSR25DUHBSSUROY193In0.HLJw2HrDgF-JopCOt-oM7yiMSMguGM0JbbX6zAnxvaw,-72.2364,74888.88,2026-07-04T10:14:19Z,5788036513,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.6285,1,https://www.adzuna.com/land/ad/5788036513?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=413842F3FA4B9708EE24EC1181AFB92A18D96121,"Location Detail: 71 Haynes Street (10627) Shift Detail: 4x10s, 7a-5:30p Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network as a Clinical Nurse Educator. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed community hosp…","['US', 'Connecticut', 'New London County', 'Lebanon']","Lebanon, New London County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
66956.05,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NDk4In0.pJmTFxsYNKl-U9pjsxB_KJKzqkhQT21CRg3t2uTOx3U,-72.668605,66956.05,2026-07-04T10:14:19Z,5788036498,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.662287,1,https://www.adzuna.com/land/ad/5788036498?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=AA1BC659B411BC1D1D0B09C83639B0915F9B6C20,"Location Detail: 71 Haynes Street (10627) Shift Detail: 4x8s, 7a-3:30p $20,000 SIGN ON BONUS! Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network as a Registered Nurse. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed…","['US', 'Connecticut', 'Hartford County', 'Rocky Hill']","Rocky Hill, Hartford County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
63043.93,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzNjUxOCIsInMiOiJQS0hlX3JaMzhSR25DUHBSSUROY193In0.Qmez7i8_mqIJTq8ZD-dP1zGzn8-9bQWarBKuq_xSV3s,-72.663678,63043.93,2026-07-04T10:14:19Z,5788036518,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.550903,1,https://www.adzuna.com/land/ad/5788036518?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=1804BE388F4298A8781B42AB0936E15B7123E07C,"Location Detail: 71 Haynes Street (10627) Shift Detail: 4x8s, 7a-3:30p $20,000 SIGN ON BONUS! Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network as a Registered Nurse. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed…","['US', 'Connecticut', 'Middlesex County', 'Middletown']","Middletown, Middlesex County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
102218.34,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NTUxIn0.phkzDr0tUPwhmE9dQ_vvKeIhS-RCNPgBadm0FV4WeKo,-72.461131,102218.34,2026-07-04T10:14:19Z,5788036551,Adzuna::API::Response::Job,Registered Nurse (RN) - PACU,41.902538,1,https://www.adzuna.com/land/ad/5788036551?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=349B177D0270D7DDD54D716E307D46AA6C6FCD23,"Location Detail: 71 Haynes Street (10627) Shift Detail: 3x12s, 6:30a-7p or 8a-8:30p Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed community hospital, Rockville G…","['US', 'Connecticut', 'Tolland County', 'Ellington']","Ellington, Tolland County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
65908.68,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NTE5In0.DtpVPkmzRmn0kPK4FmLZO2H2JQazvSGPx48q5DeSO9M,-72.797482,65908.68,2026-07-04T10:14:19Z,5788036519,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.953806,1,https://www.adzuna.com/land/ad/5788036519?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=928F60121BE377699446AC1C527E10F83D1DBC6F,"Location Detail: 71 Haynes Street (10627) Shift Detail: 4x8s, 7a-3:30p $20,000 SIGN ON BONUS! Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network as a Registered Nurse. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed…","['US', 'Connecticut', 'Hartford County', 'Granby']","Granby, Hartford County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
39105.88,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NTI3In0.dtz_9yII6Rdw_1AW6x2Aq8hISS5BGRhPARhdTErYUlA,-73.103997,39105.88,2026-07-04T10:14:19Z,5788036527,Adzuna::API::Response::Job,Registered Nurse (RN) - ICU,42.020097,1,https://www.adzuna.com/land/ad/5788036527?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=542538BD22F928D7F05761D9F10D6154B64FFBC3,"Location Detail: Charlotte Hungerford Hospital (10115) Work where every moment matters. Every day, more than 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network and provide critical support to our community in picturesque Northwestern Connecticut. Charlotte Hungerford Hospital is a 122-bed, general acute care community hospital loca…","['US', 'Connecticut', 'Litchfield County', 'Winchester']","Winchester, Litchfield County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Charlotte Hungerford Hospital,Adzuna::API::Response::Company,,
42095.96,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NTExIn0.Em8Yejr-9E1wCgXKCF2YDFB4CzmAQDIccxT4ixJDn4Q,-87.733164,42095.96,2026-07-04T10:14:19Z,5788036511,Adzuna::API::Response::Job,"Full-Time Day Shift LPN | Meaningful Care, Structured Schedule",32.864579,1,https://www.adzuna.com/land/ad/5788036511?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=7CA900FC2B51398BC7031202061F2879E8BB282B," Full-Time LPN – Day Shift | Make an Impact That Matters   Tuscaloosa County Jail | Alabama ⏰ 12-Hour Day Shift Rotation | 7:00 AM – 7:30 PM | Every Other Weekend Sign On & Retention Bonus Care That Counts. A Schedule That Works. A Role That Matters. You bring skill, compassion, and consistency to every shift. At Southern Health Partners, we believe your workplace should meet you with that same energy. This full-time LPN opportunity offers structure, purpose, and the chance to provide essential…","['US', 'Alabama', 'Hale County', 'Akron']","Akron, Hale County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,SOUTHERN HEALTH PARTNERS INC,Adzuna::API::Response::Company,full_time,
50307.46,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzNjUwMiIsInMiOiJQS0hlX3JaMzhSR25DUHBSSUROY193In0.sac2prGPQKYFGOQfySy9LAnSEEEfDXO1WbXorNa0PB4,-72.342181,50307.46,2026-07-04T10:14:19Z,5788036502,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.561636,1,https://www.adzuna.com/land/ad/5788036502?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=8592513C84912EB614D2469BC3A716221D98DE0A,"Location Detail: 71 Haynes Street (10627) Shift Detail: 4x8s, 7a-3:30p $20,000 SIGN ON BONUS! Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network as a Registered Nurse. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed…","['US', 'Connecticut', 'New London County', 'Colchester']","Colchester, New London County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
53757.61,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzNjU1MyIsInMiOiJQS0hlX3JaMzhSR25DUHBSSUROY193In0.wBjV3MtokecdK6HkDQbdZYbimYi-oZif5N4Nr1e7WgQ,-72.461131,53757.61,2026-07-04T10:14:19Z,5788036553,Adzuna::API::Response::Job,Registered Nurse (RN) - ICU,41.902538,1,https://www.adzuna.com/land/ad/5788036553?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=1FF04F29C745F746B8D7F08751D067C04222CDAC,"Location Detail: 71 Haynes Street (10627) Shift Detail: 12 Hour Shifts Work where every moment matters . Every day, more than 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed community hospital, Rockville General,…","['US', 'Connecticut', 'Tolland County', 'Ellington']","Ellington, Tolland County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
99411.66,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzNjUzOSIsInMiOiJQS0hlX3JaMzhSR25DUHBSSUROY193In0.OKUDaVLZv5xba8Lh0IcTAZImDBVN4s3OdQHqcwYke54,-72.330099,99411.66,2026-07-04T10:14:19Z,5788036539,Adzuna::API::Response::Job,Registered Nurse (RN) - PACU,41.780623,1,https://www.adzuna.com/land/ad/5788036539?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=75FD1B824862645767E3E40091A862F62F8A2A38,"Location Detail: 71 Haynes Street (10627) Shift Detail: 3x12s, 6:30a-7p or 8a-8:30p Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed community hospital, Rockville G…","['US', 'Connecticut', 'Tolland County', 'Coventry']","Coventry, Tolland County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
54424.81,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzNjUyMyIsInMiOiJQS0hlX3JaMzhSR25DUHBSSUROY193In0.-bxCaNZCZYYAtbSAGKavLp5kegQWRvTmPbtjoAN6ufU,-73.118244,54424.81,2026-07-04T10:14:19Z,5788036523,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.813206,1,https://www.adzuna.com/land/ad/5788036523?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=44093396B6D6B71FA3E39FF8DA438D86BD7BA80C,"Location Detail: Charlotte Hungerford Hospital (10115) Shift Detail: This posting is for 4 8-hour shifts per week with on-call rotation consisting of typically 1 overnight per week as well as weekend on-call rotation typically 1 weekend every 7-8 weeks Work where every moment matters. Every day, more than 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehe…","['US', 'Connecticut', 'Litchfield County', 'Torrington']","Torrington, Litchfield County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Charlotte Hungerford Hospital,Adzuna::API::Response::Company,,
42541.67,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzNjU1MCIsInMiOiJQS0hlX3JaMzhSR25DUHBSSUROY193In0.0eKfAYSSwf0MFQ539tLmVSO05z0lnNOsc4NZb25BA54,-87.60491,42541.67,2026-07-04T10:14:19Z,5788036550,Adzuna::API::Response::Job,"Full-Time Day Shift LPN | Meaningful Care, Structured Schedule",33.359875,1,https://www.adzuna.com/land/ad/5788036550?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=7144AE96B263D06A620D78835F16A90BA063C866," Full-Time LPN – Day Shift | Make an Impact That Matters   Tuscaloosa County Jail | Alabama ⏰ 12-Hour Day Shift Rotation | 7:00 AM – 7:30 PM | Every Other Weekend Sign On & Retention Bonus Care That Counts. A Schedule That Works. A Role That Matters. You bring skill, compassion, and consistency to every shift. At Southern Health Partners, we believe your workplace should meet you with that same energy. This full-time LPN opportunity offers structure, purpose, and the chance to provide essential…","['US', 'Alabama', 'Tuscaloosa County', 'Northport']","Northport, Tuscaloosa County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,SOUTHERN HEALTH PARTNERS INC,Adzuna::API::Response::Company,full_time,
57209.13,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NTQ0In0.xRxB259ybCWqMxalx7hn32D8Vas9eHlGKvyZoU-tp4c,-72.2364,57209.13,2026-07-04T10:14:19Z,5788036544,Adzuna::API::Response::Job,Registered Nurse (RN) - ICU,41.6285,1,https://www.adzuna.com/land/ad/5788036544?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=4425E12D6F0FF2A121E98086F369393314C855DB,"Location Detail: 71 Haynes Street (10627) Work where every moment matters . Every day, more than 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network. POSITION SUMMARY: Utilizing the nursing process, provides high quality direct and indirect patient –centered care. Coordinates patient care by working collaboratively with the interdis…","['US', 'Connecticut', 'New London County', 'Lebanon']","Lebanon, New London County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
70630.7,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NTU2In0.tjKk-1zf9wrUi_QWV9H1QWaPkF0SNee-rZerb0LDBZo,-72.524908,70630.7,2026-07-04T10:14:19Z,5788036556,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.777255,1,https://www.adzuna.com/land/ad/5788036556?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=0DA8B1BF70587CBB973725146E48A2A4D415927A,"Location Detail: 71 Haynes Street (10627) Shift Detail: 4x8s, 7a-3:30p $20,000 SIGN ON BONUS! Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network as a Registered Nurse. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed…","['US', 'Connecticut', 'Hartford County', 'Manchester']","Manchester, Hartford County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
