longitude,__CLASS__,redirect_url,salary_min,description,adref,created,title,salary_max,salary_is_predicted,id,latitude,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,location.display_name,location.area,location.__CLASS__,contract_time,contract_type
-81.915024,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860289645?utm_medium=api&utm_source=abfa41a4,75883.15,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDI4OTY0NSIsInMiOiJCZ3hmNnpTajhSR2NmS1llX2NJcHZBIn0.Xv5zznkFM8v7hbtexp0qlxCpX6q2cDXsDgTeYw3kFW4,2026-08-28T18:37:11Z,Truck Driver Company - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,75883.15,1,5860289645,28.03877,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Lakeland, Polk County","['US', 'Florida', 'Polk County', 'Lakeland']",Adzuna::API::Response::Location,full_time,
-83.920879,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860289662?utm_medium=api&utm_source=abfa41a4,72856.92,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQmd4ZjZ6U2o4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYwMjg5NjYyIn0.CobnQ3UJzMrmWnszLfPk6DKRgXfPDJRAWe9X4OU7jM4,2026-08-28T18:37:11Z,CDL-A Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,72856.92,1,5860289662,35.961127,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Knoxville, Knox County","['US', 'Tennessee', 'Knox County', 'Knoxville']",Adzuna::API::Response::Location,full_time,
-77.4347,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860289700?utm_medium=api&utm_source=abfa41a4,87837.81,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDI4OTcwMCIsInMiOiJCZ3hmNnpTajhSR2NmS1llX2NJcHZBIn0.9ErrajtZ4csyIV2nuqA1K-ku78SHcAv5R7-zHK9_02k,2026-08-28T18:37:11Z,Class A CDL Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,87837.81,1,5860289700,37.5423,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Capitol, Richmond","['US', 'Virginia', 'Richmond County', 'Richmond', 'Capitol']",Adzuna::API::Response::Location,full_time,
-90.0521,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860289674?utm_medium=api&utm_source=abfa41a4,90792.79,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDI4OTY3NCIsInMiOiJCZ3hmNnpTajhSR2NmS1llX2NJcHZBIn0.cUDd7Q7WGD60lL_2q5aA8zxftXsnT0S_lZZfDHsNob8,2026-08-28T18:37:11Z,Class A CDL Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,90792.79,1,5860289674,35.1478,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Memphis, DeSoto County","['US', 'Mississippi', 'DeSoto County', 'Memphis']",Adzuna::API::Response::Location,full_time,
-97.518037,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860289712?utm_medium=api&utm_source=abfa41a4,81178.77,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDI4OTcxMiIsInMiOiJCZ3hmNnpTajhSR2NmS1llX2NJcHZBIn0.4ND34sIhfDf02bJ2w-04FymWtwo-bAtg9_TE7-_7Rmw,2026-08-28T18:37:11Z,Truck Driver Company - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,81178.77,1,5860289712,35.471783,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Oklahoma City, Oklahoma County","['US', 'Oklahoma', 'Oklahoma County', 'Oklahoma City']",Adzuna::API::Response::Location,full_time,
-96.33025,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5860289644?se=Bgxf6zSj8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=1DF3CDF67ED5C56E844A0479BE8A4A469E9A2AEB,68838.72,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDI4OTY0NCIsInMiOiJCZ3hmNnpTajhSR2NmS1llX2NJcHZBIn0.Q8dx2evDL-YdSxC8UaUd2s6z7hBCPP5TTmiYG-B8xW4,2026-08-28T18:37:11Z,Remote Sales and Service Advisor,68838.72,1,5860289644,31.76655,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,HMG Careers,Adzuna::API::Response::Company,"Kirvin, Freestone County","['US', 'Texas', 'Freestone County', 'Kirvin']",Adzuna::API::Response::Location,,
-90.0685,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860289672?utm_medium=api&utm_source=abfa41a4,77276.42,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDI4OTY3MiIsInMiOiJCZ3hmNnpTajhSR2NmS1llX2NJcHZBIn0.azBokai1GDRCmPKxo5gReLChTNTf8K9I0jvh2EFq9tE,2026-08-28T18:37:11Z,Class A CDL Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,77276.42,1,5860289672,29.9382,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Lafayette Square, Orleans Parish","['US', 'Louisiana', 'Orleans Parish', 'Lafayette Square']",Adzuna::API::Response::Location,full_time,
-83.003268,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860289691?utm_medium=api&utm_source=abfa41a4,73794.16,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDI4OTY5MSIsInMiOiJCZ3hmNnpTajhSR2NmS1llX2NJcHZBIn0.cJGsBkomnFzOuIr0SjnY9haMEBl3bJYAzERou1TYVi4,2026-08-28T18:37:11Z,Class A CDL Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,73794.16,1,5860289691,39.964263,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Grandview Heights, Franklin County","['US', 'Ohio', 'Franklin County', 'Grandview Heights']",Adzuna::API::Response::Location,full_time,
-120.617113,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5860289652?se=Bgxf6zSj8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=033E48C3E7DC3734F2CABBC53FDB4013CCE23055,73450.27,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDI4OTY1MiIsInMiOiJCZ3hmNnpTajhSR2NmS1llX2NJcHZBIn0.yvBCXhkHI0mFSlSPo5wr-m82uYmCm-Mq7_1d0zJ033M,2026-08-28T18:37:11Z,Remote Sales and Service Advisor,73450.27,1,5860289652,35.122752,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,HMG Careers,Adzuna::API::Response::Company,"Grover Beach, San Luis Obispo County","['US', 'California', 'San Luis Obispo County', 'Grover Beach']",Adzuna::API::Response::Location,,
-79.771856,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860289665?utm_medium=api&utm_source=abfa41a4,109436.61,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQmd4ZjZ6U2o4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYwMjg5NjY1In0.PFqz9cPg2SbjCqXPjaeLHBmiksFfWxKSiGBX5clfEJ4,2026-08-28T18:37:11Z,Truck Driver Company - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,109436.61,1,5860289665,36.070282,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Greensboro, Guilford County","['US', 'North Carolina', 'Guilford County', 'Greensboro']",Adzuna::API::Response::Location,full_time,
-78.662695,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860289687?utm_medium=api&utm_source=abfa41a4,73939.07,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDI4OTY4NyIsInMiOiJCZ3hmNnpTajhSR2NmS1llX2NJcHZBIn0.aAq3I04rQ9a42xyt_2hdg3m-2Sz4kep7i_pz6sRxYc8,2026-08-28T18:37:11Z,CDL-A Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,73939.07,1,5860289687,35.688696,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"West Raleigh, Raleigh","['US', 'North Carolina', 'Wake County', 'Raleigh', 'West Raleigh']",Adzuna::API::Response::Location,full_time,
-89.127617,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860289658?utm_medium=api&utm_source=abfa41a4,73596.32,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQmd4ZjZ6U2o4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYwMjg5NjU4In0.KLkHe2raTqz4TFNjoKyfTGnW6Lo6aYT2x1GZfDsD_v4,2026-08-28T18:37:11Z,Truck Driver Company - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,73596.32,1,5860289658,42.297912,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Rockford, Winnebago County","['US', 'Illinois', 'Winnebago County', 'Rockford']",Adzuna::API::Response::Location,full_time,
-93.114341,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5860289643?se=Bgxf6zSj8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=AF2F4A7D818D46DE90A210913111704966F7712C,43778.09,"Job Description Job Description Mancan is working with a company in Winesburg looking for a press operator. This is a full-time, temp-to-hire opportunity. Training will take place on 1st shift, Monday-Friday from 8am-4pm. After training, hours are on 2nd shift from 4pm-midnight, Monday-Friday. Must be available to work overtime as needed, including Saturdays. Key Responsibilities: - Operate and maintain press machinery to ensure the efficient production of goods. - Perform manual tasks related …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQmd4ZjZ6U2o4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYwMjg5NjQzIn0.piFfgavBqnWg5AWnozII2CViFNS6hDhHTYbmR3xCOFU,2026-08-28T18:37:11Z,Press Operator,43778.09,1,5860289643,35.401471,Manufacturing Jobs,manufacturing-jobs,Adzuna::API::Response::Category,Mancan,Adzuna::API::Response::Company,"Dover, Pope County","['US', 'Arkansas', 'Pope County', 'Dover']",Adzuna::API::Response::Location,,
-93.596979,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860289701?utm_medium=api&utm_source=abfa41a4,82213.58,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDI4OTcwMSIsInMiOiJCZ3hmNnpTajhSR2NmS1llX2NJcHZBIn0.2zF8qyx_NvkQMqBRgXZGufUn-KtUW2n_AO1AnQEMUSM,2026-08-28T18:37:11Z,CDL-A Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,82213.58,1,5860289701,41.607602,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"South Des Moines, Polk County","['US', 'Iowa', 'Polk County', 'South Des Moines']",Adzuna::API::Response::Location,full_time,
-75.940099,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860289668?utm_medium=api&utm_source=abfa41a4,79278.38,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQmd4ZjZ6U2o4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYwMjg5NjY4In0.utV4GAW9b_9F6sg4ywDE8V0Py8KvaWv8c9lbgMsJ6u4,2026-08-28T18:37:11Z,CDL-A Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,79278.38,1,5860289668,40.348325,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Greenfield Manor, Berks County","['US', 'Pennsylvania', 'Berks County', 'Greenfield Manor']",Adzuna::API::Response::Location,full_time,
-92.276548,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860289601?utm_medium=api&utm_source=abfa41a4,79446.7,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQmd4ZjZ6U2o4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYwMjg5NjAxIn0.5uJuFP6o6XZHbUcgjo_0fR9Erc38Bd8UD5L1LKw-EA0,2026-08-28T18:37:10Z,Class A CDL Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,79446.7,1,5860289601,34.74608,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Little Rock, Pulaski County","['US', 'Arkansas', 'Pulaski County', 'Little Rock']",Adzuna::API::Response::Location,full_time,
-82.85135,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5860289605?se=MD8F7TSj8RGsnYllSmVlnw&utm_medium=api&utm_source=abfa41a4&v=ABFE3E5E822A95A8D9992E0C1F6B98258F9E8B1E,69940.3,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUQ4RjdUU2o4UkdzbllsbFNtVmxudyIsImkiOiI1ODYwMjg5NjA1In0.XUwVZX3Csm3wfIDEzWhe8S66Hl4h20L7l6EKSMX1T-c,2026-08-28T18:37:10Z,Remote Sales and Service Advisor,69940.3,1,5860289605,36.083003,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,HMG Careers,Adzuna::API::Response::Company,"Greeneville, Greene County","['US', 'Tennessee', 'Greene County', 'Greeneville']",Adzuna::API::Response::Location,,
-95.997729,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860289633?utm_medium=api&utm_source=abfa41a4,77725.35,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDI4OTYzMyIsInMiOiJNRDhGN1RTajhSR3NuWWxsU21WbG53In0.wh7Ri_PRpQVTHkenhJdyiNScHsfKxuTQvnCnkDYp2gQ,2026-08-28T18:37:10Z,CDL-A Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,77725.35,1,5860289633,41.207431,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Ralston, Douglas County","['US', 'Nebraska', 'Douglas County', 'Ralston']",Adzuna::API::Response::Location,full_time,
-84.50376,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860289595?utm_medium=api&utm_source=abfa41a4,70655.97,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDI4OTU5NSIsInMiOiJNRDhGN1RTajhSR3NuWWxsU21WbG53In0.tR4Le7HA4LC916Shk0iIYuPlMnXMCSsYemUndhYjh6Y,2026-08-28T18:37:10Z,CDL-A Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,70655.97,1,5860289595,38.05516,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Lexington, Fayette County","['US', 'Kentucky', 'Fayette County', 'Lexington']",Adzuna::API::Response::Location,full_time,
-80.215929,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860289604?utm_medium=api&utm_source=abfa41a4,86004.02,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDI4OTYwNCIsInMiOiJNRDhGN1RTajhSR3NuWWxsU21WbG53In0.c4MWCZxRpiNBLaTeckjJkAvtidUYFuzOcbeo02owB9A,2026-08-28T18:37:10Z,CDL-A Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,86004.02,1,5860289604,36.103638,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Winston Salem, Forsyth County","['US', 'North Carolina', 'Forsyth County', 'Winston Salem']",Adzuna::API::Response::Location,full_time,
-88.046777,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860289627?utm_medium=api&utm_source=abfa41a4,71586.27,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUQ4RjdUU2o4UkdzbllsbFNtVmxudyIsImkiOiI1ODYwMjg5NjI3In0.6vyFv1PJ328PuAoNI6llp_MbHOD8FcgdirkbM2XzxAY,2026-08-28T18:37:10Z,CDL-A Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,71586.27,1,5860289627,30.690346,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Mobile, Mobile County","['US', 'Alabama', 'Mobile County', 'Mobile']",Adzuna::API::Response::Location,full_time,
-81.618235,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860289609?utm_medium=api&utm_source=abfa41a4,84910.89,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUQ4RjdUU2o4UkdzbllsbFNtVmxudyIsImkiOiI1ODYwMjg5NjA5In0.CmWVb4TZFuBwOxrwsnGtNtGqt5tg_pv0b3fPlSKH4NE,2026-08-28T18:37:10Z,Class A CDL Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,84910.89,1,5860289609,31.824705,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Hinesville, Liberty County","['US', 'Georgia', 'Liberty County', 'Hinesville']",Adzuna::API::Response::Location,full_time,
-78.888273,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860289590?utm_medium=api&utm_source=abfa41a4,85897.05,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDI4OTU5MCIsInMiOiJNRDhGN1RTajhSR3NuWWxsU21WbG53In0.AqbSD63VW38Vo4CEewrfPyS2hzPrBC-Fshpa_L2c4FE,2026-08-28T18:37:10Z,Truck Driver Company - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,85897.05,1,5860289590,35.078821,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Haymount, Cumberland County","['US', 'North Carolina', 'Cumberland County', 'Haymount']",Adzuna::API::Response::Location,full_time,
