longitude,latitude,salary_max,salary_min,description,salary_is_predicted,created,adref,title,redirect_url,__CLASS__,id,category.label,category.tag,category.__CLASS__,company.__CLASS__,company.display_name,location.__CLASS__,location.display_name,location.area,contract_time,contract_type
-104.716079,40.007206,73815.42,73815.42,"Pay: Uncapped commission Schedule: Full-time, in-office Monday - Friday with field work Tuesday through Thursday. Experience: Entry-level | Training provided Looking for a full-time, in-person role with steady pay and growth potential? We're hiring Inside Sales reps to work from our office, talk with potential customers, and help move them toward the right solution. No sales experience required. We train you and support you daily. What You'll Do Make outbound calls and send follow-up emails Eng…",1,2026-06-05T11:55:30Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXBwMHBfaGc4UkdBcHJVLWlySE9SZyIsImkiOiI1NzUzMzExOTY0In0.4A0m-eavH6_DWFmvl1zAepnfWOL8ZILlxRWT0KyraUI,Entry Level Sales Representative (On Site),https://www.adzuna.com/land/ad/5753311964?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=EEC23C5E479AF4CCCAE2290686E812B55C4B9499,Adzuna::API::Response::Job,5753311964,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Connected Staffing Solutions,Adzuna::API::Response::Location,"Lochbuie, Weld County","['US', 'Colorado', 'Weld County', 'Lochbuie']",,
-104.98776,39.647765,69745.15,69745.15,"Pay: Uncapped commission Schedule: Full-time, in-office Monday - Friday with field work Tuesday through Thursday. Experience: Entry-level | Training provided Looking for a full-time, in-person role with steady pay and growth potential? We're hiring Inside Sales reps to work from our office, talk with potential customers, and help move them toward the right solution. No sales experience required. We train you and support you daily. What You'll Do Make outbound calls and send follow-up emails Eng…",1,2026-06-05T11:55:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMTk1OCIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.We71vcNOPeE5GwirLyk3k8qC5xhSrPs7wzkBuu3dQyw,Entry Level Sales Representative (On Site),https://www.adzuna.com/land/ad/5753311958?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=FADF8A390F16941DC644BBAC076DF187086008EA,Adzuna::API::Response::Job,5753311958,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Connected Staffing Solutions,Adzuna::API::Response::Location,"Englewood, Arapahoe County","['US', 'Colorado', 'Arapahoe County', 'Englewood']",,
-105.244101,39.714017,67814.46,67814.46,"Pay: Uncapped commission Schedule: Full-time, in-office Monday - Friday with field work Tuesday through Thursday. Experience: Entry-level | Training provided Looking for a full-time, in-person role with steady pay and growth potential? We're hiring Inside Sales reps to work from our office, talk with potential customers, and help move them toward the right solution. No sales experience required. We train you and support you daily. What You'll Do Make outbound calls and send follow-up emails Eng…",1,2026-06-05T11:55:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMTk2OCIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.vnJCV9GrxAqwufspP071FrnjeWdo5Y6QkzxSlJrg6k8,Entry Level Sales Representative (On Site),https://www.adzuna.com/land/ad/5753311968?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=0CCD8AE8CB5A04A54734A51458285A22363CFC50,Adzuna::API::Response::Job,5753311968,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Connected Staffing Solutions,Adzuna::API::Response::Location,"Golden, Jefferson County","['US', 'Colorado', 'Jefferson County', 'Golden']",,
-105.025261,39.646932,68168.63,68168.63,"Pay: Uncapped commission Schedule: Full-time, in-office Monday - Friday with field work Tuesday through Thursday. Experience: Entry-level | Training provided Looking for a full-time, in-person role with steady pay and growth potential? We're hiring Inside Sales reps to work from our office, talk with potential customers, and help move them toward the right solution. No sales experience required. We train you and support you daily. What You'll Do Make outbound calls and send follow-up emails Eng…",1,2026-06-05T11:55:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMTk3OCIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.YE69gUuvdjMW4ghPuWsfpnZbVBtbxuyZ6P3PK4QmoFs,Entry Level Sales Representative (On Site),https://www.adzuna.com/land/ad/5753311978?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=359D6A3A16D526589893B808DB9AA1BB3CBCBA67,Adzuna::API::Response::Job,5753311978,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Connected Staffing Solutions,Adzuna::API::Response::Location,"Sheridan, Arapahoe County","['US', 'Colorado', 'Arapahoe County', 'Sheridan']",,
-105.04113,39.647845,70129.66,70129.66,"Pay: Uncapped commission Schedule: Full-time, in-office Monday - Friday with field work Tuesday through Thursday. Experience: Entry-level | Training provided Looking for a full-time, in-person role with steady pay and growth potential? We're hiring Inside Sales reps to work from our office, talk with potential customers, and help move them toward the right solution. No sales experience required. We train you and support you daily. What You'll Do Make outbound calls and send follow-up emails Eng…",1,2026-06-05T11:55:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMTk4MSIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.ewKgFAokTMtl_PME5HbEsikVoE7o99BONpeT4s15XSY,Entry Level Sales Representative (On Site),https://www.adzuna.com/land/ad/5753311981?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=1A096540D5ED531E89DE7F016A0BDADEFED02652,Adzuna::API::Response::Job,5753311981,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Connected Staffing Solutions,Adzuna::API::Response::Location,"Lakewood, Denver","['US', 'Colorado', 'Denver', 'Lakewood']",,
-104.933868,39.80832,70886.52,70886.52,"Pay: Uncapped commission Schedule: Full-time, in-office Monday - Friday with field work Tuesday through Thursday. Experience: Entry-level | Training provided Looking for a full-time, in-person role with steady pay and growth potential? We're hiring Inside Sales reps to work from our office, talk with potential customers, and help move them toward the right solution. No sales experience required. We train you and support you daily. What You'll Do Make outbound calls and send follow-up emails Eng…",1,2026-06-05T11:55:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMTk2NiIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.yMDHgdmld3gbHifvoLpPedUid2MCybBIy5XHYCyf7lo,Entry Level Sales Representative (On Site),https://www.adzuna.com/land/ad/5753311966?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=27C24F4F31F25E62D848825D222CCBA5CB16A99D,Adzuna::API::Response::Job,5753311966,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Connected Staffing Solutions,Adzuna::API::Response::Location,"Commerce City, Adams County","['US', 'Colorado', 'Adams County', 'Commerce City']",,
-104.821485,39.303926,69571.5,69571.5,"Pay: Uncapped commission Schedule: Full-time, in-office Monday - Friday with field work Tuesday through Thursday. Experience: Entry-level | Training provided Looking for a full-time, in-person role with steady pay and growth potential? We're hiring Inside Sales reps to work from our office, talk with potential customers, and help move them toward the right solution. No sales experience required. We train you and support you daily. What You'll Do Make outbound calls and send follow-up emails Eng…",1,2026-06-05T11:55:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMTk1NyIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.qz-KE-w8SXL8HDSeH9bcu1o9XH4fqrcOBzhmruy6EK8,Entry Level Sales Representative (On Site),https://www.adzuna.com/land/ad/5753311957?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=CE1A8034C662B4CA5CBB3266EEB4823BFD25C55B,Adzuna::API::Response::Job,5753311957,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Connected Staffing Solutions,Adzuna::API::Response::Location,"Castle Rock, Douglas County","['US', 'Colorado', 'Douglas County', 'Castle Rock']",,
-104.99,39.75,68607.69,68607.69,"Pay: Uncapped commission Schedule: Full-time, in-office Monday - Friday with field work Tuesday through Thursday. Experience: Entry-level | Training provided Looking for a full-time, in-person role with steady pay and growth potential? We're hiring Inside Sales reps to work from our office, talk with potential customers, and help move them toward the right solution. No sales experience required. We train you and support you daily. What You'll Do Make outbound calls and send follow-up emails Eng…",1,2026-06-05T11:55:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMTk2NSIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.43QHZJtKAUesJ0yCd0ju45WolUzYvwqBQx8eYYtNA-s,Entry Level Sales Representative (On Site),https://www.adzuna.com/land/ad/5753311965?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=F0DF2B35F2B0E15EA22054115D448B293A4EDA36,Adzuna::API::Response::Job,5753311965,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Connected Staffing Solutions,Adzuna::API::Response::Location,"Denver, Colorado","['US', 'Colorado', 'Denver']",,
-104.781265,39.628816,70170.2,70170.2,"Pay: Uncapped commission Schedule: Full-time, in-office Monday - Friday with field work Tuesday through Thursday. Experience: Entry-level | Training provided Looking for a full-time, in-person role with steady pay and growth potential? We're hiring Inside Sales reps to work from our office, talk with potential customers, and help move them toward the right solution. No sales experience required. We train you and support you daily. What You'll Do Make outbound calls and send follow-up emails Eng…",1,2026-06-05T11:55:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMTk4MCIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.PTR3Oyg4HIgZ2uY_xgnFubpk5idKdh0teG-1QzHGmwk,Entry Level Sales Representative (On Site),https://www.adzuna.com/land/ad/5753311980?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=597741B2D8DAE87A7AD166420ADC5C43A099799A,Adzuna::API::Response::Job,5753311980,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Connected Staffing Solutions,Adzuna::API::Response::Location,"Centennial, Arapahoe County","['US', 'Colorado', 'Arapahoe County', 'Centennial']",,
-105.20778,40.040651,72577.31,72577.31,"Pay: Uncapped commission Schedule: Full-time, in-office Monday - Friday with field work Tuesday through Thursday. Experience: Entry-level | Training provided Looking for a full-time, in-person role with steady pay and growth potential? We're hiring Inside Sales reps to work from our office, talk with potential customers, and help move them toward the right solution. No sales experience required. We train you and support you daily. What You'll Do Make outbound calls and send follow-up emails Eng…",1,2026-06-05T11:55:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMTk1NCIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.GKa5vWSXOSuTvGjj1oa4ajScKQwbXqVlJHTgOuToaos,Entry Level Sales Representative (On Site),https://www.adzuna.com/land/ad/5753311954?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=E83DCCCB84E3EE56B38519F14158349338A8E9AE,Adzuna::API::Response::Job,5753311954,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Connected Staffing Solutions,Adzuna::API::Response::Location,"Boulder, Boulder County","['US', 'Colorado', 'Boulder County', 'Boulder']",,
-105.13193,39.977763,67012.0,67012.0,"Pay: Uncapped commission Schedule: Full-time, in-office Monday - Friday with field work Tuesday through Thursday. Experience: Entry-level | Training provided Looking for a full-time, in-person role with steady pay and growth potential? We're hiring Inside Sales reps to work from our office, talk with potential customers, and help move them toward the right solution. No sales experience required. We train you and support you daily. What You'll Do Make outbound calls and send follow-up emails Eng…",1,2026-06-05T11:55:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMTk3MSIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.9IyRMpHeO3WBfLmY8xF1oyc05vbSjrctYDLAcSSj2Nw,Entry Level Sales Representative (On Site),https://www.adzuna.com/land/ad/5753311971?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=1D4689CDC9218BCFD25F85F3F1D7CECACD851005,Adzuna::API::Response::Job,5753311971,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Connected Staffing Solutions,Adzuna::API::Response::Location,"Louisville, Boulder County","['US', 'Colorado', 'Boulder County', 'Louisville']",,
-105.020676,39.804295,67029.26,67029.26,"Pay: Uncapped commission Schedule: Full-time, in-office Monday - Friday with field work Tuesday through Thursday. Experience: Entry-level | Training provided Looking for a full-time, in-person role with steady pay and growth potential? We're hiring Inside Sales reps to work from our office, talk with potential customers, and help move them toward the right solution. No sales experience required. We train you and support you daily. What You'll Do Make outbound calls and send follow-up emails Eng…",1,2026-06-05T11:55:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMTk2MSIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.NgP18rwWvqdwBrw2jgKwy7bD2mNG2g1Xed4gmEOxlrg,Entry Level Sales Representative (On Site),https://www.adzuna.com/land/ad/5753311961?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=BF1B8769B60D3A5D7B13B59BF43332E92EED609C,Adzuna::API::Response::Job,5753311961,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Connected Staffing Solutions,Adzuna::API::Response::Location,"Thornton, Adams County","['US', 'Colorado', 'Adams County', 'Thornton']",,
-105.014832,39.64879,67134.75,67134.75,"Pay: Uncapped commission Schedule: Full-time, in-office Monday - Friday with field work Tuesday through Thursday. Experience: Entry-level | Training provided Looking for a full-time, in-person role with steady pay and growth potential? We're hiring Inside Sales reps to work from our office, talk with potential customers, and help move them toward the right solution. No sales experience required. We train you and support you daily. What You'll Do Make outbound calls and send follow-up emails Eng…",1,2026-06-05T11:55:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMTk3MyIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.hGIWAuy1OJK4ma90dR0pM4JeSebckZVkBXy4A4ogDq0,Entry Level Sales Representative (On Site),https://www.adzuna.com/land/ad/5753311973?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=A61F50FA51FC59733CFBE19E15754713577259FC,Adzuna::API::Response::Job,5753311973,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Connected Staffing Solutions,Adzuna::API::Response::Location,"Cherry Hills Village, Arapahoe County","['US', 'Colorado', 'Arapahoe County', 'Cherry Hills Village']",,
-105.168598,39.952763,65604.98,65604.98,"Pay: Uncapped commission Schedule: Full-time, in-office Monday - Friday with field work Tuesday through Thursday. Experience: Entry-level | Training provided Looking for a full-time, in-person role with steady pay and growth potential? We're hiring Inside Sales reps to work from our office, talk with potential customers, and help move them toward the right solution. No sales experience required. We train you and support you daily. What You'll Do Make outbound calls and send follow-up emails Eng…",1,2026-06-05T11:55:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMTk2NyIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.Yy-w98ukhx9hIYqrAxZYCVsfg1SRpwAbL4TFjnlYhXE,Entry Level Sales Representative (On Site),https://www.adzuna.com/land/ad/5753311967?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=3045C614FE4601D5D3D7CFE167DA503AA0016289,Adzuna::API::Response::Job,5753311967,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Connected Staffing Solutions,Adzuna::API::Response::Location,"Superior, Boulder County","['US', 'Colorado', 'Boulder County', 'Superior']",,
-105.077006,39.920899,67878.27,67878.27,"Pay: Uncapped commission Schedule: Full-time, in-office Monday - Friday with field work Tuesday through Thursday. Experience: Entry-level | Training provided Looking for a full-time, in-person role with steady pay and growth potential? We're hiring Inside Sales reps to work from our office, talk with potential customers, and help move them toward the right solution. No sales experience required. We train you and support you daily. What You'll Do Make outbound calls and send follow-up emails Eng…",1,2026-06-05T11:55:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMTk3NyIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.R7xsWZC083BpqDcVR_uncfy8cP44A8qZPriow1afOoE,Entry Level Sales Representative (On Site),https://www.adzuna.com/land/ad/5753311977?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=C97558FD8BE316A35409E6C049E66D0BFEF50EA0,Adzuna::API::Response::Job,5753311977,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Connected Staffing Solutions,Adzuna::API::Response::Location,"Broomfield, Colorado","['US', 'Colorado', 'Broomfield']",,
-104.427461,39.758874,69274.49,69274.49,"Pay: Uncapped commission Schedule: Full-time, in-office Monday - Friday with field work Tuesday through Thursday. Experience: Entry-level | Training provided Looking for a full-time, in-person role with steady pay and growth potential? We're hiring Inside Sales reps to work from our office, talk with potential customers, and help move them toward the right solution. No sales experience required. We train you and support you daily. What You'll Do Make outbound calls and send follow-up emails Eng…",1,2026-06-05T11:55:30Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXBwMHBfaGc4UkdBcHJVLWlySE9SZyIsImkiOiI1NzUzMzExOTc2In0.NAcA07ca_SQKpRXCFgy2biMZQ4W01l3_wHMo31mya_8,Entry Level Sales Representative (On Site),https://www.adzuna.com/land/ad/5753311976?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=8FFDF21FB42D96F0D189E15298DBFA2DDEBC8C1D,Adzuna::API::Response::Job,5753311976,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Connected Staffing Solutions,Adzuna::API::Response::Location,"Bennett, Adams County","['US', 'Colorado', 'Adams County', 'Bennett']",,
-105.089706,39.993596,68537.32,68537.32,"Pay: Uncapped commission Schedule: Full-time, in-office Monday - Friday with field work Tuesday through Thursday. Experience: Entry-level | Training provided Looking for a full-time, in-person role with steady pay and growth potential? We're hiring Inside Sales reps to work from our office, talk with potential customers, and help move them toward the right solution. No sales experience required. We train you and support you daily. What You'll Do Make outbound calls and send follow-up emails Eng…",1,2026-06-05T11:55:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMTk1NiIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.0t1drFZv3lu4Xvue0Hh3B4IQy1KCiapiqXPtyVMHOJE,Entry Level Sales Representative (On Site),https://www.adzuna.com/land/ad/5753311956?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=8616040DADE37000D9BD9EDA19776274E4DF445D,Adzuna::API::Response::Job,5753311956,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Connected Staffing Solutions,Adzuna::API::Response::Location,"Lafayette, Boulder County","['US', 'Colorado', 'Boulder County', 'Lafayette']",,
-74.082884,40.813677,45760.0,41600.0,"Owl Services is Hiring a Warehouse Driver! Location: East Rutherford, NJ Schedule: Monday – Friday, 7:00 AM – 4:00 PM Pay Rate: $20 – $22 per hour Employment Type: Full-Time Work Environment: Onsite Overview Owl Services is seeking a reliable and detail-oriented Warehouse Driver to support daily operations and ensure timely delivery of essential petroleum parts. This role combines warehouse responsibilities with local driving, making you a key link between internal teams, technicians, and custo…",0,2026-06-05T11:54:34Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXBwMHBfaGc4UkdBcHJVLWlySE9SZyIsImkiOiI1NzUzMzExMjU4In0.EKMdIxITr9VQXNGnQ3vE9VoThmGulvEKrn7BJkvaoXw,Warehouse Driver,https://www.adzuna.com/details/5753311258?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,5753311258,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Classet,Adzuna::API::Response::Location,"East Rutherford, Bergen County","['US', 'New Jersey', 'Bergen County', 'East Rutherford']",full_time,
-71.820142,42.275816,135668.0,0.0,"American Traveler is seeking a travel nurse RN NICU - Neonatal Intensive Care for a travel nursing job in Worcester, Massachusetts. Job Description & Requirements Specialty: NICU - Neonatal Intensive Care Discipline: RN Start Date: 07/15/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Assignment Overview Shift: Nights, 3x12hrs Hours: 36 hrs/wk Start Date: Jul 15, 2026 Length: 13 weeks Openings: 1 Description American Traveler is seeking an experienced N…",0,2026-06-05T11:53:17Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMDQxNiIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.mbVcmdxAadlBG7l4yI1TrIFjDo8vC0fnOYNTsmC0OFM,"Travel NICU Registered Nurse - $2,609 per week",https://www.adzuna.com/land/ad/5753310416?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=30D247352DCA9C44AA7E1D6546C206B800652EDC,Adzuna::API::Response::Job,5753310416,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,American Traveler,Adzuna::API::Response::Location,"West Side, Worcester County","['US', 'Massachusetts', 'Worcester County', 'West Side']",,
-70.295203,41.652265,197652.0,0.0,"Amergis Healthcare Staffing, Inc. is seeking a travel nurse RN Case Management for a travel nursing job in Hyannis, Massachusetts. Job Description & Requirements Specialty: Case Management Discipline: RN Start Date: 06/29/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel The RN Clinical Resource/Case Manager is responsible for coordinating continuum of care activities for assigned patients and ensuring optimum utilization of resources, service delivery, and …",0,2026-06-05T11:53:08Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMDIxMiIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.nvW09Ra8vulVMTUoeeQGUdEUQXO2N9pDEr6dYKkSDio,"Travel Nurse RN - Case Management - $3,801 per week",https://www.adzuna.com/land/ad/5753310212?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=E8C3ECAE0E1B0F81293521D2C6281A61376775D5,Adzuna::API::Response::Job,5753310212,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"Amergis Healthcare Staffing, Inc.",Adzuna::API::Response::Location,"Hyannis, Barnstable County","['US', 'Massachusetts', 'Barnstable County', 'Hyannis']",,
-90.20634,29.95056,107848.0,0.0,"Trustaff is seeking a travel nurse RN Dialysis for a travel nursing job in New Orleans, Louisiana. Job Description & Requirements Specialty: Dialysis Discipline: RN Start Date: 06/29/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel As a Hemodialysis RN, you'll provide care and support for patients suffering from acute and chronic kidney failure. Hemodialysis nurses must be well-versed in renal failure and hemodialysis, and you must be able to counsel patie…",0,2026-06-05T11:53:06Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMDE1MyIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.FtgMM8KW-vY2gKethajCDtxI-yOYfDNrPk1O7bkkzGU,"Travel Nurse RN - Dialysis - $2,074 per week",https://www.adzuna.com/land/ad/5753310153?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=DF0D19816CB983F4BFC8EF1FA04775D167AB8956,Adzuna::API::Response::Job,5753310153,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trustaff,Adzuna::API::Response::Location,"Harahan, Jefferson Parish","['US', 'Louisiana', 'Jefferson Parish', 'Harahan']",,
-98.9103,32.7541,85228.0,0.0,"Towne U.S. LLC is seeking a travel Physical Therapy Assistant for a travel job in Breckenridge, Texas. Job Description & Requirements Specialty: Physical Therapy Assistant Discipline: Therapy Start Date: 06/22/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, flexible Employment Type: Travel Towne U.S. LLC Job ID 18446940. Pay package is based on 8 hour shifts and 40.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Physical Ther…",0,2026-06-05T11:53:05Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMDE0OCIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.e898PDGpjDf8wRCxbNRmS8Kukf-taB2AhOXlcuT_CYg,"Travel Physical Therapy Assistant - $1,639 per week",https://www.adzuna.com/land/ad/5753310148?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=7C9AEF36A7EB86467CE9E6471285BDBAC97409D7,Adzuna::API::Response::Job,5753310148,Social work Jobs,social-work-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Towne U.S. LLC,Adzuna::API::Response::Location,"Breckenridge, Stephens County","['US', 'Texas', 'Stephens County', 'Breckenridge']",,
-106.787317,32.304948,141752.0,0.0,"American Traveler is seeking a travel nurse RN Cardiac Cath Lab for a travel nursing job in Las Cruces, New Mexico. Job Description & Requirements Specialty: Cardiac Cath Lab Discipline: RN Start Date: 06/22/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Assignment Overview Shift: Days, 5x8hrs Hours: 40 hrs/wk Start Date: Jun 22, 2026 Length: 13 weeks Openings: 1 Description American Traveler is seeking a travel RN for a Cardiac Cath Lab position in Las C…",0,2026-06-05T11:53:05Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxMDE0NiIsInMiOiJBcHAwcF9oZzhSR0FwclUtaXJIT1JnIn0.7QHsSjH5VfUi8NGlF5j1ZSlLqhpqsY8ppqqzWjiARuQ,"Travel Cardiac Cath Lab RN - $2,726 per week",https://www.adzuna.com/land/ad/5753310146?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=B7F6DC295E50D3D9AC36DD9D03076E9119CA31B8,Adzuna::API::Response::Job,5753310146,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,American Traveler,Adzuna::API::Response::Location,"Las Cruces, Doña Ana County","['US', 'New Mexico', 'Doña Ana County', 'Las Cruces']",,
-74.581111,40.501389,115908.0,0.0,"Centra Healthcare Allied is seeking a travel Speech Language Pathologist for a travel job in Somerset, New Jersey. Job Description & Requirements Specialty: Speech Language Pathologist Discipline: Therapy Start Date: ASAP Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel A great SNF / LTC is looking for an experienced Speech Language Pathologist / SLP to join their growing team for a contract assignment! The Speech Language Pathologist / SLP is responsible for th…",0,2026-06-05T11:53:05Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXBwMHBfaGc4UkdBcHJVLWlySE9SZyIsImkiOiI1NzUzMzEwMTUxIn0.Zi7ef6C9Y_eFdvwqHdTv0PJY2n2bDQm876o22M6jfUc,"Travel Speech Language Pathologist - $2,229 per week",https://www.adzuna.com/land/ad/5753310151?se=App0p_hg8RGAprU-irHORg&utm_medium=api&utm_source=abfa41a4&v=90B5982D912BF712E08395B9B9B18629924C30BB,Adzuna::API::Response::Job,5753310151,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Centra Healthcare Allied,Adzuna::API::Response::Location,"East Millstone, Somerset County","['US', 'New Jersey', 'Somerset County', 'East Millstone']",,
