salary_max,title,redirect_url,latitude,adref,description,longitude,salary_is_predicted,contract_time,created,__CLASS__,id,salary_min,location.display_name,location.__CLASS__,location.area,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,contract_type
95160.0,Dedicated CDL-A Company Driver - 6mo EXP Required - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730328?utm_medium=api&utm_source=abfa41a4,40.459178,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDMyOCIsInMiOiJTaWpreDY0MThSR21Rc1Fhc1I0Mm13In0.w9cG8uXg5yDWtauBEXPIraokK2EEFm-QBF1C49w114k,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-90.675829,0,full_time,2026-04-11T09:52:54Z,Adzuna::API::Response::Job,5696730328,0.0,"Macomb, McDonough County",Adzuna::API::Response::Location,"['US', 'Illinois', 'McDonough County', 'Macomb']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730333?utm_medium=api&utm_source=abfa41a4,41.937109,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2lqa3g2NDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzMwMzMzIn0.kEaRppIMhfhL6xNqMfrvG5NTMWo7jmp9IkIiGCp7EAI,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-93.088677,0,full_time,2026-04-11T09:52:54Z,Adzuna::API::Response::Job,5696730333,0.0,"Melbourne, Marshall County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Marshall County', 'Melbourne']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730335?utm_medium=api&utm_source=abfa41a4,39.76637,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDMzNSIsInMiOiJTaWpreDY0MThSR21Rc1Fhc1I0Mm13In0.D3ce04JHcjtDRAD8nIigDsO2wSqjOqZB6RraOD8-JxU,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-94.843862,0,full_time,2026-04-11T09:52:54Z,Adzuna::API::Response::Job,5696730335,0.0,"Saint Joseph, Buchanan County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Buchanan County', 'Saint Joseph']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730296?utm_medium=api&utm_source=abfa41a4,41.937109,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2lqa3g2NDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzMwMjk2In0.GzJoY0NouWRtG7eaYjrtq3ZIT027wdkWQTWRoyZ96Kg,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-93.088677,0,full_time,2026-04-11T09:52:54Z,Adzuna::API::Response::Job,5696730296,0.0,"Melbourne, Marshall County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Marshall County', 'Melbourne']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730338?utm_medium=api&utm_source=abfa41a4,40.459178,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDMzOCIsInMiOiJTaWpreDY0MThSR21Rc1Fhc1I0Mm13In0.8RIks3VFDmU8MEyCXwuOSZHk9UuBny7Z13Pt1DLXkFo,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-90.675829,0,full_time,2026-04-11T09:52:54Z,Adzuna::API::Response::Job,5696730338,0.0,"Macomb, McDonough County",Adzuna::API::Response::Location,"['US', 'Illinois', 'McDonough County', 'Macomb']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730291?utm_medium=api&utm_source=abfa41a4,38.019748,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2lqa3g2NDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzMwMjkxIn0.ZdUdf6gipl2YHGLYqXIzBnf4FHvdJ52A0o8hHeDos2I,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-92.77095,0,full_time,2026-04-11T09:52:53Z,Adzuna::API::Response::Job,5696730291,0.0,"Greenview, Camden County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Camden County', 'Greenview']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Dedicated CDL-A Company Driver - 6mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730270?utm_medium=api&utm_source=abfa41a4,42.036515,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2lqa3g2NDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzMwMjcwIn0.lTej6OOo5ixxiHdXdzhD3VaJaKDBV7t9ae1PpI3Ne9E,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-93.623385,0,full_time,2026-04-11T09:52:53Z,Adzuna::API::Response::Job,5696730270,0.0,"Ames, Story County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Story County', 'Ames']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730256?utm_medium=api&utm_source=abfa41a4,42.519609,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2lqa3g2NDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzMwMjU2In0.JFWSAdKkuJ1C4laHjhsUgwRm8NOpQrPLwFwsS7ks1t0,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-92.454976,0,full_time,2026-04-11T09:52:53Z,Adzuna::API::Response::Job,5696730256,0.0,"Cedar Falls, Black Hawk County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Black Hawk County', 'Cedar Falls']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730254?utm_medium=api&utm_source=abfa41a4,42.519609,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDI1NCIsInMiOiJTaWpreDY0MThSR21Rc1Fhc1I0Mm13In0.LWCEk4J6ZnUbf9dBZddXP3flV6cYXSS7grbFnKDd9nM,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-92.454976,0,full_time,2026-04-11T09:52:53Z,Adzuna::API::Response::Job,5696730254,0.0,"Cedar Falls, Black Hawk County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Black Hawk County', 'Cedar Falls']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Dedicated CDL-A Company Driver - 6mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730240?utm_medium=api&utm_source=abfa41a4,42.519609,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDI0MCIsInMiOiJTaWpreDY0MThSR21Rc1Fhc1I0Mm13In0.9reVc6zT01BDNJaN7ybplgUHdlhTt3IV5FOWzdxqRUM,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-92.454976,0,full_time,2026-04-11T09:52:53Z,Adzuna::API::Response::Job,5696730240,0.0,"Cedar Falls, Black Hawk County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Black Hawk County', 'Cedar Falls']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730261?utm_medium=api&utm_source=abfa41a4,42.519609,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2lqa3g2NDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzMwMjYxIn0.RB6BH2DVF4RTnfo_vaef6Hr9DWDiwb_pK_tyFRX9uQs,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-92.454976,0,full_time,2026-04-11T09:52:53Z,Adzuna::API::Response::Job,5696730261,0.0,"Cedar Falls, Black Hawk County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Black Hawk County', 'Cedar Falls']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730222?utm_medium=api&utm_source=abfa41a4,38.968784,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDIyMiIsInMiOiJTaWpreDY0MThSR21Rc1Fhc1I0Mm13In0.Y1QidZIW7qrqkjxMBnYv3hqwIyroS9xizNjBKeCqoaE,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-95.239539,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730222,0.0,"Lawrence, Douglas County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Douglas County', 'Lawrence']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Dedicated CDL-A Company Driver - 6mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730192?utm_medium=api&utm_source=abfa41a4,41.607602,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2lqa3g2NDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzMwMTkyIn0.o6PJi8kxnpmZ5XegKNR_dRFiuInyjj4XTcWb4pVKtDs,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-93.596979,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730192,0.0,"South Des Moines, Polk County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Polk County', 'South Des Moines']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730205?utm_medium=api&utm_source=abfa41a4,41.169211,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2lqa3g2NDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzMwMjA1In0.vWxJ1th3pBttjM6jeKS6HKWIeGVugzX-6gNhIKiOki4,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-73.268092,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730205,0.0,"Fairfield, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Fairfield']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730200?utm_medium=api&utm_source=abfa41a4,37.205393,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2lqa3g2NDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzMwMjAwIn0.1xoNB_rF0frTZLC2sahh3GdFYYcoOdp2_issXd80ccQ,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-93.298681,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730200,0.0,"Springfield, Greene County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Greene County', 'Springfield']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730193?utm_medium=api&utm_source=abfa41a4,41.169211,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2lqa3g2NDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzMwMTkzIn0.r8sje0OL82pdZoKLJKslgfn4hUwAzhtpr63vaLfatlo,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-73.268092,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730193,0.0,"Fairfield, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Fairfield']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730204?utm_medium=api&utm_source=abfa41a4,41.649495,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2lqa3g2NDE4UkdtUXNRYXNSNDJtdyIsImkiOiI1Njk2NzMwMjA0In0.udro7Qh-FahYXrNZYKxU7iso_wbql-rI9zuUdZYGwKY,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-91.515649,0,full_time,2026-04-11T09:52:52Z,Adzuna::API::Response::Job,5696730204,0.0,"Iowa City, Johnson County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Johnson County', 'Iowa City']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730173?utm_medium=api&utm_source=abfa41a4,38.63037,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDE3MyIsInMiOiI3c1JSeWE0MThSR19KOGQwYmtWRjVBIn0.VJ-znXazBgb3-44ZwvoHirvoZ0zNXo8oxEuqAsvB9jY,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-90.215277,0,full_time,2026-04-11T09:52:51Z,Adzuna::API::Response::Job,5696730173,0.0,"Saint Louis, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Dedicated CDL-A Company Driver - 6mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730164?utm_medium=api&utm_source=abfa41a4,39.05827,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN3NSUnlhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMTY0In0.fLRUC2bqxS2Z3qPalBrGGALsAI-_o2gf_Week8m2cps,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-95.715066,0,full_time,2026-04-11T09:52:51Z,Adzuna::API::Response::Job,5696730164,0.0,"Topeka, Shawnee County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Shawnee County', 'Topeka']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730185?utm_medium=api&utm_source=abfa41a4,41.971709,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDE4NSIsInMiOiI3c1JSeWE0MThSR19KOGQwYmtWRjVBIn0.zixgTnadfyDdVRVY-KaeKkd-anmxB_5bM01CuBOC2A8,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-91.658714,0,full_time,2026-04-11T09:52:51Z,Adzuna::API::Response::Job,5696730185,0.0,"Cedar Rapids, Linn County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Linn County', 'Cedar Rapids']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70200.0,CDL-A Company Driver - 1yr EXP Required - Regional - Dry Van - $1.35k per week - Ryder,https://www.adzuna.com/details/5696730165?utm_medium=api&utm_source=abfa41a4,36.1681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN3NSUnlhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMTY1In0.z5Ft4kW_hwMhs0bfUWQP5zKx0kgacyC0h7ZLI8S75dQ,"Truck Driver CDL A Regional. Position Description Ryder is hiring a Class A CDL Truck Driver in Smyrna, TN — offering weekly pay, excellent benefits, and a driving career you can feel good about. See and Hear from a Ryder Employee who Drives for Us Here: https://RyderCareers.Video/StayingPower You might be wondering what your paycheck will look like. $1350 or more per week - And it gets better Driver Positions Pay Weekly Hourly Pay: $29.00 Per Hour Hours Per Week: 40  hours per week Per Diem Pa…",-86.7847,0,full_time,2026-04-11T09:52:51Z,Adzuna::API::Response::Job,5696730165,0.0,"Nashville, Davidson County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Davidson County', 'Nashville']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Ryder,contract
95160.0,Dedicated CDL-A Company Driver - 6mo EXP Required - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730155?utm_medium=api&utm_source=abfa41a4,41.169211,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDE1NSIsInMiOiI3c1JSeWE0MThSR19KOGQwYmtWRjVBIn0.FWkaxuajPUjcrtKv-xC6nt9bgqfHcDH_ACvmF24683k,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-73.268092,0,full_time,2026-04-11T09:52:51Z,Adzuna::API::Response::Job,5696730155,0.0,"Fairfield, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Fairfield']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
