longitude,adref,contract_time,redirect_url,latitude,created,__CLASS__,salary_is_predicted,salary_max,title,id,salary_min,description,category.tag,category.__CLASS__,category.label,location.display_name,location.area,location.__CLASS__,company.__CLASS__,company.display_name,contract_type
-75.877139,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0NMaG5CZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIyNzQxIn0.eXttVelTEE8d1oXSW3zr2326aXk39N3eQc3VrHhgo-Q,,https://www.adzuna.com/land/ad/5712822741?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=1E47C37D7A3BE6D86F7C6FCDF3CB2BEFA3E47A2C,41.833965,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,49568.01,Insurance Loss Control Surveyor,5712822741,49568.01,"Job Description Job Description Seeking Independent Contractors to Perform Insurance Property Surveys ! Davies Risk Services is looking for independent contractors to perform insurance property Surveys. This is a great opportunity for full-time or part-time work. Our contractors survey both residential and commercial properties. The survey includes taking photos of the property, obtaining property details and overall conditions, providing reports in a timely manner and submitting a report onlin…",admin-jobs,Adzuna::API::Response::Category,Admin Jobs,"Montrose, Susquehanna County","['US', 'Pennsylvania', 'Susquehanna County', 'Montrose']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Davies Risk Services,
-77.73555,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMjg2MCIsInMiOiJDQ0xobkJkRDhSR0Zjc1RYcGhiekpnIn0.zLmq1IaR_IiNQRYN00YQU-7XtLUMrhKFzw8U4pVrrzw,,https://www.adzuna.com/land/ad/5712822860?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=E687C9EEA7816C3F322EB1028C3E33C617736524,38.968721,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,102998.13,Senior Automation Engineer,5712822860,102998.13,"Job Description Job Description Roles and Responsibilities Automation, Integration & Delivery • Identify and prototype AI-augmented solutions that enhance or extend existing automations. • Coordinate with external developers and internal partners to ensure delivery quality and alignment with business needs. • Reverse engineer and internalize existing automations currently supported by external vendors. • Design and implement system integrations and automations across accounting, ERP, CRM, and w…",it-jobs,Adzuna::API::Response::Category,IT Jobs,"Middleburg, Loudoun County","['US', 'Virginia', 'Loudoun County', 'Middleburg']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Yount Hyde & Barbour PC,
-84.369977,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0NMaG5CZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIyODQ0In0.7qfetx75GrMsVHjgHwGbUdU_lph9VVUZOTg_35QrX08,,https://www.adzuna.com/land/ad/5712822844?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=81A36C4F2554007A39C11150C4C6FB51639EAEB1,39.448688,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,44891.16,Production Assembly,5712822844,44891.16,"Job Description Job Description We’re always excited to connect with talented individuals! Even if we don’t have an opening that matches your skills today, we invite you to complete an application and submit your resume so we can keep you in mind for future opportunities. If you were referred by a friend or family member currently employed at Serta Simmons Bedding, please select “Referral” on your application and include their name so we can recognize their recommendation. Be Part of the Future…",manufacturing-jobs,Adzuna::API::Response::Category,Manufacturing Jobs,"Monroe, Butler County","['US', 'Ohio', 'Butler County', 'Monroe']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Serta Simmons Bedding - USA,
-88.859149,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMjc2NCIsInMiOiJDQ0xobkJkRDhSR0Zjc1RYcGhiekpnIn0.j3xTNUuIp-Hopn2VAiMy6jthAQC5LekeT7uk8lknCiM,,https://www.adzuna.com/land/ad/5712822764?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=22693D9977A9D3AE0A56FBF982232319F03A9E06,41.366594,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,69532.23,Veterinarian Opportunity Near Starved Rock - Adventure  Work-Life Balance (Relocation Assistance Av,5712822764,69532.23,"Job Description Job Description Associate Veterinarian Chessie Lane Animal Hospital Location: Ottawa, Illinois About the Opportunity Looking for a veterinary role that comes with a genuinely great lifestyle? Chessie Lane Animal Hospital in Ottawa, IL is looking for a full-time Associate Veterinarian to join our friendly, long‑standing team. We've proudly served the Ottawa community for nearly 30 years, and our commitment to compassionate, high‑quality care earned us the 2023 Times Readers' Choi…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Ottawa, LaSalle County","['US', 'Illinois', 'LaSalle County', 'Ottawa']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Chessie Lane Animal Hospital,
-79.529767,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMjgwNiIsInMiOiJDQ0xobkJkRDhSR0Zjc1RYcGhiekpnIn0.4Y1I2e-XkQSsYGQaT1RQdJfMECd2T5_ePffg4-vyx_o,,https://www.adzuna.com/land/ad/5712822806?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=49218FC4653B1A4EAD3400025C8AA21A4FCB4A87,40.772287,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,74339.33,Precision CNC Programmer/Machinist - Multi-Axis Turning,5712822806,74339.33,"Job Description Job Description Shape precision from raw stock — day in, day out By 7:00 a.m. in Ford City, you’re reviewing a print, picking tools, and loading a program. You fine-tune offsets, run a first-article, check critical features, and then move on to the next challenging part. As a Direct Hire CNC professional with an equipment manufacturer, you’ll program, set up, and operate CNC equipment — primarily a 5 axis CNC lathe — while rotating across different machines to expand your skill …",engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,"Ford City, Armstrong County","['US', 'Pennsylvania', 'Armstrong County', 'Ford City']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Specialized Staffing,
-82.349188,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0NMaG5CZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIyNzI4In0.iGZNVSrWsFipUdTaoQuF3Y46vY78pKpNs6Rch4qII2A,,https://www.adzuna.com/land/ad/5712822728?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=D9DA5FC4926FCED0A5264E88DF9EBD3FD03BD520,28.591662,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,29246.52,Youth Development Specialist,5712822728,29246.52,"Job Description Job Description POSITION SUMMARY: Entry-level direct care position responsible for the supervision of clients (10 to 17 years) in a youth residential program. This is a tiered position ranging from Entry Level Tier 1 ($19) - Tier 3 ($23). Based on program needs, skills and experience. In addition to the duties and requirements listed below, YFA expects employees to be committed to incorporating principles of trauma-informed care in all areas of service delivery. Commitment to th…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Brooksville, Hernando County","['US', 'Florida', 'Hernando County', 'Brooksville']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Youth and Family Alternatives,
-111.844935,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0NMaG5CZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIyNzg1In0.oh8OP0bMCOEfCiOpw-V9i5JQbT2CPqfKRXT4dLLiJ24,,https://www.adzuna.com/land/ad/5712822785?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=0C0D51E7125F1B495BC89113E8282D1ACBBD19AF,33.432953,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,41538.52,Process Engineering Technician,5712822785,41538.52,"Job Description Job Description The Process Engineer Technician in the Process Engineering Group supports a team of engineers in the execution and improvement of propellant, pyrotechnic, and explosive manufacturing at the Mesa, Arizona facility. This position will provide technical and mechanical support for new, continuing, and engineering production efforts. In addition, the technician monitors processes/KPIs, trains manufacturing operators, authors/updates/redlines process documentation, and…",engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,"Mesa, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Mesa']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Nammo Defense System,
-88.060757,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMjg0OCIsInMiOiJDQ0xobkJkRDhSR0Zjc1RYcGhiekpnIn0.-56tKYFLGpZD-sqJjWyDT3ZXAElK-NacWQQ9KC4l0-E,,https://www.adzuna.com/land/ad/5712822848?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=D7FA0BE608CC98758B3E8CAD17DC9F28AE6C81A6,42.111296,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,74240.35,Technical Trainer,5712822848,74240.35,"Job Description Job Description Vistex is a global enterprise software and services company that helps businesses take control of their mission-critical processes. With a multitude of programs covering pricing, trade, royalties and incentives, it can be complicated to see where all the money is flowing, let alone how much difference it makes to the topline and the bottom line. With Vistex, business stakeholders can see the numbers, see what really works, and see what to do next – so they can ma…",it-jobs,Adzuna::API::Response::Category,IT Jobs,"Hoffman Estates, Cook County","['US', 'Illinois', 'Cook County', 'Hoffman Estates']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Vistex BKV,
-77.019023,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMjgxOSIsInMiOiJDQ0xobkJkRDhSR0Zjc1RYcGhiekpnIn0.f6yJ2s-H_2clQF-zMAvxqQde3QNb7ikf7y094RomGUU,,https://www.adzuna.com/land/ad/5712822819?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=075E6F4F736E22C29366C47DBD17286299C71403,38.912068,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,138144.4,"Vice President, Employer Health Policy & Initiatives",5712822819,138144.4,"Job Description Job Description AHIP is looking for a dynamic Vice President of Employer Health Policy & Initiatives to join their team! If you are looking to make a real difference through your career journey, why not do it with the foremost health insurance advocacy organization in the nation? AHIP is the industry-leading trade association of health insurance providers striving to make health care better and coverage more affordable for every American. Our team works among the nation’s most i…",hr-jobs,Adzuna::API::Response::Category,HR & Recruitment Jobs,"Washington, Washington, D.C.","['US', 'Washington, D.C.', 'Washington']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,America's Health Insurance Plans,
-77.004626,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMjcxMSIsInMiOiJDQ0xobkJkRDhSR0Zjc1RYcGhiekpnIn0.q2amVJy7SZUNYFaVzk7oi5q8c5VsMY5JiSJ9i_eR8vY,,https://www.adzuna.com/land/ad/5712822711?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=6E0A174E2792A506BD108CB9653FA1EBD2C6C4CE,39.020767,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,49954.49,QIDP for Residential Services,5712822711,49954.49,"Job Description Job Description Salary: 60k-70k Summary:The QIDP/Program Manager is responsible for direct supervision and the daily operation of Residential Program for persons with disabilities. Essential Duties and Responsibilities: 1. Supervise the progress of each persons with disabilities to include: writing the Individual Support Plan (ISP) and Behavior Support Plans (BSP) documents, chairing ISP/BSP meetings, developing training and service objectives, and instructing staff on continuou…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Silver Spring, Montgomery County","['US', 'Maryland', 'Montgomery County', 'Silver Spring']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Project Redirect,
-89.066749,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMjc0MCIsInMiOiJDQ0xobkJkRDhSR0Zjc1RYcGhiekpnIn0.YUBLQPbxuHxWG0whTXmIHv1nvIIZtnIzPIpm8nL5vvY,,https://www.adzuna.com/land/ad/5712822740?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=9C6A7E2728131AB1143E002C5E200458A77190FB,41.215868,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,44802.45,Sewer and Drain Service Technician,5712822740,44802.45,"Job Description Job Description Do you have a knack for solving tough problems and enjoy working with your hands? At Town & Country Services, we're looking for a skilled Sewer and Drain Service Technician to join our team and keep our community's plumbing running smoothly. If you're ready to dive into a rewarding career where every day brings new challenges and opportunities, we want to hear from you! GREAT PAY You will earn a competitive salary of $40,000 - $60,000 per year . EXCELLENT BENEFIT…",trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,"Tonica, LaSalle County","['US', 'Illinois', 'LaSalle County', 'Tonica']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Town & Country Services,
-77.019023,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMjc5MCIsInMiOiJDQ0xobkJkRDhSR0Zjc1RYcGhiekpnIn0.GDcScFEkfcoQDGWu5x81FwFC7Ew21iC-XBhCuh7X9L4,,https://www.adzuna.com/land/ad/5712822790?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=A97B024BD12D139FE8073204829C046B06471127,38.912068,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,90145.96,Administrative Analyst,5712822790,90145.96,"Job Description Job Description Pay: $95,000.00 - $105,000.00 per year Job description: Business/ Administrative Analyst Constellation seeks a Business/Administrative Analyst to join the Homeland Security team in Washington, DC for 5 days per week. This onsite role combines traditional data-driven process improvement with the hands-on management of office facilities and government equipment; ensuring that staff across multiple field offices have the space, supplies, and tools necessary to funct…",it-jobs,Adzuna::API::Response::Category,IT Jobs,"Washington, Washington, D.C.","['US', 'Washington, D.C.', 'Washington']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Constellation Inc,
-76.207353,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0NMaG5CZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIyNzg4In0.UGZUhBO-K5R9srPeV8umc5OyefCjYaYilzG1yEtazXw,,https://www.adzuna.com/land/ad/5712822788?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=B4C6EFF613A8DB72B357BE7C568080AE87D65759,40.685848,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,136683.1,General Dentist,5712822788,136683.1,"Job Description Job Description General Dentist – Pottsville, PA $1,000 - $1,200/day Guarantee  Growth Opportunity Are you a dentist who loves a busy schedule, a supportive team, and the freedom to grow your clinical skills? Our thriving Pottsville practice is expanding, and we’re looking for a doctor who wants to be part of something special — not just fill a chair. Our legacy practice is rooted in the Pottsville community as a well-established, high-demand office with a loyal patient base and…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Pottsville, Schuylkill County","['US', 'Pennsylvania', 'Schuylkill County', 'Pottsville']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Fellows and Smink Dental,
-81.525446,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0NMaG5CZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIyNzgyIn0.baSY86LvgUrcbeUPtCeVArsqm_eKyUjYS2bU9wm45q0,,https://www.adzuna.com/land/ad/5712822782?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=F6DF5D2BDC3146182574BC33456F46121C2CD508,41.044168,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,76740.01,Orthopedic Surgeon Independent Contractor,5712822782,76740.01,"Job Description Job Description Overview Concentra, one of the largest health care companies in the nation, is looking for an orthopedic surgeon to come on site to our location as a 1099 independent contractor. This role is a contract position and is meant to compliment your current practice. A typical partnership will involve treating patients on site at Concentra for approximately a 4-hour shift on a weekly or biweekly basis. Concentra Advanced Specialists assist in the management of medicall…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Akron, Summit County","['US', 'Ohio', 'Summit County', 'Akron']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Concentra,
-96.733343,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMjg1MiIsInMiOiJDQ0xobkJkRDhSR0Zjc1RYcGhiekpnIn0.7nn4mWdgpD7WkoCzbf3kJHNeL-0uVi_fnGHaQZ8gn5Y,,https://www.adzuna.com/land/ad/5712822852?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=3120C10E11A7F806D36963D97AED81C00E13EDFD,33.060381,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,26169.45,Mechanical Assembler 1st shift $19,5712822852,26169.45,"Job Description Job Description Now Hiring: Mechanical Assemblers Schedule:1st shift 6:30am - 3:30pm Pay Rate: $19/hour Position Summary: The Assembly Technician is responsible for assembling manufactured products and packing them according to specifications. This role requires meeting assigned production targets while maintaining high quality and safety standards. Duties & Responsibilities: Assemble machinery, fabricated metal products, electrical equipment, appliances, and related components …",manufacturing-jobs,Adzuna::API::Response::Category,Manufacturing Jobs,"Plano, Collin County","['US', 'Texas', 'Collin County', 'Plano']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Abundant Solutions,
-80.410344,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0NMaG5CZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIyNzc5In0.p82QKIhaZmwXkU1GO5PmzuY0N8EN6Bf4VWoF_TBFBYY,,https://www.adzuna.com/land/ad/5712822779?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=A452D9ADC089DD10A70816075D3937E2B4D71597,40.11785,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,16445.93,Seasonal Rest Area Attendant (Site A),5712822779,16445.93,"Job Description Job Description Seasonal Rest Area Attendant needed at a Site located in Claysville, PA on I-70E, 1 mile East of PA/WV line. Must be available all shifts and all days,16-24 hours scheduled per week. Season runs from May 1st through September 30th. $17.31/hr. Must have reliable transportation and valid photo ID/driver's license. For more details, please call Helen at 724-344-7607 Monday through Friday between the hours of 8:00 am and 4:00 pm. Individuals with disabilities and vet…",travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"Claysville, Washington County","['US', 'Pennsylvania', 'Washington County', 'Claysville']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Keystone Blind Association,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0NMaG5CZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIyNzM0In0.7pT_adP2uGNy3WVLlTJsItYI0H061UsH6nFOE_xQAzc,,https://www.adzuna.com/land/ad/5712822734?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=F3DB224B32F8E96B87ACF75B5B741C8D5164819B,,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,40907.79,Operations Specialist - Behavioral Health,5712822734,40907.79,"Job Description Job Description Skyway Behavioral Health is an innovative behavioral health center that goes beyond the treatment of psychiatric symptoms to address underlying biological, behavioral, and psychosocial causes of psychiatric disorders. Our belief is that maladaptive coping strategies are adopted by patients for survival. While adaptive at one time or in specific ways, these coping strategies are now preventing patients from living the life they want to live. Our treatments teach p…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Chicago, Cook County","['US', 'Illinois', 'Cook County', 'Chicago']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Skyway Behavioral Health,
-77.342008,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMjgzNiIsInMiOiJDQ0xobkJkRDhSR0Zjc1RYcGhiekpnIn0.mNz-_1RbIkXXPfhqxLVKgU4Fr5N-v_2f_6P2zAcHxR4,,https://www.adzuna.com/land/ad/5712822836?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=E912293A58B67017DEC14F11F554FACE1507D33B,38.837256,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,80712.66,PCI Technical Payments Associate-Analyst (QSA Track),5712822836,80712.66,"Job Description Job Description PCI Technical Payments Analyst (QSA Track) at Tevora Irvine, CA If you haven't heard of Tevora, it's because we've done our job! Tevora is a tight-knit community of professionals with a shared passion for our craft. Every day, we combine in-depth knowledge of cybersecurity, technology, and compliance to help create more secure digital environments. To Tevorans, every problem is a puzzle in need of solving. We strongly believe that if we put smart, driven people i…",it-jobs,Adzuna::API::Response::Category,IT Jobs,"Fairfax, Fairfax County","['US', 'Virginia', 'Fairfax County', 'Fairfax']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Tevora,
-76.388656,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMjg0OSIsInMiOiJDQ0xobkJkRDhSR0Zjc1RYcGhiekpnIn0.o1bgGDUCNGSNdQd_7tOFVJFdfDk-bcFFiX7mOUdBQtk,,https://www.adzuna.com/land/ad/5712822849?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=6593EB00BF3D7752921BAC7B25E9B120E3384169,37.089247,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,54149.07,Brand Ambassador- Langley & Eustis - P/T - max up 19 hrs per wk,5712822849,54149.07,"Job Description Job Description EURPAC STRATEGIC PARTNERS (ESP), a division of EURPAC Service, Inc., is a company focused on the Adult Beverage industry, providing strategic insight and capabilities to our beverage clients. Our well-established operating teams focus on product placement, marketing services, consumer engagement, business intelligence and retail services in over one-thousand Army Air Force Exchange, Navy Exchange, Marine Corps Exchange and Coast Guard Exchange locations around th…",admin-jobs,Adzuna::API::Response::Category,Admin Jobs,"Langley, York County","['US', 'Virginia', 'York County', 'Langley']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Eurpac Service Incorporated,
-122.336407,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMjg4OSIsInMiOiJDQ0xobkJkRDhSR0Zjc1RYcGhiekpnIn0.9HOvQqxPlFTNeAUuc71oMOYkrUL0wGA9BA4eHOwhSfM,,https://www.adzuna.com/land/ad/5712822889?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=18B6C0FA0D2E182DBD54481890171478EF27DCC6,47.608492,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,98650.08,Mergers & Acquisitions Associate (35 Years) - Seattle,5712822889,98650.08,"Job Description Job Description Mergers & Acquisitions Associate (3–5 Years) Locations: New York, Palo Alto, San Francisco, Seattle Direct Counsel is representing an Am law firm seeking a talented Mergers & Acquisitions Associate with 3–5 years of relevant experience to join its elite M&A practice. The team advises cutting-edge companies in the technology and life sciences sectors on some of the most complex and high-profile public and private company mergers, acquisitions, and strategic transa…",legal-jobs,Adzuna::API::Response::Category,Legal Jobs,"Seattle, King County","['US', 'Washington', 'King County', 'Seattle']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Direct Counsel,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0NMaG5CZEQ4UkdGY3NUWHBoYnpKZyIsImkiOiI1NzEyODIyNzk0In0.GlNEhgMLnBTMEKiaERw9XnMfRo5HhRAftP6L2O1X3Qs,,https://www.adzuna.com/land/ad/5712822794?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=2B0EB0AC1E27206BD2DDAD25407FAC5C6AA16ED4,,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,111429.69,"Senior Manager, Social Media",5712822794,111429.69,"Job Description Job Description Company Description EVERSANA INTOUCH® is a global, full-service marketing agency network serving the life sciences industry, and is the first – and only – agency network to be part of a fully integrated commercialization platform through EVERSANA®. We provide next-generation creative and media services, enterprise solutions and data analytics services for clients. We get fired up when people talk about getting—and staying—healthy. That’s where we find our inspira…",sales-jobs,Adzuna::API::Response::Category,Sales Jobs,"Chicago, Cook County","['US', 'Illinois', 'Cook County', 'Chicago']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,EVERSANA INTOUCH,
-89.62884,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMjc2NiIsInMiOiJDQ0xobkJkRDhSR0Zjc1RYcGhiekpnIn0.Unb9WXJx4fwE3UpTdZrNUNr4yjSKaKAUcss6Zrm4Vio,full_time,https://www.adzuna.com/details/5712822766?utm_medium=api&utm_source=abfa41a4,39.7584,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,89000.45,Truck Driver Company - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,5712822766,89000.45,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers | $69/day per diem! Highlights: Effective 02/27/26 – Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Oper…,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"Southern View, Sangamon County","['US', 'Illinois', 'Sangamon County', 'Southern View']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,W. N. Morehouse Truck Line,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMjcyNCIsInMiOiJDQ0xobkJkRDhSR0Zjc1RYcGhiekpnIn0.7lsIWHreXAR6fcnCe2upJcjsVNVpDj6kCk-aNNzH8KM,,https://www.adzuna.com/land/ad/5712822724?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=9DC39D040AE73D79813F9C9C665F442954FDC180,,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,0,280800.0,Remote | Public Interest Law & Civil Advocacy Consultant  $105-$135/hour,5712822724,218400.0,"Job Description Job Description We are sharing a specialised part-time consulting opportunity for legal professionals experienced in public interest law, civil advocacy, environmental law, impact litigation, legal aid workflows, policy advocacy, and structured legal documentation. This role supports current and upcoming remote consulting opportunities focused on structured public interest legal workflow review, civil and environmental case analysis, advocacy documentation, legal research, case …",legal-jobs,Adzuna::API::Response::Category,Legal Jobs,"New York City, New York","['US', 'New York', 'New York City']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,24-MAG,
-82.45632,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyMjgyNyIsInMiOiJDQ0xobkJkRDhSR0Zjc1RYcGhiekpnIn0.PMHgf5gdIPrQDhsbpUjlHy0ZFwKPDaFEbHn-Z2LeFs0,,https://www.adzuna.com/land/ad/5712822827?se=CCLhnBdD8RGFcsTXphbzJg&utm_medium=api&utm_source=abfa41a4&v=76CB9A8F20B0E90C1DAE3F7BC969859B413F0AF8,27.955269,2026-04-28T11:23:48Z,Adzuna::API::Response::Job,1,81860.26,Property Inspector No Experience Will Train,5712822827,81860.26,"Job Description Job Description Company: Florida's Fast Growing Window Company selling and installing Top Quality Windows, Doors and Roofing. Position: Property Inspector If you enjoy meeting people and want strong earning potential, this opportunity is worth a look. We provide full training and ongoing support. No experience necessary. Responsibilities: Canvass older neighborhoods to find old original windows and damage roofing Educate homeowners on special finance programs and schedule free p…",sales-jobs,Adzuna::API::Response::Category,Sales Jobs,"Tampa, Hillsborough County","['US', 'Florida', 'Hillsborough County', 'Tampa']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Statewide Window and Doors,
