salary_is_predicted,salary_max,description,redirect_url,adref,created,id,latitude,__CLASS__,longitude,title,salary_min,location.area,location.__CLASS__,location.display_name,category.__CLASS__,category.label,category.tag,company.display_name,company.__CLASS__,contract_time,contract_type
0,60000.0,"American Medical Response (AMR), a national leader in medical transport services, is seeking a dedicated and skilled Paramedic to join our team. Our Paramedics play a pivotal role in providing urgent and non-urgent care to patients in need, facilitating high-quality medical attention during transport. The ideal candidate will bring a robust knowledge of medical procedures and the ability to respond effectively to emergencies, ensuring the safety and well-being of patients while adhering to heal…",https://www.adzuna.com/land/ad/5724245049?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=E049C102025B2FBBF356371086183F66D388749F,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NTA0OSIsInMiOiI2TmhjVUxKTDhSR1Ruc0p4VnhyWTh3In0.R4KNjqlkP-CK8r7LZ9JQHW3dDvJDIju2IH6B78AYBOw,2026-05-09T09:35:48Z,5724245049,41.608019,Adzuna::API::Response::Job,-87.754495,Paramedic,47000.0,"['US', 'Illinois', 'Cook County', 'Oak Forest']",Adzuna::API::Response::Location,"Oak Forest, Cook County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,68000.0,"American Medical Response (AMR), a national leader in medical transportation, seeks a dedicated 911 Paramedic to join our team. This role is critical in providing rapid, safe, and efficient emergency medical services to the community. As a 911 Paramedic at AMR, you will work in dynamic, high-pressure environments to deliver lifesaving interventions and provide compassionate care to those in urgent need. Our paramedics are the first response forefront in emergencies, embodying our commitment to …",https://www.adzuna.com/land/ad/5724245086?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=8DB6B8CA4E58A25EC050C183D5F42364ECC28A01,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NTA4NiIsInMiOiI2TmhjVUxKTDhSR1Ruc0p4VnhyWTh3In0.cuMHBRrvHNNWiGXHiuP_7Hw5AOTWL-8R-mnBuKSwEJA,2026-05-09T09:35:48Z,5724245086,41.608019,Adzuna::API::Response::Job,-87.754495,911 Paramedic,51000.0,"['US', 'Illinois', 'Cook County', 'Oak Forest']",Adzuna::API::Response::Location,"Oak Forest, Cook County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR) is seeking a dedicated and skilled Emergency Response Paramedic to join our dynamic team. As a leader in medical transportation, we provide critical care and emergency services in numerous communities across the U.S. In this role, you will be integral to our mission of delivering exceptional emergency medical services and patient transport. Your duties will include administering first-line medical care, managing transport logistics, and effectively communicating …",https://www.adzuna.com/land/ad/5724244993?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=1E8FD7C5A300910CFCD60B9EC4E87CC2BF5C1E7D,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NDk5MyIsInMiOiI2TmhjVUxKTDhSR1Ruc0p4VnhyWTh3In0.bcMHTw34Xshv9m7JuHWmZl_tQGVpWPz-LMpNHbRaXBA,2026-05-09T09:35:47Z,5724244993,42.305122,Adzuna::API::Response::Job,-75.479283,Emergency Response Paramedic,48000.0,"['US', 'New York', 'Chenango County', 'Bainbridge']",Adzuna::API::Response::Location,"Bainbridge, Chenango County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR), a national leader in medical transport services, is seeking a dedicated and skilled Paramedic to join our team. Our Paramedics play a pivotal role in providing urgent and non-urgent care to patients in need, facilitating high-quality medical attention during transport. The ideal candidate will bring a robust knowledge of medical procedures and the ability to respond effectively to emergencies, ensuring the safety and well-being of patients while adhering to heal…",https://www.adzuna.com/land/ad/5724244975?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=9C9D946A52083CF666D178B2167075AFCC31B418,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NDk3NSIsInMiOiI2TmhjVUxKTDhSR1Ruc0p4VnhyWTh3In0.NtDMUrKQX6WCLkErNpuUEktbsnWKDmDST1tdqPoFp08,2026-05-09T09:35:47Z,5724244975,42.462074,Adzuna::API::Response::Job,-75.0585,Paramedic,47000.0,"['US', 'New York', 'Otsego County', 'Oneonta']",Adzuna::API::Response::Location,"Oneonta, Otsego County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR), a national leader in medical transport services, is seeking a dedicated and skilled Paramedic to join our team. Our Paramedics play a pivotal role in providing urgent and non-urgent care to patients in need, facilitating high-quality medical attention during transport. The ideal candidate will bring a robust knowledge of medical procedures and the ability to respond effectively to emergencies, ensuring the safety and well-being of patients while adhering to heal…",https://www.adzuna.com/land/ad/5724244994?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=11AE1CAAED75F79E3BE5B934913E137284B38F9A,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5oY1VMSkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ0OTk0In0.7C1UfkTjJ63uq1Sy_bvivxCFKCDC5oTXFSrrQLbBXgo,2026-05-09T09:35:47Z,5724244994,42.424256,Adzuna::API::Response::Job,-75.18688,Paramedic,47000.0,"['US', 'New York', 'Otsego County', 'Otego']",Adzuna::API::Response::Location,"Otego, Otsego County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR) is seeking a dedicated and skilled Emergency Response Paramedic to join our dynamic team. As a leader in medical transportation, we provide critical care and emergency services in numerous communities across the U.S. In this role, you will be integral to our mission of delivering exceptional emergency medical services and patient transport. Your duties will include administering first-line medical care, managing transport logistics, and effectively communicating …",https://www.adzuna.com/land/ad/5724244981?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=35D663BCA5781E7E503CEF02585598F82CFF4EB7,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NDk4MSIsInMiOiI2TmhjVUxKTDhSR1Ruc0p4VnhyWTh3In0.7tVebHOyAcdbQEZ34mDb6WxyH3jriESxrDqjMwbpcxA,2026-05-09T09:35:47Z,5724244981,42.701685,Adzuna::API::Response::Job,-74.92412,Emergency Response Paramedic,48000.0,"['US', 'New York', 'Otsego County', 'Cooperstown']",Adzuna::API::Response::Location,"Cooperstown, Otsego County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR) is seeking a dedicated and skilled Emergency Response Paramedic to join our dynamic team. As a leader in medical transportation, we provide critical care and emergency services in numerous communities across the U.S. In this role, you will be integral to our mission of delivering exceptional emergency medical services and patient transport. Your duties will include administering first-line medical care, managing transport logistics, and effectively communicating …",https://www.adzuna.com/land/ad/5724245006?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=FA713C288F4240A6344837E0F8466F2CE2F4ED09,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5oY1VMSkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ1MDA2In0.4b4zVk_8iPYaa0WpvvB5yB2WZhdUgQw8gnoJq6mKTEU,2026-05-09T09:35:47Z,5724245006,42.075867,Adzuna::API::Response::Job,-75.67497,Emergency Response Paramedic,48000.0,"['US', 'New York', 'Broome County', 'Windsor']",Adzuna::API::Response::Location,"Windsor, Broome County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR), a national leader in medical transport services, is seeking a dedicated and skilled Paramedic to join our team. Our Paramedics play a pivotal role in providing urgent and non-urgent care to patients in need, facilitating high-quality medical attention during transport. The ideal candidate will bring a robust knowledge of medical procedures and the ability to respond effectively to emergencies, ensuring the safety and well-being of patients while adhering to heal…",https://www.adzuna.com/land/ad/5724245020?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=0B10AF3BDC75556D087E0BB847A6B2593D516A9A,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5oY1VMSkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ1MDIwIn0.yQsVUGPq6uBxEmIgbVZPD-Vxw4PFg5calvkiNcZP9mM,2026-05-09T09:35:47Z,5724245020,42.778253,Adzuna::API::Response::Job,-74.592694,Paramedic,47000.0,"['US', 'New York', 'Schoharie County', 'Sharon Springs']",Adzuna::API::Response::Location,"Sharon Springs, Schoharie County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR) is seeking a dedicated and skilled Emergency Response Paramedic to join our dynamic team. As a leader in medical transportation, we provide critical care and emergency services in numerous communities across the U.S. In this role, you will be integral to our mission of delivering exceptional emergency medical services and patient transport. Your duties will include administering first-line medical care, managing transport logistics, and effectively communicating …",https://www.adzuna.com/land/ad/5724244986?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=71173770E8F1E8115D951D7898EA989CB3500714,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NDk4NiIsInMiOiI2TmhjVUxKTDhSR1Ruc0p4VnhyWTh3In0.5RPpdwC-4dyUipao1goq0C4VQ0DKHUNEP0fvAk_0d_8,2026-05-09T09:35:47Z,5724244986,40.286179,Adzuna::API::Response::Job,-78.86797,Emergency Response Paramedic,48000.0,"['US', 'Pennsylvania', 'Somerset County', 'Tire Hill']",Adzuna::API::Response::Location,"Tire Hill, Somerset County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR) is seeking a dedicated and skilled Emergency Response Paramedic to join our dynamic team. As a leader in medical transportation, we provide critical care and emergency services in numerous communities across the U.S. In this role, you will be integral to our mission of delivering exceptional emergency medical services and patient transport. Your duties will include administering first-line medical care, managing transport logistics, and effectively communicating …",https://www.adzuna.com/land/ad/5724245013?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=7E338CB53F916C61AD7EF3FBFE73456BD1C14350,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NTAxMyIsInMiOiI2TmhjVUxKTDhSR1Ruc0p4VnhyWTh3In0.oSsqZcQo8-gpR0bgJUYQryJlAABV0scaOx53kXEiDMk,2026-05-09T09:35:47Z,5724245013,42.548,Adzuna::API::Response::Job,-75.245,Emergency Response Paramedic,48000.0,"['US', 'New York', 'Otsego County', 'Morris']",Adzuna::API::Response::Location,"Morris, Otsego County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR), a national leader in medical transport services, is seeking a dedicated and skilled Paramedic to join our team. Our Paramedics play a pivotal role in providing urgent and non-urgent care to patients in need, facilitating high-quality medical attention during transport. The ideal candidate will bring a robust knowledge of medical procedures and the ability to respond effectively to emergencies, ensuring the safety and well-being of patients while adhering to heal…",https://www.adzuna.com/land/ad/5724244999?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=5F423E5996CE005EEACDDD3B43B8CAD2C9363D82,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NDk5OSIsInMiOiI2TmhjVUxKTDhSR1Ruc0p4VnhyWTh3In0.FJKV9RxvyBoGTCwdO0fzRRGK_HEu4Vm7VDmqpDl4K7M,2026-05-09T09:35:47Z,5724244999,42.072948,Adzuna::API::Response::Job,-75.427645,Paramedic,47000.0,"['US', 'New York', 'Broome County', 'Oquaga Lake']",Adzuna::API::Response::Location,"Oquaga Lake, Broome County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR), a national leader in medical transport services, is seeking a dedicated and skilled Paramedic to join our team. Our Paramedics play a pivotal role in providing urgent and non-urgent care to patients in need, facilitating high-quality medical attention during transport. The ideal candidate will bring a robust knowledge of medical procedures and the ability to respond effectively to emergencies, ensuring the safety and well-being of patients while adhering to heal…",https://www.adzuna.com/land/ad/5724245011?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=3F1A402952C74B12E156B690B9552A9F9379ED73,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5oY1VMSkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ1MDExIn0.7P_TLAX8r5p90sp3hKwsqkzin-jJFDg6O1peK_sIMI8,2026-05-09T09:35:47Z,5724245011,42.289599,Adzuna::API::Response::Job,-74.920856,Paramedic,47000.0,"['US', 'New York', 'Delaware County', 'Delhi']",Adzuna::API::Response::Location,"Delhi, Delaware County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR) is seeking a dedicated and skilled Emergency Response Paramedic to join our dynamic team. As a leader in medical transportation, we provide critical care and emergency services in numerous communities across the U.S. In this role, you will be integral to our mission of delivering exceptional emergency medical services and patient transport. Your duties will include administering first-line medical care, managing transport logistics, and effectively communicating …",https://www.adzuna.com/land/ad/5724244982?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=9F9732D8DBD7614201C2267D5DD82DEB4C516BB8,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NDk4MiIsInMiOiI2TmhjVUxKTDhSR1Ruc0p4VnhyWTh3In0.GmUtvDFohi_Y1RK2O-AMSsDObzSGWFZuZup9vqVebDU,2026-05-09T09:35:47Z,5724244982,42.181326,Adzuna::API::Response::Job,-75.140377,Emergency Response Paramedic,48000.0,"['US', 'New York', 'Delaware County', 'Pineville']",Adzuna::API::Response::Location,"Pineville, Delaware County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR) is seeking a dedicated and skilled Emergency Response Paramedic to join our dynamic team. As a leader in medical transportation, we provide critical care and emergency services in numerous communities across the U.S. In this role, you will be integral to our mission of delivering exceptional emergency medical services and patient transport. Your duties will include administering first-line medical care, managing transport logistics, and effectively communicating …",https://www.adzuna.com/land/ad/5724244995?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=21C7F76C292B4AA13D9CD731D15239ED9CE59607,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NDk5NSIsInMiOiI2TmhjVUxKTDhSR1Ruc0p4VnhyWTh3In0.PvlGGqAFd4DI7XVzGYUxgNkhi2VAH6tSeLd4eTNWtto,2026-05-09T09:35:47Z,5724244995,42.340088,Adzuna::API::Response::Job,-75.317322,Emergency Response Paramedic,48000.0,"['US', 'New York', 'Otsego County', 'Unadilla']",Adzuna::API::Response::Location,"Unadilla, Otsego County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR), a national leader in medical transport services, is seeking a dedicated and skilled Paramedic to join our team. Our Paramedics play a pivotal role in providing urgent and non-urgent care to patients in need, facilitating high-quality medical attention during transport. The ideal candidate will bring a robust knowledge of medical procedures and the ability to respond effectively to emergencies, ensuring the safety and well-being of patients while adhering to heal…",https://www.adzuna.com/land/ad/5724245023?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=79F21BF8300E127EB3D2CC5BE80170B89A93A658,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5oY1VMSkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ1MDIzIn0.ZUw5gfshz7g3DHhR69lkPouDbNAn2Rify7arwhXOXy0,2026-05-09T09:35:47Z,5724245023,42.685889,Adzuna::API::Response::Job,-75.47756,Paramedic,47000.0,"['US', 'New York', 'Chenango County', 'Sherburne']",Adzuna::API::Response::Location,"Sherburne, Chenango County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR), a national leader in medical transport services, is seeking a dedicated and skilled Paramedic to join our team. Our Paramedics play a pivotal role in providing urgent and non-urgent care to patients in need, facilitating high-quality medical attention during transport. The ideal candidate will bring a robust knowledge of medical procedures and the ability to respond effectively to emergencies, ensuring the safety and well-being of patients while adhering to heal…",https://www.adzuna.com/land/ad/5724245000?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=B24BC4823AB531BE962F243660AD04E6E2434B58,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5oY1VMSkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ1MDAwIn0.nUy1E6x64LWI3O5gmYjdXttWoZjhLaSvkYNnffr7vEM,2026-05-09T09:35:47Z,5724245000,42.163208,Adzuna::API::Response::Job,-74.649468,Paramedic,47000.0,"['US', 'New York', 'Delaware County', 'Fleischmanns']",Adzuna::API::Response::Location,"Fleischmanns, Delaware County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR), a national leader in medical transport services, is seeking a dedicated and skilled Paramedic to join our team. Our Paramedics play a pivotal role in providing urgent and non-urgent care to patients in need, facilitating high-quality medical attention during transport. The ideal candidate will bring a robust knowledge of medical procedures and the ability to respond effectively to emergencies, ensuring the safety and well-being of patients while adhering to heal…",https://www.adzuna.com/land/ad/5724245016?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=D95F1BFFBB9BD17830E12C3FA219A00A5D91564B,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5oY1VMSkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ1MDE2In0.02nbN7uKG0TNca2YJFaWHhR8KPW-Mel7bQ1a-muhC1Y,2026-05-09T09:35:47Z,5724245016,42.236856,Adzuna::API::Response::Job,-75.543383,Paramedic,47000.0,"['US', 'New York', 'Chenango County', 'Afton Lake']",Adzuna::API::Response::Location,"Afton Lake, Chenango County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR) is seeking a dedicated and skilled Emergency Response Paramedic to join our dynamic team. As a leader in medical transportation, we provide critical care and emergency services in numerous communities across the U.S. In this role, you will be integral to our mission of delivering exceptional emergency medical services and patient transport. Your duties will include administering first-line medical care, managing transport logistics, and effectively communicating …",https://www.adzuna.com/land/ad/5724244985?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=E7277DD4A5C546745833F651BAE255F7A656084F,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5oY1VMSkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ0OTg1In0.TM7AcC1FlMx-QSz-LCI8oaVySzdHWPzf-5zRtjjChV0,2026-05-09T09:35:47Z,5724244985,42.871941,Adzuna::API::Response::Job,-75.184231,Emergency Response Paramedic,48000.0,"['US', 'New York', 'Herkimer County', 'West Winfield']",Adzuna::API::Response::Location,"West Winfield, Herkimer County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR) is seeking a dedicated and skilled Emergency Response Paramedic to join our dynamic team. As a leader in medical transportation, we provide critical care and emergency services in numerous communities across the U.S. In this role, you will be integral to our mission of delivering exceptional emergency medical services and patient transport. Your duties will include administering first-line medical care, managing transport logistics, and effectively communicating …",https://www.adzuna.com/land/ad/5724244974?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=1A1439CE9BC46CE2E1347E6F6011D7106EEFE985,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5oY1VMSkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ0OTc0In0.CByQSyylO8Ld9R1olmkK509nSGQLw_c2CHtzmYkNT8k,2026-05-09T09:35:47Z,5724244974,42.952605,Adzuna::API::Response::Job,-75.478709,Emergency Response Paramedic,48000.0,"['US', 'New York', 'Oneida County', 'Oriskany Falls']",Adzuna::API::Response::Location,"Oriskany Falls, Oneida County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR) is seeking a dedicated and skilled Emergency Response Paramedic to join our dynamic team. As a leader in medical transportation, we provide critical care and emergency services in numerous communities across the U.S. In this role, you will be integral to our mission of delivering exceptional emergency medical services and patient transport. Your duties will include administering first-line medical care, managing transport logistics, and effectively communicating …",https://www.adzuna.com/land/ad/5724245001?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=B1CBD26C19DBE4952D61A25970AAE5A0B08246E4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NTAwMSIsInMiOiI2TmhjVUxKTDhSR1Ruc0p4VnhyWTh3In0.wGie31weBJI2ACckE0zEz-KR66Bs30fJjYGmiC2KWUc,2026-05-09T09:35:47Z,5724245001,42.906505,Adzuna::API::Response::Job,-75.64941,Emergency Response Paramedic,48000.0,"['US', 'New York', 'Madison County', 'Morrisville']",Adzuna::API::Response::Location,"Morrisville, Madison County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR) is seeking a dedicated and skilled Emergency Response Paramedic to join our dynamic team. As a leader in medical transportation, we provide critical care and emergency services in numerous communities across the U.S. In this role, you will be integral to our mission of delivering exceptional emergency medical services and patient transport. Your duties will include administering first-line medical care, managing transport logistics, and effectively communicating …",https://www.adzuna.com/land/ad/5724244979?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=E28584D1354CFAB4231B814E611BBAF3DD06F636,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NDk3OSIsInMiOiI2TmhjVUxKTDhSR1Ruc0p4VnhyWTh3In0.nf6ZYfJBzfP_D-FgeuCcIgKvGPQXG14apmT7te1gAFM,2026-05-09T09:35:47Z,5724244979,41.970082,Adzuna::API::Response::Job,-75.277197,Emergency Response Paramedic,48000.0,"['US', 'New York', 'Delaware County', 'Cadosia']",Adzuna::API::Response::Location,"Cadosia, Delaware County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR), a national leader in medical transport services, is seeking a dedicated and skilled Paramedic to join our team. Our Paramedics play a pivotal role in providing urgent and non-urgent care to patients in need, facilitating high-quality medical attention during transport. The ideal candidate will bring a robust knowledge of medical procedures and the ability to respond effectively to emergencies, ensuring the safety and well-being of patients while adhering to heal…",https://www.adzuna.com/land/ad/5724245015?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=9FA4044BAAEF5B71AAB6259FF148F243BB0E3C71,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk5oY1VMSkw4UkdUbnNKeFZ4clk4dyIsImkiOiI1NzI0MjQ1MDE1In0.aZSY3UNfQoN-yMPRxmuamtYyVjMdqVGdhcPIs1W7Gc0,2026-05-09T09:35:47Z,5724245015,42.882622,Adzuna::API::Response::Job,-74.577982,Paramedic,47000.0,"['US', 'New York', 'Montgomery County', 'Canajoharie']",Adzuna::API::Response::Location,"Canajoharie, Montgomery County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR) is seeking a dedicated and skilled Emergency Response Paramedic to join our dynamic team. As a leader in medical transportation, we provide critical care and emergency services in numerous communities across the U.S. In this role, you will be integral to our mission of delivering exceptional emergency medical services and patient transport. Your duties will include administering first-line medical care, managing transport logistics, and effectively communicating …",https://www.adzuna.com/land/ad/5724244989?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=1D205E644174DD677E1864BFF7E5A948EB0B7B00,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NDk4OSIsInMiOiI2TmhjVUxKTDhSR1Ruc0p4VnhyWTh3In0.GMIAZbr0536lSV9czSLra4c6TFyL26_UydWJoIjVsjU,2026-05-09T09:35:47Z,5724244989,42.163208,Adzuna::API::Response::Job,-74.649468,Emergency Response Paramedic,48000.0,"['US', 'New York', 'Delaware County', 'Fleischmanns']",Adzuna::API::Response::Location,"Fleischmanns, Delaware County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR), a national leader in medical transport services, is seeking a dedicated and skilled Paramedic to join our team. Our Paramedics play a pivotal role in providing urgent and non-urgent care to patients in need, facilitating high-quality medical attention during transport. The ideal candidate will bring a robust knowledge of medical procedures and the ability to respond effectively to emergencies, ensuring the safety and well-being of patients while adhering to heal…",https://www.adzuna.com/land/ad/5724245021?se=6NhcULJL8RGTnsJxVxrY8w&utm_medium=api&utm_source=abfa41a4&v=F4C78D153D662E7E7A1D1CBF7E08295B01CC5929,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NTAyMSIsInMiOiI2TmhjVUxKTDhSR1Ruc0p4VnhyWTh3In0.y9kg9ZwHtQ2aBH3bfQQd7geU6eYM0pAQQvA1s5INgig,2026-05-09T09:35:47Z,5724245021,42.912428,Adzuna::API::Response::Job,-74.57208,Paramedic,47000.0,"['US', 'New York', 'Montgomery County', 'Palatine Bridge']",Adzuna::API::Response::Location,"Palatine Bridge, Montgomery County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
0,60000.0,"American Medical Response (AMR) is seeking a dedicated and skilled Emergency Response Paramedic to join our dynamic team. As a leader in medical transportation, we provide critical care and emergency services in numerous communities across the U.S. In this role, you will be integral to our mission of delivering exceptional emergency medical services and patient transport. Your duties will include administering first-line medical care, managing transport logistics, and effectively communicating …",https://www.adzuna.com/land/ad/5724244996?se=rCuGUbJL8RGHY9bA3YfIxQ&utm_medium=api&utm_source=abfa41a4&v=9D21286B65F82880C8CBE8BC679C4D108FABBAEF,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0NDk5NiIsInMiOiJyQ3VHVWJKTDhSR0hZOWJBM1lmSXhRIn0.fX6GTcpYj0xUgZbfovZnR98PQwLiHoYK0xHjaVCWTnY,2026-05-09T09:35:47Z,5724244996,42.4425,Adzuna::API::Response::Job,-75.62328,Emergency Response Paramedic,48000.0,"['US', 'New York', 'Chenango County', 'Oxford']",Adzuna::API::Response::Location,"Oxford, Chenango County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
