longitude,redirect_url,id,title,salary_min,salary_max,description,salary_is_predicted,__CLASS__,created,contract_time,latitude,adref,company.display_name,company.__CLASS__,category.label,category.tag,category.__CLASS__,location.area,location.display_name,location.__CLASS__,contract_type
-79.9415,https://www.adzuna.com/details/5790049084?utm_medium=api&utm_source=abfa41a4,5790049084,"Travel Interventional Radiology Technologist - $2,737 per week",0.0,142324.0,"GLC On-The-Go is seeking a travel Interventional Radiology Technologist for a travel job in Roanoke, Virginia. Job Description & Requirements Specialty: Interventional Radiology Technologist Discipline: Allied Health Professional Start Date: 07/27/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours Employment Type: Travel GLC is hiring: RAD Tech Interventional Radiology - Roanoke, VA - 13-week contract GLC – Named Best Nurse Agency 2024–2025 We connect nurses, nursing professionals, and al…",0,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,full_time,37.2707,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0OTA4NCIsInMiOiJaQUMwcjFkNThSRzJZNEt2TVBSYmFRIn0.sGpMcFlsGc0aZMFOYdS6AOcgvSLBYwgDtOjmVOdDkVQ,GLC On-The-Go,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Roanoke County', 'Roanoke']","Roanoke, Roanoke County",Adzuna::API::Response::Location,contract
-81.00252,https://www.adzuna.com/details/5790049132?utm_medium=api&utm_source=abfa41a4,5790049132,Account Manager- Commercial Insurance,66340.91,66340.91,"Description Job Description: Commercial Insurance Account Manager Please note: If this position is posted as either fully remote and/or hybrid, in accordance with company policy, individuals residing within a 50-mile radius of a branch location may be required to work onsite in a hybrid capacity as there may be occasions when on-site presence is necessary to meet specific business needs. Additionally, our remote work policy includes having a dedicated, distraction-free workspace. Remote work is…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,,29.2086,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkFDMHIxZDU4UkcyWTRLdk1QUmJhUSIsImkiOiI1NzkwMDQ5MTMyIn0.TlYACYNWpsW8xJzvIzEaQca20QIJ5l-7LkuYPN7WOP4,Insurance Office of America,Adzuna::API::Response::Company,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,"['US', 'Florida', 'Volusia County', 'Daytona Beach Shores']","Daytona Beach Shores, Volusia County",Adzuna::API::Response::Location,
-96.827948,https://www.adzuna.com/details/5790049198?utm_medium=api&utm_source=abfa41a4,5790049198,Speech Language Pathologist (SLP) - PRN,148560.38,148560.38,"Our hospital provides high-quality care that transforms the lives of those living with disabling injuries and illnesses. We distinguish ourselves through our commitment to excellence, to our patients, to our employees, and to the communities we serve. Speech Language Pathologist Opportunity  Location: Waxahachie, TX About the Opportunity - Why join our team? Take the next step in your career with a team that values your expertise and supports your continued growth! As a Speech Language Patholog…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,,32.408424,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0OTE5OCIsInMiOiJaQUMwcjFkNThSRzJZNEt2TVBSYmFRIn0.lpqMCEzpxMdiwrS4Os1EM0iMNryyqoLxMqpCJuqzMwo,ClearSky Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Ellis County', 'Waxahachie']","Waxahachie, Ellis County",Adzuna::API::Response::Location,
-86.29466,https://www.adzuna.com/details/5790049052?utm_medium=api&utm_source=abfa41a4,5790049052,"Registered Nurse (RN), Cardiac Step-Down, Full-time Day",41820.5,41820.5,"Beacon Health System is hiring a Full-time day shift Registered Nurse for our Cardiac Step-Down Department at Memorial Hospital in South Bend, IN. Beacon nurses are the heartbeat of our health system. We are excited to announce new pay options that value our acute care, bedside nurses. Both full-time and part-time (24 hours per week) Registered Nurses are eligible for premium pay. This position/ unit is open to new grads and strongly encourages you to apply. Be a Beacon. Make a Difference. At B…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,part_time,41.65676,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkFDMHIxZDU4UkcyWTRLdk1QUmJhUSIsImkiOiI1NzkwMDQ5MDUyIn0._V-AYr8qqS_EiVZmKKe1uOlSYRicGJ2gvL6jwpOLDFE,Beacon Health System,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'St. Joseph County', 'St Marys']","St Marys, St. Joseph County",Adzuna::API::Response::Location,
-74.84148,https://www.adzuna.com/details/5790049169?utm_medium=api&utm_source=abfa41a4,5790049169,Full TIme OR RN Traveler,60939.18,60939.18,"Concentric is currently seeking candidates in Registered Nurse profession with focus in Registered Nurse (Operating Room) for a 13 week contract in the Bristol, PA area. Concentric is a premier staffing firm dedicated to matching outstanding talent with exceptional opportunities. Our commitment to excellence and our consultative approach has helped us become a premier leader in the staffing industry. Minimum Requirements: 1 year full time Registered Nurse (Operating Room) experience within the …",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,full_time,40.12272,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0OTE2OSIsInMiOiJaQUMwcjFkNThSRzJZNEt2TVBSYmFRIn0.sKbOR8gIYavlkTbWWybBlxlxVX8wEqzfJcIEA99MwvI,Concentric,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Pennsylvania', 'Bucks County', 'Bristol']","Bristol, Bucks County",Adzuna::API::Response::Location,contract
-77.6085,https://www.adzuna.com/details/5790049067?utm_medium=api&utm_source=abfa41a4,5790049067,Occupational Therapist - Per Diem,124168.87,124168.87,"Occupational Therapist - Per Diem ROCHESTER, NY (http://maps.google.com/maps?q=505MOUNTHOPEAVEROCHESTERNYUSA14620) Apply Description Episcopal SeniorLife Communities Mission: We provide high quality services from skilled nursing and restorative care to housing, assisted living and community-based wellness programs. We are committed to meeting each individual’s needs, in a culturally competent manner, supporting family and loved ones through transitions, and fulfilling our pledge…Life. Inspired …",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,full_time,43.1315,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0OTA2NyIsInMiOiJaQUMwcjFkNThSRzJZNEt2TVBSYmFRIn0.wqjmYY21-vpUQLqylTQDOy9WQJzsz6TscsRKgABC57Y,Episcopal SeniorLife Communities,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Monroe County', 'Loehmanns Plaza']","Loehmanns Plaza, Monroe County",Adzuna::API::Response::Location,
-95.4359,https://www.adzuna.com/details/5790049095?utm_medium=api&utm_source=abfa41a4,5790049095,Medical Records Clerk,60793.02,60793.02,"Medical Records Clerk Expand Access. Ensure Compliance. Support Compassionate Care. We are seeking a dependable and detail-oriented Medical Records Clerk to join our hospice care team. In this vital administrative role, you will manage and maintain accurate patient records, ensure compliance with healthcare regulations, and provide essential office support to help our team deliver exceptional care. Your work enables our caregivers to focus on what matters most—making every moment count. Essenti…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,part_time,29.6403,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkFDMHIxZDU4UkcyWTRLdk1QUmJhUSIsImkiOiI1NzkwMDQ5MDk1In0.Y6HvQVQThSgtvmh4b05lhBkwFBqwtFoGof49RCe9U2M,Gentiva,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Harris County', 'Trammells']","Trammells, Harris County",Adzuna::API::Response::Location,
-77.1786,https://www.adzuna.com/details/5790049227?utm_medium=api&utm_source=abfa41a4,5790049227,Construction Manager,122880.71,122880.71,"Construction Manager - Internal Capital Projects As a Construction Manager for Internal Capital Projects, you will be responsible for overseeing and managing the planning, execution, and completion of construction projects within our organization. Your primary focus will be on ensuring that projects are completed safely, on time, within budget, and in accordance with quality standards. You will collaborate closely with various internal stakeholders, including project managers, engineers, contra…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,,38.9351,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkFDMHIxZDU4UkcyWTRLdk1QUmJhUSIsImkiOiI1NzkwMDQ5MjI3In0.b2GgGv6DQW4EFgDCxVG7emfVap6O03DpxcFLkmu9eyg,"M.C. Dean, Inc.",Adzuna::API::Response::Company,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Fairfax County', 'Pimmit']","Pimmit, Fairfax County",Adzuna::API::Response::Location,
-73.43964,https://www.adzuna.com/details/5790049121?utm_medium=api&utm_source=abfa41a4,5790049121,Commercial Electrician,89760.44,89760.44,"Commercial Electrician Compensation: $25-$30 per hour Job Type : Full-Time NY State Solar Solar sells, designs, and build quality solar systems. Our focus is to provide an outstanding customer experience and deliver a high quality PV system. Dedicated to helping New York become economically and environmentally sustainable. A Commercial Electrician will assist with the installation of new projects and the rehabilitation of existing. Commercial Electrician Duties and Responsibilities: Can install…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,full_time,40.73118,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkFDMHIxZDU4UkcyWTRLdk1QUmJhUSIsImkiOiI1NzkwMDQ5MTIxIn0.cUW5TIlCF8P78KV7QV1tTJCY7gHupoV0LrP6RfpwCxs,NY State Solar,Adzuna::API::Response::Company,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Nassau County', 'Farmingdale']","Farmingdale, Nassau County",Adzuna::API::Response::Location,
-108.504309,https://www.adzuna.com/details/5790049192?utm_medium=api&utm_source=abfa41a4,5790049192,Occupational Therapist - Occupational Therapy,88760.05,88760.05,"Details Client Name Skyline Heights Nursing and Rehabilitation - Medefis Job Type Travel Offering Allied Profession Occupational Therapist Specialty Occupational Therapy Job ID 37349801 Job Title Occupational Therapist - Occupational Therapy Weekly Pay $2019.96 Shift Details Shift UNKNOWN Scheduled Hours 36 Job Order Details Start Date 07/20/2026 End Date 10/19/2026 Duration 13 Week(s) Job Description Job Title:Occupational Therapist,MT- OT- Skyline Heights Nursing and Rehabilitaion, City: Bill…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,,45.816476,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkFDMHIxZDU4UkcyWTRLdk1QUmJhUSIsImkiOiI1NzkwMDQ5MTkyIn0.9tbrgJvezOHkgo7WauRBaTaAw-njmTrYt87v-33J034,Mission Hospital,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Montana', 'Yellowstone County', 'Lockwood']","Lockwood, Yellowstone County",Adzuna::API::Response::Location,
-119.70372,https://www.adzuna.com/details/5790049086?utm_medium=api&utm_source=abfa41a4,5790049086,Retail Customer Service Associate,66659.78,66659.78,"Store Consultant The Store Consultant consistently delivers a positive customer experience to all customers, utilizing consultative skills to anticipate customer needs, suggest alternatives and provide solutions. This customer service focused team member is knowledgeable in all areas of the Store's business, including print, signs & graphics, and shipping. They will be responsible for taking orders, coordinating activities in the Store, providing pricing and product information, and recommendin…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,,34.42338,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkFDMHIxZDU4UkcyWTRLdk1QUmJhUSIsImkiOiI1NzkwMDQ5MDg2In0.RFVIJeYF7BEH_A0QoOlZ0MAxWTGkOkBTCOCAUi4hhik,FedEx,Adzuna::API::Response::Company,Retail Jobs,retail-jobs,Adzuna::API::Response::Category,"['US', 'California', 'Santa Barbara County', 'Santa Barbara']","Santa Barbara, Santa Barbara County",Adzuna::API::Response::Location,
-83.693211,https://www.adzuna.com/details/5790049142?utm_medium=api&utm_source=abfa41a4,5790049142,"Travel Nurse - Medical-Surgical $1,814/wk",29814.8,29814.8,"Nomad Health, the modern healthcare staffing company, seeks an experienced [object Object] Registered Nurse for this rewarding temporary assignment opportunity. Join Nomad's growing team of healthcare professionals. Nomad offers Registered Nurses a hassle-free experience, industry-leading pay rates, full benefits, and exceptional service. Earn more. Stress less. Be a Nomad. Qualifications State License Compact licenses are allowed. Willing to obtain is allowed. Certifications BLS. Willing to ob…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,,32.806296,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0OTE0MiIsInMiOiJaQUMwcjFkNThSRzJZNEt2TVBSYmFRIn0.fW-MhN4YGku2MFa_CRuPu8IytNEGVTKzqznpIN7KsH4,NOMAD,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Georgia', 'Bibb County', 'Payne']","Payne, Bibb County",Adzuna::API::Response::Location,
-73.80007,https://www.adzuna.com/details/5790049229?utm_medium=api&utm_source=abfa41a4,5790049229,RN - OR RN,48970.11,48970.11,OR RN Job Type: Travel Profession: RN Specialty: OR RN Shift Details: 10 Hour Days - 7AM Start Shifts Per Week: 4 Scheduled Hours: 40 Job Order Details: Start Date 07/12/2026 End Date 10/11/2026 Duration 13 Week(s) Client Details: City Albany State NY,1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,,42.64469,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkFDMHIxZDU4UkcyWTRLdk1QUmJhUSIsImkiOiI1NzkwMDQ5MjI5In0.jdKa48CS2_RCvu2Y7ZHEsQE1WLPx5CBqCN53biopCkk,Access Healthcare Staffing,Adzuna::API::Response::Company,Retail Jobs,retail-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Albany County', 'Elsmere']","Elsmere, Albany County",Adzuna::API::Response::Location,
-92.4912,https://www.adzuna.com/details/5790049123?utm_medium=api&utm_source=abfa41a4,5790049123,Construction Project Manager,189795.55,189795.55,"Project Manager Ryan Companies US, Inc. has an exciting career opportunity for a Project Manager to join our North Region! This individual will be primarily responsible for administration of assigned projects, including specific phases of project management under supervision, working with schedules, cost projections, contracts, and project status reports. Some things you can expect to do: Participate in owner/client sales presentations. Participate in some design development, budget preparation…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,,44.03682,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0OTEyMyIsInMiOiJaQUMwcjFkNThSRzJZNEt2TVBSYmFRIn0.xrViZlQFRLU24k3tViDdUe3CjlYPPvLwT4HDCswEwm4,Ryan Companies,Adzuna::API::Response::Company,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Olmsted County', 'Rochester']","Rochester, Olmsted County",Adzuna::API::Response::Location,
-82.965488,https://www.adzuna.com/details/5790049054?utm_medium=api&utm_source=abfa41a4,5790049054,Relationship Account Coordinator I - Practice Solutions,68098.65,68098.65,"Bank Of America Real Estate Loan Administrator At Bank of America, we are guided by a common purpose to help make financial lives better through the power of every connection. We do this by driving Responsible Growth and delivering for our clients, teammates, communities and shareholders every day. Being a Great Place to Work and providing a culture of caring is core to how we drive Responsible Growth. We are intentional about fostering an inclusive workplace where every teammate has the opport…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,,40.041105,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkFDMHIxZDU4UkcyWTRLdk1QUmJhUSIsImkiOiI1NzkwMDQ5MDU0In0.keVdQ5_s8PXCcNmjlOCjeCHCtbYeABe25a7vUudOkR4,Bank of America,Adzuna::API::Response::Company,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,"['US', 'Ohio', 'Franklin County', 'Minerva Park']","Minerva Park, Franklin County",Adzuna::API::Response::Location,
-76.504053,https://www.adzuna.com/details/5790049107?utm_medium=api&utm_source=abfa41a4,5790049107,Speech Language Pathologist - Pediatrics,92900.23,92900.23,"Speech Language Pathologist - Pediatrics Direct hire, $5000 sign on bonus, full paid relocation, setting: center based preschool ages 3 - 5 years old. Full-time (37.5 hours per week), days: Monday to Friday 8:00 am to 4:00 pm for evaluations. Hours flexible with documentation. Part-time available. Permanent or contract - 1-2 days per week at $75 per session to provide 10-20 sessions over a two day period, client would be very flexible. Competitive salary, based on experience. Excellent benefits…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,part_time,42.44829,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0OTEwNyIsInMiOiJaQUMwcjFkNThSRzJZNEt2TVBSYmFRIn0.ZlTjbJqmq0bHNh_LQTeVqX8Efmk4GySHY4EtcCPOoBI,MRINetwork,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Tompkins County', 'Ithaca']","Ithaca, Tompkins County",Adzuna::API::Response::Location,permanent
-89.654102,https://www.adzuna.com/details/5790049210?utm_medium=api&utm_source=abfa41a4,5790049210,Home Improvement Sales Representative,208781.69,208781.69,"Field Sales Representative The home improvement industry is broken. Renuity is here to fix it. We're on a mission to revolutionize home improvement, making it faster, easier, and stress-free to upgrade your home inside and out. Whether it's a new bath, a custom closet, or exterior upgrades, we help people create homes they love – without the hassle. With expert teams in 36 states and counting, there's probably a Renuity home in your neighborhood. And we're just getting started. If you're ready …",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,,44.96036,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkFDMHIxZDU4UkcyWTRLdk1QUmJhUSIsImkiOiI1NzkwMDQ5MjEwIn0._6At3x7Fgdrn-69HJ7WSPdXZLiKKWoK2PxHxb3c6HjU,Renuity,Adzuna::API::Response::Company,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,"['US', 'Wisconsin', 'Marathon County', 'Rib Mountain']","Rib Mountain, Marathon County",Adzuna::API::Response::Location,
-87.348916,https://www.adzuna.com/details/5790049117?utm_medium=api&utm_source=abfa41a4,5790049117,Occupational Therapist (Journey Travel) - OT,217088.25,217088.25,"Overview At Powerback, we're on a mission to improve lives. As the leader in physical, occupational, speech, and respiratory therapies, we help older adults stay active and thrive while providing essential therapy for children at home and in school. With over 38 years of trusted service, our reach spans skilled nursing centers, assisted and independent living facilities, outpatient clinics, and home-based care. We're proud to deliver personalized care exactly where and when it's needed most. Jo…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,part_time,39.511611,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkFDMHIxZDU4UkcyWTRLdk1QUmJhUSIsImkiOiI1NzkwMDQ5MTE3In0.l5AaR5qpO-McYNxyW5N6069rcwyDJ091sZjzw8X5ktA,Genesis Healthcare Services,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Vigo County', 'North Terre Haute']","North Terre Haute, Vigo County",Adzuna::API::Response::Location,
-98.536461,https://www.adzuna.com/details/5790049097?utm_medium=api&utm_source=abfa41a4,5790049097,Dentist,173257.86,173257.86,"General Dentist Opportunity We are looking for a General Dentist to join our group in Burkburnett, TX. We are located about 15 miles from Wichita Falls. This is a great opportunity with excellent earning potential for a new or experienced dentist. Excellent hours for a work life balance. Friendly experienced support staff. Days & Hours: M-Th 8-5 Compensation: Daily Guarentee for 3-6 months Percentage of Production; 30-35 Earning potential of 200,000-250,000 Benefits: Health Insurance 401K CE St…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,,33.893322,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkFDMHIxZDU4UkcyWTRLdk1QUmJhUSIsImkiOiI1NzkwMDQ5MDk3In0.XwSc7cE2teavSl2GKVX6V-hBfy_Cqd3QaA7cCQ-G9rk,"Dental Recruiting Network, LLC",Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Wichita County', 'Wichita Falls']","Wichita Falls, Wichita County",Adzuna::API::Response::Location,
-120.475717,https://www.adzuna.com/details/5790049151?utm_medium=api&utm_source=abfa41a4,5790049151,Special Education Instructional Assistant,64223.57,64223.57,"Job Summary GENERAL SUMMERY OF RESPONSIBILITIES: Under general supervision of the Building Principal and Director of Student Services performs paraprofessional instructional and personal hygiene activities in specialized programs; to provide intensified learning experiences for students in regular class, special education and resource specialist programs; to provide a variety of clerical and supportive tasks for instructional personnel and any other duties assigned. Requirements / Qualification…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,,36.855602,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkFDMHIxZDU4UkcyWTRLdk1QUmJhUSIsImkiOiI1NzkwMDQ5MTUxIn0.3d4kDEJPTBs0zW_RkMF18pHvjL7zpJVZiwlOcN0iJho,Firebaugh-Las Deltas Unified,Adzuna::API::Response::Company,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,"['US', 'California', 'Fresno County', 'Firebaugh']","Firebaugh, Fresno County",Adzuna::API::Response::Location,
-90.192822,https://www.adzuna.com/details/5790049037?utm_medium=api&utm_source=abfa41a4,5790049037,LPN,31604.73,31604.73,"Job 1932237 Saint Louis, MO $1031-1186 /week* 36 hrs /week * Estimated payments include wages and expense reimbursement, are based on information available to Fusion at time of posting, and could vary depending on factors related to the facility or applicant. Estimated payments do not include taxes, insurance, or other deductions that may occur. Apply for this job Job overview Start date 07/06/2026 Assignment length 13 weeks Shift Nights Hours 3 X 12 Facility details Work setting Hospital Numbe…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,,38.630539,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkFDMHIxZDU4UkcyWTRLdk1QUmJhUSIsImkiOiI1NzkwMDQ5MDM3In0.FGkWQuLuEVfdPQkeGRTvGO9Rwr9vqHHEP8JkePLINrQ,Fusion Medical Staffing,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']","Saint Louis, Saint Louis County",Adzuna::API::Response::Location,
-89.95656,https://www.adzuna.com/details/5790049058?utm_medium=api&utm_source=abfa41a4,5790049058,Nurse Practitioner-Neonatal PRN,43227.18,43227.18,"Job Type: PRN Who We Are: As the only independent and physician-led faculty practice plan of the University of Tennessee Health Science Center, University Clinical Health (UCH) offers best-in-class clinical care through a network of more than 175 providers across 19 specialties to meet the healthcare needs of the Mid-South community. We are a not-for-profit, non-tax-supported group practice and are here to serve the community by putting our patients first. We offer exciting career opportunities…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,,35.07032,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0OTA1OCIsInMiOiJaQUMwcjFkNThSRzJZNEt2TVBSYmFRIn0.tN7Z15gfokK141xdBkUuT_Vc0iSjxa1AlQTC8tcxCdg,University Clinical Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Tennessee', 'Shelby County', 'Cloverdale']","Cloverdale, Shelby County",Adzuna::API::Response::Location,
-157.846746,https://www.adzuna.com/details/5790049176?utm_medium=api&utm_source=abfa41a4,5790049176,Guest Services Agent (Part-Time),25593.19,25593.19,"Guest Service Agent The Guest Service Agent is responsible for providing attentive, courteous and efficient service to all guests during check-in, throughout their stay, and at checkout, while maximizing room revenue and occupancy. Responsibilities Greet and welcome all guests approaching the Front Desk in accordance with Highgate Hotel standards. Maintain proper operation of the PBX console and ensure that all hotel standards are met (if applicable). Answer guest inquires about hotel services,…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,part_time,21.303549,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkFDMHIxZDU4UkcyWTRLdk1QUmJhUSIsImkiOiI1NzkwMDQ5MTc2In0.E0Ix75MAtoDmXUQLvquO4j3HVSVg2zkmRhGBXFv0bQY,Highgate Hotels,Adzuna::API::Response::Company,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,"['US', 'Hawaii', 'Honolulu', 'Wake Island']","Wake Island, Honolulu",Adzuna::API::Response::Location,
-123.883173,https://www.adzuna.com/details/5790049164?utm_medium=api&utm_source=abfa41a4,5790049164,Therapy - PT- Physical Therapist,139119.84,139119.84,"Therapy - PT- Physical Therapist Job Type: Travel Profession: Therapy Specialty: PT- Physical Therapist Weekly Pay: $2,383 Shift Details: 8H Days Job Order Details: Start Date 07/13/2026 End Date 10/12/2026 Duration 13 Week(s) Client Details: City Seaside State OR",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,,45.985854,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA0OTE2NCIsInMiOiJaQUMwcjFkNThSRzJZNEt2TVBSYmFRIn0.YVn7xqGw33_04u7xXFFIewjk77ypFEi_DsqYd4TIXlM,Skyline Corporation ,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'Oregon', 'Clatsop County', 'Seaside']","Seaside, Clatsop County",Adzuna::API::Response::Location,
-87.459556,https://www.adzuna.com/details/5790049115?utm_medium=api&utm_source=abfa41a4,5790049115,Millwright,83382.52,83382.52,"Snelling Staffing is currently hiring a Millwright for a company in Schererville, IN! Pay Rate is $23 - $27 HR Depending on Experience JOB OVERVIEW The Millwright position will perform general maintenance and repairs on equipment, machines and buildings to minimize downtime and support the production team. Typical tasks include those related to circuits, pneumatics, cooling systems, pipefitting, and heating and cooling systems. PRIMARY RESPONSIBILITIES • Inspect and identify equipment or machin…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,,41.492257,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkFDMHIxZDU4UkcyWTRLdk1QUmJhUSIsImkiOiI1NzkwMDQ5MTE1In0.MZPLGhsJek5bWcGOlfOu7K1KGwofIpo_cSLMCpKgF7U,Snelling,Adzuna::API::Response::Company,Maintenance Jobs,maintenance-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Lake County', 'Schererville']","Schererville, Lake County",Adzuna::API::Response::Location,
-71.16095,https://www.adzuna.com/details/5790049172?utm_medium=api&utm_source=abfa41a4,5790049172,CDL A Shuttle Driver,100577.36,100577.36,"Job Description Position Details: $325 per day Home Daily! Monday - Friday Schedule Dispatch times range between 6pm - 8pm We Deliver the Goods : Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America's food distribution system Safe and inclusive working environment, including culture of rewards, recognition…",1,Adzuna::API::Response::Job,2026-07-06T11:57:24Z,,42.706463,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkFDMHIxZDU4UkcyWTRLdk1QUmJhUSIsImkiOiI1NzkwMDQ5MTcyIn0.BWg52NkEnt08OsvsGVihkwzie8otwhKXm5jX6JTNglU,Performance Food Group,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"['US', 'Massachusetts', 'Essex County', 'Lawrence']","Lawrence, Essex County",Adzuna::API::Response::Location,
