latitude,id,created,salary_min,longitude,redirect_url,__CLASS__,salary_max,title,description,adref,contract_time,salary_is_predicted,company.__CLASS__,company.display_name,category.tag,category.__CLASS__,category.label,location.area,location.display_name,location.__CLASS__,contract_type
42.166565,5744668985,2026-05-29T10:30:40Z,0.0,-92.016707,https://www.adzuna.com/land/ad/5744668985?se=7KtK135b8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=2A41E3E24E471AF21A1B92D7109DAF2CB3A77B92,Adzuna::API::Response::Job,112000.0,Truck Driver Company - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NDY2ODk4NSIsInMiOiI3S3RLMTM1YjhSR1VKTkpleHhmeTZRIn0.NdXgkkAGtizUekiTiUDqKZhQ6bIlqS7f6FSiI31A8pw,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Iowa', 'Benton County', 'Vinton']","Vinton, Benton County",Adzuna::API::Response::Location,
40.917524,5744668963,2026-05-29T10:30:39Z,0.0,-96.530488,https://www.adzuna.com/land/ad/5744668963?se=7KtK135b8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=7C37E23B81B1FACFC3338A2968621296CA319A94,Adzuna::API::Response::Job,112000.0,Truck Driver Company - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NDY2ODk2MyIsInMiOiI3S3RLMTM1YjhSR1VKTkpleHhmeTZRIn0.nWTQn90qUo5LBHbMj215pWQPYlKYctcc6-43ViPiQFo,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Nebraska', 'Lancaster County', 'Waverly']","Waverly, Lancaster County",Adzuna::API::Response::Location,
39.098462,5744668965,2026-05-29T10:30:39Z,0.0,-94.411072,https://www.adzuna.com/land/ad/5744668965?se=7KtK135b8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=3C9D9B6AEE62FAD7A3731C5794DCE25216FA807D,Adzuna::API::Response::Job,112000.0,CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0t0SzEzNWI4UkdVSk5KZXh4Znk2USIsImkiOiI1NzQ0NjY4OTY1In0.mB5iAZlDP4mQ61el5sl9b8LYMBkpOM_99aaq8zFbi1Y,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Missouri', 'Jackson County', 'Sugar Creek']","Sugar Creek, Jackson County",Adzuna::API::Response::Location,
40.917524,5744668968,2026-05-29T10:30:39Z,0.0,-96.530488,https://www.adzuna.com/land/ad/5744668968?se=7KtK135b8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=D182C50FCBB2D219158A5D88C9E0D142461A6F64,Adzuna::API::Response::Job,112000.0,CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0t0SzEzNWI4UkdVSk5KZXh4Znk2USIsImkiOiI1NzQ0NjY4OTY4In0.6ZVfn3025F1ACCI4_4Pp_Mjzn1_Jr9RTaCcbSSbt7Fo,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Nebraska', 'Lancaster County', 'Waverly']","Waverly, Lancaster County",Adzuna::API::Response::Location,
42.4587,5744668969,2026-05-29T10:30:39Z,0.0,-92.06316,https://www.adzuna.com/land/ad/5744668969?se=7KtK135b8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=3838942AFCF9A4D091A81DEF912870B00C806B2E,Adzuna::API::Response::Job,112000.0,Truck Driver Company - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0t0SzEzNWI4UkdVSk5KZXh4Znk2USIsImkiOiI1NzQ0NjY4OTY5In0.hjigpgDWMFHL6dHQbWktpPDQ3fF8jFQabvig6h1n7TA,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Iowa', 'Buchanan County', 'Jesup']","Jesup, Buchanan County",Adzuna::API::Response::Location,
43.40754,5744668959,2026-05-29T10:30:39Z,0.0,-94.82412,https://www.adzuna.com/land/ad/5744668959?se=7KtK135b8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=68458B9A7EFB57CC5F17AE1CB01EEE4362F71865,Adzuna::API::Response::Job,112000.0,CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0t0SzEzNWI4UkdVSk5KZXh4Znk2USIsImkiOiI1NzQ0NjY4OTU5In0.ca-rXD8hsCRSh8Bp4NESB8lVJ-W3fFEzvTW49VjMGzE,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Iowa', 'Emmet County', 'Estherville']","Estherville, Emmet County",Adzuna::API::Response::Location,
43.41942,5744668961,2026-05-29T10:30:39Z,0.0,-95.13288,https://www.adzuna.com/land/ad/5744668961?se=7KtK135b8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=5636725249277BF10DCE2C94AD028BDA07F46BC8,Adzuna::API::Response::Job,112000.0,Truck Driver Company - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0t0SzEzNWI4UkdVSk5KZXh4Znk2USIsImkiOiI1NzQ0NjY4OTYxIn0.736FTO_FqaTBUA83a80V1ff_RCt0FekGfjWztYbHLiI,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Iowa', 'Dickinson County', 'Spirit Lake']","Spirit Lake, Dickinson County",Adzuna::API::Response::Location,
40.766447,5744668951,2026-05-29T10:30:38Z,0.0,-92.421234,https://www.adzuna.com/land/ad/5744668951?se=7KtK135b8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=85BD5C312A7F32F4D8378A9725365EECF580F6FA,Adzuna::API::Response::Job,112000.0,CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0t0SzEzNWI4UkdVSk5KZXh4Znk2USIsImkiOiI1NzQ0NjY4OTUxIn0.Prp2579pwbfJ0bEOYgNo-4Wp_Me1wc2TAynrQgstajY,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Iowa', 'Davis County', 'Bloomfield']","Bloomfield, Davis County",Adzuna::API::Response::Location,
40.766447,5744668953,2026-05-29T10:30:38Z,0.0,-92.421234,https://www.adzuna.com/land/ad/5744668953?se=7KtK135b8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=5D0ECF33A334AEB07FD99DD50969EF45EB67EC8A,Adzuna::API::Response::Job,112000.0,Truck Driver Company - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0t0SzEzNWI4UkdVSk5KZXh4Znk2USIsImkiOiI1NzQ0NjY4OTUzIn0.ooOICB5gbygFBExQXtiqhf5vuZnDZJC4Mxv6vkWSyyg,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Iowa', 'Davis County', 'Bloomfield']","Bloomfield, Davis County",Adzuna::API::Response::Location,
43.646599,5744668955,2026-05-29T10:30:38Z,0.0,-94.459917,https://www.adzuna.com/land/ad/5744668955?se=7KtK135b8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=01C631D434ADC8346DC2DF63FDE801478104685C,Adzuna::API::Response::Job,112000.0,CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0t0SzEzNWI4UkdVSk5KZXh4Znk2USIsImkiOiI1NzQ0NjY4OTU1In0.0_80wtVhg03usC0Vqq0VC7094Wet06CSH_cdMMKluBE,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Minnesota', 'Martin County', 'Fairmont']","Fairmont, Martin County",Adzuna::API::Response::Location,
42.476222,5744668958,2026-05-29T10:30:38Z,0.0,-92.367138,https://www.adzuna.com/land/ad/5744668958?se=7KtK135b8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=A7543CC53F84636CACA800DE1CA3EE352763F875,Adzuna::API::Response::Job,112000.0,Class A CDL Company Driver - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NDY2ODk1OCIsInMiOiI3S3RLMTM1YjhSR1VKTkpleHhmeTZRIn0.9xSqLXo9Vkrm-mTcj9uxnnvDg2eoBZ0ZAvfatwqHXNo,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Iowa', 'Black Hawk County', 'Blackhawk Village']","Blackhawk Village, Black Hawk County",Adzuna::API::Response::Location,
43.41942,5744668954,2026-05-29T10:30:38Z,0.0,-95.13288,https://www.adzuna.com/land/ad/5744668954?se=7KtK135b8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=B51DE84514DFF58E323A780E7923D76568408B54,Adzuna::API::Response::Job,112000.0,Class A CDL Company Driver - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NDY2ODk1NCIsInMiOiI3S3RLMTM1YjhSR1VKTkpleHhmeTZRIn0.INezfNZFOZSXdiQHh3bxg-VqekQnASZ6IpO_GSa_VUk,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Iowa', 'Dickinson County', 'Spirit Lake']","Spirit Lake, Dickinson County",Adzuna::API::Response::Location,
43.40754,5744668957,2026-05-29T10:30:38Z,0.0,-94.82412,https://www.adzuna.com/land/ad/5744668957?se=7KtK135b8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=2C11A76CC21F13AB2F7BD7136066BC1A58D3791C,Adzuna::API::Response::Job,112000.0,Truck Driver Company - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NDY2ODk1NyIsInMiOiI3S3RLMTM1YjhSR1VKTkpleHhmeTZRIn0.LnMqQtoXJ-KGYi9Fu6NhYrZ6705VP4UNVbHfR2liWtc,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Iowa', 'Emmet County', 'Estherville']","Estherville, Emmet County",Adzuna::API::Response::Location,
40.7016,5744668942,2026-05-29T10:30:37Z,0.0,-89.41824,https://www.adzuna.com/land/ad/5744668942?se=7KtK135b8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=4882E1D0B2D8B97848E45B7BB2C21E98D3C5851E,Adzuna::API::Response::Job,112000.0,Class A CDL Company Driver - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0t0SzEzNWI4UkdVSk5KZXh4Znk2USIsImkiOiI1NzQ0NjY4OTQyIn0.cVQ1kOf8_Nh1obQji-1UU9J4nJ42rY_UumLHARfdaEw,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Illinois', 'Tazewell County', 'Washington']","Washington, Tazewell County",Adzuna::API::Response::Location,
40.971535,5744668947,2026-05-29T10:30:37Z,0.0,-91.561906,https://www.adzuna.com/land/ad/5744668947?se=7KtK135b8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=75D411E55CE949F715AC928E0A63235E3A2B2287,Adzuna::API::Response::Job,112000.0,CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0t0SzEzNWI4UkdVSk5KZXh4Znk2USIsImkiOiI1NzQ0NjY4OTQ3In0.gWqEBnK7B7A4cSgeRTrzzhVcqdrPeUb7b9DhrXZbJaI,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Iowa', 'Henry County', 'Mount Pleasant']","Mount Pleasant, Henry County",Adzuna::API::Response::Location,
40.971535,5744668945,2026-05-29T10:30:37Z,0.0,-91.561906,https://www.adzuna.com/land/ad/5744668945?se=yiMm2H5b8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=E4268C9A375B52E4DD65C31ED044D3B83ED98324,Adzuna::API::Response::Job,112000.0,Truck Driver Company - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWlNbTJINWI4UkdiR3ZXLWJjQ2NIQSIsImkiOiI1NzQ0NjY4OTQ1In0.PgWImTH9xmTak-nMWKfmT7OZQfaI3rqtrf9Kgn8kbVY,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Iowa', 'Henry County', 'Mount Pleasant']","Mount Pleasant, Henry County",Adzuna::API::Response::Location,
40.7016,5744668949,2026-05-29T10:30:37Z,0.0,-89.41824,https://www.adzuna.com/land/ad/5744668949?se=yiMm2H5b8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=65C96D20D84BF8AA788ACDD9C0A92D7CDA727FCE,Adzuna::API::Response::Job,112000.0,Truck Driver Company - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWlNbTJINWI4UkdiR3ZXLWJjQ2NIQSIsImkiOiI1NzQ0NjY4OTQ5In0.SZcSidUlpIsewRkkrR18hL2xkg8mUM45qV7Ndh1bU18,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Illinois', 'Tazewell County', 'Washington']","Washington, Tazewell County",Adzuna::API::Response::Location,
40.631126,5744668940,2026-05-29T10:30:37Z,0.0,-91.336643,https://www.adzuna.com/land/ad/5744668940?se=yiMm2H5b8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=108EF83BBAFD6BF1F1C9C5A4076F6549CD63CD02,Adzuna::API::Response::Job,112000.0,Truck Driver Company - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NDY2ODk0MCIsInMiOiJ5aU1tMkg1YjhSR2JHdlctYmNDY0hBIn0.VwBhwUVnCIvmodROb_3soQWTqV1Kvyf5GGu9tVJ9F24,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Iowa', 'Lee County', 'Fort Madison']","Fort Madison, Lee County",Adzuna::API::Response::Location,
41.01238,5744668941,2026-05-29T10:30:37Z,0.0,-91.95943,https://www.adzuna.com/land/ad/5744668941?se=yiMm2H5b8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=285C0D0BD3BB2E581F2BA69BF8D08F5B365C2AFB,Adzuna::API::Response::Job,112000.0,CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWlNbTJINWI4UkdiR3ZXLWJjQ2NIQSIsImkiOiI1NzQ0NjY4OTQxIn0.GmoDy5EepOn8RUR4WDQeOrDQ_2Ld3tuy1lIdeEQqVco,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Iowa', 'Jefferson County', 'Fairfield']","Fairfield, Jefferson County",Adzuna::API::Response::Location,
41.694063,5744668925,2026-05-29T10:30:36Z,0.0,-91.587983,https://www.adzuna.com/land/ad/5744668925?se=yiMm2H5b8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=25BF037C01053D662F362913A131E3601FB7572A,Adzuna::API::Response::Job,112000.0,CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWlNbTJINWI4UkdiR3ZXLWJjQ2NIQSIsImkiOiI1NzQ0NjY4OTI1In0.B6ME-8rTLiFlbjmpMA7NOtS07l_xkbUDFMjEoQ7OXBk,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Iowa', 'Johnson County', 'Iowa']","Iowa, Johnson County",Adzuna::API::Response::Location,
40.413892,5744668938,2026-05-29T10:30:36Z,0.0,-91.400507,https://www.adzuna.com/land/ad/5744668938?se=yiMm2H5b8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=CF30CB463DFAAE07637BD83AED936DA5F2C0076A,Adzuna::API::Response::Job,112000.0,Truck Driver Company - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWlNbTJINWI4UkdiR3ZXLWJjQ2NIQSIsImkiOiI1NzQ0NjY4OTM4In0.JIlFhIgQorjnsrKqpTPar5VC34QkVHLVhHWOY_D800w,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Iowa', 'Lee County', 'Keokuk']","Keokuk, Lee County",Adzuna::API::Response::Location,
41.01238,5744668930,2026-05-29T10:30:36Z,0.0,-91.95943,https://www.adzuna.com/land/ad/5744668930?se=yiMm2H5b8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=3C013F5780D1C2E0BBF4CCA4AB8E8DCE74B34A7C,Adzuna::API::Response::Job,112000.0,Truck Driver Company - 6mo EXP Required - OTR - Reefer - $112k per year - Decker,"Decker Trucking is Hiring OTR Reefer Drivers - $5K Sign On Bonus!. Now Hiring OTR Reefer Drivers – Prioritize Productivity, Not Seniority! Want to earn top pay with a carrier that values productivity and service over seniority? Decker Truck Line is hiring OTR Reefer drivers and giving you the chance to build a career where consistent freight and strong support keep you on the road and on track to hit your goals. $5,000 Sign-On Bonus Experienced Drivers Driver Benefits Earn up to $112,000 per ye…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWlNbTJINWI4UkdiR3ZXLWJjQ2NIQSIsImkiOiI1NzQ0NjY4OTMwIn0.if0PXiBDRHzXZDYBSpxYmclCBh1jAgu5QAXelW9UJjE,full_time,0,Adzuna::API::Response::Company,Decker,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Iowa', 'Jefferson County', 'Fairfield']","Fairfield, Jefferson County",Adzuna::API::Response::Location,
