salary_is_predicted,salary_min,created,redirect_url,title,longitude,adref,salary_max,__CLASS__,id,description,latitude,location.display_name,location.area,location.__CLASS__,company.display_name,company.__CLASS__,category.label,category.__CLASS__,category.tag,contract_type,contract_time
1,38941.53,2026-07-31T10:16:20Z,https://www.adzuna.com/details/5822401524?utm_medium=api&utm_source=abfa41a4,Respite Community Supervisor,-97.741701,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwMTUyNCIsInMiOiJZQ05fUl9TTThSR0dnT19uMHJtZGlRIn0.IOkaPtjFH9I2-5Ii0brCL6DiLiOlKrc35rhWrLzNLLA,38941.53,Adzuna::API::Response::Job,5822401524,"The Medical Respite program allows individuals who are experiencing homelessness a safe place to rest and recuperative from a medical condition. While participants focus on improving their health, they can also work on addressing other needs like housing and benefits. The Respite Community Supervisor is responsible for overseeing the daily operations of the respite community during an assigned shift. This includes supervising and supporting Respite Community Assistants, ensuring resident safety…",30.271158,"Austin, Travis County","['US', 'Texas', 'Travis County', 'Austin']",Adzuna::API::Response::Location,Central Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,full_time
1,48463.38,2026-07-31T10:16:20Z,https://www.adzuna.com/details/5822401526?utm_medium=api&utm_source=abfa41a4,Community Health Worker - Transitions of Care,-97.765554,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUNOX1JfU004UkdHZ09fbjBybWRpUSIsImkiOiI1ODIyNDAxNTI2In0.W-XkbhQt_Ju7H7M3V7QcYtuK_bgxlMto2EGopX9VhcA,48463.38,Adzuna::API::Response::Job,5822401526,"Reporting to the Manager of Community Health Social Services (MCHSS), the Community Health Worker - Transitions of Care (CHW-TOC) works in collaboration with patients, families (as defined by the patient), and staff across program specific disciplines and departments and to provide care coordination and resource information for patients in the hospital and health center setting. Essential Duties: Facilitates and supports hospital transitions to care to CommUnityCare Health Centers. Creates new …",30.244865,"Travis Heights, Travis County","['US', 'Texas', 'Travis County', 'Travis Heights']",Adzuna::API::Response::Location,Central Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,full_time
1,100588.49,2026-07-31T10:16:20Z,https://www.adzuna.com/details/5822401525?utm_medium=api&utm_source=abfa41a4,Advanced Practice Provider- Women's Health,-97.314594,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUNOX1JfU004UkdHZ09fbjBybWRpUSIsImkiOiI1ODIyNDAxNTI1In0.ONZJV_jWuzK6jOEZwPiboiH0BY1qES7-1SgNHOZAd4s,100588.49,Adzuna::API::Response::Job,5822401525,"In collaboration with patients, families (as defined by the patient) and staff across all disciplines and departments is responsible for providing direct and appropriate clinical care and treatment to patients in the area of clinical specialization under the direct supervision and responsibility of a physician. ESSENTIAL/PRIMARY DUTIES • Perform comprehensive physical assessment of patients using observation, inspection, auscultation, palpation and percussion. • Order or execute various tests, …",30.131273,"Bastrop, Bastrop County","['US', 'Texas', 'Bastrop County', 'Bastrop']",Adzuna::API::Response::Location,Central Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,full_time
1,43433.31,2026-07-31T10:16:20Z,https://www.adzuna.com/details/5822401527?utm_medium=api&utm_source=abfa41a4,Community Health Worker - CUC,-97.616702,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwMTUyNyIsInMiOiJZQ05fUl9TTThSR0dnT19uMHJtZGlRIn0.99bdBTSGoBAnSRYocjdPSBMjxKSYcffGG2JlbRI1pfs,43433.31,Adzuna::API::Response::Job,5822401527,The Community Health Worker is responsible for providing culturally appropriate health education and information in order to assist members of the community in receiving the care they need. Essential Duties: • Collaborate with all members of the care team in providing patient-centered care. • Provide cultural mediation between community members and CommUnityCare. • Empower patients and/or their families to be an engaged and active participant in their care management. • Help patients and famili…,30.161181,"Del Valle, Travis County","['US', 'Texas', 'Travis County', 'Del Valle']",Adzuna::API::Response::Location,Central Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,full_time
1,194003.69,2026-07-31T10:16:19Z,https://www.adzuna.com/details/5822401522?utm_medium=api&utm_source=abfa41a4,Data Scientist,-77.2217,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwMTUyMiIsInMiOiJZQ05fUl9TTThSR0dnT19uMHJtZGlRIn0.79si7IyggF6CXPPiPr4dmU1HgTaEXsMns4ZxD0B1lYo,194003.69,Adzuna::API::Response::Job,5822401522,"We are looking for seasoned Data Scientist to work with our existing team of Data Architects and Developers to develop strategies, create ML/AI solutions, and deliver results. We are looking for a more than just a “Data Scientist”, but a technologist with excellent communication and customer service skills and a passion for data and problem solving. Conduct exploratory data analysis (EDA) to uncover trends, identify data quality issues, and determine modeling opportunities. Develop machine lear…",38.934146,"Tysons Corner, Fairfax County","['US', 'Virginia', 'Fairfax County', 'Tysons Corner']",Adzuna::API::Response::Location,steampunk,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,
1,192581.34,2026-07-31T10:16:19Z,https://www.adzuna.com/details/5822401521?utm_medium=api&utm_source=abfa41a4,Vice President of Operations,-77.2217,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUNOX1JfU004UkdHZ09fbjBybWRpUSIsImkiOiI1ODIyNDAxNTIxIn0.0fP17sCguNGLcZdHVQObnc5PJAlbQQ9JqG4BEs21Erg,192581.34,Adzuna::API::Response::Job,5822401521,"Design. Disrupt. Repeat. Be an agent of change on a team committed to achieving client-focused, mission-driven excellence. Steampunk is looking for an experienced Director with an appetite for taking on new challenges. Why Steampunk? Our people are the very core of what we do; their expertise and hunger for new and exciting challenges fuel our relentless pursuit of mission success. As part of our team of “Punks,” you’ll test the status quo, explore new boundaries, and set the bar high for how g…",38.934146,"Tysons Corner, Fairfax County","['US', 'Virginia', 'Fairfax County', 'Tysons Corner']",Adzuna::API::Response::Location,steampunk,Adzuna::API::Response::Company,Customer Services Jobs,Adzuna::API::Response::Category,customer-services-jobs,,
1,36505.72,2026-07-31T10:16:18Z,https://www.adzuna.com/details/5822401518?utm_medium=api&utm_source=abfa41a4,Food and Beverage Attendant,-76.276413,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUNOX1JfU004UkdHZ09fbjBybWRpUSIsImkiOiI1ODIyNDAxNTE4In0.t8oLNHJk4BeoT7IMHnD6jL_k5bR6qnthOaiRTKPer3M,36505.72,Adzuna::API::Response::Job,5822401518,"Part-Time Food & Beverage Attendant Willow Valley Communities | The Manor Are you friendly, dependable, and passionate about creating exceptional experiences through food and service? Join Willow Valley Communities as a Part-Time Food & Beverage Attendant at The Manor , where you'll play an important role in providing outstanding service to our Residents and guests. In this position, you'll support café operations and special events by assembling food orders, assisting with service, and creatin…",40.032215,"Meadia Heights, Lancaster County","['US', 'Pennsylvania', 'Lancaster County', 'Meadia Heights']",Adzuna::API::Response::Location,Willow Valley Communities,Adzuna::API::Response::Company,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,permanent,part_time
1,51747.61,2026-07-31T10:16:18Z,https://www.adzuna.com/details/5822401517?utm_medium=api&utm_source=abfa41a4,Massage Therapist,-76.273095,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwMTUxNyIsInMiOiJZQ05fUl9TTThSR0dnT19uMHJtZGlRIn0.CetKCmi85uFYQVWhwMy37lsm1OdnL23HIA9G75ThPcw,51747.61,Adzuna::API::Response::Job,5822401517,"Part-Time Massage Therapist  Are you passionate about helping others feel their best? Join the team at Willow Valley Communities as a Part-Time Massage Therapist , where you'll provide exceptional massage therapy and body treatments to Residents, Team Members, and guests of WVC in a welcoming, wellness-focused environment. Why You'll Love Working at Willow Valley Communities ✅ Paid Time Off plus an extra day off to celebrate your birthday  Enjoy access to our resort-style amenities , including …",39.968454,"Baumgardner, Lancaster County","['US', 'Pennsylvania', 'Lancaster County', 'Baumgardner']",Adzuna::API::Response::Location,Willow Valley Communities,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,part_time
1,15159.88,2026-07-31T10:16:17Z,https://www.adzuna.com/details/5822401515?utm_medium=api&utm_source=abfa41a4,RN,-93.187753,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwMTUxNSIsInMiOiJZQ05fUl9TTThSR0dnT19uMHJtZGlRIn0.CdN3U1AFPEDhnhnICEjxyEterZbBV_VdJUCdGERPmDM,15159.88,Adzuna::API::Response::Job,5822401515,"The Registered Nurse (RN) will assume responsibility and accountability for care of infants, children, adults and geriatric patients. This position does require floating between 2 units, ER and AC. The RN will utilize the nursing process in the provision of care and will practice within the scope of the Nurse Practice Act of the State of Arkansasand the policies, procedures and standards of the Health System. The RN will demonstrate a commitment to teamwork through effective collaboration effor…",35.201419,"Dardanelle, Yell County","['US', 'Arkansas', 'Yell County', 'Dardanelle']",Adzuna::API::Response::Location,Conway Regional Health System,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
1,15709.08,2026-07-31T10:16:17Z,https://www.adzuna.com/details/5822401516?utm_medium=api&utm_source=abfa41a4,RN,-93.187753,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwMTUxNiIsInMiOiJZQ05fUl9TTThSR0dnT19uMHJtZGlRIn0.OGzmZFR_UWsX0TK2Uk9OxiRwPCnfySnjF_hkUkWJlT8,15709.08,Adzuna::API::Response::Job,5822401516,"The Registered Nurse (RN) will assume responsibility and accountability for care of infants, children, adults, geriatric patients. This position will float between 2 units, ER and AC.The RN will utilize the nursing process in the provision of care and will practice within the scope of the Nurse Practice Act of the State of Arkansasand the policies, procedures and standards of the Health System. The RN will demonstrate a commitment to teamwork through effective collaboration efforts. SAFETY SENS…",35.201419,"Dardanelle, Yell County","['US', 'Arkansas', 'Yell County', 'Dardanelle']",Adzuna::API::Response::Location,Conway Regional Health System,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
1,82626.87,2026-07-31T10:16:14Z,https://www.adzuna.com/details/5822401509?utm_medium=api&utm_source=abfa41a4,LNA/MNA 7am-7pm Full Time Weekend Baylor,-70.926439,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUNOX1JfU004UkdHZ09fbjBybWRpUSIsImkiOiI1ODIyNDAxNTA5In0.ZNaKAgAr5UZFXoxSrLFnqLH8_RVYdfaMNI_vecgvuuo,82626.87,Adzuna::API::Response::Job,5822401509,"LNA 7am to 7pm Weekend Baylor $3000 Sign on Bonus RiverWoods Durham is seeking a Weekend Baylor for Day Shift 7a-7p LNA or MNA to provide direct resident care in a team-focused environment where our residents are at the heart of what we do. Benefits: - Competitive Pay! Final pay determined by shift and experience, wages starting at $21.50, final wage determined by years of experience and shift - Low Staffing Ratios of Nursing Assistants to Residents - Medical and Dental Insurance, starts within…",43.133955,"Durham, Strafford County","['US', 'New Hampshire', 'Strafford County', 'Durham']",Adzuna::API::Response::Location,RiverWoods Exeter,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,full_time
1,92631.73,2026-07-31T10:16:14Z,https://www.adzuna.com/details/5822401508?utm_medium=api&utm_source=abfa41a4,Full Time Evening Security & Maintenance Technician,-70.9923,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwMTUwOCIsInMiOiJZQ05fUl9TTThSR0dnT19uMHJtZGlRIn0.MEddDXGwGGAf9H5HRyu66fRRH_DYdMjp8C8_ia6LG28,92631.73,Adzuna::API::Response::Job,5822401508,"Security & Maintenance Technician RiverWoods in Exeter is currently seeking a full time Evening (2pm to Midnight) staff member to join our team on for Security & Maintenance work and help provide excellent and quality customer service in support of our residents and community. This is a Wednesday through Saturday position Benefits: Medical and Dental Insurance, within 30 days of starting employment 403(b) Retirement plan with a company match Earned Time off, start at 15 days 6 Paid Holidays, 4 …",42.97752,"Exeter, Rockingham County","['US', 'New Hampshire', 'Rockingham County', 'Exeter']",Adzuna::API::Response::Location,RiverWoods Exeter,Adzuna::API::Response::Company,Maintenance Jobs,Adzuna::API::Response::Category,maintenance-jobs,,full_time
1,52390.66,2026-07-31T10:16:04Z,https://www.adzuna.com/details/5822401502?utm_medium=api&utm_source=abfa41a4,Day & Employment Direct Support Professional,-94.78194,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwMTUwMiIsInMiOiJZQ05fUl9TTThSR0dnT19uMHJtZGlRIn0.QFbIgjy22TPU95hoLwWHcrosgFW154h8vgVSFf4fTNQ,52390.66,Adzuna::API::Response::Job,5822401502,"A career with Johnson County Government is more than just a job, it is an opportunity to serve a diverse and expanding community in meaningful ways. We challenge ourselves to be a different kind of government because we care deeply about our community and each other. Committed to our shared values, we provide excellent public service, seeking always to improve ourselves and our organization. We offer wonderful benefits, retirement plans, wellness incentives, a great organizational culture, and …",38.95002,"Quivira, Johnson County","['US', 'Kansas', 'Johnson County', 'Quivira']",Adzuna::API::Response::Location,Johnson County Government,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,full_time
1,43054.47,2026-07-31T10:16:04Z,https://www.adzuna.com/details/5822401504?utm_medium=api&utm_source=abfa41a4,Johnson County Museum Assistant - Closer,-94.6821,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUNOX1JfU004UkdHZ09fbjBybWRpUSIsImkiOiI1ODIyNDAxNTA0In0._VugM2GNjnKim3LgMIOIdg1an2IpHYF2Mjy5Gy7WnB4,43054.47,Adzuna::API::Response::Job,5822401504,"Join the award-winning Johnson County Park and Recreation District (JCPRD) team and help make a real impact in this community! As part of our National Gold Medal Award–winning organization, you’ll help bring joy, adventure, and enrichment to millions each year. JCPRD welcomes over 7 million visitors to our parks and engages 3 million participants in more than 4,000 programs—and we’re still growing. When you work at JCPRD, you’re joining a team recognized locally, regionally, and nationally for …",38.95662,"Overland, Johnson County","['US', 'Kansas', 'Johnson County', 'Overland']",Adzuna::API::Response::Location,Johnson County Government,Adzuna::API::Response::Company,Domestic help & Cleaning Jobs,Adzuna::API::Response::Category,domestic-help-cleaning-jobs,,part_time
1,47230.47,2026-07-31T10:16:04Z,https://www.adzuna.com/details/5822401503?utm_medium=api&utm_source=abfa41a4,Security Specialist,-94.829891,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwMTUwMyIsInMiOiJZQ05fUl9TTThSR0dnT19uMHJtZGlRIn0.lKQffFwZGRiIDbVjjDXH2p6UeVdAq6lu87HkOKQe2Ok,47230.47,Adzuna::API::Response::Job,5822401503,"A career with Johnson County Government is more than just a job, it is an opportunity to serve a diverse and expanding community in meaningful ways. We challenge ourselves to be a different kind of government because we care deeply about our community and each other. Committed to our shared values, we provide excellent public service, seeking always to improve ourselves and our organization. We offer wonderful benefits, retirement plans, wellness incentives, a great organizational culture, and …",38.895334,"Olathe, Johnson County","['US', 'Kansas', 'Johnson County', 'Olathe']",Adzuna::API::Response::Location,Johnson County Government,Adzuna::API::Response::Company,Other/General Jobs,Adzuna::API::Response::Category,other-general-jobs,,full_time
1,94916.2,2026-07-31T10:16:03Z,https://www.adzuna.com/details/5822401499?utm_medium=api&utm_source=abfa41a4,Rope Access Level I API Inspector,-90.030283,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwMTQ5OSIsInMiOiJQdi1sU1BTTThSR056T19mUWQ5T0xnIn0.Ow1BWjWh3BHuH6l10wnHvXX9AChEZlbWlzQn-6WXNmU,94916.2,Adzuna::API::Response::Job,5822401499,"Acuren is currently recruiting for a Rope Access Level I/ API Inspector. This position is open to Kenner/New Orleans, LA area and surrounding communities. At the direction of client, perform visual and non-destructive examination of static and dynamic pressure retaining equipment in accordance with American Petroleum Institute (API) standards and the American Society of Mechanical Engineers (ASME) Submit to client technically accurate reports documenting equipment condition Provide client with …",29.969906,"Bywater, Orleans Parish","['US', 'Louisiana', 'Orleans Parish', 'Bywater']",Adzuna::API::Response::Location,Rockwood,Adzuna::API::Response::Company,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,,full_time
1,80945.3,2026-07-31T10:16:03Z,https://www.adzuna.com/details/5822401500?utm_medium=api&utm_source=abfa41a4,Rope Access Level I/NDT UT/PT Tech,-90.030283,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHYtbFNQU004UkdOek9fZlFkOU9MZyIsImkiOiI1ODIyNDAxNTAwIn0.0KFaI7v-qxp8esnhCoGUdwqL5tdBx7k5RdZCXdE6nlg,80945.3,Adzuna::API::Response::Job,5822401500,"The Rope Access Level I/ NDT UT/PT Tech responsible for carrying out duties and responsibilities in a safe and timely manner as assigned under the supervision of higher-level rope access technicians. This position is open to the Kenner, LA area and surrounding communities. Perform specific job functions per the direction of the Rope Access Supervisor or a Level II/III Rope Access Technician Inspect and validate rope access equipment and systems for safety and compliance prior to use. Assist in …",29.969906,"Bywater, Orleans Parish","['US', 'Louisiana', 'Orleans Parish', 'Bywater']",Adzuna::API::Response::Location,Rockwood,Adzuna::API::Response::Company,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,,full_time
1,41377.44,2026-07-31T10:16:03Z,https://www.adzuna.com/details/5822401501?utm_medium=api&utm_source=abfa41a4,Full Time Behavioral Health Specialist (Support Provider II),-94.69686,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHYtbFNQU004UkdOek9fZlFkOU9MZyIsImkiOiI1ODIyNDAxNTAxIn0.juowaKVRTn9A2QUdDUXZ3cc5gpjGARdImIYbMS-qoXk,41377.44,Adzuna::API::Response::Job,5822401501,"A career with Johnson County Government is more than just a job, it is an opportunity to serve a diverse and expanding community in meaningful ways. We challenge ourselves to be a different kind of government because we care deeply about our community and each other. Committed to our shared values, we provide excellent public service, seeking always to improve ourselves and our organization. We offer wonderful benefits, retirement plans, wellness incentives, a great organizational culture, and …",39.01776,"Shawnee, Johnson County","['US', 'Kansas', 'Johnson County', 'Shawnee']",Adzuna::API::Response::Location,Johnson County Government,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,full_time
1,76896.56,2026-07-31T10:16:02Z,https://www.adzuna.com/details/5822401487?utm_medium=api&utm_source=abfa41a4,Project Operations Specialist,-111.88792,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwMTQ4NyIsInMiOiJQdi1sU1BTTThSR056T19mUWQ5T0xnIn0.RJLUtOomkirJxRrQ_ZUkAbbxEW6y0Tdlu88jfsOnhWQ,76896.56,Adzuna::API::Response::Job,5822401487,"QISG leverages Quanta’s comprehensive resources to deliver collaborative solutions for our partners' energy infrastructure needs. We use in-house talent, expertise and resources to plan, design, engineer, manage, conduct maintenance on and construct projects. Our turnkey service capabilities provide our customers with efficiency, consistency, attention to detail and safe execution. The QISG team brings together Engineering, Safety, Quality, Material Procurement, QA/QC, Right-of-Way Acquisition,…",33.601973,"Scottsdale, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Scottsdale']",Adzuna::API::Response::Location,Quanta Services,Adzuna::API::Response::Company,"Energy, Oil & Gas Jobs",Adzuna::API::Response::Category,energy-oil-gas-jobs,,full_time
1,137254.7,2026-07-31T10:16:02Z,https://www.adzuna.com/details/5822401497?utm_medium=api&utm_source=abfa41a4,Senior Project Manager,-79.988125,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwMTQ5NyIsInMiOiJQdi1sU1BTTThSR056T19mUWQ5T0xnIn0.OB1ZYIf4w3SUiUFAvJ1Yb9ZPhvq9Fbx45EwYf8yri_Y,137254.7,Adzuna::API::Response::Job,5822401497,"QISG leverages Quanta’s comprehensive resources to deliver collaborative solutions for our partners' energy infrastructure needs. We use in-house talent, expertise and resources to plan, design, engineer, manage, conduct maintenance on and construct projects. Our turnkey service capabilities provide our customers with efficiency, consistency, attention to detail and safe execution. The QISG team brings together Engineering, Safety, Quality, Material Procurement, QA/QC, Right-of-Way Acquisition,…",37.293264,"Melrose, Roanoke","['US', 'Virginia', 'Roanoke County', 'Roanoke', 'Melrose']",Adzuna::API::Response::Location,Quanta Services,Adzuna::API::Response::Company,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,contract,full_time
1,144992.12,2026-07-31T10:16:02Z,https://www.adzuna.com/details/5822401494?utm_medium=api&utm_source=abfa41a4,Senior Project Manager,-95.704002,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwMTQ5NCIsInMiOiJQdi1sU1BTTThSR056T19mUWQ5T0xnIn0.ywm9y7l-_lg74enO1FR6wS1E2I5Zf_rMW_G0gfp0APM,144992.12,Adzuna::API::Response::Job,5822401494,"QISG leverages Quanta’s comprehensive resources to deliver collaborative solutions for our partners' energy infrastructure needs. We use in-house talent, expertise and resources to plan, design, engineer, manage, conduct maintenance on and construct projects. Our turnkey service capabilities provide our customers with efficiency, consistency, attention to detail and safe execution. The QISG team brings together Engineering, Safety, Quality, Material Procurement, QA/QC, Right-of-Way Acquisition,…",29.772267,"Barker, Harris County","['US', 'Texas', 'Harris County', 'Barker']",Adzuna::API::Response::Location,Quanta Services,Adzuna::API::Response::Company,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,contract,full_time
1,119994.35,2026-07-31T10:16:02Z,https://www.adzuna.com/details/5822401491?utm_medium=api&utm_source=abfa41a4,Project Manager I,-79.988125,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHYtbFNQU004UkdOek9fZlFkOU9MZyIsImkiOiI1ODIyNDAxNDkxIn0.Xhvtzy-LWAB0ZX0IK42UYaUxUFXWBkQM661mT5XUlrw,119994.35,Adzuna::API::Response::Job,5822401491,"QISG leverages Quanta’s comprehensive resources to deliver collaborative solutions for our partners' energy infrastructure needs. We use in-house talent, expertise and resources to plan, design, engineer, manage, conduct maintenance on and construct projects. Our turnkey service capabilities provide our customers with efficiency, consistency, attention to detail and safe execution. The QISG team brings together Engineering, Safety, Quality, Material Procurement, QA/QC, Right-of-Way Acquisition,…",37.293264,"Melrose, Roanoke","['US', 'Virginia', 'Roanoke County', 'Roanoke', 'Melrose']",Adzuna::API::Response::Location,Quanta Services,Adzuna::API::Response::Company,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,contract,full_time
1,73324.15,2026-07-31T10:16:02Z,https://www.adzuna.com/details/5822401486?utm_medium=api&utm_source=abfa41a4,Project Operations Specialist,-82.931224,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHYtbFNQU004UkdOek9fZlFkOU9MZyIsImkiOiI1ODIyNDAxNDg2In0.6lnXndUEG-S0OSCUrK7CpKfjBb-RtIMmOpit_uR4vF8,73324.15,Adzuna::API::Response::Job,5822401486,"QISG leverages Quanta’s comprehensive resources to deliver collaborative solutions for our partners' energy infrastructure needs. We use in-house talent, expertise and resources to plan, design, engineer, manage, conduct maintenance on and construct projects. Our turnkey service capabilities provide our customers with efficiency, consistency, attention to detail and safe execution. The QISG team brings together Engineering, Safety, Quality, Material Procurement, QA/QC, Right-of-Way Acquisition,…",40.003601,"Bexley, Franklin County","['US', 'Ohio', 'Franklin County', 'Bexley']",Adzuna::API::Response::Location,Quanta Services,Adzuna::API::Response::Company,"Energy, Oil & Gas Jobs",Adzuna::API::Response::Category,energy-oil-gas-jobs,,full_time
1,73632.76,2026-07-31T10:16:02Z,https://www.adzuna.com/details/5822401485?utm_medium=api&utm_source=abfa41a4,Project Operations Specialist,-94.67832,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHYtbFNQU004UkdOek9fZlFkOU9MZyIsImkiOiI1ODIyNDAxNDg1In0.sXN0reWVk_6HF5_SxoudP6gFpnFQeovayRqltPHIV3U,73632.76,Adzuna::API::Response::Job,5822401485,"QISG leverages Quanta’s comprehensive resources to deliver collaborative solutions for our partners' energy infrastructure needs. We use in-house talent, expertise and resources to plan, design, engineer, manage, conduct maintenance on and construct projects. Our turnkey service capabilities provide our customers with efficiency, consistency, attention to detail and safe execution. The QISG team brings together Engineering, Safety, Quality, Material Procurement, QA/QC, Right-of-Way Acquisition,…",38.9247,"Quivira, Johnson County","['US', 'Kansas', 'Johnson County', 'Quivira']",Adzuna::API::Response::Location,Quanta Services,Adzuna::API::Response::Company,"Energy, Oil & Gas Jobs",Adzuna::API::Response::Category,energy-oil-gas-jobs,,full_time
1,71381.48,2026-07-31T10:16:02Z,https://www.adzuna.com/details/5822401496?utm_medium=api&utm_source=abfa41a4,Landowner Outreach Coordinator,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHYtbFNQU004UkdOek9fZlFkOU9MZyIsImkiOiI1ODIyNDAxNDk2In0.7ytZXSvN8UEKxLrgODrMQUFXpEikEstD86HfKY_HoDA,71381.48,Adzuna::API::Response::Job,5822401496,"Canacre’s core services focus on leadership in Environment and Land services throughout the project lifecycle. At Canacre, we emphasize continuous development and growth. Our commitment to investing in industry knowledge and the expertise of our teams sets us apart. Our goals are to provide technical leadership for greater regulatory understanding and certainty and to build collaborative relationships with stakeholders, mitigating tomorrow’s environment, land and right-of-way risks today. At Ca…",,"New York City, New York","['US', 'New York', 'New York City']",Adzuna::API::Response::Location,Quanta Services,Adzuna::API::Response::Company,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,,full_time
1,111397.7,2026-07-31T10:16:02Z,https://www.adzuna.com/details/5822401493?utm_medium=api&utm_source=abfa41a4,Project Manager II,-79.988125,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwMTQ5MyIsInMiOiJQdi1sU1BTTThSR056T19mUWQ5T0xnIn0.Yfg2QAv5KHQpJNZyAjOBUbvj7rl4xsVYzrSnpBUA7FM,111397.7,Adzuna::API::Response::Job,5822401493,"QISG leverages Quanta’s comprehensive resources to deliver collaborative solutions for our partners' energy infrastructure needs. We use in-house talent, expertise and resources to plan, design, engineer, manage, conduct maintenance on and construct projects. Our turnkey service capabilities provide our customers with efficiency, consistency, attention to detail and safe execution. The QISG team brings together Engineering, Safety, Quality, Material Procurement, QA/QC, Right-of-Way Acquisition,…",37.293264,"Melrose, Roanoke","['US', 'Virginia', 'Roanoke County', 'Roanoke', 'Melrose']",Adzuna::API::Response::Location,Quanta Services,Adzuna::API::Response::Company,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,contract,full_time
1,104913.37,2026-07-31T10:15:59Z,https://www.adzuna.com/details/5822401474?utm_medium=api&utm_source=abfa41a4,"Construction Scheduler - Transmission & Substation (Pittsburgh, PA)",-79.990086,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwMTQ3NCIsInMiOiJQdi1sU1BTTThSR056T19mUWQ5T0xnIn0.DAX8s71tT8cSb1XN2ccxTlda08csyNcPzgjTY--A2mg,104913.37,Adzuna::API::Response::Job,5822401474,"QISG leverages Quanta’s comprehensive resources to deliver collaborative solutions for our partners' energy infrastructure needs. We use in-house talent, expertise and resources to plan, design, engineer, manage, conduct maintenance on and construct projects. Our turnkey service capabilities provide our customers with efficiency, consistency, attention to detail and safe execution. The QISG team brings together Engineering, Safety, Quality, Material Procurement, QA/QC, Right-of-Way Acquisition,…",40.441694,"Pittsburgh, Allegheny County","['US', 'Pennsylvania', 'Allegheny County', 'Pittsburgh']",Adzuna::API::Response::Location,Quanta Services,Adzuna::API::Response::Company,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,,full_time
