salary_min,created,redirect_url,salary_max,adref,contract_type,id,description,__CLASS__,salary_is_predicted,longitude,latitude,title,category.__CLASS__,category.tag,category.label,location.display_name,location.__CLASS__,location.area,company.display_name,company.__CLASS__,contract_time
23678.37,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195825?utm_medium=api&utm_source=abfa41a4,23678.37,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2gwQTEwZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTk1ODI1In0.vIcsxDChAT7PLrBs6ThbDSHOT8w4k92O2HUxJbGf83I,,5698195825,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-93.7869,44.7721,Deliver Eats with Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Cologne, Carver County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Carver County', 'Cologne']",Uber eats,Adzuna::API::Response::Company,part_time
29103.9,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195747?utm_medium=api&utm_source=abfa41a4,29103.9,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NTc0NyIsInMiOiIzaDBBMTBnMzhSR3dDdUZfVEZYaWdBIn0.-Bb8cIIa02YzrkxZRaEwD5sCiH88cEhjYNnwOCewSSY,,5698195747,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-79.97241,40.15853,Earn cash this Winter. Deliver with Uber!,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Bentleyville, Washington County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Washington County', 'Bentleyville']",Uber eats,Adzuna::API::Response::Company,part_time
21847.64,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195801?utm_medium=api&utm_source=abfa41a4,21847.64,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NTgwMSIsInMiOiIzaDBBMTBnMzhSR3dDdUZfVEZYaWdBIn0.ffpEipCes-S-ZfjCh_On5e4cxv59eRgHY-Jfl3Bojyw,,5698195801,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-80.105522,26.536589,Delivery Driver - Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Boynton Beach, Palm Beach County",Adzuna::API::Response::Location,"['US', 'Florida', 'Palm Beach County', 'Boynton Beach']",Uber eats,Adzuna::API::Response::Company,part_time
25608.67,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195852?utm_medium=api&utm_source=abfa41a4,25608.67,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2gwQTEwZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTk1ODUyIn0.Tt18Y-wbns1VdrjX6863EI9u6Dm6I1JBsQtal1XtNeE,,5698195852,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-79.904425,39.914303,Earn cash this Winter. Deliver with Uber!,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Lamberton, Fayette County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Fayette County', 'Lamberton']",Uber eats,Adzuna::API::Response::Company,part_time
23609.5,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195837?utm_medium=api&utm_source=abfa41a4,23609.5,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2gwQTEwZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTk1ODM3In0.jZA5XszKTUnjTavRMN57JqdyEreN5w-6gvio2oVn22k,,5698195837,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-80.069056,40.376268,Food Delivery with Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Cedarhurst, Allegheny County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Allegheny County', 'Cedarhurst']",Uber eats,Adzuna::API::Response::Company,part_time
31129.97,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195746?utm_medium=api&utm_source=abfa41a4,31129.97,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2gwQTEwZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTk1NzQ2In0.XFb5Yvma8T3gfTPSnR-XFEX2ouQhCqwyLmNt46lmcKw,,5698195746,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-79.541573,40.295383,"Earn more this Winter, deliver with Uber Eats",Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Greensburg, Westmoreland County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Westmoreland County', 'Greensburg']",Uber eats,Adzuna::API::Response::Company,part_time
26256.87,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195798?utm_medium=api&utm_source=abfa41a4,26256.87,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2gwQTEwZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTk1Nzk4In0.t6-Ahh1sa0tI1lE8zeUNAweYzbmVyQwfTMLYKmtLCM4,,5698195798,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-89.913842,38.591821,Food Delivery with Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"O Fallon, Saint Clair County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Saint Clair County', 'O Fallon']",Uber eats,Adzuna::API::Response::Company,part_time
23041.18,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195811?utm_medium=api&utm_source=abfa41a4,23041.18,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2gwQTEwZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTk1ODExIn0.thexyVnFz8VBSodliItTti7rzFwyMRJN0FwEmEB7qpw,,5698195811,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-76.327282,36.803586,Deliver with Uber Eats - Great for Students,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Portsmouth, Portsmouth City",Adzuna::API::Response::Location,"['US', 'Virginia', 'Portsmouth City', 'Portsmouth']",Uber eats,Adzuna::API::Response::Company,part_time
24630.41,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195783?utm_medium=api&utm_source=abfa41a4,24630.41,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NTc4MyIsInMiOiIzaDBBMTBnMzhSR3dDdUZfVEZYaWdBIn0.njxDj8DFgpdP6kKNsN1SYzc9T6BQg9LcrhTCN8K3taA,,5698195783,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-86.260994,40.431768,Want Cash Jobs? Earn With Uber Instead,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Russiaville, Howard County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Howard County', 'Russiaville']",Uber eats,Adzuna::API::Response::Company,part_time
26635.21,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195843?utm_medium=api&utm_source=abfa41a4,26635.21,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NTg0MyIsInMiOiIzaDBBMTBnMzhSR3dDdUZfVEZYaWdBIn0.Tg8IxVVe3QBfaQfdoCU8DRNIf9Ik908auU3PVK13JsQ,,5698195843,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-82.493246,41.01012,Deliver Food with Uber - Flexible Gig,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Shenandoah, Huron County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Huron County', 'Shenandoah']",Uber eats,Adzuna::API::Response::Company,part_time
23542.5,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195782?utm_medium=api&utm_source=abfa41a4,23542.5,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2gwQTEwZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTk1NzgyIn0.mHEk2jF4zVt57mTBL3YZ39UaSI3-MBBhIQxS3-0_NGU,,5698195782,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-79.25008,40.439163,Deliver with Uber Eats - Great for Students,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Blairsville, Indiana County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Indiana County', 'Blairsville']",Uber eats,Adzuna::API::Response::Company,part_time
25615.78,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195753?utm_medium=api&utm_source=abfa41a4,25615.78,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NTc1MyIsInMiOiIzaDBBMTBnMzhSR3dDdUZfVEZYaWdBIn0.SGC-6Ysv5bVEPylh-ZAK6uK5m8VOvvBIA5FxjZ6rGWA,,5698195753,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-73.268092,41.169211,Food Delivery Driver,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Fairfield, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Fairfield']",Uber eats,Adzuna::API::Response::Company,part_time
31923.38,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195834?utm_medium=api&utm_source=abfa41a4,31923.38,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NTgzNCIsInMiOiIzaDBBMTBnMzhSR3dDdUZfVEZYaWdBIn0.1DGva1lF6il9OHDS5BSna7Fzea4Y3PoerYCBCqKVTOM,,5698195834,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-83.595584,42.572827,Deliver Food with Uber - Flexible Gig,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"New Hudson, Oakland County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Oakland County', 'New Hudson']",Uber eats,Adzuna::API::Response::Company,part_time
23924.99,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195816?utm_medium=api&utm_source=abfa41a4,23924.99,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NTgxNiIsInMiOiIzaDBBMTBnMzhSR3dDdUZfVEZYaWdBIn0.ubu5R3quRdzfSU2xPAuEItf_Em45fT8u4Z9Bi-wklCc,,5698195816,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-162.71281,55.18831,Deliver Food with Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Cold Bay, Aleutians East",Adzuna::API::Response::Location,"['US', 'Alaska', 'Aleutians East', 'Cold Bay']",Uber eats,Adzuna::API::Response::Company,part_time
23342.23,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195813?utm_medium=api&utm_source=abfa41a4,23342.23,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NTgxMyIsInMiOiIzaDBBMTBnMzhSR3dDdUZfVEZYaWdBIn0.V0UsFGUjAL3kYY29FFfamipJsaNLUxhjccJaax9bGK0,,5698195813,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-90.738789,30.036675,Make money your way. Deliver with Uber!,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Paulina, Saint James Parish",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Saint James Parish', 'Paulina']",Uber eats,Adzuna::API::Response::Company,part_time
27445.1,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195786?utm_medium=api&utm_source=abfa41a4,27445.1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2gwQTEwZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTk1Nzg2In0.uLQb0JKE-X2MCfQvI96O9tB9R4c8Ew43DnIYp3S3Wzo,,5698195786,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-93.458797,45.207478,Deliver with Uber - Flexible Gig,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Dayton, Hennepin County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Hennepin County', 'Dayton']",Uber eats,Adzuna::API::Response::Company,part_time
27221.99,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195809?utm_medium=api&utm_source=abfa41a4,27221.99,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2gwQTEwZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTk1ODA5In0.ugmE0Ks4Dy7_0AwGDkha1JRVikJxxu_8bImxvf4RYXA,,5698195809,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-82.78092,27.97828,"Earn more this Winter, deliver with Uber Eats",Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Clearwater, Pinellas County",Adzuna::API::Response::Location,"['US', 'Florida', 'Pinellas County', 'Clearwater']",Uber eats,Adzuna::API::Response::Company,part_time
23773.28,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195750?utm_medium=api&utm_source=abfa41a4,23773.28,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NTc1MCIsInMiOiIzaDBBMTBnMzhSR3dDdUZfVEZYaWdBIn0.dLrEdvdtkGtzMt-BcK4gslnG7HnOCHfsiHZjMcYbVAo,,5698195750,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-81.661038,41.450828,Food Delivery Driver,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Newburgh Heights, Cuyahoga County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Cuyahoga County', 'Newburgh Heights']",Uber eats,Adzuna::API::Response::Company,part_time
29765.11,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195824?utm_medium=api&utm_source=abfa41a4,29765.11,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NTgyNCIsInMiOiIzaDBBMTBnMzhSR3dDdUZfVEZYaWdBIn0.OwAN_NqYn0xHfUqLJ6jDFwyZBKKzpYoV4RuxwLkjrf4,,5698195824,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-90.60948,38.63658,Students - Deliver with Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Clarkson Valley, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Clarkson Valley']",Uber eats,Adzuna::API::Response::Company,part_time
22232.91,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195790?utm_medium=api&utm_source=abfa41a4,22232.91,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2gwQTEwZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTk1NzkwIn0.8EhXhq2gbJA7kVAriDU7KrA0LNrVb4hBa8HN6FaSkI0,,5698195790,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-111.67733,48.034477,Delivery Driver - Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Conrad, Pondera County",Adzuna::API::Response::Location,"['US', 'Montana', 'Pondera County', 'Conrad']",Uber eats,Adzuna::API::Response::Company,part_time
26735.07,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195781?utm_medium=api&utm_source=abfa41a4,26735.07,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NTc4MSIsInMiOiIzaDBBMTBnMzhSR3dDdUZfVEZYaWdBIn0.-4MgtDDicOuejUAE4d10w8OvgL1W5_JPxKZQUNla52I,,5698195781,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-85.874317,39.231962,Deliver Eats with Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Clifford, Bartholomew County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Bartholomew County', 'Clifford']",Uber eats,Adzuna::API::Response::Company,part_time
25739.96,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195744?utm_medium=api&utm_source=abfa41a4,25739.96,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2gwQTEwZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTk1NzQ0In0.l2Cc1K_Z98gF_LEtn8OaWpE0re_XVViuIE5WuqPMwp0,,5698195744,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-71.86698,41.90676,Deliver with Uber on your schedule,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Putman, Windham County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Windham County', 'Putman']",Uber eats,Adzuna::API::Response::Company,part_time
24916.02,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195841?utm_medium=api&utm_source=abfa41a4,24916.02,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NTg0MSIsInMiOiIzaDBBMTBnMzhSR3dDdUZfVEZYaWdBIn0.oI2NH3CsKTBzgHrL3o-QV6IVrVacOeXoEntLrZxAVE4,,5698195841,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-79.780541,40.58444,Flexible Winter Schedule - Deliver with Uber Eats,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Arnold, Westmoreland County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Westmoreland County', 'Arnold']",Uber eats,Adzuna::API::Response::Company,part_time
23585.42,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195807?utm_medium=api&utm_source=abfa41a4,23585.42,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5NTgwNyIsInMiOiIzaDBBMTBnMzhSR3dDdUZfVEZYaWdBIn0.J13emdP4pRDNS6oMqDvhNgOTjblbUSBgrU86AblHce8,,5698195807,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-82.67654,42.84957,Want Cash Jobs? Earn With Uber Instead,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Columbus, Saint Clair County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Saint Clair County', 'Columbus']",Uber eats,Adzuna::API::Response::Company,part_time
32673.68,2026-04-13T10:50:38Z,https://www.adzuna.com/details/5698195854?utm_medium=api&utm_source=abfa41a4,32673.68,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2gwQTEwZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTk1ODU0In0.ReUnj7r6xisp39NDhJX0cJii0pVkZFrIhRKiBkI9O6Q,,5698195854,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,1,-80.21172,27.19614,Deliver Food with Uber - Flexible Gig,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"Sewalls Point, Martin County",Adzuna::API::Response::Location,"['US', 'Florida', 'Martin County', 'Sewalls Point']",Uber eats,Adzuna::API::Response::Company,part_time
