contract_time,salary_max,id,latitude,salary_min,description,redirect_url,title,created,salary_is_predicted,__CLASS__,longitude,adref,location.display_name,location.area,location.__CLASS__,category.tag,category.__CLASS__,category.label,company.__CLASS__,company.display_name,contract_type
full_time,73764.05,5763646318,44.380459,73764.05,"Border Patrol Agent (BPA) – in the Federal Security and Public Safety Sector (Entry Level) A MISSION WORTHY OF A CAREER! If you’re looking for “just a job,” then stop reading right now. But, if you’re looking for a long-term federal law enforcement career, one that makes a difference every day to our country and its citizens, then the U.S. Border Patrol (USBP) would like you to take the first step to becoming an entry level Border Patrol Agent. USBP is hiring immediately to fill full-time, entr…",https://www.adzuna.com/details/5763646318?utm_medium=api&utm_source=abfa41a4,Border Patrol Agent - Law Enforcement,2026-06-14T10:40:38Z,1,Adzuna::API::Response::Job,-71.626214,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUY3VmlnTm84UkcwYnRHeHFISDNxdyIsImkiOiI1NzYzNjQ2MzE4In0.t9u5wuj800cQOhDgl0gpMW0ubP13IrEZ3VY0tuonQSk,"Whitefield, Coos County","['US', 'New Hampshire', 'Coos County', 'Whitefield']",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,81260.88,5763646327,27.635349,81260.88,"Border Patrol Agent (BPA) – in the Federal Security and Public Safety Sector Experienced (GL-9 GS-11) SAME MISSION, NEW DRIVE! You love protecting your community and doing your part to keep our nation safe. But maybe you’re looking for a change of scenery? USBP is hiring immediately for full-time, career positions , where your prior law enforcement officer (LEO) experience may qualify you for higher-graded Border Patrol Agent (BPA) opportunities. Continue making a difference with the nation's p…",https://www.adzuna.com/details/5763646327?utm_medium=api&utm_source=abfa41a4,Border Patrol Agent - Experienced (GS11),2026-06-14T10:40:38Z,1,Adzuna::API::Response::Job,-97.451729,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUY3VmlnTm84UkcwYnRHeHFISDNxdyIsImkiOiI1NzYzNjQ2MzI3In0.OnpgLNKZ9HtgjNR6KvVvC2JsrUWLtGau1bByf2UU-ss,"Chapman Ranch, Nueces County","['US', 'Texas', 'Nueces County', 'Chapman Ranch']",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,41885.48,5763646315,41.332129,41885.48,"Cargill is a trusted salt supplier to a wide variety of industries; our portfolio includes food processing salts, sodium reduction solutions, salt for water softeners and swimming pools, bulk and packaged ice melters, industrial salts, and salt for animal feeding. Working at Cargill is an opportunity to thrive – a place to develop your career to the fullest while engaging in meaningful work that makes a positive impact around the globe! We depend on creative, responsible, hardworking individual…",https://www.adzuna.com/details/5763646315?utm_medium=api&utm_source=abfa41a4,Industrial Maintenance Electrician,2026-06-14T10:40:38Z,1,Adzuna::API::Response::Job,-81.157411,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUY3VmlnTm84UkcwYnRHeHFISDNxdyIsImkiOiI1NzYzNjQ2MzE1In0.NV2P0_IiEzwof0DE46dQ-Ij0bOmjkDI5yLG04h-HHSU,"Hiram, Portage County","['US', 'Ohio', 'Portage County', 'Hiram']",Adzuna::API::Response::Location,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Adzuna::API::Response::Company,Cargill,
full_time,77072.26,5763646323,34.755012,77072.26,"Overview: Lead with Compassion. Serve with Purpose. Transform Hospice. We have an exciting and rewarding opportunity for a RN Hospice Executive Director to join our leadership team. This role is ideal for a licensed Registered Nurse (RN) with strong leadership experience in hospice care, home health, or clinical operations management. If you’re a natural leader who is passionate about patient-centered care, team development, and clinical excellence, we invite you to bring your talent to a place…",https://www.adzuna.com/details/5763646323?utm_medium=api&utm_source=abfa41a4,Hospice RN Executive Director II,2026-06-14T10:40:38Z,1,Adzuna::API::Response::Job,-78.711076,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MzY0NjMyMyIsInMiOiJFRjdWaWdObzhSRzBidEd4cUhIM3F3In0.Vsm4VLUOOF8h83UahKd0u0tbaOutQDPPdOrGqxdSyXA,"Tar Heel, Bladen County","['US', 'North Carolina', 'Bladen County', 'Tar Heel']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Gentiva Hospice,
full_time,78660.3,5763646325,44.978106,78660.3,"Border Patrol Agent (BPA) – in the Federal Security and Public Safety Sector Experienced (GL-9 GS-11) SAME MISSION, NEW DRIVE! You love protecting your community and doing your part to keep our nation safe. But maybe you’re looking for a change of scenery? USBP is hiring immediately for full-time, career positions , where your prior law enforcement officer (LEO) experience may qualify you for higher-graded Border Patrol Agent (BPA) opportunities. Continue making a difference with the nation's p…",https://www.adzuna.com/details/5763646325?utm_medium=api&utm_source=abfa41a4,Border Patrol Agent - Law Enforcement,2026-06-14T10:40:38Z,1,Adzuna::API::Response::Job,-72.666413,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MzY0NjMyNSIsInMiOiJFRjdWaWdObzhSRzBidEd4cUhIM3F3In0.j83bxxsPeDGX3zuAuXobHY_a6pNDH5EV6xBEOGgdr9s,"Richford, Franklin County","['US', 'Vermont', 'Franklin County', 'Richford']",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,68396.94,5763646308,29.255135,68396.94,"Border Patrol Agent (BPA) – in the Federal Security and Public Safety Sector (Entry Level) A MISSION WORTHY OF A CAREER! If you’re looking for “just a job,” then stop reading right now. But, if you’re looking for a long-term federal law enforcement career, one that makes a difference every day to our country and its citizens, then the U.S. Border Patrol (USBP) would like you to take the first step to becoming an entry level Border Patrol Agent. USBP is hiring immediately to fill full-time, entr…",https://www.adzuna.com/details/5763646308?utm_medium=api&utm_source=abfa41a4,Border Patrol Agent - Law Enforcement,2026-06-14T10:40:37Z,1,Adzuna::API::Response::Job,-97.956931,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUY3VmlnTm84UkcwYnRHeHFISDNxdyIsImkiOiI1NzYzNjQ2MzA4In0.Kn_ZI_7KE8VXrg3HSEXmqIOgWdSfByoAq5K2P5DD2iM,"Stockdale, Wilson County","['US', 'Texas', 'Wilson County', 'Stockdale']",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,104051.86,5763646313,47.26295,104051.86,"Border Patrol Agent (BPA) – in the Federal Security and Public Safety Sector Experienced (GL-9 GS-11) SAME MISSION, NEW DRIVE! You love protecting your community and doing your part to keep our nation safe. But maybe you’re looking for a change of scenery? USBP is hiring immediately for full-time, career positions , where your prior law enforcement officer (LEO) experience may qualify you for higher-graded Border Patrol Agent (BPA) opportunities. Continue making a difference with the nation's p…",https://www.adzuna.com/details/5763646313?utm_medium=api&utm_source=abfa41a4,Border Patrol Agent - Law Enforcement,2026-06-14T10:40:37Z,1,Adzuna::API::Response::Job,-122.508887,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUY3VmlnTm84UkcwYnRHeHFISDNxdyIsImkiOiI1NzYzNjQ2MzEzIn0.tUoiG2ZBZQIF9xXIzKV_8zraOhqDYZYiTjGfpTJlD20,"Fircrest, Pierce County","['US', 'Washington', 'Pierce County', 'Fircrest']",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,72205.27,5763646314,44.602704,72205.27,"Border Patrol Agent (BPA) – in the Federal Security and Public Safety Sector (Entry Level) A MISSION WORTHY OF A CAREER! If you’re looking for “just a job,” then stop reading right now. But, if you’re looking for a long-term federal law enforcement career, one that makes a difference every day to our country and its citizens, then the U.S. Border Patrol (USBP) would like you to take the first step to becoming an entry level Border Patrol Agent. USBP is hiring immediately to fill full-time, entr…",https://www.adzuna.com/details/5763646314?utm_medium=api&utm_source=abfa41a4,Border Patrol Agent,2026-06-14T10:40:37Z,1,Adzuna::API::Response::Job,-68.772764,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MzY0NjMxNCIsInMiOiJFRjdWaWdObzhSRzBidEd4cUhIM3F3In0.fOrNgvQ85jIaMLFyBTL8fzAjpDipiqLlIDdIH4GBfPE,"Bucksport, Hancock County","['US', 'Maine', 'Hancock County', 'Bucksport']",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,83520.44,5763646297,36.547827,83520.44,"Border Patrol Agent (BPA) – in the Federal Security and Public Safety Sector Experienced (GL-9 GS-11) SAME MISSION, NEW DRIVE! You love protecting your community and doing your part to keep our nation safe. But maybe you’re looking for a change of scenery? USBP is hiring immediately for full-time, career positions , where your prior law enforcement officer (LEO) experience may qualify you for higher-graded Border Patrol Agent (BPA) opportunities. Continue making a difference with the nation's p…",https://www.adzuna.com/details/5763646297?utm_medium=api&utm_source=abfa41a4,Border Patrol Agent - Law Enforcement,2026-06-14T10:40:36Z,1,Adzuna::API::Response::Job,-82.56394,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MzY0NjI5NyIsInMiOiJFRjdWaWdObzhSRzBidEd4cUhIM3F3In0.0bZOQPN-38Rkj2fLLW0_Apxdww-JP4Os5AyrWWZEy6A,"Kingsport, Sullivan County","['US', 'Tennessee', 'Sullivan County', 'Kingsport']",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,93100.15,5763646305,33.6143,93100.15,"Border Patrol Agent (BPA) – in the Federal Security and Public Safety Sector (Entry Level) A MISSION WORTHY OF A CAREER! If you’re looking for “just a job,” then stop reading right now. But, if you’re looking for a long-term federal law enforcement career, one that makes a difference every day to our country and its citizens, then the U.S. Border Patrol (USBP) would like you to take the first step to becoming an entry level Border Patrol Agent. USBP is hiring immediately to fill full-time, entr…",https://www.adzuna.com/details/5763646305?utm_medium=api&utm_source=abfa41a4,Border Patrol Agent,2026-06-14T10:40:36Z,1,Adzuna::API::Response::Job,-117.101063,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUY3VmlnTm84UkcwYnRHeHFISDNxdyIsImkiOiI1NzYzNjQ2MzA1In0.DCKstqH2Ruky84feV-S7pT90oWNSy2-j7xcjB8eXygA,"Rancho California, Riverside County","['US', 'California', 'Riverside County', 'Rancho California']",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,78908.4,5763646301,44.736866,78908.4,"Border Patrol Agent (BPA) – in the Federal Security and Public Safety Sector Experienced (GL-9 GS-11) SAME MISSION, NEW DRIVE! You love protecting your community and doing your part to keep our nation safe. But maybe you’re looking for a change of scenery? USBP is hiring immediately for full-time, career positions , where your prior law enforcement officer (LEO) experience may qualify you for higher-graded Border Patrol Agent (BPA) opportunities. Continue making a difference with the nation's p…",https://www.adzuna.com/details/5763646301?utm_medium=api&utm_source=abfa41a4,Border Patrol Agent - Law Enforcement,2026-06-14T10:40:36Z,1,Adzuna::API::Response::Job,-68.647372,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MzY0NjMwMSIsInMiOiJFRjdWaWdObzhSRzBidEd4cUhIM3F3In0.kg99q4WVO05HM0MS9nbBDG0HBun6eaVb3Sa91srZwmg,"East Holden, Penobscot County","['US', 'Maine', 'Penobscot County', 'East Holden']",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,58905.47,5763646300,42.16254,58905.47,"Overview: Lead with Compassion. Serve with Purpose. We have an exciting and rewarding opportunity for a RN Hospice Administrator to join our leadership team. This role is ideal for a licensed Registered Nurse (RN) with strong leadership experience in hospice care, home health, or clinical operations management. If you’re a natural leader who is passionate about patient-centered care, team development, and clinical excellence, we invite you to bring your talent to a place where you can truly mak…",https://www.adzuna.com/details/5763646300?utm_medium=api&utm_source=abfa41a4,Hospice RN Administrator II,2026-06-14T10:40:36Z,1,Adzuna::API::Response::Job,-84.02004,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MzY0NjMwMCIsInMiOiJFRjdWaWdObzhSRzBidEd4cUhIM3F3In0.ImciNBA_Pmw5Kroys2_eYHj-B9XdrgQ_jguLvve7fEY,"Manchester, Washtenaw County","['US', 'Michigan', 'Washtenaw County', 'Manchester']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Heartland Hospice,
full_time,59499.37,5763646303,30.066591,59499.37,"Border Patrol Agent (BPA) – in the Federal Security and Public Safety Sector (Entry Level) A MISSION WORTHY OF A CAREER! If you’re looking for “just a job,” then stop reading right now. But, if you’re looking for a long-term federal law enforcement career, one that makes a difference every day to our country and its citizens, then the U.S. Border Patrol (USBP) would like you to take the first step to becoming an entry level Border Patrol Agent. USBP is hiring immediately to fill full-time, entr…",https://www.adzuna.com/details/5763646303?utm_medium=api&utm_source=abfa41a4,Border Patrol Agent - Law Enforcement,2026-06-14T10:40:36Z,1,Adzuna::API::Response::Job,-90.480085,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MzY0NjMwMyIsInMiOiJFRjdWaWdObzhSRzBidEd4cUhIM3F3In0.43AMu1p7KTiwW326qIV0Cfw5OBsISpyUBJrFt4RGncA,"La Place, St. John the Baptist Parish","['US', 'Louisiana', 'St. John the Baptist Parish', 'La Place']",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,79597.09,5763646294,44.490533,79597.09,"Customs and Border Protection Officer (CBPO) NEW RECRUITMENT INCENTIVES! U.S. Customs and Border Protection (CBP) offers those interested in a career in law enforcement an exceptional opportunity to work with an elite team of highly trained professionals whose camaraderie, pride, and purpose are hallmarks of their daily mission of protecting America. You will be part of the Department of Homeland Security workforce, protecting American interests and securing our nation. If you are looking for a…",https://www.adzuna.com/details/5763646294?utm_medium=api&utm_source=abfa41a4,Customs and Border Protection Officer,2026-06-14T10:40:35Z,1,Adzuna::API::Response::Job,-73.0806,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUY3VmlnTm84UkcwYnRHeHFISDNxdyIsImkiOiI1NzYzNjQ2Mjk0In0.5ISkjhsDtx8rdGLYjkPCyjlLB8r2rUa16jPwLE354PA,"Pinewood, Chittenden County","['US', 'Vermont', 'Chittenden County', 'Pinewood']",Adzuna::API::Response::Location,teaching-jobs,Adzuna::API::Response::Category,Teaching Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,72060.19,5763646282,44.291653,72060.19,"Border Patrol Agent (BPA) – in the Federal Security and Public Safety Sector (Entry Level) A MISSION WORTHY OF A CAREER! If you’re looking for “just a job,” then stop reading right now. But, if you’re looking for a long-term federal law enforcement career, one that makes a difference every day to our country and its citizens, then the U.S. Border Patrol (USBP) would like you to take the first step to becoming an entry level Border Patrol Agent. USBP is hiring immediately to fill full-time, entr…",https://www.adzuna.com/details/5763646282?utm_medium=api&utm_source=abfa41a4,Border Patrol Agent,2026-06-14T10:40:35Z,1,Adzuna::API::Response::Job,-71.543844,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MzY0NjI4MiIsInMiOiJFRjdWaWdObzhSRzBidEd4cUhIM3F3In0.5WL_Kru4aiwy8rMYgSnHcsFmM1L75iRbhRdEtFZVdcA,"Carroll, Coos County","['US', 'New Hampshire', 'Coos County', 'Carroll']",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,74472.38,5763646281,44.062617,74472.38,"Border Patrol Agent (BPA) – in the Federal Security and Public Safety Sector (Entry Level) A MISSION WORTHY OF A CAREER! If you’re looking for “just a job,” then stop reading right now. But, if you’re looking for a long-term federal law enforcement career, one that makes a difference every day to our country and its citizens, then the U.S. Border Patrol (USBP) would like you to take the first step to becoming an entry level Border Patrol Agent. USBP is hiring immediately to fill full-time, entr…",https://www.adzuna.com/details/5763646281?utm_medium=api&utm_source=abfa41a4,Border Patrol Agent,2026-06-14T10:40:35Z,1,Adzuna::API::Response::Job,-73.528766,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUY3VmlnTm84UkcwYnRHeHFISDNxdyIsImkiOiI1NzYzNjQ2MjgxIn0.vY4yeFCVKx4s5HZ8fzQiL-otH7M6tRuj4Vq-Pr4Wnqs,"Grover Hills, Essex County","['US', 'New York', 'Essex County', 'Grover Hills']",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,76201.73,5763646280,33.488899,76201.73,"Border Patrol Agent (BPA) – in the Federal Security and Public Safety Sector Experienced (GL-9 GS-11) SAME MISSION, NEW DRIVE! You love protecting your community and doing your part to keep our nation safe. But maybe you’re looking for a change of scenery? USBP is hiring immediately for full-time, career positions , where your prior law enforcement officer (LEO) experience may qualify you for higher-graded Border Patrol Agent (BPA) opportunities. Continue making a difference with the nation's p…",https://www.adzuna.com/details/5763646280?utm_medium=api&utm_source=abfa41a4,Border Patrol Agent - Law Enforcement,2026-06-14T10:40:35Z,1,Adzuna::API::Response::Job,-111.851022,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUY3VmlnTm84UkcwYnRHeHFISDNxdyIsImkiOiI1NzYzNjQ2MjgwIn0.r1XAs2n9HWFM28As7_Mq5gbWM4RO-194l4VxWuFLeGo,"Mesa, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Mesa']",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,74464.98,5763646284,44.342582,74464.98,"Border Patrol Agent (BPA) – in the Federal Security and Public Safety Sector (Entry Level) A MISSION WORTHY OF A CAREER! If you’re looking for “just a job,” then stop reading right now. But, if you’re looking for a long-term federal law enforcement career, one that makes a difference every day to our country and its citizens, then the U.S. Border Patrol (USBP) would like you to take the first step to becoming an entry level Border Patrol Agent. USBP is hiring immediately to fill full-time, entr…",https://www.adzuna.com/details/5763646284?utm_medium=api&utm_source=abfa41a4,Border Patrol Agent,2026-06-14T10:40:35Z,1,Adzuna::API::Response::Job,-68.646583,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUY3VmlnTm84UkcwYnRHeHFISDNxdyIsImkiOiI1NzYzNjQ2Mjg0In0.3KaXkOdpl_WXtHkgNXm2bsPkGHggsZyFdIy-iIcPuK4,"Blue Hill, Hancock County","['US', 'Maine', 'Hancock County', 'Blue Hill']",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,97873.61,5763646285,28.709201,97873.61,"Border Patrol Agent (BPA) – in the Federal Security and Public Safety Sector Experienced (GL-9 GS-11) SAME MISSION, NEW DRIVE! You love protecting your community and doing your part to keep our nation safe. But maybe you’re looking for a change of scenery? USBP is hiring immediately for full-time, career positions , where your prior law enforcement officer (LEO) experience may qualify you for higher-graded Border Patrol Agent (BPA) opportunities. Continue making a difference with the nation's p…",https://www.adzuna.com/details/5763646285?utm_medium=api&utm_source=abfa41a4,Border Patrol Agent - Law Enforcement,2026-06-14T10:40:35Z,1,Adzuna::API::Response::Job,-100.488071,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MzY0NjI4NSIsInMiOiJFRjdWaWdObzhSRzBidEd4cUhIM3F3In0.knkKB4X9QRYxCCUCAY2Yoideq_UDEhZVbHX_JpGdTfU,"Eagle Pass, Maverick County","['US', 'Texas', 'Maverick County', 'Eagle Pass']",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,106858.09,5763646275,33.223676,106858.09,"Customs and Border Protection Officer (CBPO) NEW RECRUITMENT INCENTIVES! U.S. Customs and Border Protection (CBP) offers those interested in a career in law enforcement an exceptional opportunity to work with an elite team of highly trained professionals whose camaraderie, pride, and purpose are hallmarks of their daily mission of protecting America. You will be part of the Department of Homeland Security workforce, protecting American interests and securing our nation. If you are looking for a…",https://www.adzuna.com/details/5763646275?utm_medium=api&utm_source=abfa41a4,Customs and Border Protection Officer,2026-06-14T10:40:34Z,1,Adzuna::API::Response::Job,-111.797783,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MzY0NjI3NSIsInMiOiJFRjdWaWdObzhSRzBidEd4cUhIM3F3In0.hjqy8S9sR7_TRl8dNHV5yrRFwdNWAzLV-0iq6ZUvu-0,"Sun Lakes, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Sun Lakes']",Adzuna::API::Response::Location,teaching-jobs,Adzuna::API::Response::Category,Teaching Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,116925.19,5763646278,48.102649,116925.19,"Customs and Border Protection Officer (CBPO) NEW RECRUITMENT INCENTIVES! U.S. Customs and Border Protection (CBP) offers those interested in a career in law enforcement an exceptional opportunity to work with an elite team of highly trained professionals whose camaraderie, pride, and purpose are hallmarks of their daily mission of protecting America. You will be part of the Department of Homeland Security workforce, protecting American interests and securing our nation. If you are looking for a…",https://www.adzuna.com/details/5763646278?utm_medium=api&utm_source=abfa41a4,Customs and Border Protection Officer (CBPO) - Experienced,2026-06-14T10:40:34Z,1,Adzuna::API::Response::Job,-122.205219,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MzY0NjI3OCIsInMiOiJFRjdWaWdObzhSRzBidEd4cUhIM3F3In0.EdL3Evi8iRmzDlf7KGnc7SXsJ9sjlZ0hX6cz_wwrqYI,"Smokey Point, Snohomish County","['US', 'Washington', 'Snohomish County', 'Smokey Point']",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,80514.16,5763646276,44.291653,80514.16,"Border Patrol Agent (BPA) – in the Federal Security and Public Safety Sector Experienced (GL-9 GS-11) SAME MISSION, NEW DRIVE! You love protecting your community and doing your part to keep our nation safe. But maybe you’re looking for a change of scenery? USBP is hiring immediately for full-time, career positions , where your prior law enforcement officer (LEO) experience may qualify you for higher-graded Border Patrol Agent (BPA) opportunities. Continue making a difference with the nation's p…",https://www.adzuna.com/details/5763646276?utm_medium=api&utm_source=abfa41a4,Border Patrol Agent - Law Enforcement,2026-06-14T10:40:34Z,1,Adzuna::API::Response::Job,-71.543844,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MzY0NjI3NiIsInMiOiJFRjdWaWdObzhSRzBidEd4cUhIM3F3In0.32kqcUomEiL1XbbdT6JG5oEWrvXW_eLYahl2NHWXpFI,"Carroll, Coos County","['US', 'New Hampshire', 'Coos County', 'Carroll']",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,105772.02,5763646277,44.91816,105772.02,"Customs and Border Protection Officer (CBPO) NEW RECRUITMENT INCENTIVES! U.S. Customs and Border Protection (CBP) offers those interested in a career in law enforcement an exceptional opportunity to work with an elite team of highly trained professionals whose camaraderie, pride, and purpose are hallmarks of their daily mission of protecting America. You will be part of the Department of Homeland Security workforce, protecting American interests and securing our nation. If you are looking for a…",https://www.adzuna.com/details/5763646277?utm_medium=api&utm_source=abfa41a4,Customs and Border Protection Officer,2026-06-14T10:40:34Z,1,Adzuna::API::Response::Job,-74.93598,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MzY0NjI3NyIsInMiOiJFRjdWaWdObzhSRzBidEd4cUhIM3F3In0.WW0nTxdBGO4IcomkfGWJDvw8RTPaIyBOTTI6SfeiDjg,"Massena, Saint Lawrence County","['US', 'New York', 'Saint Lawrence County', 'Massena']",Adzuna::API::Response::Location,teaching-jobs,Adzuna::API::Response::Category,Teaching Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,77364.76,5763646273,29.95056,77364.76,"Border Patrol Agent (BPA) – in the Federal Security and Public Safety Sector (Entry Level) A MISSION WORTHY OF A CAREER! If you’re looking for “just a job,” then stop reading right now. But, if you’re looking for a long-term federal law enforcement career, one that makes a difference every day to our country and its citizens, then the U.S. Border Patrol (USBP) would like you to take the first step to becoming an entry level Border Patrol Agent. USBP is hiring immediately to fill full-time, entr…",https://www.adzuna.com/details/5763646273?utm_medium=api&utm_source=abfa41a4,Border Patrol Agent - Law Enforcement,2026-06-14T10:40:34Z,1,Adzuna::API::Response::Job,-90.20634,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUY3VmlnTm84UkcwYnRHeHFISDNxdyIsImkiOiI1NzYzNjQ2MjczIn0.-H_DlzPt8nyMma737oNxV7jnIw5Ql9MvPcR7TpiSKkw,"Harahan, Jefferson Parish","['US', 'Louisiana', 'Jefferson Parish', 'Harahan']",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,91367.2,5763646267,30.363601,91367.2,"Border Patrol Agent (BPA) – in the Federal Security and Public Safety Sector (Entry Level) A MISSION WORTHY OF A CAREER! If you’re looking for “just a job,” then stop reading right now. But, if you’re looking for a long-term federal law enforcement career, one that makes a difference every day to our country and its citizens, then the U.S. Border Patrol (USBP) would like you to take the first step to becoming an entry level Border Patrol Agent. USBP is hiring immediately to fill full-time, entr…",https://www.adzuna.com/details/5763646267?utm_medium=api&utm_source=abfa41a4,Border Patrol Agent - Law Enforcement,2026-06-14T10:40:33Z,1,Adzuna::API::Response::Job,-103.67203,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUY3VmlnTm84UkcwYnRHeHFISDNxdyIsImkiOiI1NzYzNjQ2MjY3In0.nR7HKsk4uPjwPwOfHfzjtPfZFqBQO_MLpSeYY6IG1rs,"Alpine, Brewster County","['US', 'Texas', 'Brewster County', 'Alpine']",Adzuna::API::Response::Location,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
full_time,86050.94,5763646257,42.94494,86050.94,"Customs and Border Protection Officer (CBPO) NEW RECRUITMENT INCENTIVES! U.S. Customs and Border Protection (CBP) offers those interested in a career in law enforcement an exceptional opportunity to work with an elite team of highly trained professionals whose camaraderie, pride, and purpose are hallmarks of their daily mission of protecting America. You will be part of the Department of Homeland Security workforce, protecting American interests and securing our nation. If you are looking for a…",https://www.adzuna.com/details/5763646257?utm_medium=api&utm_source=abfa41a4,Customs and Border Protection Officer,2026-06-14T10:40:33Z,1,Adzuna::API::Response::Job,-82.68342,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUNqZ2l3Tm84UkdmQjcyel9EclllUSIsImkiOiI1NzYzNjQ2MjU3In0.40qhbJ6LNUv3CsphbscPHjiYON4vGgZX1gl-mp3RwiU,"Wales, Saint Clair County","['US', 'Michigan', 'Saint Clair County', 'Wales']",Adzuna::API::Response::Location,teaching-jobs,Adzuna::API::Response::Category,Teaching Jobs,Adzuna::API::Response::Company,US Customs and Border Protection,
