salary_is_predicted,longitude,description,__CLASS__,created,id,latitude,salary_min,salary_max,adref,contract_time,title,redirect_url,company.__CLASS__,company.display_name,category.__CLASS__,category.label,category.tag,location.display_name,location.__CLASS__,location.area,contract_type
0,-81.72747,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090214,28.090004,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5MDIxNCIsInMiOiJHc3Y2bnE2WThSR3RQWWl4TmRyOTRnIn0.KMci6hv329hjEurDVrVcLCTbs62XMOStLch6hL2wmkA,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090214?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Lake Alfred, Polk County",Adzuna::API::Response::Location,"['US', 'Florida', 'Polk County', 'Lake Alfred']",
0,-94.831681,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090153,38.739244,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3N2Nm5xNlk4Ukd0UFlpeE5kcjk0ZyIsImkiOiI1ODQzMDkwMTUzIn0.nn1z6Fgr6xc2WKcSovWJ-XeO77kXG_En_wJLHWdRfCY,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090153?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Spring Hill, Johnson County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Johnson County', 'Spring Hill']",
0,-81.750609,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090233,27.469618,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3N2Nm5xNlk4Ukd0UFlpeE5kcjk0ZyIsImkiOiI1ODQzMDkwMjMzIn0.djvUIMLEIIKVPf42awrjQDV7qXFhOBWPZTmRVAQEMec,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090233?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Zolfo Springs, Hardee County",Adzuna::API::Response::Location,"['US', 'Florida', 'Hardee County', 'Zolfo Springs']",
0,-82.307487,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090161,28.193723,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3N2Nm5xNlk4Ukd0UFlpeE5kcjk0ZyIsImkiOiI1ODQzMDkwMTYxIn0.mCO_SkHeeaFivB6ce_Zatg_6B8YPKdwDuxNB-dUHWEo,full_time,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090161?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Wesley Chapel, Pasco County",Adzuna::API::Response::Location,"['US', 'Florida', 'Pasco County', 'Wesley Chapel']",
0,-94.831681,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090155,38.739244,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3N2Nm5xNlk4Ukd0UFlpeE5kcjk0ZyIsImkiOiI1ODQzMDkwMTU1In0.brZihXUPoSP08GdglKAqjrVRc1AEFnYa0Woh4PJmbpk,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090155?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Spring Hill, Johnson County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Johnson County', 'Spring Hill']",
0,-81.762,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090230,27.73734,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3N2Nm5xNlk4Ukd0UFlpeE5kcjk0ZyIsImkiOiI1ODQzMDkwMjMwIn0.suT5rpcpRNxRqPQJn2OMzbsWI7IyLiHV-uUEuU8Tigc,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090230?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Fort Meade, Polk County",Adzuna::API::Response::Location,"['US', 'Florida', 'Polk County', 'Fort Meade']",
0,-82.631137,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090196,27.379395,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3N2Nm5xNlk4Ukd0UFlpeE5kcjk0ZyIsImkiOiI1ODQzMDkwMTk2In0.9rkuJBvHuhKyngi2_KXvEIwi5VnpzbDkqGv6k9wcuFs,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090196?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Longboat Key, Manatee County",Adzuna::API::Response::Location,"['US', 'Florida', 'Manatee County', 'Longboat Key']",
0,-81.451525,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090218,27.498715,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3N2Nm5xNlk4Ukd0UFlpeE5kcjk0ZyIsImkiOiI1ODQzMDkwMjE4In0.VYZfWVXmqOLDt55AFrhElDmjioFOMbIB7yd6vm7q0y8,full_time,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090218?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Sebring, Highlands County",Adzuna::API::Response::Location,"['US', 'Florida', 'Highlands County', 'Sebring']",
0,-81.493546,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090216,27.60394,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic09ydW42Nlk4UkdhZXZlZ2pUdVJpZyIsImkiOiI1ODQzMDkwMjE2In0.jXD8CWk606UBUsXrDVjY7CMIQIgCg1p1WUy6hg8qWoQ,full_time,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090216?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Avon Park, Highlands County",Adzuna::API::Response::Location,"['US', 'Florida', 'Highlands County', 'Avon Park']",
0,-82.639745,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090147,27.7693,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5MDE0NyIsInMiOiJzT3J1bjY2WThSR2FldmVnalR1UmlnIn0.Bs6IS2D4XhqtuHunE-30zUTr-bovRfgVyga-HQH50-A,full_time,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090147?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Saint Petersburg, Pinellas County",Adzuna::API::Response::Location,"['US', 'Florida', 'Pinellas County', 'Saint Petersburg']",
0,-81.818726,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090209,27.898241,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic09ydW42Nlk4UkdhZXZlZ2pUdVJpZyIsImkiOiI1ODQzMDkwMjA5In0.EsEcrYz0EAqHQfLTOFyyv0EukP5W9ofvvNivsxgg7-8,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090209?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Bartow, Polk County",Adzuna::API::Response::Location,"['US', 'Florida', 'Polk County', 'Bartow']",
0,-97.496808,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090160,37.524211,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5MDE2MCIsInMiOiJzT3J1bjY2WThSR2FldmVnalR1UmlnIn0.PaHB7L26b4AGJEdAQJLa7b3K6_vRdQJ9b2J-EVrsfJo,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090160?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Clearwater, Sedgwick County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Sedgwick County', 'Clearwater']",
0,-82.728887,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090166,28.236773,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5MDE2NiIsInMiOiJzT3J1bjY2WThSR2FldmVnalR1UmlnIn0.vKkrSubmyWJIT9NSYBIwvFBbLLKk2k8MErBvFtA-rQM,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090166?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"New Port Richey, Pasco County",Adzuna::API::Response::Location,"['US', 'Florida', 'Pasco County', 'New Port Richey']",
0,-82.307487,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090162,28.193723,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic09ydW42Nlk4UkdhZXZlZ2pUdVJpZyIsImkiOiI1ODQzMDkwMTYyIn0.AXeaiAbv-3G9ZDqyT6ZU2Kc4yPc86TSj0elfNIDiJAI,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090162?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Wesley Chapel, Pasco County",Adzuna::API::Response::Location,"['US', 'Florida', 'Pasco County', 'Wesley Chapel']",
0,-81.451525,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090220,27.498715,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5MDIyMCIsInMiOiJzT3J1bjY2WThSR2FldmVnalR1UmlnIn0.VVuzYTwP3aI23aRXcX8aDNxRzrDH3u981ezXoluy1SA,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090220?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Sebring, Highlands County",Adzuna::API::Response::Location,"['US', 'Florida', 'Highlands County', 'Sebring']",
0,-81.61265,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090200,28.098869,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic09ydW42Nlk4UkdhZXZlZ2pUdVJpZyIsImkiOiI1ODQzMDkwMjAwIn0.EIpXr3H3MU4ZO5CKNVBCiC01_SNYoddlSotDbt5xDJs,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090200?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Haines City, Polk County",Adzuna::API::Response::Location,"['US', 'Florida', 'Polk County', 'Haines City']",
0,-81.579588,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090225,27.901914,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5MDIyNSIsInMiOiJzT3J1bjY2WThSR2FldmVnalR1UmlnIn0.SbW5fGdXLBbN0CV_OjyRK5Ob_xR6EtGJrueN2Q5ujAg,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090225?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Lake Wales, Polk County",Adzuna::API::Response::Location,"['US', 'Florida', 'Polk County', 'Lake Wales']",
0,-81.803591,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090211,28.072236,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic09ydW42Nlk4UkdhZXZlZ2pUdVJpZyIsImkiOiI1ODQzMDkwMjExIn0.JnSj8q-5n9fzxpt3HlqmgZ5cSWLskYq4RBm9LcLr6bM,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090211?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Auburndale, Polk County",Adzuna::API::Response::Location,"['US', 'Florida', 'Polk County', 'Auburndale']",
0,-82.425551,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090178,27.557278,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5MDE3OCIsInMiOiJzT3J1bjY2WThSR2FldmVnalR1UmlnIn0.cqB3swU5-hZ8bht7JC3Bi_nA5IMUwUgFjAF7sJiad3I,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090178?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Parrish, Manatee County",Adzuna::API::Response::Location,"['US', 'Florida', 'Manatee County', 'Parrish']",
0,-81.802798,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090222,27.549127,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic09ydW42Nlk4UkdhZXZlZ2pUdVJpZyIsImkiOiI1ODQzMDkwMjIyIn0.2a8ozhco8M3SBbJQD7wA6ZewlCHUIt2jX7QqXTuET50,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090222?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Wauchula, Hardee County",Adzuna::API::Response::Location,"['US', 'Florida', 'Hardee County', 'Wauchula']",
0,-81.451525,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090229,27.498715,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5MDIyOSIsInMiOiJzT3J1bjY2WThSR2FldmVnalR1UmlnIn0.INZDNvOsA7cAf-P6PlsUDu17yC6qv_j8pdQuuzZhQTU,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090229?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Sebring, Highlands County",Adzuna::API::Response::Location,"['US', 'Florida', 'Highlands County', 'Sebring']",
