__CLASS__,redirect_url,id,adref,created,longitude,title,salary_is_predicted,latitude,salary_min,salary_max,description,category.tag,category.__CLASS__,category.label,location.display_name,location.area,location.__CLASS__,company.__CLASS__,company.display_name,contract_type,contract_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378046?utm_medium=api&utm_source=abfa41a4,5681378046,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakVfbzZLMHE4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgxMzc4MDQ2In0.xYtmKLFgzoytsEuRXerCbkrG1Tv_z_dY3PxQJqT1SxA,2026-03-28T08:27:02Z,-110.825938,Occupational Therapist - Oncology/Lymphedema,1,32.247724,73376.41,73376.41,"Position: Occupational Therapist - Oncology/Lymphedema Location: 6380 E Grant Rd, Suite 100 Tucson, AZ 85715 Incentives: Up to $30,000 Sign-on Bonus and $350/month Student Loan Repayment Schedule: Full time, Monday - Friday Our Banner Physical Therapy center on E Grant Road in Tucson is looking for an occupational therapist with a special interest in oncology and lymphedema to join our team as part of our growing local ReVital Cancer Rehabilitation program. Adult outpatient experience required,…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Fort Lowell, Pima County","['US', 'Arizona', 'Pima County', 'Fort Lowell']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378034?utm_medium=api&utm_source=abfa41a4,5681378034,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakVfbzZLMHE4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgxMzc4MDM0In0.HCI0_hS8q1TxV170NOMB0SZuorc-9NGJ2AZDatuSxUU,2026-03-28T08:27:02Z,-84.416111,Medical Front Office - Patient Service Specialist - KORT - $1000 Sign On Bonus - Float,0,38.003002,33280.0,37440.0,"Position: Patient Service Specialist Location: Lexington , KY (Hamburg) Type of Employment: Fulltime (FLOAT) Schedule: Varies Between- Monday through Thursday (7am to 6pm) & Friday (7am to 5pm) Compensation : Starting at $16/hour (pending experience)  $1000 sign on bonus  This is a FLOAT position, which requires traveling between teams/centers in the greater Lexington area. Reliable transportation and a clean driving record is preferred. When patients enter our outpatient physical therapy cente…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Lexington, Fayette County","['US', 'Kentucky', 'Fayette County', 'Lexington']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378058?utm_medium=api&utm_source=abfa41a4,5681378058,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakVfbzZLMHE4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgxMzc4MDU4In0.Y5YVoZyvemkz7JIl2hndGnJvMaoKQtmLwC_5RAmuF1Y,2026-03-28T08:27:02Z,-76.79994,Therapy Aide -PRN,0,40.30128,41600.0,41600.0,"Helen M Simpson Rehabilitation Hospital A UPMC and Select Medical Partnership Position: Therapy Aide Location: inside UPMC Community Osteopathic Schedule: Per Diem Compensation: $20.00 per hour Our Inpatient Rehabilitation Hospital is committed to providing exceptional and compassionate care to best address the medical, physical, emotional, and vocational challenges for individuals with brain injuries , spinal cord injuries, neurological disorders, orthopedic issues, amputation, and multiple tr…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Lower Paxton, Dauphin County","['US', 'Pennsylvania', 'Dauphin County', 'Lower Paxton']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,part_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378021?utm_medium=api&utm_source=abfa41a4,5681378021,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakVfbzZLMHE4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgxMzc4MDIxIn0.2O6FTRFGHcoecDOipIiVxrtQuPyhic-C0wXphl8d6c8,2026-03-28T08:27:02Z,-81.484428,CT Technologist- PRN,1,28.469564,82118.68,82118.68,"Position: CT Technologist Location: Orlando, FL (Dr. Phillips suburb) Schedule: Per Diem/PRN - flexible hours Compensation: $43 per hour Select Specialty Hospital - Orlando Central is a critical illness recovery hospital committed to providing world-class inpatient post-ICU services to chronic, critically ill patients who require extended healing and recovery. We help patients during some of the most vulnerable, painful moments of their lives – and every team member plays a central role in prov…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Sand Lake, Orange County","['US', 'Florida', 'Orange County', 'Sand Lake']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,part_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378026?utm_medium=api&utm_source=abfa41a4,5681378026,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakVfbzZLMHE4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgxMzc4MDI2In0.xA9Hn9I7g8cUhfPtvmtmDUZCFWzwgBdOAX1CVoiCV-4,2026-03-28T08:27:02Z,-90.44514,Unit Secretary,1,38.61594,41546.01,41546.01,"Position: Unit Secretary Location: Town & Country, MO (Moving to Christian Northeast in June) Schedule: FT Days 7a-7p Compensation: $19-$23.17 based on years of experience Select Specialty Hospital is a critical illness recovery hospital committed to providing world-class inpatient post-ICU services to chronic, critically ill patients who require extended healing and recovery. We help patients during some of the most vulnerable, painful moments of their lives – and every team member plays a cen…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Country Life Acres, Saint Louis County","['US', 'Missouri', 'Saint Louis County', 'Country Life Acres']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378039?utm_medium=api&utm_source=abfa41a4,5681378039,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakVfbzZLMHE4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgxMzc4MDM5In0.3Vhiv7vLWLWmcTiqohDSYSaESSS5TmIUVIYj0iAoBuc,2026-03-28T08:27:02Z,-94.113363,Nursing Assistant (CNA)/ Patient Care Tech (PCT)- Full-time DAY,1,36.177863,48747.81,48747.81,"Position: Nursing Assistant (NA)/ Patient Care Tech (PCT) Location: Springdale, Arkansas Schedule: Full-time DAY (12-Hour shift) 7 PM -7 AM Compensation: $16.50 - $20.11 per hour (based on experience) Sign-On Bonus $1,000 Regency Hospital - Springdale is a critical illness recovery hospital committed to providing world-class inpatient post-ICU services to chronic, critically ill patients who require extended healing and recovery. We help patients during some of the most vulnerable, painful mome…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Bethel Heights, Washington County","['US', 'Arkansas', 'Washington County', 'Bethel Heights']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378010?utm_medium=api&utm_source=abfa41a4,5681378010,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakVfbzZLMHE4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgxMzc4MDEwIn0.LDBTNT1R28QWuWzJC-SSM8DcfNqUkqjrXIUK8XLxI_E,2026-03-28T08:27:02Z,-97.57386,Respiratory Therapist - Per Diem,1,35.5179,52603.39,52603.39,"Position: Respiratory Therapist (RT) - Per Diem/ PRN Location: Select Specialty Hospital-OKC Schedule: 12 Hour Shifts-Night Shift Our hospital is a critical illness recovery hospital committed to providing world-class inpatient post-ICU services to chronic, critically ill patients who require extended healing and recovery. We help patients during some of the most vulnerable, painful moments of their lives – and Respiratory Therapists (RT) play a central role in providing compassionate, excellen…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Warr Acres, Oklahoma County","['US', 'Oklahoma', 'Oklahoma County', 'Warr Acres']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,part_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378015?utm_medium=api&utm_source=abfa41a4,5681378015,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MTM3ODAxNSIsInMiOiJqRV9vNkswcThSR2ZXSXMtX25Qd1dnIn0.8JB8l2O4HJKQl5NNbeDY8j3lGu0D9E2bKJx4Ua3a304,2026-03-28T08:27:02Z,-76.7088,Director of Plant Operations,1,40.27758,145466.77,145466.77,"Penn State Health Rehabilitation Hospital, In partnership with Select Medical Position: Director of Plant Operations Location: Hummelstown, PA Our inpatient rehabilitation hospital is committed to providing exceptional and compassionate care to best address the medical, physical, emotional, and vocational challenges for individuals with brain injuries , spinal cord injuries, neurological disorders, orthopedic issues, amputation, and multiple traumas. We support your career growth and personal w…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Hummelstown, Dauphin County","['US', 'Pennsylvania', 'Dauphin County', 'Hummelstown']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378057?utm_medium=api&utm_source=abfa41a4,5681378057,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakVfbzZLMHE4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgxMzc4MDU3In0.Loz45u77TY_9vFXj8d296cV2uuEom-cZltHCcQB3nOU,2026-03-28T08:27:02Z,-82.90098,Nursing Assistant (NA) - Full-time,1,42.41916,44934.76,44934.76,"Position: Nursing Assistant (NA) Location: SSH-Grosse Pointe Schedule: FT AM 7a-7p Compensation: Up to $24.24 per hour based on experience Sign-On Bonus: $2500 SSH-Grosse Pointe is a critical illness recovery hospital committed to providing world-class inpatient post-ICU services to chronic, critically ill patients who require extended healing and recovery. We help patients during some of the most vulnerable, painful moments of their lives – and Nursing Assistants (NA) play a central role in pr…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Harper Woods, Wayne County","['US', 'Michigan', 'Wayne County', 'Harper Woods']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378073?utm_medium=api&utm_source=abfa41a4,5681378073,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MTM3ODA3MyIsInMiOiJqRV9vNkswcThSR2ZXSXMtX25Qd1dnIn0.z7pKlWZuAuZoksI9UBbz7x6rvFzF-eWc73FkQT5Cpw0,2026-03-28T08:27:02Z,-96.7735,Therapy Aide,1,32.7962,38197.22,38197.22,"Baylor Scott & White Institute for Rehabilitation Dallas, TX Therapy Aide Per Diem (As Needed) Inpatient Hospital Shift Hours: Weekends primarily Pay rate: $22/hr Baylor Scott & White Institute for Rehabilitation- Dallas is seeking a dedicated and compassionate Therapy Aide to fill our PRN opening at our inpatient rehabilitation facility. It will be primarily on the weekends with opportunity for weekdays. This aide will be assisting the therapists in the therapy department, assisting with trans…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Highland Park, Dallas","['US', 'Texas', 'Dallas', 'Highland Park']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378044?utm_medium=api&utm_source=abfa41a4,5681378044,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakVfbzZLMHE4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgxMzc4MDQ0In0.ri4WhBC7qfWfBIZ697b6dCIZgyiFm6R7F41ODTwJDME,2026-03-28T08:27:02Z,-110.978499,Physical Therapist - Ortho/Oncology,1,32.193446,64698.09,64698.09,"Position: Physical Therapist - Ortho/Oncology Location: University Medical Center South 2800 East Ajo Way, Suite 200 Tucson, AZ 85713 Incentives: Up to $30K Bonus and $350/month Student Loan Repayment Schedule: Full time, Mon - Fri (option of 4- 10 hour shifts) Our Banner Physical Therapy center in Tucson is looking for a compassionate and driven licensed physical therapist (PT) to join our team. Caseload is primarily orthopedic with opportunity to work alongside the ReVital program director to…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Rincon, Pima County","['US', 'Arizona', 'Pima County', 'Rincon']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378009?utm_medium=api&utm_source=abfa41a4,5681378009,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakVfbzZLMHE4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgxMzc4MDA5In0.T7M3TePuaYTx5JIswjLcUvK8D3hGMQZee-QUsjB6ANU,2026-03-28T08:27:02Z,-83.79888,Nursing Assistant (NA) - Full-time,1,43.01148,54653.87,54653.87,"Position: Nursing Assistant (NA) Location: SSH-Flint Schedule: Full time nights 7p-7a Compensation: Up to $23.19 per hour based on experience Sign-On Bonus: $2500 SSH-Flint is a critical illness recovery hospital committed to providing world-class inpatient post-ICU services to chronic, critically ill patients who require extended healing and recovery. We help patients during some of the most vulnerable, painful moments of their lives – and Nursing Assistants (NA) play a central role in providi…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Swartz Creek, Genesee County","['US', 'Michigan', 'Genesee County', 'Swartz Creek']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378077?utm_medium=api&utm_source=abfa41a4,5681378077,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakVfbzZLMHE4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgxMzc4MDc3In0.4cDGhYTDtsRds3kXeX_TH75Wqp7xFOKf-OIwMee8LyA,2026-03-28T08:27:02Z,-82.412154,"Pharmacist - Per Diem / $5,000 Sign-on Bonus",1,40.07417,110488.12,110488.12,"Position: Pharmacist Location: Select Specialty Hospital - Southeast Ohio (Inside Licking Memorial Hospital) Schedule: Per Diem (As Needed) / Daytime Hours / Seeking candidate with availability to work weekend coverage rotation approximately once or twice per month (Friday, Saturday & Sunday) Compensation: $62 per hour Sign-on Bonus: $5,000 Select Specialty Hospital - Southeast Ohio is a critical illness recovery hospital committed to providing world-class inpatient post-ICU services to chronic…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Newark, Licking County","['US', 'Ohio', 'Licking County', 'Newark']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,part_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378062?utm_medium=api&utm_source=abfa41a4,5681378062,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MTM3ODA2MiIsInMiOiJqRV9vNkswcThSR2ZXSXMtX25Qd1dnIn0.T51SjUyuzJ67LuB-jRQH1eKIoUqLoqrhpkzAAaKDWKE,2026-03-28T08:27:02Z,-85.622391,Occupational Therapist- Per Diem,1,42.943676,61058.66,61058.66,"Position: Occupational Therapist (OT) Location: Grand Rapids Schedule: Per Diem Compensation: $50.00 per hour SSH-Corewell is a critical illness recovery hospital committed to providing world-class inpatient post-ICU services to chronic, critically ill patients who require extended healing and recovery. We help patients during some of the most vulnerable, painful moments of their lives – and Occupational Therapists (OT) play a central role in providing compassionate, excellent treatment every s…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"East Grand Rapids, Kent County","['US', 'Michigan', 'Kent County', 'East Grand Rapids']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,part_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378056?utm_medium=api&utm_source=abfa41a4,5681378056,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakVfbzZLMHE4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgxMzc4MDU2In0.2EBtoh1PIGM8pDPJBzVUh5VNxjmh9oAApEmTCXoVsJQ,2026-03-28T08:27:02Z,-82.90098,Unit Secretary - Per Diem,1,42.41916,33772.93,33772.93,"Position: Unit Secretary - Per Diem Location: Grosse Pointe Schedule: 7a-7p Compensation: $23.00 per hour SSH-Grosse Pointe is a critical illness recovery hospital committed to providing world-class inpatient post-ICU services to chronic, critically ill patients who require extended healing and recovery. We help patients during some of the most vulnerable, painful moments of their lives – and every team member plays a central role in providing compassionate, excellent care every step of the way…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Harper Woods, Wayne County","['US', 'Michigan', 'Wayne County', 'Harper Woods']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,part_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378031?utm_medium=api&utm_source=abfa41a4,5681378031,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakVfbzZLMHE4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgxMzc4MDMxIn0.4zrmVAM-UMRTWarOqIhoZ4xnT57FYk6447PnrC6D3U4,2026-03-28T08:27:02Z,-90.41286,Student Nurse Tech,1,38.76078,97230.01,97230.01,"SSM Health Rehabilitation Hospital A Joint Venture between Select Medical and SSM Health Position: Student Nurse Tech (SNT) Location: Bridgeton, MO Schedule: PRN Nights - 12 hour shifts 6:45-7:15 (PRN must work 4 shifts per every 6 week period) Compensation: $21  $1.50 night shift differential *This position requires current enrollment in an accredited nursing school (ADN or BSN program) and must provide proof of completion of the first year/fundamentals of nursing, (or equivalent).* This is th…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Bridgeton, Saint Louis County","['US', 'Missouri', 'Saint Louis County', 'Bridgeton']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378075?utm_medium=api&utm_source=abfa41a4,5681378075,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakVfbzZLMHE4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgxMzc4MDc1In0.Au-WmOa2vATRoFYzppylAIpKkaQzsvEx5Y2SUGjGdFc,2026-03-28T08:27:02Z,-82.412154,Nursing Assistant (NA) - Per Diem,1,40.07417,36421.67,36421.67,"Position: Nursing Assistant (NA) Location: Select Specialty Hospital - Southeast Ohio (Newark - On Campus of Licking Memorial Hospital) Schedule: PRN/Per Diem, 12-hour shifts / Days or Nights Compensation: $22 per hour SSH - Southeast Ohio is a critical illness recovery hospital committed to providing world-class inpatient post-ICU services to chronic, critically ill patients who require extended healing and recovery. As a critical illness recovery hospital, we help patients during some of the …",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Newark, Licking County","['US', 'Ohio', 'Licking County', 'Newark']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,part_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378045?utm_medium=api&utm_source=abfa41a4,5681378045,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakVfbzZLMHE4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgxMzc4MDQ1In0.vKq33LyAGtS4oaL5q3NcQBc_k_A6ulirKrFDWeSP8xs,2026-03-28T08:27:02Z,-118.41354,"Speech Language Pathologist - Outpatient - FT $7,500 Sign On",0,34.0584,108160.0,152110.0,"California Rehabilitation Institute *A partnership between Cedars-Sinai, UCLA Health and Select Medical* Century City / Los Angeles, CA Speech Language Pathologist (SLP) Outpatient – Full Time Pay Rate: $52.00 -$73.13 $7,500 Sign on Bonus Cal Rehab Outpatient Therapy specializes in providing care to patients with neurologic injuries or disorders (CVA, BI, SCI, PD, etc.) in addition to many other conditions. We focus on coordinated, multidisciplinary care as our team provides PT, OT, and SLP ser…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Century, Los Angeles County","['US', 'California', 'Los Angeles County', 'Century']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378040?utm_medium=api&utm_source=abfa41a4,5681378040,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MTM3ODA0MCIsInMiOiJqRV9vNkswcThSR2ZXSXMtX25Qd1dnIn0.QIZzBumvKBRIayZDIyxSQq2FjsnQGQ77TiTnbp4OYWs,2026-03-28T08:27:02Z,-90.507174,Registered Nurse (RN) Full-Time,1,38.800762,50756.36,50756.36,"Position: Registered Nurse (RN) Location: St. Charles, MO Schedule: Full-Time Day OR Night 7-7, every other weekend in rotation Compensation: $40.12-$54.00 per hour Competitive shift differentials for nights $5 and weekends $3.50 Sign-on bonus: $15,000 NO COMMITMENT Select Specialty Hospital, St. Charles is a critical illness recovery hospital committed to providing world-class inpatient post-ICU services to chronic, critically ill patients who require extended healing and recovery. We help pat…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Kampville Court, Saint Charles County","['US', 'Missouri', 'Saint Charles County', 'Kampville Court']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378013?utm_medium=api&utm_source=abfa41a4,5681378013,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakVfbzZLMHE4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgxMzc4MDEzIn0.rfO6c5eiLkkkwRyQ4zy0CPUjv_VZtUmjZfFnMh_OIvM,2026-03-28T08:27:02Z,-84.377632,Respiratory Therapist - Per Diem,1,33.770845,43867.36,43867.36,"Position: Respiratory Therapist (RT) - Per Diem/ PRN Location: Midtown Atlanta, GA Schedule: 7:00 - 7:30, Day or Night Shift Compensation: $44.00 Our hospital is a critical illness recovery hospital committed to providing world-class inpatient post-ICU services to chronic, critically ill patients who require extended healing and recovery. We help patients during some of the most vulnerable, painful moments of their lives – and Respiratory Therapists (RT) play a central role in providing compass…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Atlanta, Fulton County","['US', 'Georgia', 'Fulton County', 'Atlanta']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,part_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378066?utm_medium=api&utm_source=abfa41a4,5681378066,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakVfbzZLMHE4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgxMzc4MDY2In0.j2YQVu2hUb5T2U1aHTYCeRlUZQ4tjfjqk3pPVRQzTvs,2026-03-28T08:27:02Z,-85.69578,Physical Therapy Technician - KORT,0,38.14326,18720.0,22880.0,"Position: Physical Therapy Technician Location: Louisville, KY (Preston) Type of Employment: PRN/Per diem Schedule: Weekdays (Varies) Compensation: $9/hour (pending experience) Are you passionate about helping patients on their rehabilitation journey? Do you enjoy working in an outpatient physical therapy setting? Come join our team as a Physical Therapy Technician! In this role, you will assist our therapists in carrying out our rehabilitation procedures and play an integral role in supporting…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Okolona, Jefferson County","['US', 'Kentucky', 'Jefferson County', 'Okolona']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,part_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378027?utm_medium=api&utm_source=abfa41a4,5681378027,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MTM3ODAyNyIsInMiOiJqRV9vNkswcThSR2ZXSXMtX25Qd1dnIn0.zWvCafY8cd6DhVjJPTMttWbQDYzMgeiXbhaA_m742lc,2026-03-28T08:27:02Z,-87.187298,Cook-PRN,1,30.488521,43409.16,43409.16,"Position: Cook Location: Pensacola, FL Schedule: PRN/Per Diem Compensation: $20.00 per hour One (1) year of professional cooking experience is required. Select Specialty Hospital Pensacola is a 52-bed facility that combines a critical illness recovery hospital and an acute inpatient rehabilitation hospital. Our critical illness recovery hospital is committed to providing world-class inpatient post-ICU services to chronic, critically ill patients who require extended healing and recovery. Take t…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"East Pensacola Heights, Pensacola","['US', 'Florida', 'Escambia County', 'Pensacola', 'East Pensacola Heights']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,part_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378032?utm_medium=api&utm_source=abfa41a4,5681378032,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MTM3ODAzMiIsInMiOiJqRV9vNkswcThSR2ZXSXMtX25Qd1dnIn0.bBrC-j7Cok5Aji9tYISz6J98H3lMziRLPnt1mtsbpks,2026-03-28T08:27:02Z,-75.50586,Certified Hand Therapist,0,39.81498,124800.0,135200.0,"Position: Certified Hand Therapist Location: North Wilmington, DE Schedule: Per Diem, Monday through Friday. Flexible hours. Compensation: $55.00-$65.00 hourly based on your experience. Will most likely become a full-time position by the summer when current CHT retires. NovaCare Rehabilitation is seeking a Certified Hand Therapist (CHT) to treat various upper extremity disorders ranging from tendon injuries, sprains, strains, post-operative fractures, and more. We are seeking a hand therapist w…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Arden, New Castle County","['US', 'Delaware', 'New Castle County', 'Arden']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378069?utm_medium=api&utm_source=abfa41a4,5681378069,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakVfbzZLMHE4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgxMzc4MDY5In0.NTiRE24hDZs42DWMELhwUozF1bpj7TglltVpdurxXsc,2026-03-28T08:27:02Z,-96.8499,Nursing Supervisor (RN),1,33.1523,88974.65,88974.65,"Baylor Scott & White Institute for Rehabiliation Joint venture with Select Medical Frisco, TX Nursing Supervisor – Registered Nurse (RN) Full-Time Hours: 6:30 a.m. - 7:00 p.m. Compensation depends upon candidate’s years of experience Hourly Pay Range: $35.00 - $51.77 Our inpatient rehabilitation hospital is committed to providing exceptional and compassionate care to best address the medical, physical, emotional, and vocational challenges for individuals with brain injuries , spinal cord injuri…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"The Colony, Denton County","['US', 'Texas', 'Denton County', 'The Colony']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,full_time
Adzuna::API::Response::Job,https://www.adzuna.com/details/5681378048?utm_medium=api&utm_source=abfa41a4,5681378048,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MTM3ODA0OCIsInMiOiJqRV9vNkswcThSR2ZXSXMtX25Qd1dnIn0.IcvdWWCTXZcZAnpOyZuXyWd1VDafFQrC1GZW4FdDbAw,2026-03-28T08:27:02Z,-111.865766,Speech Language Pathologist - Oncology/Neuro/Cognition/Voice,1,33.381644,71718.48,71718.48,"Position: Speech Language Pathologist - Oncology, Neuro, Cognition, Voice Location: 2225 W Southern Ave, Suite B Mesa, AZ 85202 Incentives: Up to $20,000 Bonus and $350/Month Student Loan Repayment Schedule: Full-Time, Monday-Friday Our Banner Physical Therapy center in the Mesa is looking for a licensed speech language pathologist with a special interest in oncology to provide exceptional patient care experiences on a full time basis as part of our growing ReVital Cancer Rehabilitation program…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Gilbert, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Gilbert']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Select Medical,,full_time
