id,salary_is_predicted,salary_max,longitude,description,latitude,title,redirect_url,adref,created,salary_min,__CLASS__,company.__CLASS__,company.display_name,location.area,location.display_name,location.__CLASS__,category.label,category.__CLASS__,category.tag,contract_time,contract_type
5780304248,1,76407.74,-82.47563,"St. Mary's Medical Center is seeking a Special Full Time RN for our Clinical Decision Unit . The RN is responsible for the daily planning, coordination, and monitoring of care with the nursing staff and other health care professional caring for the patient. Accountable for assuring effective use of available resources, maintaining established standards of care and meeting outcomes within an appropriate length of stay. Ensures that variations based on patients' individual needs are justified and…",38.41597,RN - CDU (Special Full time),https://www.adzuna.com/details/5780304248?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUmpCTE5nRno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzA0MjQ4In0.wh9Xic6es3zF343jkQS9ay4VIxMEPQe8nxRAA8mOX_4,2026-06-28T10:46:55Z,76407.74,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Marshall Health Network,"['US', 'Ohio', 'Lawrence County', 'Chesapeake']","Chesapeake, Lawrence County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,full_time,
5780304303,0,114868.0,-84.3879,"PRIDE Health is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Atlanta, Georgia. Job Description & Requirements Specialty: OR - Operating Room Discipline: RN Start Date: 07/06/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Looking for a great Travel OR - Operating Room Nursing Job in Atlanta, Georgia? PRIDE Health posted this Travel Nursing Job that offers 36 hours a week for 13 weeks in Atlanta, Georgia. Vivian Health provid…",33.7487,"Travel Operating Room RN - $2,209 per week",https://www.adzuna.com/details/5780304303?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwNDMwMyIsInMiOiJSakJMTmdGejhSR2U0WndMMHdOUzZ3In0.GRRlkbJyUoaYR-7ZUu7r-hM18gPKokSrxXCTx-jK-sw,2026-06-28T10:46:55Z,0.0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,PRIDE Health,"['US', 'Georgia', 'DeKalb County', 'Northlake']","Northlake, DeKalb County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780304278,1,48292.49,-88.003486,"Registered Nurse Med Surg Your future role at a glance Location: Franklin, WI Facility: Midwest Orthopedic Specialty Hospital Department: Med/Surg Schedule: Weekend Nights | Part-time Life at Ascension: Where purpose meets opportunity Ascension is a leading nonprofit Catholic health system with a culture and associate experience grounded in service, growth, care and connection. We empower our 97,000 associates to bring their skills and expertise every day to reimagining healthcare, together. Re…",42.900289,"Med/Surg Registered Nurse in Franklin, WI",https://www.adzuna.com/details/5780304278?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwNDI3OCIsInMiOiJSakJMTmdGejhSR2U0WndMMHdOUzZ3In0.yYZGX14wP4JeMuVnQMjM85xEKd3FLlspGxWv4WEfnZU,2026-06-28T10:46:55Z,48292.49,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Vivian Health,"['US', 'Wisconsin', 'Milwaukee County', 'Franklin']","Franklin, Milwaukee County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,part_time,
5780304265,1,78901.02,-77.45,"Accounting Adjunct Instructors Reynolds is one of the largest community colleges in Virginia and serves Virginia's capital city and five nearby counties. Annually, our four campus sites serve approximately 13,000 credit students and provide training for 7,400 students through the Community College Workforce Alliance. Reynolds is committed to hiring and retaining a diverse, culturally competent staff at all levels of the organization who reflect the demographics of our students. We also believe …",37.56,Accounting Adjunct Instructors,https://www.adzuna.com/details/5780304265?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwNDI2NSIsInMiOiJSakJMTmdGejhSR2U0WndMMHdOUzZ3In0.WVCqLR0zObh7B2Gva8oVevxZe9SP7ETTqYiGiJMBFl8,2026-06-28T10:46:55Z,78901.02,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Virginia Department of Human Resource Management,"['US', 'Virginia', 'Richmond County', 'Richmond']","Richmond, Richmond County",Adzuna::API::Response::Location,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,part_time,
5780304199,1,108955.09,-68.330692,"About the job Sketchup Interior Designer / 3D Artist Interior Designer / SketchUp 3D Artist Full-time Salary: 90,000.00 - 100,000.00 (based on experience) We are seeking a talented Interior Designer with expert-level SketchUp skills to join our client's team. As an Interior Designer Sketchup - 3D Artist, you will be responsible for creating stunning and functional spaces that exceed our clients' expectations. Responsibilities: - Create floor plans, full renderings, from site visits and/or sketc…",44.367856,Sketchup Interior Designer / 3D Artist,https://www.adzuna.com/details/5780304199?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwNDE5OSIsInMiOiJSakJMTmdGejhSR2U0WndMMHdOUzZ3In0.iKEAk3lGMerpjWqhCHK9HIK6NsI2NzUfzKXX0bZ1Uys,2026-06-28T10:46:54Z,108955.09,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Icreatives,"['US', 'Maine', 'Hancock County', 'Mount Desert']","Mount Desert, Hancock County",Adzuna::API::Response::Location,Creative & Design Jobs,Adzuna::API::Response::Category,creative-design-jobs,full_time,
5780304225,1,140577.16,-93.2,"Medtronic Executive Administrative Assistant Careers that change lives start here. Medtronic is a global leader in healthcare technology with a Mission to alleviate pain, restore health, and extend life. Our 95,000 employees work across more than 150 countries to put patients first — developing innovative medical technologies that improve the lives of 72 million patients each year. Your unique talents will help shape the future of healthcare while building a career grounded in purpose, growth, …",44.9462,Executive Administrative Assistant,https://www.adzuna.com/details/5780304225?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwNDIyNSIsInMiOiJSakJMTmdGejhSR2U0WndMMHdOUzZ3In0.5TDhTDzVtkaIkZg8jKCHk6SvcjK3l1LF1k-J9vhjZN8,2026-06-28T10:46:54Z,140577.16,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Medtronic Plc,"['US', 'Minnesota', 'Ramsey County', 'Lauderdale']","Lauderdale, Ramsey County",Adzuna::API::Response::Location,HR & Recruitment Jobs,Adzuna::API::Response::Category,hr-jobs,,
5780304202,1,55642.34,-70.68208,"Job Description New England Cancer Specialists (NECS) is currently seeking Per Diem RN Care Manager known internally as Nurse Navigators to work directly with physician led teams at Central Maine Healthcare Medical Oncology Lewiston, ME. Experience in oncology, preferred. RNs with ED experience, Acute Care management, or with a strong desire to work in oncology are encouraged to apply. Willing to train dedicated RNs with a willingness to learn. RN Care Managers/Nurse Navigators use oncology cli…",43.831965,Per Diem Oncology Nurse Navigator - Lewiston,https://www.adzuna.com/details/5780304202?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwNDIwMiIsInMiOiJSakJMTmdGejhSR2U0WndMMHdOUzZ3In0.gn2sAGsWq6nPaP7GxHOhHxwvWkCRhFRskslom5JO4gQ,2026-06-28T10:46:54Z,55642.34,Adzuna::API::Response::Job,Adzuna::API::Response::Company,New England Cancer Specialists,"['US', 'Maine', 'Cumberland County', 'East Sebago']","East Sebago, Cumberland County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780304227,1,179959.1,-82.630641,"VA238Ld – Psychiatrist Part-time Norton, VA 24273, USA General Psychiatry Locum Tenens Job Description (NEW) (Locums) Norton, VA – Psychiatrist – Provide one time psychiatric evaluations, review medical records, and interpret all clinical data – no treatment, follow-up exams or prescribing. Each exam is 60 min. Must be available in 4 hour blocks. Minimum 8 hours per week. Paid per evaluation. Malpractice insurance provided. Amazing opportunity to help veterans. Tagged as: Locum Tenens",36.946098,VA238Ld - Psychiatrist,https://www.adzuna.com/details/5780304227?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUmpCTE5nRno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzA0MjI3In0.kyYshWHkIIKUgmeSyWZY1t28HqOtwb3_sFSZCnJqvcc,2026-06-28T10:46:54Z,179959.1,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Fsc Corporation,"['US', 'Virginia', 'Norton City', 'Norton']","Norton, Norton City",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,part_time,contract
5780304215,1,138021.8,-82.36277,"About Discovery Management Group Discovery Management Group leads one of the nation’s most purpose-driven and people-centered senior living organizations, managing and enhancing senior living communities across the United States. With a focus on operational excellence, lifestyle personalization, and culture-driven leadership, we proudly serve residents and families with more than 15,000 units nationwide and growing. As part of one of the largest senior living families in the U.S., our communiti…",28.1164,Director of Health & Wellness (DON/RN/LPN),https://www.adzuna.com/details/5780304215?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUmpCTE5nRno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzA0MjE1In0.trdMOh48pxlKe342X0qoUdfViXR-OX6gZrQTHeX9ZB4,2026-06-28T10:46:54Z,138021.8,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Discovery Village at Tampa Palms,"['US', 'Florida', 'Hillsborough County', 'Tampa Palms']","Tampa Palms, Hillsborough County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,full_time,
5780304207,1,57695.06,-97.225848,"Mavis Tires & Brakes at Discount Prices - Automotive Mechanics Put your career into high gear with Mavis Tires & Brakes at Discount Prices ! We're looking for full-time Automotive Mechanics to join Team Mavis at one of our state-of-the-art automotive service, repair, and tire sales centers in the Roanoke, TX area. With over 2,000 retail locations, Mavis is one of the largest tire sales and automotive repair chains in the United States. About the Position of Automotive Mechanic As Mavis's leader…",33.004013,Automotive Mechanics,https://www.adzuna.com/details/5780304207?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwNDIwNyIsInMiOiJSakJMTmdGejhSR2U0WndMMHdOUzZ3In0.VYFfatqx_IV-Nrq1RF5dYl_p7AbQdQm-QjdIiuu1J74,2026-06-28T10:46:54Z,57695.06,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Mavis Tire Supply,"['US', 'Texas', 'Denton County', 'Roanoke']","Roanoke, Denton County",Adzuna::API::Response::Location,Maintenance Jobs,Adzuna::API::Response::Category,maintenance-jobs,full_time,
5780304240,1,104200.22,-84.661,"Travel Physical Therapist Opportunity Looking for a change of scenery and a chance to help others? Join Jackson Therapy Partners as a traveling Physical Therapist where you'll help patients recover from injuries and manage chronic conditions while experiencing life in a new location. Minimum Requirements Bachelor's, Master's or Doctoral Degree in Physical Therapy from accredited schools approved by the APTA Active State License is Required to Start the Assignment BLS Certification May Be Requir…",33.773,Physical Therapist - Travel Contract,https://www.adzuna.com/details/5780304240?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwNDI0MCIsInMiOiJSakJMTmdGejhSR2U0WndMMHdOUzZ3In0.FhlCn217YijIpxs9jnfnm7CCi8NWqkxQFcUdVmkHq0o,2026-06-28T10:46:54Z,104200.22,Adzuna::API::Response::Job,Adzuna::API::Response::Company,"ProVenture, LLC","['US', 'Georgia', 'Douglas County', 'Lithia Springs']","Lithia Springs, Douglas County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,full_time,
5780304218,1,47752.31,-80.690636,"Registered Nurse Position This position has the authority, responsibility, and shift accountability for the delivery of nursing care through the use of the nursing process. The incumbent accepts accountability, applies competent clinical knowledge skills, and uses independent nursing judgment for care provided by self and by health care providers to whom care is delegated to achieve quality patient care outcomes. Performs the duties and responsibilities within the scope of a Registered Nurse (R…",40.043962,RN II (Full Time) NICU,https://www.adzuna.com/details/5780304218?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUmpCTE5nRno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzA0MjE4In0.HLk1vvLFIleSAPfdn4owm5c-OLjr-J-oSXh93K8G0jU,2026-06-28T10:46:54Z,47752.31,Adzuna::API::Response::Job,Adzuna::API::Response::Company,WVU Medicine,"['US', 'West Virginia', 'Ohio County', 'Bethlehem']","Bethlehem, Ohio County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,full_time,
5780304239,0,107432.0,-82.55,"Host Healthcare is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Asheville, North Carolina. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 07/11/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Looking for a great Travel ED - Emergency Department Nursing Job in Asheville, North Carolina? Host Healthcare posted this Travel Nursing Job that offers 36 hours a week for 13 weeks…",35.6,"Travel Emergency Department Nurse - $2,066 per week",https://www.adzuna.com/details/5780304239?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUmpCTE5nRno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzA0MjM5In0.0Hl2OHSZ2SKCu-bkso-_aG8vq4SguMirmsS5OBLUMVw,2026-06-28T10:46:54Z,0.0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Vivian Health,"['US', 'North Carolina', 'Buncombe County', 'Asheville']","Asheville, Buncombe County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780304204,1,351638.53,-121.398884,"Sales Representative A major fortune 500 medical device manufacturer is looking to fill a Sales Representative position. Unlimited commission plan plus bonuses, kickers and contests. All work related expenses are covered by the company. Extensive healthcare and retirement benefits packages. Superior leadership and extensive support for sales staff and product. Continuous pipeline of new products. Strong name recognition and market share. 200k at plan. Qualifications: A four(4) year degree At le…",38.484098,Surgical Sales - Neurosurgery - 200k,https://www.adzuna.com/details/5780304204?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUmpCTE5nRno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzA0MjA0In0.k2IMvTzKBjOMsAdQNQZ5MsP6VBrZhZYoxODq219xBTQ,2026-06-28T10:46:54Z,351638.53,Adzuna::API::Response::Job,Adzuna::API::Response::Company,exelare,"['US', 'California', 'Sacramento County', 'Florin']","Florin, Sacramento County",Adzuna::API::Response::Location,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,,
5780304200,1,81937.43,-81.964391,"Details Client Name Wellstar MCG Health Medical Center Job Type Travel Offering Nursing Profession RN Specialty OR Job ID 18554160 Job Title RN - OR Weekly Pay $1911.87 Shift Details Shift 10 Hour Day Shift Scheduled Hours 40 Job Order Details Start Date 06/25/2026 End Date 09/24/2026 Duration 13 Week(s) Job Description Meda Health is looking for an OR RN to work a travel assignment in an acute care hospital setting. Must have at least two years of experience, state licensure and BLS/ACLS (at m…",33.457703,RN - OR,https://www.adzuna.com/details/5780304200?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUmpCTE5nRno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzA0MjAwIn0.b0gC1GrIN9WSua13cVtE8QZN8poe3W_2jToRXkWx028,2026-06-28T10:46:54Z,81937.43,Adzuna::API::Response::Job,Adzuna::API::Response::Company,"Meda Health, LLC","['US', 'Georgia', 'Richmond County', 'Augusta']","Augusta, Richmond County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780304223,1,134418.58,-80.208381,"Advanced Practice Provider (PA / APRN - FNP) - Lead the Future of Patient Care Location: Sunrise, FL At EPIC Health, we're not here to follow the status quo. We're on a mission to deliver uncompromising healthcare that transforms lives-one patient, one experience at a time. As part of our multi-specialty practice, we focus on every stage of life, from the first breath to the last. We bring together diverse professionals, all united by the relentless drive to make a real difference. Now, we're l…",26.166474,Advanced Practice Provider (PA or FNP),https://www.adzuna.com/details/5780304223?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwNDIyMyIsInMiOiJSakJMTmdGejhSR2U0WndMMHdOUzZ3In0.nhbr2F8TB2lfhcya5Z97FZHV01CcubC3hxfuw6GMlBU,2026-06-28T10:46:54Z,134418.58,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Epic Health Services,"['US', 'Florida', 'Broward County', 'Lauderdale Lakes']","Lauderdale Lakes, Broward County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780304212,0,79092.0,-81.6331,"Olaro is seeking a travel nurse RN Interventional Radiology for a travel nursing job in Jacksonville, Florida. Job Description & Requirements Specialty: Interventional Radiology Discipline: RN Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel Looking for a great Travel Interventional Radiology Nursing Job in Jacksonville, Florida? Olaro posted this Travel Nursing Job that offers 36 hours a week for 13 weeks in Jacksonville, Florida. Vivian Health provides transparent …",30.3073,"Travel Neuroendovascular Operating Room RN - $1,521 per week",https://www.adzuna.com/details/5780304212?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwNDIxMiIsInMiOiJSakJMTmdGejhSR2U0WndMMHdOUzZ3In0.ApcijRo6Jsn5X45iqWh4XGSwjk_sq5JLb7IoCxbEYUs,2026-06-28T10:46:54Z,0.0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Olaro,"['US', 'Florida', 'Duval County', 'Jacksonville']","Jacksonville, Duval County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780304226,1,28217.94,-84.21543,"Culver's Team Member Provides personalized, exceptional guest service ensuring that every guest who chooses Culver's® leaves happy. Essential Functions Consistently provides excellent guest service and hospitality. Demonstrates proper personal hygiene and food safety practices consistently. Maintains a neat, well-groomed uniformed appearance. Follows restaurant policy on attendance, respectful conduct of team members and all other policies consistently. Assists guests with product knowledge and…",44.28843,CREW MEMBER,https://www.adzuna.com/details/5780304226?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUmpCTE5nRno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzA0MjI2In0.vNzHI19W4euRiv1jxXDpQCTZqubZ5xegXHDTe85SxZM,2026-06-28T10:46:54Z,28217.94,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Culver's,"['US', 'Michigan', 'Ogemaw County', 'West Branch']","West Branch, Ogemaw County",Adzuna::API::Response::Location,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,,
5780304243,1,107394.35,-95.575043,"Internal Medicine Physician Opportunity in Minnesota Internal Medicine JOB-2889696 $325k/yr Ranges shown should be used as an estimate and are affected by many factors including the critical need of the position, your overall experience and qualifications, and other considerations. Rates shown are all-inclusive and combine an hourly base pay with other potential earnings like overtime, call, and holiday pay. Please contact your consultant for details. Permanent Perham, Minnesota Quick Facts Com…",46.594739,Internal Medicine Physician Opportunity in Minnesota; $100k Sign-on Bonus,https://www.adzuna.com/details/5780304243?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwNDI0MyIsInMiOiJSakJMTmdGejhSR2U0WndMMHdOUzZ3In0.WA_S5ox7JlQrMXdeLX-RNR1aqHFF6JKiAE225dtN-cE,2026-06-28T10:46:54Z,107394.35,Adzuna::API::Response::Job,Adzuna::API::Response::Company,CompHealth,"['US', 'Minnesota', 'Otter Tail County', 'Perham']","Perham, Otter Tail County",Adzuna::API::Response::Location,Social work Jobs,Adzuna::API::Response::Category,social-work-jobs,,permanent
5780304197,1,170045.66,-90.192822,Details Client Name Vertical Health Services - Atrium Place Health and Rehabilitation Job Type Travel Offering Nursing Profession Physical Therapist (PT) Specialty Physical Therapist Job ID 18460127 Job Title Physical Therapist (PT) - Physical Therapist Weekly Pay $2612.0 Shift Details Shift 5x8Hr Days Scheduled Hours 40 Job Order Details Start Date 07/20/2026 End Date 10/19/2026 Duration 13 Week(s) Job Description Daisy Medical is looking to add a talented/dependable Physical Therapist (PT) to…,38.630539,Physical Therapist (PT) - Physical Therapist,https://www.adzuna.com/details/5780304197?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwNDE5NyIsInMiOiJSakJMTmdGejhSR2U0WndMMHdOUzZ3In0.mBnI05SLXho1tEA06t7gbeGcyIG3pf7vynXMsBt7Q3E,2026-06-28T10:46:54Z,170045.66,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Vertical Health,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']","Saint Louis, Saint Louis County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780304224,1,42208.88,-119.8225,"Job Summary Barnes & Noble Reno Distribution Center is HIRING! We are located right off exit 26 on Interstate 580- just 6 miles south of the Reno-Tahoe Airport! *Competitive wages! As a member of our Barnes and Noble- Reno DC Team, you have access to: * Excellent Benefits! * Subsidized Medical, Dental and Vision Plans! * 401K Company Match! * Employee Discounts up to 50%! * Company Paid Life insurance, tuition reimbursement and so much more *An excellent Work Environment! *Rate of pay up to $32…",39.5387,"Maintenance Technician - 2nd Shift (3pm-11:30pm, Monday-Friday)",https://www.adzuna.com/details/5780304224?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUmpCTE5nRno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzA0MjI0In0.UytZ-ng7hXupcZNpq-iOLHnKtqLV5EzOr3fQ_NMulc8,2026-06-28T10:46:54Z,42208.88,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Barnes & Noble,"['US', 'Nevada', 'Washoe County', 'Sierra']","Sierra, Washoe County",Adzuna::API::Response::Location,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,,
5780304195,0,130312.0,-104.796523,"Focus Staff is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Brighton, Colorado. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: 07/20/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Start your next rewarding travel Labor and Delivery (L&D) RN assignment with Focus Staff in Brighton, CO. Bring your expertise and passion for maternal and newborn care to diverse environments, where you wil…",39.98246,"Travel Labor & Delivery Registered Nurse - $2,506 per week",https://www.adzuna.com/details/5780304195?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUmpCTE5nRno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzA0MTk1In0.5yKpdfQ9pe8V7-LLGlHMslPTeZ-LDibI0DQE-D3K35E,2026-06-28T10:46:54Z,0.0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Focus,"['US', 'Colorado', 'Adams County', 'Brighton']","Brighton, Adams County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,contract
5780304231,1,62831.57,-89.809071,"Welding And Fabrication Production Supervisor This full time, permanent Welding and Fabrication Production Supervisor opportunity is at a stable, casual manufacturer located in a newly built, state-of-the-art manufacturing facility. The company has been immune from economic downturns including the Great Recession and COVID. When the economy slows, they typically get even more work from the government. Employees are valued and treated well. Employee opinions and a work/life balance is valued. Ma…",43.926882,Welding and Fabrication Production Supervisor,https://www.adzuna.com/details/5780304231?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwNDIzMSIsInMiOiJSakJMTmdGejhSR2U0WndMMHdOUzZ3In0.XLKpYs93DJPhgpNmJRfRdaVl0rDMqi9EwQASalenB8s,2026-06-28T10:46:54Z,62831.57,Adzuna::API::Response::Job,Adzuna::API::Response::Company,MRINetwork,"['US', 'Wisconsin', 'Adams County', 'Adams']","Adams, Adams County",Adzuna::API::Response::Location,Manufacturing Jobs,Adzuna::API::Response::Category,manufacturing-jobs,full_time,permanent
5780304222,0,118560.0,-71.372695,"WCS Healthcare Partners is seeking a local contract nurse RN Acute Care for a local contract nursing job in Concord, Massachusetts. Job Description & Requirements Specialty: Acute Care Discipline: RN Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Local Contract WCS Healthcare is currently seeking an experienced Medical/Surgical Registered Nurse for a contract assignment at a highly respected hospital in Concord, MA. This is an excellent opportunity to join a top‑tier clin…",42.456709,Local Contract Nurse RN - Acute Care - $57 per hour,https://www.adzuna.com/details/5780304222?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUmpCTE5nRno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzA0MjIyIn0.MLvOm4b2JwmTOF94Mzl_Llj9Wjj2zTshhNqcO2d5Xbs,2026-06-28T10:46:54Z,0.0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,WCS Healthcare Partners,"['US', 'Massachusetts', 'Middlesex County', 'West Concord']","West Concord, Middlesex County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780304237,1,132110.03,-77.45,"Information System Security Manager (ISSM) We are currently recruiting for an Information System Security Manager (ISSM) who will be take responsibility for classified programs Cybersecurity/Risk Management Framework (RMF) posture in accordance with government directives and program requirements. In this significant and dynamic position, you will interface directly with the government cognizant security agency (CSA) and collaborate with other Cybersecurity professionals, Security professionals,…",37.56,Information Systems Security Manager (ISSM),https://www.adzuna.com/details/5780304237?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMwNDIzNyIsInMiOiJSakJMTmdGejhSR2U0WndMMHdOUzZ3In0.mbG5RgoypDEtRsIrZtwAO2l-hTpJq81daKxFE0Y6Pj4,2026-06-28T10:46:54Z,132110.03,Adzuna::API::Response::Job,Adzuna::API::Response::Company,MRINetwork,"['US', 'Virginia', 'Richmond County', 'Richmond']","Richmond, Richmond County",Adzuna::API::Response::Location,IT Jobs,Adzuna::API::Response::Category,it-jobs,,
5780304242,1,114603.85,-77.041912,"The Talent Acquisition department hires qualified candidates to fill positions which contribute to the overall strategic success of Howard University. Hiring staff ""for fit"" makes significant contributions to Howard University's overall mission. At Howard University, we prioritize well-being and professional growth. Here is what we offer: Health & Wellness: Comprehensive medical, dental, and vision insurance, plus mental health support Work-Life Balance: PTO, paid holidays, flexible work arrang…",38.906704,Executive Assistant,https://www.adzuna.com/details/5780304242?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUmpCTE5nRno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzA0MjQyIn0.WwtLXvaIMNm75TZ0-p7l138tSH9Nzypqtfoxb6pkIls,2026-06-28T10:46:54Z,114603.85,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Howard University,"['US', 'Washington, D.C.']","Washington, D.C., US",Adzuna::API::Response::Location,Admin Jobs,Adzuna::API::Response::Category,admin-jobs,,
