salary_is_predicted,__CLASS__,id,adref,title,redirect_url,salary_min,longitude,description,salary_max,created,latitude,category.label,category.__CLASS__,category.tag,location.display_name,location.area,location.__CLASS__,company.display_name,company.__CLASS__,contract_time,contract_type
1,Adzuna::API::Response::Job,5873217349,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3MzQ5In0.X-LAPWVu4ObijiWTa9CgPNKxwlh-bqwbLnORKGuXPVs,Emergency Medicine (EM) - Locum Tenens - Louisiana-228965,https://www.adzuna.com/land/ad/5873217349?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=63741753BF18A9F91242649E07950D5913EE41FE,187162.66,-92.411585,"Job Description Job Description Job Overview Specialty: Emergency Medicine Availability: April Shift and Call Information: 6-8 shifts; options include 6 AM - 6 PM, 6 PM - 6 AM, 7 AM - 7 PM, and 7 PM - 7 AM Location: Central Louisiana Work Environment: Inpatient setting Patient Volume: Approximately 2 patients per hour, totaling 48,000 annually, with 40 emergency department beds Required Procedures: Standard procedures typical of an emergency room Support and Supervision: Yes, a scribe will be a…",187162.66,2026-09-06T12:01:04Z,31.405071,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Pollock, Rapides Parish","['US', 'Louisiana', 'Rapides Parish', 'Pollock']",Adzuna::API::Response::Location,Delta Locum Tenens,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217407,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3NDA3In0.uFpCe_Zs1RZUdHpwMuF1QkhP-OIFTqelUGPjbs3SQ5o,Physical Therapist Rehabilitation Hospital,https://www.adzuna.com/land/ad/5873217407?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=13AFFE884293F5F0D184746759A854676CC1B9C6,78856.12,-101.682942,"Job Description Job Description Exciting Opportunity for Physical Therapists Become a Part of a Team That Prioritizes Your Passion for Care Are you in search of a rewarding career that feels like home and allows you to make a significant difference? At our organization, you will have the chance to deliver outstanding care and support to our patients, witnessing their incredible progress firsthand. As a Physical Therapist, your expertise will enable you to provide high-quality , compassionate ca…",78856.12,2026-09-06T12:01:04Z,33.666473,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Idalou, Lubbock County","['US', 'Texas', 'Lubbock County', 'Idalou']",Adzuna::API::Response::Location,"South Plains Rehabilitation Hospital, an affiliate of UMC and Encompass Health",Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217302,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3MzAyIn0.zPBA_FTCQ9ggcXPxUGiUfuuf0Ql07nlD2Wx8OW8cafo,Automotive Service Advisor,https://www.adzuna.com/land/ad/5873217302?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=6FD427CF3E19B43C5A321A38622BF2A3FB1D030D,62026.23,-89.533177,"Job Description Job Description Company Overview & Benefits At our organization, we are committed to ensuring that everyone has the chance to find a fulfilling job, thrive in a supportive environment, advance their careers, and maintain a healthy work-life balance. As a family-owned business, we take pride in offering a comprehensive benefits package tailored to support your lifestyle. This commitment has earned us recognition as a Forbes Best Employer for seven consecutive years ! Full-time as…",62026.23,2026-09-06T12:01:03Z,42.990831,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,"Verona, Dane County","['US', 'Wisconsin', 'Dane County', 'Verona']",Adzuna::API::Response::Location,Blain's Farm & Fleet,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217297,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIxNzI5NyIsInMiOiJRS1BtaFEycThSR1RZdVN6NFRsVVVBIn0.8qP3IGhsfpn-bDJJoafFA9gs7bzOP7_tbCJwZzUZ4A4,Rehabilitation PT Specialist,https://www.adzuna.com/land/ad/5873217297?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=9912729BA65539E1EB91A469511744A485CD3EEA,96451.55,-101.83656,"Job Description Job Description Exciting Opportunity for a Physical Therapist Join a team that prioritizes your passion for patient care. Are you looking for a rewarding career that feels like home and allows you to make a significant difference? At our organization, you will have the chance to deliver outstanding care and support to our patients, witnessing their incredible progress firsthand. As a Physical Therapist, your expertise will enable you to provide high-quality and compassionate car…",96451.55,2026-09-06T12:01:03Z,33.73731,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"New Deal, Lubbock County","['US', 'Texas', 'Lubbock County', 'New Deal']",Adzuna::API::Response::Location,"South Plains Rehabilitation Hospital, an affiliate of UMC and Encompass Health",Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217312,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIxNzMxMiIsInMiOiJRS1BtaFEycThSR1RZdVN6NFRsVVVBIn0.t55P3rj0EVNNiMEJuCVkFrBW11reJcuGNRoUy8Ueu7M,CDL-A Driver - Retention Bonus,https://www.adzuna.com/land/ad/5873217312?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=24C103410E0FE072E613D0C5678E6DBDFBF0F37F,52180.64,-93.741509,"Job Description Job Description Advance Your CDL-A Career! Our drivers play a crucial role in transporting, supplying, and supporting some of America’s most beloved brands. With a commitment to reliability and safety, we have established ourselves as a leader in the industry for over 130 years. Join our organization and experience the difference in driving—we offer competitive pay, strong client partnerships, and ensure you return home safely and frequently. This is why many of our drivers enjo…",52180.64,2026-09-06T12:01:03Z,45.087286,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"Rockford, Wright County","['US', 'Minnesota', 'Wright County', 'Rockford']",Adzuna::API::Response::Location,"Mclane Company, Inc.",Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217305,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIxNzMwNSIsInMiOiJRS1BtaFEycThSR1RZdVN6NFRsVVVBIn0.-5gxNkqrn67H7iuYtDTFw6B3dKzRKZV1K3UDoxWNlTY,Physical Therapist - Travel Contract,https://www.adzuna.com/land/ad/5873217305?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=A8C2754CB9376DC52BFF53CD8A8578F3A86C3BFE,66121.73,-89.9796,"Job Description Looking for a change of scenery and a chance to help others? Join Jackson Therapy Partners as a traveling Physical Therapist where you’ll help patients recover from injuries and manage chronic conditions while experiencing life in a new location. \n \n Minimum Requirements \n \n Bachelor's, Master's or Doctoral Degree in Physical Therapy from accredited schools approved by the APTA \n Active State License is Required to Start the Assignment \n BLS Certification May Be Required f…",66121.73,2026-09-06T12:01:03Z,38.1792,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"Red Bud, Randolph County","['US', 'Illinois', 'Randolph County', 'Red Bud']",Adzuna::API::Response::Location,Jackson Therapy Partners,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217298,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3Mjk4In0.kJ6xlSi1AdIDjZI1V7y5GTV7Vxqaa_w2kaLBY29RwLQ,RN Clinical Coordinator Operating Room,https://www.adzuna.com/land/ad/5873217298?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=3987A84BF94040E1CC2E20257ED28F895B6F2DF4,78903.88,-77.338186,Job Description Job Description Job Opportunity: RN Clinical Coordinator for the Operating Room Our organization is in search of a dedicated RN Clinical Coordinator to manage perioperative clinical operations within the Operating Room. This role is essential in ensuring the delivery of safe and high-quality surgical care. Key Responsibilities: Oversee patient flow and manage staffing and scheduling within the Operating Room. Ensure compliance with evidence-based practices and serve as a clinica…,78903.88,2026-09-06T12:01:03Z,38.95528,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Reston, Fairfax County","['US', 'Virginia', 'Fairfax County', 'Reston']",Adzuna::API::Response::Location,StoneSprings Hospital Center,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217294,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIxNzI5NCIsInMiOiJRS1BtaFEycThSR1RZdVN6NFRsVVVBIn0.Rn_NmwZmiRydKVMA87NH3TrWMnVbKTT5WcLlHxpkscM,Physical Therapist - Travel Contract,https://www.adzuna.com/land/ad/5873217294?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=1616C9F9F680E77FE52269705BA97C0341A1FFD7,113730.98,-74.62314,"Job Description Looking for a change of scenery and a chance to help others? Join Jackson Therapy Partners as a traveling Physical Therapist where you’ll help patients recover from injuries and manage chronic conditions while experiencing life in a new location. Apply now and we’ll connect you with a recruiter who'll reach out with more details. \n \n Minimum Requirements \n \n Bachelor's, Master's or Doctoral Degree in Physical Therapy from accredited schools approved by the APTA \n Active Sta…",113730.98,2026-09-06T12:01:03Z,40.59552,Domestic help & Cleaning Jobs,Adzuna::API::Response::Category,domestic-help-cleaning-jobs,"Bridgewater, Somerset County","['US', 'New Jersey', 'Somerset County', 'Bridgewater']",Adzuna::API::Response::Location,Jackson Therapy Partners,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217311,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIxNzMxMSIsInMiOiJRS1BtaFEycThSR1RZdVN6NFRsVVVBIn0.hyiaa5KSbLgJwvRURCSTioQ_COLbYFR538GO7K0zH30,Physical Therapist,https://www.adzuna.com/land/ad/5873217311?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=429A30628CF94F2AA63CF3FA7722A387DA687053,102264.84,-70.961871,"Job Description Job Description Overview Earn between $80,000 and $105,000 plus a $15,000 Sign-On Bonus — Enjoy Training, Career Advancement, and a Supportive Clinical Team At our organization in Woonsocket, Rhode Island, we are part of a physical therapy practice dedicated to delivering exceptional care, fostering professional development, and ensuring sustainable career paths. We empower our clinicians with cutting-edge tools, robust mentorship, and well-defined growth opportunities. Woonsock…",102264.84,2026-09-06T12:01:03Z,42.013582,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Elmwood, Plymouth County","['US', 'Massachusetts', 'Plymouth County', 'Elmwood']",Adzuna::API::Response::Location,Pappas OPT Physical and Hand Therapy,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217268,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3MjY4In0.2SG-hUGZFwMgllkPFPGzcEIl6ZZ0gQG3cXaqX0EaZRY,RN - Intensive Care Unit - FT Night,https://www.adzuna.com/land/ad/5873217268?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=9C8EC786DD4081E56D42306DD75C1BB2C1B94B44,101494.76,-118.322672,"Job Description Description \n RN - Intensive Care Unit at Providence St. Joseph Medical Center in Burbank, CA. This position is Full Time and will work 12-hour, Night shifts. \n Providence St. Joseph Medical Center is proud to be Magnet® recognized, the nation’s highest recognition for nursing excellence. The American Nurses Credentialing Center’s Magnet Recognition Program® recognized the hospital’s nursing team for exemplary patient care, nursing practice collaboration, patient outcomes and …",101494.76,2026-09-06T12:01:00Z,34.172596,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Magnolia Park, Los Angeles County","['US', 'California', 'Los Angeles County', 'Magnolia Park']",Adzuna::API::Response::Location,Providence Health and Services,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217256,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3MjU2In0.9Rf_6z1yJ9muBfJtHM94Pb1UvDjY7L1f_ElpG6u5H5Y,CDL A Local Truck Drivers,https://www.adzuna.com/land/ad/5873217256?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=B780E0FB8F78A17A75555CA60871559A90DFF270,39319.03,-83.448253,"Job Description Job Description Mr. Bult's Inc., the nation's largest semi-truck waste transportation company. This job is for hard workers only. Is that you? Transfer Trailer Driver Dump truck drivers Ready mix drivers Construction drivers HAUL TRASH EARN CASH Pay is based on potential earnings Training Pay SMELLS LIKE GREAT BENEFITS Safety referral Bonuses Medical, dental, vision insurance $0 copay for Qualified prescription plan w/ CanaRx Free virtual exams ALWAYS w/ MeMD Life insurance Shor…",39319.03,2026-09-06T12:00:59Z,39.886449,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"London, Madison County","['US', 'Ohio', 'Madison County', 'London']",Adzuna::API::Response::Location,"Mr. Bult's, Inc",Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217262,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIxNzI2MiIsInMiOiJRS1BtaFEycThSR1RZdVN6NFRsVVVBIn0.NR7N0kV4L-QheQQaHeN8oF4Q__dKxWT-UrEaab-XBRE,"OTR Company Solo Drivers, CDL A",https://www.adzuna.com/land/ad/5873217262?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=A2F9CF36C823F3DECA9A389BA5A5F30D7D70EBED,72487.59,-79.756811,"Job Description Job Description Job Requirements: • Must be 24 years of age • Must have a Class A CDL (no endorsements needed) • 2 Years of verifiable CDL A OTR driving experience Job Description: AVERAGE $1,800 - $2,000 PER WEEK | $5,000 SIGN ON BONUS!OTR CDL A TRUCK DRIVER | FREE HEALTH INSURANCE (BCBS)DEDICATED FLEET | FLEXIBLE HOME TIME OPTIONSTEAM DRIVERS WANTED - EARN EVEN MORE PAY •Solo drivers start at $0.60 CPM •All miles paid • Most solo drivers average 2,700 - 3,000 miles per week •A…",72487.59,2026-09-06T12:00:59Z,36.067604,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"Greensboro, Guilford County","['US', 'North Carolina', 'Guilford County', 'Greensboro']",Adzuna::API::Response::Location,TRIANGLE SOURCING LLC DBA LONGISTICS,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217260,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3MjYwIn0.ggWY07ilxyEJhI6xb7zqpqIS8nxIF1MdDFatiwYrK-4,Project Engineer,https://www.adzuna.com/land/ad/5873217260?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=2CACCE52F6569A8815DB98EED247C841EDD18722,156277.83,-73.04925,"Job Description \n Established in 1988, Bozzuto Construction Company (BCC) is a recognized industry leader known for both construction expertise and a dynamic, employee-driven environment. We’re committed to creating opportunities for growth by offering meaningful work, career development planning and team engagement through celebratory events. We work alongside the other companies within Bozzuto to share resources and perspectives that help us continually expand and diversify our portfolio. As…",156277.83,2026-09-06T12:00:59Z,41.21394,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,"Milford, New Haven County","['US', 'Connecticut', 'New Haven County', 'Milford']",Adzuna::API::Response::Location,Bozzuto,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217245,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIxNzI0NSIsInMiOiJRS1BtaFEycThSR1RZdVN6NFRsVVVBIn0.7kL8cj4aIWaleOL3xkKK67Unpr7ZjZUBL7gzlUlo9xk,Medical Lab Technician - Jacksonville,https://www.adzuna.com/land/ad/5873217245?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=D1AD6EB938360273D5EE9E00B60EC14D99684995,20048.33,-95.2575,"Job Description Description \n \n Summary: \n Performs clinical testing in assigned section/s such as general laboratory, Blood Bank and Microbiology sections, with all duties necessary for accurate and timely results including quality control, performance improvement, proficiency testing, and preventative maintenance of equipment. Recognizes abnormal critical values and follows proper guidelines for notifying medical team members of results. Performs clerical, general, and phlebotomy duties re…",20048.33,2026-09-06T12:00:58Z,31.95006,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Jacksonville, Cherokee County","['US', 'Texas', 'Cherokee County', 'Jacksonville']",Adzuna::API::Response::Location,CHRISTUS Health,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217250,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3MjUwIn0.d-NYuNkjo6CxjbM5Sas6IJYeTSzBGOXDSpiyl08gODY,"Vice President, Medical",https://www.adzuna.com/land/ad/5873217250?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=349204E7B7789A8A883F269916B9853B02D04A3B,373455.1,-75.16548,"Job Description Job Description Description: The Company: This publicly held clinical-stage biotechnology company is focused on developing treatments for patients suffering from complex rare diseases using its novel cell penetrating peptide technology platform. Their lead product candidate, nomlabofusp, is a subcutaneously administered, recombinant fusion protein intended to deliver human frataxin (FXN), an essential protein to the mitochondria of patients with Friedreich’s ataxia. Friedreich’s…",373455.1,2026-09-06T12:00:58Z,39.95208,Scientific & QA Jobs,Adzuna::API::Response::Category,scientific-qa-jobs,"Middle East, Philadelphia County","['US', 'Pennsylvania', 'Philadelphia County', 'Middle East']",Adzuna::API::Response::Location,Larimar Therapeutics,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217229,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3MjI5In0.khRxZlzVMONXFC8yLIZYAIe-sgCD3j69g5MioHCFztg,Occupational Therapist - Travel Contract,https://www.adzuna.com/land/ad/5873217229?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=2817DB0F2695A669136B2D2FA1E0348BAF2BCC9F,134166.28,-74.916364,"Job Description Make a meaningful difference as a travel OT with Jackson Therapy Partners! We’re seeking a dedicated and compassionate Occupational Therapist to help patients with injuries, illnesses, or disabilities regain or improve their daily skills while exploring a brand-new location. \n \n Minimum Requirements \n \n Bachelor's, Master's or Doctoral Degree in Occupational Therapy from an accredited educational program. \n Active State License is Required to Start the Assignment \n BLS Cer…",134166.28,2026-09-06T12:00:57Z,40.637035,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Clinton, Hunterdon County","['US', 'New Jersey', 'Hunterdon County', 'Clinton']",Adzuna::API::Response::Location,Jackson Therapy Partners,Adzuna::API::Response::Company,,
0,Adzuna::API::Response::Job,5873217228,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3MjI4In0.WxHKSMovLIfwdNVyD5cIF161i4ZMi3O2yva6p5Qtxto,Class A CDL Company Driver - 6mo EXP Required - Regional - Dry Van - $1.65k - $1.75k per week,https://www.adzuna.com/land/ad/5873217228?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=E24FF7FD2DD52DF802322F194A6A5F389800C3BC,85800.0,-87.762648,"Job Description Job Description Regional CDL-A Truck Drivers – Home Weekly – Earn $85,000-$95,000 Annually! $10,000 Sign-On Bonus for Experienced Drivers* Pay & Benefits: Average Weekly Pay of $1,650-$1,750 Top Drivers earning $95,000 Annually! $10,000 Sign-On Bonus for Experienced Drivers* Mileage Pay increases every 6 months until maxed Minimum Weekly Pay Guarantee* Safe Stop Bonus Potential – Paid out Quarterly Unlimited Referral Bonuses (up to $3,000 per referral) Safety & Service Award Pro…",91000.0,2026-09-06T12:00:57Z,31.921408,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"Thomasville, Clarke County","['US', 'Alabama', 'Clarke County', 'Thomasville']",Adzuna::API::Response::Location,Hogan Transports,Adzuna::API::Response::Company,,
0,Adzuna::API::Response::Job,5873217234,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIxNzIzNCIsInMiOiJRS1BtaFEycThSR1RZdVN6NFRsVVVBIn0.NCLuKCogoMvtADIrbirDRA8kxEvs4VLGUw7Ue8udCRw,Truck Driver Company - 1yr EXP Required - Dedicated - Dry Van - $1.8k - $2k per week,https://www.adzuna.com/land/ad/5873217234?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=9A97416B4CB37709CFB5BBF3EC5FFA450E118ECE,93600.0,-95.997729,"Job Description Job Description Looking for a consistent route, strong Guaranteed weekly pay, and home time you can count on? Premier Transportation is hiring experienced CDL-A drivers to haul dedicated freight for a major Midwest retailer. What You'll Get  Guaranteed Weekly Minimum $2,000-$2,250 Gross Weekly  Home Every Week  Assigned Automatic Freightliner  Dedicated Midwest Retail Freight  Monday-Friday Schedule Run the Midwest  Lanes include: AR • KS • MO • NE • IA • 400-600 miles per day •…",104000.0,2026-09-06T12:00:57Z,41.207431,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"Ralston, Douglas County","['US', 'Nebraska', 'Douglas County', 'Ralston']",Adzuna::API::Response::Location,Premier Transportation,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217226,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIxNzIyNiIsInMiOiJRS1BtaFEycThSR1RZdVN6NFRsVVVBIn0.xZLLQQvlKMs8vE_4AYgGgFQJLKDF6H5pqh5GipwQsY0,Physical Therapist - Travel Contract,https://www.adzuna.com/land/ad/5873217226?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=68CD7A437F1BD4680BC4C897E37F4DDAD21DB26F,96061.7,-74.321566,"Job Description Looking for a change of scenery and a chance to help others? Join Jackson Therapy Partners as a traveling Physical Therapist where you’ll help patients recover from injuries and manage chronic conditions while experiencing life in a new location. \n \n Minimum Requirements \n \n Bachelor's, Master's or Doctoral Degree in Physical Therapy from accredited schools approved by the APTA \n Active State License is Required to Start the Assignment \n BLS Certification May Be Required f…",96061.7,2026-09-06T12:00:57Z,39.984044,Other/General Jobs,Adzuna::API::Response::Category,other-general-jobs,"Manchester, Ocean County","['US', 'New Jersey', 'Ocean County', 'Manchester']",Adzuna::API::Response::Location,Jackson Therapy Partners,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217223,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3MjIzIn0.Ya-j1DDqsfF-l0P4VV1x0l8-IEAc3Tu_8H5mpST2Wlk,Physical Therapist - Travel Contract,https://www.adzuna.com/land/ad/5873217223?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=C57F20DCD93B7C8411BCABE50B838AB05E241535,96521.4,-74.065332,"Job Description Looking for a change of scenery and a chance to help others? Join Jackson Therapy Partners as a traveling Physical Therapist where you’ll help patients recover from injuries and manage chronic conditions while experiencing life in a new location. \n \n Minimum Requirements \n \n Bachelor's, Master's or Doctoral Degree in Physical Therapy from accredited schools approved by the APTA \n Active State License is Required to Start the Assignment \n BLS Certification May Be Required f…",96521.4,2026-09-06T12:00:56Z,40.732947,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"Tyler Park, Hudson County","['US', 'New Jersey', 'Hudson County', 'Tyler Park']",Adzuna::API::Response::Location,Jackson Therapy Partners,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217218,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3MjE4In0.MW0dyaaxwlrhCnaGxuzNWge8OpTaQ_d59hBBFvBhb5E,Occupational Therapist - Travel Contract,https://www.adzuna.com/land/ad/5873217218?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=14D0F386F169650F2E97DD1BCA2627FCADD68681,128235.22,-74.021541,"Job Description Make a meaningful difference as a travel OT with Jackson Therapy Partners! We’re seeking a dedicated and compassionate Occupational Therapist to help patients with injuries, illnesses, or disabilities regain or improve their daily skills while exploring a brand-new location. \n \n Minimum Requirements \n \n Bachelor's, Master's or Doctoral Degree in Occupational Therapy from an accredited educational program. \n Active State License is Required to Start the Assignment \n BLS Cer…",128235.22,2026-09-06T12:00:56Z,40.79254,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"North Bergen, Hudson County","['US', 'New Jersey', 'Hudson County', 'North Bergen']",Adzuna::API::Response::Location,Jackson Therapy Partners,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217219,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3MjE5In0.WfRDWOQy1Q4HzbhZTLgTfkFI9HNQsSJ4di6vHE5bzzc,Occupational Therapist - Travel Contract,https://www.adzuna.com/land/ad/5873217219?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=20737B4D3517B0D66119C83C8192C1B600A583BF,91397.52,-90.881566,"Job Description Make a meaningful difference as a travel OT with Jackson Therapy Partners! We’re seeking a dedicated and compassionate Occupational Therapist to help patients with injuries, illnesses, or disabilities regain or improve their daily skills while exploring a brand-new location. \n \n Minimum Requirements \n \n Bachelor's, Master's or Doctoral Degree in Occupational Therapy from an accredited educational program. \n Active State License is Required to Start the Assignment \n BLS Cer…",91397.52,2026-09-06T12:00:56Z,40.410933,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Tennessee, McDonough County","['US', 'Illinois', 'McDonough County', 'Tennessee']",Adzuna::API::Response::Location,Jackson Therapy Partners,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217220,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIxNzIyMCIsInMiOiJRS1BtaFEycThSR1RZdVN6NFRsVVVBIn0.SeeOk3lTTJzr7YQv48qUFdGzx0OOyiRnBJI5JR4KEEU,Physical Therapist - Travel Contract,https://www.adzuna.com/land/ad/5873217220?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=DBC8AF05E66B780EBC27ADAE54F71DAF467CE070,141782.58,-74.647252,"Job Description Looking for a change of scenery and a chance to help others? Join Jackson Therapy Partners as a traveling Physical Therapist where you’ll help patients recover from injuries and manage chronic conditions while experiencing life in a new location. \n \n Minimum Requirements \n \n Bachelor's, Master's or Doctoral Degree in Physical Therapy from accredited schools approved by the APTA \n Active State License is Required to Start the Assignment \n BLS Certification May Be Required f…",141782.58,2026-09-06T12:00:56Z,40.510632,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,"Hillsborough, Somerset County","['US', 'New Jersey', 'Somerset County', 'Hillsborough']",Adzuna::API::Response::Location,Jackson Therapy Partners,Adzuna::API::Response::Company,,
