__CLASS__,longitude,adref,salary_max,latitude,description,title,created,salary_is_predicted,salary_min,id,redirect_url,company.__CLASS__,company.display_name,category.label,category.tag,category.__CLASS__,location.display_name,location.__CLASS__,location.area,contract_type,contract_time
Adzuna::API::Response::Job,-71.43366,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2NjAzOSIsInMiOiJ3RnhkdmVKdjhSR3hMWWFwc3ozcVhnIn0.Q2rHT5XExxie23a4vA4UV6DDae-uk0fDBWrWSmAleyY,185593.72,41.77626,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,185593.72,5774966039,https://www.adzuna.com/land/ad/5774966039?se=wFxdveJv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=46EBF7841340B2F2F7489F19DF35B19949FE8CD5,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"Cranston, Providence County",Adzuna::API::Response::Location,"['US', 'Rhode Island', 'Providence County', 'Cranston']",,full_time
Adzuna::API::Response::Job,-70.480881,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2NjAxMSIsInMiOiJ3RnhkdmVKdjhSR3hMWWFwc3ozcVhnIn0.aEDhW1TiUA82UV0bO2bRYtA9OQWYfVsZIzaJtuJOxi0,135704.81,41.724452,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,135704.81,5774966011,https://www.adzuna.com/land/ad/5774966011?se=wFxdveJv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=3FE4208AF8550BA0240EFCE0F494744DAB990D7F,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"East Sandwich, Barnstable County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Barnstable County', 'East Sandwich']",,full_time
Adzuna::API::Response::Job,-71.03822,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z4ZHZlSnY4Ukd4TFlhcHN6M3FYZyIsImkiOiI1Nzc0OTY1OTczIn0.2NNtxEv-dI_cRlzr9NrwNPl0KVJJL48hHvnipeyvbhs,159204.58,42.08883,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,159204.58,5774965973,https://www.adzuna.com/land/ad/5774965973?se=wFxdveJv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=4872C13200ADE4EFAE618370E05AC644FF927971,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"Brockton, Plymouth County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Plymouth County', 'Brockton']",,full_time
Adzuna::API::Response::Job,-71.462731,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z4ZHZlSnY4Ukd4TFlhcHN6M3FYZyIsImkiOiI1Nzc0OTY2MDUyIn0.ZYz0Cq_0RNH2sFXafFevO46Z74eO4CVuu2er28gzF8I,188437.66,42.745963,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,188437.66,5774966052,https://www.adzuna.com/land/ad/5774966052?se=wFxdveJv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=71C7938D47BCB99CA82B6D16FC737ABD54B9663C,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"Nashua, Hillsborough County",Adzuna::API::Response::Location,"['US', 'New Hampshire', 'Hillsborough County', 'Nashua']",,full_time
Adzuna::API::Response::Job,-73.77738,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2NTk1OCIsInMiOiJ3RnhkdmVKdjhSR3hMWWFwc3ozcVhnIn0.euwc5mpsUT7TJgFLhcIrkAY25N1_wTsfwYdM2-GO3RI,157502.03,42.75132,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,157502.03,5774965958,https://www.adzuna.com/land/ad/5774965958?se=wFxdveJv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=CAD64E1BDC1BDBD118AF58CE227017B027E2B4C0,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"Latham, Albany County",Adzuna::API::Response::Location,"['US', 'New York', 'Albany County', 'Latham']",,full_time
Adzuna::API::Response::Job,-71.377663,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2NjA2MiIsInMiOiJ3RnhkdmVKdjhSR3hMWWFwc3ozcVhnIn0.OdZtC21IHGDIfaZAd41ZEylYuDftKqDL1BCuatvriVo,178501.44,42.866934,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,178501.44,5774966062,https://www.adzuna.com/land/ad/5774966062?se=wFxdveJv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=2102ECF446EDA3E81896AF2B7D3007981B359EE6,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"Londonderry, Rockingham County",Adzuna::API::Response::Location,"['US', 'New Hampshire', 'Rockingham County', 'Londonderry']",,full_time
Adzuna::API::Response::Job,-71.444247,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z4ZHZlSnY4Ukd4TFlhcHN6M3FYZyIsImkiOiI1Nzc0OTY2MDMzIn0.hlpvDXkCFqWDdhUZxd1Unnp9HgsJjaf8huepcTxNV9c,163149.83,41.702703,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,163149.83,5774966033,https://www.adzuna.com/land/ad/5774966033?se=wFxdveJv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=720B3C4BE6EBE3E819A8404EACE6B28B682B8314,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"Warwick, Kent County",Adzuna::API::Response::Location,"['US', 'Rhode Island', 'Kent County', 'Warwick']",,full_time
Adzuna::API::Response::Job,-73.1898,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2NTk2OSIsInMiOiJ3RnhkdmVKdjhSR3hMWWFwc3ozcVhnIn0.QTGWVxzNNyVsMe6s6NYsOnXoENUE2KNk27rXavSI1Y0,139442.61,42.87702,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,139442.61,5774965969,https://www.adzuna.com/land/ad/5774965969?se=wFxdveJv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=7B0C9E6C7F77D3E3D5E3E37E975EECA67341BEAC,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"Bennington, Bennington County",Adzuna::API::Response::Location,"['US', 'Vermont', 'Bennington County', 'Bennington']",,full_time
Adzuna::API::Response::Job,-71.27922,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z4ZHZlSnY4Ukd4TFlhcHN6M3FYZyIsImkiOiI1Nzc0OTY2MDQ1In0.GjhtsjstLEBgLio8EbFAfOwBTucxW5xbzZvSCgTzuPU,169210.28,42.891,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,169210.28,5774966045,https://www.adzuna.com/land/ad/5774966045?se=wFxdveJv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=0959A93D0816654CB8E2FBDAA6302339A7414E2C,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"East Derry, Rockingham County",Adzuna::API::Response::Location,"['US', 'New Hampshire', 'Rockingham County', 'East Derry']",,full_time
Adzuna::API::Response::Job,-70.295203,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2NjAwMiIsInMiOiJ3RnhkdmVKdjhSR3hMWWFwc3ozcVhnIn0.4-3td4FytnL3UA7KYS62P7t13yhON7sCysKtjImf_Yw,198107.8,41.652265,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,198107.8,5774966002,https://www.adzuna.com/land/ad/5774966002?se=wFxdveJv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=4D14236A6404686ED72157D65D31BA417CF9A1AF,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"Hyannis, Barnstable County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Barnstable County', 'Hyannis']",,full_time
Adzuna::API::Response::Job,-71.102687,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z4ZHZlSnY4Ukd4TFlhcHN6M3FYZyIsImkiOiI1Nzc0OTY1OTg4In0.1QvqSIiXtDXdjByyQ6vw-9GtbmghxArEbexNuJWDu7Y,145287.5,41.904921,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,145287.5,5774965988,https://www.adzuna.com/land/ad/5774965988?se=wFxdveJv8RGxLYapsz3qXg&utm_medium=api&utm_source=abfa41a4&v=95DC757304D4427C99B2C8818840E9C4BEC8CA29,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"Taunton, Bristol County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Bristol County', 'Taunton']",,full_time
Adzuna::API::Response::Job,-73.77738,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2NTk1OSIsInMiOiJmZ0Z0dnVKdjhSR0FfSl9zNFBTMUlnIn0.vWwbRZkBlPY3VhxfOln_lQ3wllUvJvvyde_2T_xLL3g,157952.08,42.75132,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,157952.08,5774965959,https://www.adzuna.com/land/ad/5774965959?se=fgFtvuJv8RGA_J_s4PS1Ig&utm_medium=api&utm_source=abfa41a4&v=3402A8D81DB7650ACFEE1EC39E19E25C737949B5,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"Latham, Albany County",Adzuna::API::Response::Location,"['US', 'New York', 'Albany County', 'Latham']",,full_time
Adzuna::API::Response::Job,-70.074245,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2NjAwOCIsInMiOiJmZ0Z0dnVKdjhSR0FfSl9zNFBTMUlnIn0.fJKBVt-uSvyRReVdzYsU1CNet6_aYyDtl-SfH_3RDDk,140547.14,41.752034,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,140547.14,5774966008,https://www.adzuna.com/land/ad/5774966008?se=fgFtvuJv8RGA_J_s4PS1Ig&utm_medium=api&utm_source=abfa41a4&v=1D99E99A2D1128D7273EF28D9D2D00754E595ACE,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"Brewster, Barnstable County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Barnstable County', 'Brewster']",,full_time
Adzuna::API::Response::Job,-70.24122,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2NjAyMCIsInMiOiJmZ0Z0dnVKdjhSR0FfSl9zNFBTMUlnIn0.G4LeNMb8do1jAh0zTo5RMmwApY6b3av77GNWi3tknvw,162119.34,41.65284,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,162119.34,5774966020,https://www.adzuna.com/land/ad/5774966020?se=fgFtvuJv8RGA_J_s4PS1Ig&utm_medium=api&utm_source=abfa41a4&v=CFB2FCA2BD21EFA90012E31ED99521D6F7C31D25,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"West Yarmouth, Barnstable County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Barnstable County', 'West Yarmouth']",,full_time
Adzuna::API::Response::Job,-71.005935,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmdGdHZ1SnY4UkdBX0pfczRQUzFJZyIsImkiOiI1Nzc0OTY1OTc0In0.rieWUGbvLkFKwxiT3AM1qxN1YX6R1DM3OMaSMncdjy4,147471.9,42.416359,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,147471.9,5774965974,https://www.adzuna.com/land/ad/5774965974?se=fgFtvuJv8RGA_J_s4PS1Ig&utm_medium=api&utm_source=abfa41a4&v=3FD79A9CBD61190F42E4C02EE24069736B999D27,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"Revere Beach, Suffolk County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Suffolk County', 'Revere Beach']",,full_time
Adzuna::API::Response::Job,-71.27922,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2NjA0NCIsInMiOiJmZ0Z0dnVKdjhSR0FfSl9zNFBTMUlnIn0.UVFYrPghpAqYPnzI-oMrXjAGLu5lBISRqAfW6BPDOlI,168242.73,42.891,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,168242.73,5774966044,https://www.adzuna.com/land/ad/5774966044?se=fgFtvuJv8RGA_J_s4PS1Ig&utm_medium=api&utm_source=abfa41a4&v=D181B67005F2B051A6AD2A1FA2802AEA13D36B2B,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"East Derry, Rockingham County",Adzuna::API::Response::Location,"['US', 'New Hampshire', 'Rockingham County', 'East Derry']",,full_time
Adzuna::API::Response::Job,-70.1916,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmdGdHZ1SnY4UkdBX0pfczRQUzFJZyIsImkiOiI1Nzc0OTY2MDE3In0.y4dWz2-46ZbnOrzFZbRrglzvcWF1y1hnVsUSamUJkfM,170056.86,41.67132,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,170056.86,5774966017,https://www.adzuna.com/land/ad/5774966017?se=fgFtvuJv8RGA_J_s4PS1Ig&utm_medium=api&utm_source=abfa41a4&v=92BBB9ED97D47AE0E6151498ABAF453B70C135CD,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"Yarmouth, Barnstable County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Barnstable County', 'Yarmouth']",,full_time
Adzuna::API::Response::Job,-71.07114,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk2NTk3OSIsInMiOiJmZ0Z0dnVKdjhSR0FfSl9zNFBTMUlnIn0.xFPvNCUFZtllyUe6A0_t7uUD5mxw4-4mhspFHLtbivw,146486.38,42.28602,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,146486.38,5774965979,https://www.adzuna.com/land/ad/5774965979?se=fgFtvuJv8RGA_J_s4PS1Ig&utm_medium=api&utm_source=abfa41a4&v=FA42FC18749DA343F516769D530ACF86FA4D26D6,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"Dorchester Center, Suffolk County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Suffolk County', 'Dorchester Center']",,full_time
Adzuna::API::Response::Job,-73.715037,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmdGdHZ1SnY4UkdBX0pfczRQUzFJZyIsImkiOiI1Nzc0OTY1OTYwIn0.8HnJRXFfz0GM5wcxewnMSsz2FNx_boGgbIsa8CLhvYs,146021.9,42.773883,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,146021.9,5774965960,https://www.adzuna.com/land/ad/5774965960?se=fgFtvuJv8RGA_J_s4PS1Ig&utm_medium=api&utm_source=abfa41a4&v=3B64779D6068995CB3582A5FCEAC1F4FE9D31504,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"Cohoes, Albany County",Adzuna::API::Response::Location,"['US', 'New York', 'Albany County', 'Cohoes']",,full_time
Adzuna::API::Response::Job,-71.27922,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmdGdHZ1SnY4UkdBX0pfczRQUzFJZyIsImkiOiI1Nzc0OTY2MDQzIn0.0XreoYeF-1Lu-_feroZFwp4Z53Rfk5wCNbfC0ianL6Y,168728.31,42.891,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don't have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,2026-06-24T11:09:55Z,1,168728.31,5774966043,https://www.adzuna.com/land/ad/5774966043?se=fgFtvuJv8RGA_J_s4PS1Ig&utm_medium=api&utm_source=abfa41a4&v=35D69E2D01B74270ECAC4CAE05AB213D9B4C18A7,Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"East Derry, Rockingham County",Adzuna::API::Response::Location,"['US', 'New Hampshire', 'Rockingham County', 'East Derry']",,full_time
