longitude,redirect_url,__CLASS__,latitude,contract_time,created,salary_max,salary_min,id,description,adref,title,salary_is_predicted,contract_type,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,location.area,location.display_name,location.__CLASS__
-81.383787,https://www.adzuna.com/details/5874360218?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.194572,full_time,2026-09-07T13:32:55Z,83200.0,0.0,5874360218,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MDIxOCIsInMiOiJuS29YRWVpcThSR2hyY3BrVklfQzR3In0.IgZruicUG1IntBSokzl9ufAAiiKrBpSsaPGdEKQ4gQw,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'St. Johns County', 'Sawgrass']","Sawgrass, St. Johns County",Adzuna::API::Response::Location
-85.063637,https://www.adzuna.com/details/5874360326?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.431019,full_time,2026-09-07T13:32:55Z,83200.0,0.0,5874360326,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MDMyNiIsInMiOiJuS29YRWVpcThSR2hyY3BrVklfQzR3In0.4QdVtajDjilyItXUaCF-j-0-dxnn079AT2teRz6_ENY,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Calhoun County', 'Blountstown']","Blountstown, Calhoun County",Adzuna::API::Response::Location
-84.820317,https://www.adzuna.com/details/5874360216?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.684703,full_time,2026-09-07T13:32:55Z,83200.0,0.0,5874360216,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MDIxNiIsInMiOiJuS29YRWVpcThSR2hyY3BrVklfQzR3In0.2X5TLH2zNNud0rVVzEmtBi63hyt30fgSV9g8cFZE8go,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Gadsden County', 'Chattahoochee']","Chattahoochee, Gadsden County",Adzuna::API::Response::Location
-81.98718,https://www.adzuna.com/details/5874360301?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,29.795864,full_time,2026-09-07T13:32:55Z,83200.0,0.0,5874360301,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MDMwMSIsInMiOiJuS29YRWVpcThSR2hyY3BrVklfQzR3In0.4EhAexkuWNS_-YFEatmWksUD9LBtf3yschA5u-psDLg,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Clay County', 'Lake Geneva']","Lake Geneva, Clay County",Adzuna::API::Response::Location
-81.418032,https://www.adzuna.com/details/5874360242?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.08659,full_time,2026-09-07T13:32:55Z,83200.0,67600.0,5874360242,"CDL-A Dedicated Truck Driver: Avg $1,300 - $1,600/wk & $2,000 Bonus. Average $1,300 - $1,600 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hosp…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MDI0MiIsInMiOiJuS29YRWVpcThSR2hyY3BrVklfQzR3In0.GfFbSxecvOWwOTy07PbgJm-a7IgUKZtt9TaCj7GbmD4,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.3k - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'St. Johns County', 'Town of Nocatee']","Town of Nocatee, St. Johns County",Adzuna::API::Response::Location
-81.589915,https://www.adzuna.com/details/5874360315?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,29.670009,full_time,2026-09-07T13:32:55Z,83200.0,0.0,5874360315,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibktvWEVlaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMzE1In0.MmojEWszpPb-UzNG2iucrMEvE7pS-uSZ2iNDagzUPOQ,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Putnam County', 'East Palatka']","East Palatka, Putnam County",Adzuna::API::Response::Location
-81.589915,https://www.adzuna.com/details/5874360260?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,29.670009,full_time,2026-09-07T13:32:55Z,83200.0,67600.0,5874360260,"CDL-A Dedicated Truck Driver: Avg $1,300 - $1,600/wk & $2,000 Bonus. Average $1,300 - $1,600 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hosp…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibktvWEVlaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMjYwIn0.IQcdzSuF_C9ZpOyxviE-ugcLLxtRXfoXjaF3exg262Q,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.3k - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Putnam County', 'East Palatka']","East Palatka, Putnam County",Adzuna::API::Response::Location
-86.623732,https://www.adzuna.com/details/5874360292?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.447321,full_time,2026-09-07T13:32:55Z,83200.0,0.0,5874360292,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibktvWEVlaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMjkyIn0.V7gJXLq4dFI0GRBc69Tm-DnX6BapaOacS1fuEUBBCmE,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Okaloosa County', 'Fort Walton Beach']","Fort Walton Beach, Okaloosa County",Adzuna::API::Response::Location
-85.957274,https://www.adzuna.com/details/5874360320?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.677855,full_time,2026-09-07T13:32:55Z,83200.0,0.0,5874360320,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MDMyMCIsInMiOiJuS29YRWVpcThSR2hyY3BrVklfQzR3In0.FErxmAdlICHPV7BkXTWqXVo7HcOWx7ikZ2JNamGRO8o,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Holmes County', 'Ponce De Leon']","Ponce De Leon, Holmes County",Adzuna::API::Response::Location
-81.27359,https://www.adzuna.com/details/5874360240?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,29.83302,full_time,2026-09-07T13:32:55Z,83200.0,0.0,5874360240,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibktvWEVlaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMjQwIn0.aU4VtjVFkLnD22JoXmJb-eQYQLx9HHId60zRiYKpRp4,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'St. Johns County', 'Anastasia Island']","Anastasia Island, St. Johns County",Adzuna::API::Response::Location
-85.52324,https://www.adzuna.com/details/5874360310?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.337211,full_time,2026-09-07T13:32:55Z,83200.0,0.0,5874360310,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MDMxMCIsInMiOiJuS29YRWVpcThSR2hyY3BrVklfQzR3In0.CJtGbfSINQ87XwOCRr4LZwcrbwMC1lEm1Rh8pw-9qxQ,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Bay County', 'Youngstown']","Youngstown, Bay County",Adzuna::API::Response::Location
-85.178241,https://www.adzuna.com/details/5874360303?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.534318,full_time,2026-09-07T13:32:55Z,83200.0,0.0,5874360303,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibktvWEVlaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMzAzIn0.4rShUgTU_NKN7FDTYuUL2eut5UgD58Vmq9INmAO3_GQ,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Calhoun County', 'Altha']","Altha, Calhoun County",Adzuna::API::Response::Location
-81.418032,https://www.adzuna.com/details/5874360225?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.08659,full_time,2026-09-07T13:32:55Z,83200.0,0.0,5874360225,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibktvWEVlaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMjI1In0.zYkYluW-tXotRYbHresuxD7eSM_MIuHKv8rqFHdXIHU,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'St. Johns County', 'Town of Nocatee']","Town of Nocatee, St. Johns County",Adzuna::API::Response::Location
-85.803016,https://www.adzuna.com/details/5874360319?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.195758,full_time,2026-09-07T13:32:55Z,83200.0,0.0,5874360319,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibktvWEVlaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMzE5In0.mZ-CiRTd0IP6Cp4lYkREFM6b_vCNMRZfAYN0jPXoxOQ,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Bay County', 'Panama City Beach']","Panama City Beach, Bay County",Adzuna::API::Response::Location
-86.716798,https://www.adzuna.com/details/5874360309?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.412305,full_time,2026-09-07T13:32:55Z,83200.0,0.0,5874360309,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibktvWEVlaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMzA5In0.YrNKLje3tNYsYsjlNdFYp7xAeqio3TWcaGJjfyUsFuY,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Okaloosa County', 'Hurlburt Field']","Hurlburt Field, Okaloosa County",Adzuna::API::Response::Location
-78.618912,https://www.adzuna.com/details/5874360241?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,38.408886,full_time,2026-09-07T13:32:55Z,83200.0,0.0,5874360241,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MDI0MSIsInMiOiJuS29YRWVpcThSR2hyY3BrVklfQzR3In0.SjCIx9ijYxSqCa6PYyert_yVy00Ze7P7wYgrMvCtbvw,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Virginia', 'Rockingham County', 'Elkton']","Elkton, Rockingham County",Adzuna::API::Response::Location
-85.957274,https://www.adzuna.com/details/5874360272?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.677855,full_time,2026-09-07T13:32:55Z,83200.0,0.0,5874360272,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MDI3MiIsInMiOiJuS29YRWVpcThSR2hyY3BrVklfQzR3In0.AduPzjsIDI56UslXRgieo3Mqht9sD3XBiiJMexlbvNg,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Holmes County', 'Ponce De Leon']","Ponce De Leon, Holmes County",Adzuna::API::Response::Location
-81.466134,https://www.adzuna.com/details/5874360266?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,29.671893,full_time,2026-09-07T13:32:55Z,83200.0,0.0,5874360266,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibktvWEVlaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMjY2In0.L5ARDDjfRmwQvN0un69_kCBDRzL7kVO5dvW9D2pSBa0,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'St. Johns County', 'Hastings']","Hastings, St. Johns County",Adzuna::API::Response::Location
-85.063637,https://www.adzuna.com/details/5874360294?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.431019,full_time,2026-09-07T13:32:55Z,83200.0,67600.0,5874360294,"CDL-A Dedicated Truck Driver: Avg $1,300 - $1,600/wk & $2,000 Bonus. Average $1,300 - $1,600 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hosp…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibktvWEVlaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMjk0In0.8tmB5_MASYUBJpMWg3OQaOp5kXMgj048pMk52aYhnME,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.3k - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Calhoun County', 'Blountstown']","Blountstown, Calhoun County",Adzuna::API::Response::Location
-78.618912,https://www.adzuna.com/details/5874360254?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,38.408886,full_time,2026-09-07T13:32:55Z,83200.0,67600.0,5874360254,"CDL-A Dedicated Truck Driver: Avg $1,300 - $1,600/wk & $2,000 Bonus. Average $1,300 - $1,600 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hosp…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MDI1NCIsInMiOiJuS29YRWVpcThSR2hyY3BrVklfQzR3In0.r61_R7jdbodOtuTOiiI4UUR7GiYUPX9ZwUajURtIg1U,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.3k - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Virginia', 'Rockingham County', 'Elkton']","Elkton, Rockingham County",Adzuna::API::Response::Location
-85.423678,https://www.adzuna.com/details/5874360307?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.49645,full_time,2026-09-07T13:32:55Z,83200.0,67600.0,5874360307,"CDL-A Dedicated Truck Driver: Avg $1,300 - $1,600/wk & $2,000 Bonus. Average $1,300 - $1,600 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hosp…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MDMwNyIsInMiOiJuS29YRWVpcThSR2hyY3BrVklfQzR3In0.7Y6XXc3V3LfBjy8XqaBAczfGJ8P7TrqKxP_RPCyiqh0,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.3k - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Bay County', 'Fountain']","Fountain, Bay County",Adzuna::API::Response::Location
