id,contract_type,contract_time,description,__CLASS__,adref,salary_min,salary_max,longitude,created,redirect_url,salary_is_predicted,latitude,title,category.__CLASS__,category.tag,category.label,location.display_name,location.area,location.__CLASS__,company.display_name,company.__CLASS__
5707226952,,,"Job Description McLaren Greater Lansing is recruiting for an OB/Gyn to join a successful employed practice in the Lansing area. Collegial environment with expert operational support. The practice is affiliated with Michigan State University residency program McLaren Greater Lansing is a brand new, state-of-the-art facility with modern and stunning architecture. The Womens Health Center is patient centric providing one stop service. Qualified candidates will be board certified/board eligible. 1:…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUlrbUMxcy04UkdQYnZOMFI3SERZUSIsImkiOiI1NzA3MjI2OTUyIn0.6t-Qf1386TN94eM7bk6bQvvM6HsXDtMny1tzlvjcSls,84438.01,84438.01,-87.538931,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226952?utm_medium=api&utm_source=abfa41a4,1,41.564758,Physician Obstetrics & Gynecology - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Lansing, Cook County","['US', 'Illinois', 'Cook County', 'Lansing']",Adzuna::API::Response::Location,McLaren Medical Group,Adzuna::API::Response::Company
5707226884,,,"Job Description Adventist Health Sierra Vista is actively seeking a full-time Complex Neuro-Spine Surgeon to join Adventist Health Medical Group in the desirable beach town of San Luis Obispo, CA. Growing Neurosciences program offering employment to support inpatient units and Emergency Department. Outpatient office location is on hospital campus and walking distance to ORs and ASC Need for cranial, but also open to complex spine training Experience preferred, but open to new-grads The optimal …",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIyNjg4NCIsInMiOiJ1SWttQzFzLThSR1Bidk4wUjdIRFlRIn0.UJdS5MD6u-zv16tgJ7s3F9rku4U-uOGclyypqhlhTxI,122614.16,122614.16,-120.620655,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226884?utm_medium=api&utm_source=abfa41a4,1,35.254169,Physician Surgery-Neurosurgery - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"San Luis Obispo, San Luis Obispo County","['US', 'California', 'San Luis Obispo County', 'San Luis Obispo']",Adzuna::API::Response::Location,Adventist Health,Adzuna::API::Response::Company
5707226925,,,"Job Description Part-Time Vascular Surgeon Position in Stockton, CA with National Wound Physician Group Clinical satisfaction, autonomy and flexibility, work-life balance No Nights, No Call, No Weekend Clinical Responsibilities Become an expert in wound management, learn from highly qualified wound certified physician trainers and Fellowship Directors. Utilize cutting-edge clinical technologies and the latest wound care modalities. Our physicians provide bedside wound care in over 3,200 facilit…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUlrbUMxcy04UkdQYnZOMFI3SERZUSIsImkiOiI1NzA3MjI2OTI1In0.iQq5HaJNbxN5ji23L_HYiFqzz6DVyKF8vQjP1Mf5OfM,170218.45,170218.45,-121.288386,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226925?utm_medium=api&utm_source=abfa41a4,1,37.957384,Physician Surgery-Vascular - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Stockton, San Joaquin County","['US', 'California', 'San Joaquin County', 'Stockton']",Adzuna::API::Response::Location,Vohra Wound Physicians,Adzuna::API::Response::Company
5707226949,,,"Job Description Job Title: Part-Time Interventional Radiologist Location: Wellington Regional, Wellington, FL Employment Type: Part-Time – Onsite Department: Clinical Services  About Us Universal Radiology Partners (URP) is a physician-owned and operated interventional and diagnostic radiology practice delivering high-quality procedural care across multiple hospital sites. Our teams provide advanced interventional services in a collaborative, high-volume, and supportive environment, emphasizing…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUlrbUMxcy04UkdQYnZOMFI3SERZUSIsImkiOiI1NzA3MjI2OTQ5In0.rL5gdwzX41uCU-mqfKORN1uznPQmfhcAQsZ0Mr2xgvE,114734.86,114734.86,-105.008586,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226949?utm_medium=api&utm_source=abfa41a4,1,40.703871,"Exciting Part-Time IR Opportunity - On-Site, Wellington, FL",Adzuna::API::Response::Category,part-time-jobs,Part time Jobs,"Wellington, Larimer County","['US', 'Colorado', 'Larimer County', 'Wellington']",Adzuna::API::Response::Location,White Coat Management Group,Adzuna::API::Response::Company
5707226913,,,"Job Description Ear, Nose and Throat Associates, P.C., a highly respected independent practice with over 50 years of service to the Tri-Cities, is seeking a board-certified or board-eligible Otolaryngologist to join our thriving team in Johnson City, TN. We proudly serve Northeast Tennessee and Southwest Virginia with a collaborative team of five surgeons, three advanced practice providers, and two audiologists. Due to growing patient demand, we’re excited to welcome a new provider to our pract…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIyNjkxMyIsInMiOiJ1SWttQzFzLThSR1Bidk4wUjdIRFlRIn0.Lt5FuOtTvojW4IO9Z0-6Blf1ZQNu6VQSGkjl9on3V74,137128.58,137128.58,-75.958809,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226913?utm_medium=api&utm_source=abfa41a4,1,42.115631,Physician Otolaryngology - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Johnson City, Broome County","['US', 'New York', 'Broome County', 'Johnson City']",Adzuna::API::Response::Location,Ballad Health,Adzuna::API::Response::Company
5707226900,,,"Job Description Description Become part of an inclusive organization with over 40,000 diverse employees, whose mission is to improve the health and well-being of the unique communities we serve. UNC Health Medical Group is seeking a Board Certified/Eligible Infectious Disease Physician (MD/DO) to provide per diem virtual teleacute services to a variety of patients at multiple UNC Health community hospital facilities. This role will provide both synchronous and asynchronous consults to patients.…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUlrbUMxcy04UkdQYnZOMFI3SERZUSIsImkiOiI1NzA3MjI2OTAwIn0.O6A8jlQZpSwG8xKGU-GxRABexjFfZoLIhDVcNLoYpe4,123733.16,123733.16,-74.78794,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226900?utm_medium=api&utm_source=abfa41a4,1,40.211498,Physician Infectious Disease - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Morrisville, Bucks County","['US', 'Pennsylvania', 'Bucks County', 'Morrisville']",Adzuna::API::Response::Location,UNC Health,Adzuna::API::Response::Company
5707226933,,,"Job Description Summary ADVANCED CHENEGA SERVICES, LLC Brooklyn, NY THIS IS AN INDEPENDENT CONTRACTOR 1099 POSITION The Physician shall perform medical histories, physical examinations, as well as review required medical tests and documents pertaining to consultations and medical histories. Responsibilities Conduct medical histories and physical examinations. Review of required medical tests and documents pertaining to consultations and medical histories Secure a thorough health history from th…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIyNjkzMyIsInMiOiJ1SWttQzFzLThSR1Bidk4wUjdIRFlRIn0.OQ4RrVbC91nsi8TMZOX0mz96aLHzFqkGLT7bM8ItoEs,110758.09,110758.09,,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226933?utm_medium=api&utm_source=abfa41a4,1,,Physician Family Practice-Without OB - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"New York City, New York","['US', 'New York', 'New York City']",Adzuna::API::Response::Location,Chenega Corporation,Adzuna::API::Response::Company
5707226882,,,"Job Description Hematologist Oncologist Opportunity Cancer Specialists of North Florida Middleburg, FL Job Details: Occupation: Physician Specialty: Hematology/Oncology Clinic Location: Middleburg, FL Employment: Full-Time Opportunity: Private Practice, Outpatient/Inpatient Board Certifications: BE/BC Degree: MD/DO Ideal Candidate: Experienced Physicians and Fellows encouraged to apply Will treat both Hematology and Medical Oncology patients About the Role: Cancer Specialists of North Florida i…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIyNjg4MiIsInMiOiJ1SWttQzFzLThSR1Bidk4wUjdIRFlRIn0.KyTzJix0puw7Ozsr7AiC6Arpxyo2OJCyoZToWMdp6zY,179822.7,179822.7,-81.86,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226882?utm_medium=api&utm_source=abfa41a4,1,30.07,Physician Hematology/Oncology - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Middleburg, Clay County","['US', 'Florida', 'Clay County', 'Middleburg']",Adzuna::API::Response::Location,OneOncology,Adzuna::API::Response::Company
5707226930,,,"Job Description TeamHealth is seeking a dedicated and highly skilled emergency medicine (EM) physician to join our dynamic and fast-paced emergency medicine team at Henrico Doctor's Hospital-Forest in Richmond, Virginia. Henrico Doctors' Hospital-Forest is a 340-bed community hospital offering cardiology, gastroenterology, neurology, oncology, physical therapy and women's services. We also offer three sister campuses, Parham Doctors' Hospital, Retreat Doctors' Hospital and Hanover Emergency, a …",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIyNjkzMCIsInMiOiJ1SWttQzFzLThSR1Bidk4wUjdIRFlRIn0.xpj3BCN4u_rtJ2ekcnc1EEEP46V9CmWWukGRxzdq_6o,155030.31,155030.31,-77.45,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226930?utm_medium=api&utm_source=abfa41a4,1,37.56,Physician Emergency Medicine - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Richmond, Richmond County","['US', 'Virginia', 'Richmond County', 'Richmond']",Adzuna::API::Response::Location,TeamHealth,Adzuna::API::Response::Company
5707226907,,,"Job Description Dupont Hospital in Fort Wayne, IN , is working with Fertility and Midwifery Care Center to welcome a new BC/BE physician to their team. This is a growing group of OB/GYN physicians, certified nurse midwives, physician assistants, nurse practitioners, physical therapists and occupational therapists. Practice is private and independent with an authentically pro-life, pro-family focus. Approximately 80 births attended per month at Dupont Hospital which is physically attached to the…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUlrbUMxcy04UkdQYnZOMFI3SERZUSIsImkiOiI1NzA3MjI2OTA3In0.4MQYZsDWZqMRFOQTWEeWa7tul8wP9kcKMTW2Ms98o74,90257.45,90257.45,-85.173858,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226907?utm_medium=api&utm_source=abfa41a4,1,41.064475,Physician Obstetrics & Gynecology - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Fort Wayne, Allen County","['US', 'Indiana', 'Allen County', 'Fort Wayne']",Adzuna::API::Response::Location,Community Health Systems,Adzuna::API::Response::Company
5707226940,,,"Job Description Full-Time Internal Medicine Physician Position in Pittsburgh, PA with National Wound Physician Group Clinical satisfaction, autonomy and flexibility, work-life balance No Nights, No Call, No Weekend Clinical Responsibilities Become an expert in wound management, learn from highly qualified wound certified physician trainers and Fellowship Directors. Utilize cutting-edge clinical technologies and the latest wound care modalities. Our physicians provide bedside wound care in over …",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUlrbUMxcy04UkdQYnZOMFI3SERZUSIsImkiOiI1NzA3MjI2OTQwIn0.STNcJGloQZmgLmUhYvvB2uGT-8lvQ4yrq2jjEfGiF6A,185809.42,185809.42,-79.990086,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226940?utm_medium=api&utm_source=abfa41a4,1,40.441694,Physician Internal Medicine - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Pittsburgh, Allegheny County","['US', 'Pennsylvania', 'Allegheny County', 'Pittsburgh']",Adzuna::API::Response::Location,Vohra Wound Physicians,Adzuna::API::Response::Company
5707226920,,,"Job Description Vanderbilt University Medical Center, Department of Neurology, seeks a Clinician or Clinician-Educator who will be appointed at the rank of Assistant or Associate Professor. Responsibilities include clinical care of adult movement disorders patients and teaching of medical students, residents, and fellows. Opportunities to participate in research programs are available. Clinical trials experience is preferred. This position would be active in our multidisciplinary team of neuros…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIyNjkyMCIsInMiOiJ1SWttQzFzLThSR1Bidk4wUjdIRFlRIn0.JaTiDc7L6hWca1W3r1nJJ5HH3ny4yY2MKQeKxvtbpCk,162041.44,162041.44,-93.847129,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226920?utm_medium=api&utm_source=abfa41a4,1,33.945669,Physician Neurology - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Nashville, Howard County","['US', 'Arkansas', 'Howard County', 'Nashville']",Adzuna::API::Response::Location,Vanderbilt University Medical Center,Adzuna::API::Response::Company
5707226881,,,"Job Description Orlando Health Medical Group is seeking well-trained and motivated radiologists to provide DAYS Emergency and General imaging coverage . The ideal candidate is comfortable with all modalities of general body imaging and stroke imaging including CTA and CTP. Our Emergency Radiologists oversee all aspects of diagnostic imaging for acutely ill and injured patients. Our imaging spans all organ systems and modalities including X-ray, CT, US, plain film, and MRI. Candidates must have …",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUlrbUMxcy04UkdQYnZOMFI3SERZUSIsImkiOiI1NzA3MjI2ODgxIn0.7WAZVyT2P87sWp97P7zvLJ0sfVCoVxuPhVjyM0JzUBo,118099.09,118099.09,-81.375686,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226881?utm_medium=api&utm_source=abfa41a4,1,28.541666,"Up to $100K starting bonus Diagnostic Radiologist for onsite or remote, DAYS with Orlando Health",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Orlando, Orange County","['US', 'Florida', 'Orange County', 'Orlando']",Adzuna::API::Response::Location,Orlando Health Medical Group,Adzuna::API::Response::Company
5707226895,,,"Job Description Position Summary The Department of Psychiatry and Behavioral Sciences at Vanderbilt University Medical Center is seeking board-eligible or board-certified psychiatrists to join its expanding Division of General Psychiatry. We are recruiting for the following specialties: General Psychiatry Addiction Psychiatry Child & Adolescent Psychiatry Geriatric Psychiatry This expansion supports the department’s commitment to excellence in clinical care, education, and research. Faculty mem…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUlrbUMxcy04UkdQYnZOMFI3SERZUSIsImkiOiI1NzA3MjI2ODk1In0.Pj5BcYYoI9lL7A8su1X-58L4uzm-mgTeMtGlGt6r9bc,175164.47,175164.47,-93.847129,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226895?utm_medium=api&utm_source=abfa41a4,1,33.945669,Physician Psychiatry-Geriatrics - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Nashville, Howard County","['US', 'Arkansas', 'Howard County', 'Nashville']",Adzuna::API::Response::Location,Vanderbilt University Medical Center,Adzuna::API::Response::Company
5707226935,,,"Job Description Your Healing Mission Matters Gastroenterologist Opportunity – Highpoint Health with Ascension Saint Thomas | Gallatin, TN Highpoint Health with Ascension Saint Thomas – Sumner, in partnership with Lifepoint Health, is seeking a Board-Certified/Board-Eligible Gastroenterologist to join our thriving team in Gallatin, Tennessee . This is an exciting chance to step into a busy, well-established practice with strong support and the resources you need to succeed. As part of Lifepoint …",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIyNjkzNSIsInMiOiJ1SWttQzFzLThSR1Bidk4wUjdIRFlRIn0.gv1gxBCbeUOB5f4hjWFVMIplDcoqIiS_xSOG8kQBm1o,93359.59,93359.59,-93.962167,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226935?utm_medium=api&utm_source=abfa41a4,1,39.914451,Physician Gastroenterology - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Gallatin, Daviess County","['US', 'Missouri', 'Daviess County', 'Gallatin']",Adzuna::API::Response::Location,Lifepoint Health,Adzuna::API::Response::Company
5707226923,,,"Job Description Unlock your potential and advance your emergency medicine career with a dynamic, physician-led team in Binghamton, New York. Join a collaborative group supported by a highly respected EM medical director and national medical director known for fostering strong partnerships with hospital leadership and ED nursing staff. This opportunity offers meaningful professional growth, leadership development, and the chance to make a real impact while serving a welcoming community in New Yo…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIyNjkyMyIsInMiOiJ1SWttQzFzLThSR1Bidk4wUjdIRFlRIn0.1lht12tVqJUY0tVsaKg_vOY8PG2q82qoJmTdzg3P9fg,180611.4,180611.4,-75.878634,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226923?utm_medium=api&utm_source=abfa41a4,1,42.164801,Physician Emergency Medicine - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Binghamton, Broome County","['US', 'New York', 'Broome County', 'Binghamton']",Adzuna::API::Response::Location,TeamHealth,Adzuna::API::Response::Company
5707226889,,,"Job Description About the role: Onsite Neonatal at St. Luke’s University Health Network in Quakertown, PA provides 24/7 in-house coverage with no on-call commitment. In partnership with hospitals, our neonatology programs are grounded in evidence-based medicine and are built for safety, efficiency, and effectiveness. Unit facts: Level II NICU 1,000 deliveries 24-hour shifts, in-house What We Offer: Signing bonus Paid time off Employer-paid occurrence malpractice coverage Health, dental, and vis…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUlrbUMxcy04UkdQYnZOMFI3SERZUSIsImkiOiI1NzA3MjI2ODg5In0.F4GcwYTltzKnwF9MZh2FxAyx4G3QXp7Vsa3ekbeWBSY,95453.59,95453.59,-74.943066,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226889?utm_medium=api&utm_source=abfa41a4,1,40.566524,Physician Neonatology - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Quakertown, Hunterdon County","['US', 'New Jersey', 'Hunterdon County', 'Quakertown']",Adzuna::API::Response::Location,Onsite Neonatal Partners,Adzuna::API::Response::Company
5707226905,,,"Job Description Service Line: Emergency Medicine (EM) Position Title: Emergency Medicine Physician Location: Carlinville Area Hospital – Carlinville, Illinois Job Type: Full-time Recruiter: Maria Santiago | maria_santiago@scphealth.com | 337-609-8753 Position Overview Serve patients in moments that matter and be a part of the future of health care. SCP Health, a physician-founded and physician-led organization, is seeking a dedicated Emergency Medicine Physician (MD/DO) to join the Emergency De…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUlrbUMxcy04UkdQYnZOMFI3SERZUSIsImkiOiI1NzA3MjI2OTA1In0.dGs2KVHyJp_SGUN58k6BRwJscQqo2Fd9tqczAkHHqs0,141505.94,141505.94,-89.881766,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226905?utm_medium=api&utm_source=abfa41a4,1,39.27977,Physician Emergency Medicine - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Carlinville, Macoupin County","['US', 'Illinois', 'Macoupin County', 'Carlinville']",Adzuna::API::Response::Location,SCP Health,Adzuna::API::Response::Company
5707226874,,,"Job Description USA Clinics Group (160 locations in 26 States) has an immediate need of a board certified or board eligible Interventional Radiologist who has a strong desire to expand the interventional radiology practice and who has diverse diagnostic radiology skills. We specialized in advanced outpatient minimally invasive image-guided procedures, which include, vascular access and the treatment of peripheral arterial and venous disease, venous insufficiency & varicose veins, varicoceles, a…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIyNjg3NCIsInMiOiJ1SWttQzFzLThSR1Bidk4wUjdIRFlRIn0.VcZwNl8kRINW_UD3JSzNx5kA95sgWhLyzoTxPsWmcdY,99742.23,99742.23,-87.899151,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226874?utm_medium=api&utm_source=abfa41a4,1,43.043978,Outpatient Interventional Radiology | Milwaukee | WI,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Milwaukee, Milwaukee County","['US', 'Wisconsin', 'Milwaukee County', 'Milwaukee']",Adzuna::API::Response::Location,USA Clinics Group,Adzuna::API::Response::Company
5707226898,,,"Job Description Why Physicians Love Theoria Medical Here, relationships, consistency, and presence matter. You’ll care for patients over time—building trust, strengthening continuity, and making a lasting difference for vulnerable populations. We believe meaningful work should come with balance. Our model offers flexible scheduling and autonomy, supported by intuitive technology and a collaborative clinical team—so you can focus on delivering exceptional care. Build a career with impact and a s…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIyNjg5OCIsInMiOiJ1SWttQzFzLThSR1Bidk4wUjdIRFlRIn0._PVqkI_VmkNcqyYrehL7GE3heiL2T-8K1_IZYNpTBKA,172840.66,172840.66,-92.273763,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226898?utm_medium=api&utm_source=abfa41a4,1,35.171473,Physician Internal Medicine - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Holland, Faulkner County","['US', 'Arkansas', 'Faulkner County', 'Holland']",Adzuna::API::Response::Location,Theoria Medical,Adzuna::API::Response::Company
5707226883,,,"Job Description Staff physiatrist for Nittany Valley PA. Physician will be providing patient care at an inpatient facility. U.S. Physiatry: A National Group of PhysiatristsLead by PhysiatristsFor Physiatrists Committed to excellence in rehabilitation • Experienced physical medicine physician leadership team • Flexible, diverse, independent practices • Stable practices anchored with inpatient rehab and supplemented with hospital consults and/or SNF and/or LTAC • Independent contractor (1099) and…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIyNjg4MyIsInMiOiJjbE1mREZzLThSR1Bidk4wUjdIRFlRIn0.Jb0iuZrqN_WIZaove2dMfOegqcpxLfqEi14eWa6HQ9w,116672.78,116672.78,-75.498056,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226883?utm_medium=api&utm_source=abfa41a4,1,39.766389,Physician Physiatry/Physical Medicine & Rehabilitation - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Bellefonte, New Castle County","['US', 'Delaware', 'New Castle County', 'Bellefonte']",Adzuna::API::Response::Location,US Physiatry/ Post-Acute Physician Practices,Adzuna::API::Response::Company
5707226911,,,"Job Description Rainbow Pediatric is a designated Rural Health Clinic located in Humboldt, TN. Humboldt offers small-town charm just minutes from Jackson and conveniently located between Memphis and Nashville. Join two board certified Pediatricians in this well-established, Peds only practice. Rainbow has been providing high quality medical care in this rural community for over 15 years. They are highly focused on community outreach and family advocacy. Opportunity Highlights: 4 patient care da…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2xNZkRGcy04UkdQYnZOMFI3SERZUSIsImkiOiI1NzA3MjI2OTExIn0.Z9bEIRRWxb2G1QjcJ40duTlfsT5RmEYXh6CjfrB6Lyo,53598.05,53598.05,-94.21524,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226911?utm_medium=api&utm_source=abfa41a4,1,42.720805,Physician Pediatrics - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Humboldt, Humboldt County","['US', 'Iowa', 'Humboldt County', 'Humboldt']",Adzuna::API::Response::Location,West Tennessee Healthcare,Adzuna::API::Response::Company
5707226929,,,"Job Description Title: Physiatrist Location: Conway, NH Description: We are seeking a highly skilled and compassionate physiatrist to join our team. The ideal candidate will be a board-certified or board-eligible physiatrist with experience in managing patients with a wide range of physical disabilities and chronic conditions. The physiatrist will be responsible for providing rehab and pain consults in SNFs, including trigger points and joint injections. Responsibilities: Diagnose and treat pat…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIyNjkyOSIsInMiOiJjbE1mREZzLThSR1Bidk4wUjdIRFlRIn0.4i-1sVmI9RlmwhMZ7Vfzg5auc6R7D9_E14kMYISJ4Ms,78467.08,78467.08,-92.370596,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226929?utm_medium=api&utm_source=abfa41a4,1,35.063958,"$350-$400k Conway, NH-Physiatry JobNo Call Part Time Available",Adzuna::API::Response::Category,part-time-jobs,Part time Jobs,"Conway, Faulkner County","['US', 'Arkansas', 'Faulkner County', 'Conway']",Adzuna::API::Response::Location,Medrina,Adzuna::API::Response::Company
5707226945,,,"Job Description Part-Time Family Medicine Physician Position in Ozark, AL with National Wound Physician Group Clinical satisfaction, autonomy and flexibility, work-life balance No Nights, No Call, No Weekend Clinical Responsibilities Become an expert in wound management, learn from highly qualified wound certified physician trainers and Fellowship Directors. Utilize cutting-edge clinical technologies and the latest wound care modalities. Our physicians provide bedside wound care in over 3,200 f…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIyNjk0NSIsInMiOiJjbE1mREZzLThSR1Bidk4wUjdIRFlRIn0.HoRR8UQDhHSdX7d1Ycbgi7f8du2vD_BjSBB02K6_jzs,165600.58,165600.58,-85.640493,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226945?utm_medium=api&utm_source=abfa41a4,1,31.459058,Physician Family Practice-Without OB - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Ozark, Dale County","['US', 'Alabama', 'Dale County', 'Ozark']",Adzuna::API::Response::Location,Vohra Wound Physicians,Adzuna::API::Response::Company
5707226871,,,"Job Description Part-Time Geriatrician Position in Fort Collins, CO with National Wound Physician Group Clinical satisfaction, autonomy and flexibility, work-life balance No Nights, No Call, No Weekend Clinical Responsibilities Become an expert in wound management, learn from highly qualified wound certified physician trainers and Fellowship Directors. Utilize cutting-edge clinical technologies and the latest wound care modalities. Our physicians provide bedside wound care in over 3,200 facilit…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIyNjg3MSIsInMiOiJjbE1mREZzLThSR1Bidk4wUjdIRFlRIn0.UtACN30z704zm2iPvPbSWb_B3l2PB8su8G3Au309kWA,139754.55,139754.55,-105.137591,2026-04-22T10:21:02Z,https://www.adzuna.com/details/5707226871?utm_medium=api&utm_source=abfa41a4,1,40.588966,Physician Internal Medicine-Geriatrics - Competitive Salary,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Fort Collins, Larimer County","['US', 'Colorado', 'Larimer County', 'Fort Collins']",Adzuna::API::Response::Location,Vohra Wound Physicians,Adzuna::API::Response::Company
