created,id,adref,description,salary_max,longitude,salary_is_predicted,__CLASS__,salary_min,latitude,redirect_url,title,category.tag,category.__CLASS__,category.label,location.display_name,location.__CLASS__,location.area,company.__CLASS__,company.display_name,contract_time,contract_type
2026-05-30T10:40:16Z,5745655974,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkpGWFFEWmM4UkdVSk5KZXh4Znk2USIsImkiOiI1NzQ1NjU1OTc0In0.W9MuYSadPgSfFYZ8yhc7Rzmudbgm_ZCLxbkxmgo-tu8,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-95.739149,0,Adzuna::API::Response::Job,0.0,39.464523,https://www.adzuna.com/land/ad/5745655974?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=637190AC87EC6671DB315243A10BC67850A3BCED,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Holton, Jackson County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Jackson County', 'Holton']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:40:16Z,5745655987,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkpGWFFEWmM4UkdVSk5KZXh4Znk2USIsImkiOiI1NzQ1NjU1OTg3In0.77bWK1gx1oCpDBe60n6KFIFqRAffEErCZ31ZbQEh228,"CDL-A Dedicated Truck Driver: Home Weekly - $2,000 SIGN ON BONUS. Average $1,900 per week Top earners average $2,200 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance…",98800.0,-95.739149,0,Adzuna::API::Response::Job,0.0,39.464523,https://www.adzuna.com/land/ad/5745655987?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=4F5CB2C98F1ECD5ECE2523093CD108FF2F24E18D,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.9k per week - U.S. Xpress - Dedicated,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Holton, Jackson County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Jackson County', 'Holton']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:40:16Z,5745656006,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1NjAwNiIsInMiOiJuSkZYUURaYzhSR1VKTkpleHhmeTZRIn0.mmu0ZluLkgfZsf87u4b68gfIqTpiZBnhxQtEGq9k7yo,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-95.547149,0,Adzuna::API::Response::Job,0.0,39.191199,https://www.adzuna.com/land/ad/5745656006?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=A837A1C1D65A958001486A9CF50CDB55F0BF7106,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Meriden, Jefferson County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Jefferson County', 'Meriden']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:40:16Z,5745655981,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkpGWFFEWmM4UkdVSk5KZXh4Znk2USIsImkiOiI1NzQ1NjU1OTgxIn0.4GMySJizvs5Qf-HtsLRZEPM4dAfwiGjrL72qZejtPAo,"CDL-A Dedicated Truck Driver: Home Weekly - $2,000 SIGN ON BONUS. Average $1,900 per week Top earners average $2,200 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance…",98800.0,-95.09779,0,Adzuna::API::Response::Job,0.0,38.927476,https://www.adzuna.com/land/ad/5745655981?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=37211DE04F40D9FDCE922261A65202996326FAC3,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.9k per week - U.S. Xpress - Dedicated,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Eudora, Douglas County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Douglas County', 'Eudora']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:40:16Z,5745655993,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1NTk5MyIsInMiOiJuSkZYUURaYzhSR1VKTkpleHhmeTZRIn0.Uj3AXUeiUjsKAl3NhSMEoDW2SlndcCi-ZnoJf-nE3Zg,"CDL-A Dedicated Truck Driver: Home Weekly - $2,000 SIGN ON BONUS. Average $1,900 per week Top earners average $2,200 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance…",98800.0,-95.547149,0,Adzuna::API::Response::Job,0.0,39.191199,https://www.adzuna.com/land/ad/5745655993?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=399F4CF1466FCA932769685E07C03DB1A36D6902,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.9k per week - U.S. Xpress - Dedicated,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Meriden, Jefferson County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Jefferson County', 'Meriden']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:40:16Z,5745656003,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1NjAwMyIsInMiOiJuSkZYUURaYzhSR1VKTkpleHhmeTZRIn0.-kFqiQ1gi121w_mS6oBNg-wa4tYxTMkChTZ_RcYy9qg,"CDL-A Dedicated Truck Driver: Home Weekly - $2,000 SIGN ON BONUS. Average $1,900 per week Top earners average $2,200 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance…",98800.0,-95.547149,0,Adzuna::API::Response::Job,0.0,39.191199,https://www.adzuna.com/land/ad/5745656003?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=66F14C4B89745B10972FA698313FDEDC975D99F8,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.9k per week - U.S. Xpress - Dedicated,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Meriden, Jefferson County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Jefferson County', 'Meriden']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:40:16Z,5745655977,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1NTk3NyIsInMiOiJuSkZYUURaYzhSR1VKTkpleHhmeTZRIn0.1Wi2M9SLoZ6BnCfH4UjXpp68-13YbqNjDl3qJViG6J0,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-95.547149,0,Adzuna::API::Response::Job,0.0,39.191199,https://www.adzuna.com/land/ad/5745655977?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=B26BAF790601F80990EE3F5F8C6E0DA90CE2956F,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Meriden, Jefferson County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Jefferson County', 'Meriden']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:40:16Z,5745655972,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1NTk3MiIsInMiOiJuSkZYUURaYzhSR1VKTkpleHhmeTZRIn0.2G4BChPBH5NHQkvfutqvdW6cEKh_YqHJ4jly9J2Y4RU,"CDL-A Dedicated Truck Driver: Home Weekly - $2,000 SIGN ON BONUS. Average $1,900 per week Top earners average $2,200 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance…",98800.0,-94.831681,0,Adzuna::API::Response::Job,0.0,38.739244,https://www.adzuna.com/land/ad/5745655972?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=AEE56AC1FE037FF7BF2E0702647C1C7912D97163,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.9k per week - U.S. Xpress - Dedicated,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Spring Hill, Johnson County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Johnson County', 'Spring Hill']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:40:16Z,5745655995,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1NTk5NSIsInMiOiJuSkZYUURaYzhSR1VKTkpleHhmeTZRIn0.dMD8A6uQGTwm1rJcoZt4eAtvV_fCS4ce8gv38VqsYTo,"CDL-A Dedicated Truck Driver: Home Weekly - $2,000 SIGN ON BONUS. Average $1,900 per week Top earners average $2,200 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance…",98800.0,-95.554339,0,Adzuna::API::Response::Job,0.0,39.020074,https://www.adzuna.com/land/ad/5745655995?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=639FBEFB9A95F27EFF690FF09E8C6158B9A7191B,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.9k per week - U.S. Xpress - Dedicated,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Tecumseh, Shawnee County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Shawnee County', 'Tecumseh']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:40:16Z,5745655985,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1NTk4NSIsInMiOiJuSkZYUURaYzhSR1VKTkpleHhmeTZRIn0.jt7QCPhduzkwjHUXqer9yCP8g9YGlSoVOxO0dBXksZg,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-95.739149,0,Adzuna::API::Response::Job,0.0,39.464523,https://www.adzuna.com/land/ad/5745655985?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=E07AFCBE53399207BE46FD3FAEEE91E836C8C1D4,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Holton, Jackson County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Jackson County', 'Holton']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:40:16Z,5745656004,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1NjAwNCIsInMiOiJuSkZYUURaYzhSR1VKTkpleHhmeTZRIn0.d3_vTcdz-UfY66g-POiCpGmzZ4VLqdEcPP-jS0fQOnw,"CDL-A Dedicated Truck Driver: Home Weekly - $2,000 SIGN ON BONUS. Average $1,900 per week Top earners average $2,200 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance…",98800.0,-95.848375,0,Adzuna::API::Response::Job,0.0,39.116279,https://www.adzuna.com/land/ad/5745656004?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=D9203F5D57B9669BCA32D54B82A8E1A65A89E766,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.9k per week - U.S. Xpress - Dedicated,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Silver Lake, Shawnee County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Shawnee County', 'Silver Lake']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:40:16Z,5745655979,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkpGWFFEWmM4UkdVSk5KZXh4Znk2USIsImkiOiI1NzQ1NjU1OTc5In0.33L-8-B9d_N7TUDJizSjbA3nRzsdPTB8k5638fxEZBY,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-95.203423,0,Adzuna::API::Response::Job,0.0,38.787685,https://www.adzuna.com/land/ad/5745655979?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=DE8DB8FB502AB3F9717342859BF3F10ECBC8BF9C,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Baldwin City, Douglas County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Douglas County', 'Baldwin City']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:40:16Z,5745655991,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1NTk5MSIsInMiOiJuSkZYUURaYzhSR1VKTkpleHhmeTZRIn0.6ypyMvPDJhXwwGJaafSMqGIUx_NMpj0fA5wTioOSKrM,"CDL-A Dedicated Truck Driver: Home Weekly - $2,000 SIGN ON BONUS. Average $1,900 per week Top earners average $2,200 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance…",98800.0,-95.826988,0,Adzuna::API::Response::Job,0.0,38.632312,https://www.adzuna.com/land/ad/5745655991?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=24BF897F8F13A95ACA9DF20B4155488D1B20D945,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.9k per week - U.S. Xpress - Dedicated,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Osage City, Osage County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Osage County', 'Osage City']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:40:16Z,5745656001,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1NjAwMSIsInMiOiJuSkZYUURaYzhSR1VKTkpleHhmeTZRIn0.kpytL9Gtygn0GvgH0vRmtMh4M7NgVV5NQJlGoWbhvVc,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-95.547149,0,Adzuna::API::Response::Job,0.0,39.191199,https://www.adzuna.com/land/ad/5745656001?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=3861F8CDC2A9D85941B8AA75C08E1A2DE37C7DBC,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Meriden, Jefferson County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Jefferson County', 'Meriden']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:40:16Z,5745655988,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkpGWFFEWmM4UkdVSk5KZXh4Znk2USIsImkiOiI1NzQ1NjU1OTg4In0.RleUJZX-yAkTsgCh9mLHX2uANH2EkpLQqPFJJ311jSw,"CDL-A Dedicated Truck Driver: Home Weekly - $2,000 SIGN ON BONUS. Average $1,900 per week Top earners average $2,200 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance…",98800.0,-95.09779,0,Adzuna::API::Response::Job,0.0,38.927476,https://www.adzuna.com/land/ad/5745655988?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=E9D415871D334512FCE962D47103644C96C7A10E,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.9k per week - U.S. Xpress - Dedicated,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Eudora, Douglas County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Douglas County', 'Eudora']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:40:16Z,5745655980,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkpGWFFEWmM4UkdVSk5KZXh4Znk2USIsImkiOiI1NzQ1NjU1OTgwIn0.KfXqqaaAFdiV1_52XeDdeNCzLOC9-sHAPFueaHJt1F8,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-95.09779,0,Adzuna::API::Response::Job,0.0,38.927476,https://www.adzuna.com/land/ad/5745655980?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=F9440BF94DEF027D080D6A074697DB5E1F18971A,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Eudora, Douglas County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Douglas County', 'Eudora']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:40:16Z,5745656005,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkpGWFFEWmM4UkdVSk5KZXh4Znk2USIsImkiOiI1NzQ1NjU2MDA1In0.MCIRBlEitze2kHvivzKOpi9ARegql81tlx8squBBqpc,"CDL-A Dedicated Truck Driver: Home Weekly - $2,000 SIGN ON BONUS. Average $1,900 per week Top earners average $2,200 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance…",98800.0,-95.554339,0,Adzuna::API::Response::Job,0.0,39.020074,https://www.adzuna.com/land/ad/5745656005?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=0648371BEADA0881BA44077B9C77B08EE614D3D3,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.9k per week - U.S. Xpress - Dedicated,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Tecumseh, Shawnee County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Shawnee County', 'Tecumseh']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:40:16Z,5745655990,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1NTk5MCIsInMiOiJuSkZYUURaYzhSR1VKTkpleHhmeTZRIn0.4fL89H3I2JQwIlS4SkAEP6XOD4b2zHVHZmeMFz06y7E,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-95.554339,0,Adzuna::API::Response::Job,0.0,39.020074,https://www.adzuna.com/land/ad/5745655990?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=B19E543AD8899BFF9FB61D0327785D67B3E11A5F,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Tecumseh, Shawnee County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Shawnee County', 'Tecumseh']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:40:16Z,5745656002,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkpGWFFEWmM4UkdVSk5KZXh4Znk2USIsImkiOiI1NzQ1NjU2MDAyIn0.HN62WfBU6ym7sLP3SAm0jD_PWXvJ8lyh10YuXAm16qo,"CDL-A Dedicated Truck Driver: Home Weekly - $2,000 SIGN ON BONUS. Average $1,900 per week Top earners average $2,200 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance…",98800.0,-95.554339,0,Adzuna::API::Response::Job,0.0,39.020074,https://www.adzuna.com/land/ad/5745656002?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=776BE9CC23062FCA74D95A1F393969D0A104581A,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.9k per week - U.S. Xpress - Dedicated,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Tecumseh, Shawnee County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Shawnee County', 'Tecumseh']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:40:15Z,5745655938,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1NTkzOCIsInMiOiJuSkZYUURaYzhSR1VKTkpleHhmeTZRIn0.hUkm57uw66cGg3PwOFM_iCsMopDQOMpkd0TMUoZx8zw,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-94.872777,0,Adzuna::API::Response::Job,0.0,38.576993,https://www.adzuna.com/land/ad/5745655938?se=nJFXQDZc8RGUJNJexxfy6Q&utm_medium=api&utm_source=abfa41a4&v=F599F979F481FCB3FF0E215F8C19087CAE56B373,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Paola, Miami County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Miami County', 'Paola']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
