__CLASS__,redirect_url,adref,salary_min,id,created,salary_max,latitude,description,title,salary_is_predicted,longitude,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,contract_time,contract_type
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213748?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzIxMzc0OCIsInMiOiJFcXNTR1BHbThSRzloWlpvbVZMVkVRIn0.wpPYlK0CF1bZki7T5wmj2U4PNWDzw_uTKQE89d1ZFTw,44538.45,5867213748,2026-09-02T11:50:39Z,44538.45,29.4697,"Introduction Are you passionate about the patient experience? At HCA Healthcare, we are committed to caring for patients with purpose and integrity. We care like family! Jump-start your career as a(an)Medical Assistant Certified today with Methodist Healthcare System. Benefits Methodist Healthcare System, offers a total rewards package that supports the health, life, career and retirement of our colleagues. The available plans and programs include:  Comprehensive medical coverage that covers ma…",Medical Assistant,1,-98.518233,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"San Antonio, Bexar County",Adzuna::API::Response::Location,"['US', 'Texas', 'Bexar County', 'San Antonio']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213747?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzIxMzc0NyIsInMiOiJFcXNTR1BHbThSRzloWlpvbVZMVkVRIn0.FJWc2sKWUh3hZKAVr1elJ6qSjdAZUNtlqOaYQXJa1FM,45087.36,5867213747,2026-09-02T11:50:39Z,45087.36,30.291229,"Do you have the PRN career opportunities as a(an) Respiratory Therapy Student PRN you want with your current employer? We have an exciting opportunity for you to join St. David's North Austin Medical Center which is part of the nation's leading provider of healthcare services, HCA Healthcare. Job Summary and Qualifications POSITION SUMMARY: Under the supervision of a licensed respiratory care practitioner (RCP), the Respiratory Therapy Student Technician will administer noninvasive respiratory …",Respiratory Therapy Student PRN,1,-97.764294,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Tarrytown, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Tarrytown']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213717?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzIxMzcxNyIsInMiOiJFcXNTR1BHbThSRzloWlpvbVZMVkVRIn0.RZmmpuKm29NOe4RhiG93Q1RGa8Y4OVVZuTjfmvOexqo,35815.27,5867213717,2026-09-02T11:50:36Z,35815.27,29.4697,"Schedule: Monday - Friday; 8am to 5pm; rotating weekends. Do you want to join an organization that invests in you as a Medical Records Specialist? At Methodist Hospital, you come first. HCA Healthcare has committed up to $300 million in programs to support our incredible team members over the course of three years. Job Summary and Qualifications As a Medical Records Specialist, you would be responsible for assisting the HIM Director by routinely performing duties in support of the management of…",Medical Records Specialist,1,-98.518233,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"San Antonio, Bexar County",Adzuna::API::Response::Location,"['US', 'Texas', 'Bexar County', 'San Antonio']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213712?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXFzU0dQR204Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MjEzNzEyIn0.kzfATb8Q_KTvTcmpcEZS3C_7FHMOT5KTMDArC3AQCU4,73960.37,5867213712,2026-09-02T11:50:35Z,73960.37,29.55246,"Introduction Do you have the career opportunities as a(an) EVS Associate you want with your current employer? We have an exciting opportunity for you to join Methodist Hospital Northeast which is part of the nation's leading provider of healthcare services, HCA Healthcare. Benefits Methodist Hospital Northeast offers a total rewards package that supports the health, life, career and retirement of our colleagues. The available plans and programs include:  Comprehensive medical coverage that cove…",EVS Associate II,1,-98.36874,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Live Oak, Bexar County",Adzuna::API::Response::Location,"['US', 'Texas', 'Bexar County', 'Live Oak']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213711?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXFzU0dQR204Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MjEzNzExIn0.kwg-adCaTfkZvm5F8cc4CJEcVQHc5heZ0qr70b3tZf4,50590.41,5867213711,2026-09-02T11:50:35Z,50590.41,30.291229,"This position is part-time Saturday and Sunday only 7a-7p Do you have the career opportunities as a Unit Secretary you want with your current employer? We have an exciting opportunity for you to join St. David's South Austin Medical Center which is part of the nation's leading provider of healthcare services, HCA Healthcare. Job Summary and Qualifications As a Unit Secretary, you will play a vital role in delivering exceptional care every day. You will be responsible for secretarial functions i…",Unit Secretary Surgery,1,-97.764294,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Tarrytown, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Tarrytown']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213707?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXFzU0dQR204Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MjEzNzA3In0.xxe2RPTWom5vv81VeuW7Z2AqZfFLwGrX-nDC7PM_o3U,57546.69,5867213707,2026-09-02T11:50:34Z,57546.69,30.312387,"Experience the HCA Healthcare difference where colleagues are trusted, valued members of our healthcare team. Grow your career with an organization committed to delivering respectful, compassionate care, and where the unique and intrinsic worth of each individual is recognized. Submit your application for the opportunity below: Patient Care Technician Job Summary and Qualifications s a Patient Care Technician (PCT), you will be a vital part of our collaborative nursing team, supporting Register…",Patient Care Technician,1,-95.449299,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Conroe, Montgomery County",Adzuna::API::Response::Location,"['US', 'Texas', 'Montgomery County', 'Conroe']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213705?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXFzU0dQR204Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MjEzNzA1In0.ffjUqmgJwbvlzuhBAWC_dkINbPKCd__07IkZfjhUGyw,84390.19,5867213705,2026-09-02T11:50:34Z,84390.19,29.772722,"This position will sit 100% on-site at the Gulf Coast Division Office in Houston, TX. Will need to reside in Houston, TX or be open to relocating to Houston, TX. Are you passionate about the patient experience? At HCA Healthcare, we are committed to caring for patients with purpose and integrity. We care like family! Jump-start your career as a Senior Project Manager I today with HCA Houston Healthcare. Job Summary and Qualifications The Senior Project Manager I is responsible for all aspects o…",Senior Project Manager I,1,-95.403251,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Old Sixth Ward, Houston",Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'Houston', 'Old Sixth Ward']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213680?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzIxMzY4MCIsInMiOiJFcXNTR1BHbThSRzloWlpvbVZMVkVRIn0.9qU2mRD9pHXqwbYiNCAxGO0nMWykhtz2MHuLAbJM9Po,46088.66,5867213680,2026-09-02T11:50:31Z,46088.66,29.772722,"Schedule: Monday - Friday; 8:00am - 4:30pm Experience the HCA Healthcare difference where colleagues are trusted, valued members of our healthcare team. Grow your career with an organization committed to delivering respectful, compassionate care, and where the unique and intrinsic worth of each individual is recognized. Submit your application for the opportunity below: Bilingual Medicaid Eligibility Advocate Job Summary and Qualifications The Bilingual Medicaid Eligibility Advocate is responsi…",Bilingual Medicaid Eligibility Advocate,1,-95.403251,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Old Sixth Ward, Houston",Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'Houston', 'Old Sixth Ward']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213683?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzIxMzY4MyIsInMiOiJFcXNTR1BHbThSRzloWlpvbVZMVkVRIn0.MG55GdgcdVbFbB6mAkvOWS5cOwXX_wJyXGsdh5WP10s,50154.84,5867213683,2026-09-02T11:50:31Z,50154.84,30.06828,"Do you want to join an organization that invests in you as a Food and Nutrition Service Associate II? At HCA Houston Healthcare Kingwood, you come first. HCA Healthcare has committed up to $300 million in programs to support our incredible team members over the course of three years. Job Summary and Qualifications The Food & Nutrition Food Service Worker II will be a competent support services employee who is responsible for the cleanliness, organization, and distribution of food and supplies i…",Food and Nutrition Service Associate II,1,-95.21628,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Woody Acres, Montgomery County",Adzuna::API::Response::Location,"['US', 'Texas', 'Montgomery County', 'Woody Acres']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213688?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXFzU0dQR204Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MjEzNjg4In0.ni52Gffh-_nxoAizU_sXhBiUk6guVaI3qA7uquxHTOw,48868.97,5867213688,2026-09-02T11:50:31Z,48868.97,33.232762,"Do you have the career opportunities as a(an) Unit Secretary ED you want with your current employer? We have an exciting opportunity for you to join Medical City Decatur which is part of the nation's leading provider of healthcare services, HCA Healthcare. Job Summary and Qualifications As a Unit Secretary, you will play a vital role in delivering exceptional care every day. You will create a welcoming, organized space where patients and families feel valued and informed. You will use clear, co…",Unit Secretary ED,1,-97.560744,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Decatur, Wise County",Adzuna::API::Response::Location,"['US', 'Texas', 'Wise County', 'Decatur']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213682?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXFzU0dQR204Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MjEzNjgyIn0.47H19Pnfydah2LNFe6Vzawod0AN_hd4RXh-ZOibM3MY,52745.15,5867213682,2026-09-02T11:50:31Z,52745.15,30.291229,"Schedule: Monday - Friday; 8:00am - 5:00pm Experience the HCA Healthcare difference where colleagues are trusted, valued members of our healthcare team. Grow your career with an organization committed to delivering respectful, compassionate care, and where the unique and intrinsic worth of each individual is recognized. Submit your application for the opportunity below: Medicaid Eligibility Advocate Job Summary and Qualifications The Medicaid Eligibility Advocate is responsible for conducting e…",Medicaid Eligibility Advocate,1,-97.764294,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Tarrytown, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Tarrytown']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213669?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzIxMzY2OSIsInMiOiJFcXNTR1BHbThSRzloWlpvbVZMVkVRIn0.R58d7yhjfiw3X2K38JsIMd1HhQeS4qbWMqNqMCpJ0hI,66583.41,5867213669,2026-09-02T11:50:29Z,66583.41,29.772722,"Do you have the career opportunities as a(an) Behavioral Health Technician you want with your current employer? We have an exciting opportunity for you to join HCA Houston Healthcare Northwest which is part of the nation's leading provider of healthcare services, HCA Healthcare. Job Summary and Qualifications R As a Behavioral Health Technician, you will deliver high quality, patient-centered care by performing a variety of delegated basic patient care services related to common nursing functio…",Behavioral Health Technician,1,-95.403251,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Old Sixth Ward, Houston",Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'Houston', 'Old Sixth Ward']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213648?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzIxMzY0OCIsInMiOiJFcXNTR1BHbThSRzloWlpvbVZMVkVRIn0.LSvYZtX-X5nadUmFX1vsAujkywp0WVmPypDgKcfkK74,125351.29,5867213648,2026-09-02T11:50:27Z,125351.29,32.812257,"This position is incentive eligible. Introduction _Role requires residence in Dallas/Ft. Worth and travel to centers in the area_ Managers thrive with us! HCA Healthcare is one of the nation's leading providers of healthcare services, comprising of over 180 hospitals and about 2,000 sites of care in 21 states and the United Kingdom. We are looking for a Supply Chain Director NTX for our Surgery Ventures team where excellence creates excellence. Benefits Surgery Ventures, offers a total rewards …",Supply Chain Director NTX,1,-96.814623,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Highland Park, Dallas",Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Highland Park']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213642?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXFzU0dQR204Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MjEzNjQyIn0.0LHtH7xB_JJ81-j-LqmIefE0x08xpcl4UDfsP2nlVEo,38612.33,5867213642,2026-09-02T11:50:27Z,38612.33,26.214223,"Do you have the PRN career opportunities as a Patient Care Tech PRN you want with your current employer? We have an exciting opportunity for you to join McAllen Surgery Center which is part of the nation's leading provider of healthcare services, HCA Healthcare. Job Summary and Qualifications We are seeking a Patient Care Technician for our ambulatory surgery center. You will provide safe and effective patient care by transporting patients safely and efficiently while maintaining cleanliness. Y…",Patient Care Tech PRN,1,-98.235045,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Mcallen, Hidalgo County",Adzuna::API::Response::Location,"['US', 'Texas', 'Hidalgo County', 'Mcallen']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213651?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXFzU0dQR204Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MjEzNjUxIn0.IMi9TR3c8fyNhkt3-OGBrXKNrE-1r-6SQX0Xn3wlhgQ,33522.67,5867213651,2026-09-02T11:50:27Z,33522.67,29.4697," Methodist Physicians | Orthopedic Specialists - Landmark  5510-B Presidio Parkway, Suite 2209, San Antonio, TX 78249 Are you passionate about the patient experience? At HCA Healthcare, we are committed to caring for patients with purpose and integrity. We care like family! Jump-start your career as a(an) Medical Assistant today with HCA Methodist Physicians. Full time (Monday - Friday, days), no nights, no on-call, no weekends, no holidays Seeking a Clinical Medical Assistant for our practice …",Medical Assistant,1,-98.518233,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"San Antonio, Bexar County",Adzuna::API::Response::Location,"['US', 'Texas', 'Bexar County', 'San Antonio']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213636?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzIxMzYzNiIsInMiOiJFcXNTR1BHbThSRzloWlpvbVZMVkVRIn0.a_V997Zv6arAIg6IU8xaw46Qw11cX7eq8YiheKKqPSM,46122.12,5867213636,2026-09-02T11:50:26Z,46122.12,32.812257,"Last year our HCA Healthcare colleagues invested over 156,000 hours volunteering in our communities. As a Medical Assistant with MSO - MSO Heart Center for Children you can be a part of an organization that is devoted to giving back! Full time (Monday - Friday, days), no nights, no on-call, no weekends, no holidays Seeking a Clinical Medical Assistant for our practice who provides clinical expertise to ensure all patients receive high quality, efficient care. We are an amazing team that works h…",Medical Assistant,1,-96.814623,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Highland Park, Dallas",Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Highland Park']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213619?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXFzU0dQR204Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MjEzNjE5In0.Z3K7LtK83ZFRgBCBzqBZD_CH4fQjaMM6Gh232y-LaaY,44585.5,5867213619,2026-09-02T11:50:24Z,44585.5,30.06828,"This position is incentive eligible. Last year our HCA Healthcare colleagues invested over 156,000 hours volunteering in our communities. As a Patient Access Manager with HCA Houston Healthcare Kingwood, you can be a part of an organization that is devoted to giving back! Job Summary and Qualifications As the Patient Access Manager, you will be responsible for assisting the Director in daily operations of all Patient Access functions and serve as the liaison between the Shared Service Center (S…",Patient Access Manager,1,-95.21628,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Woody Acres, Montgomery County",Adzuna::API::Response::Location,"['US', 'Texas', 'Montgomery County', 'Woody Acres']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213616?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzIxMzYxNiIsInMiOiJFcXNTR1BHbThSRzloWlpvbVZMVkVRIn0.33VGxINjgfnWGl67PSSH7EznTev58OutwOYe7N4nSMA,66364.83,5867213616,2026-09-02T11:50:23Z,66364.83,29.4697,"As a Cardiac Acute Care Registered Nurse, your voice to influence patient care is valued and empowered at every turn -whether through open, collaborative relationships with your direct manager or more formal opportunities through hospital councils and national nursing initiatives. You'll help shape decisions that elevate both patient outcomes and the future of nursing. Job Summary and Qualifications As a Cardiac Acute Care Registered Nurse, you will be responsible for delivering high-quality, p…",Cardiac Acute Care Registered Nurse,1,-98.518233,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"San Antonio, Bexar County",Adzuna::API::Response::Location,"['US', 'Texas', 'Bexar County', 'San Antonio']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213611?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzIxMzYxMSIsInMiOiJFcXNTR1BHbThSRzloWlpvbVZMVkVRIn0.xWhreEPFLG7wA7xzBIDlIgiYBcmxT-io3I83oSzRyd4,101203.83,5867213611,2026-09-02T11:50:23Z,101203.83,30.291229,"This position is incentive eligible. Experience the HCA Healthcare difference where colleagues are trusted, valued members of our healthcare team. Grow your career with an organization committed to delivering respectful, compassionate care, and where the unique and intrinsic worth of each individual is recognized. At Austin Maternal-Fetal Medicine, our specialists are available 24/7, assuring you and your provider have fast and easy access around the clock. Austin Maternal-Fetal Medicine is the…",Practice Manager III,1,-97.764294,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Tarrytown, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Tarrytown']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213610?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzIxMzYxMCIsInMiOiJFcXNTR1BHbThSRzloWlpvbVZMVkVRIn0.iU69UFcjfxE8N6AXyM_MZlFpDqJH7KsOS97hSIqU04w,42392.23,5867213610,2026-09-02T11:50:23Z,42392.23,29.772722,"Ready for a role that supports your unique calling in patient care and fits your life? At HCA Houston Healthcare West, you'll find clear pathways to advance backed by our unmatched nationwide transfer policy that lets you grow your career when the time is right for you. With mentorship opportunities, clinical education courses, professional certification support, and educational assistance, you will have all the resources you need to build the career of a lifetime. Job Summary and Qualification…",Nurse Manager RN Labor and Delivery,1,-95.403251,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Old Sixth Ward, Houston",Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'Houston', 'Old Sixth Ward']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213609?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXFzU0dQR204Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MjEzNjA5In0.l-t5qTIbPyRjsX-pG_1x4VpoAL0NADkhYgo4AYL1NXM,49484.98,5867213609,2026-09-02T11:50:23Z,49484.98,33.0378,"Medical City Plano EVS Technician FT- Evenings 3:00pm - 11:00pm Introduction Do you have the career opportunities as an EVS Technician you want with your current employer? We have an exciting opportunity for you to join Medical City Plano which is part of the nation's leading provider of healthcare services, HCA Healthcare. Benefits Medical City Plano, offers a total rewards package that supports the health, life, career and retirement of our colleagues. The available plans and programs include…",EVS Technician,1,-96.73338,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Plano, Collin County",Adzuna::API::Response::Location,"['US', 'Texas', 'Collin County', 'Plano']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213606?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXFzU0dQR204Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MjEzNjA2In0.C49K53x3Qi1as6WrZLvlMQtOBqv7YaEd5dxDWCnRTvs,50921.93,5867213606,2026-09-02T11:50:22Z,50921.93,33.0378,"Do you have the career opportunities as a(an) Surgery Scheduler you want with your current employer? We have an exciting opportunity for you to join MSO - Texas Bone & Joint which is part of the nation's leading provider of healthcare services, HCA Healthcare. Job Summary and Qualifications Full time (Monday - Friday, days), no nights, no on call, no weekends, no holidays Seeking a Surgery Scheduler for our practice who provides clinical expertise to ensure all patients receive high quality, ef…",Surgery Scheduler,1,-96.73338,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Plano, Collin County",Adzuna::API::Response::Location,"['US', 'Texas', 'Collin County', 'Plano']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213608?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXFzU0dQR204Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MjEzNjA4In0.u1jQhZT2FtUlikNAixe2g8zUtDcPw-RQqPtFaAOmFO0,57421.59,5867213608,2026-09-02T11:50:22Z,57421.59,32.65896,"Do you have the career opportunities as a(an) Surgery Scheduler you want with your current employer? We have an exciting opportunity for you to join MSO - Texas Bone & Joint which is part of the nation's leading provider of healthcare services, HCA Healthcare. Job Summary and Qualifications Full time (Monday - Friday, days), no nights, no on call, no weekends, no holidays Seeking a Surgery Scheduler for our practice who provides clinical expertise to ensure all patients receive high quality, ef…",Surgery Scheduler,1,-97.13442,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Arlington, Tarrant County",Adzuna::API::Response::Location,"['US', 'Texas', 'Tarrant County', 'Arlington']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213571?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXFzU0dQR204Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MjEzNTcxIn0.kn-bFy3oIoW9W25L9ZjNQfcbzaM08BpHlU3_ZjK47AM,91879.05,5867213571,2026-09-02T11:50:16Z,91879.05,29.4697,"Introduction Are you passionate about the patient experience? At HCA Healthcare, we are committed to caring for patients with purpose and integrity. We care like family! Jump-start your career as a(an) Licensed Vocational Nurse Ortho Med Surg today with Methodist Hospital. Benefits Methodist Hospital offers a total rewards package that supports the health, life, career and retirement of our colleagues. The available plans and programs include:  Comprehensive medical coverage that covers many co…",Licensed Vocational Acute Specialty,1,-98.518233,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"San Antonio, Bexar County",Adzuna::API::Response::Location,"['US', 'Texas', 'Bexar County', 'San Antonio']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213565?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXFzU0dQR204Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MjEzNTY1In0.o_S0acFDL7UIFlvdyh0KMMERTLXZ3AJKmzmrV9q25e8,76741.11,5867213565,2026-09-02T11:50:15Z,76741.11,32.812257,"Medical City Heart and Spine RN - Open Heart Surgery Full Time Days Monday - Friday 6:30 AM - 6:30 PM Call Required Introduction Do you have the career opportunities as an RN Open Heart Surgery you want with your current employer? We have an exciting opportunity for you to join Medical City Heart & Spine Hospitals which is part of the nation's leading provider of healthcare services, HCA Healthcare. Benefits Medical City Heart & Spine Hospitals, offers a total rewards package that supports the …",RN Open Heart Surgery,1,-96.814623,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Highland Park, Dallas",Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Highland Park']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867213559?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRXFzU0dQR204Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MjEzNTU5In0.Kfw46-tslz2nO0Fn4m33NGsLw-KfxcG86BZnyeJSdk4,177417.97,5867213559,2026-09-02T11:50:14Z,177417.97,29.55246,"Introduction Are you passionate about the patient experience? At HCA Healthcare, we are committed to caring for patients with purpose and integrity. We care like family! Jump-start your career as a(an) Radiology Tech today with Methodist Hospital Northeast. Benefits Methodist Hospital Northeast, offers a total rewards package that supports the health, life, career and retirement of our colleagues. The available plans and programs include:  Comprehensive medical coverage that covers many common …",Radiology Tech,1,-98.36874,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HCA Healthcare,Adzuna::API::Response::Company,"Live Oak, Bexar County",Adzuna::API::Response::Location,"['US', 'Texas', 'Bexar County', 'Live Oak']",,
