id,title,adref,salary_max,longitude,description,__CLASS__,salary_min,latitude,created,salary_is_predicted,redirect_url,location.area,location.display_name,location.__CLASS__,company.display_name,company.__CLASS__,category.label,category.__CLASS__,category.tag,contract_time,contract_type
5854383946,Custom (Photo) Framing PT,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4Mzk0NiIsInMiOiJTajRlNU1PZjhSRzlIbzRRT0FyT3BnIn0.m-VnIqhIDI3BmX7NmeUkUAjX99yDYmeikZ8hbT-GfRs,46042.49,-83.851822,"Store - ANN ARBOR, MI Build customer relationships while creating a memorable framing solution for their art. Help customers shop our store and be able to find what they’re looking for. Provide a safe, clean and clutter-free environment. Major Activities Adhere to Standard Operating Procedures (SOP’s) and Company programs to ensure compliance to applicable laws and requirements; execute Company policies and standards Embrace and execute personal designer by using Elevated ABC Deliver to build r…",Adzuna::API::Response::Job,46042.49,42.269394,2026-08-24T09:47:53Z,1,https://www.adzuna.com/details/5854383946?utm_medium=api&utm_source=abfa41a4,"['US', 'Michigan', 'Washtenaw County', 'Ann Arbor']","Ann Arbor, Washtenaw County",Adzuna::API::Response::Location,Michaels,Adzuna::API::Response::Company,Retail Jobs,Adzuna::API::Response::Category,retail-jobs,part_time,
5854383945,OTR CDL-A Truck Driver,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4Mzk0NSIsInMiOiJTajRlNU1PZjhSRzlIbzRRT0FyT3BnIn0.PJREl_6hD7o9qlECkXXjHKFQvBNNI8TaZFNtcZH289o,105169.41,-91.345421,"Job Description Job Description Anderson Trucking Service is Now Seeking OTR CDL-A Dry Van Lease Operators Take Home $1,500 - $2,500 Weekly - $4,000 Sign-On Bonus No Money Down & No Credit Check - Choose a Short- or Long-Term Lease! You love the freedom of being an over-the-road (OTR) truck driver. Now it's time to steer your own business at Anderson Trucking Service (ATS)! Our Dry Van Lease Operator Program Delivers: Earn $4,350 - $5,700 gross weekly Take home $1,500 - $2,500 after expenses $4…",Adzuna::API::Response::Job,105169.41,42.475268,2026-08-24T09:47:53Z,1,https://www.adzuna.com/land/ad/5854383945?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=5F7E3B1E22B7DAAFFD52DA457BFD47B28E1243B1,"['US', 'Iowa', 'Delaware County', 'Delaware']","Delaware, Delaware County",Adzuna::API::Response::Location,Anderson Trucking Service,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,,
5854383948,Project Manager/Estimator,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4Mzk0OCIsInMiOiJTajRlNU1PZjhSRzlIbzRRT0FyT3BnIn0.AwPWnqMaLcVHPfa7HfQBhrctmXjVvlpqMuHDvo1R4yo,88135.53,-82.78864,"Job Description Job Description Job Title: Project Manager/Estimator Job Description The Project Manager/Estimator is responsible for overseeing construction projects from the bidding and preconstruction phases through to completion. The role ensures projects are delivered on time, within budget, and in compliance with quality and safety standards. Additionally, the role involves managing all financial aspects of projects, including estimating, bidding, budgeting, invoicing, cost tracking, chan…",Adzuna::API::Response::Job,88135.53,27.981827,2026-08-24T09:47:53Z,1,https://www.adzuna.com/land/ad/5854383948?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=91E73A57EC74852D1EA5B7E96C69872F75ED91B1,"['US', 'Florida', 'Pinellas County', 'Clearwater']","Clearwater, Pinellas County",Adzuna::API::Response::Location,Actalent,Adzuna::API::Response::Company,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,,
5854383934,Sales and Service Agent Remote,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2o0ZTVNT2Y4Ukc5SG80UU9Bck9wZyIsImkiOiI1ODU0MzgzOTM0In0.3-JjFj-k8SIbZI2tsnW4UGNwKaH8rK2JZzqtTYgHpxQ,66093.48,-117.648388,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",Adzuna::API::Response::Job,66093.48,34.09751,2026-08-24T09:47:37Z,1,https://www.adzuna.com/land/ad/5854383934?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=C9F70397BF667BD96A6BED085B09A7218C2B8681,"['US', 'California', 'San Bernardino County', 'Upland']","Upland, San Bernardino County",Adzuna::API::Response::Location,HMG Careers,Adzuna::API::Response::Company,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,,
5854383931,Cost Manager,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4MzkzMSIsInMiOiJTajRlNU1PZjhSRzlIbzRRT0FyT3BnIn0.dBFfWNOnv06ddVZ7rcRKxfVVBeSPmAVqTMet2RXo5ns,122689.26,-84.388372,"Job Description Job Description Project Controls Cost Manager Midtown Atlanta, GA | Hybrid Schedule (Mon-Thu Onsite, Fridays Remote) Looking to take your Project Controls career to the next level? Join a nationally recognized engineering and construction consulting team supporting major capital projects across power, infrastructure, industrial, transportation, and commercial markets. This is an opportunity to work alongside Project Managers, Cost Engineers, Schedulers, Estimators, and Construct…",Adzuna::API::Response::Job,122689.26,33.755711,2026-08-24T09:47:36Z,1,https://www.adzuna.com/land/ad/5854383931?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=7C5A65328E0D2E913CA04E70DFD38F3CF1727033,"['US', 'Georgia', 'Fulton County', 'Atlanta']","Atlanta, Fulton County",Adzuna::API::Response::Location,Actalent,Adzuna::API::Response::Company,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,,
5854383925,Sales Consultant Remote,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4MzkyNSIsInMiOiJTajRlNU1PZjhSRzlIbzRRT0FyT3BnIn0.4fTGU0TMGlD-hXgTzI6aYHvzdgT8bXqNrfU5uqJy6ak,76011.64,-88.345,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",Adzuna::API::Response::Job,76011.64,39.961,2026-08-24T09:47:33Z,1,https://www.adzuna.com/land/ad/5854383925?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=0719C244F076208BD747FAFE36948B18F45BFA4A,"['US', 'Illinois', 'Champaign County', 'Sadorus']","Sadorus, Champaign County",Adzuna::API::Response::Location,HMG Careers,Adzuna::API::Response::Company,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,,
5854383924,Sales Consultant Remote,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4MzkyNCIsInMiOiJTajRlNU1PZjhSRzlIbzRRT0FyT3BnIn0.aIC3B8O53H4WExeHfkHMmcZ_oaaJrfminOI49btzjX0,74279.38,-87.970346,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",Adzuna::API::Response::Job,74279.38,42.003918,2026-08-24T09:47:32Z,1,https://www.adzuna.com/land/ad/5854383924?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=9641CCDB1589802F8F8DF8FD1C5C10542B5EB063,"['US', 'Illinois', 'Cook County', 'Elk Grove Village']","Elk Grove Village, Cook County",Adzuna::API::Response::Location,HMG Careers,Adzuna::API::Response::Company,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,,
5854383920,Work From Home Sales Specialist,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4MzkyMCIsInMiOiJTajRlNU1PZjhSRzlIbzRRT0FyT3BnIn0.jWxLB71k2wNOp4atOYMc8er4sy_8CBpueWTKOZYDdnM,66987.72,-96.425897,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",Adzuna::API::Response::Job,66987.72,45.715795,2026-08-24T09:47:31Z,1,https://www.adzuna.com/land/ad/5854383920?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=2EFC1E92E9ADF166154FD0A0127B7384A2034466,"['US', 'Minnesota', 'Traverse County', 'Dumont']","Dumont, Traverse County",Adzuna::API::Response::Location,HMG Careers,Adzuna::API::Response::Company,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,,
5854383919,Work From Home Sales Specialist,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2o0ZTVNT2Y4Ukc5SG80UU9Bck9wZyIsImkiOiI1ODU0MzgzOTE5In0.i7L5434dyI09U5kYJFSiQeh_oJPYXUh1WaONQ_jNdvQ,68853.36,-73.088997,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",Adzuna::API::Response::Job,68853.36,41.320652,2026-08-24T09:47:30Z,1,https://www.adzuna.com/land/ad/5854383919?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=798C6E1E578E7170604D936975CFAEC54AA868E3,"['US', 'Connecticut', 'New Haven County', 'Derby']","Derby, New Haven County",Adzuna::API::Response::Location,HMG Careers,Adzuna::API::Response::Company,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,,
5854383915,Work From Home Sales Specialist,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4MzkxNSIsInMiOiJTajRlNU1PZjhSRzlIbzRRT0FyT3BnIn0.KGqIQueeBbN7egahChv2OtD1HQjiLvi42yAauhIM1X8,64778.97,-75.183872,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",Adzuna::API::Response::Job,64778.97,39.786768,2026-08-24T09:47:29Z,1,https://www.adzuna.com/land/ad/5854383915?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=06C0F80B5A044F04E371358B1415DD35E1DD635F,"['US', 'New Jersey', 'Gloucester County', 'Mantua']","Mantua, Gloucester County",Adzuna::API::Response::Location,HMG Careers,Adzuna::API::Response::Company,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,,
5854383916,Remote Sales Enrollment Specialist,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2o0ZTVNT2Y4Ukc5SG80UU9Bck9wZyIsImkiOiI1ODU0MzgzOTE2In0.VqWnjg6v4DifVgq9mt-ddDkhOr8_FNFqjNOlOXdumZA,69368.04,-74.78794,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",Adzuna::API::Response::Job,69368.04,40.211498,2026-08-24T09:47:29Z,1,https://www.adzuna.com/land/ad/5854383916?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=82A97E326691A943541DAE3D4B56BEAF328E6118,"['US', 'Pennsylvania', 'Bucks County', 'Morrisville']","Morrisville, Bucks County",Adzuna::API::Response::Location,HMG Careers,Adzuna::API::Response::Company,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,,
5854383914,Remote Sales Enrollment Specialist,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4MzkxNCIsInMiOiJTajRlNU1PZjhSRzlIbzRRT0FyT3BnIn0.yiyaGZDAD2_94_F2q7k_Lrmv8u0cP30SDAcFoKtICFo,71183.99,-91.49406,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",Adzuna::API::Response::Job,71183.99,41.807234,2026-08-24T09:47:29Z,1,https://www.adzuna.com/land/ad/5854383914?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=4A77D69F51AAE9013E2FADF4133EED96724E3601,"['US', 'Iowa', 'Johnson County', 'Solon']","Solon, Johnson County",Adzuna::API::Response::Location,HMG Careers,Adzuna::API::Response::Company,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,,
5854383911,Work From Home Sales Specialist,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4MzkxMSIsInMiOiJTajRlNU1PZjhSRzlIbzRRT0FyT3BnIn0.gEBo4HcrSaInhMe1-aZ-ahtcqh4cyo_C-Tcw-wIjLJg,63405.53,-89.009274,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",Adzuna::API::Response::Job,63405.53,42.413351,2026-08-24T09:47:23Z,1,https://www.adzuna.com/land/ad/5854383911?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=77CB0297839A64FA0CC296EBDFFF4B11C71B51CA,"['US', 'Illinois', 'Winnebago County', 'Roscoe']","Roscoe, Winnebago County",Adzuna::API::Response::Location,HMG Careers,Adzuna::API::Response::Company,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,,
5854383907,UI/UX Engineer,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4MzkwNyIsInMiOiJTajRlNU1PZjhSRzlIbzRRT0FyT3BnIn0.jbWz41sS_mEqNnroIKJMWHVq4RcBz6IMv0mmnEkJGos,173229.0,,"Type of Requisition: Pipeline Clearance Level Must Currently Possess: None Clearance Level Must Be Able to Obtain: None Public Trust/Other Required: Other Job Family: Software Engineering Job Qualifications: Skills: Design, UI/UX Design, User Interfaces (UI) Certifications: None Experience: 9  years of related experience US Citizenship Required: No Job Description: The UI/UX Design Engineer supports the Case Management Modernization (CMM) Program for the Administrative Office of the U.S. Courts…",Adzuna::API::Response::Job,128039.0,,2026-08-24T09:47:10Z,0,https://www.adzuna.com/details/5854383907?utm_medium=api&utm_source=abfa41a4,['US'],US,Adzuna::API::Response::Location,GD Information Technology,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,full_time,
5854383889,Technical Illustrator (Experienced or Lead),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2o0ZTVNT2Y4Ukc5SG80UU9Bck9wZyIsImkiOiI1ODU0MzgzODg5In0.uIPz-BPrqOF5y5YAf0xrJ_mAZ5iEC1o7ROngzYfjzQY,95943.49,-81.04968,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Global Services (BGS) has an exciting opportunity for a Technical Illustrator (Experienced or Lead) to support Boeing Defense, Space & Security (BDS) Air Dominance\Phantom Works in one of the listed locations (Hazelwood, M…",Adzuna::API::Response::Job,95943.49,29.19545,2026-08-24T09:47:02Z,1,https://www.adzuna.com/land/ad/5854383889?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=AAE9BD3E374A34E8B0C4EB8049A6B1E2B8D01E50,"['US', 'Florida', 'Volusia County', 'Daytona Beach']","Daytona Beach, Volusia County",Adzuna::API::Response::Location,Boeing,Adzuna::API::Response::Company,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,,permanent
5854383882,Experienced Software Engineer – DevSecOps,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2o0ZTVNT2Y4Ukc5SG80UU9Bck9wZyIsImkiOiI1ODU0MzgzODgyIn0.fMgPDpiOJKpuum6ocKujM4okhL2T_00fBQlqiDEBPPc,165277.14,-81.04968,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company is seeking a Experienced Software Engineer to join the Flight Simulation Labs team located in Daytona Beach, FL. This position will focus on supporting the F18 Super Hornet and EA-18G Growler Modeling & Simulat…",Adzuna::API::Response::Job,165277.14,29.19545,2026-08-24T09:47:00Z,1,https://www.adzuna.com/land/ad/5854383882?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=8CA40214F9B35131EE4A9E8B09C13C51DDD2E0CC,"['US', 'Florida', 'Volusia County', 'Daytona Beach']","Daytona Beach, Volusia County",Adzuna::API::Response::Location,Boeing,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,permanent
5854383886,"Flight Simulation Software Engineer (Associate, Experienced, and Senior)",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4Mzg4NiIsInMiOiJTajRlNU1PZjhSRzlIbzRRT0FyT3BnIn0.KghcH1vvQwo8kjluk9x_hrly45co76BU4Ns3eTFlm_w,151719.19,-81.04968,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company is looking for a Flight Simulation Software Engineer ( Associate , Experienced, and Senior) to join the Flight Simulation I Labs team located in Dayton Beach, FL. This position will focus on supporting the Boei…",Adzuna::API::Response::Job,151719.19,29.19545,2026-08-24T09:47:00Z,1,https://www.adzuna.com/land/ad/5854383886?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=8B7276C8DBAE51FC9EA33A3C41A473E1EA993A77,"['US', 'Florida', 'Volusia County', 'Daytona Beach']","Daytona Beach, Volusia County",Adzuna::API::Response::Location,Boeing,Adzuna::API::Response::Company,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,,permanent
5854383881,"Software Engineer (Associate, Experienced or Senior)",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4Mzg4MSIsInMiOiJTajRlNU1PZjhSRzlIbzRRT0FyT3BnIn0.AZwfURI10dc6tNRK05XjfUS8cJ0yanE_tzgcs1eEcbU,223014.05,-81.04968,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company is currently seeking multiple Software Engineers (Associate/Experienced/Senior) to join the Mission Systems Software team located in Daytona Beach, FL. We are seeking a highly motivated Software Engineer to des…",Adzuna::API::Response::Job,223014.05,29.19545,2026-08-24T09:47:00Z,1,https://www.adzuna.com/land/ad/5854383881?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=F7686E5025895FC6703277D9DC6F897A400FEB57,"['US', 'Florida', 'Volusia County', 'Daytona Beach']","Daytona Beach, Volusia County",Adzuna::API::Response::Location,Boeing,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,permanent
5854383888,Lead Design and Analysis Engineer (Electronic Sys Design & Analy),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2o0ZTVNT2Y4Ukc5SG80UU9Bck9wZyIsImkiOiI1ODU0MzgzODg4In0.gNZgGNq5YMwb4lur0ehKn0GEb2xbMrNeGR5Kv6A_SnE,169131.08,-81.04968,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company has an exciting opportunity for a Lead Mission Systems Electronic Systems Design and Analysis Engineer to join Boeing Defense, Space & Security (BDS) in Daytona Beach, Florida . BDS is a global leader in the de…",Adzuna::API::Response::Job,169131.08,29.19545,2026-08-24T09:47:00Z,1,https://www.adzuna.com/land/ad/5854383888?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=4901E9D5748988E730E7E125574A456801A8D22D,"['US', 'Florida', 'Volusia County', 'Daytona Beach']","Daytona Beach, Volusia County",Adzuna::API::Response::Location,Boeing,Adzuna::API::Response::Company,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,,permanent
5854383884,Experienced and Senior Design and Analysis Engineers (Electronic Sys Design & Analy),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4Mzg4NCIsInMiOiJTajRlNU1PZjhSRzlIbzRRT0FyT3BnIn0.HoHPM1bIY1hNG6eXtjuJxAHL2yt0O_Kek92IXJDZHp0,171766.64,-81.04968,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company has an exciting opportunity for Experienced and Senior Mission Systems Electronic Systems Design and Analysis Engineers to join Boeing Defense, Space & Security (BDS) in Daytona Beach, Florida . BDS is a global…",Adzuna::API::Response::Job,171766.64,29.19545,2026-08-24T09:47:00Z,1,https://www.adzuna.com/land/ad/5854383884?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=3C2038024405AA065CDA0C14E1BE5D74C0BE2C35,"['US', 'Florida', 'Volusia County', 'Daytona Beach']","Daytona Beach, Volusia County",Adzuna::API::Response::Location,Boeing,Adzuna::API::Response::Company,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,,permanent
5854383880,Radiology Technologist,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4Mzg4MCIsInMiOiJTajRlNU1PZjhSRzlIbzRRT0FyT3BnIn0.Pr1Ku6eGsvOAgt_ElbfKbpuOldvIA6QcZQLx2ZXUYKM,80066.23,-108.783693,"Job Description: The Registered Radiology Technologist performs medical imaging examinations under the direction of a physician. Posting Specifics Shift Details : Part-time (20 hours), Variable Unit/Location: St. Mary's Regional Hospital Additional Details: Please review Minimum Qualifications listed below before applying. Are you interested in advancing your career while helping people live the healthiest lives possible? As a Radiology Technologist at Intermountain Health, you will play a vita…",Adzuna::API::Response::Job,80066.23,38.989282,2026-08-24T09:46:59Z,1,https://www.adzuna.com/land/ad/5854383880?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=6A115586CDCACAC056562B6949BB0E435F719A58,"['US', 'Colorado', 'Mesa County', 'Fruita']","Fruita, Mesa County",Adzuna::API::Response::Location,Intermountain Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,full_time,
5854383876,Director of Nursing,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4Mzg3NiIsInMiOiJTajRlNU1PZjhSRzlIbzRRT0FyT3BnIn0.02O8YFzxlJkKqWyMcpX5JZw0FiDQ1CdlZAKTz2sWMXo,157594.58,-106.6516,"Job Description Job Description Title: Director of Nursing Length of assignment: 9 weeks Shift: 08:30 AM - 04:30 PM Minimum guarantee: 40 hrs Location: Albuquerque. NM Summary : The Center Nurse Executive leads the Center clinical team to fulfill the organization's mission, vision and values. This position has overall accountability for providing leadership, direction, and administration of day-to-day operations associated with direct patient care activities, nursing practice, and clinical educ…",Adzuna::API::Response::Job,157594.58,35.0846,2026-08-24T09:46:59Z,1,https://www.adzuna.com/land/ad/5854383876?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=1FC4A89F41B7869875BF0A6793BEEB7D7179F1C9,"['US', 'New Mexico', 'Bernalillo County', 'Albuquerque']","Albuquerque, Bernalillo County",Adzuna::API::Response::Location,"TalentBurst, Inc.",Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5854383879,Experienced Repair Electronic Technician/Two Year Experience Required,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2o0ZTVNT2Y4Ukc5SG80UU9Bck9wZyIsImkiOiI1ODU0MzgzODc5In0.lVKDAATeJRDvyd92TDBf02hxnVKfmY_JmSvn-rYkrPM,57639.41,-98.188437,"Hermes Music is hiring a full time Experienced Repair Electronic Engineer/Technician for repairing pro-audio equipment, guitars/amps, Mixers, Speakers, and electronic musical instruments. Experience in keyboard and audio systems repair. Must have Component level troubleshooting and be able to lift at least 50 lbs. Must be bilingual and have at least 3-5 years of experience. IF YOU DO NOT MEET THE REQUIREMENTS, PLEASE DO NOT APPLY Job Type: Full-time Pay: $16.00 - $18.00 per hour Expected hours:…",Adzuna::API::Response::Job,57639.41,26.175107,2026-08-24T09:46:59Z,1,https://www.adzuna.com/land/ad/5854383879?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=2E89949FC08607C46282ABBF42E89E1D663948BC,"['US', 'Texas', 'Hidalgo County', 'Pharr']","Pharr, Hidalgo County",Adzuna::API::Response::Location,HERMES MUSIC,Adzuna::API::Response::Company,Manufacturing Jobs,Adzuna::API::Response::Category,manufacturing-jobs,full_time,
5854383873,Truck Driver Team Driver - 1yr EXP Required - Dedicated - Dry Van,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2o0ZTVNT2Y4Ukc5SG80UU9Bck9wZyIsImkiOiI1ODU0MzgzODczIn0.1dtBUSOx5xlIw4t3-ohIVched_9wJRgMUlMnJS_L-gk,97675.65,-87.928959,"Job Description Job Description Hiring Class A Team Drivers for OTR Coast to Coast Runs • Dedicated Lane Dot-Line Transportation is a family-owned company that offers EXCELLENT pay and benefits. Dot-Line Transportation has been working with TEAMS for over 38 years. We are looking for the best TEAM DRIVERS. Let OUR Team Advantages work for YOU. Job Description: Immediate Team Runs Available Dedicated Lane Drop and Hook Dry Van Freight Driver Benefits: $20,000 Sign On Bonus ($10,000 per driver) S…",Adzuna::API::Response::Job,97675.65,42.139193,2026-08-24T09:46:58Z,1,https://www.adzuna.com/land/ad/5854383873?se=Sj4e5MOf8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=13CB8485B51955C5FA2740B1728AA6D123E8C7D5,"['US', 'Illinois', 'Cook County', 'Wheeling']","Wheeling, Cook County",Adzuna::API::Response::Location,Dot-Line Transportation,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,,
