__CLASS__,salary_max,description,redirect_url,title,contract_type,salary_min,created,salary_is_predicted,contract_time,adref,id,location.display_name,location.area,location.__CLASS__,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,longitude,latitude
Adzuna::API::Response::Job,38959.99,"Artisan Direct is seeking an independent contractor to place and pick up temporary weekend signs in the Newark, OH area in the community Village at Glenridge. The contractor will be responsible for installing signs between Friday at 5:00 PM and Saturday at 10:00 AM. The same signs must be picked up between Sunday at 6:00 PM and Monday at 8:00 AM. The work may be performed at any time within those windows, as long as all signs are placed by Saturday at 10:00 AM and removed by Monday at 8:00 AM. …",https://www.adzuna.com/land/ad/5838332988?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=3D611D7D462186D38CAD88CE78A3A5A1AB33EDEF,"Weekend Sign Installer - Newark, OH",,38959.99,2026-08-12T10:07:24Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUh2dXBWbVc4UkdTemFwMTYxME9iZyIsImkiOiI1ODM4MzMyOTg4In0.QsSCRsbM6tUmzCNr54_lXge5Y3RPF2mlNlLQt4q9p6Y,5838332988,"Newark, Licking County","['US', 'Ohio', 'Licking County', 'Newark']",Adzuna::API::Response::Location,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Artisan Direct,Adzuna::API::Response::Company,-82.382202,40.12158
Adzuna::API::Response::Job,45446.44,"A World-Class Team BJ’s Wholesale Club is powered by more than 30,000 team members who make a real impact every day. Whether you're stocking shelves, solving problems or shaping strategy, your work helps families save on what matters most. We’re a team built on purpose and opportunity. Join us and be part of something meaningful. Why You’ll Love Working at BJ’s At BJ’s Wholesale Club, our team members are at the heart of everything we do. That’s why we offer a comprehensive benefits package des…",https://www.adzuna.com/land/ad/5838332967?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=15C3A62568CE02115559B036201C1946D462B0C7,Meat Lead Full Time,,45446.44,2026-08-12T10:07:24Z,1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzMjk2NyIsInMiOiJxSHZ1cFZtVzhSR1N6YXAxNjEwT2JnIn0.DCNtT8lj6KTDFqzp5t6Lp_9Gq8xkbC01PBqHkJO8fMM,5838332967,"Waldorf, Charles County","['US', 'Maryland', 'Charles County', 'Waldorf']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,BJ's Wholesale Club,Adzuna::API::Response::Company,-76.87053,38.613661
Adzuna::API::Response::Job,20909.22,"Store - PLATTSBURGH, NY Plan, coordinate, and facilitate events (including kids birthday parties) within a Michaels store to provide a stress-free, fun, and engaging experience for guests. Deliver friendly customer service by helping customers shop at our store and find what they’re looking for. Ensure all customers receive a fast and friendly checkout experience. Complete operational tasks including truck unload, merchandise duties, and maintaining store recovery standards as needed to deliver…",https://www.adzuna.com/land/ad/5838332978?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=F4573CD3D69061D14E80823FD9F38F5D0E7949BA,Part & Event Host Service Team Member,,20909.22,2026-08-12T10:07:24Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUh2dXBWbVc4UkdTemFwMTYxME9iZyIsImkiOiI1ODM4MzMyOTc4In0.ufd7UU94afe7qO2USeSrqNKSXdWF3DhLmHJMH5LczBU,5838332978,US,['US'],Adzuna::API::Response::Location,Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Michaels Stores,Adzuna::API::Response::Company,,
Adzuna::API::Response::Job,104723.84,"How would you like to join one of the most highly regarded financial institutions in New Jersey with deep roots in the community? Provident is a successful and highly regarded multi-billion-dollar bank that continues to grow with branches in New Jersey, Eastern Pennsylvania and New York. Our longevity is a testament to our commitment to placing our employees, customers, and the communities we serve at the center of all we do. At Provident Bank, we are committed to enhancing our customer and emp…",https://www.adzuna.com/land/ad/5838332973?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=E5851E2FF44C050113529ED94C5973720012D4D4,"Treasury Management, Commercial Business Development Officer",,104723.84,2026-08-12T10:07:24Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzMjk3MyIsInMiOiJxSHZ1cFZtVzhSR1N6YXAxNjEwT2JnIn0.NOyXDzlG9xumpI8y3Sl4lio424w5qZIUoYro0KqFA50,5838332973,"Montville, Morris County","['US', 'New Jersey', 'Morris County', 'Montville']",Adzuna::API::Response::Location,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,Provident Bank,Adzuna::API::Response::Company,-74.383763,40.914821
Adzuna::API::Response::Job,99088.91,"Infectious Disease Physician Position with National Wound Physician Group Clinical satisfaction, autonomy and flexibility, work-life balance No Nights, No Call, No Weekend Clinical Responsibilities Become an expert in wound management, learn from highly qualified wound-certified physician trainers and Fellowship Directors. Utilize cutting-edge clinical technologies and the latest wound care modalities. Our physicians provide bedside wound care in over 3,200 facilities across 28 states. We provi…",https://www.adzuna.com/land/ad/5838332961?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=A7D53F4E23359FF7B963323C40D25866E8217D7A,"Infectious Disease Physician - Des Moines, IA",,99088.91,2026-08-12T10:07:24Z,1,part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUh2dXBWbVc4UkdTemFwMTYxME9iZyIsImkiOiI1ODM4MzMyOTYxIn0.I9ikPUNLHEVEtEm8NiLKMO5ApqE6aQfayJOzeHf_Z0o,5838332961,"Des Moines, Polk County","['US', 'Iowa', 'Polk County', 'Des Moines']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Vohra Physicians,Adzuna::API::Response::Company,-93.6151,41.589
Adzuna::API::Response::Job,34376.27,"We’re building a world of health around every individual — shaping a more connected, convenient and compassionate health experience. At CVS Health®, you’ll be surrounded by passionate colleagues who care deeply, innovate with purpose, hold ourselves accountable and prioritize safety and quality in everything we do. Join us and be part of something bigger – helping to simplify health care one person, one family and one community at a time. Position Summary Administers review and resolution of cl…",https://www.adzuna.com/land/ad/5838333002?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=1A1027ED840021E43F961D9B8DB59E5892BBA251,Appeals Nurse Consultant,,34376.27,2026-08-12T10:07:24Z,1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUh2dXBWbVc4UkdTemFwMTYxME9iZyIsImkiOiI1ODM4MzMzMDAyIn0.We2vDgMVMv_aC9Nbk8r-kADv15EiImmtn7x9BE0Oqts,5838333002,"New Jersey, US","['US', 'New Jersey']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,CVS Health,Adzuna::API::Response::Company,-74.617769,40.288232
Adzuna::API::Response::Job,58231.2,"Requisition ID: 938568 Store : 004697 Sunglass Hut Position:Casual Part-Time Total Rewards: Benefits/Incentive Information At Sunglass Hut, we're always in the sun. You’ll find a dynamic space with endless possibilities to grow your career. We are a culture that wants to see you succeed, develop your customer expertise and care, and feel supported by people who embrace you. With us, you’ll bring warmth into the hearts and souls of our customers and the world we live in. We believe in the freedo…",https://www.adzuna.com/land/ad/5838332983?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=4C1DD0D3D980D8F91D2592B8E8AD9061EFD0F976,Sales Associate 16.50/ HOUR BONUS SPANISH SPEAKING PLUS,contract,58231.2,2026-08-12T10:07:24Z,1,part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUh2dXBWbVc4UkdTemFwMTYxME9iZyIsImkiOiI1ODM4MzMyOTgzIn0.VtS45vwI4nekU6DLjc2AcR7LDPwywfwrzbTT4_HXPNs,5838332983,"Castle Rock, Douglas County","['US', 'Colorado', 'Douglas County', 'Castle Rock']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,EssilorLuxottica Group,Adzuna::API::Response::Company,-104.821485,39.303926
Adzuna::API::Response::Job,38987.61,"Join our Critical Care Unit team (CCU) as a Patient Care Tech CNA/MA/EMT! CCU The CCU is a 13 bed-unit providing multiple levels of care to patients of all Patient conditions can range from intensive care to observational care. Eligible for Employee Referral Bonuses…refer a friend and earn $$$ [ This is a Day Shift position working 3 12 hour shifts a week - rotating weekends! Performs basic patient care according to established procedures under the supervision of staff RN/LPN, including hygiene…",https://www.adzuna.com/land/ad/5838332971?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=D34DB60B8333D294F712FBF359855579806D5B6A,PCT CNA/MA/EMT - CCU Day Shift Full Time,,38987.61,2026-08-12T10:07:24Z,1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzMjk3MSIsInMiOiJxSHZ1cFZtVzhSR1N6YXAxNjEwT2JnIn0.bdO1g__Yc4gnXE6U0B5GBSs2N-0fPXbvGeGNVY9Bsmc,5838332971,"Glenwood Springs, Garfield County","['US', 'Colorado', 'Garfield County', 'Glenwood Springs']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Valley View,Adzuna::API::Response::Company,-107.324776,39.550538
Adzuna::API::Response::Job,48234.86,"Benefits: 401(k) Competitive salary Opportunity for advancement Training & development ABA Therapist / RBT: High-Impact Therapy Meets High-Energy Culture | In-Home & Community Tired of feeling like you’re on an island? At Behavioral Milestones, we pair naturalistic, play-based therapy for the client with a team culture that actually keeps you connected. We’re looking for seasoned RBTs who are ready to trade ""rigid programs"" for creative, real-world engagement. The Perks (Why You’ll Love It) Mon…",https://www.adzuna.com/land/ad/5838333000?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=9F276A2B02DF7DC39C4F7EFB75D77B387B98143B,ABA Therapist or RBT in West Hartford CT and Holyoke MA,,48234.86,2026-08-12T10:07:24Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUh2dXBWbVc4UkdTemFwMTYxME9iZyIsImkiOiI1ODM4MzMzMDAwIn0.PasXiL9gscJ7R1OaXpSdTDNxdZAPp6ZQ5w8qQ4evPb0,5838333000,"Bristol, Hartford County","['US', 'Connecticut', 'Hartford County', 'Bristol']",Adzuna::API::Response::Location,Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Behavioral Milestones,Adzuna::API::Response::Company,-72.94927,41.671765
Adzuna::API::Response::Job,90000.0,"Get Paid to Train. Earn Up to $90,000 After Training. Build Your CDL-A Career with McLane. Ready to put your CDL-A to work with a company that invests in your future? At McLane, we don't just offer driving jobs, we build careers. For more than 130 years, we've been a leader in supply chain and distribution, delivering the products America's favorite restaurants, retailers, and convenience stores depend on every day. As a CDL-A Driver Trainee , you'll receive paid training, hands-on coaching, an…",https://www.adzuna.com/land/ad/5838332985?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=F4CF413EF07F6A83D7B78154E8D07BE37B382BAB,CDL A Driver Trainee - CDL Required - $10K Sign-On DOE,,90000.0,2026-08-12T10:07:24Z,0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzMjk4NSIsInMiOiJxSHZ1cFZtVzhSR1N6YXAxNjEwT2JnIn0.IxyN8GTGHHwMP0iNUkVnaT5F6Vy5SOoMl9cqVSS0OEc,5838332985,"Hudson, Hillsborough County","['US', 'New Hampshire', 'Hillsborough County', 'Hudson']",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"Mclane Company, Inc.",Adzuna::API::Response::Company,-71.472021,42.774723
Adzuna::API::Response::Job,55770.64,"Site Merchandiser About The Company Crecera Brands is the driving force behind Sportsman’s Guide, Salt Strong, The Golf Warehouse, Play Baseball, and Play Softball, five of America’s leading retailers of outdoor gear, fishing equipment and technology, sporting goods and golf equipment. For nearly 50 years, our companies have been dedicated to helping our customers enjoy the fun, freedom, and traditions of the great outdoors. From hunting and fishing to playing ball and hitting the links, the co…",https://www.adzuna.com/land/ad/5838333008?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=45733C4DFCC184F88458CE6136684D2E41B522CA,Site Merchandiser Crecera,,55770.64,2026-08-12T10:07:24Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUh2dXBWbVc4UkdTemFwMTYxME9iZyIsImkiOiI1ODM4MzMzMDA4In0._v0RVvWrbuUDofX0vFd90mzaocYD0UNQFE-34B7TKjI,5838333008,"Bloomington, Hennepin County","['US', 'Minnesota', 'Hennepin County', 'Bloomington']",Adzuna::API::Response::Location,Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Crecera Brands,Adzuna::API::Response::Company,-93.273452,44.836503
Adzuna::API::Response::Job,191931.0,"Company Description Work with Us. Change the World. At AECOM, we're delivering a better world. Whether improving your commute, keeping the lights on, providing access to clean water, or transforming skylines, our work helps people and communities thrive. We are the world's trusted infrastructure consulting firm, partnering with clients to solve the world’s most complex challenges and build legacies for future generations. There has never been a better time to be at AECOM. With accelerating infr…",https://www.adzuna.com/land/ad/5838332964?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=481A3882943BD957095C1AECD992E37772DDAC1F,Senior Resident Engineer - Transit and Rail,,191931.0,2026-08-12T10:07:24Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUh2dXBWbVc4UkdTemFwMTYxME9iZyIsImkiOiI1ODM4MzMyOTY0In0.1f3ZFfWbv_TiKSy9N6iWJWMSLePzczJoQ62xvdXG1ZY,5838332964,"Chicago, Cook County","['US', 'Illinois', 'Cook County', 'Chicago']",Adzuna::API::Response::Location,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,AECOM,Adzuna::API::Response::Company,,
Adzuna::API::Response::Job,115351.34,"Benefits: 401(k) 401(k) matching Competitive salary Dental insurance Employee discounts Health insurance Opportunity for advancement Paid time off Training & development Vision insurance Wellness resources Clinical Director (BCBA/LBA) Early Lens Neurobehavioral Center (ELNC) Location: Baltimore, MD Employment Type: Full-Time | Exempt Reports To: Chief Executive Officer (CEO) About ELNC Early Lens Neurobehavioral Center (ELNC) is a clinician-led ABA organization dedicated to delivering compassio…",https://www.adzuna.com/land/ad/5838332997?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=A8C7AE33ACC4F5FEB767FF8CEE7F010A8F2D3B78,Clinical Director - MD BCBA LBA,,115351.34,2026-08-12T10:07:24Z,1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUh2dXBWbVc4UkdTemFwMTYxME9iZyIsImkiOiI1ODM4MzMyOTk3In0.tC4lwgY74OHRa3d4JY-1ZlYLE5n37HqJ_vHmmu2ohI8,5838332997,"Baltimore, Baltimore County","['US', 'Maryland', 'Baltimore County', 'Baltimore']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,EARLY LENS NEUROBEHAVIORAL CENTER,Adzuna::API::Response::Company,-76.621054,39.296337
Adzuna::API::Response::Job,58999.14,"Join the Texas Health and Human Services Commission (HHSC) and be part of a team committed to creating a positive impact in the lives of fellow Texans. At HHSC, your contributions matter, and we support you at each stage of your life and work journey. Our comprehensive benefits package includes 100% paid employee health insurance for full-time eligible employees, a defined benefit pension plan, generous time off benefits, numerous opportunities for career advancement and more. Explore more deta…",https://www.adzuna.com/land/ad/5838332966?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=D1B7570859F4DC6DE108E08D0A1D8F4650BCD197,Rehab Therapy Tech IV,,58999.14,2026-08-12T10:07:24Z,1,part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUh2dXBWbVc4UkdTemFwMTYxME9iZyIsImkiOiI1ODM4MzMyOTY2In0.dVyBKMFyIMZR357ToIYSfG5fklWxB6P40P9rimaWbZk,5838332966,"Vernon, Wilbarger County","['US', 'Texas', 'Wilbarger County', 'Vernon']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,TX-HHSC-DSHS-DFPS,Adzuna::API::Response::Company,-99.26508,34.154531
Adzuna::API::Response::Job,65265.56,"Company Overview At Motorola Solutions, we believe that everything starts with our people. We’re a global close-knit community, united by the relentless pursuit to help keep people safer everywhere. We build and connect technologies to help protect people, property and places. Our solutions foster the collaboration that’s critical for safer communities, safer schools, safer hospitals, safer businesses, and ultimately, safer nations. Connect with a career that matters, and help us build a safer …",https://www.adzuna.com/land/ad/5838332992?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=4004F61FA75D5BB746453BC9BBA15981F5FCF2FC,Customer Support Technician I,,65265.56,2026-08-12T10:07:24Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzMjk5MiIsInMiOiJxSHZ1cFZtVzhSR1N6YXAxNjEwT2JnIn0.6y7AR1VPbQebm_qaL57-kqXDLqPmPCN7XDjV3pz1FM4,5838332992,"Utah, US","['US', 'Utah']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,Motorola Solutions,Adzuna::API::Response::Company,-111.627399,39.605313
Adzuna::API::Response::Job,95869.13,"Date Posted: 2026-08-10 Country: United States of America Location: US-CA-SAN DIMAS-936 ~ 936-960 Overland Ct ~ OVERLAND Position Role Type: Onsite U.S. Citizen, U.S. Person, or Immigration Status Requirements: This job requires a U.S. Person. A U.S. Person is a lawful permanent resident as defined in 8 U.S.C. 1101(a)(20) or who is a protected individual as defined by 8 U.S.C. 1324b(a)(3). U.S. citizens, U.S. nationals, U.S. permanent residents, or individuals granted refugee or asylee status i…",https://www.adzuna.com/land/ad/5838332987?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=88147016E646829457F9C3224642DA345F0A1C34,Mechanical Assembler II - 1st Shift(Onsite),permanent,95869.13,2026-08-12T10:07:24Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzMjk4NyIsInMiOiJxSHZ1cFZtVzhSR1N6YXAxNjEwT2JnIn0.11HzsSyn8jJndufhBegd845Yx4ZbXtOJUqoo1BP3BoY,5838332987,"San Dimas, Los Angeles County","['US', 'California', 'Los Angeles County', 'San Dimas']",Adzuna::API::Response::Location,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,RTX,Adzuna::API::Response::Company,-117.806726,34.106676
Adzuna::API::Response::Job,39537.88,"We are Hiring Independent Living Skills Specialist Full-Time Opportunities | San Jose Compensation I $24–$25/hour Empower Independence. Build Confidence. Change Lives. At AbilityPath, we believe everyone deserves the opportunity to live a full, meaningful, and independent life. We're looking for compassionate, energetic, and community-minded Independent Living Skills Specialists to support adults with intellectual and developmental disabilities as they build life skills, achieve personal goals,…",https://www.adzuna.com/land/ad/5838332995?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=FC438F25020DEDC905DF963CA82436FB67D3A7D4,Independent Living Skills Direct Support Professional,,39537.88,2026-08-12T10:07:24Z,1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUh2dXBWbVc4UkdTemFwMTYxME9iZyIsImkiOiI1ODM4MzMyOTk1In0.cOA6MQeWiO3a7dbRwfQpXHkSTc1hHfieGNn8VEM60Ww,5838332995,"Alviso, San Jose","['US', 'California', 'Santa Clara County', 'San Jose', 'Alviso']",Adzuna::API::Response::Location,Social work Jobs,social-work-jobs,Adzuna::API::Response::Category,AbilityPath,Adzuna::API::Response::Company,-122.034868,37.44532
Adzuna::API::Response::Job,146205.98,"RELOCATION ASSISTANCE: Relocation assistance may be availableCLEARANCE REQUIRED FOR START: NoCLEARANCE TYPE: SecretTRAVEL: Yes, 25% of the Time Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across t…",https://www.adzuna.com/land/ad/5838332970?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=1AFFA45C950FED024CF195B4EE30D3D09F6DEC96,Director of Global Supply Chain I,,146205.98,2026-08-12T10:07:24Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzMjk3MCIsInMiOiJxSHZ1cFZtVzhSR1N6YXAxNjEwT2JnIn0.KUsHf991Q_wZRhDWWXJYA2wRZGSKrfUAR7c9dbL41a4,5838332970,"Elkton, Cecil County","['US', 'Maryland', 'Cecil County', 'Elkton']",Adzuna::API::Response::Location,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,Northrop Grumman,Adzuna::API::Response::Company,-75.833272,39.606779
Adzuna::API::Response::Job,39520.0,"At Towne Park, it’s more than a job, you can make an impact. A career with us is rewarding in more ways than one. As a hospitality services company, our commitment is to create smiles by delivering exceptional experiences. When you work with us, you have an opportunity to impact the millions of patients, visitors and guests we proudly serve. Whether providing compassionate service that eases the anxiety of a patient and their family, creating a memorable experience for a guest in a new city, or…",https://www.adzuna.com/land/ad/5838332990?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=8EB94F5EFD6936730072B9E3FAB9500CBDC12055,Valet Attendant ($18-$19/hr) - The Mather,contract,37440.0,2026-08-12T10:07:24Z,0,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUh2dXBWbVc4UkdTemFwMTYxME9iZyIsImkiOiI1ODM4MzMyOTkwIn0.3MKILdo9bbYCDncBrZGFEeM2mzW4yjsFaUJGEMIaT9w,5838332990,"Tysons, Fairfax County","['US', 'Virginia', 'Fairfax County', 'Tysons']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Towne Park,Adzuna::API::Response::Company,-77.231472,38.918592
Adzuna::API::Response::Job,54696.84,"Social Services Assistant – Full-Time Willow Creek Health Care Center is seeking a compassionate, organized, and dependable Full-Time Social Services Assistant to join our team. This position works closely with the Social Services Director and interdisciplinary care team to support the emotional, social, and psychosocial needs of our residents and their families. Compensation Pay Range: $18.50–$18.80 per hour General Purpose The Social Services Assistant assists in planning, developing, organiz…",https://www.adzuna.com/land/ad/5838332965?se=qHvupVmW8RGSzap1610Obg&utm_medium=api&utm_source=abfa41a4&v=52F68B639F591984FF5FDE8F53205A3935C4A3E7,Social Services Assistant Full-Time,,54696.84,2026-08-12T10:07:24Z,1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzMjk2NSIsInMiOiJxSHZ1cFZtVzhSR1N6YXAxNjEwT2JnIn0.JH5REQLHtT6xu4HjDQdEh1mXlb8i-TeZHnyqQ34ZiAQ,5838332965,"Clovis, Fresno County","['US', 'California', 'Fresno County', 'Clovis']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,PACS,Adzuna::API::Response::Company,-119.678888,36.830313
Adzuna::API::Response::Job,72814.41,"Since 1869, we've connected people through food they love. We’re proud to be stewards of amazing brands that people trust. Our portfolio includes the iconic Campbell’s brand, as well as Cape Cod, Chunky, Goldfish, Kettle Brand, Lance, Late July, Pacific Foods, Pepperidge Farm, Prego, Pace, Rao’s Homemade, Snack Factory, Snyder’s of Hanover. Swanson, and V8. Here, you will make a difference every day. You will be supported to build a rewarding career with opportunities to grow, innovate and insp…",https://www.adzuna.com/land/ad/5838332979?se=QA0Fp1mW8RGjH6yeZdeTpg&utm_medium=api&utm_source=abfa41a4&v=637978A291C6564B0797482F678CC0EC0B7D089F,Electrician,,72814.41,2026-08-12T10:07:24Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzMjk3OSIsInMiOiJRQTBGcDFtVzhSR2pINnllWmRlVHBnIn0.rCfthECxGChJsfXzPWBgXON-C4EvrQmnpGOdQpl-od0,5838332979,"Charlotte, Mecklenburg County","['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']",Adzuna::API::Response::Location,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,Campbell's,Adzuna::API::Response::Company,-80.846082,35.232678
Adzuna::API::Response::Job,82597.95,"Job Summary: The Sr. Maintenance Technician will independently perform preventative maintenance, troubleshooting, repair and training on a variety of equipment (both process and utility) in support of Manufacturing, Process Development, Research, QC and laboratory operations. The incumbent will also assist the Senior Manager, Facilities in selected administrative tasks, and may act as a backup during their absence. Reporting to: Sr. Manager, Facilities Location/Territory: Newark, CA - Onsite 5 …",https://www.adzuna.com/land/ad/5838333004?se=QA0Fp1mW8RGjH6yeZdeTpg&utm_medium=api&utm_source=abfa41a4&v=4BC2BF24EFE6ABE78006CF56EBCBA0EF0170F1A8,Sr. Maintenance Technician,,82597.95,2026-08-12T10:07:24Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUEwRnAxbVc4UkdqSDZ5ZVpkZVRwZyIsImkiOiI1ODM4MzMzMDA0In0.E8F_QBrP6LXIN7ITaMeBxVDhMUYZ0hO4cI39Ym3si1g,5838333004,"Newark, Alameda County","['US', 'California', 'Alameda County', 'Newark']",Adzuna::API::Response::Location,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,Revance,Adzuna::API::Response::Company,-122.04024,37.529659
Adzuna::API::Response::Job,151597.12,"We are: Accenture Song accelerates growth and value for our clients through sustained customer relevance. Our capabilities span ideation to execution: growth, product and experience design; technology and experience platforms; creative, media and marketing strategy; and campaign, content and channel orchestration. With strong client relationships and deep industry expertise, we help our clients operate at the speed of life through the unlimited potential of imagination, technology and intellige…",https://www.adzuna.com/land/ad/5838332980?se=QA0Fp1mW8RGjH6yeZdeTpg&utm_medium=api&utm_source=abfa41a4&v=36516D2C9551CB7073E61A34B78ECEBD0A25C2AE,AI-Native MarTech Strategy Consultant,,151597.12,2026-08-12T10:07:24Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzMjk4MCIsInMiOiJRQTBGcDFtVzhSR2pINnllWmRlVHBnIn0.yawN_AxthlGXf_A6wZfnWwUO_4YpWm2HNdaThmdtYPM,5838332980,"Carmel, Hamilton County","['US', 'Indiana', 'Hamilton County', 'Carmel']",Adzuna::API::Response::Location,Consultancy Jobs,consultancy-jobs,Adzuna::API::Response::Category,Accenture,Adzuna::API::Response::Company,-86.165002,39.9693
Adzuna::API::Response::Job,35386.34,"Job Description: We are looking for experienced competent Prep Cooks to join our team. Must have a polite, friendly, and willing-to-learn attitude. Company Overview Huey's, locally owned and operated, has been a staple of the Memphis community for 50 years. We're known for our blues, brews, burgers, excellent customer service, community outreach, and family environment. Job Summary A Prep Cook prepares cooking ingredients by washing and chopping vegetables, cutting meat, and other meal prep. Se…",https://www.adzuna.com/land/ad/5838332969?se=QA0Fp1mW8RGjH6yeZdeTpg&utm_medium=api&utm_source=abfa41a4&v=9D0A44DFC12513E7F48B5DA7F6DC3DAD3F7E9AC9,Cook - Sal or Prep,,35386.34,2026-08-12T10:07:24Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUEwRnAxbVc4UkdqSDZ5ZVpkZVRwZyIsImkiOiI1ODM4MzMyOTY5In0.Mo77NpkwN_jpT18gic6xxxKBrvfELvf0KlwoDc3s3vo,5838332969,"Memphis, Shelby County","['US', 'Tennessee', 'Shelby County', 'Memphis']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Huey's Restaurant,Adzuna::API::Response::Company,-90.060664,35.154363
