__CLASS__,redirect_url,title,adref,id,longitude,salary_is_predicted,description,salary_max,created,latitude,salary_min,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_time,contract_type
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432946?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=A69FBCCB8AE7BD8F5F7B40B6E08973737469345E,Machine Operator,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEpsc0NEZUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDMyOTQ2In0.E-YN6Y2CMlSpZrdO13dvnZZ3BLVjQIrEg-3diOSi0S4,5815432946,-90.736647,1,"Job Description Job Description Machine Operator Position, Start immediately | $20.50 to 22.50/ Hour Weekly Pay! Description: Operate production machinery, including mixers and the front end of tortilla production lines, in a safe and efficient manner Startup equipment at the start of each shift and verify proper operation; promptly report any issues to maintenance or leadership Replace mesh and Teflon belts safely and correctly to maintain continuous production flow Adjust machine settings to …",32120.28,2026-07-25T09:56:11Z,38.8499,32120.28,Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,Aerotek,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Charles County', 'Saint Paul']","Saint Paul, Saint Charles County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432954?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=93E14D5D254F08878A8AEBA2289366F8826AD5C1,RN Case Management,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjk1NCIsInMiOiIwSmxzQ0RlSThSR0VvcGJ5ZDBmOEh3In0.U09znDbZnbaC3ZR9RGpOExvA09iZDsPhcmJ9gSHQZ_E,5815432954,-80.134484,0,"Job Description Job Description Job Summary We are seeking an experienced RN Case Management professional for a direct hire opportunity in Miami, FL within the insurance industry. This role is ideal for a Florida-licensed Registered Nurse who enjoys clinical review, utilization management, patient and provider communication, and careful interpretation of medical guidelines and policy terms. Responsibilities - Conduct pre-certification reviews for services such as MRI requests, physical therapy …",95000.0,2026-07-25T09:56:11Z,25.756014,95000.0,Adzuna::API::Response::Category,legal-jobs,Legal Jobs,AppleOne,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Florida', 'Miami-Dade County', 'Miami']","Miami, Miami-Dade County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432926?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=04E23A0E8AFAE05B4550F5DD809AB0B2401E4EAD,Forklift Operator,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjkyNiIsInMiOiIwSmxzQ0RlSThSR0VvcGJ5ZDBmOEh3In0.cy9RD3Q1oVtnNbsYC1umjphPyA2EXPOkolBbJIrDp00,5815432926,-87.86142,1,"Job Description Job Description Job Title: Forklift Operator Job Description This role involves operating forklifts and cherry pickers in a quiet warehouse environment to accurately pick, pack, and pull orders. You will support daily warehouse operations by safely handling materials, maintaining order accuracy, and contributing to an efficient workflow on a single daytime shift. AerojobsWA26 Responsibilities Operate forklifts and cherry pickers safely and efficiently to move, load, and unload m…",28546.4,2026-07-25T09:56:10Z,38.716992,28546.4,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Aerotek,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Lawrence County', 'Sumner']","Sumner, Lawrence County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432930?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=910DCBE89E58C38CEC3C7FAEB06202169D1A2FA4,RN - Emergency Room (ER) - Travel,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjkzMCIsInMiOiIwSmxzQ0RlSThSR0VvcGJ5ZDBmOEh3In0.PqHk4z64qk_d4gmEke-IfScs4HzJ4JTrnG0c7nrlrf0,5815432930,-88.668398,0,"Job Description Job Description Gross Pay (weekly): $2254.0 Taxable Pay (weekly): 1008.0 Non-taxable Pay (weekly): 1246.0 Shift: Nights, Nights, 6p-6a, weekends required Location: Kirksville, MO Scheduled Hours : 36 Company Description Protouch Staffing is a trusted staffing partner specializing in connecting skilled professionals with top employers. While we originally focused on healthcare staffing, we’ve expanded into legal and other domains to meet evolving workforce needs across industries…",117208.0,2026-07-25T09:56:10Z,39.570591,117208.0,Adzuna::API::Response::Category,hr-jobs,HR & Recruitment Jobs,Protouch Staffing,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Moultrie County', 'Kirksville']","Kirksville, Moultrie County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432937?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=671DA85F7852F12311BE5466B61FAC11980DF216,Registered Nurse (RN) | Acute Medical | 13 Week Contract,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjkzNyIsInMiOiIwSmxzQ0RlSThSR0VvcGJ5ZDBmOEh3In0.6a5zw-hnA9W6dnffIH2kwqIi9jW2F3JLEc3SxPOu5w8,5815432937,-105.240941,1,"13-Week Travel Contract | Nights (Friday, Saturday & Sunday) | 36 Guaranteed Hours Per Week Join a Dedicated Acute Care Team in Southern Colorado! Apply Today! We're seeking an experienced Registered Nurse for a 13-week assignment in Walsenburg, CO. This night shift opportunity offers the chance to provide quality care in a collaborative Acute Medical unit while enjoying a consistent weekend schedule. $52.00/Hour Competitive Pay Consistent Weekend Schedule – Work three 12-hour night shifts each…",82787.7,2026-07-25T09:56:10Z,39.808316,82787.7,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,WSi Healthcare Personnel,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Colorado', 'Jefferson County', 'Blackhawk']","Blackhawk, Jefferson County",,contract
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432932?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=E21F5818AEFF12C66807F0540E633E8BC6F14FB7,"Retail Sales Associate, Oregon City, OR - 798",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEpsc0NEZUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDMyOTMyIn0.0DxPm3GkUZX-Ubm4NqrbFcdvkPDIHiLePHrDByk3rUs,5815432932,-122.606758,0,"Job Description Job Description Batteries Plus - Retail Sales Associate, Including Mgmt. Trainee Career Opportunities Do you enjoy helping customers find the right products, services, and solutions for problems that they are looking to get help with? At Batteries Plus Bulbs, we have a fun and exciting team atmosphere where customers come in looking to get help with the things they rely on every day, and you get to be their hero! Through the training we provide, you will learn how to take the ne…",54080.0,2026-07-25T09:56:10Z,45.357343,45760.0,Adzuna::API::Response::Category,retail-jobs,Retail Jobs,Batteries Plus,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Oregon', 'Clackamas County', 'Oregon City']","Oregon City, Clackamas County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432935?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=37D10A99B070D1B1205F309324820A1683A21A6F,Radiology - Radiologic Technologist (X-Ray),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjkzNSIsInMiOiIwSmxzQ0RlSThSR0VvcGJ5ZDBmOEh3In0.oSiSnATMO5Ux84HAyN_DwHH2qO1jJAmpaMEfUQ2XeV4,5815432935,-95.63528,1,"Trusted is seeking an experienced allied health professional for this exciting travel assignment. Trusted has streamlined the travel experience by enabling clinicians to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses and allied health professionals across the country who have already made the switch to a more modern way to work. Shift…",152841.06,2026-07-25T09:56:10Z,29.819461,152841.06,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Trusted Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'Houston', 'Addicks']","Addicks, Houston",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432936?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=C23AC52837484C35F89A1682C6DED09B43E5107A,Commercial Painter,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjkzNiIsInMiOiIwSmxzQ0RlSThSR0VvcGJ5ZDBmOEh3In0.PBYIV56dKZ5L0vBFEOQzUZfNNG6hPzrFK8jbbIBw2fg,5815432936,-117.431627,1,"Job Description Job Description Job Title: Painter Job Description The Painter is responsible for preparing surfaces and applying paint, coatings, and finishes on commercial construction projects, including offices, schools, hospitals, banks, and industrial facilities. This role focuses on delivering high-quality results through careful preparation and application techniques while maintaining job site safety and meeting project deadlines. Responsibilities Prepare a variety of interior and exter…",41355.0,2026-07-25T09:56:10Z,47.660072,41355.0,Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,Aerotek,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Washington', 'Spokane County', 'Spokane']","Spokane, Spokane County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432925?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=4B59D2F330EAC895E1B17D60EAA0353FB82645DC,Registered Nurse,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEpsc0NEZUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDMyOTI1In0.AZmEYR-NYfQmSne_uXC2rFuxRZzg3L1t2qd5LHX5HLc,5815432925,-90.2688,1,"It's more than a career, it's a calling MO-SSM Health St. Mary's Hospital - St. Louis Worker Type: Regular Job Highlights: Schedule: Fulltime 7a-3:30pm, Days, No Weekends, No Holidays, and no Call Shift Differentials: Available for Evenings, Nights and Weekends Location: St. Mary's Hospital Join Our Team and make a difference every day while enjoying competitive pay, great benefits, and a supportive work environment We offer competitive, affordable health insurance and benefits designed to supp…",64734.38,2026-07-25T09:56:10Z,38.6336,64734.38,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,SSM Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Manchester']","Manchester, Saint Louis County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432938?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=8EA06E9A2C205AFB5764C2E2A20ECAC0AF89529F,Registered Nurse (RN) | Acute Medical | 13 Week Contract,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEpsc0NEZUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDMyOTM4In0.43GysyMgySl6i64Urp6nzYOOUlMZ1gv42_uDXptj2dc,5815432938,-105.289474,1,"13-Week Travel Contract | Nights (Friday, Saturday & Sunday) | 36 Guaranteed Hours Per Week Join a Dedicated Acute Care Team in Southern Colorado! Apply Today! We're seeking an experienced Registered Nurse for a 13-week assignment in Walsenburg, CO. This night shift opportunity offers the chance to provide quality care in a collaborative Acute Medical unit while enjoying a consistent weekend schedule. $52.00/Hour Competitive Pay Consistent Weekend Schedule – Work three 12-hour night shifts each…",98607.66,2026-07-25T09:56:10Z,40.019725,98607.66,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,WSi Healthcare Personnel,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Colorado', 'Boulder County', 'Boulder']","Boulder, Boulder County",,contract
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432914?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=457E0A90FDDF9F3B15356561C8962973AA38090B,Delivery Driver class A,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjkxNCIsInMiOiIwSmxzQ0RlSThSR0VvcGJ5ZDBmOEh3In0.HDNpZRaOXt7KjGBDuK5rOUdfheSZ9l-G-2dSjKsy8-M,5815432914,-80.1204,1,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! Our CDL A Delivery Truck Drivers start at $28.47 an hour as well as Incentive Pay. We are looking for Delivery Truck Drivers who relish the chance to push their potential, grow and reap the rewards of joining the US FOODS® family. Current schedule is Monday through Friday starting EARLY 3:00am-5:00am until finish. We help YOU make it! US FOODS ® i s one of the l…",98120.62,2026-07-25T09:56:09Z,26.2284,98120.62,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"US Foods, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Florida', 'Broward County', 'Pompano Beach']","Pompano Beach, Broward County",,contract
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432919?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=0C18FC53027C7CB3B5C00B1C1A796FEBE7D081C1,Plumber,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjkxOSIsInMiOiIwSmxzQ0RlSThSR0VvcGJ5ZDBmOEh3In0.xzVvArtugXjmaNtXn_RVlFQMkMyC6z8vSQiJS3OToek,5815432919,-85.813315,1,"Job Description Job Description Job Title: Plumber – Commercial and Industrial Install Projects Job Description This role focuses on installing plumbing systems for commercial and industrial projects in and around Lancaster County. You will work on new construction sites, including apartment buildings, assisting with the installation of commercial plumbing piping from initial groundwork through final finishes. The position involves hands-on work with various piping materials and tools in both i…",57787.57,2026-07-25T09:56:09Z,39.135052,57787.57,Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,Aerotek,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Indiana', 'Bartholomew County', 'Elizabethtown']","Elizabethtown, Bartholomew County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432898?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=6F25C07F6579A75A938159610AB159E03A5C3B67,Registered Nurse (RN) | Acute Medical | 13 Week Contract,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjg5OCIsInMiOiIwSmxzQ0RlSThSR0VvcGJ5ZDBmOEh3In0.eUXtIOiySdK-rxDV-mhSsX0ujXsBxfr5G-KyuPqWUSo,5815432898,-104.960486,1,"13-Week Travel Contract | Nights (Friday, Saturday & Sunday) | 36 Guaranteed Hours Per Week Join a Dedicated Acute Care Team in Southern Colorado! Apply Today! We're seeking an experienced Registered Nurse for a 13-week assignment in Walsenburg, CO. This night shift opportunity offers the chance to provide quality care in a collaborative Acute Medical unit while enjoying a consistent weekend schedule. $52.00/Hour Competitive Pay Consistent Weekend Schedule – Work three 12-hour night shifts each…",95430.38,2026-07-25T09:56:09Z,39.542198,95430.38,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,WSi Healthcare Personnel,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Colorado', 'Douglas County', 'Highlands Ranch']","Highlands Ranch, Douglas County",,contract
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432902?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=9207C9754BEC7C2E8296C0302187846CC687FBAD,Radiology - Radiologic Technologist (X-Ray),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEpsc0NEZUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDMyOTAyIn0.ksZKnQVn3iWFx1vJ1RJekkXx4GkUazSnFe59KKeHG_A,5815432902,-83.993752,1,"Trusted is seeking an experienced allied health professional for this exciting travel assignment. Trusted has streamlined the travel experience by enabling clinicians to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses and allied health professionals across the country who have already made the switch to a more modern way to work. Shift…",225606.5,2026-07-25T09:56:09Z,33.945362,225606.5,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Trusted Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Georgia', 'Gwinnett County', 'Lawrenceville']","Lawrenceville, Gwinnett County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432893?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=1D4BFC89DDA607978F324723B9478B0E7D504D8D,Packer 22hr,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEpsc0NEZUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDMyODkzIn0.ys0V7aLt62QkU7MRZtufIoy1LEnBAf6bx0K5nvmH7SY,5815432893,-87.611233,1,"Job Description Job Description Job Title: Inspector Packer 1st and 3rd shift $22 ﻿ Job Description This role involves working on a fast-paced production line to manually load, pack, sort, and transport materials and finished products while maintaining high safety and quality standards. You will operate and support automated packaging machinery, prepare products for palletizing and shipment, and perform regular cleaning and housekeeping tasks in a manufacturing environment. The position require…",40912.0,2026-07-25T09:56:09Z,41.877521,40912.0,Adzuna::API::Response::Category,manufacturing-jobs,Manufacturing Jobs,Aerotek,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Chicago']","Chicago, Cook County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432896?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=3DDAD75706F73E41E0FA111DB380FC7C9B9BB382,Retail Brand Ambassador (Full-Time or Part-Time),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEpsc0NEZUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDMyODk2In0.t6q30tRkc0uOJH4qz8TFDRW9a0fAaDk1MZgikN31kdA,5815432896,-97.31527,1,"Job Description Job Description Brand Ambassador (Full-Time or Part-Time) Our Brand Ambassadors earn $50,000/yr - $60,000/yr. TOP Performers make $80,000 per year! Full-Time | W2 Employee Statewide Remodeling, a Renuity Company Statewide Remodeling , a proud company of the Renuity family, where innovation and excellence drive everything we do. As part of a powerful network of seven of the most trusted home renovation companies in America, we are on a mission to revolutionize home improvement—ma…",80306.65,2026-07-25T09:56:09Z,30.110495,80306.65,Adzuna::API::Response::Category,part-time-jobs,Part time Jobs,Renuity,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Bastrop County', 'Bastrop']","Bastrop, Bastrop County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432906?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=DDE593577AFB65457F28D76663098E10FA3BF49A,Mobile Maintenance Mechanic 3,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEpsc0NEZUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDMyOTA2In0.cHTRu7-zENSfDKizTbWajvjNxJQFibKBBsIFbMnJeZY,5815432906,-88.213516,1,"Job Description Job Description Job Title: Mobile Maintenance Mechanic 3 Job Description This role provides mobile maintenance support for facilities in the Greenfield, WI area, focusing on the inspection, repair, and upkeep of mechanical, electrical, plumbing, and kitchen equipment. You will assist Mobile Engineers, HVAC/R specialists, and Control Systems Technicians while also performing independent maintenance tasks to ensure safe, reliable, and efficient building operations. Responsibilitie…",33634.33,2026-07-25T09:56:09Z,43.029094,33634.33,Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,Aerotek,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Waukesha County', 'Waukesha']","Waukesha, Waukesha County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432901?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=EFD73257A4AA4AC6E2247E25380352C263F67924,Radiology - Radiologic Technologist (X-Ray),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjkwMSIsInMiOiIwSmxzQ0RlSThSR0VvcGJ5ZDBmOEh3In0.NfmYeClANZBKEO4Iu1FQvULNOqCcemgEFttgR-yH0rY,5815432901,-94.811883,1,"Trusted is seeking an experienced allied health professional for this exciting travel assignment. Trusted has streamlined the travel experience by enabling clinicians to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses and allied health professionals across the country who have already made the switch to a more modern way to work. Shift…",130159.38,2026-07-25T09:56:09Z,30.522026,130159.38,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Trusted Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Polk County', 'Segno']","Segno, Polk County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432910?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=B90D2CEECD373A01F624DD1D84A9493899917EF3,Lab Technician,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEpsc0NEZUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDMyOTEwIn0.2NRo-WrtRqF6kVjO1HYsLk2kAM9dE95E-t-rIhvSudY,5815432910,-74.1875,1,"Job Description Job Description Job Title: Lab Technician – Flavor Laboratory Job Description This role focuses on compounding, spray drying, handling reactions, and preparing sample requests within a flavor laboratory. The position is ideal for someone who is highly motivated to learn and advance in the flavor industry, with a strong interest in pursuing a 5–7 year certification process to become a flavor chemist. You will work closely with chemists and the applications team, gaining hands-on …",46539.27,2026-07-25T09:56:09Z,41.082778,46539.27,Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,Actalent,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Bergen County', 'Mahwah']","Mahwah, Bergen County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432907?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=E47180789793C318457ABC946A233A91F20BFF70,Electrical Foreman,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEpsc0NEZUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDMyOTA3In0.IFGWPinYeji99lkxvhl7yVhZ5rAxzygC-mUY1tNwiE0,5815432907,-85.714416,1,"Job Description Job Description Job Title: Electrician Location: Connecticut Position Summary We are seeking a skilled Electrician to install, maintain, troubleshoot, and repair electrical systems in commercial, industrial, and/or residential settings throughout Connecticut. The ideal candidate will have knowledge of the National Electrical Code (NEC), Connecticut electrical regulations, and a strong commitment to safety and quality workmanship. Essential Duties and Responsibilities Install, ma…",50193.79,2026-07-25T09:56:09Z,34.947581,50193.79,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Aerotek,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Alabama', 'Jackson County', 'Bridgeport']","Bridgeport, Jackson County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432922?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=9CB264C33B2350A146FF34EF366E9F1888493B7D,Aftermarket Engineer,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEpsc0NEZUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDMyOTIyIn0.YLHlrCDa9mtasM18GwLabdsTCJBnRme2JoHDlIkZSBk,5815432922,-117.396162,1,"Job Description Job Description Job Title: Aftermarket Reline Rebuild Sales Engineer Job Description The Aftermarket Reline Rebuild Sales Engineer focuses on supporting and growing the aftermarket business by developing technical solutions, quotations, and proposals for relines, rebuilds, and upgrades to customer equipment. This role closely mirrors an applications engineering position but with a strong emphasis on aftermarket projects, customer interaction, and sales support. The engineer revi…",70263.95,2026-07-25T09:56:09Z,33.953355,70263.95,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Actalent,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Riverside County', 'Riverside']","Riverside, Riverside County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432921?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=03CAE76261B69D98FA606EA7F2C9AF89B3630010,Hvac Service Technician,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjkyMSIsInMiOiIwSmxzQ0RlSThSR0VvcGJ5ZDBmOEh3In0.GKenzIVSvoCK70XI2hhXghKv19GDZNW85_tp9UsaV9E,5815432921,-118.293589,1,"Job Description Job Description Job Title: HVAC Service Technician Job Description This role is a field position responsible for servicing, troubleshooting, and maintaining a wide range of commercial HVAC systems across the Los Angeles Basin. The HVAC Service Technician performs complex repairs, preventive maintenance, and system startups on equipment such as rooftop units, chillers, cooling towers, and VRF systems. The technician works largely independently in the field, uses modern field serv…",61718.69,2026-07-25T09:56:09Z,34.203909,61718.69,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Aerotek,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Burbank']","Burbank, Los Angeles County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432905?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=9333F0636EB8435A6B36123AB31FE40644F9CDA3,Warehouse Worker - Bilingual - Able To Lift Up To 50 Lbs,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEpsc0NEZUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDMyOTA1In0.TE6izE8qtA6togGovv9BcWM8ualZfWqAefKbPk7kud8,5815432905,-80.282306,1,"Job Description Job Description Job Title: Warehouse Worker Job Description The Warehouse Worker plays a key role in the efficient handling, inspection, and preparation of furniture for shipping and restocking. This position focuses on loading and unloading trucks, verifying incoming products, and ensuring all items are properly cleaned, wrapped, and ready for distribution. Responsibilities Load and unload trucks with furniture safely and efficiently. Visually inspect furniture upon receipt and…",47593.14,2026-07-25T09:56:09Z,25.839203,47593.14,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Aerotek,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Florida', 'Miami-Dade County', 'Hialeah']","Hialeah, Miami-Dade County",,
