__CLASS__,adref,latitude,contract_type,redirect_url,longitude,salary_min,id,contract_time,created,salary_is_predicted,salary_max,title,description,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXE0cmlMNnk4Ukd3dl92Vk1XY1hFUSIsImkiOiI1ODg4MDQxNDgwIn0.NLH8l6BuLrbi68YzlY6cihAItgh4LJrW3NWckEAJfXE,,,https://www.adzuna.com/land/ad/5888041480?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=638C68FCB2CEEC691F78D5CEB719262EA4F27C16,,75479.26,5888041480,,2026-09-17T13:31:35Z,1,75479.26,IT Security Specialist,"Job Description Job Description Position Overview Sunbridge Energy Services seeks a technically skilled, security‑focused IT Security Specialist to serve as the on‑site front line of IT operations, user support, and security compliance. You will partner closely with Operations, Safety, and Compliance teams to protect digital assets, enforce policies, and ensure reliable, safe, and secure IT services in a demanding energy and CNG logistics environment. You will be balancing help desk and infrast…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Sunbridge Energy Services,Adzuna::API::Response::Company,US,Adzuna::API::Response::Location,['US']
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXE0cmlMNnk4Ukd3dl92Vk1XY1hFUSIsImkiOiI1ODg4MDQxNDcxIn0.RLgsfnYIFcPm6C6fykCuubbV6E6bOyE2rH7EbCy2zU8,40.618676,,https://www.adzuna.com/land/ad/5888041471?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=4D75FDD5A282E691B672C7B7777D549267713B5B,-80.577293,40998.56,5888041471,,2026-09-17T13:31:35Z,1,40998.56,Activity Assistant,"Job Description Job Description NOW HIRING: ACTIVITY ASSISTANT PART-TIME The Orchards Facilities Are you creative, compassionate, energetic, and passionate about making a difference in the lives of older adults? The Orchards at Foxcrest is looking for an Activity Assistant to join our team! The Activity Assistant plays an important role in creating meaningful experiences for our residents. Working under the direction of the Activity Director, this position assists with planning and leading acti…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,The Orchards,Adzuna::API::Response::Company,"East Liverpool, Columbiana County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Columbiana County', 'East Liverpool']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXE0cmlMNnk4Ukd3dl92Vk1XY1hFUSIsImkiOiI1ODg4MDQxNDYzIn0.dhBORAlhj2V6rJx3YV2GPG6t25a-ibg0Kez_RONcvf4,36.842017,,https://www.adzuna.com/land/ad/5888041463?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=0B6ECBF3C864831559F2D6CBCF66E16E7E018EE1,-119.80195,64029.46,5888041463,,2026-09-17T13:31:35Z,1,64029.46,Behavior Interventionist Trainer,"Job Description Job Description Behavior Interventionist Trainer (ABA) Lead. Mentor. Inspire the next generation of BTs. Love ABA and helping new Behavior Technicians succeed? At 360 Behavioral Health , we’re looking for a passionate Behavior Interventionist Trainer who thrives on mentorship, collaboration, and setting new BTs up for success from day one. If you’re ready to grow your impact beyond the field and shape confident, capable clinicians this role is for you! Perks & Benefits – Right U…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Z & S Management Corporation,Adzuna::API::Response::Company,"Fresno, Fresno County",Adzuna::API::Response::Location,"['US', 'California', 'Fresno County', 'Fresno']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXE0cmlMNnk4Ukd3dl92Vk1XY1hFUSIsImkiOiI1ODg4MDQxNDc2In0.hnbtexDhe6ki5hfXUerxPsqBRFF8M0_P9hi16kW1mwM,34.008068,,https://www.adzuna.com/land/ad/5888041476?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=360B8E270F0650E46BDE7844ABB3C6C5838965E5,-118.030319,92286.0,5888041476,,2026-09-17T13:31:35Z,1,92286.0,Supervisor Production,"Job Description Job Description Production Supervisor – Corrugated Packaging (2nd Shift) City of Industry, CA 91745 Salary: $80,000 – $95,000 annually Full-Time | Exempt | 2nd Shift Direct Hire Opportunity We are seeking an experienced Production Supervisor with a strong background in corrugated packaging manufacturing. This is an excellent opportunity for a motivated leader looking for long-term career growth and upward mobility into a Plant Manager role. Key Responsibilities: • Supervise and …",Adzuna::API::Response::Category,manufacturing-jobs,Manufacturing Jobs,iStaffing,Adzuna::API::Response::Company,"City of Industry, Los Angeles County",Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'City of Industry']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4ODA0MTQ4OCIsInMiOiJBcTRyaUw2eThSR3d2X3ZWTVdjWEVRIn0.ABs1htI_Eh4JHNOMJqRpfNNFvQEC25yccf4l5zNTbbo,45.32052,,https://www.adzuna.com/land/ad/5888041488?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=C563E7DB299E90F31A7216E0BBD70D496957E9AD,-92.70493,19075.14,5888041488,,2026-09-17T13:31:35Z,1,19075.14,Early Childhood Teacher Join a Team That Feels Like Family,"Job Description Job Description About This Role Join Our Carebare Family: Early Childhood Teacher (Full-Time) Carebare Daycare | Osceola WI Tired of feeling undervalued at work? At Carebare Daycare , we believe great teachers deserve a supportive team environment where they feel valued, heard, and excited to come to work every day. We’ve created a positive, team-first environment where everyone supports each other and truly cares about the kids and each other. Why You’ll Thrive Here: Be part of…",Adzuna::API::Response::Category,teaching-jobs,Teaching Jobs,Carebare Daycare LLC,Adzuna::API::Response::Company,"Osceola, Polk County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Polk County', 'Osceola']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXE0cmlMNnk4Ukd3dl92Vk1XY1hFUSIsImkiOiI1ODg4MDQxNDg0In0.ZoVOKuA-dCiaOIAErvnTVWNmyOrUmw2roe2ISuJeGdw,30.504138,,https://www.adzuna.com/land/ad/5888041484?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=710FECDC4F83360EE4783BF3625E710D4F6C3A13,-97.660237,44624.46,5888041484,,2026-09-17T13:31:35Z,1,44624.46,Production Supervisor Premium Shift 1pm-9:30pm,"Job Description Job Description Production Supervisor (Full-Time | Monday–Friday Schedule) Step into a leadership role where you can make an impact every day. Prudential Overall Supply is seeking a driven and hands-on Production Supervisor to lead our plant operations team. This role is ideal for someone who thrives in a fast-paced environment , enjoys developing people, and takes pride in driving productivity, quality, and teamwork. As a Production Supervisor, you will play a key role in ensur…",Adzuna::API::Response::Category,manufacturing-jobs,Manufacturing Jobs,Prudential Overall Supply,Adzuna::API::Response::Company,"Round Rock, Williamson County",Adzuna::API::Response::Location,"['US', 'Texas', 'Williamson County', 'Round Rock']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4ODA0MTQ0OCIsInMiOiJBcTRyaUw2eThSR3d2X3ZWTVdjWEVRIn0.kUvzmo0lQEADu0-lUjRfzOT3mubRwJmFZV6DQS6d1oc,,,https://www.adzuna.com/land/ad/5888041448?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=AF6E2B546B117677E81613388242BFD52E7E2772,,60026.68,5888041448,,2026-09-17T13:31:35Z,1,60026.68,Kitchen and Bath Designer/Project Specialist,"Job Description Job Description At CCA Global Partners, our employees are dedicated to creating a better world through talent, innovation, and passion. We connect family-owned businesses across North America, providing them with the scale, resources, and innovation needed to thrive in a competitive, big-box world. With a remote work schedule, flexible time off, and benefits designed to support our employees and their families, we invite you to bring your own talent and enthusiasm to our team an…",Adzuna::API::Response::Category,creative-design-jobs,Creative & Design Jobs,CCA GLOBAL PARTNERS,Adzuna::API::Response::Company,US,Adzuna::API::Response::Location,['US']
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4ODA0MTQzNiIsInMiOiJBcTRyaUw2eThSR3d2X3ZWTVdjWEVRIn0.w7p-MRT14U85uAcK-WNKfv0S3tjhAzJvUg9jdYEBNdc,,,https://www.adzuna.com/land/ad/5888041436?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=53CE13D8CC9055C504A945C77259836A315451A4,,25163.27,5888041436,,2026-09-17T13:31:35Z,1,25163.27,Construction Laborers,"Job Description Job Description Job Description: LaRiviere Inc. is a busy construction firm and are always hiring dedicated construction laborers to join our team. Looking for constructions/ laborers, in the Coeur d Alene, Idaho/ Spokane Washington Region. You will be responsible for operating and maintaining various machines, load and unload frequently heavy materials, and follow directions from supervisors and other skilled tradesmen. To do well in this role you should be physically fit, reli…",Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,"LaRiviere, Inc.",Adzuna::API::Response::Company,US,Adzuna::API::Response::Location,['US']
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4ODA0MTQ4MSIsInMiOiJBcTRyaUw2eThSR3d2X3ZWTVdjWEVRIn0.WrrbBNvmuO3OdfoCf-wiqzWP8nb3OFqqwoIIhFeBZJA,44.983654,,https://www.adzuna.com/land/ad/5888041481?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=D37693E051E837B6FBA0B240EE9D06FC125597DD,-93.269357,35194.4,5888041481,,2026-09-17T13:31:35Z,1,35194.4,Registered Nurse (RN),"Job Description Job Description Benefits/Perks Flexible Scheduling Competitive Compensation Careers Advancement Job Summary We are seeking a Registered Nurse to join our team. In this role, you will primarily be creating and managing a plan of care for individual patients. You are a Registered Nurse (RN) who operates with great attention to detail and a big heart. You take pride in creating personalized care plans for patients and are able to observe and communicate effectively in your patient'…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,A Helping Hand Senior Care Services LLC,Adzuna::API::Response::Company,"Minneapolis, Hennepin County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Hennepin County', 'Minneapolis']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXE0cmlMNnk4Ukd3dl92Vk1XY1hFUSIsImkiOiI1ODg4MDQxNDc0In0.FXNnZT00TWa0muSNzTjRHPMww2P7dcjq9hyUDjtus_w,42.579258,,https://www.adzuna.com/land/ad/5888041474?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=F7FDF90DDE3B04256BA8DBAA9B9FED26E8844B44,-71.437841,30147.21,5888041474,,2026-09-17T13:31:35Z,1,30147.21,Child Care Certified Preschool Teacher,"Job Description Job Description 21-30 Center: Westford, MA Job Type: Full-Time Wage: $21.00- $30.00 hourly No evenings or weekends! Build your career in the early childhood education field and become a valued member of our team at BrightPath Kids ! As a proud member of the Busy Bees global childcare community, we offer exceptional opportunities for your career to thrive. Join our diverse community of over 5,000 dedicated employees, and experience competitive pay and benefits, including a childc…",Adzuna::API::Response::Category,teaching-jobs,Teaching Jobs,BrightPath Kids USA,Adzuna::API::Response::Company,"Westford, Middlesex County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Middlesex County', 'Westford']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4ODA0MTQ0NiIsInMiOiJBcTRyaUw2eThSR3d2X3ZWTVdjWEVRIn0.3Zf4ZCeAl-2X23DUi268aI7QVckFEG81-laij3e4xvE,31.267118,,https://www.adzuna.com/land/ad/5888041446?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=C90634C4BBC073ED3A46E72FB1EF462911D27CF7,-94.638488,106935.57,5888041446,,2026-09-17T13:31:35Z,1,106935.57,"Physician - Diagnostic Radiologist - Onsite - 2 hours from Houston, Texas","Job Description Job Description Join Our Team of Exceptional Radiologists and Enjoy a Rewarding Career with a Competitive Salary! Are you a skilled Diagnostic Radiologist looking for a new challenge in a rural setting with easy access to the amenities of a major city? Do you want to be part of a team that prioritizes exceptional patient care and is dedicated to making a difference in the communities we serve? We have an exciting opportunity for a full-time, on-site Diagnostic Radiologist to joi…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,MedAtlantic Healthcare Solutions LLC,Adzuna::API::Response::Company,"Lufkin, Angelina County",Adzuna::API::Response::Location,"['US', 'Texas', 'Angelina County', 'Lufkin']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXE0cmlMNnk4Ukd3dl92Vk1XY1hFUSIsImkiOiI1ODg4MDQxMzk4In0.YETfYCc6gPSKShO3x-K9VMYAMT48HILxuqf6hKChVxs,41.097644,,https://www.adzuna.com/land/ad/5888041398?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=7CBC940DD0AA938BA1148C19FAE6CA42F068146B,-80.646912,62348.27,5888041398,,2026-09-17T13:31:34Z,1,62348.27,Senior QC Inspector,"Job Description Job Description At Dearing Compressor & Pump, our people power everything we do. They’re not just employees, they’re the heartbeat of our success and the driving force behind our progress. That’s why we treat every team member like family. With a strong, collaborative culture, and a true people-first approach, Dearing isn’t just a place to work, it’s a place to grow, make an impact, and thrive. Summary The QC Senior Inspector ensures products meet quality standards, specificatio…",Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Dearing Compressor,Adzuna::API::Response::Company,"Youngstown, Mahoning County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Mahoning County', 'Youngstown']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXE0cmlMNnk4Ukd3dl92Vk1XY1hFUSIsImkiOiI1ODg4MDQxMzkwIn0.RSyLmfZvlBOjrhNTccDZGRWZQWpKbihyPXQNuEqaa1M,33.755711,,https://www.adzuna.com/land/ad/5888041390?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=4E9D372CD200109F0AE5F363907CD9F8D7BE8FE8,-84.388372,59057.12,5888041390,,2026-09-17T13:31:34Z,1,59057.12,Medical Coding Specialist,"Job Description Job Description Medical Coding Specialist – Orthopedics Location: Atlanta, GA 30327 | Full-Time | In-Person Join Our Team at Ortho Sport & Spine Physicians Ortho Sport & Spine Physicians is seeking an experienced, highly detail-oriented Medical Coding Specialist to join our growing team. This position is responsible for reviewing clinical documentation, accurately assigning diagnosis and procedure codes, ensuring coding compliance, and supporting accurate and timely claims submi…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Ortho Sport and Spine Physicians,Adzuna::API::Response::Company,"Atlanta, Fulton County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Fulton County', 'Atlanta']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4ODA0MTQwMCIsInMiOiJBcTRyaUw2eThSR3d2X3ZWTVdjWEVRIn0.D1vdisNBbq38GubhP0jc7mGh963GPMJ1xmUb_MZbCHg,41.283944,,https://www.adzuna.com/land/ad/5888041400?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=E679918E1245C57E0D84D00465FE1BF23A05FA31,-81.223991,57779.36,5888041400,,2026-09-17T13:31:34Z,1,57779.36,Office Supervisor,"Job Description Job Description AVI Foodsystems is looking for an energetic and optimistic team member to fill the role of Office Supervisor, Full-time at Ohio Turnpike Portage Service Plaza in Mantua, OH. This position is scheduled dayshift Monday through Friday. Founded in 1960, AVI Foodsystems has evolved into one of the most respected and trusted food service companies in the nation. Providing comprehensive food services with a focus on the highest quality and freshest ingredients, impeccab…",Adzuna::API::Response::Category,admin-jobs,Admin Jobs,AVI Foodsystems,Adzuna::API::Response::Company,"Mantua, Portage County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Portage County', 'Mantua']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXE0cmlMNnk4Ukd3dl92Vk1XY1hFUSIsImkiOiI1ODg4MDQxNDEwIn0.icRQ54Bk73xBjKTgEbLOREGQMeQHUAaNvY8FnIytdAw,34.004652,,https://www.adzuna.com/land/ad/5888041410?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=F8FEF518C3789AB4611FAB5547B8D3FFE86F881D,-84.013,61496.13,5888041410,,2026-09-17T13:31:34Z,1,61496.13,Diesel Technician,"Job Description Job Description Nextran Truck Centers Diesel Technician: Duluth, GA Are you looking to further develop your profession into a career? Are you driven by opportunity? Nextran Truck Centers is hiring! Our Employees Benefit from: Career Paths || Network of 30 Dealerships || Disability Insurance || Paid Time Off || Nextran Paid Life Insurance Family Centered Values || Medical and Dependent Care FSA || 401(k) Retirement Plan with Match || Company-Paid Holidays || EAP Great Medical, De…",Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Nextran Truck Centers,Adzuna::API::Response::Company,"Lawrenceville, Gwinnett County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Gwinnett County', 'Lawrenceville']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4ODA0MTM4NyIsInMiOiJBcTRyaUw2eThSR3d2X3ZWTVdjWEVRIn0.2XiqV_y8zb1hoCR_3U3MZEYzbqQhPg_ZW1VvT59U3FI,33.169073,,https://www.adzuna.com/land/ad/5888041387?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=CB68023C9FF5781E24EC4F2EF2B053962A9EA007,-87.63838,48573.18,5888041387,,2026-09-17T13:31:34Z,1,48573.18,Substance Use - Direct Care Staff - Full-Time - 3625 (Days & Evenings),"Job Description Job Description Direct Care Staff Substance UseServices Full time 1p-9p & 7a-3p every other w/end Must be available for day shift orientation - Tuscaloosa, AL - Competencies: Must be able to work effectively in a group situation. Must be able to work within the organization to serve the needs of consumers. Excellent understanding of training methods used in working with the developmentally disabled required. Must be able to lift up to fifty (50) pounds. Must be able to negotiate…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Indian Rivers Behavioral Health,Adzuna::API::Response::Company,"Tuscaloosa, Tuscaloosa County",Adzuna::API::Response::Location,"['US', 'Alabama', 'Tuscaloosa County', 'Tuscaloosa']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXE0cmlMNnk4Ukd3dl92Vk1XY1hFUSIsImkiOiI1ODg4MDQxMzgxIn0.VQKjYLcwty0WV8wfF6xKb1BTjmVxP083cr8Q2688yao,35.414019,,https://www.adzuna.com/land/ad/5888041381?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=EB7B2B5842A0729233F42C6A11B7C516EE8E6B5A,-81.563147,53262.46,5888041381,,2026-09-17T13:31:34Z,1,53262.46,Phlebotomist,"Job Description Job Description We are seeking a skilled and compassionate Phlebotomist to join our team. This role plays a critical part in patient care by expertly performing venipunctures and other specimen collections, ensuring the quality and accuracy of samples, and supporting the smooth operation of our laboratory. This position involves a blend of hands-on patient interaction, meticulous sample handling, and collaboration with a high-energy team. Key Responsibilities: Perform blood draw…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Wealth Recruitment, LLC",Adzuna::API::Response::Company,"Lawndale, Cleveland County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Cleveland County', 'Lawndale']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4ODA0MTQyNCIsInMiOiJBcTRyaUw2eThSR3d2X3ZWTVdjWEVRIn0.xi8dIuQFuUX6X94S4MNSXsNuko-d4e6exazCj4tjoKU,31.077436,,https://www.adzuna.com/land/ad/5888041424?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=A21D32973080F536F0EE94690696F4B6D1AEFD96,-97.231046,109573.31,5888041424,,2026-09-17T13:31:34Z,1,109573.31,Speech Language Pathologist (SLP) FT,"Job Description Job Description Description: Great Leadership and Fun, Stable In-house Therapy Team! AVIR AT ADAMS , a skilled nursing and post-acute care facility, is currently seeking a full time Speech Language Pathologist to join our dedicated in-house therapy team. We seek an SLP who is passionate about delivering the best possible care to our patients and residents and who wants to be part of a fun, high energy, inter-disciplinary team. We see a wide range of orthopedic and neurological c…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Vital Therapy,Adzuna::API::Response::Company,"Temple, Bell County",Adzuna::API::Response::Location,"['US', 'Texas', 'Bell County', 'Temple']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4ODA0MTQyMiIsInMiOiJBcTRyaUw2eThSR3d2X3ZWTVdjWEVRIn0.gp3KFPZERgHb1jnpU4o4mo08KztxfxmevKD5SsoApXg,47.99614,,https://www.adzuna.com/land/ad/5888041422?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=BE582F86D0D52B766487994A3E5309EAE9A36764,-123.38281,28342.19,5888041422,,2026-09-17T13:31:34Z,1,28342.19,Activity Assistant,"Job Description Job Description The Activity Assistant provides therapeutic activities to residents that are designed to meet the interests and to improve the physical, mental and psychosocial well-being of each resident according to the comprehensive resident assessment and plan of care. Individual resident programs assist the resident to maintain life-long interests and self-esteem while promoting physical, cognitive and emotional functioning. Activities provided are in accordance with facili…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Olympic View Post Acute,Adzuna::API::Response::Company,"Port Angeles, Clallam County",Adzuna::API::Response::Location,"['US', 'Washington', 'Clallam County', 'Port Angeles']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXE0cmlMNnk4Ukd3dl92Vk1XY1hFUSIsImkiOiI1ODg4MDQxNDA4In0.zo3wv7diIRHqLLlsw7ouQGQr9qHpmpoAdXsKh-IoWec,40.602718,,https://www.adzuna.com/land/ad/5888041408?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=B7C7CEBFA53C436096C5E55293470A76C7B35CAD,-75.470885,325213.72,5888041408,,2026-09-17T13:31:34Z,1,325213.72,Project Safety Director,"Job Description Job Description ???? $175K Direct Hire: Lead Safety on a $1 BILLION Construction Project ???? Allentown, PA | ???? Direct Hire | ???? Start ASAP This Isn't Just a Safety Job. It's a Command Post. Most safety professionals spend a career hoping for a shot at a project this size. We're offering it now. We need a Project Safety Director to take full command of EH&S on a high-risk, $1B construction project - leading a team of 4-10 safety reps, sitting at the table with senior projec…",Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,Sheakley Workforce Staffing,Adzuna::API::Response::Company,"Allentown, Lehigh County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Lehigh County', 'Allentown']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXE0cmlMNnk4Ukd3dl92Vk1XY1hFUSIsImkiOiI1ODg4MDQxNDE1In0.4sHRx4zz6NHjb3rWYG9XFlJvp7zP0ooB4lNOmUYw1Ws,31.581331,,https://www.adzuna.com/land/ad/5888041415?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=AA0E41EA6EB92340A6620598585E25D2F720FFA0,-84.15191,41673.94,5888041415,,2026-09-17T13:31:34Z,1,41673.94,Quality Control Inspector,"Job Description Job Description Job Summary Quality control is responsible for quality program planning, provides quality program evaluation, identifies, and resolves quality issues, and provides technical advisory services such as evaluating systems, analyzing data, and establishing quality control procedures. Essential Functions: Performs quality control surveillance of processes, procedures, and conformance to contract requirements. Validates processes performed IAW, SOPs, and Audit Readines…",Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,"PrimeTech International, Inc.",Adzuna::API::Response::Company,"Albany, Dougherty County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Dougherty County', 'Albany']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4ODA0MTQwMyIsInMiOiJBcTRyaUw2eThSR3d2X3ZWTVdjWEVRIn0.4Giid8i3a3WV4zMy8u66hd0ztU7i4AcE8r4ScXVYfrM,46.662048,,https://www.adzuna.com/land/ad/5888041403?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=F7501254B4CB546D2CE1A11B39BB218DEA25F437,-122.964018,36377.31,5888041403,,2026-09-17T13:31:34Z,1,36377.31,Entry-Level Tax Preparer,"Job Description Job Description Benefits: Earned Wage Access Bonus based on performance Competitive salary Employee discounts Flexible schedule Opportunity for advancement Signing bonus Training & development Seeking a job that fits around your life? Look no further! We provide flexible scheduling options , so you can balance work and personal commitments. Embrace the possibilities by adding this side gig or growing a new career at Jackson Hewitt and apply today! If you join our team as a Seaso…",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,Jackson Hewitt - HCE,Adzuna::API::Response::Company,"Chehalis, Lewis County",Adzuna::API::Response::Location,"['US', 'Washington', 'Lewis County', 'Chehalis']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXE0cmlMNnk4Ukd3dl92Vk1XY1hFUSIsImkiOiI1ODg4MDQxMzg4In0.Bnx4R6zDoxyfJaR43T0a8fPQo4DyOELUoN_h0XSeJEM,42.56653,,https://www.adzuna.com/land/ad/5888041388?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=B866C38D1375993FF46372F394CD98FBFA1BFA56,-83.068352,82388.69,5888041388,,2026-09-17T13:31:34Z,1,82388.69,NDT Technician,"Job Description Job Description This position is responsible for processing and evaluating welded and machined components using the Fluorescent Penetrant Inspection method to MB Aerospace East Granby procedures along with customer specifications. This position sits in Warren, MI and will report to the Quality Manager. Culture About Us MB Aerospace is an international group providing complex engineering solutions to some of the key names in the Aerospace and Defense market. Operating from sites …",Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Barnes Aerospace,Adzuna::API::Response::Company,"Sterling Heights, Macomb County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Macomb County', 'Sterling Heights']"
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4ODA0MTM4MiIsInMiOiJBcTRyaUw2eThSR3d2X3ZWTVdjWEVRIn0.5UvU8wL4hNBuhxutkTqX2TC13QXK0eCWdM7bKErnJUU,30.763799,,https://www.adzuna.com/land/ad/5888041382?se=Aq4riL6y8RGwv_vVMWcXEQ&utm_medium=api&utm_source=abfa41a4&v=15A4F459013393EE83A24794AC284F28BCC5DE46,-88.074722,48638.54,5888041382,,2026-09-17T13:31:34Z,1,48638.54,"Bilingual Ship Combo $1,900 Weekly","Job Description Job Description CDR General Services is seeking experienced Welder/Fitters to join our client's team in Paducah, KY. We are looking for skilled and dependable individuals with experience in welding, fitting, fabrication, and/or barge repair. This position is responsible for repairing and fabricating barges and steel materials in a fabrication shop and/or dry dock environment. Job Details Location: Paducah, KY Job Type: Full-Time Schedule: Monday–Friday Payment: $31 per hour Key …",Adzuna::API::Response::Category,manufacturing-jobs,Manufacturing Jobs,CDR General Services LLC,Adzuna::API::Response::Company,"Chickasaw, Mobile County",Adzuna::API::Response::Location,"['US', 'Alabama', 'Mobile County', 'Chickasaw']"
