latitude,title,longitude,salary_min,redirect_url,adref,__CLASS__,description,id,salary_is_predicted,created,salary_max,category.label,category.__CLASS__,category.tag,company.__CLASS__,company.display_name,location.__CLASS__,location.area,location.display_name,contract_time,contract_type
39.358039,CDL-A Lease Driver - Fixed Fuel Cost at $0.99/gal,-105.01368,117835.5,https://www.adzuna.com/land/ad/5742316406?se=To52PetZ8RGVwO7mwmvPAA&utm_medium=api&utm_source=abfa41a4&v=C368F034D327AED30FC614EAA3FA5E1944403B7D,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVG81MlBldFo4UkdWd083bXdtdlBBQSIsImkiOiI1NzQyMzE2NDA2In0.22PG_zRV8btQ4Rwke0iN-wREfB14NZWy_9-2mptCTpA,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316406,1,2026-05-27T12:13:33Z,117835.5,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Colorado', 'Douglas County', 'Sedalia']","Sedalia, Douglas County",,
38.203946,CDL-A Lease Driver - SAP Friendly,-90.194833,123168.27,https://www.adzuna.com/land/ad/5742316397?se=To52PetZ8RGVwO7mwmvPAA&utm_medium=api&utm_source=abfa41a4&v=FEBD43FB0838CDB97259A3560EF3ECF853E99E66,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVG81MlBldFo4UkdWd083bXdtdlBBQSIsImkiOiI1NzQyMzE2Mzk3In0.1_E7mtHcIyi1jhqBk8sRTfzPoNW4jVMZHhz-17haw6E,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316397,1,2026-05-27T12:13:33Z,123168.27,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Illinois', 'Monroe County', 'Fults']","Fults, Monroe County",,
32.8137,CDL-A Lease Driver - SAP Friendly,-96.9485,120495.59,https://www.adzuna.com/land/ad/5742316382?se=To52PetZ8RGVwO7mwmvPAA&utm_medium=api&utm_source=abfa41a4&v=746E2AFACB02BCC970FDA0A1918EB1866ED1BB2A,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxNjM4MiIsInMiOiJUbzUyUGV0WjhSR1Z3Tzdtd212UEFBIn0.w2WNptwBEUoZXf78KoscJ8snYcm18SEQ7yE1Fjrlkaw,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316382,1,2026-05-27T12:13:33Z,120495.59,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Irving']","Irving, Dallas",,
41.629448,CDL-A Lease Driver - Fixed Fuel Cost at $0.99/gal,-88.116919,134994.23,https://www.adzuna.com/land/ad/5742316352?se=To52PetZ8RGVwO7mwmvPAA&utm_medium=api&utm_source=abfa41a4&v=0D617E25EE91B537F94A2526E215641CF3979038,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVG81MlBldFo4UkdWd083bXdtdlBBQSIsImkiOiI1NzQyMzE2MzUyIn0.ERUTvvpadoECAR6ekkXncyGIHT1jgnHlcTtDZdacDbk,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316352,1,2026-05-27T12:13:33Z,134994.23,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Illinois', 'Will County', 'Romeoville']","Romeoville, Will County",,
31.406465,CDL-A Lease Driver - Fixed Fuel Cost at $0.99/gal,-92.410247,116895.2,https://www.adzuna.com/land/ad/5742316379?se=To52PetZ8RGVwO7mwmvPAA&utm_medium=api&utm_source=abfa41a4&v=E440F4B898DDC415EB6802DA515627E4DF38BB52,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxNjM3OSIsInMiOiJUbzUyUGV0WjhSR1Z3Tzdtd212UEFBIn0.i2pkGoa7KnDCL9-YbDuLuU8IC5sk_qK1H0ic0S3wFVs,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316379,1,2026-05-27T12:13:33Z,116895.2,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Louisiana', 'Rapides Parish', 'Pollock']","Pollock, Rapides Parish",,
41.51934,CDL-A Lease Driver - Fixed Fuel Cost at $0.99/gal,-87.24996,107210.97,https://www.adzuna.com/land/ad/5742316412?se=To52PetZ8RGVwO7mwmvPAA&utm_medium=api&utm_source=abfa41a4&v=CBA78E24D51DF9DA6740B1F8B5AF2A873E44B8F8,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxNjQxMiIsInMiOiJUbzUyUGV0WjhSR1Z3Tzdtd212UEFBIn0.XsuTBEwsZ-dnDOgKWmGGTI0G6nS6ytGvliK9q-Ib_Iw,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316412,1,2026-05-27T12:13:33Z,107210.97,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Indiana', 'Lake County', 'Hobart']","Hobart, Lake County",,
37.983164,CDL-A Lease Driver - Fixed Fuel Cost at $0.99/gal,-89.590703,113844.81,https://www.adzuna.com/land/ad/5742316373?se=To52PetZ8RGVwO7mwmvPAA&utm_medium=api&utm_source=abfa41a4&v=FA3CE3469A1EF8F540721BE121C96BAB3E656436,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxNjM3MyIsInMiOiJUbzUyUGV0WjhSR1Z3Tzdtd212UEFBIn0.JHMOXjIVvzGPhCds8ukFDdHwaSsen-PvaBYwE34-gK4,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316373,1,2026-05-27T12:13:33Z,113844.81,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Illinois', 'Perry County', 'Willisville']","Willisville, Perry County",,
31.103788,CDL-A Lease Driver - SAP Friendly,-92.402891,118401.09,https://www.adzuna.com/land/ad/5742316409?se=FsNpPutZ8RG0UZXHkijBZQ&utm_medium=api&utm_source=abfa41a4&v=031EA8A74042FDBBDD872751CBC058DD7055C00F,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxNjQwOSIsInMiOiJGc05wUHV0WjhSRzBVWlhIa2lqQlpRIn0.71UsAB3QS9bEau6uJrjmgUlaIMHiL5o4hjdraRiIukI,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316409,1,2026-05-27T12:13:33Z,118401.09,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Louisiana', 'Rapides Parish', 'Chickama']","Chickama, Rapides Parish",,
38.089855,CDL-A Lease Driver - SAP Friendly,-89.373712,120407.38,https://www.adzuna.com/land/ad/5742316381?se=FsNpPutZ8RG0UZXHkijBZQ&utm_medium=api&utm_source=abfa41a4&v=37879D8B55ECA8450B7D674406D735D5731A5928,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnNOcFB1dFo4UkcwVVpYSGtpakJaUSIsImkiOiI1NzQyMzE2MzgxIn0.wVB9D-yB2LMNY9jZGVhZKaiFShBlA7VOW1KAaehMV0s,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316381,1,2026-05-27T12:13:33Z,120407.38,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Illinois', 'Perry County', 'Pinckneyville']","Pinckneyville, Perry County",,
32.672078,CDL-A Lease Driver - SAP Friendly,-97.269181,116222.13,https://www.adzuna.com/land/ad/5742316400?se=FsNpPutZ8RG0UZXHkijBZQ&utm_medium=api&utm_source=abfa41a4&v=87CCFD946F9722972D73849B89B5ADD5F8D986E3,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnNOcFB1dFo4UkcwVVpYSGtpakJaUSIsImkiOiI1NzQyMzE2NDAwIn0.lSgINfrm-5jAjtfhCW-wfYS0jcto3ur08-v-tt8ds0A,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316400,1,2026-05-27T12:13:33Z,116222.13,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Texas', 'Tarrant County', 'Forest Hill']","Forest Hill, Tarrant County",,
32.5971,CDL-A Lease Driver - SAP Friendly,-96.8667,134283.4,https://www.adzuna.com/land/ad/5742316358?se=FsNpPutZ8RG0UZXHkijBZQ&utm_medium=api&utm_source=abfa41a4&v=EE6076D9A9359AE965AFC2B049D90A9E94A71F22,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxNjM1OCIsInMiOiJGc05wUHV0WjhSRzBVWlhIa2lqQlpRIn0.S4mFQb1ukhShn0NrCe-Xzt9wUnL6PyyD_2bENCo0EC0,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316358,1,2026-05-27T12:13:33Z,134283.4,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Desoto']","Desoto, Dallas",,
42.27,CDL-A Lease Driver - SAP Friendly,-88.30422,145880.9,https://www.adzuna.com/land/ad/5742316368?se=FsNpPutZ8RG0UZXHkijBZQ&utm_medium=api&utm_source=abfa41a4&v=BCC6944CAECA7EC595BA0E57B2C34E0AEC2EB8C8,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnNOcFB1dFo4UkcwVVpYSGtpakJaUSIsImkiOiI1NzQyMzE2MzY4In0.466GvFFV8iV4YN_vsfZoUSFSzQ3NIuzqM9j2XhGPVMQ,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316368,1,2026-05-27T12:13:33Z,145880.9,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Illinois', 'McHenry County', 'Bull Valley']","Bull Valley, McHenry County",,
33.122343,CDL-A Lease Driver - Fixed Fuel Cost at $0.99/gal,-97.043065,114577.08,https://www.adzuna.com/land/ad/5742316366?se=FsNpPutZ8RG0UZXHkijBZQ&utm_medium=api&utm_source=abfa41a4&v=FA2E7FD905F7C6BCC7F37222533660AB0C3AADA9,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnNOcFB1dFo4UkcwVVpYSGtpakJaUSIsImkiOiI1NzQyMzE2MzY2In0.5RgvXryL3WQV5SbtGj-tTVWB_xmVyK3qXx5D42u1rCA,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316366,1,2026-05-27T12:13:33Z,114577.08,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Texas', 'Denton County', 'Hickory Creek']","Hickory Creek, Denton County",,
40.16203,CDL-A Lease Driver - SAP Friendly,-105.10373,147326.55,https://www.adzuna.com/land/ad/5742316365?se=FsNpPutZ8RG0UZXHkijBZQ&utm_medium=api&utm_source=abfa41a4&v=0F54178CE81A118DF33111081D7ED59DEA2EE4C3,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxNjM2NSIsInMiOiJGc05wUHV0WjhSRzBVWlhIa2lqQlpRIn0.uSCQJjF4vY3fmKKbDDqZ44UV9VM8XD43iLotxbSd3Jc,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316365,1,2026-05-27T12:13:33Z,147326.55,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Colorado', 'Boulder County', 'Longmont']","Longmont, Boulder County",,
32.859649,CDL-A Lease Driver - SAP Friendly,-97.081499,127253.54,https://www.adzuna.com/land/ad/5742316386?se=FsNpPutZ8RG0UZXHkijBZQ&utm_medium=api&utm_source=abfa41a4&v=D8836CABE9F7F09F1CE64668CE1B7A04E09AA50B,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnNOcFB1dFo4UkcwVVpYSGtpakJaUSIsImkiOiI1NzQyMzE2Mzg2In0.mLgeco0dvBDjZpxXZoHccqv0NC5asb9tppuyM1ml4sY,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316386,1,2026-05-27T12:13:33Z,127253.54,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Texas', 'Tarrant County', 'Euless']","Euless, Tarrant County",,
33.46969,CDL-A Lease Driver - Fixed Fuel Cost at $0.99/gal,-96.90869,116378.3,https://www.adzuna.com/land/ad/5742316375?se=FsNpPutZ8RG0UZXHkijBZQ&utm_medium=api&utm_source=abfa41a4&v=E56B8A656735925E67BA8F613B905F4288EA1E34,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnNOcFB1dFo4UkcwVVpYSGtpakJaUSIsImkiOiI1NzQyMzE2Mzc1In0.F90QBWiTMAWNYfs22oqU_59SqpCEWTHEeIyBN4jZJ10,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316375,1,2026-05-27T12:13:33Z,116378.3,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Texas', 'Grayson County', 'Tioga']","Tioga, Grayson County",,
33.24285,CDL-A Lease Driver - SAP Friendly,-83.89615,119154.6,https://www.adzuna.com/land/ad/5742316405?se=FsNpPutZ8RG0UZXHkijBZQ&utm_medium=api&utm_source=abfa41a4&v=DDAE76E9BA4CF8380E25085A496F232A41932729,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnNOcFB1dFo4UkcwVVpYSGtpakJaUSIsImkiOiI1NzQyMzE2NDA1In0.e-dZrj8s3E44_frRjbjTyDj6_g0lk9DpnJlGencNBOo,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316405,1,2026-05-27T12:13:33Z,119154.6,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Georgia', 'Butts County', 'Flovilla']","Flovilla, Butts County",,
39.628816,CDL-A Lease Driver - SAP Friendly,-104.781265,124309.98,https://www.adzuna.com/land/ad/5742316387?se=FsNpPutZ8RG0UZXHkijBZQ&utm_medium=api&utm_source=abfa41a4&v=83829C40DDAE5443EF326E9D4DFCCC2B78C31171,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxNjM4NyIsInMiOiJGc05wUHV0WjhSRzBVWlhIa2lqQlpRIn0.AIbgYYVRZltollEU-Sr0iPfPu8TXrSU8EiCZGIvHQnI,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316387,1,2026-05-27T12:13:33Z,124309.98,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Colorado', 'Arapahoe County', 'Centennial']","Centennial, Arapahoe County",,
32.928851,CDL-A Lease Driver - SAP Friendly,-97.281919,118023.32,https://www.adzuna.com/land/ad/5742316370?se=FsNpPutZ8RG0UZXHkijBZQ&utm_medium=api&utm_source=abfa41a4&v=F7946FB56B3C8271C9E662E4A3E8229C6E7A0073,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxNjM3MCIsInMiOiJGc05wUHV0WjhSRzBVWlhIa2lqQlpRIn0.2y5Uj_VfBVWkPypzVZsc9w1GfkczvlWNs3nWjJ6r-PA,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316370,1,2026-05-27T12:13:33Z,118023.32,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Texas', 'Tarrant County', 'Keller']","Keller, Tarrant County",,
32.01888,CDL-A Lease Driver - SAP Friendly,-93.69132,126029.5,https://www.adzuna.com/land/ad/5742316411?se=FsNpPutZ8RG0UZXHkijBZQ&utm_medium=api&utm_source=abfa41a4&v=AA98E2AC34A751546A8A2E768C9A6B1F83773870,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnNOcFB1dFo4UkcwVVpYSGtpakJaUSIsImkiOiI1NzQyMzE2NDExIn0.ROH50Ba4wgaj-T8f6EQuqI6RNloryyfiniRhxaoEoEI,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316411,1,2026-05-27T12:13:33Z,126029.5,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Louisiana', 'De Soto Parish', 'Mansfield']","Mansfield, De Soto Parish",,
32.9659,CDL-A Lease Driver - Fixed Fuel Cost at $0.99/gal,-96.9864,126351.42,https://www.adzuna.com/land/ad/5742316384?se=FsNpPutZ8RG0UZXHkijBZQ&utm_medium=api&utm_source=abfa41a4&v=BC287457D7DDBAF51BF2A299622F09E1326FF907,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnNOcFB1dFo4UkcwVVpYSGtpakJaUSIsImkiOiI1NzQyMzE2Mzg0In0.nlQGiFQE7zb8amHS4xLIgQUl6qNKGlIaJZLiYne4aPA,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316384,1,2026-05-27T12:13:33Z,126351.42,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Coppell']","Coppell, Dallas",,
33.897285,CDL-A Lease Driver - Fixed Fuel Cost at $0.99/gal,-88.988217,127632.74,https://www.adzuna.com/land/ad/5742316404?se=FsNpPutZ8RG0UZXHkijBZQ&utm_medium=api&utm_source=abfa41a4&v=5531160A1F5F1B738D41C35B7286DEDC3FAA2979,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxNjQwNCIsInMiOiJGc05wUHV0WjhSRzBVWlhIa2lqQlpRIn0.hCDTtD1AgdB5fFi6uHc7-LEay-MU2gA_iNujItOGflA,Adzuna::API::Response::Job,"Own Your R.O.A.D. with TrekkerNation Take control of your future with a lease program built for drivers who want more than miles — they want ownership. At Trekker, we know success isn’t luck — it’s focus. That’s why our Lease Purchase Program is built around Own Your R.O.A.D. , a simple, powerful blueprint for becoming a successful owner operator. R = Revenue  Your income is your engine. We help you protect and grow it with: Choose your pay: 72% of revenue or $1.20/mi  FSC ( your choice ) FIXED…",5742316404,1,2026-05-27T12:13:33Z,127632.74,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Company,Trekker,Adzuna::API::Response::Location,"['US', 'Mississippi', 'Chickasaw County', 'Houston']","Houston, Chickasaw County",,
