__CLASS__,created,salary_is_predicted,salary_min,description,salary_max,id,adref,latitude,redirect_url,title,longitude,category.tag,category.label,category.__CLASS__,location.area,location.__CLASS__,location.display_name,company.__CLASS__,company.display_name,contract_type,contract_time
Adzuna::API::Response::Job,2026-07-16T10:14:15Z,1,128086.34,"Overview: The Architectural Project Manager is responsible for leading and managing a team of project managers, assistant project managers, and superintendents to deliver exceptional results for our clients. The Architectural PM is an executive level position, and is expected to identify, propose, close, and manage construction projects. Location & Travel Details You’ll get the opportunity to travel across the US, helping our team build infrastructure projects. This is a traveling position, req…",128086.34,5803016327,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAxNjMyNyIsInMiOiJ0Sm1zbFNpQjhSRzZ6TGVyUnBOMGF3In0.tGpUqNaa-FL-PPv836-y-zUkNB4NZ0v9DGHtO5r6yuU,33.59095,https://www.adzuna.com/land/ad/5803016327?se=tJmslSiB8RG6zLerRpN0aw&utm_medium=api&utm_source=abfa41a4&v=A227C8B3233B10C2D8C25B8ABEDFF5CCA19125FF,"Architectural Project Manager I,II,III, or Sr- Data Center",-101.89618,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Lubbock County', 'Lubbock']",Adzuna::API::Response::Location,"Lubbock, Lubbock County",Adzuna::API::Response::Company,Lemartec Corporation,,full_time
Adzuna::API::Response::Job,2026-07-16T10:13:54Z,1,51360.34,"Hendrick Subaru (Hoover) Location: 2929 John Hawkins Pkwy, Hoover, Alabama 35244 Summary: Sells new or used vehicles at a profit to the dealership, while ensuring customer satisfaction. Supervisory Responsibilities: This job has no direct supervisory responsibilities. Essential Duties and Responsibilitiesinclude the following: Meets dealership sales goals. Greets customer and determines make, type, and quality of vehicle desired. Explains features and demonstrates operation of vehicle in showro…",51360.34,5803014538,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEptc2xTaUI4Ukc2ekxlclJwTjBhdyIsImkiOiI1ODAzMDE0NTM4In0.YA0QpEp-M_N_e7l-4Y9lnx2030MeQpwUbQaPsrb9sOs,33.355675,https://www.adzuna.com/details/5803014538?utm_medium=api&utm_source=abfa41a4,Sales Consultant,-86.824994,sales-jobs,Sales Jobs,Adzuna::API::Response::Category,"['US', 'Alabama', 'Jefferson County', 'Riverchase']",Adzuna::API::Response::Location,"Riverchase, Jefferson County",Adzuna::API::Response::Company,Hendrick Automotive Group Corporate,,
Adzuna::API::Response::Job,2026-07-16T10:13:53Z,1,50070.96,"Title: Operations Manager Immediate Supervisor: Director of Operations Manager, Owner Position: Exempt Non-Exempt General Job Summary: Responsible for all aspects of day-to-day operations of two or more project and/or two or more crews and/or a full locations or line of business and/or an account/ location of high value/activity business. Principal duties and Responsibilities: Supervise all aspects of business from supplies to staff and production. Confirm quality of work being done and quantit…",50070.96,5803014359,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEptc2xTaUI4Ukc2ekxlclJwTjBhdyIsImkiOiI1ODAzMDE0MzU5In0.svsiMKlfxL8seYd61TYqq5wHZan2H8ySjlXvm4Nxhiw,41.04422,https://www.adzuna.com/details/5803014359?utm_medium=api&utm_source=abfa41a4,Operations Manager,-83.649932,admin-jobs,Admin Jobs,Adzuna::API::Response::Category,"['US', 'Ohio', 'Hancock County', 'Findlay']",Adzuna::API::Response::Location,"Findlay, Hancock County",Adzuna::API::Response::Company,Sunrise Telecom,,
Adzuna::API::Response::Job,2026-07-16T10:13:53Z,1,83169.2,"Our client is a well-established commercial fencing contractor seeking a Commercial Fence Estimator to join their team in Durham, NC. The ideal candidate will have 3-4 years of estimating experience with a background in commercial project bidding. Experience pricing jobs, building material lists, and working in Bluebeam is highly valued for this role. Job Responsibilities - - Prepare accurate cost estimates for commercial fencing projects, including labor and material pricing. - Develop detaile…",83169.2,5803014362,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAxNDM2MiIsInMiOiJ0Sm1zbFNpQjhSRzZ6TGVyUnBOMGF3In0.y3SaF9WAhAGYvveY0zz18ZqCWENS7rH3U1XnEaRADIk,35.998121,https://www.adzuna.com/details/5803014362?utm_medium=api&utm_source=abfa41a4,Commercial Fence Estimator,-78.892044,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,"['US', 'North Carolina', 'Durham County', 'Durham']",Adzuna::API::Response::Location,"Durham, Durham County",Adzuna::API::Response::Company,Synerfac Technical Staffing,,
Adzuna::API::Response::Job,2026-07-16T10:13:52Z,1,40036.15,"Hourly rate ranges from $16.90 - $17.15 per hour and is dependent upon qualifications and experience. Benefits include: California Paid Sick Time, Set-Up and Tear Down Premium Pay Programs, End of Season Premium Pay Program. All Bonus and Pay Programs subject to qualifications. Brand - Spirit Halloween The Sales Associate will support the Store Management Team in the setup, merchandising, pack-up and teardown of a seasonal store. The Sales Associate is responsible for maintaining Guest Services…",40036.15,5803014270,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEptc2xTaUI4Ukc2ekxlclJwTjBhdyIsImkiOiI1ODAzMDE0MjcwIn0.JfPt3OMd699wU3oU-F-mZZ-wddL0lOwZ9pstCHgLe4E,33.762545,https://www.adzuna.com/details/5803014270?utm_medium=api&utm_source=abfa41a4,Sales Associate - Spirit,-117.820558,sales-jobs,Sales Jobs,Adzuna::API::Response::Category,"['US', 'California', 'Orange County', 'Tustin']",Adzuna::API::Response::Location,"Tustin, Orange County",Adzuna::API::Response::Company,Spencer Gifts - Spirit Halloween,,
Adzuna::API::Response::Job,2026-07-16T10:13:49Z,1,49218.21,"At Dunns Josephine Hotel, we don’t just book rooms; we curate experiences rooted in heritage, comfort, and exceptional hospitality. We believe that a guest's journey begins long before they step through our doors, and our Remote Customer Service Representatives are the digital heartbeat of that experience. If you are a natural storyteller, a seamless problem-solver, and someone who can project warmth and hospitality through a screen or over the phone, we want you on our team. Join us in deliver…",49218.21,5803013985,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEptc2xTaUI4Ukc2ekxlclJwTjBhdyIsImkiOiI1ODAzMDEzOTg1In0._Xbj8b4PYbejJjwy4iA44LTNciKNgZOXaXNkmfx9eAY,,https://www.adzuna.com/details/5803013985?utm_medium=api&utm_source=abfa41a4,Customer Services Representative,,hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,['US'],Adzuna::API::Response::Location,US,Adzuna::API::Response::Company,Dunns Josephine Hotel,,
Adzuna::API::Response::Job,2026-07-16T10:13:49Z,1,93868.47,"100% Remote Must Haves: Previous experience working as a Snow Solutions Architect within these modules: o CMDB Workstreams: Discovery, Service Mapping, and Reconciliation. Previous consulting experience in a mature SNow environment- thought leader that takes a consultative approach with end-client, working with multiple projects/customers at a time. Experience designing, developing, and implementing custom SNow applications o 9/10 platform experience guiding clients in sticky engagements o Abil…",93868.47,5803014039,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEptc2xTaUI4Ukc2ekxlclJwTjBhdyIsImkiOiI1ODAzMDE0MDM5In0.359S-LO7MO9iSLEDX624LWECcMdy25NOhClFBf239pc,32.798895,https://www.adzuna.com/details/5803014039?utm_medium=api&utm_source=abfa41a4,Solution Architect,-96.767002,it-jobs,IT Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Dallas']",Adzuna::API::Response::Location,"Dallas, Texas",Adzuna::API::Response::Company,Collabera,,
Adzuna::API::Response::Job,2026-07-16T10:13:45Z,1,24534.65,"Central Company Seeking Forklift operator 1st shift $12.25 /Must be open to overtime Essential duties and responsibilities: WILL BE REQUIRED TO MANUALLY PUT LABELS, SHRINK-WRAP, BREAK PALLETS AND STAND, BEND AND TWIST. MUST BE PHYSICALLY ABLE TO WORK IN A WAREHOUSE ENVIRONMENT •Obtains copy of production schedule or shipping order and transports material or equipment to and from designated areas in the facility •Loading and unloading goods from trucks •Moving goods packed on pallets or in crate…",24534.65,5803013634,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEptc2xTaUI4Ukc2ekxlclJwTjBhdyIsImkiOiI1ODAzMDEzNjM0In0.urR9nXYgeDwx1QHHI5if0JfnDca8hHI0Z30i7sVemrM,31.759737,https://www.adzuna.com/details/5803013634?utm_medium=api&utm_source=abfa41a4,Forklift Operator 1st,-106.478871,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'El Paso County', 'El Paso']",Adzuna::API::Response::Location,"El Paso, El Paso County",Adzuna::API::Response::Company,Express Employment Professionals – El Paso ,,
Adzuna::API::Response::Job,2026-07-16T10:13:43Z,1,46310.32,"Terry Labonte Chevrolet Location: 1401 Bridford Pkwy, Greensboro, North Carolina 27407 Job Description Summary: Sells new or used vehicles at a profit to the dealership, while ensuring customer satisfaction. Supervisory Responsibilities: This job has no direct supervisory responsibilities. Essential Duties and Responsibilitiesinclude the following: Meets dealership sales goals. Greets customer and determines make, type, and quality of vehicle desired. Explains features and demonstrates operatio…",46310.32,5803013484,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEptc2xTaUI4Ukc2ekxlclJwTjBhdyIsImkiOiI1ODAzMDEzNDg0In0.Rhpytj49w-QQX-bRWbMnI21vQxEwK6daTO6sqcYxQAw,36.01266,https://www.adzuna.com/details/5803013484?utm_medium=api&utm_source=abfa41a4,Sales Representative,-79.86996,sales-jobs,Sales Jobs,Adzuna::API::Response::Category,"['US', 'North Carolina', 'Guilford County', 'Groomtown']",Adzuna::API::Response::Location,"Groomtown, Guilford County",Adzuna::API::Response::Company,Hendrick Automotive Group Corporate,,
Adzuna::API::Response::Job,2026-07-16T10:13:36Z,1,35441.22,"POSITION SUMMARY: The Store Consultant consistently delivers a positive customer experience to all customers, utilizing consultative skills to anticipate customer needs, suggest alternatives and provide solutions. This customer service focused team member is knowledgeable in all areas of the Store’s business, including print, signs & graphics, and shipping. They will be responsible for taking orders, coordinating activities in the Store, providing pricing and product information, and recommendi…",35441.22,5803012901,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEptc2xTaUI4Ukc2ekxlclJwTjBhdyIsImkiOiI1ODAzMDEyOTAxIn0.jM1DeEHR5eWo7GNVB20C7Pb5BJQ5PVZVZi4qum2aP2o,28.541666,https://www.adzuna.com/details/5803012901?utm_medium=api&utm_source=abfa41a4,Retail Customer Service Associate,-81.375686,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,"['US', 'Florida', 'Orange County', 'Orlando']",Adzuna::API::Response::Location,"Orlando, Orange County",Adzuna::API::Response::Company,FedEx,,
Adzuna::API::Response::Job,2026-07-16T10:13:36Z,1,40395.2,"Nucor is North America's largest recycler and most diversified steel and steel products company. Since 1969, we've led the industry in developing innovative technologies for recycling scrap into high-quality steels that are all around us, from bridges and buildings to cars and appliances. Short Description Best Benefits in the Business! Paid Weekly with Bonus and Profit Sharing Clearly defined career pathways with unlimited growth opportunities Paid Training Company provided uniforms and PPE Pa…",40395.2,5803012965,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUVBrWmx5aUI4UkdrcE1qeW1lNXBBdyIsImkiOiI1ODAzMDEyOTY1In0.3ctwoL6-G5p7iQVJdW91cdo4qH_2LrbCD36w4wIPew8,44.223681,https://www.adzuna.com/details/5803012965?utm_medium=api&utm_source=abfa41a4,Production Operator,-70.513393,manufacturing-jobs,Manufacturing Jobs,Adzuna::API::Response::Category,"['US', 'Maine', 'Oxford County', 'South Paris']",Adzuna::API::Response::Location,"South Paris, Oxford County",Adzuna::API::Response::Company,Misti Pett,,
Adzuna::API::Response::Job,2026-07-16T10:13:32Z,1,107382.47,"Explore opportunities with Puyallup Assured Home Health, a part of LHC Group, a leading post-acute care partner for hospitals, physicians and families nationwide. As members of the Optum family of businesses, we are dedicated to helping people feel their best, including our team members who create meaningful connections with patients, their families, each other and the communities we serve. Find a home for your career here. Join us and embrace a culture of Caring. Connecting. Growing together. …",107382.47,5803012593,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAxMjU5MyIsInMiOiJRUGtabHlpQjhSR2twTWp5bWU1cEF3In0.r0hXqrijl-Se1sRuFKhrUttKSU4DlySv_aGxtuWjtHU,47.148203,https://www.adzuna.com/land/ad/5803012593?se=QPkZlyiB8RGkpMjyme5pAw&utm_medium=api&utm_source=abfa41a4&v=FBA316442A2033F481CEB0EE9B3491F7A5996224,"Home Health Occupational Therapist - $5,000 Sign On Bonus",-122.323206,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Washington', 'Pierce County', 'South Hill']",Adzuna::API::Response::Location,"South Hill, Pierce County",Adzuna::API::Response::Company,UnitedHealth Group,,full_time
Adzuna::API::Response::Job,2026-07-16T10:13:32Z,1,176332.34,"* $40,000 Student Loan Repayment Or $20,000 Sign-on Bonus For Individuals Who Have Not Previously Participated In This Program * Optum Home & Community Care, part of the Optum family of businesses, is creating something new in health care. We are uniting industry-leading solutions to build an integrated care model that holistically addresses an individual's physical, mental and social needs - helping patients access and navigate care anytime and anywhere. As a team member of our Senior Communit…",176332.34,5803012604,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAxMjYwNCIsInMiOiJRUGtabHlpQjhSR2twTWp5bWU1cEF3In0.ziPRbgGRgDzQhiLpIpX-Thn8pQubDB8IpPxiEELGF3U,41.711039,https://www.adzuna.com/land/ad/5803012604?se=QPkZlyiB8RGkpMjyme5pAw&utm_medium=api&utm_source=abfa41a4&v=7D5CF4DAD3ADAC5FE9E363BFFC0A106F75CEA589,Psychiatric Mental Health Nurse Practitioner (PMHNP) - Rhode Island - Optum,-71.388267,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Rhode Island', 'Kent County', 'Conimicut']",Adzuna::API::Response::Location,"Conimicut, Kent County",Adzuna::API::Response::Company,UnitedHealth Group,,
Adzuna::API::Response::Job,2026-07-16T10:13:32Z,1,199656.44,"* $40,000 Student Loan Repayment Or $20,000 Sign-on Bonus For Individuals Who Have Not Previously Participated In This Program * Optum Home & Community Care, part of the Optum family of businesses, is creating something new in health care. We are uniting industry-leading solutions to build an integrated care model that holistically addresses an individual's physical, mental and social needs - helping patients access and navigate care anytime and anywhere. As a team member of our Senior Communit…",199656.44,5803012601,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAxMjYwMSIsInMiOiJRUGtabHlpQjhSR2twTWp5bWU1cEF3In0.mwDyx2h5en6TU-mR7-EDIaEMg8lnodZIDoQ9DbXnZw4,41.773067,https://www.adzuna.com/land/ad/5803012601?se=QPkZlyiB8RGkpMjyme5pAw&utm_medium=api&utm_source=abfa41a4&v=3DA647C605D4459CD44B5DAD5D9F35FD0CF9D08F,Psychiatric Mental Health Nurse Practitioner (PMHNP) - Rhode Island - Optum,-71.464882,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Rhode Island', 'Providence County', 'Johnston']",Adzuna::API::Response::Location,"Johnston, Providence County",Adzuna::API::Response::Company,UnitedHealth Group,,
Adzuna::API::Response::Job,2026-07-16T10:13:32Z,1,177550.84,"* $40,000 Student Loan Repayment Or $20,000 Sign-on Bonus For Individuals Who Have Not Previously Participated In This Program * Optum Home & Community Care, part of the Optum family of businesses, is creating something new in health care. We are uniting industry-leading solutions to build an integrated care model that holistically addresses an individual's physical, mental and social needs - helping patients access and navigate care anytime and anywhere. As a team member of our Senior Communit…",177550.84,5803012600,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAxMjYwMCIsInMiOiJRUGtabHlpQjhSR2twTWp5bWU1cEF3In0.kUXR8uoshTa9V3NgeYI_GwRubvsuPT0fhppfbaQ-UjE,41.8733,https://www.adzuna.com/land/ad/5803012600?se=QPkZlyiB8RGkpMjyme5pAw&utm_medium=api&utm_source=abfa41a4&v=C02F3F68EB3C703160B2B2A8C630D2BEBAE3231A,Psychiatric Mental Health Nurse Practitioner (PMHNP) - Rhode Island - Optum,-71.374322,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Rhode Island', 'Providence County', 'Pawtucket']",Adzuna::API::Response::Location,"Pawtucket, Providence County",Adzuna::API::Response::Company,UnitedHealth Group,,
Adzuna::API::Response::Job,2026-07-16T10:13:32Z,1,181014.56,"* $40,000 Student Loan Repayment Or $20,000 Sign-on Bonus For Individuals Who Have Not Previously Participated In This Program * Optum Home & Community Care, part of the Optum family of businesses, is creating something new in health care. We are uniting industry-leading solutions to build an integrated care model that holistically addresses an individual's physical, mental and social needs - helping patients access and navigate care anytime and anywhere. As a team member of our Senior Communit…",181014.56,5803012602,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUVBrWmx5aUI4UkdrcE1qeW1lNXBBdyIsImkiOiI1ODAzMDEyNjAyIn0.uJuzS5AjaBUW83Md26I5xXrBPcDmbXq4hjSTx-p_Xu4,41.813351,https://www.adzuna.com/land/ad/5803012602?se=QPkZlyiB8RGkpMjyme5pAw&utm_medium=api&utm_source=abfa41a4&v=BE0BB88159CF1D439FE34933087FA61822EE0091,Psychiatric Mental Health Nurse Practitioner (PMHNP) - Rhode Island - Optum,-71.372082,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Rhode Island', 'Providence County', 'East Providence']",Adzuna::API::Response::Location,"East Providence, Providence County",Adzuna::API::Response::Company,UnitedHealth Group,,
Adzuna::API::Response::Job,2026-07-16T10:13:31Z,1,68105.08,"Explore opportunities with [agency name], a part of LHC Group, a leading post-acute care partner for hospitals, physicians and families nationwide. As members of the Optum family of businesses, we are dedicated to helping people feel their best, including our team members who create meaningful connections with patients, their families, each other and the communities we serve. Find a home for your career here. Join us and embrace a culture of Caring. Connecting. Growing together. As the Physical…",68105.08,5803012563,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAxMjU2MyIsInMiOiJRUGtabHlpQjhSR2twTWp5bWU1cEF3In0.nhxa31u6w0th_b-qkl0j0MIahzhKXTXsUIt096lNn4E,40.86204,https://www.adzuna.com/land/ad/5803012563?se=QPkZlyiB8RGkpMjyme5pAw&utm_medium=api&utm_source=abfa41a4&v=4361BCFA58FB2DF9A5A8119706617B5D314EFCD7,Physical Therapy Assistant,-74.40612,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'New Jersey', 'Morris County', 'Parsippany Troy Hills']",Adzuna::API::Response::Location,"Parsippany Troy Hills, Morris County",Adzuna::API::Response::Company,UnitedHealth Group,,full_time
Adzuna::API::Response::Job,2026-07-16T10:13:29Z,1,97320.83,"Assistant Product Manager: Will conduct detailed planning, coordination, and synchronization of program management activities for the assigned organization(s). The applicant shall act as primary interface between organization leadership and higher-level leaders, to include Assistant Secretary of the Army (Acquisition, Logistics, and Technology) (ASA (ALT)) leaders and staff, and other stakeholder organizations. The applicant shall manage the assigned program calendars; coordinate and schedule m…",97320.83,5803012415,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAxMjQxNSIsInMiOiJRUGtabHlpQjhSR2twTWp5bWU1cEF3In0.4J_mnuZc-CDjvbTM2oQduDlOM8UZxSb0obV8mLw6tp0,42.56653,https://www.adzuna.com/details/5803012415?utm_medium=api&utm_source=abfa41a4,Operations Officer - Program Management,-83.068352,it-jobs,IT Jobs,Adzuna::API::Response::Category,"['US', 'Michigan', 'Macomb County', 'Sterling Heights']",Adzuna::API::Response::Location,"Sterling Heights, Macomb County",Adzuna::API::Response::Company,DCS Corp,,
Adzuna::API::Response::Job,2026-07-16T10:13:21Z,1,35440.88,"Hourly rate ranges from $17.25 - $17.50 per hour and is dependent upon qualifications and experience. Benefits include: Arizona Paid Sick Time, Set-Up and Tear Down Premium Pay Programs, End of Season Premium Pay Program. All Bonus and Pay Programs subject to qualifications. The Assistant Store Manager supports the Store Manager in the staffing, setup, merchandising, pack-up and teardown of a Seasonal Store. The Assistant Manager is responsible for supporting the Store Manager in the various ta…",35440.88,5803011747,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAxMTc0NyIsInMiOiJRUGtabHlpQjhSR2twTWp5bWU1cEF3In0.HbSXlGyVDCg2hGIm09gxxh0D5EcgEPTRE-R8V7_65Nw,33.331208,https://www.adzuna.com/details/5803011747?utm_medium=api&utm_source=abfa41a4,Assistant Store Manager - Spirit,-111.988084,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,"['US', 'Arizona', 'Maricopa County', 'Guadalupe']",Adzuna::API::Response::Location,"Guadalupe, Maricopa County",Adzuna::API::Response::Company,Spencer Gifts - Spirit Halloween,,
Adzuna::API::Response::Job,2026-07-16T10:13:13Z,1,64675.64,"Responsible for the planning and layout of the line and grade portion of a project. As a Field Engineer, you will play a crucial role in the success of the overall project team Client Details Top Concrete GC Outstanding track record of projects 1.7B in annual revenue Description Set up and maintain permanent control throughout the line and grade portion of the project. Apply expertise in using Total Station, Robotic Total Station, and/or Theodolite equipment. Ensure precision and quality in you…",64675.64,5803011268,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUVBrWmx5aUI4UkdrcE1qeW1lNXBBdyIsImkiOiI1ODAzMDExMjY4In0.bPn1gOACGx7FzXz6TW-SZ59F5_prKvyQOWpxGFDYKZU,40.103832,https://www.adzuna.com/details/5803011268?utm_medium=api&utm_source=abfa41a4,Layout Field Engineer,-83.020025,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,"['US', 'Ohio', 'Franklin County', 'Columbus']",Adzuna::API::Response::Location,"Columbus, Franklin County",Adzuna::API::Response::Company,Michael Page USA,,
Adzuna::API::Response::Job,2026-07-16T10:13:08Z,1,62343.03,"Hourly rate ranges from $20.50 - $20.75 per hour and is dependent upon qualifications and experience. Benefits include: Arizona Paid Sick Time, Year End Bonus, Tear Down Premium Pay Program, Retention Pay Program. All Bonus and Pay Programs subject to qualifications. The Store Manager oversees and is accountable for the total operation of a store ensuring maximum sales and profitability by establishing and maintaining Guest Services and, controlling expenses. The Store Manager is responsible fo…",62343.03,5803010958,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAxMDk1OCIsInMiOiJRUGtabHlpQjhSR2twTWp5bWU1cEF3In0.z1BhxIx5nElfnd-UitYkDTXW0dGK9GT11eWcLPjxuds,33.389011,https://www.adzuna.com/details/5803010958?utm_medium=api&utm_source=abfa41a4,Store Manager - Spirit,-111.844019,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,"['US', 'Arizona', 'Maricopa County', 'Gilbert']",Adzuna::API::Response::Location,"Gilbert, Maricopa County",Adzuna::API::Response::Company,Spencer Gifts - Spirit Halloween,,
Adzuna::API::Response::Job,2026-07-16T10:13:06Z,1,36683.18,"Hourly rate ranges from $15.15 - $15.40 per hour and is dependent upon qualifications and experience. Benefits include: Arizona Paid Sick Time, Set-Up and Tear Down Premium Pay Programs, End of Season Premium Pay Program. All Bonus and Pay Programs subject to qualifications. Brand - Spirit Halloween The Sales Associate will support the Store Management Team in the setup, merchandising, pack-up and teardown of a seasonal store. The Sales Associate is responsible for maintaining Guest Services as…",36683.18,5803010786,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAxMDc4NiIsInMiOiJRUGtabHlpQjhSR2twTWp5bWU1cEF3In0.w3Wm0yo_mDDNi4ASmKqnNkvO59Ce_EgTvFQYQ1xSQh0,33.3604,https://www.adzuna.com/details/5803010786?utm_medium=api&utm_source=abfa41a4,Sales Associate - Spirit,-111.7497,sales-jobs,Sales Jobs,Adzuna::API::Response::Category,"['US', 'Arizona', 'Maricopa County', 'Higley']",Adzuna::API::Response::Location,"Higley, Maricopa County",Adzuna::API::Response::Company,Spencer Gifts - Spirit Halloween,,
Adzuna::API::Response::Job,2026-07-16T10:13:06Z,1,64719.38,"PURPOSE OF THIS POSITION Under the supervision of the Director of Nursing, Clinical Manager or designee, coordinates total nursing care for patients. Participates in patient and family teaching and provides leadership by working cooperatively in maintaining standards for professional nursing practice in the clinical setting. JOB DUTIES/RESPONSIBILITIES Duty 1: Uses the nursing process to assess, plan, implement, and evaluate patient care to provide for the unique physical and emotional needs of…",64719.38,5803010756,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAxMDc1NiIsInMiOiJRUGtabHlpQjhSR2twTWp5bWU1cEF3In0.Y2R8IeUMXYsRnZ7Pb5gyGNOeddOCkuMbfQNyxOLqp0o,41.04422,https://www.adzuna.com/details/5803010756?utm_medium=api&utm_source=abfa41a4,RN - CCU,-83.649932,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Ohio', 'Hancock County', 'Findlay']",Adzuna::API::Response::Location,"Findlay, Hancock County",Adzuna::API::Response::Company,Blanchard Valley Health System,,
Adzuna::API::Response::Job,2026-07-16T10:13:03Z,1,279333.34,"It's more than a career, it's a calling WI-St. Agnes Hospital Worker Type: PRN Job Highlights: Respiratory Care Practitioner (RRT) PRN4 at St. Agnes Hospital Expectation for PRN4 is: Weekly Commitment Hours - 24 hours per week Weekend Requirement – Every third weekend rotation Holiday Requirement - Every third holiday Job Summary: Provides evaluation of and care for respiratory therapy patients. Administers prescribed respiratory therapeutic services. Job Responsibilities and Requirements: PRIM…",279333.34,5803010498,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAxMDQ5OCIsInMiOiJRUGtabHlpQjhSR2twTWp5bWU1cEF3In0.kpykqrApUtyOStY6yT3OSM_wrZX9HUkzItDA04fp8mg,43.756021,https://www.adzuna.com/land/ad/5803010498?se=QPkZlyiB8RGkpMjyme5pAw&utm_medium=api&utm_source=abfa41a4&v=E72178D3EEC89F46E85778F8E35D3FC4CF675C5B,Respiratory Care Practitioner (RRT),-88.367044,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Wisconsin', 'Fond du Lac County', 'Fond Du Lac']",Adzuna::API::Response::Location,"Fond Du Lac, Fond du Lac County",Adzuna::API::Response::Company,SSM Health,,part_time
Adzuna::API::Response::Job,2026-07-16T10:13:03Z,1,91706.6,"Become a part of our caring community As a CenterWell Home Health nurse, reporting to the Clinical Manager, you will provide personalized, one-on-one care that helps patients regain independence in the comfort of their homes. Working with a dedicated team of physicians and clinicians, you'll manage care plans that support recovery and help patients get back to the life they love. As a Home Health LPN , you will: Provide skilled nursing care to patients, working onsite in their homes, under the …",91706.6,5803010484,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUVBrWmx5aUI4UkdrcE1qeW1lNXBBdyIsImkiOiI1ODAzMDEwNDg0In0.1I3qzZe4f29ORrFGQsSqq8mp4At-JBAiKqYczcInoVM,29.03004,https://www.adzuna.com/land/ad/5803010484?se=QPkZlyiB8RGkpMjyme5pAw&utm_medium=api&utm_source=abfa41a4&v=7F2D82AC4742BA2C5D6A00A0DD5984BD40EF090F,Home Health Licensed Practical Nurse,-81.325153,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Florida', 'Volusia County', 'Glenwood']",Adzuna::API::Response::Location,"Glenwood, Volusia County",Adzuna::API::Response::Company,CenterWell Home Health,,full_time
