salary_min,adref,created,redirect_url,salary_is_predicted,__CLASS__,salary_max,id,latitude,longitude,description,title,location.display_name,location.__CLASS__,location.area,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,contract_time,contract_type
106259.03,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDU0MDIyMyIsInMiOiJqa1N2TUxkaDhSR1R5YzE2QlhsSW9nIn0.pH1xFfWvbZInjrGiv9TiHjyr6BuiZiUMXabOVSY67_c,2026-06-06T09:54:50Z,https://www.adzuna.com/land/ad/5754540223?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=D5760F2807D8A34117BC94DB7AB5A5AA5E23A2D4,1,Adzuna::API::Response::Job,106259.03,5754540223,41.561636,-72.342181,"Location Detail: 111 Salem Tpke Norwich (10365) Shift Detail: Mon - Friday Hartford HealthCare, the largest and most comprehensive healthcare system in Connecticut, has a new opportunity available for an Endocrinology Advanced Practice Provider (APRN or PA-C) , to join our well-establish and cohesive Endocrinology team, practicing in Norwich, CT. Some highlights of this opportunity include: · The endocrinology physician assistant or nurse practitioner collaborates with a high functioning team o…",Endocrinology - Nurse Practitioner (APRN) or Physician Assistant (PA),"Colchester, New London County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New London County', 'Colchester']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Hartford HealthCare Medical Group,full_time,
104569.65,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDU0MDIyMCIsInMiOiJqa1N2TUxkaDhSR1R5YzE2QlhsSW9nIn0.ni8MaQXGWJCmCk3VcQruauubM11cM2lWzdaA3ml7XDM,2026-06-06T09:54:49Z,https://www.adzuna.com/land/ad/5754540220?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=FA0109F7260D14BE1FEFF67E9CD0E29418914BE8,1,Adzuna::API::Response::Job,104569.65,5754540220,37.048849,-93.293346,"Choose Your Pay. Choose Your Fuel Strategy. Own Your R.O.A.D. 72% of revenue OR $1.20 per mile — your choice $.99 Cents per gallon fuel option Midwest OTR running lanes (IA, Dallas-Ft. Worth, Denver, Atlanta) 12 months of experience required 2800 miles plus available-80% Drop and Hook Customer Freight NO Forced Dispatch Freightliner Cascadia-Newer Trucks Available with NO Ballon Payment SAP compliant applicants accepted (18 months of experience required for SAP) Top earners can exceed $2,250/we…",CDL‑A Lease Purchase Drivers - SAP Friendly,"Nixa, Christian County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Christian County', 'Nixa']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Trekker,,
48131.11,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamtTdk1MZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTQwMjE4In0.WaqCtR0EQQ_doDKwb4ZJDnf6a5HmYTCtNE_Q3F2kgzg,2026-06-06T09:54:48Z,https://www.adzuna.com/land/ad/5754540218?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=595D0CB1D6AF806160AA8031C5E7920F5B4F42A9,1,Adzuna::API::Response::Job,48131.11,5754540218,,,"Trusted is seeking an experienced nurse for this exciting travel nursing assignment. Trusted has streamlined the travel nursing experience by enabling nurses to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses across the country who have already made the switch to a more modern way to work. Experience: • 12 months of experience with 3 m…",Telemetry Unit - Travel Registered Nurse,US,Adzuna::API::Response::Location,['US'],Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Trusted Health,,
145881.47,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamtTdk1MZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTQwMjE2In0.aDZHZ7Z5sqaMkQLuwKf1F3tlpiI3Im_Tstam3uBHwkU,2026-06-06T09:54:47Z,https://www.adzuna.com/land/ad/5754540216?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=CEE97A629EA5DD7939AEE373463D75D98C928A42,1,Adzuna::API::Response::Job,145881.47,5754540216,42.784537,-83.732734,"We are actively looking to hire talented Fully Licensed Clinical Psychologist in the area, who are passionate about patient care and committed to clinical excellence. Is this you? Wanting to deliver high quality behavioral healthcare. Seeking work life balance. Interested in growing professionally. What we offer Therapists: Flexible work schedules. Full Time opportunities. Telemedicine and in-person flexibility. Yearly production incentive bonuses up to $10,000. Sign on bonus. Generous ‘above m…",Psychologist- Top Market Pay,"Fenton, Genesee County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Genesee County', 'Fenton']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,LifeStance Health,full_time,
64992.09,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamtTdk1MZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTQwMjE3In0.ogpUEhVYJ6NdDAflIsxzC5zc3Q8Rl5VqPC2AVvF-c9g,2026-06-06T09:54:47Z,https://www.adzuna.com/land/ad/5754540217?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=52576BA41482FCBE0BCB540E8D76601893D5643F,1,Adzuna::API::Response::Job,64992.09,5754540217,41.142832,-73.288357,"Location Detail: St Vincents Medical Center (10427) Shift Detail: Three 12 hour shifts Start here at St. Vincent’s Medical Center and work where every moment matters! St. Vincent’s Medical Center doesn’t just take great care of our patients; we take great care of our Registered Nurses too! Our benefit options at St. Vincent’s are designed so you can care for yourself and your family, just as you care for others when you are here. What our nurses’ love about St. Vincent’s Medical Center: • Autom…",Registered Nurse (RN) / Ortho Neuro,"Southport, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Southport']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,St. Vincent's Medical Center,,
103655.79,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamtTdk1MZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTQwMjE1In0.qucXZU_eH89daORrevMcANeCX1gLuAsqzNSJeERTZBc,2026-06-06T09:54:46Z,https://www.adzuna.com/land/ad/5754540215?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=4D4C48BB5E9FCF5DDFED64A11428CB3496CFFC38,1,Adzuna::API::Response::Job,103655.79,5754540215,37.49797,-92.821724,"Choose Your Pay. Choose Your Fuel Strategy. Own Your R.O.A.D. 72% of revenue OR $1.20 per mile — your choice $.99 Cents per gallon fuel option Midwest OTR running lanes (IA, Dallas-Ft. Worth, Denver, Atlanta) 12 months of experience required 2800 miles plus available-80% Drop and Hook Customer Freight NO Forced Dispatch Freightliner Cascadia-Newer Trucks Available with NO Ballon Payment SAP compliant applicants accepted (18 months of experience required for SAP) Top earners can exceed $2,250/we…",CDL‑A Lease Purchase Drivers - SAP Friendly,"Conway, Laclede County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Laclede County', 'Conway']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Trekker,,
60020.32,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDU0MDIxNCIsInMiOiJqa1N2TUxkaDhSR1R5YzE2QlhsSW9nIn0.stobRfjEHC9X_YZCzXZm1K7trFK9ZY0BrKmUYCaw0IQ,2026-06-06T09:54:46Z,https://www.adzuna.com/land/ad/5754540214?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=69080260EE424B69A2115E028FA1AD61BF53B182,1,Adzuna::API::Response::Job,60020.32,5754540214,32.814593,-83.574124,"Make a Difference on Your Own Schedule and Terms! Hiring Registered Nurse Travels in Iowa Additional Job Description Apply Now and Receive up to $6k in Travel Bonuses! (state specific) Start Your New Adventure Today - Come Travel With PCM! New Pay Rates Professional Case Management (PCM), the leader in home healthcare, is now hiring RN Travel Nurses to provide in-home healthcare services to help those who have served our country! Benefit from one-on-one patient relationships and from the satisf…",Travel RN,"Georgia, US",Adzuna::API::Response::Location,"['US', 'Georgia']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Professional Case Management,full_time,
70407.36,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamtTdk1MZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTQwMjEyIn0.Nvfedz7Qvpfv1k5qDOh3xZquBm5CZpwy7JshFpLRspw,2026-06-06T09:54:45Z,https://www.adzuna.com/land/ad/5754540212?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=EF68573A90356089E3CACC3006985DB2212618AE,1,Adzuna::API::Response::Job,70407.36,5754540212,40.735686,-74.173124,"Company Description Uncommon Schools is a nonprofit network of high-performing public charter schools dedicated to providing an exceptional K-12 education in economically disadvantaged communities. Operating in Boston, Camden, New York City, Newark, and Rochester, we are committed to closing the college completion gap and preparing every student for college and beyond. Our students consistently exceed national benchmarks , reflecting our dedication to their success. We invest deeply in our educ…",ESL Teacher,"Newark, Essex County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Essex County', 'Newark']",Adzuna::API::Response::Category,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Company,Uncommon Schools,full_time,
262677.3,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDU0MDIxMCIsInMiOiJqa1N2TUxkaDhSR1R5YzE2QlhsSW9nIn0.-ueWxi9K01SwHwFOrHpZRmSLwAUynaToSvXgsIe22qE,2026-06-06T09:54:45Z,https://www.adzuna.com/land/ad/5754540210?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=95B7539CA15E71B8A09F2598A93EF56A995DE92D,1,Adzuna::API::Response::Job,262677.3,5754540210,39.150997,-77.073787,"About this Job: Unit Highlights MedStar Montgomery Medical Center has seven Operating Rooms, plus an Endo room. Our specialty cases include Ortho, General, Gastroenterology, Ortho Spine/Neuro, GYN, Robotic surgeries includes General & GYN, Urological, Plastic and Vascular procedures. Operating teams are trained to do all specialty cases including ENDO as well. Positions Available: ​ Full-time 36 hours per week, Day Shift (combination of three eight-hour and one twelve-hour shifts or three twelv…",Registered Nurse (RN) Operating Room - Relocation Offered!,"Olney, Montgomery County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Montgomery County', 'Olney']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,MedStar Health,full_time,
67594.55,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDU0MDIxMSIsInMiOiJqa1N2TUxkaDhSR1R5YzE2QlhsSW9nIn0.AmoJFkha6o1gITEf5HOQPN8W8tbPZLVff1p4cNoX_OU,2026-06-06T09:54:45Z,https://www.adzuna.com/land/ad/5754540211?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=D3793FE212C21AAF9A0CF30FF3B6CF7D53C0CE17,1,Adzuna::API::Response::Job,67594.55,5754540211,36.099681,-84.139211,"Make a Difference on Your Own Schedule and Terms! Hiring Registered Nurses in Tennessee Professional Case Management, the leader in home healthcare, is now hiring RN's to provide in-home healthcare services to help those who have served our country! Benefit from one-on-one patient relationships and from the satisfaction of enhancing clients' health, quality of life and peace of mind. You make your own schedule - that leaves you with time to attend school, travel, volunteer or to enjoy activitie…",Registered Nurse - RN - Home Health,"Clinton, Anderson County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Anderson County', 'Clinton']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Professional Case Management,,
128729.01,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamtTdk1MZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTQwMjA4In0.RoI-doEHtF5xOWpOngtO_v-KXA3tgmkp2Br4jk2dIMk,2026-06-06T09:54:40Z,https://www.adzuna.com/land/ad/5754540208?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=55FA49C07540E7970716747B77D98F03899C1D87,1,Adzuna::API::Response::Job,128729.01,5754540208,37.313153,-93.421422,"Choose Your Pay. Choose Your Fuel Strategy. Own Your R.O.A.D. 72% of revenue OR $1.20 per mile — your choice $.99 Cents per gallon fuel option Midwest OTR running lanes (IA, Dallas-Ft. Worth, Denver, Atlanta) 12 months of experience required 2800 miles plus available-80% Drop and Hook Customer Freight NO Forced Dispatch Freightliner Cascadia-Newer Trucks Available with NO Ballon Payment SAP compliant applicants accepted (18 months of experience required for SAP) Top earners can exceed $2,250/we…",CDL-A Lease Driver - Fixed Fuel Cost at $0.99/gal,"Willard, Greene County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Greene County', 'Willard']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Trekker,,
68371.7,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDU0MDIwNiIsInMiOiJqa1N2TUxkaDhSR1R5YzE2QlhsSW9nIn0.RZjzdzUjhw9ORDPNGGtyBovIUOhS3o8g6-iMzRKSmpU,2026-06-06T09:54:38Z,https://www.adzuna.com/land/ad/5754540206?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=7674AC4EF00C1D254B61F044E75193C8A003CD1F,1,Adzuna::API::Response::Job,68371.7,5754540206,46.354804,-94.189595,"Job Description: Become part of Essentia’s accomplished team in Brainerd and Baxter, Minnesota, where 465 lakes provide endless options for water sports and recreation. These cities, 125 miles north of Minneapolis, are at the heart of the Brainerd Lakes Area, one of the state’s top vacation destinations Education Qualifications: Under the supervision of a Registered Nurse (RN), you will work collaboratively with physicians, patients, families, and the interdisciplinary team to deliver individua…",Licensed Practical Nurse (LPN ) - Chemical Dependency Unit,"Brainerd, Crow Wing County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Crow Wing County', 'Brainerd']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Essentia Health,,permanent
71516.73,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamtTdk1MZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTQwMjAyIn0.Pf4GxBSlV8H36izcen24dlp40d3tq7M2FsXHfNZii2c,2026-06-06T09:54:37Z,https://www.adzuna.com/land/ad/5754540202?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=5E501ACF02424A65508CF3AF77E77E39D87C2B87,1,Adzuna::API::Response::Job,71516.73,5754540202,41.30088,-73.38948,"Location Detail: St Vincents Medical Center (10427) Shift Detail: Three 12 hour shifts Start here at St. Vincent’s Medical Center and work where every moment matters! St. Vincent’s Medical Center doesn’t just take great care of our patients; we take great care of our Registered Nurses too! Our benefit options at St. Vincent’s are designed so you can care for yourself and your family, just as you care for others when you are here. What our nurses’ love about St. Vincent’s Medical Center: • Autom…",Registered Nurse (RN) / Ortho Neuro,"Redding, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Redding']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,St. Vincent's Medical Center,,
93789.81,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDU0MDE5NyIsInMiOiJqa1N2TUxkaDhSR1R5YzE2QlhsSW9nIn0.lodGyWzm4r6H0FjkZyPUVpH8DLozh22lT8qtLWc5_kM,2026-06-06T09:54:36Z,https://www.adzuna.com/land/ad/5754540197?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=FBED50DF6665CE1680E393C00E60575794B75F87,1,Adzuna::API::Response::Job,93789.81,5754540197,26.23272,-80.0925,"Technical Specialist Req number: R7773 Employment type: Full time Worksite flexibility: Onsite Who we are CAI is a global services firm with over 9,000 associates worldwide and a yearly revenue of $1.3 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right—whatever it takes. Our tailor-made solutions create lasting results acro…",Technical Specialist,"Pompano Beach, Broward County",Adzuna::API::Response::Location,"['US', 'Florida', 'Broward County', 'Pompano Beach']",Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Company,CAI,full_time,contract
56120.48,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDU0MDE5NiIsInMiOiJqa1N2TUxkaDhSR1R5YzE2QlhsSW9nIn0.vj1I7z_0Sp_snN7do85swcFJvT7YVkuyzobiKn-5KLo,2026-06-06T09:54:36Z,https://www.adzuna.com/land/ad/5754540196?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=5FBF872D1DA3DF2A512A639603B3F862C68C37D1,1,Adzuna::API::Response::Job,56120.48,5754540196,41.792239,-72.857563,"Location Detail: 60 Hartland St E. Hartford (10630) Shift Detail: Seeking experienced OASIS and Primary care RNs to join our team! Start here at Hartford HealthCare and work where every moment matters! Hartford HealthCare at Home doesn’t just take great care of our patients; we take great care of our Registered Nurses too! Our benefit options at Hartford HealthCare at Home are designed so you can care for yourself and your family, just as you care for others when you are here. What our nurses l…",Primary Care RN PPV - HomeCare,"Avon, Hartford County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Avon']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Hartford HealthCare at Home,,
126197.52,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDU0MDE5NSIsInMiOiJqa1N2TUxkaDhSR1R5YzE2QlhsSW9nIn0.u63chDkmWf7HPPNiEAcx2WZJBfJ0PAT427cBPwSK40s,2026-06-06T09:54:36Z,https://www.adzuna.com/land/ad/5754540195?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=EE011DB643EEE4BAD3AD5E00A59DB1276EC69C58,1,Adzuna::API::Response::Job,126197.52,5754540195,41.596777,-71.964619,"Location Detail: 111 Salem Tpke Norwich (10365) Shift Detail: Mon - Friday Hartford HealthCare, the largest and most comprehensive healthcare system in Connecticut, has a new opportunity available for an Endocrinology Advanced Practice Provider (APRN or PA-C) , to join our well-establish and cohesive Endocrinology team, practicing in Norwich, CT. Some highlights of this opportunity include: · The endocrinology physician assistant or nurse practitioner collaborates with a high functioning team o…",Endocrinology - Nurse Practitioner (APRN) or Physician Assistant (PA),"Jewett City, New London County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New London County', 'Jewett City']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Hartford HealthCare Medical Group,full_time,
71286.64,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDU0MDE5OCIsInMiOiJqa1N2TUxkaDhSR1R5YzE2QlhsSW9nIn0.9USaoijplIZTf4e45_z-McLVGH84UHd86AiHap2ih-Y,2026-06-06T09:54:36Z,https://www.adzuna.com/land/ad/5754540198?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=E5F8F8DC924B00A82D9E55556F7143988DB25F9B,1,Adzuna::API::Response::Job,71286.64,5754540198,35.83169,-83.927806,"Job Description: Position Details: Local Routes. Monday - Friday Home Daily. Early morning dispatch Average Annual Pay between $65,000 to $85,000 Boots and protective gear provided! We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system Safe and inclusive work…",CDL Class A Delivery Truck Driver,"Rockford, Blount County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Blount County', 'Rockford']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Performance Foodservice,,
102099.48,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDU0MDIwMSIsInMiOiJqa1N2TUxkaDhSR1R5YzE2QlhsSW9nIn0.pIpdKI-qmc-S_nVThSN0qknZLRBaWQWami7uPsa2zsk,2026-06-06T09:54:36Z,https://www.adzuna.com/land/ad/5754540201?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=29A04CFCF3B941E30E6C3DEBD88D91882BB443E6,1,Adzuna::API::Response::Job,102099.48,5754540201,37.277385,-93.603911,"Choose Your Pay. Choose Your Fuel Strategy. Own Your R.O.A.D. 72% of revenue OR $1.20 per mile — your choice $.99 Cents per gallon fuel option Midwest OTR running lanes (IA, Dallas-Ft. Worth, Denver, Atlanta) 12 months of experience required 2800 miles plus available-80% Drop and Hook Customer Freight NO Forced Dispatch Freightliner Cascadia-Newer Trucks Available with NO Ballon Payment SAP compliant applicants accepted (18 months of experience required for SAP) Top earners can exceed $2,250/we…",CDL-A Lease Driver - Fixed Fuel Cost at $0.99/gal,"Ash Grove, Greene County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Greene County', 'Ash Grove']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Trekker,,
104289.09,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDU0MDE5NCIsInMiOiJqa1N2TUxkaDhSR1R5YzE2QlhsSW9nIn0.L7ruFGMPG_4hCsbyS-kPbM_FW6GXF1swk9d_QFyQKno,2026-06-06T09:54:35Z,https://www.adzuna.com/land/ad/5754540194?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=222EE854A7FE6A4D78D74721A23405D9F63E93A6,1,Adzuna::API::Response::Job,104289.09,5754540194,37.174035,-92.852274,"Choose Your Pay. Choose Your Fuel Strategy. Own Your R.O.A.D. 72% of revenue OR $1.20 per mile — your choice $.99 Cents per gallon fuel option Midwest OTR running lanes (IA, Dallas-Ft. Worth, Denver, Atlanta) 12 months of experience required 2800 miles plus available-80% Drop and Hook Customer Freight NO Forced Dispatch Freightliner Cascadia-Newer Trucks Available with NO Ballon Payment SAP compliant applicants accepted (18 months of experience required for SAP) Top earners can exceed $2,250/we…",CDL‑A Lease Purchase Drivers - SAP Friendly,"Diggins, Webster County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Webster County', 'Diggins']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Trekker,,
132084.58,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDU0MDE5MyIsInMiOiJqa1N2TUxkaDhSR1R5YzE2QlhsSW9nIn0.Kru7m6WEMQ1qiw6ZxgUK0eSmrLFXpOF_lwPhNwz3Nyg,2026-06-06T09:54:35Z,https://www.adzuna.com/land/ad/5754540193?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=82F78CF94AD3E7716A88E4CF58E5E4DB2DDF1A1B,1,Adzuna::API::Response::Job,132084.58,5754540193,41.419444,-72.401271,"Location Detail: 111 Salem Tpke Norwich (10365) Shift Detail: Mon - Friday Hartford HealthCare, the largest and most comprehensive healthcare system in Connecticut, has a new opportunity available for an Endocrinology Advanced Practice Provider (APRN or PA-C) , to join our well-establish and cohesive Endocrinology team, practicing in Norwich, CT. Some highlights of this opportunity include: · The endocrinology physician assistant or nurse practitioner collaborates with a high functioning team o…",Endocrinology - Nurse Practitioner (APRN) or Physician Assistant (PA),"Hadlyme, New London County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New London County', 'Hadlyme']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Hartford HealthCare Medical Group,full_time,
156460.06,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamtTdk1MZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTQwMTkxIn0.y8IjQhIhuKbuFmeciGh9Bnjrnpu1fDHp_t7QSHzjCMM,2026-06-06T09:54:33Z,https://www.adzuna.com/land/ad/5754540191?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=864B7F5C2338854CB539CA434BD893B0B105962D,1,Adzuna::API::Response::Job,156460.06,5754540191,41.49307,-81.66832,"At LifeStance Health, we believe in a truly healthy society where mental and physical healthcare are unified to make lives better. Our mission is to help people lead healthier, more fulfilling lives by improving access to trusted, affordable, and personalized mental healthcare. Everywhere. Every day. It’s a lofty goal; we know. But we make it happen with the best team in behavioral health. Thank you for taking the time to explore a career with us. As the fastest growing behavioral health practi…",Psychologist- Top Market Pay,"Newburgh Heights, Cuyahoga County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Cuyahoga County', 'Newburgh Heights']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,LifeStance Health,,
98554.35,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDU0MDE4OCIsInMiOiJqa1N2TUxkaDhSR1R5YzE2QlhsSW9nIn0.LOhZpCDBTeQqfR0FediYnDFYzMRuG6wKdTS2BlyMsw8,2026-06-06T09:54:32Z,https://www.adzuna.com/land/ad/5754540188?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=2777EBB76787C5C0BBA88D249EDE8F0085612E06,1,Adzuna::API::Response::Job,98554.35,5754540188,46.969107,-123.821153,"Trusted is seeking an experienced nurse for this exciting travel nursing assignment. Trusted has streamlined the travel nursing experience by enabling nurses to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses across the country who have already made the switch to a more modern way to work. Shift: 6:45 PM - 7:15 AM Experience: • 12 mont…",Medical Surgical Unit - Travel Registered Nurse,"Bench Drive, Grays Harbor County",Adzuna::API::Response::Location,"['US', 'Washington', 'Grays Harbor County', 'Bench Drive']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Trusted Health,,
72094.97,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamtTdk1MZGg4UkdUeWMxNkJYbElvZyIsImkiOiI1NzU0NTQwMTg3In0.fNexJSUwkNPl4qjB6XpGR94HZ2lNOryvx4AmZxxGZjQ,2026-06-06T09:54:32Z,https://www.adzuna.com/land/ad/5754540187?se=jkSvMLdh8RGTyc16BXlIog&utm_medium=api&utm_source=abfa41a4&v=45410D56921445E4C521130ACA2522C6414B7E5B,1,Adzuna::API::Response::Job,72094.97,5754540187,36.22416,-84.15402,"Job Description: Position Details: Local Routes. Monday - Friday Home Daily. Early morning dispatch Average Annual Pay between $65,000 to $85,000 Boots and protective gear provided! We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system Safe and inclusive work…",CDL Class A Delivery Truck Driver,"Lake City, Anderson County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Anderson County', 'Lake City']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Performance Foodservice,,
