salary_is_predicted,latitude,salary_max,id,created,contract_type,title,__CLASS__,salary_min,adref,redirect_url,description,contract_time,longitude,category.label,category.__CLASS__,category.tag,location.__CLASS__,location.display_name,location.area,company.display_name,company.__CLASS__
0,28.576611,79560.0,5891886583,2026-09-20T12:12:57Z,,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGtyVUF4TzE4UkdrNmRDdkhjSHA5ZyIsImkiOiI1ODkxODg2NTgzIn0.7ZsKWPfK7cr84GQU6CJ66xsR5P64j_ZvequlVHFRlok,https://www.adzuna.com/land/ad/5891886583?se=XkrUAxO18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=220267BBA72519642164ECAC49F5C17045C8FCD2,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",full_time,-81.528965,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Ocoee, Orange County","['US', 'Florida', 'Orange County', 'Ocoee']",U.S. Xpress - OTR,Adzuna::API::Response::Company
0,27.750346,79560.0,5891886595,2026-09-20T12:12:57Z,,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGtyVUF4TzE4UkdrNmRDdkhjSHA5ZyIsImkiOiI1ODkxODg2NTk1In0.kJsYYrol76f750Tzt3_xAZLp1D39f0ODtkas5b7Iifs,https://www.adzuna.com/land/ad/5891886595?se=XkrUAxO18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=01CC020CAEABC21C57C6B52756912D9CEC0FCA39,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",full_time,-80.447101,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Orchid, Indian River County","['US', 'Florida', 'Indian River County', 'Orchid']",U.S. Xpress - OTR,Adzuna::API::Response::Company
0,41.627745,79560.0,5891886579,2026-09-20T12:12:57Z,,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGtyVUF4TzE4UkdrNmRDdkhjSHA5ZyIsImkiOiI1ODkxODg2NTc5In0.b85yWc1auqIMdpLXwxlqcp1VVVfHScShudLA8IMSQxA,https://www.adzuna.com/land/ad/5891886579?se=XkrUAxO18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=24A967708678E77F82EE15FE457BC78377DBE191,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",full_time,-79.686717,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Titusville, Crawford County","['US', 'Pennsylvania', 'Crawford County', 'Titusville']",U.S. Xpress - OTR,Adzuna::API::Response::Company
0,28.012998,79560.0,5891886613,2026-09-20T12:12:57Z,,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGtyVUF4TzE4UkdrNmRDdkhjSHA5ZyIsImkiOiI1ODkxODg2NjEzIn0.uJfmWtL7zG7QGCYZrDzmFgjG47U8i4J_CJqJI8n5VYA,https://www.adzuna.com/land/ad/5891886613?se=XkrUAxO18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=FB6168C8D747196CFD2CD5A34A9CDCF42A45E427,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",full_time,-82.133944,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Plant City, Hillsborough County","['US', 'Florida', 'Hillsborough County', 'Plant City']",U.S. Xpress - OTR,Adzuna::API::Response::Company
0,42.173924,79560.0,5891886608,2026-09-20T12:12:57Z,,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGtyVUF4TzE4UkdrNmRDdkhjSHA5ZyIsImkiOiI1ODkxODg2NjA4In0.dURjmSi7J33qbjEtVH6eHjvgq0e-WFXq3Rqo7gWg-MI,https://www.adzuna.com/land/ad/5891886608?se=XkrUAxO18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=EA4A6923E5082E4D090057A3271C415E6097B63A,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",full_time,-83.204538,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Riverview, Wayne County","['US', 'Michigan', 'Wayne County', 'Riverview']",U.S. Xpress - OTR,Adzuna::API::Response::Company
0,28.012998,79560.0,5891886614,2026-09-20T12:12:57Z,,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGtyVUF4TzE4UkdrNmRDdkhjSHA5ZyIsImkiOiI1ODkxODg2NjE0In0.Rc-sMEUE_0J337IbqqDSAOtnx7JvtYqcFdpU_kYCIas,https://www.adzuna.com/land/ad/5891886614?se=XkrUAxO18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=F1D273F887B409D2FC4CCFE9D32A3D1DEEF4DBFE,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",full_time,-82.133944,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Plant City, Hillsborough County","['US', 'Florida', 'Hillsborough County', 'Plant City']",U.S. Xpress - OTR,Adzuna::API::Response::Company
0,27.768512,79560.0,5891886603,2026-09-20T12:12:57Z,,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGtyVUF4TzE4UkdrNmRDdkhjSHA5ZyIsImkiOiI1ODkxODg2NjAzIn0.v-IIqCzlARKuLOUhRzMJcPMOghNJyr7wyFzFR8imyCE,https://www.adzuna.com/land/ad/5891886603?se=XkrUAxO18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=BDA6C5BF0E7E65671818DEA243E3414D47A83D52,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",full_time,-80.599796,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Fellsmere, Indian River County","['US', 'Florida', 'Indian River County', 'Fellsmere']",U.S. Xpress - OTR,Adzuna::API::Response::Company
0,27.750346,79560.0,5891886616,2026-09-20T12:12:57Z,,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGtyVUF4TzE4UkdrNmRDdkhjSHA5ZyIsImkiOiI1ODkxODg2NjE2In0.DwYrWpAGyOcSGT4nzMWKYs5UVXsM_FavY_xtuwe6uSI,https://www.adzuna.com/land/ad/5891886616?se=XkrUAxO18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=1B2552AFFED324D5FFB9D7D75D5ABE2B8E3DA000,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",full_time,-80.447101,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Orchid, Indian River County","['US', 'Florida', 'Indian River County', 'Orchid']",U.S. Xpress - OTR,Adzuna::API::Response::Company
0,28.173983,79560.0,5891886601,2026-09-20T12:12:57Z,,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGtyVUF4TzE4UkdrNmRDdkhjSHA5ZyIsImkiOiI1ODkxODg2NjAxIn0.9MET-95LxU06LuBbs6gaX4yepr8bkxaHpRSu7bwx50s,https://www.adzuna.com/land/ad/5891886601?se=XkrUAxO18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=86B2C330F69661F5CF9FD06C2ED74259913EEC01,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",full_time,-80.598452,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Satellite Beach, Brevard County","['US', 'Florida', 'Brevard County', 'Satellite Beach']",U.S. Xpress - OTR,Adzuna::API::Response::Company
0,27.712533,79560.0,5891886593,2026-09-20T12:12:57Z,,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGtyVUF4TzE4UkdrNmRDdkhjSHA5ZyIsImkiOiI1ODkxODg2NTkzIn0.Mjh76d13CNb63Yv6CVXOdggoM1-rPLGMp2EQwLdvFx0,https://www.adzuna.com/land/ad/5891886593?se=XkrUAxO18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=712221E46ECD9647A91FA730D993B51861607B4A,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",full_time,-80.419839,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Winter Beach, Indian River County","['US', 'Florida', 'Indian River County', 'Winter Beach']",U.S. Xpress - OTR,Adzuna::API::Response::Company
0,28.11781,79560.0,5891886585,2026-09-20T12:12:57Z,,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGtyVUF4TzE4UkdrNmRDdkhjSHA5ZyIsImkiOiI1ODkxODg2NTg1In0.4CHF311BEfzliBCI8VHhuNEzj6mxig4aW5aDE5YA3Pc,https://www.adzuna.com/land/ad/5891886585?se=XkrUAxO18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=0F9C26ECCCB6A74905D7C9CC8348C39B795920B5,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",full_time,-80.58294,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Indian Harbour Beach, Brevard County","['US', 'Florida', 'Brevard County', 'Indian Harbour Beach']",U.S. Xpress - OTR,Adzuna::API::Response::Company
0,27.8306,79560.0,5891886617,2026-09-20T12:12:57Z,,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGtyVUF4TzE4UkdrNmRDdkhjSHA5ZyIsImkiOiI1ODkxODg2NjE3In0.RtG6HSl2LZADg3m8jDNO4nn51H18C-v3KHdTqb2DUb4,https://www.adzuna.com/land/ad/5891886617?se=XkrUAxO18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=C82F5243A9923D54B4E51767BD18C4F59F4C6976,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",full_time,-82.3678,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Gibsonton, Hillsborough County","['US', 'Florida', 'Hillsborough County', 'Gibsonton']",U.S. Xpress - OTR,Adzuna::API::Response::Company
0,27.750346,79560.0,5891886590,2026-09-20T12:12:57Z,,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg4NjU5MCIsInMiOiJYa3JVQXhPMThSR2s2ZEN2SGNIcDlnIn0.ybPXytXtwZwhwyictqGaHhJGY-DECb6q-l1l3-fkOhc,https://www.adzuna.com/land/ad/5891886590?se=XkrUAxO18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=6F163BAE525E588E389BEE2928172A067A6CD1A3,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",full_time,-80.447101,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Orchid, Indian River County","['US', 'Florida', 'Indian River County', 'Orchid']",U.S. Xpress - OTR,Adzuna::API::Response::Company
0,27.712533,79560.0,5891886597,2026-09-20T12:12:57Z,,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGtyVUF4TzE4UkdrNmRDdkhjSHA5ZyIsImkiOiI1ODkxODg2NTk3In0.yiLfXwBzOQrgNKk0h96-Z6n1QuiuWjPfz75NNoh5EEQ,https://www.adzuna.com/land/ad/5891886597?se=XkrUAxO18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=9A63E644E019C68BCCD8D005DB0C8D381A7F4B86,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",full_time,-80.419839,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Winter Beach, Indian River County","['US', 'Florida', 'Indian River County', 'Winter Beach']",U.S. Xpress - OTR,Adzuna::API::Response::Company
0,41.627745,79560.0,5891886553,2026-09-20T12:12:56Z,,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGtyVUF4TzE4UkdrNmRDdkhjSHA5ZyIsImkiOiI1ODkxODg2NTUzIn0.NHEdLpcohKKPRFMEUEnYJsOrImJKMhA691PhGva0DjM,https://www.adzuna.com/land/ad/5891886553?se=XkrUAxO18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=8D435EB836C804C9E89C22370E5C082BE0FFF623,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",full_time,-79.686717,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Titusville, Crawford County","['US', 'Pennsylvania', 'Crawford County', 'Titusville']",U.S. Xpress - OTR,Adzuna::API::Response::Company
0,28.304693,79560.0,5891886560,2026-09-20T12:12:56Z,,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg4NjU2MCIsInMiOiJYa3JVQXhPMThSR2s2ZEN2SGNIcDlnIn0.FA1ZdWjOIEGmkZ2mZUUPDxzyKD3Fba2RhxBQRjFMj5w,https://www.adzuna.com/land/ad/5891886560?se=XkrUAxO18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=4EA15C67CC4EDADA54E45074C40E1D1EDD229C82,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",full_time,-80.730125,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Rockledge, Brevard County","['US', 'Florida', 'Brevard County', 'Rockledge']",U.S. Xpress - OTR,Adzuna::API::Response::Company
0,28.104004,79560.0,5891886557,2026-09-20T12:12:56Z,,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg4NjU1NyIsInMiOiJYa3JVQXhPMThSR2s2ZEN2SGNIcDlnIn0.Rq4sjZX8EaG2_JkFDun6oF_aAPKdGVdoRMPUNxbQJRs,https://www.adzuna.com/land/ad/5891886557?se=XkrUAxO18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=23AC9BE72970321A4C134E1C66029A482C080E3E,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",full_time,-81.474675,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Poinciana, Osceola County","['US', 'Florida', 'Osceola County', 'Poinciana']",U.S. Xpress - OTR,Adzuna::API::Response::Company
0,28.75992,79560.0,5891886573,2026-09-20T12:12:56Z,,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg4NjU3MyIsInMiOiJYa3JVQXhPMThSR2s2ZEN2SGNIcDlnIn0.efaowwCnntFE3kyhmZkQ4x78bGO8bfIqKSL1WEQSiEQ,https://www.adzuna.com/land/ad/5891886573?se=XkrUAxO18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=45814CAA07292ED896EA826E80C6378C5BCFCA07,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",full_time,-81.34584,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Lake Mary, Seminole County","['US', 'Florida', 'Seminole County', 'Lake Mary']",U.S. Xpress - OTR,Adzuna::API::Response::Company
0,28.104004,79560.0,5891886565,2026-09-20T12:12:56Z,,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg4NjU2NSIsInMiOiJYa3JVQXhPMThSR2s2ZEN2SGNIcDlnIn0.zEeAHTFlRrIaFM6HsxCZ7x83BUAk0Q5dWL0pvyau11g,https://www.adzuna.com/land/ad/5891886565?se=XkrUAxO18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=5917EC6927B4940296FBA1F29743A6B2878FE79B,"CDL-A OTR TRUCK DRIVERS: 48 - 60 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1525 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and depen…",full_time,-81.474675,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Poinciana, Osceola County","['US', 'Florida', 'Osceola County', 'Poinciana']",U.S. Xpress - OTR,Adzuna::API::Response::Company
