contract_time,latitude,title,salary_is_predicted,__CLASS__,redirect_url,adref,description,id,salary_min,created,longitude,salary_max,company.__CLASS__,company.display_name,category.label,category.__CLASS__,category.tag,location.__CLASS__,location.area,location.display_name,contract_type
,35.77443,Legislative Clerk - House of Representatives (Democrat Office),1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926733?se=HviAsCyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=E0DF71E6083A821EEDD8300C7D956A818312E443,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNjczMyIsInMiOiJIdmlBc0N5eDhSR0VyYlI0a0cxQk9BIn0.p2cgqVdyTvEnUkbv8pYXVnRpjutfCyLw3VI9ok3ZLeg,"The North Carolina General Assembly (NCGA) is the bicameral legislature of the State of North Carolina, composed of the Senate and the House of Representatives. The North Carolina Constitution grants the General Assembly authority to make or enact laws; to establish rules and regulations governing the conduct of the citizens, their rights, duties, and procedures; and to determine the consequences of certain actions. An Equal Opportunity Employer, North Carolina, State Government",5884926733,47534.22,2026-09-15T12:27:09Z,-78.631362,47534.22,Adzuna::API::Response::Company,North Carolina General Assembly,Manufacturing Jobs,Adzuna::API::Response::Category,manufacturing-jobs,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wake County', 'Raleigh']","Raleigh, Wake County",
part_time,42.679357,Part Time Nabisco Merchandiser,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926749?se=HviAsCyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=8FF2D4DB26F0C33045130BA564EDD38D54113CC5,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNjc0OSIsInMiOiJIdmlBc0N5eDhSR0VyYlI0a0cxQk9BIn0.aCqcSMAIQV540hTBgFalrldBORI68LVslVCa1dWjScE,"Job Description Join our Mission to Lead the Future of Snacking AT Mondelēz International Part Time Nabisco Merchandiser Join our team of Part Time Nabisco Merchandisers and fulfill the merchandising needs of our customers through communication & relationship building, stocking store shelves, and maintaining or changing out displays. Become an ambassador of world-famous brands like Oreo, Ritz, belVita, Chips Ahoy, Triscuit, among other delicious industry-leading snacks. Represent Mondelēz in fr…",5884926749,42155.01,2026-09-15T12:27:09Z,-73.808983,42155.01,Adzuna::API::Response::Company,Mondelēz International,Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,Adzuna::API::Response::Location,"['US', 'New York', 'Albany County', 'Ny State Campus']","Ny State Campus, Albany County",
,41.601859,Data Risk Manager,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926782?se=HviAsCyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=3B223D9130C1CCD1863632F70D5D0858C2454D6E,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZpQXNDeXg4UkdFcmJSNGtHMUJPQSIsImkiOiI1ODg0OTI2NzgyIn0.Wn5ynsM4dIQPFstAyrj_xu7mK4DrKeer6ZmvpXKzSRk,"In Strategy & Consulting we work with C-suite executives, leaders and boards of the world’s leading organizations, helping them reinvent every part of their enterprise to drive greater growth, enhance competitiveness, implement operational improvements, reduce cost, deliver sustainable 360° stakeholder value, and set a new performance frontier for themselves and the industry in which they operate. Our deep industry and functional expertise is supported by proprietary assets and solutions that h…",5884926782,341541.75,2026-09-15T12:27:09Z,-72.657316,341541.75,Adzuna::API::Response::Company,Accenture,Consultancy Jobs,Adzuna::API::Response::Category,consultancy-jobs,Adzuna::API::Response::Location,"['US', 'Connecticut']","Connecticut, US",
part_time,40.514089,Seasonal Associate,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926737?se=HviAsCyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=E3084E764EDE10A0E5A27509E5A2C03EAA4596C2,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNjczNyIsInMiOiJIdmlBc0N5eDhSR0VyYlI0a0cxQk9BIn0.ESspywEUr2Nm5PVSLLJKSk2Fs9VbHd6brR2nhdJSWto,"Job ID: 295662 Store Name/Number: UT-Mountain View Village (1752) Address: 13400 South & Mountain View Corridor, Riverton, UT 84096, United States (US) Hourly/Salaried: Hourly (Non-Exempt) Full Time/Part Time: Flex Position Type: Non-guaranteed hours Your Role at Sephora As a Seasonal Associate , you'll be responsible for providing an outstanding client experience by supporting both store operations and onstage service during peak business moments. You'll create a welcoming experience while mai…",5884926737,34549.01,2026-09-15T12:27:09Z,-112.03282,34549.01,Adzuna::API::Response::Company,Sephora,Retail Jobs,Adzuna::API::Response::Category,retail-jobs,Adzuna::API::Response::Location,"['US', 'Utah', 'Salt Lake County', 'Herriman']","Herriman, Salt Lake County",
,38.255693,Seasonal Ambassador - Oxmoor Center,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926715?se=HviAsCyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=A33B9A9F48AF55A3974FD58565E5E576A1D8988A,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZpQXNDeXg4UkdFcmJSNGtHMUJPQSIsImkiOiI1ODg0OTI2NzE1In0.oSNBd9wyC69BAz0bV9cRSpqJPb4kCMKl9y8QK6xW-Ww,"Position: Seasonal Ambassador 0-39 hours/week Contract Role Seasonal Ambassador Seasonal Ambassadors at Lush are experts in product and brand knowledge, as well as providing exceptional customer consultations and product demonstrations. Seasonal Ambassadors cultivate strong team relationships and contribute to overall shop excellence in both sales and operations. On the shop floor, they consistently surpass daily sales goals while creating a fun and inclusive team environment that keeps custome…",5884926715,57434.79,2026-09-15T12:27:09Z,-85.751283,57434.79,Adzuna::API::Response::Company,Lush Handmade Cosmetics,Retail Jobs,Adzuna::API::Response::Category,retail-jobs,Adzuna::API::Response::Location,"['US', 'Kentucky', 'Jefferson County', 'Louisville']","Louisville, Jefferson County",contract
,,Sr Director of Software Engineering - Insurance,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926605?se=HviAsCyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=9BAD423CB96109FA4EACF84FC88367EE7B83AB9C,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZpQXNDeXg4UkdFcmJSNGtHMUJPQSIsImkiOiI1ODg0OTI2NjA1In0._iS74x5iC69XXlnCDQmjgjSYCHEA3ARpjU0XotK9ANo,"JPMorgan Chase is on a journey to be the most recommended financial partner for small business owners in our communities as they start, run, and grow their business. This role is an opportunity to be at the forefront of building a best-in-class, integrated, digital-led P&C Insurance business within a leading financial services brand – focused on deepening relationships with our >7MM small business clients. As a Senior Director of Software Engineering at JPMorganChase within the Consumer & Commu…",5884926605,293283.75,2026-09-15T12:27:08Z,,293283.75,Adzuna::API::Response::Company,JPMorgan Chase & Co.,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,['US'],US,
part_time,39.760601,Veterinary Assistant,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926556?se=HviAsCyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=8AF4449B1204EC034954A52176A1143653041C46,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZpQXNDeXg4UkdFcmJSNGtHMUJPQSIsImkiOiI1ODg0OTI2NTU2In0.mOuCCUfiF-BI1bOawNbm8RZ_V24jvEyhrT3ZEDNnxDo,"Company Description Led by Dr. Sarah Addison, the mission of Animal Hospital of Avon is to provide quality and compassionate medicine emphasizing client education, so they can provide the best care for their patients. The hospital offers wellness and vaccination programs, surgery, dental cleaning, and nutritional counseling. The veterinarians and staff of Animal Hospital of Avon consistently strive to provide quality and compassionate medicine emphasizing client collaboration and education. Tog…",5884926556,64506.49,2026-09-15T12:27:08Z,-86.526388,64506.49,Adzuna::API::Response::Company,Alliance Animal Health,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"['US', 'Indiana', 'Hendricks County', 'Danville']","Danville, Hendricks County",
,,Plant Operator,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926546?se=HviAsCyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=1BDE7C19A01E1FCEA5E675786FA7744623AF86B3,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNjU0NiIsInMiOiJIdmlBc0N5eDhSR0VyYlI0a0cxQk9BIn0.ypeIc0L9NkoRR4xFeJgIGabFp4yk4t49Y75_473nTUw,"Line of Business: Aggregates About Us Heidelberg Materials is one of the world's largest suppliers of building materials. Heidelberg Materials North America operates over 450 locations across the U.S. and Canada with approximately 9,000 employees. What You'll Be Doing Operate plant equipment safely and efficiently to support daily production goals. Monitor plant processes and perform routine inspections to maintain product quality. Troubleshoot operational issues and communicate maintenance nee…",5884926546,40613.84,2026-09-15T12:27:08Z,,40613.84,Adzuna::API::Response::Company,Heidelberg Materials,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Adzuna::API::Response::Location,['US'],US,
,42.108919,Senior Data Engineer (Python) - Remote,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926609?se=HviAsCyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=9EFFBACD5C55802AA39C7EC27A9F4633E72B3D3F,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNjYwOSIsInMiOiJIdmlBc0N5eDhSR0VyYlI0a0cxQk9BIn0.DsW6pxPYMGRCtHHwOipmdvOpoyhDKZPwy4C8qQPQmGU,"Supercharged customer acquisition. Centerfield delivers outcome-based digital marketing solutions and personalized omnichannel experiences for the world’s leading brands. Powered by our proprietary Dugout platform, Centerfield acquires customers at scale for leading residential service, insurance, e-commerce, and B2B brands. Centerfield’s digital experiences and digital brands, such as Business.As a Senior Data Engineer, you’ll build software for end-to-end data platform migrations, including l…",5884926609,131053.07,2026-09-15T12:27:08Z,-71.45631,131053.07,Adzuna::API::Response::Company,Centerfield,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,"['US', 'Massachusetts']","Massachusetts, US",
,39.942832,Food Service Worker,1,Adzuna::API::Response::Job,https://www.adzuna.com/details/5884926562?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZpQXNDeXg4UkdFcmJSNGtHMUJPQSIsImkiOiI1ODg0OTI2NTYyIn0.ZZGs-ZIC6SCoN_GZBQTNSRFHZRbHvoY2uzVmV_-SUW4,"Job Description This position is located at: London Correctional Institution The Food Service Worker supervises inmates in a kitchen environment to ensure that meal and food items are prepared in accordance with production plans. In this role, you will train workers in methods of performing duties, as well as assign and coordinate work to promote the efficiency of operations. This person is also responsible for the sanitation of the facility and maintaining personal safety, by conforming to all…",5884926562,42969.93,2026-09-15T12:27:08Z,-83.291109,42969.93,Adzuna::API::Response::Company,Aramark,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,Adzuna::API::Response::Location,"['US', 'Ohio', 'Madison County', 'West Jefferson']","West Jefferson, Madison County",
,34.089929,"Associate Director, Field Medical Affairs-Thoracic Oncology/Pan (NY, VT, NH, ME)",1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926607?se=HviAsCyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=0363015AA486048E1022436C1B4F8E356E0B4E69,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNjYwNyIsInMiOiJIdmlBc0N5eDhSR0VyYlI0a0cxQk9BIn0.QSguuDlDGln94hcjcD0dI1R6eCWBMEHd2ZPU-CUu-jI,"Build our future together: At Regeneron, we use science and innovation to develop life-changing medicines for people with serious diseases. We are seeking an Associate Director, Field Medical Affairs responsible for engaging in the exchange of scientific data and other medical and/or scientific information with key opinion leaders (KOLs), health care providers (HCPs), researchers, pharmacists and population-based decision makers. We demonstrate a thorough understanding of solid tumors, includin…",5884926607,149870.98,2026-09-15T12:27:08Z,-118.294103,149870.98,Adzuna::API::Response::Company,Regeneron Pharmaceuticals,Scientific & QA Jobs,Adzuna::API::Response::Category,scientific-qa-jobs,Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Vermont']","Vermont, Los Angeles County",
full_time,44.047889,Universal Banker I,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926536?se=HviAsCyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=CE8550456BBC33BA29E2C7D98E3320A7BD62D518,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZpQXNDeXg4UkdFcmJSNGtHMUJPQSIsImkiOiI1ODg0OTI2NTM2In0.rLJl1XYMfM28GCQQTpOTZyxwPFuexzVDwBspokk-9LA,"Merchants Bank, Winona is seeking a motivated and customer-focused Universal Banker to join our team. This full-time position (40 hours/week) offers a varied schedule to cover branch hours, Monday-Friday, with a Saturday morning rotation. As a Universal Banker, you will play a vital role in delivering exceptional customer service while offering a full range of banking products and services. You’ll assist customers with everyday financial transactions, respond to account inquiries, open new depo…",5884926536,36286.84,2026-09-15T12:27:08Z,-91.640439,36286.84,Adzuna::API::Response::Company,Merchants Bank,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Winona County', 'Winona']","Winona, Winona County",
,,Project Manager,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926573?se=HviAsCyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=87367935768C281F788C55E0E28DF105B50FE116,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZpQXNDeXg4UkdFcmJSNGtHMUJPQSIsImkiOiI1ODg0OTI2NTczIn0.rXp30-74kRg1zu2XivBDdHLIBatHdt_cXbzt0DWGiYI,"Benefits: 401(k) 401(k) matching Bonus based on performance Company parties Competitive salary Dental insurance Free food & snacks Health insurance Opportunity for advancement Paid time off Profit sharing Training & development Vision insurance About Us McGuire Builders, Inc. is a leading Southern California general contractor specializing in hospitality construction, tenant improvements, and hotel and restaurant renovation projects. With decades of experience, we pride ourselves on delivering …",5884926573,107694.04,2026-09-15T12:27:08Z,,107694.04,Adzuna::API::Response::Company,McGuire Builders,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Los Angeles']","Los Angeles, Los Angeles County",
full_time,35.232678,Technician - All Levels,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926570?se=HviAsCyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=D4A2E98041F1470925223652BF9934038A275F80,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZpQXNDeXg4UkdFcmJSNGtHMUJPQSIsImkiOiI1ODg0OTI2NTcwIn0.XVpArmGJcwRz8l6uMU7m84Ohg9rgdWVEwIiroUI4K4I,"Join Our Team! Sunbelt Rentals strives to be the customer's first choice in the equipment rental industry. From pumps to scaffolding to general construction tools, we aim to be the only call needed to outfit a job site with the proper equipment. Not only do we offer a vast fleet that ranks among the best in the industry, we pair it all with a friendly and knowledgeable staff. Our employees are our greatest asset, and although we present a comprehensive equipment offering, our expertise and serv…",5884926570,59460.4,2026-09-15T12:27:08Z,-80.846082,59460.4,Adzuna::API::Response::Company,"Sunbelt Rentals, Inc.",Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']","Charlotte, Mecklenburg County",
,38.339637,Bartender -Oxford Suites Rohnert Park,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926612?se=HviAsCyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=065F1BB45FAE3AE57D67BE838A42119869EA30E3,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNjYxMiIsInMiOiJIdmlBc0N5eDhSR0VyYlI0a0cxQk9BIn0.e9Hv3xD2w3T-a7reCxhSyhhIBlWbs9OzBX_KumB5884,"At Oxford Collection of Hotels, we don’t just provide jobs—we cultivate careers in a culture that values innovation, teamwork, and personal growth. As a rapidly growing hospitality company, we recognize that our employees are the key to our success. We foster a supportive, inclusive, and dynamic work environment where every team member is empowered to excel. We’re looking for passionate, guest-focused individuals to join our team! Whether you're starting your hospitality career or bringing year…",5884926612,38023.31,2026-09-15T12:27:08Z,-122.701098,38023.31,Adzuna::API::Response::Company,Oxford Suites & Hotels,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,Adzuna::API::Response::Location,"['US', 'California', 'Sonoma County', 'Rohnert Park']","Rohnert Park, Sonoma County",
,40.57927,Roofing Service Field Supervisor,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926541?se=HviAsCyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=9DB093D92A85198653D7F1F80CE29FECE484ABAA,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZpQXNDeXg4UkdFcmJSNGtHMUJPQSIsImkiOiI1ODg0OTI2NTQxIn0.UyluIiBQRk-48AbRHk03Jwe1RhKMpEdzShIP_IW3O5s,"Roofing Service Field Supervisor (Commercial/Industrial Roofing) CentiMark Corporation, a national leader in the commercial/industrial roofing industry, has an exceptional opportunity for a Service Field Supervisor for our NJ/NY (5 Boroughs) office. JOB DUTIES Supervise multiple service crews Responsible for doing pre-job & post-job inspections Planning jobs for labor crews Responsible for setting up and maintaining a safe job site Daily communications with the customer Planning and executing a…",5884926541,62273.51,2026-09-15T12:27:08Z,-74.41154,62273.51,Adzuna::API::Response::Company,CentiMark Corporation,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Middlesex County', 'South Plainfield']","South Plainfield, Middlesex County",
full_time,29.46357,Route Driver,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926674?se=HviAsCyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=DB5152D6B39F390F2327680699E6B46A77206EB0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZpQXNDeXg4UkdFcmJSNGtHMUJPQSIsImkiOiI1ODg0OTI2Njc0In0.LTQvez8uyl96tdLELlxwdM2qwtduNx1TJx8jE1fl_Ps,"Description Driver – Portable Sanitation Join Honey Bucket, a division of Northwest Cascade, and be part of an employee-owned company excelling in portable restrooms, hand-washing stations, fencing, and storage containers. Home of over 750 employees in seven states, we offer driven individuals opportunities to earn more than just a paycheck! A ""Day in the Life"": Efficiently, energetically and independently, our drivers ensure the quality standards that make us stand out from our competition by:…",5884926674,46314.56,2026-09-15T12:27:08Z,-98.522671,46314.56,Adzuna::API::Response::Company,Honey Bucket,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Location,"['US', 'Texas', 'Bexar County', 'San Antonio']","San Antonio, Bexar County",
,37.885758,Meat - Seafood Clerk,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926666?se=HviAsCyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=0786683974EFC7B853CF6C1BA4E606DFB9730935,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNjY2NiIsInMiOiJIdmlBc0N5eDhSR0VyYlI0a0cxQk9BIn0.pcbH2fngzmMxkRV3HxMNMxHzAPfiLq890hqDN5XC08I,"A Day in the Life: We’re looking for a hardworking and customer-focused Meat/Seafood Department Clerk to join our team! In this role, you’ll assist with preparing, packaging, and displaying fresh meat and seafood products while ensuring top-notch quality and food safety standards. You’ll help keep the department clean, organized, and well-stocked, all while providing friendly, knowledgeable service to customers, whether it’s helping them find the perfect cut or offering cooking tips. If you’re …",5884926666,40848.84,2026-09-15T12:27:08Z,-122.11802,40848.84,Adzuna::API::Response::Company,Albertsons Companies,Retail Jobs,Adzuna::API::Response::Category,retail-jobs,Adzuna::API::Response::Location,"['US', 'California', 'Contra Costa County', 'Lafayette']","Lafayette, Contra Costa County",
,41.731788,Lead Educator,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926571?se=HviAsCyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=10C347061C4FDE5741322B02C20054DF1102B765,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNjU3MSIsInMiOiJIdmlBc0N5eDhSR0VyYlI0a0cxQk9BIn0.Os-1sb33WLa3Usbx7iOmlhT7vW34V9MCAeLDHWhmiCc,"Description At Yellow Brick Road, we’re on a mission to put good humans into the world and leave it better than we found it. Our team creates warm, inclusive, and joyful environments where children, families, and staff can thrive. If you’re energized by purpose, connection, and meaningful work, you’ll love being part of a community that invests in your growth and celebrates what makes you exceptional. The purpose of the Lead Educator is to provide a nurturing, positive, and innovative learning …",5884926571,34584.78,2026-09-15T12:27:08Z,-93.600128,34584.78,Adzuna::API::Response::Company,Yellow Brick Road Early Childhood Development Center,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs,Adzuna::API::Response::Location,"['US', 'Iowa', 'Polk County', 'Ankeny']","Ankeny, Polk County",
,,Plant Engineer - Plant Engineer Sr.,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926576?se=FvuTsSyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=120A52281050DB798EEEBE82097080D3EEA9C15F,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNjU3NiIsInMiOiJGdnVUc1N5eDhSR0VyYlI0a0cxQk9BIn0.YCK3Yx46oNtJPtl1kT6Am-2hgraftjElUsIsSGpEPwA,"The Plant Engineer provides technical leadership and engineering support to ensure safe, reliable, efficient, and compliant operation of the power plant. This role is responsible for plant performance monitoring, equipment reliability, troubleshooting, configuration control, project execution, and regulatory compliance, while serving as a key member of the plant leadership team and partnering closely with operations, maintenance, vendors, and regulatory agencies. The minimum qualifications outl…",5884926576,111786.25,2026-09-15T12:27:08Z,,111786.25,Adzuna::API::Response::Company,American Electric Power,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Adzuna::API::Response::Location,['US'],US,
full_time,33.636364,Contact Center Advisor,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926550?se=FvuTsSyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=93C0C3A57D3BFB5587C755E4F701CD5F00CD67F6,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnZ1VHNTeXg4UkdFcmJSNGtHMUJPQSIsImkiOiI1ODg0OTI2NTUwIn0.yFTmwYeRZCWT0xFlsRAiU0IRtzFyS6BWkfuffhQLot4,"City/State Virginia Beach, VA Work Shift First (Days) Overview: Sentara Health Plans in Virginia Beach is looking to hire a Contact Center Advisor. Remote opportunities available in the following states: Virginia, North Carolina, Alabama, Delaware, Florida, Georgia, Idaho, Indiana, Kansas, Louisiana, Maine, Maryland, Minnesota, Nebraska, Nevada, New Hampshire, North Dakota, Ohio, Oklahoma, Pennsylvania, South Carolina, South Dakota, Tennessee, Texas, Utah, Washington (state), West Virginia, Wis…",5884926550,51695.72,2026-09-15T12:27:08Z,-91.857353,51695.72,Adzuna::API::Response::Company,Sentara Health,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,Adzuna::API::Response::Location,"['US', 'Arkansas', 'Drew County', 'Tennessee']","Tennessee, Drew County",
,,"Sales Executive - Associate Director, New York (Insurance)",1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926520?se=FvuTsSyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=FB6A977B19B3533C05F6627D17C1A6C4F4FF924E,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNjUyMCIsInMiOiJGdnVUc1N5eDhSR0VyYlI0a0cxQk9BIn0.mo6h_Jh4m4vZ1qwvCxI0Ddb4LlvGLT1p48c-EDi1luE,"Location: New York, Iselin, Hoboken, Stamford, Jericho At EY, we’re all in to shape your future with confidence. We’ll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. Sales Executive – Associate Director, New York (Financial Services) Our Sales function brings together business, sector, and account knowledge along with EY competencies and solutions to meet unique client needs.…",5884926520,145488.69,2026-09-15T12:27:08Z,,145488.69,Adzuna::API::Response::Company,EY,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,Adzuna::API::Response::Location,['US'],US,
,35.788424,Front Desk Agent,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926663?se=FvuTsSyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=CA4BC599DDE719AF28C70CC3C522F27D02ED51AE,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnZ1VHNTeXg4UkdFcmJSNGtHMUJPQSIsImkiOiI1ODg0OTI2NjYzIn0.jcab3qM_qiAlB7pboC2-Q1LBfvtxGlvn5HS27cboiG4,"Company Description Wild Bear Inn places you in the heart of beautiful Pigeon Forge, Tennessee, which is nestled in the scenic Great Smoky Mountains, just minutes from Great Smoky Mountains National Park, the most visited national park in the country. As a member of the Wild Bear Inn team, you will help provide guests with an unforgettable vacation getaway at our ideally situated hotel. As part of Westgate Resorts, recognized by U.S. News?as one of the Best Companies to Work For, you’ll be join…",5884926663,26934.14,2026-09-15T12:27:08Z,-83.554333,26934.14,Adzuna::API::Response::Company,Westgate Resorts,Admin Jobs,Adzuna::API::Response::Category,admin-jobs,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Sevier County', 'Pigeon Forge']","Pigeon Forge, Sevier County",
,,Fuel Station Attendant,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5884926574?se=FvuTsSyx8RGErbR4kG1BOA&utm_medium=api&utm_source=abfa41a4&v=02569E59927782D8D32112833B54934B3FC40300,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDkyNjU3NCIsInMiOiJGdnVUc1N5eDhSR0VyYlI0a0cxQk9BIn0.-6dbpG7bhK2HYsDNsm7KvkyxdvVGORRoM5QYBEZ-8YA,"A Day in the Life: As a Fuel Station Attendant, your day is centered around keeping the station running smoothly while creating a positive experience for customers. You’re often the first point of contact as customers fuel up or stop in for quick purchases, handling transactions and answering questions while keeping interactions efficient and friendly. Another part of the role is keeping the station clean, stocked, and ready throughout the day. You’ll complete safety checks, restock supplies, a…",5884926574,31296.67,2026-09-15T12:27:08Z,,31296.67,Adzuna::API::Response::Company,Albertsons Companies,Retail Jobs,Adzuna::API::Response::Category,retail-jobs,Adzuna::API::Response::Location,['US'],US,
