salary_max,title,id,adref,redirect_url,created,latitude,description,salary_min,__CLASS__,longitude,salary_is_predicted,category.label,category.__CLASS__,category.tag,location.area,location.__CLASS__,location.display_name,company.__CLASS__,company.display_name,contract_time,contract_type
104000.0,Regional Truck Driver Lease Driver - 1yr EXP Required - Dry Van - $1.4k - $2k per week - Premier Transportation,5845185460,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmpSa0VVS2E4UkdWN3A0UkI1VDN4ZyIsImkiOiI1ODQ1MTg1NDYwIn0.ZvziQTuvkbXaTXuSe6PckU0DVxSc-53vCZJQMv8KAGA,https://www.adzuna.com/land/ad/5845185460?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=6AABDA1ECEE3295EBD07D1630467D6424110E16E,2026-08-17T09:35:49Z,33.195186,"CDL-A Lease Purchase Drivers | Earn Up to $250,000 Per Year. Ready to build your business without sacrificing support? Premier Transportation is seeking experienced CDL-A drivers interested in a Lease Purchase opportunity that offers strong earning potential, flexible scheduling, and access to consistent freight. Why Drivers Choose Premier  Earnings Potential Up to $250,000 Per Year  Choose Your Own Schedule  Consistent Southeast & Midwest Freight  Driver-Friendly No-Touch Deliveries ️ Company …",72800.0,Adzuna::API::Response::Job,-87.564769,0,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Alabama', 'Tuscaloosa County', 'Skyland']",Adzuna::API::Response::Location,"Skyland, Tuscaloosa County",Adzuna::API::Response::Company,Premier Transportation,full_time,
234000.0,Class A CDL Owner Operator - 1yr EXP Required - Local - Dry Van - $3.5k - $4.5k per week - IMC Logistics,5845185369,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmpSa0VVS2E4UkdWN3A0UkI1VDN4ZyIsImkiOiI1ODQ1MTg1MzY5In0.GLQliCcJD5j3AcgGuLRmvPbhoEOqX7EpHL03LWiCH20,https://www.adzuna.com/land/ad/5845185369?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=E1903FB3BBEE62938E916E1B9BE7076AA7BAE971,2026-08-17T09:35:48Z,40.25898,"CDL-A Owner Operator - Home Daily. CDL-A Owner Operator - Home Daily At IMC Logistics, we treat our drivers like family. We know the happiest truck drivers are the ones who enjoy a healthy work-life balance. IMC Logistics encourages our CDL-A Owner Operator truck drivers to work hard, but also to spend time with their families. As an IMC Logistics truck driver, you’ll benefit from flexible schedules, consistent freight and a strong culture. IMC Logistics Offers CDL-A Owner Operator: Gross settl…",182000.0,Adzuna::API::Response::Job,-76.86294,0,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Pennsylvania', 'Dauphin County', 'West End']",Adzuna::API::Response::Location,"West End, Dauphin County",Adzuna::API::Response::Company,IMC Logistics,full_time,
80538.27,Class A CDL Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,5845185366,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NTE4NTM2NiIsInMiOiJOalJrRVVLYThSR1Y3cDRSQjVUM3hnIn0.Dd28-hQ5ijOoKXxEfFlYourDIktUJ_YbQ9KQ_2Hhplg,https://www.adzuna.com/land/ad/5845185366?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=FCDABC06FDA601FF35C860558D666C977088E5BC,2026-08-17T09:35:48Z,43.999708,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,80538.27,Adzuna::API::Response::Job,-92.491794,1,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Minnesota', 'Olmsted County', 'Rochester']",Adzuna::API::Response::Location,"Rochester, Olmsted County",Adzuna::API::Response::Company,Harpers,full_time,
104000.0,Class A CDL Lease Driver - 1yr EXP Required - Regional - Dry Van - $1.4k - $2k per week - Premier Transportation,5845185414,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmpSa0VVS2E4UkdWN3A0UkI1VDN4ZyIsImkiOiI1ODQ1MTg1NDE0In0.xRrAcBUGbVRS84i0FrHQylzPy-cCr-j4MoPAm_N2Ebg,https://www.adzuna.com/land/ad/5845185414?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=395C8DEF781150B564B393E99BC0EFF95293EBE0,2026-08-17T09:35:48Z,33.996485,"CDL-A Lease Purchase Drivers | Earn Up to $250,000 Per Year. Ready to build your business without sacrificing support? Premier Transportation is seeking experienced CDL-A drivers interested in a Lease Purchase opportunity that offers strong earning potential, flexible scheduling, and access to consistent freight. Why Drivers Choose Premier  Earnings Potential Up to $250,000 Per Year  Choose Your Own Schedule  Consistent Southeast & Midwest Freight  Driver-Friendly No-Touch Deliveries ️ Company …",72800.0,Adzuna::API::Response::Job,-81.030183,0,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'South Carolina', 'Richland County', 'Market']",Adzuna::API::Response::Location,"Market, Richland County",Adzuna::API::Response::Company,Premier Transportation,full_time,
234000.0,Class A CDL Owner Operator - 1yr EXP Required - Local - Dry Van - $3.5k - $4.5k per week - IMC Logistics,5845185384,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NTE4NTM4NCIsInMiOiJOalJrRVVLYThSR1Y3cDRSQjVUM3hnIn0.Kso90KmoEFHU0dnwHvhFKV32EM_ySWQd4-X7-n5It4o,https://www.adzuna.com/land/ad/5845185384?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=97CFD85EB531227229D3C97B0C17C38F7972FC16,2026-08-17T09:35:48Z,40.030868,"CDL-A Owner Operator - Home Daily. CDL-A Owner Operator - Home Daily At IMC Logistics, we treat our drivers like family. We know the happiest truck drivers are the ones who enjoy a healthy work-life balance. IMC Logistics encourages our CDL-A Owner Operator truck drivers to work hard, but also to spend time with their families. As an IMC Logistics truck driver, you’ll benefit from flexible schedules, consistent freight and a strong culture. IMC Logistics Offers CDL-A Owner Operator: Gross settl…",182000.0,Adzuna::API::Response::Job,-76.331325,0,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Pennsylvania', 'Lancaster County', 'Bausman']",Adzuna::API::Response::Location,"Bausman, Lancaster County",Adzuna::API::Response::Company,IMC Logistics,full_time,
104000.0,Regional Truck Driver Lease Driver - 1yr EXP Required - Dry Van - $1.4k - $2k per week - Premier Transportation,5845185395,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NTE4NTM5NSIsInMiOiJOalJrRVVLYThSR1Y3cDRSQjVUM3hnIn0.lhLgUbehiYcnCV_BHh8KEFjST4Rf8Nk8ToDusV-RN10,https://www.adzuna.com/land/ad/5845185395?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=B35BF0C0394B8EF2B00B8E5EFF9C06EE200ABB27,2026-08-17T09:35:48Z,36.070282,"CDL-A Lease Purchase Drivers | Earn Up to $250,000 Per Year. Ready to build your business without sacrificing support? Premier Transportation is seeking experienced CDL-A drivers interested in a Lease Purchase opportunity that offers strong earning potential, flexible scheduling, and access to consistent freight. Why Drivers Choose Premier  Earnings Potential Up to $250,000 Per Year  Choose Your Own Schedule  Consistent Southeast & Midwest Freight  Driver-Friendly No-Touch Deliveries ️ Company …",72800.0,Adzuna::API::Response::Job,-79.771856,0,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'North Carolina', 'Guilford County', 'Greensboro']",Adzuna::API::Response::Location,"Greensboro, Guilford County",Adzuna::API::Response::Company,Premier Transportation,full_time,
104000.0,CDL-A Lease Driver - 1yr EXP Required - Regional - Dry Van - $1.4k - $2k per week - Premier Transportation,5845185409,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmpSa0VVS2E4UkdWN3A0UkI1VDN4ZyIsImkiOiI1ODQ1MTg1NDA5In0.us7_jV_oHv1sXZBmtxgYEi_eUvR_O1PQfdlESxBe0-c,https://www.adzuna.com/land/ad/5845185409?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=156AA0BCC7F8048D8D8B5AD5188DE105CCC5FA5B,2026-08-17T09:35:48Z,35.227805,"CDL-A Lease Purchase Drivers | Earn Up to $250,000 Per Year. Ready to build your business without sacrificing support? Premier Transportation is seeking experienced CDL-A drivers interested in a Lease Purchase opportunity that offers strong earning potential, flexible scheduling, and access to consistent freight. Why Drivers Choose Premier  Earnings Potential Up to $250,000 Per Year  Choose Your Own Schedule  Consistent Southeast & Midwest Freight  Driver-Friendly No-Touch Deliveries ️ Company …",72800.0,Adzuna::API::Response::Job,-80.844267,0,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']",Adzuna::API::Response::Location,"Charlotte, Mecklenburg County",Adzuna::API::Response::Company,Premier Transportation,full_time,
104000.0,Regional Truck Driver Lease Driver - 1yr EXP Required - Dry Van - $1.4k - $2k per week - Premier Transportation,5845185373,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmpSa0VVS2E4UkdWN3A0UkI1VDN4ZyIsImkiOiI1ODQ1MTg1MzczIn0.nIxeA583f2SgBE9AuXwqmxn3Trgu9EY10-43vtqH9mQ,https://www.adzuna.com/land/ad/5845185373?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=0EB3458B980290395330B6D119407BE1DEC7461D,2026-08-17T09:35:48Z,33.473754,"CDL-A Lease Purchase Drivers | Earn Up to $250,000 Per Year. Ready to build your business without sacrificing support? Premier Transportation is seeking experienced CDL-A drivers interested in a Lease Purchase opportunity that offers strong earning potential, flexible scheduling, and access to consistent freight. Why Drivers Choose Premier  Earnings Potential Up to $250,000 Per Year  Choose Your Own Schedule  Consistent Southeast & Midwest Freight  Driver-Friendly No-Touch Deliveries ️ Company …",72800.0,Adzuna::API::Response::Job,-82.012604,0,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Georgia', 'Richmond County', 'Augusta']",Adzuna::API::Response::Location,"Augusta, Richmond County",Adzuna::API::Response::Company,Premier Transportation,full_time,
104000.0,CDL-A Lease Driver - 1yr EXP Required - Regional - Dry Van - $1.4k - $2k per week - Premier Transportation,5845185397,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NTE4NTM5NyIsInMiOiJOalJrRVVLYThSR1Y3cDRSQjVUM3hnIn0.k0aCNzHClRWxf1Hds4xgRHjaI-3gO65nZy_xFyxyYDc,https://www.adzuna.com/land/ad/5845185397?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=8D590A354EF31B478148C046F5CB0581B6137CDB,2026-08-17T09:35:48Z,35.688696,"CDL-A Lease Purchase Drivers | Earn Up to $250,000 Per Year. Ready to build your business without sacrificing support? Premier Transportation is seeking experienced CDL-A drivers interested in a Lease Purchase opportunity that offers strong earning potential, flexible scheduling, and access to consistent freight. Why Drivers Choose Premier  Earnings Potential Up to $250,000 Per Year  Choose Your Own Schedule  Consistent Southeast & Midwest Freight  Driver-Friendly No-Touch Deliveries ️ Company …",72800.0,Adzuna::API::Response::Job,-78.662695,0,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'North Carolina', 'Wake County', 'Raleigh', 'West Raleigh']",Adzuna::API::Response::Location,"West Raleigh, Raleigh",Adzuna::API::Response::Company,Premier Transportation,full_time,
104000.0,Class A CDL Lease Driver - 1yr EXP Required - Regional - Dry Van - $1.4k - $2k per week - Premier Transportation,5845185403,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmpSa0VVS2E4UkdWN3A0UkI1VDN4ZyIsImkiOiI1ODQ1MTg1NDAzIn0.fWOD_7SqRP5kz23C_6Q6a9dR-CwGAep_q5RR8WpUE7Y,https://www.adzuna.com/land/ad/5845185403?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=6021E3D6114C82EEEBEC329880F860187DEBE88A,2026-08-17T09:35:48Z,31.824705,"CDL-A Lease Purchase Drivers | Earn Up to $250,000 Per Year. Ready to build your business without sacrificing support? Premier Transportation is seeking experienced CDL-A drivers interested in a Lease Purchase opportunity that offers strong earning potential, flexible scheduling, and access to consistent freight. Why Drivers Choose Premier  Earnings Potential Up to $250,000 Per Year  Choose Your Own Schedule  Consistent Southeast & Midwest Freight  Driver-Friendly No-Touch Deliveries ️ Company …",72800.0,Adzuna::API::Response::Job,-81.618235,0,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Georgia', 'Liberty County', 'Hinesville']",Adzuna::API::Response::Location,"Hinesville, Liberty County",Adzuna::API::Response::Company,Premier Transportation,full_time,
104000.0,Regional Truck Driver Lease Driver - 1yr EXP Required - Dry Van - $1.4k - $2k per week - Premier Transportation,5845185396,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmpSa0VVS2E4UkdWN3A0UkI1VDN4ZyIsImkiOiI1ODQ1MTg1Mzk2In0.vfgHzfx8wgahNUTq-rMc11fpTZlucaaShj9DpXz6CzI,https://www.adzuna.com/land/ad/5845185396?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=D52A374678922475C8DBA1D704BC84A78111EB9F,2026-08-17T09:35:48Z,34.829463,"CDL-A Lease Purchase Drivers | Earn Up to $250,000 Per Year. Ready to build your business without sacrificing support? Premier Transportation is seeking experienced CDL-A drivers interested in a Lease Purchase opportunity that offers strong earning potential, flexible scheduling, and access to consistent freight. Why Drivers Choose Premier  Earnings Potential Up to $250,000 Per Year  Choose Your Own Schedule  Consistent Southeast & Midwest Freight  Driver-Friendly No-Touch Deliveries ️ Company …",72800.0,Adzuna::API::Response::Job,-82.340884,0,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'South Carolina', 'Greenville County', 'Batesville']",Adzuna::API::Response::Location,"Batesville, Greenville County",Adzuna::API::Response::Company,Premier Transportation,full_time,
104000.0,CDL-A Lease Driver - 1yr EXP Required - Regional - Dry Van - $1.4k - $2k per week - Premier Transportation,5845185417,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NTE4NTQxNyIsInMiOiJOalJrRVVLYThSR1Y3cDRSQjVUM3hnIn0._pH8w01MgVtZBo-n176Z58_6dQlBNSFRmK6FPmRuRcc,https://www.adzuna.com/land/ad/5845185417?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=E99163CD6ADE29AB719AE3D565AE6E832E0E2923,2026-08-17T09:35:48Z,33.747434,"CDL-A Lease Purchase Drivers | Earn Up to $250,000 Per Year. Ready to build your business without sacrificing support? Premier Transportation is seeking experienced CDL-A drivers interested in a Lease Purchase opportunity that offers strong earning potential, flexible scheduling, and access to consistent freight. Why Drivers Choose Premier  Earnings Potential Up to $250,000 Per Year  Choose Your Own Schedule  Consistent Southeast & Midwest Freight  Driver-Friendly No-Touch Deliveries ️ Company …",72800.0,Adzuna::API::Response::Job,-84.388176,0,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Georgia', 'DeKalb County', 'Northlake']",Adzuna::API::Response::Location,"Northlake, DeKalb County",Adzuna::API::Response::Company,Premier Transportation,full_time,
63225.11,CDL-A Company Driver - 1yr EXP Required - Regional - Dry Van - Action Industries Logistics LLC,5845185381,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NTE4NTM4MSIsInMiOiJOalJrRVVLYThSR1Y3cDRSQjVUM3hnIn0.3uNcY7mDIOJ4mTQsgKZLymWCuy-O_rVN_Y3eH6scRQw,https://www.adzuna.com/land/ad/5845185381?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=12FABDEAE7AE6DEF7C8D5E624EF637AB8FA37539,2026-08-17T09:35:48Z,41.0817,"Regional CDL A Driver - Lehigh Valley. Class A CDL Driver – Regional (Home Weekends) Action Industries Logistics, LLC is currently hiring experienced Class A CDL Drivers for our Easton, PA. location. We are a leading supplier and manufacturer of high-quality garage door parts, delivering exceptional service to customers throughout our regional network. Position Details Full-time, Monday–Friday Daytime shift Drivers remain on the road during the week Home every weekend, typically returning Thurs…",63225.11,Adzuna::API::Response::Job,-75.422801,1,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Pennsylvania', 'Monroe County', 'Pocono Pines']",Adzuna::API::Response::Location,"Pocono Pines, Monroe County",Adzuna::API::Response::Company,Action Industries Logistics LLC,full_time,
234000.0,Local Truck Driver Owner Operator - 1yr EXP Required - Dry Van - $3.5k - $4.5k per week - IMC Logistics,5845185372,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmpSa0VVS2E4UkdWN3A0UkI1VDN4ZyIsImkiOiI1ODQ1MTg1MzcyIn0.gdF7znzkV5aB68ZK0dVXPUAX3myphx_aZWhbAGcINnM,https://www.adzuna.com/land/ad/5845185372?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=896FF247035FAAB5DC30BC70C86496C11B5FCEC4,2026-08-17T09:35:48Z,40.030868,"CDL-A Owner Operator - Home Daily. CDL-A Owner Operator - Home Daily At IMC Logistics, we treat our drivers like family. We know the happiest truck drivers are the ones who enjoy a healthy work-life balance. IMC Logistics encourages our CDL-A Owner Operator truck drivers to work hard, but also to spend time with their families. As an IMC Logistics truck driver, you’ll benefit from flexible schedules, consistent freight and a strong culture. IMC Logistics Offers CDL-A Owner Operator: Gross settl…",182000.0,Adzuna::API::Response::Job,-76.331325,0,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Pennsylvania', 'Lancaster County', 'Bausman']",Adzuna::API::Response::Location,"Bausman, Lancaster County",Adzuna::API::Response::Company,IMC Logistics,full_time,
104000.0,Regional Truck Driver Lease Driver - 1yr EXP Required - Dry Van - $1.4k - $2k per week - Premier Transportation,5845185374,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NTE4NTM3NCIsInMiOiJOalJrRVVLYThSR1Y3cDRSQjVUM3hnIn0.svRPMCp591VZVNItIkCP701K9MNkMhx6c9a0LyEQB2A,https://www.adzuna.com/land/ad/5845185374?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=C63DEF8E820E37E9B08894E285E66F5524F3B294,2026-08-17T09:35:48Z,35.078821,"CDL-A Lease Purchase Drivers | Earn Up to $250,000 Per Year. Ready to build your business without sacrificing support? Premier Transportation is seeking experienced CDL-A drivers interested in a Lease Purchase opportunity that offers strong earning potential, flexible scheduling, and access to consistent freight. Why Drivers Choose Premier  Earnings Potential Up to $250,000 Per Year  Choose Your Own Schedule  Consistent Southeast & Midwest Freight  Driver-Friendly No-Touch Deliveries ️ Company …",72800.0,Adzuna::API::Response::Job,-78.888273,0,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'North Carolina', 'Cumberland County', 'Haymount']",Adzuna::API::Response::Location,"Haymount, Cumberland County",Adzuna::API::Response::Company,Premier Transportation,full_time,
104000.0,CDL-A Lease Driver - 1yr EXP Required - Regional - Dry Van - $1.4k - $2k per week - Premier Transportation,5845185392,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmpSa0VVS2E4UkdWN3A0UkI1VDN4ZyIsImkiOiI1ODQ1MTg1MzkyIn0.5JdrltNf7ZcQPf4TWDOX74p5Z8fCQqKrez0ytc5Ef4I,https://www.adzuna.com/land/ad/5845185392?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=9A7B21DEDA4D2C4F4DDF86DBB2C04D2543245103,2026-08-17T09:35:48Z,33.519379,"CDL-A Lease Purchase Drivers | Earn Up to $250,000 Per Year. Ready to build your business without sacrificing support? Premier Transportation is seeking experienced CDL-A drivers interested in a Lease Purchase opportunity that offers strong earning potential, flexible scheduling, and access to consistent freight. Why Drivers Choose Premier  Earnings Potential Up to $250,000 Per Year  Choose Your Own Schedule  Consistent Southeast & Midwest Freight  Driver-Friendly No-Touch Deliveries ️ Company …",72800.0,Adzuna::API::Response::Job,-86.807562,0,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Alabama', 'Jefferson County', 'Birmingham']",Adzuna::API::Response::Location,"Birmingham, Jefferson County",Adzuna::API::Response::Company,Premier Transportation,full_time,
104000.0,Regional Truck Driver Lease Driver - 1yr EXP Required - Dry Van - $1.4k - $2k per week - Premier Transportation,5845185386,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmpSa0VVS2E4UkdWN3A0UkI1VDN4ZyIsImkiOiI1ODQ1MTg1Mzg2In0.aErZr2_SPslbZfQUv2Kk2a20BgW_mCwJfFuxx1spRgE,https://www.adzuna.com/land/ad/5845185386?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=FB0FD9135C365E409BA4CC7BBD04BB37E0CEF869,2026-08-17T09:35:48Z,30.690346,"CDL-A Lease Purchase Drivers | Earn Up to $250,000 Per Year. Ready to build your business without sacrificing support? Premier Transportation is seeking experienced CDL-A drivers interested in a Lease Purchase opportunity that offers strong earning potential, flexible scheduling, and access to consistent freight. Why Drivers Choose Premier  Earnings Potential Up to $250,000 Per Year  Choose Your Own Schedule  Consistent Southeast & Midwest Freight  Driver-Friendly No-Touch Deliveries ️ Company …",72800.0,Adzuna::API::Response::Job,-88.046777,0,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Alabama', 'Mobile County', 'Mobile']",Adzuna::API::Response::Location,"Mobile, Mobile County",Adzuna::API::Response::Company,Premier Transportation,full_time,
67346.75,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,5845185325,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NTE4NTMyNSIsInMiOiJOalJrRVVLYThSR1Y3cDRSQjVUM3hnIn0.CkeJsEHsJG-C8K9m31UvpKnUFRQnt2q3TWpQwAy_MNg,https://www.adzuna.com/land/ad/5845185325?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=81C7D1129FA7FB29A34D8921CD2C3088A64F6FCE,2026-08-17T09:35:47Z,33.701976,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,67346.75,Adzuna::API::Response::Job,-78.892692,1,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'South Carolina', 'Horry County', 'Carolina Forest']",Adzuna::API::Response::Location,"Carolina Forest, Horry County",Adzuna::API::Response::Company,Harpers,full_time,
75288.96,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,5845185329,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NTE4NTMyOSIsInMiOiJOalJrRVVLYThSR1Y3cDRSQjVUM3hnIn0.oC1xEWiPuQEZHDwjmZKC9b3RyMqxRJVpHCG8hnLLaG4,https://www.adzuna.com/land/ad/5845185329?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=E88249FB48EE3A0CC96371CBB520137B476B8DCC,2026-08-17T09:35:47Z,42.2152,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,75288.96,Adzuna::API::Response::Job,-83.3497,1,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Michigan', 'Wayne County', 'Romulus']",Adzuna::API::Response::Location,"Romulus, Wayne County",Adzuna::API::Response::Company,Harpers,full_time,
80500.73,CDL-A Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,5845185347,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmpSa0VVS2E4UkdWN3A0UkI1VDN4ZyIsImkiOiI1ODQ1MTg1MzQ3In0.VJRo2n0zCDvZXjIVMj8G0SkqSEN7K7EYKdCVfBV6fwI,https://www.adzuna.com/land/ad/5845185347?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=89BFADE743370597FEF3F3E8BE1033123A3BD7DD,2026-08-17T09:35:47Z,38.906704,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,80500.73,Adzuna::API::Response::Job,-77.041912,1,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Washington, D.C.']",Adzuna::API::Response::Location,"Washington, D.C., US",Adzuna::API::Response::Company,Harpers,full_time,
76522.66,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,5845185337,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmpSa0VVS2E4UkdWN3A0UkI1VDN4ZyIsImkiOiI1ODQ1MTg1MzM3In0.ZIUMdbjv02AzBkHm38VJYTFiizVPWOifFXbd1hBnizw,https://www.adzuna.com/land/ad/5845185337?se=NjRkEUKa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=840DFD075BC6BCDE7E02D82848B2019FD843C62F,2026-08-17T09:35:47Z,44.9346,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,76522.66,Adzuna::API::Response::Job,-93.1646,1,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Minnesota', 'Dakota County', 'Lilydale']",Adzuna::API::Response::Location,"Lilydale, Dakota County",Adzuna::API::Response::Company,Harpers,full_time,
