longitude,contract_time,description,__CLASS__,title,salary_min,latitude,salary_is_predicted,created,adref,redirect_url,salary_max,id,company.display_name,company.__CLASS__,location.area,location.__CLASS__,location.display_name,category.tag,category.label,category.__CLASS__,contract_type
-87.581133,,"Job Description Job Description Location: Princeton, IN Compensation: $15.00 per hour (Paid Biweekly) Job Type: Full-Time or Part-Time Benefits: Flexible scheduling options Paid training Company-provided vehicle during trips Biweekly direct deposit Independent work environment Opportunities for additional trips based on volume About the Role: We are seeking dependable, safety-focused drivers to transport railroad crew members safely and on time. Our drivers play a critical role in keeping rail …",Adzuna::API::Response::Job,Professional Driver,32897.43,38.251156,1,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHRuaDdYZVo4UkdmMEpNNmVDVzRtdyIsImkiOiI1ODQ0MjI4NTk0In0.fYvdt4tZhnIJoF_sqxEdVQKf27xVfLM5RwqoCo3k6xQ,https://www.adzuna.com/land/ad/5844228594?se=Ptnh7XeZ8RGf0JM6eCW4mw&utm_medium=api&utm_source=abfa41a4&v=DB498BE531A22F6548F962BE6AE7B7780E307A10,32897.43,5844228594,Professional Transportation Inc.,Adzuna::API::Response::Company,"['US', 'Indiana', 'Gibson County', 'Fort Branch']",Adzuna::API::Response::Location,"Fort Branch, Gibson County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-112.044304,full_time,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0…",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,0.0,41.171532,0,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIyODU2MyIsInMiOiJQdG5oN1hlWjhSR2YwSk02ZUNXNG13In0.rOSTyaTdingoTiNmvm9afIMzKUNBo_U3Rftl6MPtu9Y,https://www.adzuna.com/details/5844228563?utm_medium=api&utm_source=abfa41a4,78000.0,5844228563,U.S. Xpress - OTR,Adzuna::API::Response::Company,"['US', 'Utah', 'Weber County', 'Roy']",Adzuna::API::Response::Location,"Roy, Weber County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-111.6735,full_time,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,0.0,40.113,0,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIyODU2NyIsInMiOiJQdG5oN1hlWjhSR2YwSk02ZUNXNG13In0.T0F18pTIDIoloCxii_IT6ZmY5KJnz_W10wuOtD-h7kQ,https://www.adzuna.com/details/5844228567?utm_medium=api&utm_source=abfa41a4,78000.0,5844228567,U.S. Xpress - OTR,Adzuna::API::Response::Company,"['US', 'Utah', 'Utah County', 'Spanish Fork']",Adzuna::API::Response::Location,"Spanish Fork, Utah County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-117.946596,full_time,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0…",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,0.0,41.641729,0,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHRuaDdYZVo4UkdmMEpNNmVDVzRtdyIsImkiOiI1ODQ0MjI4NjQ1In0.s47k5sPxdGiO-v-96BgV4NFb-kvBeoHIWqtxCoS8620,https://www.adzuna.com/details/5844228645?utm_medium=api&utm_source=abfa41a4,78000.0,5844228645,U.S. Xpress - OTR,Adzuna::API::Response::Company,"['US', 'Nevada', 'Humboldt County', 'Orovada']",Adzuna::API::Response::Location,"Orovada, Humboldt County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-117.749155,full_time,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0…",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,0.0,40.963031,0,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIyODYzOCIsInMiOiJQdG5oN1hlWjhSR2YwSk02ZUNXNG13In0.kE9LF6nkHDhBnFSs4v0sbkASgUOn8mwz44rE3re5C7Y,https://www.adzuna.com/details/5844228638?utm_medium=api&utm_source=abfa41a4,78000.0,5844228638,U.S. Xpress - OTR,Adzuna::API::Response::Company,"['US', 'Nevada', 'Humboldt County', 'Grass Valley']",Adzuna::API::Response::Location,"Grass Valley, Humboldt County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-117.946596,full_time,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,0.0,41.641729,0,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekxNZDczZVo4UkdmMEpNNmVDVzRtdyIsImkiOiI1ODQ0MjI4NjE2In0.6vbPlwHbuo0mIUVOGDX4kTi8GbX-GoG1fkZagNdGu0M,https://www.adzuna.com/details/5844228616?utm_medium=api&utm_source=abfa41a4,78000.0,5844228616,U.S. Xpress - OTR,Adzuna::API::Response::Company,"['US', 'Nevada', 'Humboldt County', 'Orovada']",Adzuna::API::Response::Location,"Orovada, Humboldt County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-111.85749,,"Job Description Job Description Join Our Team: Drive the Future of Auto Logistics! What We Offer: $70k–$120k annual earnings potential (percentage pay) Consistent home time depending on lane (local, regional long-haul available) Late-model trucks with easy-to-use straps and hydraulics, new trucks added annually Paid orientation Generous performance and damage-free bonus opportunities; we want the best driversand we want them to maximize their earning potential! Scheduled pay increases for lengt…",Adzuna::API::Response::Job,"CDL-A Auto Haulers Needed: Earn $70,000-$120,000 per year, Regional and OTR Routes Available, Home",96737.77,43.797485,1,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekxNZDczZVo4UkdmMEpNNmVDVzRtdyIsImkiOiI1ODQ0MjI4NjMxIn0.Hp5Jer5fyyZEg9iEkQAYTJkHq5phKuiPpYji68dYEVc,https://www.adzuna.com/land/ad/5844228631?se=zLMd73eZ8RGf0JM6eCW4mw&utm_medium=api&utm_source=abfa41a4&v=52697B231C41E6788FAF1AD7678A583944FE455E,96737.77,5844228631,Proficient Auto Transport,Adzuna::API::Response::Company,"['US', 'Idaho', 'Madison County', 'Burton']",Adzuna::API::Response::Location,"Burton, Madison County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-107.835356,full_time,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0…",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,0.0,35.167263,0,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIyODYxOCIsInMiOiJ6TE1kNzNlWjhSR2YwSk02ZUNXNG13In0.3tUxisWHAdP7EjiNcHiw6KVNWSsPUmAfF9ivTeIbM-E,https://www.adzuna.com/details/5844228618?utm_medium=api&utm_source=abfa41a4,78000.0,5844228618,U.S. Xpress - OTR,Adzuna::API::Response::Company,"['US', 'New Mexico', 'Cibola County', 'Grants']",Adzuna::API::Response::Location,"Grants, Cibola County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-111.864519,full_time,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0…",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,0.0,40.405807,0,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIyODU4MCIsInMiOiJ6TE1kNzNlWjhSR2YwSk02ZUNXNG13In0.37QeZVetlJmP2q_SU_iBKDUPudO7ExudMzFelfPESqU,https://www.adzuna.com/details/5844228580?utm_medium=api&utm_source=abfa41a4,78000.0,5844228580,U.S. Xpress - OTR,Adzuna::API::Response::Company,"['US', 'Utah', 'Utah County', 'Cedar Pass']",Adzuna::API::Response::Location,"Cedar Pass, Utah County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-117.749155,full_time,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,0.0,40.963031,0,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekxNZDczZVo4UkdmMEpNNmVDVzRtdyIsImkiOiI1ODQ0MjI4NjM1In0.hvaC5mLJAMLEucLM_jTJTtUFGEVOmmwB7uMyB_5hd94,https://www.adzuna.com/details/5844228635?utm_medium=api&utm_source=abfa41a4,78000.0,5844228635,U.S. Xpress - OTR,Adzuna::API::Response::Company,"['US', 'Nevada', 'Humboldt County', 'Grass Valley']",Adzuna::API::Response::Location,"Grass Valley, Humboldt County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-106.68666,full_time,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0…",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,0.0,34.61034,0,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekxNZDczZVo4UkdmMEpNNmVDVzRtdyIsImkiOiI1ODQ0MjI4NTkwIn0.oEkW5xTvBv9M9DojxakGerqTs56ig-7tRSe9JxQPFIw,https://www.adzuna.com/details/5844228590?utm_medium=api&utm_source=abfa41a4,78000.0,5844228590,U.S. Xpress - OTR,Adzuna::API::Response::Company,"['US', 'New Mexico', 'Valencia County', 'Los Trujillos']",Adzuna::API::Response::Location,"Los Trujillos, Valencia County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-96.884719,,"Job Description Job Description Job Requirements: •Valid CDL Class A •Minimum 12 months experience driving CDL Class A commercial trucks •OTR experience preferred •DOT drug test, physical, and a good MVR Job Description: 74cpm OTR Truck Driver  Excellent Benefits! $3,000 SIGN ON BONUS!Position Details • No touch freight: drop and hook or live load and unload •Typical home time every 2-3 weeks; some flexibility available •Delivering regionally throughout the Southern U.S. •WY, CO, NM are staple …",Adzuna::API::Response::Job,OTR Class A Truck Driver,110745.84,32.184038,1,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekxNZDczZVo4UkdmMEpNNmVDVzRtdyIsImkiOiI1ODQ0MjI4NjAwIn0.FVQr-M5x_hqb-wrKOvowqDmZe7dzLb0oiH0VCca5wJk,https://www.adzuna.com/land/ad/5844228600?se=zLMd73eZ8RGf0JM6eCW4mw&utm_medium=api&utm_source=abfa41a4&v=0E659FAA30F49EA0A70F36246C9A35AC33309E04,110745.84,5844228600,"Apache Logistics, Inc.",Adzuna::API::Response::Company,"['US', 'Texas', 'Ellis County', 'Italy']",Adzuna::API::Response::Location,"Italy, Ellis County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-106.79382,full_time,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,0.0,34.00632,0,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekxNZDczZVo4UkdmMEpNNmVDVzRtdyIsImkiOiI1ODQ0MjI4NjQ0In0.KV82crt0XLrK2LBNzEQKSi5NRkjlwyYyvQCEGBMoyR8,https://www.adzuna.com/details/5844228644?utm_medium=api&utm_source=abfa41a4,78000.0,5844228644,U.S. Xpress - OTR,Adzuna::API::Response::Company,"['US', 'New Mexico', 'Socorro County', 'Luis Lopez']",Adzuna::API::Response::Location,"Luis Lopez, Socorro County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-111.681014,full_time,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0…",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,0.0,40.233506,0,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIyODU3NyIsInMiOiJ6TE1kNzNlWjhSR2YwSk02ZUNXNG13In0.ID5nipK8VtXDVnpSHfkOMLlikykuS9Kdi2xKtKgsU2w,https://www.adzuna.com/details/5844228577?utm_medium=api&utm_source=abfa41a4,78000.0,5844228577,U.S. Xpress - OTR,Adzuna::API::Response::Company,"['US', 'Utah', 'Utah County', 'Lakeview']",Adzuna::API::Response::Location,"Lakeview, Utah County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-111.843711,full_time,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0…",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,0.0,33.43065,0,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekxNZDczZVo4UkdmMEpNNmVDVzRtdyIsImkiOiI1ODQ0MjI4NTc0In0.i6PaJvlxZIiQQpPMeMUB2rHnoo-tEI13YCpN1hJHzr8,https://www.adzuna.com/details/5844228574?utm_medium=api&utm_source=abfa41a4,78000.0,5844228574,U.S. Xpress - OTR,Adzuna::API::Response::Company,"['US', 'Arizona', 'Maricopa County', 'Mesa']",Adzuna::API::Response::Location,"Mesa, Maricopa County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-111.522041,full_time,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0…",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,0.0,33.404035,0,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekxNZDczZVo4UkdmMEpNNmVDVzRtdyIsImkiOiI1ODQ0MjI4NTg1In0.l6TDSAg-kvzKdWOSxmfGzQ8tYdeT656FO2NXe5dKffE,https://www.adzuna.com/details/5844228585?utm_medium=api&utm_source=abfa41a4,78000.0,5844228585,U.S. Xpress - OTR,Adzuna::API::Response::Company,"['US', 'Arizona', 'Pinal County', 'Apache Junction']",Adzuna::API::Response::Location,"Apache Junction, Pinal County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-106.38792,full_time,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0…",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,0.0,35.2749,0,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIyODU5OCIsInMiOiJ6TE1kNzNlWjhSR2YwSk02ZUNXNG13In0.WXLw1DFweNtun6MtLhnnzevp1zIFSroRPar4yEvGv_I,https://www.adzuna.com/details/5844228598?utm_medium=api&utm_source=abfa41a4,78000.0,5844228598,U.S. Xpress - OTR,Adzuna::API::Response::Company,"['US', 'New Mexico', 'Sandoval County', 'Placitas']",Adzuna::API::Response::Location,"Placitas, Sandoval County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-106.27968,full_time,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,0.0,35.01576,0,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIyODYyOCIsInMiOiJ6TE1kNzNlWjhSR2YwSk02ZUNXNG13In0.q8duBAuuuAwYRiKGQl9CrA3L_W2rhzFpig_Ue9Kdsi8,https://www.adzuna.com/details/5844228628?utm_medium=api&utm_source=abfa41a4,78000.0,5844228628,U.S. Xpress - OTR,Adzuna::API::Response::Company,"['US', 'New Mexico', 'Bernalillo County', 'Escobosa']",Adzuna::API::Response::Location,"Escobosa, Bernalillo County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-111.936136,full_time,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0…",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,0.0,41.029456,0,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekxNZDczZVo4UkdmMEpNNmVDVzRtdyIsImkiOiI1ODQ0MjI4NTk3In0.aEnpoJrCeI8tuwYntrdrazc44wCsbu9vfrKkh1ZEN3c,https://www.adzuna.com/details/5844228597?utm_medium=api&utm_source=abfa41a4,78000.0,5844228597,U.S. Xpress - OTR,Adzuna::API::Response::Company,"['US', 'Utah', 'Davis County', 'Kaysville']",Adzuna::API::Response::Location,"Kaysville, Davis County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-111.543997,full_time,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,0.0,33.238103,0,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekxNZDczZVo4UkdmMEpNNmVDVzRtdyIsImkiOiI1ODQ0MjI4NjA1In0.c-YZHFd9vWhFMUb6yIsb7vrPIz4rN5KmE5Y2AqIjBhE,https://www.adzuna.com/details/5844228605?utm_medium=api&utm_source=abfa41a4,78000.0,5844228605,U.S. Xpress - OTR,Adzuna::API::Response::Company,"['US', 'Arizona', 'Pinal County', 'San Tan Valley']",Adzuna::API::Response::Location,"San Tan Valley, Pinal County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-106.68666,full_time,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0…",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,0.0,34.61034,0,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekxNZDczZVo4UkdmMEpNNmVDVzRtdyIsImkiOiI1ODQ0MjI4NTcxIn0.Zf-lT_er66R0zx95mk36L0O12FjNx1vZOYE3eKVBuVQ,https://www.adzuna.com/details/5844228571?utm_medium=api&utm_source=abfa41a4,78000.0,5844228571,U.S. Xpress - OTR,Adzuna::API::Response::Company,"['US', 'New Mexico', 'Valencia County', 'Los Trujillos']",Adzuna::API::Response::Location,"Los Trujillos, Valencia County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-111.43368,full_time,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,0.0,33.359866,0,2026-08-16T08:43:13Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekxNZDczZVo4UkdmMEpNNmVDVzRtdyIsImkiOiI1ODQ0MjI4NTg2In0.-nBOtCAQ_J5xx-hWN9kGJjWEx0cm85F7T3hClBT5Rps,https://www.adzuna.com/details/5844228586?utm_medium=api&utm_source=abfa41a4,78000.0,5844228586,U.S. Xpress - OTR,Adzuna::API::Response::Company,"['US', 'Arizona', 'Pinal County', 'Superstition Mountain']",Adzuna::API::Response::Location,"Superstition Mountain, Pinal County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
