__CLASS__,adref,redirect_url,latitude,longitude,contract_type,id,created,title,contract_time,salary_min,salary_max,description,salary_is_predicted,category.tag,category.__CLASS__,category.label,location.__CLASS__,location.display_name,location.area,company.__CLASS__,company.display_name
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRkd2V0tjazg4UkctR3I5OU5tV2NiQSIsImkiOiI1NzA1MjkwMTg5In0.D1Ih6Ezm3uVl0A80n9W7TW1v91WWTtrKgC5aXO2xMmI,https://www.adzuna.com/details/5705290189?utm_medium=api&utm_source=abfa41a4,37.289036,-77.299946,,5705290189,2026-04-20T10:46:14Z,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Hopewell, Hopewell City","['US', 'Virginia', 'Hopewell City', 'Hopewell']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRkd2V0tjazg4UkctR3I5OU5tV2NiQSIsImkiOiI1NzA1MjkwMTUyIn0.qgNHhESZ1hhkHHFYxlwShPO_pPrpvXAv0dihALv6Vwg,https://www.adzuna.com/details/5705290152?utm_medium=api&utm_source=abfa41a4,39.95694,-77.96364,,5705290152,2026-04-20T10:46:14Z,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Mc Connellsburg, Fulton County","['US', 'Pennsylvania', 'Fulton County', 'Mc Connellsburg']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRkd2V0tjazg4UkctR3I5OU5tV2NiQSIsImkiOiI1NzA1MjkwMTU2In0.zyWo9VrARNp_YyNSzHNeOoeaFetn3OjX4d_2eMjUBE4,https://www.adzuna.com/details/5705290156?utm_medium=api&utm_source=abfa41a4,36.493937,-80.628528,,5705290156,2026-04-20T10:46:14Z,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"White Sulphur Springs, Surry County","['US', 'North Carolina', 'Surry County', 'White Sulphur Springs']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRkd2V0tjazg4UkctR3I5OU5tV2NiQSIsImkiOiI1NzA1MjkwMTk5In0.jjG-OS7mJMxncDEBv4Gx6nM_Snm09M58PNhuDBQUC74,https://www.adzuna.com/details/5705290199?utm_medium=api&utm_source=abfa41a4,40.603181,-75.381896,,5705290199,2026-04-20T10:46:14Z,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Fountain Hill, Northampton County","['US', 'Pennsylvania', 'Northampton County', 'Fountain Hill']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRkd2V0tjazg4UkctR3I5OU5tV2NiQSIsImkiOiI1NzA1MjkwMTc2In0.iruKEZ8qmw-tlUEgEdExeY4Qp-Oei2OUIMPKfvMUHqk,https://www.adzuna.com/details/5705290176?utm_medium=api&utm_source=abfa41a4,40.9581,-75.98778,,5705290176,2026-04-20T10:46:14Z,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"West Hazleton, Luzerne County","['US', 'Pennsylvania', 'Luzerne County', 'West Hazleton']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNTI5MDE5MCIsInMiOiJGR3ZXS2NrODhSRy1Hcjk5Tm1XY2JBIn0.ZGdBHsALkPzLwzxyULJLdkXa-0jKb-iUhtWfcODyF0E,https://www.adzuna.com/details/5705290190?utm_medium=api&utm_source=abfa41a4,41.273181,-76.905691,,5705290190,2026-04-20T10:46:14Z,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Farragut, Lycoming County","['US', 'Pennsylvania', 'Lycoming County', 'Farragut']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNTI5MDE3NSIsInMiOiJGR3ZXS2NrODhSRy1Hcjk5Tm1XY2JBIn0.2HJA34QtRAnFvGCNIJ9jls9rlg6hnnGp6Go-Gyz_XcI,https://www.adzuna.com/details/5705290175?utm_medium=api&utm_source=abfa41a4,38.071131,-78.899793,,5705290175,2026-04-20T10:46:14Z,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Waynesboro, Waynesboro City","['US', 'Virginia', 'Waynesboro City', 'Waynesboro']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRkd2V0tjazg4UkctR3I5OU5tV2NiQSIsImkiOiI1NzA1MjkwMTc4In0._P2k4250GOy6eWcDXQ6uhkHI1BvyQfMYXql8oC_sE8k,https://www.adzuna.com/details/5705290178?utm_medium=api&utm_source=abfa41a4,40.9581,-75.98778,,5705290178,2026-04-20T10:46:14Z,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"West Hazleton, Luzerne County","['US', 'Pennsylvania', 'Luzerne County', 'West Hazleton']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNTI5MDE1MCIsInMiOiJGR3ZXS2NrODhSRy1Hcjk5Tm1XY2JBIn0.MQjhhaOixq7AJ1uZXK1FMjGdAlBC3cHve47AL558NLk,https://www.adzuna.com/details/5705290150?utm_medium=api&utm_source=abfa41a4,40.855309,-76.769344,,5705290150,2026-04-20T10:46:14Z,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Oaklyn, Northumberland County","['US', 'Pennsylvania', 'Northumberland County', 'Oaklyn']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRkd2V0tjazg4UkctR3I5OU5tV2NiQSIsImkiOiI1NzA1MjkwMTY1In0.22Ga3-dVrvXTwDSGnmzstX_OCJO-UowS3A_2DVTBRe8,https://www.adzuna.com/details/5705290165?utm_medium=api&utm_source=abfa41a4,41.014205,-76.846353,,5705290165,2026-04-20T10:46:14Z,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Milton, Northumberland County","['US', 'Pennsylvania', 'Northumberland County', 'Milton']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRkd2V0tjazg4UkctR3I5OU5tV2NiQSIsImkiOiI1NzA1MjkwMTk2In0.7uKYlwGS2i0wq44Ua88SHdAF0olEm6DsFOoMPI0i03M,https://www.adzuna.com/details/5705290196?utm_medium=api&utm_source=abfa41a4,41.489545,-75.702879,,5705290196,2026-04-20T10:46:14Z,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Scott, Lackawanna County","['US', 'Pennsylvania', 'Lackawanna County', 'Scott']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRkd2V0tjazg4UkctR3I5OU5tV2NiQSIsImkiOiI1NzA1MjkwMjEyIn0.C4BzWzULiiIul55-07zfK7nBy_CKuIpGoAqp0kYBSlc,https://www.adzuna.com/details/5705290212?utm_medium=api&utm_source=abfa41a4,39.944624,-77.902357,,5705290212,2026-04-20T10:46:14Z,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Fort Loudon, Franklin County","['US', 'Pennsylvania', 'Franklin County', 'Fort Loudon']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRkd2V0tjazg4UkctR3I5OU5tV2NiQSIsImkiOiI1NzA1MjkwMTUxIn0._dsjfFDTC_p73pJiXzBFPV30ieepgEVZRLUHwxk3ee8,https://www.adzuna.com/details/5705290151?utm_medium=api&utm_source=abfa41a4,37.325573,-79.520518,,5705290151,2026-04-20T10:46:14Z,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Bedford, Bedford County","['US', 'Virginia', 'Bedford County', 'Bedford']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNTI5MDIwMiIsInMiOiJGR3ZXS2NrODhSRy1Hcjk5Tm1XY2JBIn0.bYrsEmgSXvTTTxBFmyjtsz1-dUKmachFWSaQZX47cSc,https://www.adzuna.com/details/5705290202?utm_medium=api&utm_source=abfa41a4,41.007956,-76.447617,,5705290202,2026-04-20T10:46:14Z,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Halls, Lycoming County","['US', 'Pennsylvania', 'Lycoming County', 'Halls']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRkd2V0tjazg4UkctR3I5OU5tV2NiQSIsImkiOiI1NzA1MjkwMTg3In0.w0KgZ7_D9eOXHBaZrfZb5xnBYdl3gJVZsrZ6Wuop1kk,https://www.adzuna.com/details/5705290187?utm_medium=api&utm_source=abfa41a4,40.01235,-78.373513,,5705290187,2026-04-20T10:46:14Z,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Everett, Bedford County","['US', 'Pennsylvania', 'Bedford County', 'Everett']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUtfVEtzazg4UkctR3I5OU5tV2NiQSIsImkiOiI1NzA1MjkwMTY5In0.50brxVwm0NFegA4VdlKwjA9N0ZyKvgbwmu0Jkk9dIQY,https://www.adzuna.com/details/5705290169?utm_medium=api&utm_source=abfa41a4,41.057604,-76.247704,,5705290169,2026-04-20T10:46:14Z,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Berwick, Columbia County","['US', 'Pennsylvania', 'Columbia County', 'Berwick']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUtfVEtzazg4UkctR3I5OU5tV2NiQSIsImkiOiI1NzA1MjkwMTYxIn0.GRGkCKkCHtz5OCmEKJpCt6sV237fS1n8kG7DB9-CZKY,https://www.adzuna.com/details/5705290161?utm_medium=api&utm_source=abfa41a4,39.831777,-78.451209,,5705290161,2026-04-20T10:46:14Z,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Artemas, Bedford County","['US', 'Pennsylvania', 'Bedford County', 'Artemas']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNTI5MDIxMyIsInMiOiI5S19US3NrODhSRy1Hcjk5Tm1XY2JBIn0.6u1c2w6YbwkhTlk13IBUmifbgpeZbfWstwYoK1JsOp4,https://www.adzuna.com/details/5705290213?utm_medium=api&utm_source=abfa41a4,40.519455,-74.850756,,5705290213,2026-04-20T10:46:14Z,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Flemington, Hunterdon County","['US', 'New Jersey', 'Hunterdon County', 'Flemington']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNTI5MDE4MCIsInMiOiI5S19US3NrODhSRy1Hcjk5Tm1XY2JBIn0.HLaO3lCjYpQ7LWe5GUwI0aUQrDIK8hnAMmDz9G7XQPc,https://www.adzuna.com/details/5705290180?utm_medium=api&utm_source=abfa41a4,41.146955,-77.432705,,5705290180,2026-04-20T10:46:14Z,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Dunnstown, Clinton County","['US', 'Pennsylvania', 'Clinton County', 'Dunnstown']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUtfVEtzazg4UkctR3I5OU5tV2NiQSIsImkiOiI1NzA1MjkwMTYwIn0.blH8ZR855Q02uU_4RRdTe4Wf16Ha5-VhaZ5mmsgh6Zk,https://www.adzuna.com/details/5705290160?utm_medium=api&utm_source=abfa41a4,40.978689,-76.61897,,5705290160,2026-04-20T10:46:14Z,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Danville East, Montour County","['US', 'Pennsylvania', 'Montour County', 'Danville East']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUtfVEtzazg4UkctR3I5OU5tV2NiQSIsImkiOiI1NzA1MjkwMjA0In0.hDyWn_gIsE6QNipcVdIBEngr7n02hZ_5dj3sf2gdM0M,https://www.adzuna.com/details/5705290204?utm_medium=api&utm_source=abfa41a4,41.26458,-75.88818,,5705290204,2026-04-20T10:46:14Z,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Kingston, Luzerne County","['US', 'Pennsylvania', 'Luzerne County', 'Kingston']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUtfVEtzazg4UkctR3I5OU5tV2NiQSIsImkiOiI1NzA1MjkwMTcyIn0.HXlPQS2dqKy9LQI7sRw2xPdsUK39JbjPGHJI1Psdr5U,https://www.adzuna.com/details/5705290172?utm_medium=api&utm_source=abfa41a4,37.325573,-79.520518,,5705290172,2026-04-20T10:46:14Z,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Bedford, Bedford County","['US', 'Virginia', 'Bedford County', 'Bedford']",Adzuna::API::Response::Company,Big M Diesel Express
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNTI5MDE2MiIsInMiOiI5S19US3NrODhSRy1Hcjk5Tm1XY2JBIn0.k5sRq9wssEX3AjsjJiv94UA8tD1eO2jS_q-Z9nqZ9PE,https://www.adzuna.com/details/5705290162?utm_medium=api&utm_source=abfa41a4,37.289036,-77.299946,,5705290162,2026-04-20T10:46:14Z,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,full_time,0.0,75000.0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",0,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Hopewell, Hopewell City","['US', 'Virginia', 'Hopewell City', 'Hopewell']",Adzuna::API::Response::Company,Big M Diesel Express
