salary_min,salary_max,latitude,title,longitude,id,created,redirect_url,__CLASS__,adref,description,salary_is_predicted,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,location.area,location.display_name,location.__CLASS__,contract_time,contract_type
26149.77,26149.77,40.63134,"PRN Peds-ER RN Job in Newark, New Jersey",-74.43702,5801266980,2026-07-15T10:24:21Z,https://www.adzuna.com/details/5801266980?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUpsbXUxMkE4Ukc5UTZYbTFOSDlVUSIsImkiOiI1ODAxMjY2OTgwIn0.HZ6ieBa3VnprZOsSimF74fIguXm0Xe9NDe2DRhNpOiQ,"Responsibilities Pediatric Emergency Room Nurse (Peds ER RN) records present symptomology, as well as collects a thorough pediatric patient history. The Peds ER RN assesses, plans, implements, and evaluates pediatric patient care plans in coordination with other healthcare team members. Peds ER RN job responsibilities include, but are not limited to: Manage care of pediatric patients experiencing life-threatening problems and perform triage interventions Work with physicians to assist in exams,…",1,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Union County', 'North Plainfield']","North Plainfield, Union County",Adzuna::API::Response::Location,,
34672.99,34672.99,40.795433,"PRN Peds-ER RN Job in Newark, New Jersey",-74.489971,5801266991,2026-07-15T10:24:21Z,https://www.adzuna.com/details/5801266991?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2Njk5MSIsInMiOiJVSmxtdTEyQThSRzlRNlhtMU5IOVVRIn0.xKjjUhePYFgIgfjMej-nPxg_DRGsCPR6-PeSElLJaEE,"Responsibilities Pediatric Emergency Room Nurse (Peds ER RN) records present symptomology, as well as collects a thorough pediatric patient history. The Peds ER RN assesses, plans, implements, and evaluates pediatric patient care plans in coordination with other healthcare team members. Peds ER RN job responsibilities include, but are not limited to: Manage care of pediatric patients experiencing life-threatening problems and perform triage interventions Work with physicians to assist in exams,…",1,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Morris County', 'Morristown']","Morristown, Morris County",Adzuna::API::Response::Location,,
18372.03,18372.03,40.793616,"PRN MedSurg RN Job in Belleville, New Jersey",-74.164449,5801266995,2026-07-15T10:24:21Z,https://www.adzuna.com/details/5801266995?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUpsbXUxMkE4Ukc5UTZYbTFOSDlVUSIsImkiOiI1ODAxMjY2OTk1In0.RqSmCjv00524NRgDDMmsef-Oy3yct88FEDTfUfO8oBQ,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",1,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Essex County', 'Belleville']","Belleville, Essex County",Adzuna::API::Response::Location,,
19173.37,19173.37,40.711895,"PRN MedSurg RN Job in Belleville, New Jersey",-73.952953,5801266992,2026-07-15T10:24:21Z,https://www.adzuna.com/details/5801266992?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2Njk5MiIsInMiOiJVSmxtdTEyQThSRzlRNlhtMU5IOVVRIn0.JeGgvgoeex3j5Q3HerKEbAJk_EWoQC8ppfM10uGD7yI,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",1,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'New York', 'New York City', 'Brooklyn', 'Greenpoint']","Greenpoint, Brooklyn",Adzuna::API::Response::Location,,
20767.41,20767.41,41.028668,"PRN MedSurg RN Job in Belleville, New Jersey",-74.234119,5801266996,2026-07-15T10:24:21Z,https://www.adzuna.com/details/5801266996?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUpsbXUxMkE4Ukc5UTZYbTFOSDlVUSIsImkiOiI1ODAxMjY2OTk2In0.6xGbU-m2QzUy5SagGudL-_B17wHN222Ae68jBt5y5U4,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",1,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Bergen County', 'Franklin Lakes']","Franklin Lakes, Bergen County",Adzuna::API::Response::Location,,
24836.83,24836.83,40.655198,"PRN Peds-ER RN Job in Newark, New Jersey",-74.653567,5801266990,2026-07-15T10:24:21Z,https://www.adzuna.com/details/5801266990?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUpsbXUxMkE4Ukc5UTZYbTFOSDlVUSIsImkiOiI1ODAxMjY2OTkwIn0.rDeGZgxU7ElYEWSNb-YN58fE0BKuG0CoDKFPREgfWxc,"Responsibilities Pediatric Emergency Room Nurse (Peds ER RN) records present symptomology, as well as collects a thorough pediatric patient history. The Peds ER RN assesses, plans, implements, and evaluates pediatric patient care plans in coordination with other healthcare team members. Peds ER RN job responsibilities include, but are not limited to: Manage care of pediatric patients experiencing life-threatening problems and perform triage interventions Work with physicians to assist in exams,…",1,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Somerset County', 'Pluckemin']","Pluckemin, Somerset County",Adzuna::API::Response::Location,,
44589.29,44589.29,40.912652,"PRN ICU RN Job in Newark, New Jersey",-74.415303,5801266977,2026-07-15T10:24:21Z,https://www.adzuna.com/details/5801266977?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2Njk3NyIsInMiOiJVSmxtdTEyQThSRzlRNlhtMU5IOVVRIn0.KgWjwZjzagXhLm69nyQjJ1n7g7eyyVOoSbXcOhtzK1k,"Responsibilities Intensive Care Unit RNs (ICU RNs) specialize in delivering care to patients in intensive care units of hospitals and healthcare facilities. ICU RNs evaluate the patient's conditions, administer treatment, and provide constant support during recovery. ICU RN job responsibilities include, but are not limited to: Evaluate and order diagnostic tests and administer intravenous fluids and medications Respond to life-threatening situations using nursing standards and protocols for tre…",1,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Morris County', 'Lake Intervale']","Lake Intervale, Morris County",Adzuna::API::Response::Location,,
50847.34,50847.34,40.487836,"PRN ICU RN Job in Newark, New Jersey",-74.449448,5801266994,2026-07-15T10:24:21Z,https://www.adzuna.com/details/5801266994?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUpsbXUxMkE4Ukc5UTZYbTFOSDlVUSIsImkiOiI1ODAxMjY2OTk0In0.KktPef_dKdszsPd2gGb-zDtjjDBHpVOEP5KVZaZqACI,"Responsibilities Intensive Care Unit RNs (ICU RNs) specialize in delivering care to patients in intensive care units of hospitals and healthcare facilities. ICU RNs evaluate the patient's conditions, administer treatment, and provide constant support during recovery. ICU RN job responsibilities include, but are not limited to: Evaluate and order diagnostic tests and administer intravenous fluids and medications Respond to life-threatening situations using nursing standards and protocols for tre…",1,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Middlesex County', 'New Brunswick']","New Brunswick, Middlesex County",Adzuna::API::Response::Location,,
24088.02,24088.02,40.858447,"PRN MedSurg RN Job in Belleville, New Jersey",-74.13121,5801266989,2026-07-15T10:24:21Z,https://www.adzuna.com/details/5801266989?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2Njk4OSIsInMiOiJVSmxtdTEyQThSRzlRNlhtMU5IOVVRIn0.9aP1sqO7uzd6--Y59ABPrB7aed83Hx9gGidZXhu8cJg,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",1,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Passaic County', 'Passaic']","Passaic, Passaic County",Adzuna::API::Response::Location,,
26594.69,26594.69,40.711895,"PRN Peds-ER RN Job in Newark, New Jersey",-73.952953,5801266981,2026-07-15T10:24:21Z,https://www.adzuna.com/details/5801266981?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2Njk4MSIsInMiOiJLaGJodkYyQThSRzlRNlhtMU5IOVVRIn0.bJZe4bjYTUyyebU18yZKhxutL64JQZfHQPEXQhN_JZ0,"Responsibilities Pediatric Emergency Room Nurse (Peds ER RN) records present symptomology, as well as collects a thorough pediatric patient history. The Peds ER RN assesses, plans, implements, and evaluates pediatric patient care plans in coordination with other healthcare team members. Peds ER RN job responsibilities include, but are not limited to: Manage care of pediatric patients experiencing life-threatening problems and perform triage interventions Work with physicians to assist in exams,…",1,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'New York', 'New York City', 'Brooklyn', 'Greenpoint']","Greenpoint, Brooklyn",Adzuna::API::Response::Location,,
28257.55,28257.55,40.725065,"PRN Peds-ER RN Job in Newark, New Jersey",-74.230898,5801266985,2026-07-15T10:24:21Z,https://www.adzuna.com/details/5801266985?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2Njk4NSIsInMiOiJLaGJodkYyQThSRzlRNlhtMU5IOVVRIn0.YXBQ0LLxaLZ3LO8swOtqMUiWaAocsdHDOPQBH7g4RVo,"Responsibilities Pediatric Emergency Room Nurse (Peds ER RN) records present symptomology, as well as collects a thorough pediatric patient history. The Peds ER RN assesses, plans, implements, and evaluates pediatric patient care plans in coordination with other healthcare team members. Peds ER RN job responsibilities include, but are not limited to: Manage care of pediatric patients experiencing life-threatening problems and perform triage interventions Work with physicians to assist in exams,…",1,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Essex County', 'Irvington']","Irvington, Essex County",Adzuna::API::Response::Location,,
25511.46,25511.46,41.002625,"PRN MedSurg RN Job in Belleville, New Jersey",-74.013456,5801266987,2026-07-15T10:24:21Z,https://www.adzuna.com/details/5801266987?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2Njk4NyIsInMiOiJLaGJodkYyQThSRzlRNlhtMU5IOVVRIn0.tFQvWE6mhXpyuiLc6uUgOf9dD9IBVjO7GQ3wYQpWNsw,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",1,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Bergen County', 'Westwood']","Westwood, Bergen County",Adzuna::API::Response::Location,,
20271.81,20271.81,40.862226,"PRN MedSurg RN Job in Belleville, New Jersey",-73.889463,5801266984,2026-07-15T10:24:21Z,https://www.adzuna.com/details/5801266984?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS2hiaHZGMkE4Ukc5UTZYbTFOSDlVUSIsImkiOiI1ODAxMjY2OTg0In0.HAryOhA9VYMH3tl13rKUbek1BwLGBNgdvKsp0ZTTtYM,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",1,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'New York', 'New York City', 'Bronx', 'Bronx Park and Fordham']","Bronx Park and Fordham, Bronx",Adzuna::API::Response::Location,,
31277.45,31277.45,40.912652,"PRN Peds-ER RN Job in Newark, New Jersey",-74.415303,5801266988,2026-07-15T10:24:21Z,https://www.adzuna.com/details/5801266988?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS2hiaHZGMkE4Ukc5UTZYbTFOSDlVUSIsImkiOiI1ODAxMjY2OTg4In0.6f18O3145dT3IoACkst3tF_BeSrSZYbUoEjnwVdnS98,"Responsibilities Pediatric Emergency Room Nurse (Peds ER RN) records present symptomology, as well as collects a thorough pediatric patient history. The Peds ER RN assesses, plans, implements, and evaluates pediatric patient care plans in coordination with other healthcare team members. Peds ER RN job responsibilities include, but are not limited to: Manage care of pediatric patients experiencing life-threatening problems and perform triage interventions Work with physicians to assist in exams,…",1,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Morris County', 'Lake Intervale']","Lake Intervale, Morris County",Adzuna::API::Response::Location,,
28651.13,28651.13,40.99845,"PRN Peds-ER RN Job in Newark, New Jersey",-74.166567,5801266993,2026-07-15T10:24:21Z,https://www.adzuna.com/details/5801266993?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS2hiaHZGMkE4Ukc5UTZYbTFOSDlVUSIsImkiOiI1ODAxMjY2OTkzIn0.IOvoIFjfKsJjkvxcR9HbZycetk0OAvcHVxyAr8oAu7E,"Responsibilities Pediatric Emergency Room Nurse (Peds ER RN) records present symptomology, as well as collects a thorough pediatric patient history. The Peds ER RN assesses, plans, implements, and evaluates pediatric patient care plans in coordination with other healthcare team members. Peds ER RN job responsibilities include, but are not limited to: Manage care of pediatric patients experiencing life-threatening problems and perform triage interventions Work with physicians to assist in exams,…",1,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Bergen County', 'Wyckoff']","Wyckoff, Bergen County",Adzuna::API::Response::Location,,
37913.56,37913.56,40.711895,"PRN ICU RN Job in Newark, New Jersey",-73.952953,5801266974,2026-07-15T10:24:20Z,https://www.adzuna.com/details/5801266974?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS2hiaHZGMkE4Ukc5UTZYbTFOSDlVUSIsImkiOiI1ODAxMjY2OTc0In0.2lt63FNGyuf5uGUq34YgAoAjPJfurPA6sAtxpu_NdHA,"Responsibilities Intensive Care Unit RNs (ICU RNs) specialize in delivering care to patients in intensive care units of hospitals and healthcare facilities. ICU RNs evaluate the patient's conditions, administer treatment, and provide constant support during recovery. ICU RN job responsibilities include, but are not limited to: Evaluate and order diagnostic tests and administer intravenous fluids and medications Respond to life-threatening situations using nursing standards and protocols for tre…",1,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'New York', 'New York City', 'Brooklyn', 'Greenpoint']","Greenpoint, Brooklyn",Adzuna::API::Response::Location,,
49430.03,49430.03,40.795433,"PRN ICU RN Job in Newark, New Jersey",-74.489971,5801266968,2026-07-15T10:24:20Z,https://www.adzuna.com/details/5801266968?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS2hiaHZGMkE4Ukc5UTZYbTFOSDlVUSIsImkiOiI1ODAxMjY2OTY4In0.DjKdIwl--5IFJtqR0syJYUZJyClzllUTzNS3Okys9vg,"Responsibilities Intensive Care Unit RNs (ICU RNs) specialize in delivering care to patients in intensive care units of hospitals and healthcare facilities. ICU RNs evaluate the patient's conditions, administer treatment, and provide constant support during recovery. ICU RN job responsibilities include, but are not limited to: Evaluate and order diagnostic tests and administer intravenous fluids and medications Respond to life-threatening situations using nursing standards and protocols for tre…",1,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Morris County', 'Morristown']","Morristown, Morris County",Adzuna::API::Response::Location,,
39366.23,39366.23,40.51998,"PRN ICU RN Job in Newark, New Jersey",-74.28156,5801266972,2026-07-15T10:24:20Z,https://www.adzuna.com/details/5801266972?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS2hiaHZGMkE4Ukc5UTZYbTFOSDlVUSIsImkiOiI1ODAxMjY2OTcyIn0.VelVad2y5rnNvwpE3Oml41yQCGqceramI4EToe_fITk,"Responsibilities Intensive Care Unit RNs (ICU RNs) specialize in delivering care to patients in intensive care units of hospitals and healthcare facilities. ICU RNs evaluate the patient's conditions, administer treatment, and provide constant support during recovery. ICU RN job responsibilities include, but are not limited to: Evaluate and order diagnostic tests and administer intravenous fluids and medications Respond to life-threatening situations using nursing standards and protocols for tre…",1,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Middlesex County', 'Hopelawn']","Hopelawn, Middlesex County",Adzuna::API::Response::Location,,
27613.68,27613.68,40.51998,"PRN Peds-ER RN Job in Newark, New Jersey",-74.28156,5801266973,2026-07-15T10:24:20Z,https://www.adzuna.com/details/5801266973?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2Njk3MyIsInMiOiJLaGJodkYyQThSRzlRNlhtMU5IOVVRIn0.Pv_VKiRXicCnetkMatg1hwvtY7YCc8AjCQXYhDIxjN4,"Responsibilities Pediatric Emergency Room Nurse (Peds ER RN) records present symptomology, as well as collects a thorough pediatric patient history. The Peds ER RN assesses, plans, implements, and evaluates pediatric patient care plans in coordination with other healthcare team members. Peds ER RN job responsibilities include, but are not limited to: Manage care of pediatric patients experiencing life-threatening problems and perform triage interventions Work with physicians to assist in exams,…",1,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Middlesex County', 'Hopelawn']","Hopelawn, Middlesex County",Adzuna::API::Response::Location,,
84062.7,84062.7,33.58824,Culinary and EVS Director - Relocation Assistance Available,-97.10082,5801266961,2026-07-15T10:24:19Z,https://www.adzuna.com/details/5801266961?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2Njk2MSIsInMiOiJLaGJodkYyQThSRzlRNlhtMU5IOVVRIn0.b_KQSQmcI0iLe-OgvmlGoP0WSVbjbQ8xPRyq9v98u_c,"Oversee and direct supervisors for the food service and housekeeping departments to support the healing journey for patients and their loved ones. Deliver excellent patient meal service while exploring creative avenues to make the hospital cafe a community asset. Lead a goal-oriented hospital housekeeping department to create a team environment that is effective, productive, and rewarding. Job Description Job Description Provide leadership that supports a team environment that fosters morale, p…",1,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,HHS,Adzuna::API::Response::Company,"['US', 'Texas', 'Cooke County', 'Gainesville']","Gainesville, Cooke County",Adzuna::API::Response::Location,full_time,
94213.57,94213.57,35.19955,Production Manager / Entry-Level Chef - Relocation Assistance Available,-106.64425,5801266956,2026-07-15T10:24:19Z,https://www.adzuna.com/details/5801266956?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2Njk1NiIsInMiOiJLaGJodkYyQThSRzlRNlhtMU5IOVVRIn0.G8taFdQQkIDX6TlxUS55wXabXJPgrSSV_Ul7v65qnwg,"Build a well-trained and motivated team that produces high-quality food while adhering to safety, sanitation, and service principles Provide leadership that supports a team environment that fosters morale, passion, quality, and respect Develop creative menus that are in sync with current market trends Demonstrate continuous ability to maintain and/or improve customer and patient satisfaction Lead and manage team member recruiting, training, development, scheduling, and assignments Execute, main…",1,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,HHS,Adzuna::API::Response::Company,"['US', 'New Mexico', 'Bernalillo County', 'Alameda']","Alameda, Bernalillo County",Adzuna::API::Response::Location,full_time,
48895.45,48895.45,,`Entry-Level Associate | Work From Home Role | Simple Tasks | Start Anytime,,5801266949,2026-07-15T10:24:18Z,https://www.adzuna.com/details/5801266949?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS2hiaHZGMkE4Ukc5UTZYbTFOSDlVUSIsImkiOiI1ODAxMjY2OTQ5In0.twpyiv_c7y_M_T4kbJtbqVscUlvEltrvvu3yHTOnoOo,Remote Entry-Level Work From Home Role | Simple Tasks | Start Anytime (Full-Time / Part-Time | Beginner Friendly | Start ASAP) Location: 100% Remote (Work From Home) Job Type: Full-Time / Part-Time Experience Level: Entry-Level / No Experience Required About the Role We are looking for motivated and detail-oriented individuals to join our growing remote team. This is a beginner-friendly opportunity designed for individuals who want to start or transition into a remote career with flexible worki…,1,Adzuna::API::Response::Category,it-jobs,IT Jobs,AO Globe Life,Adzuna::API::Response::Company,"['US', 'Texas', 'Harris County', 'Houston']","Houston, Harris County",Adzuna::API::Response::Location,part_time,
0.0,136032.0,40.531217,"Travel Outpatient Physical Therapist - Paying up to $2,616/week",-85.656891,5801266925,2026-07-15T10:24:06Z,https://www.adzuna.com/land/ad/5801266925?se=KhbhvF2A8RG9Q6Xm1NH9UQ&utm_medium=api&utm_source=abfa41a4&v=84B1E258BBAF5D7D63F412B0299FB23102A7ED55,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS2hiaHZGMkE4Ukc5UTZYbTFOSDlVUSIsImkiOiI1ODAxMjY2OTI1In0.IXIcwEdwcxQvlkN9QZATpGCCsZuyRPxrI2N7pM2t7i8,"Vivian is looking for Travel Physical Therapist Therapys in Marion, Indiana paying up to $2,616/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover jobs m…",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Vivian Health,Adzuna::API::Response::Company,"['US', 'Indiana', 'Grant County', 'Jonesboro']","Jonesboro, Grant County",Adzuna::API::Response::Location,,
0.0,141336.0,40.07598,"Travel Home Health Physical Therapist - Paying up to $2,718/week",-80.6733,5801266940,2026-07-15T10:24:06Z,https://www.adzuna.com/land/ad/5801266940?se=KhbhvF2A8RG9Q6Xm1NH9UQ&utm_medium=api&utm_source=abfa41a4&v=74D7EDD48831D62517C0E35ACC97BDDCADD14214,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS2hiaHZGMkE4Ukc5UTZYbTFOSDlVUSIsImkiOiI1ODAxMjY2OTQwIn0.ncfCbBpC7W5EWilvM4mbnV9bP90HgBlT5K6Gh9juPDs,"Vivian is looking for Travel Physical Therapist Therapys in Wheeling, West Virginia paying up to $2,718/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discove…",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Vivian Health,Adzuna::API::Response::Company,"['US', 'West Virginia', 'Ohio County', 'Bethlehem']","Bethlehem, Ohio County",Adzuna::API::Response::Location,,
0.0,112320.0,35.6,"Travel Speech Language Pathologist - Paying up to $2,160/week",-82.55,5801266944,2026-07-15T10:24:06Z,https://www.adzuna.com/land/ad/5801266944?se=KhbhvF2A8RG9Q6Xm1NH9UQ&utm_medium=api&utm_source=abfa41a4&v=DF87F8D46F161D3592ADFF0081E6E7FF698242F0,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2Njk0NCIsInMiOiJLaGJodkYyQThSRzlRNlhtMU5IOVVRIn0.LHbh9MtpJ4r5vYBlBZBHps-lu7SK5e85EojRt1cVxEU,"Vivian is looking for Travel Speech Language Pathologist Therapys in Asheville, North Carolina paying up to $2,160/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) …",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Vivian Health,Adzuna::API::Response::Company,"['US', 'North Carolina', 'Buncombe County', 'Asheville']","Asheville, Buncombe County",Adzuna::API::Response::Location,,
