longitude,__CLASS__,salary_max,contract_time,adref,id,latitude,salary_is_predicted,salary_min,description,redirect_url,created,title,location.__CLASS__,location.area,location.display_name,company.__CLASS__,company.display_name,category.label,category.__CLASS__,category.tag,contract_type
-96.376012,Adzuna::API::Response::Job,75779.16,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3IwRi1pY184UkcyVEtXWXl4bEFFZyIsImkiOiI1NzA4MzY5MDQ3In0.Gemcn95F54a63tDqTmx3E9ggc8Jpvuw_UPcT9p1zogM,5708369047,42.502864,1,75779.16,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369047?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,CDL-A Company Driver - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Iowa', 'Woodbury County', 'Sioux City']","Sioux City, Woodbury County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-94.843862,Adzuna::API::Response::Job,78526.29,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3IwRi1pY184UkcyVEtXWXl4bEFFZyIsImkiOiI1NzA4MzY5MDUyIn0.F1DbtvSn37iJEl9E5BUsyvLhEEkgjBtQzyFEt3KP3PE,5708369052,39.76637,1,78526.29,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369052?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,Truck Driver Company - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Missouri', 'Buchanan County', 'Saint Joseph']","Saint Joseph, Buchanan County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-94.843862,Adzuna::API::Response::Job,78845.81,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdRRS15Y184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY5MDgzIn0.RY--_9UEgh-AanLrxEfAEYg7FBx4e1fjEt5P_VEh-7k,5708369083,39.76637,1,78845.81,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369083?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,CDL-A Company Driver - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Missouri', 'Buchanan County', 'Saint Joseph']","Saint Joseph, Buchanan County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-87.33548,Adzuna::API::Response::Job,80364.41,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdRRS15Y184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY5MDgxIn0.zFipx2XX36A8OnmE94hbi-NlO1rn9wpIQud09Fy7Plg,5708369081,36.549812,1,80364.41,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369081?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,Class A CDL Company Driver - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Montgomery County', 'Clarksville']","Clarksville, Montgomery County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-92.58636,Adzuna::API::Response::Job,85823.76,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODM2OTA3NiIsInMiOiIyR1FFLXljXzhSRzNkcnAyeXFaZENRIn0.VjoaqHZHOwNNoSWcQnE5aDMXJKnCX7wenHLbZh3HCXI,5708369076,40.19688,1,85823.76,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369076?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,Truck Driver Company - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Missouri', 'Adair County', 'Kirksville']","Kirksville, Adair County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-92.77095,Adzuna::API::Response::Job,76392.0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdRRS15Y184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY5MDU3In0.mgt5Bg_qiYtgez8Fm78DcUvvyXzjCji8fDqYCdseqRs,5708369057,38.019748,1,76392.0,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369057?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,Class A CDL Company Driver - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Missouri', 'Camden County', 'Greenview']","Greenview, Camden County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-97.076387,Adzuna::API::Response::Job,71622.59,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdRRS15Y184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY5MDczIn0.Dg4wdXDOiF0ZTv5BmLUrPTC6CDcs734NR9UfInwmJDI,5708369073,36.107968,1,71622.59,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369073?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,CDL-A Company Driver - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Payne County', 'Stillwater']","Stillwater, Payne County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-87.33548,Adzuna::API::Response::Job,79952.45,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdRRS15Y184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY5MDg0In0.XVAqS72MBg39tiepba_wB_LrE62yV5qi7eTfqe0VvB0,5708369084,36.549812,1,79952.45,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369084?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,CDL-A Company Driver - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Montgomery County', 'Clarksville']","Clarksville, Montgomery County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-93.088677,Adzuna::API::Response::Job,72098.41,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdRRS15Y184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY5MDM4In0.BjKMTgx847pTWTRR6BL3SxiJQgZmkGrGT2PoXVfnZFQ,5708369038,41.937109,1,72098.41,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369038?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,Class A CDL Company Driver - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Iowa', 'Marshall County', 'Melbourne']","Melbourne, Marshall County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-87.073582,Adzuna::API::Response::Job,77955.92,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdRRS15Y184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY5MDc3In0.7c5xjLsCOuGqeQqIH3BPCJFUJKnA8QPIftBdQCMSf0s,5708369077,37.756686,1,77955.92,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369077?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,Class A CDL Company Driver - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Kentucky', 'Daviess County', 'Philpot']","Philpot, Daviess County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-87.33548,Adzuna::API::Response::Job,79628.45,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdRRS15Y184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY5MDYwIn0.cNdq9PqXlg-ZPMGx736ZawuG1jo3FCVa8T19Fapxi-Q,5708369060,36.549812,1,79628.45,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369060?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,Truck Driver Company - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Montgomery County', 'Clarksville']","Clarksville, Montgomery County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-84.892517,Adzuna::API::Response::Job,78442.01,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdRRS15Y184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY5MDM3In0.2ou_smbsb81whWQhku2a8EVlFPJd_QGei6_9hRrNn1M,5708369037,39.832739,1,78442.01,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369037?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,Class A CDL Company Driver - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Indiana', 'Wayne County', 'Richmond Square']","Richmond Square, Wayne County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-81.663836,Adzuna::API::Response::Job,83677.98,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdRRS15Y184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY5MDg3In0.KuH4r0H21-lbZ2n1HWJN3nlqgiJWegJp2FQurAdGZH8,5708369087,36.215935,1,83677.98,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369087?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,CDL-A Company Driver - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Watauga County', 'Perkinsville']","Perkinsville, Watauga County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-92.77095,Adzuna::API::Response::Job,75692.41,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODM2OTA1OSIsInMiOiIyR1FFLXljXzhSRzNkcnAyeXFaZENRIn0.ikEa7QtwPdbs4toYTZQVTzKnC1SIUKz69pxNCn-Zgck,5708369059,38.019748,1,75692.41,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369059?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,Truck Driver Company - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Missouri', 'Camden County', 'Greenview']","Greenview, Camden County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-78.527622,Adzuna::API::Response::Job,77485.85,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdRRS15Y184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY5MDY2In0.oGmJ58tsU3HQII8uxr5kjLSDF9ULk1QEluDF4AdFr0s,5708369066,39.993885,1,77485.85,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369066?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,Truck Driver Company - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Bedford County', 'Bedford']","Bedford, Bedford County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-84.152367,Adzuna::API::Response::Job,80600.0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODM2OTA3OCIsInMiOiIyR1FFLXljXzhSRzNkcnAyeXFaZENRIn0.1cg1n3tZ8W2E93wcIwk1Qp1tnKx3HrWuSiNGq1eF4lU,5708369078,39.761834,0,72800.0,"CDL-A Dedicated Truck Driver. CDL-A Dedicated Truck Drivers- Join a 2-Time TCA Elite Fleet Are you looking for a CDL-A truck driving job with reliable miles and consistent home time? Marten Transport, a back-to-back TCA Elite Fleet honoree (2025 & 2026), offers professional drivers the opportunity to run with a stable, financially independent carrier that puts drivers first. From dependable schedules to competitive pay and modern equipment, Marten continues to set the standard for what drivers …",https://www.adzuna.com/details/5708369078?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Reefer - $1.4k - $1.55k per week - Marten Transport*,Adzuna::API::Response::Location,"['US', 'Ohio', 'Greene County', 'Riverside']","Riverside, Greene County",Adzuna::API::Response::Company,Marten Transport*,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-89.554715,Adzuna::API::Response::Job,80958.58,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODM2OTA2NCIsInMiOiIyR1FFLXljXzhSRzNkcnAyeXFaZENRIn0.3PJaCtzaXKnfgXT1AQFfuMG6-cJpqkny3CvSS_8E8EU,5708369064,37.327619,1,80958.58,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369064?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,Truck Driver Company - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Missouri', 'Cape Girardeau County', 'Cape Girardeau']","Cape Girardeau, Cape Girardeau County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-90.685279,Adzuna::API::Response::Job,77437.98,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODM2OTA0MyIsInMiOiIyR1FFLXljXzhSRzNkcnAyeXFaZENRIn0.iACP3vsWKDrqC5Pt4hWqJ3lMiFIsT4jegI9yDE2rYA0,5708369043,42.515007,1,77437.98,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369043?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,CDL-A Company Driver - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Iowa', 'Dubuque County', 'Center Grove']","Center Grove, Dubuque County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-96.376012,Adzuna::API::Response::Job,76169.69,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdRRS15Y184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY5MDY1In0.guRylRXV3wdIf32S6fZfDyrRKeekXteKp69JWXZeCHc,5708369065,42.502864,1,76169.69,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369065?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,Class A CDL Company Driver - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Iowa', 'Woodbury County', 'Sioux City']","Sioux City, Woodbury County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-93.088677,Adzuna::API::Response::Job,71438.07,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdRRS15Y184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY5MDQ4In0.glBTL-4sBkESbxCUc4J4C6hKPLX_OBNdVrwbB65U-Ao,5708369048,41.937109,1,71438.07,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369048?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,Truck Driver Company - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Iowa', 'Marshall County', 'Melbourne']","Melbourne, Marshall County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-84.892517,Adzuna::API::Response::Job,80600.0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODM2OTA5MiIsInMiOiIyR1FFLXljXzhSRzNkcnAyeXFaZENRIn0.s71kHUsQ9LnRLiQJbhWBysMcG1AvfJN42uQ_mcW3_Zk,5708369092,39.832739,0,72800.0,"CDL-A Dedicated Truck Driver. CDL-A Dedicated Truck Drivers- Join a 2-Time TCA Elite Fleet Are you looking for a CDL-A truck driving job with reliable miles and consistent home time? Marten Transport, a back-to-back TCA Elite Fleet honoree (2025 & 2026), offers professional drivers the opportunity to run with a stable, financially independent carrier that puts drivers first. From dependable schedules to competitive pay and modern equipment, Marten continues to set the standard for what drivers …",https://www.adzuna.com/details/5708369092?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,CDL-A Company Driver - 6mo EXP Required - Dedicated - Reefer - $1.4k - $1.55k per week - Marten Transport*,Adzuna::API::Response::Location,"['US', 'Indiana', 'Wayne County', 'Richmond Square']","Richmond Square, Wayne County",Adzuna::API::Response::Company,Marten Transport*,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-87.39707,Adzuna::API::Response::Job,82047.68,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODM2OTA0NCIsInMiOiIyR1FFLXljXzhSRzNkcnAyeXFaZENRIn0.edtAFcvubl8w_ZeFvFb_3e3bXcDJ2nv-pz-3atGZZWI,5708369044,39.471874,1,82047.68,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369044?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,CDL-A Company Driver - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Indiana', 'Vigo County', 'Terre Haute']","Terre Haute, Vigo County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-78.374829,Adzuna::API::Response::Job,75306.41,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdRRS15Y184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY5MDYyIn0.VmaH7HG915w_MvU79nVsstj-FzY7jyIIw5joHiIaILw,5708369062,40.437297,1,75306.41,"Class A CDL OTR Drivers Wanted – High Miles, Top Pay. Join a stable Midwest based carrier with 30 years in business and a 200-truck fleet. We offer reliable freight, strong miles, and modern equipment—so you can earn consistently and stay comfortable on the road. PAY & MILES Earn up to 6 figures $ XXX,XXX.XX a year Run 2,500–3,200 miles per week Start pay CPM based on experience (Paid on loaded & empty miles the same) Detention & layover pay Raises, safety & performance bonuses Weekly direct de…",https://www.adzuna.com/details/5708369062?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,CDL-A Company Driver - 1yr EXP Required - OTR - Climate Express,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Blair County', 'Hollidaysburg']","Hollidaysburg, Blair County",Adzuna::API::Response::Company,Climate Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
-83.920879,Adzuna::API::Response::Job,94727.92,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdRRS15Y184UkczZHJwMnlxWmRDUSIsImkiOiI1NzA4MzY5MDk1In0.UkzuCdct94mu_FQimRa79_n9x1OFLD0C3o2UNPDM7H4,5708369095,35.961127,1,94727.92,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 56 - 60 CPM (based on experience). Solo OTR Drivers: 2,000 Miles Per Week On Average Now with $2,000 SIGN ON BONUS Choose Home Time that works for you. Top 20% of our OTR Drivers earn $1600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! Don’t have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your t…",https://www.adzuna.com/details/5708369095?utm_medium=api&utm_source=abfa41a4,2026-04-23T11:01:06Z,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Knox County', 'Knoxville']","Knoxville, Knox County",Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
