salary_min,__CLASS__,salary_max,adref,description,latitude,created,id,salary_is_predicted,redirect_url,title,longitude,category.tag,category.label,category.__CLASS__,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_time,contract_type
82307.8,Adzuna::API::Response::Job,82307.8,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JTV21TODc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzAzNjc1NzUzIn0.y6Y8gmcOqumPQblCPU3bTB4hizxQhVGoiJoz6aiV8Sg,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and strong work ethic. Job Details: $0.49-$0.53 per mile Stop pay: $40 per stop New hire training daily pay: $200 per day Holiday pay: $200 per day Drivers in this position over the last six to twelve months have achi…",47.13109,2026-04-18T08:46:28Z,5703675753,1,https://www.adzuna.com/land/ad/5703675753?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=6CE3D8609B2E7396C643B0FD3B0518A3AA75B910,Local Truck Driver,-122.375276,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Washington', 'Pierce County', 'Summit']","Summit, Pierce County",full_time,contract
84221.27,Adzuna::API::Response::Job,84221.27,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JTV21TODc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzAzNjc1NzQ1In0.QD8wxDiOpZPvbuYX8oB8tDaCT-SZnsBTmA-SW8cy9a8,"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company-owned equipment. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: $0.44-$0.50 per mile Detention pay: $20 - $25/hr after 1 hour per hour Drop and hook pay: $40.00 per stop Live load/unload: $65 per stop Driver load/unload: $45 per stop Ha…",42.913675,2026-04-18T08:46:28Z,5703675745,1,https://www.adzuna.com/land/ad/5703675745?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=2440A8A3737A2C288A9CA0A30EE658AD704ACBE6,Local Truck Driver,-73.704634,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'Saratoga County', 'Mechanicville']","Mechanicville, Saratoga County",full_time,contract
42791.1,Adzuna::API::Response::Job,42791.1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JTV21TODc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzAzNjc1NzM4In0.mThmSrVvv7ISURHIafza93xMY80CHhQfzkQyH_QHXAI,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. Job Details : Average $80,000 per year $1,442 per week minimum weekly pay guarantee for the first 6 weeks Safety bonus opportunities Daily home time Onsite management Paid online orientation Driver Benefits: PTO accrues from day one 401(k) with company match Eligible for medical, dental and visi…",39.491129,2026-04-18T08:46:28Z,5703675738,1,https://www.adzuna.com/land/ad/5703675738?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=616FDE0E1615F15F18623304241CFA7EA38DDF61,Local Truck Driver,-77.992724,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'West Virginia', 'Berkeley County', 'Martinsburg']","Martinsburg, Berkeley County",full_time,contract
66087.37,Adzuna::API::Response::Job,66087.37,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY3NTcxOCIsInMiOiJ3clNXbVM4NzhSR21RcFpaQTNDOWdRIn0.dkOy59HkMtpQyZjTnDYuhKj32TUzwp7F9QanyyLwmec,"J.B. Hunt is hiring local CDL-A last mile drivers! Become a J.B. Hunt Final Mile Services driver and start enjoying the stability and consistency of one of the country's premier last mile delivery providers. Job Details: Average $81,000 per year Daily home time Onsite management Paid online orientation *Driver Benefits: PTO accrues from day one 401(k) with company match Eligible for medical, dental and vision coverage after just 30 days Parental leave, adoption assistance and family planning be…",40.039522,2026-04-18T08:46:28Z,5703675718,1,https://www.adzuna.com/land/ad/5703675718?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=6E18B83FA44DFE14075E44915240457FB62B1E3C,Local Truck Driver,-85.979889,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Indiana', 'Hamilton County', 'Noblesville']","Noblesville, Hamilton County",full_time,contract
85075.11,Adzuna::API::Response::Job,85075.11,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY3NTcwOCIsInMiOiJ3clNXbVM4NzhSR21RcFpaQTNDOWdRIn0.F1C2M_nFAeWb_rB81x2O5jpjtzPiCGMXoBDW7FLnmx4,"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company-owned equipment. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Drivers in this position over the last six to twelve months have achieved annualized earnings of $83,000. Job Details: $0.425 - $0.53 per mile Detention pay: $20 - $30 per hour Drop and…",,2026-04-18T08:46:28Z,5703675708,1,https://www.adzuna.com/land/ad/5703675708?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=8C9748441DAC8FC56D93B8A7B03AEEE8542FC5C6,Local Truck Driver,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,['US'],US,full_time,contract
77679.04,Adzuna::API::Response::Job,77679.04,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JTV21TODc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzAzNjc1NzU3In0.1i-6JioTxp-6HSgbj5ihJ32T_Z_vCeAVzIwIb_lqBqc,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. Job Details: Average $78,260 per year Safety bonus opportunities Daily home time Onsite management Paid online orientation Driver Benefits: PTO accrues from day one 401(k) with company match Eligible for medical, dental and vision coverage after just 30 days Access to life insurance options Acce…",28.89282,2026-04-18T08:46:28Z,5703675757,1,https://www.adzuna.com/land/ad/5703675757?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=6B86686EE7C22876FCADC6EEDF1F2DD5F6D6B1BF,Local Truck Driver,-95.7993,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Matagorda County', 'Van Vleck']","Van Vleck, Matagorda County",full_time,contract
67545.7,Adzuna::API::Response::Job,67545.7,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JTV21TODc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzAzNjc1NzcyIn0.L0rtammC7XGF-WVv4on3fjx2LZ5rrbxFrQW2PfX6qeg,"Looking for local truck driving jobs? J.B. Hunt is hiring dedicated truck drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: $0.50-$0.52 cpm Detention pay: 15.00 Per Hour Drop and hook pay: $16.50 per stop Live load/unload: $32 per stop Holiday pay per day: $200 Safety training pay per hour: $20 New hir…",40.676938,2026-04-18T08:46:28Z,5703675772,1,https://www.adzuna.com/land/ad/5703675772?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=D789A4A2B5535ECE68A9B2A8CCD6C343151E6069,Local Truck Driver,-84.145872,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Ohio', 'Allen County', 'Fort Shawnee']","Fort Shawnee, Allen County",full_time,contract
91047.8,Adzuna::API::Response::Job,91047.8,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY3NTY4NiIsInMiOiJ3clNXbVM4NzhSR21RcFpaQTNDOWdRIn0._vus8A8mwZ6uPd40dT5Bdbouiypzx5DxD-7WsKUg_Gc,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and strong work ethic. Job Details: $0.48-$0.56 per mile Daily rate: $50 per day Detention pay: $15 per hour Drop and hook pay: $21 per stop NYC stop pay: $42 per stop (Q ueens, Bronx, Manhattan, Staten Island & Brook…",,2026-04-18T08:46:27Z,5703675686,1,https://www.adzuna.com/land/ad/5703675686?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=2D00683D2CC38C0F4C6595B413AC492152B17ECF,Local Truck Driver,,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,['US'],US,full_time,contract
88680.02,Adzuna::API::Response::Job,88680.02,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JTV21TODc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzAzNjc1NjYzIn0.cp23v3yIptKweoSOGr2sIVQSesZYql_DA0kSSMv_BqQ,"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company-owned equipment. Job Details: Average $79,000.00 per year $5,000.00 sign-on bonus for a limited time Safety bonus opportunities Daily home time Majority no-touch freight Paid online orientation Driver Benefits: ????????????????????????????????????????????????????? PTO accrues from day one 401(k) with comp…",39.7012,2026-04-18T08:46:27Z,5703675663,1,https://www.adzuna.com/land/ad/5703675663?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=522CFC6D326BE621AB112010A679EDA6A70337AB,Local Truck Driver,-86.2342,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Indiana', 'Marion County', 'Mars Hill']","Mars Hill, Marion County",full_time,contract
76340.59,Adzuna::API::Response::Job,76340.59,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY3NTY5OCIsInMiOiJ3clNXbVM4NzhSR21RcFpaQTNDOWdRIn0.dHvl1zcXRY2e4QN-DghM9m3nOkWVIAB5ovvdmHk8YmA,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and strong work ethic. Drivers in this position over the last six to twelve months have achieved annualized earnings of $88,167. Job Details: $0.79-$0.83 per mile Detention pay: $60 per hour Rest breaks: $32.43 per oc…",47.20085,2026-04-18T08:46:27Z,5703675698,1,https://www.adzuna.com/land/ad/5703675698?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=C4AB135B7EFDFA6D4EA699FB59B8713F208D6C75,Local Truck Driver,-122.228369,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Washington', 'Pierce County', 'Sumner']","Sumner, Pierce County",full_time,contract
54433.32,Adzuna::API::Response::Job,54433.32,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY3NTY4MyIsInMiOiJ3clNXbVM4NzhSR21RcFpaQTNDOWdRIn0.YlOqQDAZEENen4OTSlpFFTbsO34FI5txC3wq_YrSPyo,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and strong work ethic. Job Details: $0.53-$0.61 per mile Daily rate: $50 per day Detention pay: $15 per hour after 1 hour Drop and hook pay: $22.50 per stop Layover Pay: $100 per day will be compensated due to weather…",,2026-04-18T08:46:27Z,5703675683,1,https://www.adzuna.com/land/ad/5703675683?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=836217560616C72E42FCCDEEAE802DA8728994F1,Local Truck Driver,,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,['US'],US,full_time,contract
73264.11,Adzuna::API::Response::Job,73264.11,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY3NTY5NSIsInMiOiJ3clNXbVM4NzhSR21RcFpaQTNDOWdRIn0.TwWWcY0DXxrVWBNN_7gHJi0BoqwQU3Mq0T669cr2V9E,"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company-owned equipment. Job Details $0.62 - $0.67 per mile Live stop pay: $85 per stop Drop/hook pay: $55 Detention: $20 - $28 per hour (after one hour) Hazmat load: $40 Driver load/unload: $45 Driver assist: $25 Yard checks: $20 per hour Refused delivery: $55 Truck order not used: $35 Crosstown, empty move or e…",40.27044,2026-04-18T08:46:27Z,5703675695,1,https://www.adzuna.com/land/ad/5703675695?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=DAFD0A6927AB1C002ABBD07025B147A84FDF2791,Local Truck Driver,-76.80546,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Dauphin County', 'Swatara']","Swatara, Dauphin County",full_time,contract
82828.28,Adzuna::API::Response::Job,82828.28,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JTV21TODc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzAzNjc1NjY5In0.YitSCqWOBhyRsYg36l_HW2Vm7vn53Ft310UF4uqmTKM,"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company-owned equipment. $5,000 sign-on bonus available for a limited time! This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Drivers on this fleet are averaging $73,000 a year! Job Details: $0.46 - $0.51 per mile Detention pay per hour: $20 - $25 Drop and hoo…",44.9995,2026-04-18T08:46:27Z,5703675669,1,https://www.adzuna.com/land/ad/5703675669?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=53215DD37853B3DB64A9444251BF0F67FBDD7E98,Local Truck Driver,-93.2453,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Hennepin County', 'Minneapolis']","Minneapolis, Hennepin County",full_time,contract
81958.61,Adzuna::API::Response::Job,81958.61,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY3NTcwMiIsInMiOiJ3clNXbVM4NzhSR21RcFpaQTNDOWdRIn0.-1yU1COWqh-Ur4pxzo_iV37HYFI2ZrRIsLhy-k6ri0k,"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company-owned equipment. Job Details: Average $87,200.00 per year (or $xx,xxx - $xx,xxx when there is a salary range) Safety bonus opportunities Daily home time Majority no-touch freight Paid online orientation Driver Benefits: ???????????????????????????????????????????????????? PTO accrues from day one 401(k) w…",40.27044,2026-04-18T08:46:27Z,5703675702,1,https://www.adzuna.com/land/ad/5703675702?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=1EEC0C38FDE72B9AC24B7AFEE98705E82BD46A7F,Local Truck Driver,-76.80546,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Dauphin County', 'Swatara']","Swatara, Dauphin County",full_time,contract
67133.41,Adzuna::API::Response::Job,67133.41,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JTV21TODc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzAzNjc1Njg3In0.WQfqOSXliQIIo7boRJ1F-1Fqrm9vw-r6nCK6mwHlpqU,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. Job Details: Average $88,500 per year Safety bonus opportunities Daily home time Onsite management Paid online orientation Driver Benefits: PTO accrues from day one 401(k) with company match Eligible for medical, dental and vision coverage after just 30 days Access to life insurance options Acce…",38.895334,2026-04-18T08:46:27Z,5703675687,1,https://www.adzuna.com/land/ad/5703675687?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=DD4AF07CD262A6C1CF75F7B3EA24609651D73464,Local Truck Driver,-94.829891,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Kansas', 'Johnson County', 'Olathe']","Olathe, Johnson County",full_time,contract
80769.49,Adzuna::API::Response::Job,80769.49,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JTV21TODc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzAzNjc1NjU5In0.WzFns27eg0Ct1_uKTOOn05IBimkvHlCqNXNbzKi0PyY,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. Job Details: Average $80,000 per year $5,000 limited time sign-on bonus Safety bonus opportunities Daily home time Onsite management Paid online orientation Driver Benefits: PTO accrues from day one 401(k) with company match Eligible for medical, dental and vision coverage after just 30 days Acc…",39.23845,2026-04-18T08:46:27Z,5703675659,1,https://www.adzuna.com/land/ad/5703675659?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=9A2896E9262F28CB81B30B297BFE508D60AE514B,Local Truck Driver,-78.179632,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Frederick County', 'Stephenson']","Stephenson, Frederick County",full_time,contract
90402.86,Adzuna::API::Response::Job,90402.86,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY3NTY2NyIsInMiOiJ3clNXbVM4NzhSR21RcFpaQTNDOWdRIn0.zenYlvpXZS5B382oFl47-L_HW37McT8PlgKEt6v2er4,"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company-owned equipment. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Drivers are averaging $73,000 on this local job. $5,000 sign-on bonus available for a limited time! Job Details: $0.46 - $0.51 per mile Detention pay per hour: $20 - $25 Drop and hook p…",44.9995,2026-04-18T08:46:27Z,5703675667,1,https://www.adzuna.com/land/ad/5703675667?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=8C69EF6FA9F22530CC34A9D185A55B0047900773,Local Truck Driver,-93.2453,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Hennepin County', 'Minneapolis']","Minneapolis, Hennepin County",full_time,contract
70057.2,Adzuna::API::Response::Job,70057.2,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JTV21TODc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzAzNjc1NjkxIn0.4JSvf9QPlwEJS0cNl9t2Twjf6MYyDMig86qIWmccOJY,"J.B. Hunt is hiring local CDL-A last mile drivers! Become a J.B. Hunt Final Mile Services driver and start enjoying the stability and consistency of one of the country's premier last mile delivery providers. Job Details: Average $90,500 per year Daily home time Onsite management Paid online orientation Driver Benefits: PTO accrues from day one 401(k) with company match Eligible for medical, dental and vision coverage after just 30 days Parental leave, adoption assistance and family planning ben…",36.01133,2026-04-18T08:46:27Z,5703675691,1,https://www.adzuna.com/land/ad/5703675691?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=7D42C500F3913059F52172E1405015347E0DCBE6,Local Truck Driver,-86.565906,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Rutherford County', 'La Vergne']","La Vergne, Rutherford County",full_time,contract
66201.98,Adzuna::API::Response::Job,66201.98,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JTV21TODc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzAzNjc1NjkzIn0.HmmFMmX75NXw32dxLOLzlDRlXH_DNHRMVob0YhJrhwk,"J.B. Hunt is hiring local CDL-A last mile drivers! Become a J.B. Hunt Final Mile Services driver and start enjoying the stability and consistency of one of the country's premier last mile delivery providers. This position is an activity-based pay plan* that encourages safety, efficiency and a strong work ethic. Job Details: Rate per mile: $0.69 - $0.83 per mile Hand unload per pallet: $53.61 - $56.81 Stop Pay: $38.29 - $40.56 per stop Yard Work: $25.00 - $28.58 per hour Safety training per hour…",43.0854,2026-04-18T08:46:27Z,5703675693,1,https://www.adzuna.com/land/ad/5703675693?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=50F5919B0954BC65D7BAE31311DA8EBE7FDCCABA,Local Truck Driver,-76.25172,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'Onondaga County', 'Geddes']","Geddes, Onondaga County",full_time,contract
87380.29,Adzuna::API::Response::Job,87380.29,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JTV21TODc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzAzNjc1NjY4In0.4qV2JEqNMpT12MPOXK2IcMwfSNcIVpxWsQV5WcoZw54,"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company-owned equipment. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Drivers are averaging $73,000 on this local job. $5,000 sign-on bonus available for a limited time! Job Details: $0.46 - $0.51 per mile Detention pay per hour: $20 - $25 Drop and hook p…",44.9995,2026-04-18T08:46:27Z,5703675668,1,https://www.adzuna.com/land/ad/5703675668?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=D72B89552AB9EB15373A54F451B3F3C3CB95E4B6,Local Truck Driver,-93.2453,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Hennepin County', 'Minneapolis']","Minneapolis, Hennepin County",full_time,contract
71745.58,Adzuna::API::Response::Job,71745.58,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY3NTY5NyIsInMiOiJ3clNXbVM4NzhSR21RcFpaQTNDOWdRIn0.yQidJlm16fOnCZkzRZ49DYlf95lm8ypdYt09zGssGeM,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. Job Details: Average $87,800 per year Safety bonus opportunities Daily home time Onsite management Paid online orientation Driver Benefits: PTO accrues from day one 401(k) with company match Eligible for medical, dental and vision coverage after just 30 days Access to life insurance options Acce…",27.138289,2026-04-18T08:46:27Z,5703675697,1,https://www.adzuna.com/land/ad/5703675697?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=B39942559FEC6CA8A5C3B521A442F185A05C8ECF,Local Truck Driver,-82.459545,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Florida', 'Sarasota County', 'Nokomis']","Nokomis, Sarasota County",full_time,contract
87395.38,Adzuna::API::Response::Job,87395.38,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JTV21TODc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzAzNjc1Njg0In0.VQLjYbE3BOET76nE39J6dmH2bdrQ1zqI5kbJQyE37ns,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. Job Details: Average $96,000 per year Safety bonus opportunities Daily home time Onsite management Paid online orientation Driver Benefits: PTO accrues from day one 401(k) with company match Eligible for medical, dental and vision coverage after just 30 days Access to life insurance options Acce…",44.545606,2026-04-18T08:46:27Z,5703675684,1,https://www.adzuna.com/land/ad/5703675684?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=2B626FDFEF8A59DA9CABA852C7B5A48BB4FF00BA,Local Truck Driver,-123.381605,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Oregon', 'Benton County', 'Philomath']","Philomath, Benton County",full_time,contract
66785.32,Adzuna::API::Response::Job,66785.32,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JTV21TODc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzAzNjc1NjcyIn0.9PIn2pp2wUijcHmk1y_y-tFTUr6Dl6Ki7YRY0gWYkqs,"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company-owned equipment. ? This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Drivers in this position over the last six to twelve months have averaged annualized earnings of $75,000. $2,000 sign on bonus for a limited time! Job Details: $0.37 - $0.47 per mile …",41.665197,2026-04-18T08:46:27Z,5703675672,1,https://www.adzuna.com/land/ad/5703675672?se=wrSWmS878RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=54840A5D4A12F59200A5CC39485737C0F9E46E5C,Local Truck Driver,-83.553563,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,J.B. Hunt Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Ohio', 'Lucas County', 'Toledo']","Toledo, Lucas County",full_time,contract
