salary_max,__CLASS__,contract_time,latitude,adref,salary_is_predicted,id,longitude,title,salary_min,created,description,redirect_url,company.__CLASS__,company.display_name,location.display_name,location.area,location.__CLASS__,category.tag,category.label,category.__CLASS__,contract_type
75000.0,Adzuna::API::Response::Job,full_time,30.00816,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkJ3bk5sb3o4UkdlWE9CY2tRZTFVQSIsImkiOiI1NjkzMjEzMzc2In0.XBAKcLR4lGoXDkBcw2hi77l-XrJLV652Oi9phuDLuUc,0,5693213376,-90.0648,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213376?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Gentilly, Orleans Parish","['US', 'Louisiana', 'Orleans Parish', 'Gentilly']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,38.3415,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkJ3bk5sb3o4UkdlWE9CY2tRZTFVQSIsImkiOiI1NjkzMjEzNDAxIn0.eSVM1wMrCJX8G2L5uKYoc1cGftCgNc6FCwqGP29Zxdc,0,5693213401,-85.42776,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213401?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Ballardsville, Oldham County","['US', 'Kentucky', 'Oldham County', 'Ballardsville']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,37.972557,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMzQxOCIsInMiOiJuQnduTmxvejhSR2VYT0Jja1FlMVVBIn0.2iJgBWetaQnOQZ3ROgcW7e-UOjEh157suayUPD0uO6o,0,5693213418,-86.74279,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213418?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Tell City, Perry County","['US', 'Indiana', 'Perry County', 'Tell City']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,36.737284,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMzQ3NyIsInMiOiJuQnduTmxvejhSR2VYT0Jja1FlMVVBIn0.milchcKb0Og8hJ0ZKqVDt6d0VhowbN73T_hGhdOOJiY,0,5693213477,-88.640638,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213477?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Mayfield, Graves County","['US', 'Kentucky', 'Graves County', 'Mayfield']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,37.227341,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkJ3bk5sb3o4UkdlWE9CY2tRZTFVQSIsImkiOiI1NjkzMjEzNDU3In0.Qxt_Ov41RyesEfJh0St5Lknbz4uB1JgjyjhRn7FeiQA,0,5693213457,-95.712169,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213457?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Independence, Montgomery County","['US', 'Kansas', 'Montgomery County', 'Independence']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,40.26462,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMzQxNyIsInMiOiJuQnduTmxvejhSR2VYT0Jja1FlMVVBIn0.7J14lt9342jSGw1ltR3iHSpoF--cQT4o7qF6wOYc1ZE,0,5693213417,-86.52846,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213417?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Frankfort, Clinton County","['US', 'Indiana', 'Clinton County', 'Frankfort']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,37.972557,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMzQ1MyIsInMiOiJuQnduTmxvejhSR2VYT0Jja1FlMVVBIn0.5KGSMnGC3dQe1_r24mvvL9o5kSjyws7qX0_4NCyc27Y,0,5693213453,-86.74279,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213453?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Tell City, Perry County","['US', 'Indiana', 'Perry County', 'Tell City']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,30.362722,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkJ3bk5sb3o4UkdlWE9CY2tRZTFVQSIsImkiOiI1NjkzMjEzMzk5In0.CYS26YWpqdJHLl2KkS0l43NUQ65btyfrnzNtsmGu1WA,0,5693213399,-89.16656,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213399?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Long Beach, Harrison County","['US', 'Mississippi', 'Harrison County', 'Long Beach']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,41.01238,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkJ3bk5sb3o4UkdlWE9CY2tRZTFVQSIsImkiOiI1NjkzMjEzNDQzIn0.l_7NsJVWIADNJz2nIsufjC9PzjcAdMrTM_gIOD7_pCk,0,5693213443,-91.95943,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213443?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Fairfield, Jefferson County","['US', 'Iowa', 'Jefferson County', 'Fairfield']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,38.954803,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMzQ4NCIsInMiOiJuQnduTmxvejhSR2VYT0Jja1FlMVVBIn0.HACWGqBPpMEqFCP9KfZxnZ1c4FpUIVBCllCjwm56LVQ,0,5693213484,-92.739254,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213484?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Gooch Mill, Cooper County","['US', 'Missouri', 'Cooper County', 'Gooch Mill']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,30.920863,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkJ3bk5sb3o4UkdlWE9CY2tRZTFVQSIsImkiOiI1NjkzMjEzNDIwIn0.0xXGDUEQdvqx3IRSqxZ8wokQWIDhblK_vAfEjJNDGfk,0,5693213420,-94.02014,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213420?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Jasper, Jasper County","['US', 'Texas', 'Jasper County', 'Jasper']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,39.007304,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMzQ3MSIsInMiOiJuQnduTmxvejhSR2VYT0Jja1FlMVVBIn0.hhxyZd1AUF3FN3RdaeIixmk-iTCJZNkdnlBcFm1dKEQ,0,5693213471,-84.597278,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213471?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Elsmere, Kenton County","['US', 'Kentucky', 'Kenton County', 'Elsmere']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,37.817868,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMzQwNCIsInMiOiJuQnduTmxvejhSR2VYT0Jja1FlMVVBIn0.d5cg905oIJzff_YavFrIeZStIocTev_k2y2unnkv5xc,0,5693213404,-85.452887,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213404?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Bardstown, Nelson County","['US', 'Kentucky', 'Nelson County', 'Bardstown']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,30.362722,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkJ3bk5sb3o4UkdlWE9CY2tRZTFVQSIsImkiOiI1NjkzMjEzMzYzIn0.e1gd1yn5RpuyfqKUJY9rfyxnwleCxCSAbrXclNCC2o8,0,5693213363,-89.16656,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213363?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Long Beach, Harrison County","['US', 'Mississippi', 'Harrison County', 'Long Beach']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,37.227341,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkJ3bk5sb3o4UkdlWE9CY2tRZTFVQSIsImkiOiI1NjkzMjEzNDU0In0.JEb2naHUS3aTOCnfHaX_n31BLheX28KDp066PPgc2Iw,0,5693213454,-95.712169,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213454?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Independence, Montgomery County","['US', 'Kansas', 'Montgomery County', 'Independence']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,38.035144,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMzM4NyIsInMiOiJuQnduTmxvejhSR2VYT0Jja1FlMVVBIn0.l8IlJBlGLYGSoAKrzyjq8gr8NtHlwX7a6s4WZMTngW0,0,5693213387,-84.726316,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213387?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Versailles, Woodford County","['US', 'Kentucky', 'Woodford County', 'Versailles']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,30.644753,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkJ3bk5sb3o4UkdlWE9CY2tRZTFVQSIsImkiOiI1NjkzMjEzNDAyIn0.WTn635_iAxw5v_Tas2fxPEPz6aLXLRdkrEFkD7zRlZI,0,5693213402,-97.648444,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213402?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Three Point, Williamson County","['US', 'Texas', 'Williamson County', 'Three Point']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,41.388737,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMzQ5NCIsInMiOiJuQnduTmxvejhSR2VYT0Jja1FlMVVBIn0.jXnbSYbKJWz113o2oIBaw9snDvMM2EFWSMsNrcCNRyA,0,5693213494,-83.653048,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213494?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Bowling Green, Wood County","['US', 'Ohio', 'Wood County', 'Bowling Green']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,37.03758,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkJ3bk5sb3o4UkdlWE9CY2tRZTFVQSIsImkiOiI1NjkzMjEzNDYyIn0.OLn6qk5p5pnyNqciBLreNHfzNnBmerfT2p8l_0Mif5g,0,5693213462,-88.71018,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213462?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Paducah, McCracken County","['US', 'Kentucky', 'McCracken County', 'Paducah']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,40.26462,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkJ3bk5sb3o4UkdlWE9CY2tRZTFVQSIsImkiOiI1NjkzMjEzMzcyIn0.xJwH3YdNRYe1goq6iYis-0NA2FFX9etvRB_WUtfiiFo,0,5693213372,-86.52846,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213372?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Frankfort, Clinton County","['US', 'Indiana', 'Clinton County', 'Frankfort']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,38.08284,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMzQ4OCIsInMiOiJuQnduTmxvejhSR2VYT0Jja1FlMVVBIn0.FKF4VoU173TM655SbmJeIBu8OqGlM81lwqvdtyKCaYU,0,5693213488,-88.19982,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213488?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Dogtown, White County","['US', 'Illinois', 'White County', 'Dogtown']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,39.091518,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic05VaE4xb3o4UkdlWE9CY2tRZTFVQSIsImkiOiI1NjkzMjEzNDcwIn0.akQGwuXnoWDNDglo8Zx_V156RfQnZgFZc75B2bpx7Ro,0,5693213470,-84.188696,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213470?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Batavia, Clermont County","['US', 'Ohio', 'Clermont County', 'Batavia']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
75000.0,Adzuna::API::Response::Job,full_time,42.683585,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxMzQzMSIsInMiOiJzTlVoTjFvejhSR2VYT0Jja1FlMVVBIn0.pjPVIMXMl7fVGz7Bt9Tlg1_Y5Ygs_cfd8cj4uUg2zbg,0,5693213431,-85.986164,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0.0,2026-04-08T09:18:37Z,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",https://www.adzuna.com/details/5693213431?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Big M Diesel Express,"Hamilton, Allegan County","['US', 'Michigan', 'Allegan County', 'Hamilton']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
