created,salary_max,title,__CLASS__,latitude,longitude,salary_is_predicted,adref,description,redirect_url,id,salary_min,company.__CLASS__,company.display_name,location.display_name,location.__CLASS__,location.area,category.label,category.tag,category.__CLASS__,contract_time,contract_type
2026-09-26T12:46:25Z,81921.02,Local Truck Driver,Adzuna::API::Response::Job,42.530848,-87.870884,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNDE2NyIsInMiOiIxSWwzZnN5NThSR0N3Nmt1VERySmxnIn0.rwNaZDTGPJdUBhK-B06SyfnqBaJqKTKdcrVYxSip6m0,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. Job Details: $3,000 sign-on bonus! Average $80,000 per year Safety bonus opportunities Daily home time Onsite management Paid online orientation Driver Benefits: PTO accrues from day one 401(k) with company match Eligible for medical, dental and vision coverage after just 30 days Access to life …",https://www.adzuna.com/details/5899904167?utm_medium=api&utm_source=abfa41a4,5899904167,81921.02,Adzuna::API::Response::Company,J.B. Hunt Transport,"Pleasant Prairie, Kenosha County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Kenosha County', 'Pleasant Prairie']",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:25Z,88518.88,Local Truck Driver,Adzuna::API::Response::Job,41.332963,-89.12642,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNDE3MCIsInMiOiIxSWwzZnN5NThSR0N3Nmt1VERySmxnIn0.iaGOK9oVNj-iD0eZzdZ8ZnOUx6Tqh3MqmVAnTazMymo,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: $3,000 sign-on bonus for a limited time! $0.53 - $0.55 per mile Stop pay: $35 per stop Detention pay: $20 per hour after 2 hours Tarping pay: $25 per load Miscellaneous hourly wor…",https://www.adzuna.com/details/5899904170?utm_medium=api&utm_source=abfa41a4,5899904170,88518.88,Adzuna::API::Response::Company,J.B. Hunt Transport,"Peru, LaSalle County",Adzuna::API::Response::Location,"['US', 'Illinois', 'LaSalle County', 'Peru']",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:25Z,72769.56,Local Truck Driver,Adzuna::API::Response::Job,41.137765,-83.638157,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNDE2NCIsInMiOiIxSWwzZnN5NThSR0N3Nmt1VERySmxnIn0.MZA-y0Xh9TC56q8Ag1y4tnJjy6pFmM_9Es0srozNf5w,"Looking for local truck driving jobs? J.B. Hunt is hiring dedicated truck drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: $0.64-$0.69 cpm Stop time: $6-$24 paid in 15-minute increments Hazmat: $25 per load Holiday pay per day: $140 Safety training pay per hour: $20 New hire training pay: $250 per day…",https://www.adzuna.com/details/5899904164?utm_medium=api&utm_source=abfa41a4,5899904164,72769.56,Adzuna::API::Response::Company,J.B. Hunt Transport,"Van Buren, Hancock County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Hancock County', 'Van Buren']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:25Z,65693.82,Local Truck Driver,Adzuna::API::Response::Job,45.117641,-95.041841,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUlsM2ZzeTU4UkdDdzZrdVREckpsZyIsImkiOiI1ODk5OTA0MTg1In0.liiIocAQhZuMdRhXbsV4Ppsq9k_q0_9WNcNRod1NGkE,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. Job Details: $30 per hour Overtime hourly work: $45 per hour Training pay: $30 per hour Holiday pay: $200 per day Drivers in this position over the last six to twelve months have achieved annualized earnings of $87,000 Daily home time Onsite management Paid online orientation Driver Benefits: PT…",https://www.adzuna.com/details/5899904185?utm_medium=api&utm_source=abfa41a4,5899904185,65693.82,Adzuna::API::Response::Company,J.B. Hunt Transport,"Willmar, Kandiyohi County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Kandiyohi County', 'Willmar']",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:25Z,96577.84,Local Truck Driver,Adzuna::API::Response::Job,39.63012,-77.734261,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNDEyMSIsInMiOiIxSWwzZnN5NThSR0N3Nmt1VERySmxnIn0.Iqt7qM2pleJtvbyGGvWgvff31xLbEA4Qkl0pZZnLAjE,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. $5,000 sign on bonus for a limited time! Job Details: $0.67 - $0.69 per mile Detention Pay: $38- $46 per hour Trainee pay: $300 per day Safety training pay: $20 per hour Hazmat placarded load:…",https://www.adzuna.com/details/5899904121?utm_medium=api&utm_source=abfa41a4,5899904121,96577.84,Adzuna::API::Response::Company,J.B. Hunt Transport,"Hagerstown, Washington County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Washington County', 'Hagerstown']",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:25Z,83362.16,Local Truck Driver,Adzuna::API::Response::Job,38.6448,-75.87234,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNDE1NCIsInMiOiIxSWwzZnN5NThSR0N3Nmt1VERySmxnIn0.azkKnbnuw-lXUDFlg_jdJi0IuA52kDFHAAK5qhumXBs,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. $5,000 bonus available for a limited time Job Details: $0.58 - $0.61 per mile Live stop pay: $46 - $49 per stop Fan moves: $25 Detention: $20 per hour after 1 hour Trainee pay: $225 per day Sa…",https://www.adzuna.com/details/5899904154?utm_medium=api&utm_source=abfa41a4,5899904154,83362.16,Adzuna::API::Response::Company,J.B. Hunt Transport,"Hurlock, Dorchester County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Dorchester County', 'Hurlock']",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:25Z,84157.91,Local Truck Driver,Adzuna::API::Response::Job,41.532804,-74.250394,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUlsM2ZzeTU4UkdDdzZrdVREckpsZyIsImkiOiI1ODk5OTA0MTQyIn0.-wSEdkug2kk8F0LThBwM81TppKGH0C3JNJcRLu_KNSk,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: $0.69 per mile Daily rate: $70 per day Live stop pay: $25 per stop Trainee pay: $200 per day Safety training pay: $20 per hour Drivers in this position over the last six to twelve…",https://www.adzuna.com/details/5899904142?utm_medium=api&utm_source=abfa41a4,5899904142,84157.91,Adzuna::API::Response::Company,J.B. Hunt Transport,"Montgomery, Orange County",Adzuna::API::Response::Location,"['US', 'New York', 'Orange County', 'Montgomery']",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:25Z,68536.8,Local Truck Driver,Adzuna::API::Response::Job,37.349888,-86.770846,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUlsM2ZzeTU4UkdDdzZrdVREckpsZyIsImkiOiI1ODk5OTA0MTIyIn0.r8ohQg--Si0LaW6hSzI0vbijLLjzvflfmrgWlmFYnGE,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. Job Details: Average $85,000 per year 5,000 sign-on bonus for a limited time Safety bonus opportunities Daily home time Onsite management Paid online orientation Driver Benefits: PTO accrues from day one 401(k) with company match Eligible for medical, dental and vision coverage after just 30 day…",https://www.adzuna.com/details/5899904122?utm_medium=api&utm_source=abfa41a4,5899904122,68536.8,Adzuna::API::Response::Company,J.B. Hunt Transport,"Logansport, Butler County",Adzuna::API::Response::Location,"['US', 'Kentucky', 'Butler County', 'Logansport']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:25Z,77607.28,Local Truck Driver,Adzuna::API::Response::Job,43.109383,-88.486462,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNDEzMSIsInMiOiIxSWwzZnN5NThSR0N3Nmt1VERySmxnIn0.DpIooEvCVfbjWZzPCQv3hLeTOqZQqxdOp3Fiv6xC27M,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. Job Details: Average $80,110 per year $5,000 sign-on bonus for a limited time! Safety bonus opportunities Daily home time Onsite management Paid online orientation Driver Benefits: PTO accrues from day one 401(k) with company match Eligible for medical, dental and vision coverage after just 30 d…",https://www.adzuna.com/details/5899904131?utm_medium=api&utm_source=abfa41a4,5899904131,77607.28,Adzuna::API::Response::Company,J.B. Hunt Transport,"Oconomowoc, Waukesha County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Waukesha County', 'Oconomowoc']",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:25Z,86239.65,Local Truck Driver,Adzuna::API::Response::Job,33.99072,-118.15266,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUlsM2ZzeTU4UkdDdzZrdVREckpsZyIsImkiOiI1ODk5OTA0MTc0In0.u98vV2B2y6sQMfdrknEg5vHp-7nlbYC3J053xYVWKmU,"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company owned equipment. This position is paid an hourly rate for all hours worked plus an activity-based bonus payment. The activity-based bonus payment is the sum of your eligible activity pay less your base hourly earnings for the week. Drivers in this position over the last six to twelve months have averaged …",https://www.adzuna.com/details/5899904174?utm_medium=api&utm_source=abfa41a4,5899904174,86239.65,Adzuna::API::Response::Company,J.B. Hunt Transport,"Bell Gardens, Los Angeles County",Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Bell Gardens']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:25Z,76997.61,Local Truck Driver,Adzuna::API::Response::Job,34.09914,-117.58128,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUlsM2ZzeTU4UkdDdzZrdVREckpsZyIsImkiOiI1ODk5OTA0MTcxIn0.d8jYMhye1THiikBDFFhPc8OkhzCjh5E_-GgAMbNZAr4,Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is paid an hourly rate for all hours worked plus an activity-based bonus payment. The activity-based bonus payment is the sum of your eligible activity pay less your base hourly earnings for the week. $18 per hour Holiday pay per day: $300 Activity-Based Bonus Components: Cent per …,https://www.adzuna.com/details/5899904171?utm_medium=api&utm_source=abfa41a4,5899904171,76997.61,Adzuna::API::Response::Company,J.B. Hunt Transport,"Cucamonga, San Bernardino County",Adzuna::API::Response::Location,"['US', 'California', 'San Bernardino County', 'Cucamonga']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:24Z,76709.57,Local Truck Driver,Adzuna::API::Response::Job,41.137765,-83.638157,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNDA5MCIsInMiOiIxSWwzZnN5NThSR0N3Nmt1VERySmxnIn0.5RmRTmmSVSKTomiBCmO3MCgvpmIjWiBTZviAJfNKTHg,"Looking for local truck driving jobs? J.B. Hunt is hiring dedicated truck drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: $0.82 cpm Detention pay: $6-$24 paid in 15-minute increments Breakdown pay: $15 per hour Hazmat pay per load: $25 Holiday pay per day: $140 per day Safety training pay per hour: $…",https://www.adzuna.com/details/5899904090?utm_medium=api&utm_source=abfa41a4,5899904090,76709.57,Adzuna::API::Response::Company,J.B. Hunt Transport,"Van Buren, Hancock County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Hancock County', 'Van Buren']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:24Z,62310.34,Local Truck Driver,Adzuna::API::Response::Job,41.665197,-83.553563,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNDA3NiIsInMiOiIxSWwzZnN5NThSR0N3Nmt1VERySmxnIn0.N_C8qsqnvQaAzEH1ZW38FDgrUxjIiZ-vFe82L8VgsCk,"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company-owned equipment. ??????? This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: 0.49-0.56 cpm Detention pay: 20.00 Per Hour - Rates start 90 min after live?load arrival and 60 min after D&H arrival per hour Drop and hook pay: 38.00 per stop Liv…",https://www.adzuna.com/details/5899904076?utm_medium=api&utm_source=abfa41a4,5899904076,62310.34,Adzuna::API::Response::Company,J.B. Hunt Transport,"Toledo, Lucas County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Lucas County', 'Toledo']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:24Z,91760.41,Local Truck Driver,Adzuna::API::Response::Job,47.193104,-122.318858,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUlsM2ZzeTU4UkdDdzZrdVREckpsZyIsImkiOiI1ODk5OTA0MTAwIn0.hX-f0KY6BCOnZ8xGCCZSZvUGHYQGKS9d6TCXd0-blrs,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and strong work ethic. Job Details: $0.54-$0.58 cents per mile No touch stop pay: $30 per stop Driver assist stop pay: $45 per stop Doubles loads: $25 per load Outsource work: $200-$400 per day New hire training pay: …",https://www.adzuna.com/details/5899904100?utm_medium=api&utm_source=abfa41a4,5899904100,91760.41,Adzuna::API::Response::Company,J.B. Hunt Transport,"Puyallup, Pierce County",Adzuna::API::Response::Location,"['US', 'Washington', 'Pierce County', 'Puyallup']",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:24Z,59621.49,Local Truck Driver,Adzuna::API::Response::Job,41.560203,-76.109794,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUlsM2ZzeTU4UkdDdzZrdVREckpsZyIsImkiOiI1ODk5OTA0MDcwIn0.KuKwtbYGaZA90hQs8Ngj5bwCmLpHvaBJYI_ed0gsINg,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. $10,000 bonus available for a limited time. Job Details: $0.60 - $0.61 per mile Live stop pay: $45 - $55 per stop Drop/hook pay: $35 - $40 Detention: $25 per hour after 2 huurs Off account wor…",https://www.adzuna.com/details/5899904070?utm_medium=api&utm_source=abfa41a4,5899904070,59621.49,Adzuna::API::Response::Company,J.B. Hunt Transport,"Forkston, Wyoming County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Wyoming County', 'Forkston']",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:24Z,71845.88,Local Truck Driver,Adzuna::API::Response::Job,40.00493,-76.662275,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNDEwOSIsInMiOiIxSWwzZnN5NThSR0N3Nmt1VERySmxnIn0.qzBiQCj_QfxBI8yDFGWSuFfengNL69PAPkBpf-l20kA,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and strong work ethic. $5,000 signing bonus for a limimted time. Job Details: $0.64-$0.64 per mile Daily rate: $70 per day Stop pay: $19.25 per stop Rail shuttle: $25 Detention pay: $20 per hour after 4 hours New hire…",https://www.adzuna.com/details/5899904109?utm_medium=api&utm_source=abfa41a4,5899904109,71845.88,Adzuna::API::Response::Company,J.B. Hunt Transport,"Glades, York County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'York County', 'Glades']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:24Z,72619.54,Local Truck Driver,Adzuna::API::Response::Job,47.13109,-122.375276,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNDA5MSIsInMiOiIxSWwzZnN5NThSR0N3Nmt1VERySmxnIn0.Jl_IQFyznnB97A4QTi-ly9cCMxVZXHmgRML1Cug333M,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and strong work ethic. Job Details: $0.49-$0.53 per mile Stop pay: $40 per stop Outsource work: $300-$350 per day New hire training daily pay: $200 per day Holiday pay: $200 per day $10,000 sign-on bonus for a limited…",https://www.adzuna.com/details/5899904091?utm_medium=api&utm_source=abfa41a4,5899904091,72619.54,Adzuna::API::Response::Company,J.B. Hunt Transport,"Summit, Pierce County",Adzuna::API::Response::Location,"['US', 'Washington', 'Pierce County', 'Summit']",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:24Z,78864.31,Local Truck Driver,Adzuna::API::Response::Job,39.7012,-86.2342,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUlsM2ZzeTU4UkdDdzZrdVREckpsZyIsImkiOiI1ODk5OTA0MDczIn0.tzMNGPKj9YqhgH3ysLKuHQSJy0B7kRRMDWaTqiwfYmo,"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company-owned equipment. $10,000 sign on bonus for a limited time! Job Details: Average $81,000 per year Safety bonus opportunities Daily home time Majority no-touch freight Paid online orientation Driver Benefits: ???????????????????????????????????????????????? PTO accrues from day one 401(k) with company match…",https://www.adzuna.com/details/5899904073?utm_medium=api&utm_source=abfa41a4,5899904073,78864.31,Adzuna::API::Response::Company,J.B. Hunt Transport,"Mars Hill, Marion County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Marion County', 'Mars Hill']",Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:24Z,89630.08,Local Truck Driver,Adzuna::API::Response::Job,39.844698,-104.875958,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUlsM2ZzeTU4UkdDdzZrdVREckpsZyIsImkiOiI1ODk5OTA0MDk5In0.cMCr1GED2xNw02Aw6T4T1_d-eAX-aBp9TEjXdMrXaNk,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring regional CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: $0.56-$0.62 per mile* Detention pay: $20 per hour - (starts after 60/90min (d&h/live) 1st hour $20, then $25/hr after) per hour New hire training period: zzzz4200 per day - ave…",https://www.adzuna.com/details/5899904099?utm_medium=api&utm_source=abfa41a4,5899904099,89630.08,Adzuna::API::Response::Company,J.B. Hunt Transport,"Irondale, Adams County",Adzuna::API::Response::Location,"['US', 'Colorado', 'Adams County', 'Irondale']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:24Z,97189.59,Local Truck Driver,Adzuna::API::Response::Job,42.38712,-72.61224,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNDA2MiIsInMiOiIxSWwzZnN5NThSR0N3Nmt1VERySmxnIn0.FDhOpRYF0ybP1_aKwMm3Da8FdJn3mmuwYWOViLXrhL4,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and strong work ethic. 10,000 bonus added for a limited time Job Details: $0.48-$0.56 per mile Daily rate: $50 per day Detention pay: $15 per hour Drop and hook pay: $21 per stop NYC stop pay: $42 per stop (Q ueens, B…",https://www.adzuna.com/details/5899904062?utm_medium=api&utm_source=abfa41a4,5899904062,97189.59,Adzuna::API::Response::Company,J.B. Hunt Transport,"West Hatfield, Hampshire County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Hampshire County', 'West Hatfield']",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:24Z,91674.42,Local Truck Driver,Adzuna::API::Response::Job,40.747969,-74.051258,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNDA4OCIsInMiOiIxSWwzZnN5NThSR0N3Nmt1VERySmxnIn0.W1XqpIjLY-NeMX2AcScNZxnPgYUMySoQDOx9nSPT-Jg,"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company-owned equipment. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Drivers in this position over the last six to twelve months have achieved annualized earnings of $86,000. $10,000 bonus available for a limited time! Job Details: $0.445 - $0.55 per mil…",https://www.adzuna.com/details/5899904088?utm_medium=api&utm_source=abfa41a4,5899904088,91674.42,Adzuna::API::Response::Company,J.B. Hunt Transport,"Washington Street, Hudson County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Hudson County', 'Washington Street']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:24Z,78320.47,Local Truck Driver,Adzuna::API::Response::Job,42.701159,-87.905918,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNDA4MCIsInMiOiIxSWwzZnN5NThSR0N3Nmt1VERySmxnIn0.2Q3nKCyT3AZcHjrCXLhb4aQ5xRid1PNBbRX6gHs1icw,"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company-owned equipment. $10,000 sign-on bonus available for a limited time! Job Details: Average $75,000 per year Safety bonus opportunities Daily home time Majority no-touch freight Paid online orientation Driver Benefits: ???????????????????????????????????????????????????? PTO accrues from day one 401(k) with…",https://www.adzuna.com/details/5899904080?utm_medium=api&utm_source=abfa41a4,5899904080,78320.47,Adzuna::API::Response::Company,J.B. Hunt Transport,"Sturtevant, Racine County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Racine County', 'Sturtevant']",Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:24Z,84310.95,Local Truck Driver,Adzuna::API::Response::Job,32.967325,-97.385639,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNDA5MyIsInMiOiIxSWwzZnN5NThSR0N3Nmt1VERySmxnIn0.-bc1XUGw-LetQVBBXu9vG2swqGb1zchvcAnhho4mZa4,"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company-owned equipment. Job Details: Average $71,000 per year 10,000.00 sign-on bonus for a limited time Safety bonus opportunities Daily home time Majority no-touch freight Paid online orientation Driver Benefits: ????????????????????????????????????????????????????? PTO accrues from day one 401(k) with company…",https://www.adzuna.com/details/5899904093?utm_medium=api&utm_source=abfa41a4,5899904093,84310.95,Adzuna::API::Response::Company,J.B. Hunt Transport,"Haslet, Tarrant County",Adzuna::API::Response::Location,"['US', 'Texas', 'Tarrant County', 'Haslet']",Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:24Z,76840.85,Local Truck Driver,Adzuna::API::Response::Job,41.532804,-74.250394,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUlsM2ZzeTU4UkdDdzZrdVREckpsZyIsImkiOiI1ODk5OTA0MDk1In0.H9_uRkqWi2kZ_TtBX_T5JMU5fdKkCWrmGs1w99VbjCQ,"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. $10,000 bonus available for a limited time. Job Details: $.489 per mile Daily rate: $50. Must work all 5 days to receive Live stop pay: $14 per stop Detention: $15 per hour Trainee pay: $200 p…",https://www.adzuna.com/details/5899904095?utm_medium=api&utm_source=abfa41a4,5899904095,76840.85,Adzuna::API::Response::Company,J.B. Hunt Transport,"Montgomery, Orange County",Adzuna::API::Response::Location,"['US', 'New York', 'Orange County', 'Montgomery']",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,full_time,contract
2026-09-26T12:46:24Z,92704.29,Local Truck Driver,Adzuna::API::Response::Job,39.801149,-82.971647,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUlsM2ZzeTU4UkdDdzZrdVREckpsZyIsImkiOiI1ODk5OTA0MDYzIn0.D9dbkq2oXCitLeo6F3ZA42bI3JAjm1SXyjwrhQrjb2Y,"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company-owned equipment. ??????? This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: 0.48-0.53 cpm Detention pay: 20.00 Per Hour - Detention starts 90 min after arrival on live loads and 60 min on drop & hook. per hour Drop and hook pay: 33.00 per s…",https://www.adzuna.com/details/5899904063?utm_medium=api&utm_source=abfa41a4,5899904063,92704.29,Adzuna::API::Response::Company,J.B. Hunt Transport,"Lockbourne, Franklin County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Franklin County', 'Lockbourne']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,contract
