salary_min,id,__CLASS__,redirect_url,salary_is_predicted,salary_max,longitude,description,adref,title,created,latitude,category.tag,category.label,category.__CLASS__,location.display_name,location.__CLASS__,location.area,company.__CLASS__,company.display_name,contract_type,contract_time
254553.81,5794248207,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5794248207?se=0G7HTbB78RGeKYDwYWEj0Q&utm_medium=api&utm_source=abfa41a4&v=8705191E7ED2835594E453EB0DC87617AF70AA4D,1,254553.81,-85.197741,"Doctor of Medicine | Internal Medicine - General/Other Location: Michigan Employer: Consilium Staffing Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position Multiple Physicians Needed Michigan license prior to application Outpatient No Call, No weekends M-F Benefits Call (844) 207-3603 to learn more about locum tenens job opportunities Consilium Staffing offers competitive hourly rates for our physicians, physician assistants and nurse practitioners Our team of e…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEc3SFRiQjc4UkdlS1lEd1lXRWowUSIsImkiOiI1Nzk0MjQ4MjA3In0.0pd6Yn8zJkDt-JJiP_vwLUC4HGB3GWOZ2e7uAPVjTj8,Locum Physician (MD/DO) - Internal Medicine - General/Other in Michigan,2026-07-09T11:34:26Z,44.070506,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Michigan, US",Adzuna::API::Response::Location,"['US', 'Michigan']",Adzuna::API::Response::Company,Consilium Staffing,contract,full_time
280344.8,5794248217,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5794248217?se=0G7HTbB78RGeKYDwYWEj0Q&utm_medium=api&utm_source=abfa41a4&v=8C82D79AC4B52E1AD93DE0B95A451D83DBADC5F5,1,280344.8,-71.45631,"Doctor of Medicine | Family Practice Location: Massachusetts Employer: Consilium Staffing Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position Family Physician or Internal Medicine Sick and Well Visits Mass License and DEA Monday through Friday, Saturday(Optional) 1:1 MA EMR Athena 19-25 patients a day At the Moment Locums to Perm Benefits Call (844) 207-3603 to learn more about locum tenens job opportunities Consilium Staffing offers competitive hourly rates fo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDI0ODIxNyIsInMiOiIwRzdIVGJCNzhSR2VLWUR3WVdFajBRIn0.JSIAC3xCEheJ8upIJNr5xLNVj3Jf8MrEcrU1PiFcTUc,Locum Physician (MD/DO) - Family Practice in Massachusetts,2026-07-09T11:34:26Z,42.108919,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Massachusetts, US",Adzuna::API::Response::Location,"['US', 'Massachusetts']",Adzuna::API::Response::Company,Consilium Staffing,contract,full_time
185487.9,5794248211,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5794248211?se=0G7HTbB78RGeKYDwYWEj0Q&utm_medium=api&utm_source=abfa41a4&v=25FB6387FF5AD04D90758DDC8AB7A1A6801458B7,1,185487.9,-79.152535,"Doctor of Medicine | Surgery - Cardiothoracic Location: Indiana Employer: Consilium Staffing Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position Epic EMR BC required Call coverage in October Benefits Call (844) 207-3603 to learn more about locum tenens job opportunities Consilium Staffing offers competitive hourly rates for our physicians, physician assistants and nurse practitioners Our team of experts will assist with setting travel arrangements based on your…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDI0ODIxMSIsInMiOiIwRzdIVGJCNzhSR2VLWUR3WVdFajBRIn0.oTum5n_2Mf7_F8wODr2GA6qTuZ1pNI_WVA12dUMIhiw,Locum Physician (MD/DO) - Surgery - Cardiothoracic in Indiana,2026-07-09T11:34:26Z,40.621455,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Indiana, Indiana County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Indiana County', 'Indiana']",Adzuna::API::Response::Company,Consilium Staffing,contract,full_time
245933.64,5794248218,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5794248218?se=0G7HTbB78RGeKYDwYWEj0Q&utm_medium=api&utm_source=abfa41a4&v=F36F737E2C607CF394ED3CD373145C32D401548A,1,245933.64,-111.374653,Doctor of Medicine | Obstetrics and Gynecology Location: Arizona Employer: Consilium Staffing Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position Work Details:  Of deliveries per shift: 1-3 Average  of callback hours per shift: 4-8 Department Description: OB/GYN coverage EMR: Cerner Hospital Bed size: 268 Beds Practice Setting: Hospital Board License Required: AZ license is required or IMLC DEA: Yes CSR: No Minimum Experience Required: 1 year Credentialing Time…,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEc3SFRiQjc4UkdlS1lEd1lXRWowUSIsImkiOiI1Nzk0MjQ4MjE4In0.KhIt2JisFq7YLBsfffzzjaZGh9WDCTOd7_4r7DBXcj8,Locum Physician (MD/DO) - Obstetrics and Gynecology in Arizona,2026-07-09T11:34:26Z,33.564951,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Arizona, US",Adzuna::API::Response::Location,"['US', 'Arizona']",Adzuna::API::Response::Company,Consilium Staffing,contract,full_time
258963.22,5794248209,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5794248209?se=0G7HTbB78RGeKYDwYWEj0Q&utm_medium=api&utm_source=abfa41a4&v=1C690A2A798AF6A4CB3CD55D5DF6A18AEF36B9F1,1,258963.22,-89.15483,"Doctor of Medicine | Surgery - Vascular Location: Illinois Employer: Consilium Staffing Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position Must have an active IL license Clinic and call Strong Support Staff Great location Travel and lodging available Benefits Call (844) 207-3603 to learn more about locum tenens job opportunities Consilium Staffing offers competitive hourly rates for our physicians, physician assistants and nurse practitioners Our team of exper…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEc3SFRiQjc4UkdlS1lEd1lXRWowUSIsImkiOiI1Nzk0MjQ4MjA5In0.HbeUiI39x0ptgFClkb_4zDcim8dXdmg-1C-1bbcDfSo,Locum Physician (MD/DO) - Surgery - Vascular in Illinois,2026-07-09T11:34:26Z,39.863792,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Illinois, US",Adzuna::API::Response::Location,"['US', 'Illinois']",Adzuna::API::Response::Company,Consilium Staffing,contract,full_time
29189.54,5794248220,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794248220?utm_medium=api&utm_source=abfa41a4,1,29189.54,-90.188738,"REM Community Services, a part of the Sevita family, provides community-based services for individuals with intellectual and developmental disabilities. Here we believe every person has the right to live well, and everyone deserves to have a fulfilling career. You’ll join a mission-driven team and create relationships that motivate us all every day. Join us today, and experience a career well lived. Direct Support Professional (DSP) - Full-Time Join us for OPEN INTERVIEWS! When: Every Tuesday f…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDI0ODIyMCIsInMiOiIwRzdIVGJCNzhSR2VLWUR3WVdFajBRIn0.C1bElKUhCpDGUSth5qmwSscWGW1JsdRvi39OF0GWZpQ,Direct Support Professional,2026-07-09T11:34:26Z,41.844474,social-work-jobs,Social work Jobs,Adzuna::API::Response::Category,"Clinton, Clinton County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Clinton County', 'Clinton']",Adzuna::API::Response::Company,Sevita,,full_time
183136.44,5794248215,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5794248215?se=0G7HTbB78RGeKYDwYWEj0Q&utm_medium=api&utm_source=abfa41a4&v=1CD41D52050D6A49A1D9D68CA61C4D3EF918C585,1,183136.44,-77.019023,"Doctor of Medicine | Obstetrics and Gynecology Location: Washington Employer: Consilium Staffing Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position Start date 8/3/2026 18 patients per day Setting: inpatient/outpatient EMR Epic Required certification: Board Certification Benefits Call (844) 207-3603 to learn more about locum tenens job opportunities Consilium Staffing offers competitive hourly rates for our physicians, physician assistants and nurse practitione…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDI0ODIxNSIsInMiOiIwRzdIVGJCNzhSR2VLWUR3WVdFajBRIn0._uMUREbSTx-PKGDUTRB-Mp9iWiegYD-6AZerzpabRpg,Locum Physician (MD/DO) - Obstetrics and Gynecology in Washington,2026-07-09T11:34:26Z,38.912068,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Washington, Washington, D.C.",Adzuna::API::Response::Location,"['US', 'Washington, D.C.', 'Washington']",Adzuna::API::Response::Company,Consilium Staffing,contract,full_time
270232.53,5794248210,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5794248210?se=0G7HTbB78RGeKYDwYWEj0Q&utm_medium=api&utm_source=abfa41a4&v=FC8E02FB41B67E235C3EB86F65999862A7059472,1,270232.53,-92.41348,"Doctor of Medicine | Emergency Medicine Location: Arkansas Employer: Consilium Staffing Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position ER MD needed in Arkansas! Days and nights EMR is Meditech August start Benefits Call (844) 207-3603 to learn more about locum tenens job opportunities Consilium Staffing offers competitive hourly rates for our physicians, physician assistants and nurse practitioners Our team of experts will assist with setting travel arrang…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDI0ODIxMCIsInMiOiIwRzdIVGJCNzhSR2VLWUR3WVdFajBRIn0.Gju7yiNahYoxe16hft_cCuaJzqrq0-2nJuU35ONKzfk,Locum Physician (MD/DO) - Emergency Medicine in Arkansas,2026-07-09T11:34:26Z,34.911982,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Arkansas, US",Adzuna::API::Response::Location,"['US', 'Arkansas']",Adzuna::API::Response::Company,Consilium Staffing,contract,full_time
28077.52,5794248206,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794248206?utm_medium=api&utm_source=abfa41a4,1,28077.52,-83.621906,"NeuroRestorative, a part of the Sevita family, provides rehabilitation services for people of all ages with brain, spinal cord and medically complex injuries, illnesses and other challenges. In a variety of locations and community-based settings, we offer a range of programs, including vocational and therapy programs, day treatments, and specialized services for infants, children, adolescents, Military Service Members and Veterans. Caregiver FT / Afternoons (4:00pm-12:00am) Fair Share Weekends …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDI0ODIwNiIsInMiOiIwRzdIVGJCNzhSR2VLWUR3WVdFajBRIn0.C310WencQMJTL6UbAAfCMwbwxNY9YZ3ZIBpIkHeLeRE,Caregiver,2026-07-09T11:34:25Z,42.201746,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Ypsilanti, Washtenaw County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Washtenaw County', 'Ypsilanti']",Adzuna::API::Response::Company,Sevita,,part_time
38727.02,5794248205,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794248205?utm_medium=api&utm_source=abfa41a4,1,38727.02,-110.971527,"Mentor Community Services , a part of the Sevita family, provides community-based services for individuals with intellectual and developmental disabilities. Here we believe every person has the right to live well, and everyone deserves to have a fulfilling career. You’ll join a mission-driven team and create relationships that motivate us all every day. Join us today, and experience a career well lived. THRIVE AS A CAREGIVER AT SEVITA. EACH DAY, YOU’LL Be proud of rewarding work helping people …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEc3SFRiQjc4UkdlS1lEd1lXRWowUSIsImkiOiI1Nzk0MjQ4MjA1In0.W76yyJTv3NTyRkdCgKiZab4HzCHHKQREuk4EttaNBLc,Caregiver,2026-07-09T11:34:24Z,32.214792,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Tucson, Pima County",Adzuna::API::Response::Location,"['US', 'Arizona', 'Pima County', 'Tucson']",Adzuna::API::Response::Company,Sevita,,full_time
153810.22,5794248204,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5794248204?se=0G7HTbB78RGeKYDwYWEj0Q&utm_medium=api&utm_source=abfa41a4&v=C4483A92ED515FFC1FDC4E1B20749739656ED912,1,153810.22,-73.6761,"Physical Therapist Location: Queensbury, NY Agency: SkyBridge Healthcare Pay: Competitive weekly pay (inquire for details) Contract Duration: 14 Weeks Start Date: ASAP About the Position Type: Allied Health Queensbury , NY SkyBridge Healthcare is seeking a Traveler for a 13 week contract in NY. SkyBridge Healthcare is a premier staffing firm dedicated to matching outstanding talent with exceptional opportunities. Our commitment to excellence and our consultative approach has helped us become a …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEc3SFRiQjc4UkdlS1lEd1lXRWowUSIsImkiOiI1Nzk0MjQ4MjA0In0.jTedeTQWCkALUE-yFK0z1nSlbej-ZjPaRnVxZWJhSMA,"Travel Physical Therapist (PT) in Queensbury, NY",2026-07-09T11:34:20Z,43.37136,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Queensbury, Warren County",Adzuna::API::Response::Location,"['US', 'New York', 'Warren County', 'Queensbury']",Adzuna::API::Response::Company,SkyBridge Healthcare,contract,full_time
39297.25,5794248203,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794248203?utm_medium=api&utm_source=abfa41a4,1,39297.25,-81.341194,"ResCare Community Living, a part of the Sevita family, provides quality services that empower individuals, enhance independence, and help people live well. Since 1974, we’ve supported individuals with intellectual and developmental disabilities to live more independently at home and in their community. With our dedicated team and experienced staff, we provide person-centered services that help people build skills, overcome challenges, and reach their full potential. THRIVE AS A CAREGIVER AT SEV…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEc3SFRiQjc4UkdlS1lEd1lXRWowUSIsImkiOiI1Nzk0MjQ4MjAzIn0.6qTZ3xIqKpxfluNZFBnSYEx5XqOXB1-40Jg1H_t6b4U,Direct Support Professional,2026-07-09T11:34:19Z,35.245134,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Kings Mountain, Cleveland County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Cleveland County', 'Kings Mountain']",Adzuna::API::Response::Company,Sevita,,full_time
44877.37,5794248175,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794248175?utm_medium=api&utm_source=abfa41a4,1,44877.37,-75.49685,"Mentor Community Services , a part of the Sevita family, provides community-based services for individuals with intellectual and developmental disabilities. Here we believe every person has the right to live well, and everyone deserves to have a fulfilling career. You’ll join a mission-driven team and create relationships that motivate us all every day. Join us today, and experience a career well lived. Direct Support Professional/Caregiver - IDD Services Location: Northampton, PA Pay Rate: $17…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDI0ODE3NSIsInMiOiIwRzdIVGJCNzhSR2VLWUR3WVdFajBRIn0.LiatQSpbUBj9q3B6Al5FaAmGw7OJ7fr20GC9oS_S-U4,Direct Support Professional,2026-07-09T11:34:13Z,40.686208,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Northampton, Northampton County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Northampton County', 'Northampton']",Adzuna::API::Response::Company,Sevita,,full_time
270000.0,5794248176,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5794248176?se=4EceT7B78RGeKYDwYWEj0Q&utm_medium=api&utm_source=abfa41a4&v=552D4BDF02185C8C61C1959995EB1C0CB55D3053,0,290000.0,-118.165612,"Nurse Practitioner | Hospitalist Location: Pasadena, CA Employer: Curative Pay: $270,000 to $290,000 per year Start Date: ASAP About the Position Hospitalist Opportunity in Pasadena, CA Please consider this unique opportunity to join a well-established and respected group, that is committed to providing excellent care to all our members. About the opportunity: Join a multi-disciplinary team dedicated to high-quality care Block Scheduling Reasonable patient load expectations No call or procedure…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEVjZVQ3Qjc4UkdlS1lEd1lXRWowUSIsImkiOiI1Nzk0MjQ4MTc2In0.CZDK79Zngo9UzloX5M6wPixtS_6xM1iSFiwV1FOEeCg,"Nurse Practitioner (NP) - Hospitalist - $270,000 to $290,000 per year in Pasadena, CA",2026-07-09T11:34:13Z,34.137505,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"South Pasadena, Los Angeles County",Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'South Pasadena']",Adzuna::API::Response::Company,Curative,,full_time
39721.63,5794248177,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794248177?utm_medium=api&utm_source=abfa41a4,1,39721.63,-75.234911,"Mentor Community Services , a part of the Sevita family, provides community-based services for individuals with intellectual and developmental disabilities. Here we believe every person has the right to live well, and everyone deserves to have a fulfilling career. You’ll join a mission-driven team and create relationships that motivate us all every day. Join us today, and experience a career well lived. THRIVE AS A CAREGIVER AT SEVITA. EACH DAY, YOU’LL Be proud of rewarding work helping people …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEVjZVQ3Qjc4UkdlS1lEd1lXRWowUSIsImkiOiI1Nzk0MjQ4MTc3In0.-S4N06X5-AJFqY8-1hOut1wrNOUJhqDMp1EI47T1d_4,Caregiver,2026-07-09T11:34:13Z,38.517336,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Frankford, Sussex County",Adzuna::API::Response::Location,"['US', 'Delaware', 'Sussex County', 'Frankford']",Adzuna::API::Response::Company,Sevita,,full_time
83932.13,5794248174,Adzuna::API::Response::Job,https://www.adzuna.com/details/5794248174?utm_medium=api&utm_source=abfa41a4,1,83932.13,-80.948149,"REM Community Services , a part of the Sevita family, provides community-based services for individuals with intellectual and developmental disabilities. Here we believe every person has the right to live well, and everyone deserves to have a fulfilling career. You’ll join a mission-driven team and create relationships that motivate us all every day. Join us today, and experience a career well lived. Program Director, IDD Services Bachelor's degree required Previous supervisory and ICF experien…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEVjZVQ3Qjc4UkdlS1lEd1lXRWowUSIsImkiOiI1Nzk0MjQ4MTc0In0.xhtlyx0LfO7N2q9LwxeRlL8a8mvRJrw7Njnx3EPNQuM,Program DIrector,2026-07-09T11:34:12Z,41.805054,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Geneva, Ashtabula County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Ashtabula County', 'Geneva']",Adzuna::API::Response::Company,Sevita,,full_time
160433.95,5794248147,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5794248147?se=4EceT7B78RGeKYDwYWEj0Q&utm_medium=api&utm_source=abfa41a4&v=E10ECD1F585D7C2704ADA761882E90FA8531AF61,1,160433.95,-82.375423,"CVOR Tech Location: Brooksville, FL Agency: TNAA | TotalMed Pay: Competitive weekly pay (inquire for details) Shift Information: Days Contract Duration: 13 Weeks Start Date: 7/23/2026 About the Position Travel Nurse Across America is seeking a qualified Cardiovascular OR TECH needed for travel nurse assignment in Brooksville, FL. This assignment is in a Traveler-friendly facility and offers excellent pay, benefits, bonus opportunity, travel reimbursement, all licenses and certifications paid an…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDI0ODE0NyIsInMiOiI0RWNlVDdCNzhSR2VLWUR3WVdFajBRIn0.GOHKuzXkDU9qjP2RCUEa8Oq-A2kgPte7aB3cJa7vbes,"Travel CVOR Tech in Brooksville, FL",2026-07-09T11:34:07Z,28.567568,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Category,"Brooksville, Hernando County",Adzuna::API::Response::Location,"['US', 'Florida', 'Hernando County', 'Brooksville']",Adzuna::API::Response::Company,TNAA | TotalMed,contract,full_time
104520.09,5794248148,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5794248148?se=4EceT7B78RGeKYDwYWEj0Q&utm_medium=api&utm_source=abfa41a4&v=BDAA0D4E4E7D15C3DA8E22898989F0BFD5FEAA2E,1,104520.09,-97.418365,"Occupational Therapist Assistant Location: Guthrie, OK Agency: TNAA | TotalMed Pay: Competitive weekly pay (inquire for details) Shift Information: Days Contract Duration: 13 Weeks Start Date: 7/23/2026 About the Position Travel Nurse Across America is seeking a qualified Occupational Therapy Assistant THER needed for travel nurse assignment in Guthrie, OK. This assignment is in a Traveler-friendly facility and offers excellent pay, benefits, bonus opportunity, travel reimbursement, all license…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDI0ODE0OCIsInMiOiI0RWNlVDdCNzhSR2VLWUR3WVdFajBRIn0.p7KkTUFazcoGP6COqeBJkDtk4u04A7kdKhsn6aaIvww,"Travel Occupational Therapist Assistant (OTA) in Guthrie, OK",2026-07-09T11:34:07Z,35.846626,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Guthrie, Logan County",Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Logan County', 'Guthrie']",Adzuna::API::Response::Company,TNAA | TotalMed,contract,full_time
158679.2,5794248146,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5794248146?se=4EceT7B78RGeKYDwYWEj0Q&utm_medium=api&utm_source=abfa41a4&v=F1EC67849FC30184C4F4FD0963A34C6137BE25D8,1,158679.2,-90.109636,"Registered Respiratory Therapist Location: Marrero, LA Agency: TNAA | TotalMed Pay: Competitive weekly pay (inquire for details) Shift Information: Days Contract Duration: 13 Weeks Start Date: 7/23/2026 About the Position Travel Nurse Across America is seeking a qualified Registered Respiratory Therapist THER needed for travel nurse assignment in Marrero, LA. This assignment is in a Traveler-friendly facility and offers excellent pay, benefits, bonus opportunity, travel reimbursement, all licen…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEVjZVQ3Qjc4UkdlS1lEd1lXRWowUSIsImkiOiI1Nzk0MjQ4MTQ2In0.4lhX4lytTLdDIG5dBTwRfHXdpwd7-FXDOsQtnMyVlDk,"Travel Registered Respiratory Therapist (RRT) in Marrero, LA",2026-07-09T11:34:07Z,29.866333,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Marrero, Jefferson Parish",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Jefferson Parish', 'Marrero']",Adzuna::API::Response::Company,TNAA | TotalMed,contract,full_time
141308.1,5794248149,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5794248149?se=4EceT7B78RGeKYDwYWEj0Q&utm_medium=api&utm_source=abfa41a4&v=F76200D6D4F2F4E092966C486AE5BB57B3976DB0,1,141308.1,-96.70618,"EEG Tech Location: Sioux Falls, SD Agency: TNAA | TotalMed Pay: Competitive weekly pay (inquire for details) Shift Information: Rotating Contract Duration: 13 Weeks Start Date: 7/23/2026 About the Position Travel Nurse Across America is seeking a qualified Electroencephalogram tech TECH needed for travel nurse assignment in Sioux Falls, SD. This assignment is in a Traveler-friendly facility and offers excellent pay, benefits, bonus opportunity, travel reimbursement, all licenses and certificati…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDI0ODE0OSIsInMiOiI0RWNlVDdCNzhSR2VLWUR3WVdFajBRIn0.pXOS01mOAnQYj18XQySQnpgGUYzoB5qyjjVQzJ34tIQ,"Travel EEG Tech in Sioux Falls, SD",2026-07-09T11:34:07Z,43.60229,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Category,"Ben Claire, Minnehaha County",Adzuna::API::Response::Location,"['US', 'South Dakota', 'Minnehaha County', 'Ben Claire']",Adzuna::API::Response::Company,TNAA | TotalMed,contract,full_time
81751.66,5794248142,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5794248142?se=4EceT7B78RGeKYDwYWEj0Q&utm_medium=api&utm_source=abfa41a4&v=467C75643193F8AB186065A6AD8C523A54CDF7A6,1,81751.66,-85.77405,"Medical Laboratory Technician Location: Louisville, KY Agency: TNAA | TotalMed Pay: Competitive weekly pay (inquire for details) Shift Information: Nights Contract Duration: 13 Weeks Start Date: 8/23/2026 About the Position Travel Nurse Across America is seeking a qualified Medical Laboratory Technician LAB needed for travel nurse assignment in Louisville, KY. This assignment is in a Traveler-friendly facility and offers excellent pay, benefits, bonus opportunity, travel reimbursement, all lice…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEVjZVQ3Qjc4UkdlS1lEd1lXRWowUSIsImkiOiI1Nzk0MjQ4MTQyIn0.qvrOLNZ8tnDnH7M_WOa7Uy9yAEsjEvIbXL-9MT-vVuE,"Travel Medical Laboratory Technician (MLT) in Louisville, KY",2026-07-09T11:34:07Z,38.24465,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Louisville, Jefferson County",Adzuna::API::Response::Location,"['US', 'Kentucky', 'Jefferson County', 'Louisville']",Adzuna::API::Response::Company,TNAA | TotalMed,contract,full_time
109489.54,5794248145,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5794248145?se=4EceT7B78RGeKYDwYWEj0Q&utm_medium=api&utm_source=abfa41a4&v=8A7685C978F6EA4AD6EAED22DC629B97EBC42B17,1,109489.54,-86.79051,"Cath Lab Tech Location: Homewood, AL Agency: TNAA | TotalMed Pay: Competitive weekly pay (inquire for details) Shift Information: Days Contract Duration: 8 Weeks Start Date: 8/10/2026 About the Position Travel Nurse Across America is seeking a qualified Catheterization lab RAD needed for travel nurse assignment in Homewood, AL. This assignment is in a Traveler-friendly facility and offers excellent pay, benefits, bonus opportunity, travel reimbursement, all licenses and certifications paid and …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDI0ODE0NSIsInMiOiI0RWNlVDdCNzhSR2VLWUR3WVdFajBRIn0.v_-7yFd9VdqrEJzEt-ed1pcwUdazjOjBZkJVN-kwOKI,"Travel Cath Lab Tech in Homewood, AL",2026-07-09T11:34:07Z,33.47894,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Homewood, Jefferson County",Adzuna::API::Response::Location,"['US', 'Alabama', 'Jefferson County', 'Homewood']",Adzuna::API::Response::Company,TNAA | TotalMed,contract,full_time
150286.47,5794248140,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5794248140?se=4EceT7B78RGeKYDwYWEj0Q&utm_medium=api&utm_source=abfa41a4&v=911CF4C78D2C2DEAF5424B13FCBBEC1C3DCA819C,1,150286.47,-86.144429,"Occupational Therapist Location: Greenwood, IN Agency: TNAA | TotalMed Pay: Competitive weekly pay (inquire for details) Shift Information: Days Contract Duration: 13 Weeks Start Date: 7/23/2026 About the Position Travel Nurse Across America is seeking a qualified Occupational Therapist THER needed for travel nurse assignment in Greenwood, IN. This assignment is in a Traveler-friendly facility and offers excellent pay, benefits, bonus opportunity, travel reimbursement, all licenses and certific…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEVjZVQ3Qjc4UkdlS1lEd1lXRWowUSIsImkiOiI1Nzk0MjQ4MTQwIn0.185rNBqXVErRg4v63xH5jWYrHZBxQr8exTTlAwyDDVc,"Travel Occupational Therapist (OT) in Greenwood, IN",2026-07-09T11:34:06Z,39.620552,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Greenwood, Johnson County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Johnson County', 'Greenwood']",Adzuna::API::Response::Company,TNAA | TotalMed,contract,full_time
