id,salary_max,salary_is_predicted,adref,longitude,title,description,created,contract_time,__CLASS__,salary_min,latitude,redirect_url,category.label,category.__CLASS__,category.tag,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,contract_type
5853638594,51832.27,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzODU5NCIsInMiOiJCRFE4THZpZThSR2FnY1NXUkh0dXFnIn0.BIQaSSn94kKV2j9bIo4zv6TDbFjbhD28wgbleHxXptI,-123.024526,1.0 FTE Temporary Special Education Teacher- Creslane Elementary,Creswell School District is seeking appropriately licensed candidates for a 1.0 FTE Temporary Special Education Teacher Position at Creslane Elementary School for the 26-27 school year. Position open until filled. Applicant screening begins August 24th. WORK YEAR: 190 days JOB SUMMARY: The Special Education Teacher is responsible for the instruction and supervision of special education students for both Comprehensive Distance Learning as well as in-person instruction. The teacher functions in a…,2026-08-23T09:14:57Z,full_time,Adzuna::API::Response::Job,51832.27,43.917902,https://www.adzuna.com/details/5853638594?utm_medium=api&utm_source=abfa41a4,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs,"['US', 'Oregon', 'Lane County', 'Creswell']",Adzuna::API::Response::Location,"Creswell, Lane County",Creswell School District,Adzuna::API::Response::Company,
5853638595,81130.16,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTk1In0.T6I8yq-Pm85u17igh46y1TD6Gx8-7JFg0d_8Al9-hAU,-95.994581,Human Resources - Senior Talent Advisor 155-2014,"JOB SUMMARY: The Senior Talent Advisor serves as a strategic talent acquisition partner to hiring leaders and is responsible for delivering comprehensive, full-cycle recruiting solutions across the organization. This position develops and executes targeted recruiting and sourcing strategies to attract, assess, select, and hire highly qualified talent while providing an exceptional candidate and hiring manager experience. The Senior Talent Advisor uses industry best practices to advise leaders o…",2026-08-23T09:14:57Z,,Adzuna::API::Response::Job,81130.16,36.151088,https://www.adzuna.com/details/5853638595?utm_medium=api&utm_source=abfa41a4,HR & Recruitment Jobs,Adzuna::API::Response::Category,hr-jobs,"['US', 'Oklahoma', 'Tulsa County', 'Tulsa']",Adzuna::API::Response::Location,"Tulsa, Tulsa County",Community Care,Adzuna::API::Response::Company,
5853638591,130991.47,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTkxIn0.84eXDeuprElqF7pVPBgmx42LLj7EbbGw9_dSxluim10,-85.751283,"Director, Merchant Launch Operations","ShipMonk isn't just a 3PL — we're the tech-powered growth partner for ecommerce brands, running 12 owned fulfillment centers across the US, Canada, the UK, and Europe so our merchants can stress less and grow more. We are seeking a highly skilled and experienced Director to join our Launch Operations team at ShipMonk. As a member of the Launch Operations team, this role will play a pivotal role in the planning and execution of high-impact, high-visibility projects and initiatives, while driving…",2026-08-23T09:14:56Z,,Adzuna::API::Response::Job,130991.47,38.255693,https://www.adzuna.com/details/5853638591?utm_medium=api&utm_source=abfa41a4,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['US', 'Kentucky', 'Jefferson County', 'Louisville']",Adzuna::API::Response::Location,"Louisville, Jefferson County",ShipMonk,Adzuna::API::Response::Company,
5853638590,45098.07,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTkwIn0.vb9e7FjLQk4sWL1314Dpx6zDRAfVJHFeAngsvlOkL8E,-75.370458,Preschool Teacher- Now Hiring!,"Chesterbrook Academy is seeking a creative and passionate Preschool Lead Teacher to join our team of dedicated educators! Our preschool program provides a balance of learning and play, helping children build the academic and social skills that prepare them for Pre-K and beyond. As a Preschool Lead Teacher, you’ll inspire curiosity, nurture confidence, and create meaningful learning experiences that make every day exciting and purposeful for young learners. What You’ll Do: Design and deliver eng…",2026-08-23T09:14:56Z,,Adzuna::API::Response::Job,45098.07,40.625932,https://www.adzuna.com/details/5853638590?utm_medium=api&utm_source=abfa41a4,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs,"['US', 'Pennsylvania', 'Northampton County', 'Bethlehem']",Adzuna::API::Response::Location,"Bethlehem, Northampton County",Chesterbrook Academy,Adzuna::API::Response::Company,
5853638592,39363.75,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzODU5MiIsInMiOiJCRFE4THZpZThSR2FnY1NXUkh0dXFnIn0.ffust3KB1FAwfvnVRuFcgMWbeANmQhPM8GQt-BGs9xE,-91.043205,Bus Aide (Special Education),"Muscatine Schools is hiring a Special Ed Bus Aide. Will work with special education students and will also assist with general supervision of students to provide overall support. May be asked to assist with other tasks, as needed. Bus Aides are paid on an hourly basis. The rate of pay for these positions is $17.93/hour. New hires will be required to complete a background check and onboarding/training session with The Department of Human Resources. Call the MCSD Department of Human Resources wit…",2026-08-23T09:14:56Z,part_time,Adzuna::API::Response::Job,39363.75,41.424473,https://www.adzuna.com/details/5853638592?utm_medium=api&utm_source=abfa41a4,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs,"['US', 'Iowa', 'Muscatine County', 'Muscatine']",Adzuna::API::Response::Location,"Muscatine, Muscatine County",Muscatine Community School District,Adzuna::API::Response::Company,
5853638593,184337.06,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzODU5MyIsInMiOiJCRFE4THZpZThSR2FnY1NXUkh0dXFnIn0.P1EEbwFOb5u6KXS4Fv8j82us5ALNoemq9dAyPfAhDYM,-76.63164,Registered Nurse Hospital Operations Supervisor,"As a Hospital Operations Supervisor you will: Oversees or shares oversight of hospital-wide nursing services during evening, night or weekend shifts. Reviews shift reports from preceding shifts to be apprised of activity and issues; makes rounds or collaboratively manages rounds coverage to assure the quality of nursing services on all units. Monitors high risk and complicated cases and institutes appropriate actions when in-the-moment decisions are needed. May reassign and reallocate nursing r…",2026-08-23T09:14:56Z,full_time,Adzuna::API::Response::Job,184337.06,39.4008,https://www.adzuna.com/details/5853638593?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Maryland', 'Baltimore County', 'Towson']",Adzuna::API::Response::Location,"Towson, Baltimore County",Sheppard Pratt Careers,Adzuna::API::Response::Company,
5853638587,65894.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzODU4NyIsInMiOiJCRFE4THZpZThSR2FnY1NXUkh0dXFnIn0.MGuVPS3LwCNTIoTZ55lSYElcJnjoZHFwCxV-pXA6SZE,-93.328184,Maintenance Rebuild Technician,"Job Description Location Springfield, MO Benefits & Compensation Overview : We offer a variety of benefits including: 3 Medical Plan options 3 Dental Plan options Vision Plan option 401k with matching contributions Additional perks: Company Paid Life Insurance Policy, Paid Parental Leave, Short-Term & Long-Term Disability plans, Wellbeing Program, Employee Assistance Program, pet insurance, plus other additional benefits. Vacation and paid holidays starting from date of hire FOIP (Field Operati…",2026-08-23T09:14:55Z,full_time,Adzuna::API::Response::Job,64043.0,37.22078,https://www.adzuna.com/details/5853638587?utm_medium=api&utm_source=abfa41a4,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,"['US', 'Missouri', 'Greene County', 'Springfield']",Adzuna::API::Response::Location,"Springfield, Greene County",Kraft Heinz,Adzuna::API::Response::Company,
5853638583,135200.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzODU4MyIsInMiOiJCRFE4THZpZThSR2FnY1NXUkh0dXFnIn0.WjwA6IS3zU2dIeheMm5_o4qEMukeL6vumbPVbnOMjwg,-119.80195,Commercial Journeyman Electrician,"Journeyman Electrician — Commercial Direct Hire | Greater Bay Area, CA | $50.00 – $65.00 per hour | Full-Time THE OPPORTUNITY Our client is a well-established, non-union (merit shop) commercial and industrial electrical contractor operating throughout Northern California since 1998. They self-perform work across the Greater Bay Area, Central Valley, and Sacramento region, and are recognized for a strong safety culture, including platinum-level safety accreditation and a long track record of rep…",2026-08-23T09:14:54Z,full_time,Adzuna::API::Response::Job,104000.0,36.842017,https://www.adzuna.com/details/5853638583?utm_medium=api&utm_source=abfa41a4,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,"['US', 'California', 'Fresno County', 'Fresno']",Adzuna::API::Response::Location,"Fresno, Fresno County",Innovation Consulting,Adzuna::API::Response::Company,
5853638584,37440.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzODU4NCIsInMiOiJCRFE4THZpZThSR2FnY1NXUkh0dXFnIn0.M7l73MlTs-14BqNyWPWaENCyBSJ6AIKE_5vHl2Cp9wo,-91.16779,ADMINISTRATIVE COORDINATOR 1 (Procurement WAE),"About this Job The mission of the Secretary of State's office is to serve the public by meeting its legal responsibilities of collecting, securing, and communicating information that enhances commerce, ensures the integrity of Louisiana's elections, and preserves, presents, and makes accessible government information essential to Louisiana's operations and its recorded history. The Louisiana Secretary of State is seeking a detail-oriented, part-time Administrative Coordinator to support our pro…",2026-08-23T09:14:54Z,part_time,Adzuna::API::Response::Job,21840.0,30.447192,https://www.adzuna.com/details/5853638584?utm_medium=api&utm_source=abfa41a4,Admin Jobs,Adzuna::API::Response::Category,admin-jobs,"['US', 'Louisiana', 'East Baton Rouge Parish', 'Baton Rouge']",Adzuna::API::Response::Location,"Baton Rouge, East Baton Rouge Parish",State of Louisiana,Adzuna::API::Response::Company,
5853638580,57700.23,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzODU4MCIsInMiOiJCRFE4THZpZThSR2FnY1NXUkh0dXFnIn0.3Itnra0F2s09sddmoZM_zkPkj_s_Kpx7EejBdvviogA,,Sales Representative,"Company: US0068 Sysco Grand Rapids, LLC Sales Territory: US-MI-Kalamazoo Zip Code: 49512 Travel Percentage: Up to 25% COMPENSATION INFORMATION: The pay range provided is not indicative of Sysco’s actual pay range but is merely algorithmic and provided for generalized comparison. Factors that may be used to determine rate of pay include specific skills, work location, work experience and other individualized factors Are you an experienced Sales Professional, Restaurant Manager, Culinary Manager …",2026-08-23T09:14:48Z,full_time,Adzuna::API::Response::Job,57700.23,,https://www.adzuna.com/details/5853638580?utm_medium=api&utm_source=abfa41a4,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,['US'],Adzuna::API::Response::Location,US,Sysco,Adzuna::API::Response::Company,contract
5853638581,160000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTgxIn0.dKwk0mxTZBqwPooeLJO3n1U0_B-qLcBVrNnOwpSw8Ig,-71.195621,Senior Software Engineer,"Cooling performance limits high-power computing, semi-conductor fab, cell networks, photonics, power electronics, and most of our digital world. Alloy Enterprises enables customers to break through these constraints with novel complex metal components that dramatically improve heat dissipation in high-performance systems. Alloy’s patented Stack Forging™ process enables complex micro-geometries, resulting in single-piece, leak-tight parts that deliver superior cooling performance, lower pressure…",2026-08-23T09:14:48Z,full_time,Adzuna::API::Response::Job,125000.0,42.504716,https://www.adzuna.com/details/5853638581?utm_medium=api&utm_source=abfa41a4,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,"['US', 'Massachusetts', 'Middlesex County', 'Burlington']",Adzuna::API::Response::Location,"Burlington, Middlesex County",Alloy Enterprises,Adzuna::API::Response::Company,
5853638582,150000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTgyIn0.hnUbdAp0bsRcLzWLPy8Xhd534hpGudakdMxF_2Yu5ZU,-75.304775,"Clinical Testing Psychologist @ Haverford ( PhD, PsyD)","At LifeStance Health, we believe in a truly healthy society where mental and physical healthcare are unified to make lives better. Our mission is to help people lead healthier, more fulfilling lives by improving access to trusted, affordable, and personalized mental healthcare. Everywhere. Every day. It’s a lofty goal; we know. But we make it happen with the best team in behavioral health. Thank you for taking the time to explore a career with us. As the fastest growing behavioral health practi…",2026-08-23T09:14:48Z,full_time,Adzuna::API::Response::Job,140000.0,40.013984,https://www.adzuna.com/details/5853638582?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Pennsylvania', 'Montgomery County', 'Haverford']",Adzuna::API::Response::Location,"Haverford, Montgomery County",LifeStance Health,Adzuna::API::Response::Company,
5853638576,53667.05,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTc2In0.Kp4HTLy7ZDO5lmgCHomWmHJP1ICUZYOmqR3ptKuzaE0,-86.8,GWIM Senior Operations Representative,"Job Description: Merrill Wealth Management is a leading provider of comprehensive wealth management and investment products and services for individuals, companies, and institutions. Merrill Wealth Management is one of the largest businesses of its kind in the world specializing in goals-based wealth management, including planning for retirement, education, legacy, and other life goals through investment advice and guidance. Merrill’s Financial Advisors and Wealth Management Client Associates h…",2026-08-23T09:14:47Z,full_time,Adzuna::API::Response::Job,53667.05,33.52,https://www.adzuna.com/details/5853638576?utm_medium=api&utm_source=abfa41a4,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,"['US', 'Alabama', 'Jefferson County', 'Birmingham']",Adzuna::API::Response::Location,"Birmingham, Jefferson County",Bank of America,Adzuna::API::Response::Company,contract
5853638575,51017.3,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTc1In0.kHMJt_l-b9_9SF6YIWtivrUa_VFU2srS_Cqyuyvg4Dk,-83.346878,2nd & 3rd Shift Production Associate (Paint),"Career Area: Operations Job Description: Your Work Shapes the World at Caterpillar Inc. When you join Caterpillar, you're joining a global team who cares not just about the work we do – but also about each other. We are the makers, problem solvers, and future world builders who are creating stronger, more sustainable communities. We don't just talk about progress and innovation here – we make it happen, with our customers, where we work and live. Together, we are building a better world, so we …",2026-08-23T09:14:47Z,full_time,Adzuna::API::Response::Job,51017.3,34.006845,https://www.adzuna.com/details/5853638575?utm_medium=api&utm_source=abfa41a4,Manufacturing Jobs,Adzuna::API::Response::Category,manufacturing-jobs,"['US', 'Georgia', 'Clarke County', 'Athens']",Adzuna::API::Response::Location,"Athens, Clarke County",Caterpillar,Adzuna::API::Response::Company,
5853638572,96466.73,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzODU3MiIsInMiOiJCRFE4THZpZThSR2FnY1NXUkh0dXFnIn0.JIiym32_craazAMqFl67NVAeq-CebA0lquG2Rr3b298,,340B Enterprise Pharmacy Business Optimization Strategist,"Welcome! We’re excited you’re considering an opportunity with us! To apply to this position and be considered, click the Apply button located above this message and complete the application in full. Below, you’ll find other important information about this position. Support the Enterprise Pharmacy Business Operation’s team by leading efforts to design, innovate, and implement solutions as needed to improve systems and processes. Advocate for customers to understand pharmacy business needs and i…",2026-08-23T09:14:46Z,full_time,Adzuna::API::Response::Job,96466.73,,https://www.adzuna.com/details/5853638572?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,['US'],Adzuna::API::Response::Location,US,WVU Medicine,Adzuna::API::Response::Company,
5853638571,84879.96,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzODU3MSIsInMiOiJCRFE4THZpZThSR2FnY1NXUkh0dXFnIn0.MwvnDHE92CdhPB6QhH3LVPthRb2W-wr4v-8NClu6TH4,-94.239698,Sr Fleet Auto maintenance Tech- DOT," EOE, including disability/vets Fleet Services by Cox Automotive keeps your fleet moving. Headquartered in Indianapolis, Fleet Services by Cox Automotive (FSCA) has grown to become one of the largest fleet maintenance companies in the country. FSCA is the leading provider of on-site mobile maintenance and repair services nationwide, offering mobile on-site fleet service for light medium, and heavy-duty trucks and trailers. FSCA also services customers utilizing its 20 nationwide service centers…",2026-08-23T09:14:46Z,,Adzuna::API::Response::Job,84879.96,36.187614,https://www.adzuna.com/details/5853638571?utm_medium=api&utm_source=abfa41a4,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,"['US', 'Arkansas', 'Washington County', 'Springdale']",Adzuna::API::Response::Location,"Springdale, Washington County",Cox Automotive,Adzuna::API::Response::Company,
5853638573,278720.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTczIn0.NKlux5icyxmW5NQt7BAdjKgHyEKjR79ddXuWoWKTbhw,-117.294064,"Pregnancy & Birth Doula (San Bernardino, CA)","Loula is seeking experienced birth doulas to join our growing network of independent doula providers! You must complete this interest form to move forward in our process! We're excited to hear from you! ✨ About Loula With a network of over 500 experienced and diverse doulas, Loula is building the leading provider network for birth and postpartum doula care. We partner with both Medicaid and commercial health insurance plans to make it easier for doulas to accept health insurance without the adm…",2026-08-23T09:14:46Z,,Adzuna::API::Response::Job,208000.0,34.097142,https://www.adzuna.com/details/5853638573?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'California', 'San Bernardino County', 'San Bernardino']",Adzuna::API::Response::Location,"San Bernardino, San Bernardino County",Loula,Adzuna::API::Response::Company,contract
5853638570,87360.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTcwIn0.B7WCu7qWraiZCyWzpao5rKpluvoYrIsfycDF2MpI9_U,-111.844935,Foreign Pharmacy Grad - International Pharmacy Intern,"You’ve invested a lot of time and energy in your education. Now you want the chance to make your mark. We offer challenging opportunities for you to learn and grow professionally. In our programs, you’ll be immersed in a culture of continuous improvement, with the goal of changing health care for the better. Job Purpose and Summary: Health is everything. At CVS Health, colleagues are committed to increasing access, lowering costs, and improving quality of care. Millions of times a day, we help …",2026-08-23T09:14:45Z,full_time,Adzuna::API::Response::Job,62400.0,33.432953,https://www.adzuna.com/details/5853638570?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Arizona', 'Maricopa County', 'Mesa']",Adzuna::API::Response::Location,"Mesa, Maricopa County",CVS Health,Adzuna::API::Response::Company,contract
5853638564,54324.05,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTY0In0.apxAJdvfya_KMhPU7Ndjz625Fe6kwuLbbWcBgRsLxFg,-79.914765,Math Teacher,"Position Type: High School Teaching/ Mathematics Date Posted: 8/21/2026 Location: North Flint District: Flex High School of Michigan Description: FLEX HIGH SCHOOL MICHIGAN Full Time, Monday ï¿½ Friday Compensation: Competitive compensation package starting from $51,500/year Do you have a passion to work one-on-one with students and help them soar? At FLEX High, we focus on providing a SAFE educational environment, so that you may focus on your goal of obtaining a high school diploma. Our studen…",2026-08-23T09:14:45Z,full_time,Adzuna::API::Response::Job,54324.05,35.478194,https://www.adzuna.com/details/5853638564?utm_medium=api&utm_source=abfa41a4,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs,"['US', 'North Carolina', 'Montgomery County', 'Flint Hill']",Adzuna::API::Response::Location,"Flint Hill, Montgomery County",Mid-Michigan Area Public Schools Consortium,Adzuna::API::Response::Company,
5853638567,47840.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTY3In0.VemEFLgodHt8bQ_nUrRNThB1WM8pntpLBNnvkYZTLyc,-112.2481,Patient Care Coordinator,"Patient Care Coordinator Impact Physical Therapy & Sports Medicine At a glance Pay: $19 to $23/hour (based on experience) Schedule: Monday through Friday, afternoons with flexibility to open or close Hours: Full-time, 36 to 40 hrs/week Time off: 4 weeks per year (PTO, sick time, and 6 paid holidays combined) Locations: North Scottsdale Start date: ASAP We're looking for a true people person to join our team, and to eventually help lead the front office at our brand new Biltmore location. Our pa…",2026-08-23T09:14:45Z,full_time,Adzuna::API::Response::Job,39520.0,33.6503,https://www.adzuna.com/details/5853638567?utm_medium=api&utm_source=abfa41a4,Admin Jobs,Adzuna::API::Response::Category,admin-jobs,"['US', 'Arizona', 'Maricopa County', 'Sun City']",Adzuna::API::Response::Location,"Sun City, Maricopa County",Impact Physical Therapy and Sports Medicine,Adzuna::API::Response::Company,
5853638562,49088.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzODU2MiIsInMiOiJCRFE4THZpZThSR2FnY1NXUkh0dXFnIn0.fV56s8m-0q3PsWqt_LF8S8upHZTCfR_5xgoL8S0fh6k,-73.765437,Teaching Assistant,"Where people get better at life! Join us in our mission to make a difference and shape a more inclusive future. We are searching for Teaching Assistants to join our agency. Responsibilities: Assist the teacher with activities designed to address student’s needs as outlined on their Individualized Education Plans (IEPs). Duties may include preparing classroom materials, direct instruction of students, and custodial care of students. Requirements: High School Diploma/GED required; college credits…",2026-08-23T09:14:44Z,full_time,Adzuna::API::Response::Job,41600.0,42.632246,https://www.adzuna.com/details/5853638562?utm_medium=api&utm_source=abfa41a4,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs,"['US', 'New York', 'Albany County', 'Albany']",Adzuna::API::Response::Location,"Albany, Albany County",Center for Disability Services,Adzuna::API::Response::Company,
5853638558,56819.16,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTU4In0.jifeH0ANb3o1noo5vofh5syAORng7LuahvzDJlvOC1o,-84.38763,Concierge Security Officer for Luxury Condominiums,"Are you passionate about safety? Do you want to make a difference in your community? If you said yes, then keep reading for a great opportunity! EKG Security, Inc is looking for a Concierge Security Officer for LUXURY Condominiums in Atlanta, GA. Afternoon and evening shift available $20/hr! EKG Security, Inc . is a Georgia based Service-Disabled Veteran-Owned Small Business that has served Georgia for over 20 years. Our mission is to provide personalized and customized security services to our…",2026-08-23T09:14:43Z,full_time,Adzuna::API::Response::Job,56819.16,33.795821,https://www.adzuna.com/details/5853638558?utm_medium=api&utm_source=abfa41a4,Property Jobs,Adzuna::API::Response::Category,property-jobs,"['US', 'Georgia', 'Fulton County', 'Atlanta']",Adzuna::API::Response::Location,"Atlanta, Fulton County",E.K.G. Security,Adzuna::API::Response::Company,
5853638554,56160.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTU0In0.3Hkemeao-055UUMA5DavCt1ey1rgnS1WCAljw224FlA,-116.31001,Market Attendant,"If you are an internal applicant, please log into Workday and submit your application via the Jobs Hub. Please click here to apply internally. Title: Market Attendant Reports to: F&B Management The Madison Club is open during the winter & spring season, and this role will be for full time or part time, seasonal need from October 2026 - June 2027. Preferred candidates will have a flexible schedule, be able to work weekends & holidays, and understand that time off requests will not be honored dur…",2026-08-23T09:14:42Z,full_time,Adzuna::API::Response::Job,47840.0,33.663357,https://www.adzuna.com/details/5853638554?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'California', 'Riverside County', 'La Quinta']",Adzuna::API::Response::Location,"La Quinta, Riverside County",Discovery Land Company,Adzuna::API::Response::Company,
5853638552,40678.81,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTUyIn0.laE7DHJu5Jm_-jN-W03kDFlzrw64eOGTlQaORnX2Nk8,-80.134484,"Medical Assistant 1 (H) Full Time Sleep Center Bascom Palmer Eye Institute Miami, FL","Current Employees: If you are a current Staff, Faculty or Temporary employee at the University of Miami, please click here to log in to Workday to use the internal application process. To learn how to apply for a faculty or staff position, please review this tip sheet . The University of Miami, Bascom Palmer Eye Institute, has an exciting full time opportunity Medical Assistant 1 for the Sleep Center in Miami, Florida. The Medical Assistant (MA) 1 will perform multi-skilled tasks to assist the …",2026-08-23T09:14:41Z,full_time,Adzuna::API::Response::Job,40678.81,25.756014,https://www.adzuna.com/details/5853638552?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Florida', 'Miami-Dade County', 'Miami']",Adzuna::API::Response::Location,"Miami, Miami-Dade County",University of Miami,Adzuna::API::Response::Company,
5853638551,65000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTUxIn0.a6xzxM0p4oxg9Ae8wIxBO3gySUIT7yLtafYzVPvsSwM,-103.24842,Director Of Sales And Marketing,Description Answers new inquiry phone calls. Maintains continuous census and/or waitlist growth Documents all activity information taken into the company program. Conducts the required number of home visits with prospective residents each week. Makes a required number of direct inquiry follow-up calls per day. Initiates follow-up contact with prospective residents. Conducts sales tours for prospective residents. Conducts community visits and engages in networking activity for sales opportunitie…,2026-08-23T09:14:41Z,full_time,Adzuna::API::Response::Job,55000.0,34.40538,https://www.adzuna.com/details/5853638551?utm_medium=api&utm_source=abfa41a4,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,"['US', 'New Mexico', 'Curry County', 'Clovis']",Adzuna::API::Response::Location,"Clovis, Curry County",Mission Senior Living,Adzuna::API::Response::Company,
5853638549,80146.44,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzODU0OSIsInMiOiJCRFE4THZpZThSR2FnY1NXUkh0dXFnIn0.I_953zSxcdQQKKDqjXzonRVQBnmPe7mXT7omPhd8xuk,-95.221448,LifeSpa Stylist,"Position Summary The Stylist provides various hair services and treatments that improve the guest’s overall sense of well-being and enhances the club experience. Some services include haircuts, perms, coloring, highlighting, and foiling that result in sales, services and products that exceed the guest’s expectations. Job Duties and Responsibilities Provides individualized hair services and treatments that meet the clients’ needs and expectations Educates clients on LifeSpa and Salon products, s…",2026-08-23T09:14:41Z,full_time,Adzuna::API::Response::Job,80146.44,29.784484,https://www.adzuna.com/details/5853638549?utm_medium=api&utm_source=abfa41a4,Creative & Design Jobs,Adzuna::API::Response::Category,creative-design-jobs,"['US', 'Texas', 'Harris County', 'Houston', 'Northshore']",Adzuna::API::Response::Location,"Northshore, Houston",Life Time,Adzuna::API::Response::Company,
5853638548,32240.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTQ4In0.LQn3WgGyEAG6YzzcE1iH_dyYLveya0W1PwaTuQ_iNtA,-98.490997,Kitchen Team Member - Afternoon/Evening,"Our restaurant is located just west of the airport and across from North Star Mall. We are looking for friendly, enthusiastic people who find joy in serving others. No experience is necessary. We will teach you everything you need to know to share in our success! As our restaurant grows there will be many opportunities for you to grow as well. Ideal candidates will have: Full time or Part-Time Availability – to serve and meet the needs of our guests when they need us the most. We ask that you a…",2026-08-23T09:14:40Z,full_time,Adzuna::API::Response::Job,27040.0,29.535262,https://www.adzuna.com/details/5853638548?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'Texas', 'Bexar County', 'Castle Hills']",Adzuna::API::Response::Location,"Castle Hills, Bexar County",Chick-fil-A,Adzuna::API::Response::Company,
