longitude,id,contract_type,redirect_url,description,title,contract_time,salary_is_predicted,salary_max,latitude,salary_min,created,adref,__CLASS__,company.__CLASS__,company.display_name,location.area,location.display_name,location.__CLASS__,category.label,category.tag,category.__CLASS__
-98.487307,5717101473,,https://www.adzuna.com/details/5717101473?utm_medium=api&utm_source=abfa41a4,"Caregiver – Get the Support You Deserve with Home Instead As a Caregiver with Home Instead , you’ll have a dedicated team behind you every step of the way. Our tools and training help you focus on what matters most—caring for seniors. Applicants with a valid driver's license and a dependable vehicle are highly encouraged to apply. 24/7 support from our experienced office team Industry-leading caregiver technology and scheduling tools Weekly pay and benefits for eligible employees Opportunities …",Caregiver - Weekly Pay,,1,48059.09,29.682328,48059.09,2026-05-02T09:19:52Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnRTWFJERkc4UkdzUC1VU1dNRUxvUSIsImkiOiI1NzE3MTAxNDczIn0.-OpY4aXmJCaUPpXKfEPGHLAIAjgjV1gSSYR8xw6kKew,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Home Instead,"['US', 'Texas', 'Bexar County', 'Timberwood Park']","Timberwood Park, Bexar County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category
-94.850767,5717101481,,https://www.adzuna.com/details/5717101481?utm_medium=api&utm_source=abfa41a4,"Regional Class A CDL Drivers - $1,800 - $2,000 weekly pay Dive into a career that offers a job and a lifestyle where your efforts are recognized, and your success is celebrated. At Premier, we’ve built a culture that supports our team on and off the road. If you're 22 or older, have a Class A CDL, and have at least one year of tractor-trailer experience, we want to hear from you! Apply today and see why many drivers have found their home at Premier Transportation. Let’s drive towards success to…",Regional Class A Drivers: Home Weekly,,1,71426.35,38.663878,71426.35,2026-05-02T09:19:52Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzEwMTQ4MSIsInMiOiIydFNYUkRGRzhSR3NQLVVTV01FTG9RIn0.aa38_wkAxhGNE4Juovjcqs5BDkJZ3p0CUc-aKAXpc8I,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Premier Transportation,"['US', 'Kansas', 'Miami County', 'Hillsdale']","Hillsdale, Miami County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category
-71.05908,5717101468,,https://www.adzuna.com/details/5717101468?utm_medium=api&utm_source=abfa41a4,"Hiring Immediately! Overtime Eligible $200.00 annual boot allowance Earn quarterly safety bonuses Stable industry, year round employment Weekly pay! ​ E.L. Harvey & Sons has immediate opening for a Diesel Mechanic to join our GROWING team at our site in Leominster, MA. Schedule: Monday - Friday 3pm start time / 50 to 55 hours per week / Saturday's as needed. Pay Rate: $28.00 per hour Why Choose Us? We are Waste Connections, an integrated services company that provides solid waste collection, tr…",Diesel Mechanic - 2nd shift,,1,105474.16,42.31518,105474.16,2026-05-02T09:19:52Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzEwMTQ2OCIsInMiOiIydFNYUkRGRzhSR3NQLVVTV01FTG9RIn0.1LTmjWJw0iMHHQKpg09q_bPKQzsNJDaehbYQSO2TqzA,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Waste Connections,"['US', 'Massachusetts', 'Suffolk County', 'Uphams Corner']","Uphams Corner, Suffolk County",Adzuna::API::Response::Location,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category
-70.94028,5717101470,,https://www.adzuna.com/details/5717101470?utm_medium=api&utm_source=abfa41a4,"Hiring Immediately! Overtime Eligible Annual boot allowance Earn quarterly safety bonus Paid training Stable industry, year round employment Weekly pay! ​​ Nauset Disposal has an opening for a Diesel Mechanic to join our GROWING team at our site in Plymouth, MA. Schedule: Monday - Friday 4:00am to 2:00pm / Saturday's as needed. Pay Rate: $27.00 per hour (Dependent on Experience) Why Choose Us? We are Waste Connections, an integrated services company that provides solid waste collection, transfe…",Diesel Mechanic,,1,102330.3,41.70498,102330.3,2026-05-02T09:19:52Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnRTWFJERkc4UkdzUC1VU1dNRUxvUSIsImkiOiI1NzE3MTAxNDcwIn0.uQB1ChtFV-e-rg_N1iY5fr_ifs0tIiMdhvVi00cnrmo,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Waste Connections,"['US', 'Massachusetts', 'Bristol County', 'Acushnet']","Acushnet, Bristol County",Adzuna::API::Response::Location,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category
-71.05,5717101463,contract,https://www.adzuna.com/details/5717101463?utm_medium=api&utm_source=abfa41a4,"Year Up United is a one-year or less, intensive job training program that provides young adults with in-classroom skill development, access to internships and/or job placement services, and personalized coaching and mentorship. Year Up United participants also receive an educational stipend. The program combines technical and professional training with access to internships and job placement support through our industry-leading talent placement firm YUPRO Placement. If you receive an internship…",Desktop Support JOB Training Program,,1,45145.75,42.34,45145.75,2026-05-02T09:19:52Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzEwMTQ2MyIsInMiOiIydFNYUkRGRzhSR3NQLVVTV01FTG9RIn0.sWQskoJyr-su87GhPIngOVk0wGsypcx553WzhFnrSMg,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Year Up United,"['US', 'Massachusetts', 'Suffolk County', 'South Boston']","South Boston, Suffolk County",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category
-82.157087,5717101483,,https://www.adzuna.com/details/5717101483?utm_medium=api&utm_source=abfa41a4,"Regional Class A CDL Drivers - $1,400 - $1,800 weekly pay Dive into a career that offers a job and a lifestyle where your efforts are recognized, and your success is celebrated. At Premier, we’ve built a culture that supports our team on and off the road. If you're 22 or older, have a Class A CDL, and have at least one year of tractor-trailer experience, we want to hear from you! Apply today and see why many drivers have found their home at Premier Transportation. Let’s drive towards success to…",Regional Class A Drivers: Home Weekly,,1,67931.95,32.287382,67931.95,2026-05-02T09:19:52Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzEwMTQ4MyIsInMiOiIydFNYUkRGRzhSR3NQLVVTV01FTG9RIn0.iI4tUv4YnBXOH3Xt5aZvZuTo0wCxCZxxsc2RHxesqNw,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Premier Transportation,"['US', 'Georgia', 'Tattnall County', 'Aline']","Aline, Tattnall County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category
-73.8006,5717101486,,https://www.adzuna.com/details/5717101486?utm_medium=api&utm_source=abfa41a4,"Overview: Retail Merchandiser Pharmacy Do you love retail and earning money but also need flexibility in your daily life? Tired of planning your day around a work schedule? Create your own schedule and start planning your day the way you want as an Independent Contractor with SFS, Inc. Project Description: Being an Independent Contractor working with SFS, Inc. means enjoying a flexible environment. Most of the merchandising work performed for clients is set around a client’s window of time rath…",Retail Store Stocking Associate,part_time,1,46998.8,41.1983,46998.8,2026-05-02T09:19:52Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzEwMTQ4NiIsInMiOiIydFNYUkRGRzhSR3NQLVVTV01FTG9RIn0.XHFTLbavljyFV9SFcDMyc0FCCmWQZJPv1slD5nmY7Dc,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Spar Group,"['US', 'New York', 'Westchester County', 'Kitchawan']","Kitchawan, Westchester County",Adzuna::API::Response::Location,Retail Jobs,retail-jobs,Adzuna::API::Response::Category
-83.2113,5717101478,,https://www.adzuna.com/details/5717101478?utm_medium=api&utm_source=abfa41a4,"The Sherwin-Williams Management & Sales Training Program is an accelerated, entry-level position designed to prepare you for a Store Management role in 18-24 months. With Sherwin-Williams’ promote-from-within philosophy, you will have the opportunity to progress into an Assistant Store Manager position upon successful completion of the initial 8-week training. This position’s typical schedule is 44 hours per week, which may include evenings and/or weekends. During the program, you will collabor…",2026 Management & Sales Training Program (Detroit),,1,82773.24,42.5466,82773.24,2026-05-02T09:19:52Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzEwMTQ3OCIsInMiOiIydFNYUkRGRzhSR3NQLVVTV01FTG9RIn0.oT4Jn8fNW1ERwuJjm4jXmy3zQury6Cv1yvP5axl5f0s,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Sherwin-Williams,"['US', 'Michigan', 'Oakland County', 'Birmingham']","Birmingham, Oakland County",Adzuna::API::Response::Location,Sales Jobs,sales-jobs,Adzuna::API::Response::Category
-104.514142,5717101489,,https://www.adzuna.com/details/5717101489?utm_medium=api&utm_source=abfa41a4,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",Lead Teacher at Mountain View Academy,,1,45699.7,38.830597,45699.7,2026-05-02T09:19:52Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzEwMTQ4OSIsInMiOiIydFNYUkRGRzhSR3NQLVVTV01FTG9RIn0.S9Wo1LUSdaVm2zFSI7pVbFly2kPoIsr3sKUWRCAFa3M,Adzuna::API::Response::Job,Adzuna::API::Response::Company,KinderCare Education,"['US', 'Colorado', 'El Paso County', 'Schriever Air Force Base']","Schriever Air Force Base, El Paso County",Adzuna::API::Response::Location,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category
-104.73323,5717101491,,https://www.adzuna.com/details/5717101491?utm_medium=api&utm_source=abfa41a4,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",Teachers at Mesa KinderCare,,1,51110.07,38.75185,51110.07,2026-05-02T09:19:52Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzEwMTQ5MSIsInMiOiIydFNYUkRGRzhSR3NQLVVTV01FTG9RIn0.HIjXLJIK7Xx279UB1cURwcZkyNL6iNIt4PovHE37ux8,Adzuna::API::Response::Job,Adzuna::API::Response::Company,KinderCare Education,"['US', 'Colorado', 'El Paso County', 'Security']","Security, El Paso County",Adzuna::API::Response::Location,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category
-79.322618,5717101495,,https://www.adzuna.com/details/5717101495?utm_medium=api&utm_source=abfa41a4,"Build your own schedule. Take control of your career. Looking for RN jobs that fit your life? If you're tired of having no control over your schedule or just want to earn more money, PRN shifts could be what you're looking for! ShiftKey enables independent Registered Nurses like you to bid on per diem RN shifts posted by a vast network of Healthcare Facilities—all based on criteria you select. Choose the facilities you want, on days you want, and bid the rate you want. Better work/life balance …",Registered Nurses (RN) - up to $37/hr,,0,76960.0,33.397841,0.0,2026-05-02T09:19:52Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnRTWFJERkc4UkdzUC1VU1dNRUxvUSIsImkiOiI1NzE3MTAxNDk1In0.KJTn0XyW5G4EIfBOjrt3PsKU70c4Ew83jZ6-aVUDyII,Adzuna::API::Response::Job,Adzuna::API::Response::Company,"Shiftkey, LLC","['US', 'South Carolina', 'Georgetown County', 'Georgetown']","Georgetown, Georgetown County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category
-93.775182,5717101469,,https://www.adzuna.com/details/5717101469?utm_medium=api&utm_source=abfa41a4,"Regional Class A CDL Drivers - $1,800 - $2,000 weekly pay Dive into a career that offers a job and a lifestyle where your efforts are recognized, and your success is celebrated. At Premier, we’ve built a culture that supports our team on and off the road. If you're 22 or older, have a Class A CDL, and have at least one year of tractor-trailer experience, we want to hear from you! Apply today and see why many drivers have found their home at Premier Transportation. Let’s drive towards success to…",Regional Class A Drivers: Home Weekly,,1,72049.81,39.848162,72049.81,2026-05-02T09:19:52Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzEwMTQ2OSIsInMiOiIydFNYUkRGRzhSR3NQLVVTV01FTG9RIn0.GmfqmGDz31TiWR-KXReT5BYVEMBfM8WUNPy_9_fsbjo,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Premier Transportation,"['US', 'Missouri', 'Daviess County', 'Lock Springs']","Lock Springs, Daviess County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category
-90.30354,5717101465,,https://www.adzuna.com/details/5717101465?utm_medium=api&utm_source=abfa41a4,"St. Louis Hauling Waste Connections is searching for a 2nd Shift Diesel Mechanic. We offer competitive pay with shift differentials. Start time: 2 pm Why Choose Us? We are Waste Connections, an integrated services company that provides solid waste collection, transfer, disposal and recycling services to local residents and businesses throughout the U.S. and Canada. We’re proud to be a different kind of company with a different kind of culture. One where self-directed, empowered employees have o…",2nd Shift Diesel Mechanic,,1,127896.05,38.70732,127896.05,2026-05-02T09:19:52Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnRTWFJERkc4UkdzUC1VU1dNRUxvUSIsImkiOiI1NzE3MTAxNDY1In0.OpKHKZ7vz_U6J1YFgJe8iUhc0eILgX3LJ7xXyPlhcZw,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Waste Connections,"['US', 'Missouri', 'Saint Louis County', 'Pasadena Park']","Pasadena Park, Saint Louis County",Adzuna::API::Response::Location,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category
-87.17472,5717101488,,https://www.adzuna.com/details/5717101488?utm_medium=api&utm_source=abfa41a4,"Summary: As a Deli associate, some of your duties will include slicing deli meats and cheeses to order, frying and baking chicken and other products, preparing sandwiches, salads, entrees and more. You will provide product suggestions and assist customers with special orders while you provide our customers with outstanding customer service. You will stock cases and ensure that our customers have a variety of high-quality deli items to choose from. You will ensure complete compliance with food s…",Deli Clerk - $500 Sign on Bonus,,1,36265.84,41.58462,36265.84,2026-05-02T09:19:52Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzEwMTQ4OCIsInMiOiIydFNYUkRGRzhSR3NQLVVTV01FTG9RIn0.ySED1l_Eh5hQmuC6nmBxC7fNTwsjzhwa-RhTt7T4TMc,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Strack & Van Til,"['US', 'Indiana', 'Porter County', 'Portage']","Portage, Porter County",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category
-95.549069,5717101471,,https://www.adzuna.com/details/5717101471?utm_medium=api&utm_source=abfa41a4,"Regional Class A CDL Drivers - $1,800 - $2,000 weekly pay Dive into a career that offers a job and a lifestyle where your efforts are recognized, and your success is celebrated. At Premier, we’ve built a culture that supports our team on and off the road. If you're 22 or older, have a Class A CDL, and have at least one year of tractor-trailer experience, we want to hear from you! Apply today and see why many drivers have found their home at Premier Transportation. Let’s drive towards success to…",Regional CDL A Drivers,,1,68708.46,39.667083,68708.46,2026-05-02T09:19:52Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnRTWFJERkc4UkdzUC1VU1dNRUxvUSIsImkiOiI1NzE3MTAxNDcxIn0.h9SrcJtNL_OnEKezQSuqxXpm7Ilr9yyRl81yoSkAkxI,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Premier Transportation,"['US', 'Kansas', 'Brown County', 'Horton']","Horton, Brown County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category
-87.001968,5717101475,,https://www.adzuna.com/details/5717101475?utm_medium=api&utm_source=abfa41a4,"Build your own schedule. Take control of your career. Looking for RN jobs that fit your life? If you're tired of having no control over your schedule or just want to earn more money, PRN shifts could be what you're looking for! ShiftKey enables independent Registered Nurses like you to bid on per diem RN shifts posted by a vast network of Healthcare Facilities—all based on criteria you select. Choose the facilities you want, on days you want, and bid the rate you want. Better work/life balance …",RN,,1,24062.01,38.172151,24062.01,2026-05-02T09:19:52Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzEwMTQ3NSIsInMiOiIydFNYUkRGRzhSR3NQLVVTV01FTG9RIn0.mULhGAdjuqdiWf4h5jBvmlIkDpIqAERjCR9Ni16kDbM,Adzuna::API::Response::Job,Adzuna::API::Response::Company,"Shiftkey, LLC","['US', 'Indiana', 'Spencer County', 'Dale']","Dale, Spencer County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category
-86.29466,5717101480,,https://www.adzuna.com/details/5717101480?utm_medium=api&utm_source=abfa41a4,"Build your best future with the Johnson Controls team As a global leader in smart, healthy and sustainable buildings, our mission is to reimagine the performance of buildings to serve people, places and the planet. Join a winning team that enables you to build your best future! Our teams are uniquely positioned to support a multitude of industries across the globe. You will have the opportunity to develop yourself through meaningful work projects and learning opportunities. We strive to provide…",HVAC TB Service Manager,,1,110480.53,41.65676,110480.53,2026-05-02T09:19:52Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzEwMTQ4MCIsInMiOiIydFNYUkRGRzhSR3NQLVVTV01FTG9RIn0.m1Loum9j7-04gp7lCW-IpZhlIxTe7dfp4WAdgkPvvMc,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Johnson Controls,"['US', 'Indiana', 'St. Joseph County', 'St Marys']","St Marys, St. Joseph County",Adzuna::API::Response::Location,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category
-122.724056,5717101490,,https://www.adzuna.com/details/5717101490?utm_medium=api&utm_source=abfa41a4,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",Teachers at Mountain Park KinderCare,,1,61866.37,45.410821,61866.37,2026-05-02T09:19:52Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnRTWFJERkc4UkdzUC1VU1dNRUxvUSIsImkiOiI1NzE3MTAxNDkwIn0.ZPdxg5JG6vd5zfJ6NFEwJpgYgEfw_evf5GfYxrR3E7Q,Adzuna::API::Response::Job,Adzuna::API::Response::Company,KinderCare Education,"['US', 'Oregon', 'Clackamas County', 'Lake Grove']","Lake Grove, Clackamas County",Adzuna::API::Response::Location,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category
-79.9899,5717101482,,https://www.adzuna.com/details/5717101482?utm_medium=api&utm_source=abfa41a4,"Regional Class A CDL Drivers - $1,400 - $1,800 weekly pay Dive into a career that offers a job and a lifestyle where your efforts are recognized, and your success is celebrated. At Premier, we’ve built a culture that supports our team on and off the road. If you're 22 or older, have a Class A CDL, and have at least one year of tractor-trailer experience, we want to hear from you! Apply today and see why many drivers have found their home at Premier Transportation. Let’s drive towards success to…","Regional Class A Drivers: $500 - $2,500 Driver Referral Bonus (Unlimited)",,1,77218.59,32.8542,77218.59,2026-05-02T09:19:52Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOE9YRVJURkc4UkdwXzdkTU1xNUtKQSIsImkiOiI1NzE3MTAxNDgyIn0.RbdM0ne6LCWezfKFRGTrvXZ89Z6R4P61kvzlz5UYjB4,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Premier Transportation,"['US', 'South Carolina', 'Charleston County', 'Pinehaven']","Pinehaven, Charleston County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category
-112.013368,5717101449,,https://www.adzuna.com/details/5717101449?utm_medium=api&utm_source=abfa41a4,"Company Description As the global leader in health and wellness innovation since 1935, GNC motivates people to reach their goals with the most trusted and exciting selection of products in the industry. As TeamGNC, we work hard to ensure that our consumers come first. We are always cultivating and collaborating on new ideas to bring innovative solutions to the forefront and testing new solutions to translate goals into action. Our team members are advocates for change and innovation. There is n…",Part Time Sales Associate - Bonus Eligible,part_time,1,28602.28,43.472983,28602.28,2026-05-02T09:19:51Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzEwMTQ0OSIsInMiOiI4T1hFUlRGRzhSR3BfN2RNTXE1S0pBIn0.2PEQENXpMTPXre7f17opxp2bU1DRg1azReVzVY_ueYE,Adzuna::API::Response::Job,Adzuna::API::Response::Company,GNC,"['US', 'Idaho', 'Bonneville County', 'Hillview']","Hillview, Bonneville County",Adzuna::API::Response::Location,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category
-83.15552,5717101454,,https://www.adzuna.com/details/5717101454?utm_medium=api&utm_source=abfa41a4,"Have a car? Earn a $1,000 SIGN ON BONUS  $10,000 GUARANTEE when you sign up to help transport others to healthcare appointments in your own vehicle around Michigan! At Veyo, we help people get to and from their non-emergency medical appointments. We're looking for drivers to partner with us in your area. When you sign up to drive with Veyo, you will drive your own vehicle and set your own schedule. Why Drive With Veyo? No Hidden Fees: You keep 100% of what you earn. Get Paid Weekly: Money is de…","Part-Time Driver – $10,000 Guarantee – Flexible Hours",part_time,1,14797.53,42.697249,14797.53,2026-05-02T09:19:51Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzEwMTQ1NCIsInMiOiI4T1hFUlRGRzhSR3BfN2RNTXE1S0pBIn0.MWC6W4E-dwjWJdY88BxYoEjxv4gyKp-YVmJqfaRufx0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Veyo,"['US', 'Michigan', 'Oakland County', 'Rochester Hills']","Rochester Hills, Oakland County",Adzuna::API::Response::Location,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category
-78.930917,5717101451,,https://www.adzuna.com/details/5717101451?utm_medium=api&utm_source=abfa41a4,"Now hiring for commercial plumbers in Columbus County, NC! We are currently looking for experienced Commercial Plumbers to join our team. If you are looking for a dynamic team to join in commercial construction, apply today! Pay Range: $20-$40/hr depending on experience Work Type: Full time Benefits: Medical, Dental, Vision plans Free Basic Life Insurance. Short- and Long-Term Disability 401k Paid Holidays Paid Time off Job Responsibilities Install, repair, and maintain pipes, valves, fittings,…",Journeyperson Plumber,full_time,1,75386.17,34.300318,75386.17,2026-05-02T09:19:51Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzEwMTQ1MSIsInMiOiI4T1hFUlRGRzhSR3BfN2RNTXE1S0pBIn0.RHdoxqxp_mS_dp9VGjWhkkn2O_utByFz47c1swTVJuY,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Ascension Property Services ,"['US', 'North Carolina', 'Columbus County', 'Cerro Gordo']","Cerro Gordo, Columbus County",Adzuna::API::Response::Location,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category
-82.900243,5717101455,,https://www.adzuna.com/details/5717101455?utm_medium=api&utm_source=abfa41a4,"Have a car? Earn a $1,000 SIGN ON BONUS  $10,000 GUARANTEE when you sign up to help transport others to healthcare appointments in your own vehicle around Michigan! At Veyo, we help people get to and from their non-emergency medical appointments. We're looking for drivers to partner with us in your area. When you sign up to drive with Veyo, you will drive your own vehicle and set your own schedule. Why Drive With Veyo? No Hidden Fees: You keep 100% of what you earn. Get Paid Weekly: Money is de…","Part-Time Driver – $10,000 Guarantee – Flexible Hours",part_time,1,16135.91,42.584691,16135.91,2026-05-02T09:19:51Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOE9YRVJURkc4UkdwXzdkTU1xNUtKQSIsImkiOiI1NzE3MTAxNDU1In0.10c51D2uUMoQ47sT3KwyFbEymUNiOTJjBL2LHgecGwo,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Veyo,"['US', 'Michigan', 'Macomb County', 'Mount Clemens']","Mount Clemens, Macomb County",Adzuna::API::Response::Location,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category
-74.03088,5717101450,contract,https://www.adzuna.com/details/5717101450?utm_medium=api&utm_source=abfa41a4,"The Sherwin-Williams Management & Sales Internship is a paid, 10-12-week summer program offering hands-on experience in our retail stores, providing insight into management, sales, and store operations as well as meaningful customer experiences. Our store internship program is designed to provide you with a comprehensive learning experience through practical business-to-business and retail experience working in a paint store. You will gain insight into a career in outside sales by traveling wit…",2026 Management and Sales Internship (Westchester/Rockland Counties),,1,45027.12,41.93148,45027.12,2026-05-02T09:19:51Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzEwMTQ1MCIsInMiOiI4T1hFUlRGRzhSR3BfN2RNTXE1S0pBIn0.zrK2aY8tkLif5yE-ryVbgBHAICI9i5PPqV2-CYG58hk,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Sherwin-Williams,"['US', 'New York', 'Ulster County', 'Hurley']","Hurley, Ulster County",Adzuna::API::Response::Location,Retail Jobs,retail-jobs,Adzuna::API::Response::Category
-80.496315,5717101456,,https://www.adzuna.com/details/5717101456?utm_medium=api&utm_source=abfa41a4,"Job Description The Corrections Oversight Worker supervises inmates to ensure that meal and food items are prepared in accordance with production plans. In this role, you will train workers in methods of performing duties, as well as assign and coordinate work to promote the efficiency of operations. This person is also responsible for the sanitation of the facility and maintaining personal safety, by conforming to all standards and regulations. Essential functions and responsibilities of the p…",Corrections Oversight Worker - Northern Regional Jail,,1,42710.33,40.102767,42710.33,2026-05-02T09:19:51Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOE9YRVJURkc4UkdwXzdkTU1xNUtKQSIsImkiOiI1NzE3MTAxNDU2In0.2FEj8kr4fm5vxS3Ja3J6l5fo-Ktz8VCMJycHcvpS7Es,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Aramark,"['US', 'Pennsylvania', 'Washington County', 'West Alexander']","West Alexander, Washington County",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category
-76.026835,5717101458,,https://www.adzuna.com/details/5717101458?utm_medium=api&utm_source=abfa41a4,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",Teachers at Spring KinderCare,,1,58650.98,40.318451,58650.98,2026-05-02T09:19:51Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOE9YRVJURkc4UkdwXzdkTU1xNUtKQSIsImkiOiI1NzE3MTAxNDU4In0.9NjNoGDH4Bh8d63XPPl-5keiaVmJUZbWb4uK2H__JSw,Adzuna::API::Response::Job,Adzuna::API::Response::Company,KinderCare Education,"['US', 'Pennsylvania', 'Berks County', 'Sinking Spring']","Sinking Spring, Berks County",Adzuna::API::Response::Location,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category
