__CLASS__,created,title,salary_is_predicted,latitude,id,description,salary_max,salary_min,redirect_url,longitude,adref,category.__CLASS__,category.tag,category.label,location.__CLASS__,location.area,location.display_name,company.__CLASS__,company.display_name,contract_type,contract_time
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Physician Emergency Medicine - Competitive Salary,1,41.030568,5714545783,"Job Description Emergency Medicine Physician – Part-Time OpportunityOttumwa, Iowa | Level IV Trauma Center | 20K Annual VolumePosition Overview:We are currently seeking a part-time Emergency Medicine Physician to join a well-established team at a 120-bed hospital in Ottumwa, Iowa. This is an excellent opportunity for EM-trained or experienced physicians seeking flexibility, stability, and the support of a respected healthcare system.Clinical Details: - Emergency Department: 17 beds - Annual ED …",102695.45,102695.45,https://www.adzuna.com/land/ad/5714545783?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=777E3F81AE5D1773C71C35268EC5C9398999CACA,-92.411704,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXU0QTJxZEU4UkdQV29LNXVkU0FXQSIsImkiOiI1NzE0NTQ1NzgzIn0.dmbtPPB5UU-ssMdMLx_7EwuFwWDHlUf5zmDuDl72yJg,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Iowa', 'Wapello County', 'Ottumwa']","Ottumwa, Wapello County",Adzuna::API::Response::Company,RecruitWell,,part_time
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Physician Surgery-Thoracic - Competitive Salary,1,30.229353,5714545789,"Job Description Cardiothoracic Surgery Opening – Lake Charles, LouisianaLocation: Lake Charles, LAType: Full-Time, PermanentSpecialty: Cardiothoracic SurgerySetting: Inpatient and OutpatientSeeking a Board Certified or Board Eligible Cardiothoracic Surgeon to join a high-performing and established surgical program in Lake Charles, Louisiana. This opportunity offers advanced surgical resources, balanced call coverage, and strong institutional support within a growing health system.Position Highl…",89257.66,89257.66,https://www.adzuna.com/land/ad/5714545789?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=637F7C17CD57C61F1F15348B123C93E786304597,-93.213123,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NTc4OSIsInMiOiJldTRBMnFkRThSR1BXb0s1dWRTQVdBIn0.j8_j_kcZvSBMncwxznQWYo1G-7_ff3469L43BFJeggo,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Louisiana', 'Calcasieu Parish', 'Lake Charles']","Lake Charles, Calcasieu Parish",Adzuna::API::Response::Company,"Source Medical, LLC.",,full_time
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Physician Neurology - Competitive Salary,1,42.508348,5714545776,"Job Description Clinic is seeking a BC/BE Neurologist to join our team. Enjoy practicing medicine the way you were meant to, providing quality health care and exceptional patient service. Generalist - Memory Care - Experienced Support Staff - Optional 4-day work week - Call 1:3 light call - Competitive compensation and full benefits – medical, dental, vision, life insurance, 403(b), 457(b) &457(f), retirement options, and malpractice insurance - CME allowance, vacation, membership dues - Enjoy …",82230.83,82230.83,https://www.adzuna.com/land/ad/5714545776?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=C37B0CB56D1F60080F4E21ED1568C889F6C87D7D,-89.031777,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXU0QTJxZEU4UkdQV29LNXVkU0FXQSIsImkiOiI1NzE0NTQ1Nzc2In0.eJ1kRCE2t_uJWTlxk2_fI-kj9E_9yg7bEEV7NtAeMr4,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Rock County', 'Beloit']","Beloit, Rock County",Adzuna::API::Response::Company,Britt Medical Search,,
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Amazon Delivery Driver - Flexible Shifts,1,37.280971,5714545768,"Job Description Amazon delivery partner opportunity – Earn $15.00 - $31.00/hr /n What is Amazon Flex?It's simple! Use your vehicle and smartphone to earn extra money delivering with a brand you trust. With Amazon Flex, you only deliver when you want to. Amazon Flex pays delivery partners for completing delivery blocks. When you schedule a block, you’ll know when you’re delivering, for how long, and how much you can earn before you begin. No experience necessary. Choose the delivery blocks that …",80857.66,80857.66,https://www.adzuna.com/land/ad/5714545768?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=9F36E652F9A9CF2C75B9DFE274E8A26178B5EF86,-79.896982,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NTc2OCIsInMiOiJldTRBMnFkRThSR1BXb0s1dWRTQVdBIn0.yxyyo5G2AD4r3tG89HuTSqRrZ4wu3nrzHwhpo345lr8,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Adzuna::API::Response::Location,"['US', 'Virginia', 'Roanoke County', 'Vinton']","Vinton, Roanoke County",Adzuna::API::Response::Company,Amazon Flex,,
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Physician Obstetrics & Gynecology - Competitive Salary,1,33.861343,5714545796,"Job Description At National Staffing Solutions, we have the privilege and honor of working with dedicated healthcare professionals that make a positive impact in aiding those needing healthcare services across the U.S. every day. It is our passion, drive and integrity that enables us to continue our focus in assisting remarkable healthcare professionals like yourself in solidifying the best career opportunities available to you. We’re currently seeking a OB/GYN Physician to join our amazing tea…",93895.33,93895.33,https://www.adzuna.com/land/ad/5714545796?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=D033165B8DEA8495819516C037859151A323BAE1,-116.572782,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NTc5NiIsInMiOiJldTRBMnFkRThSR1BXb0s1dWRTQVdBIn0.dAklLZgHPbcoGy8a7V5MpsEJHzCJitPEnSgL0K1GnKw,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'California', 'Riverside County', 'Palm Springs']","Palm Springs, Riverside County",Adzuna::API::Response::Company,National Staffing Solutions,,
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Physician Pulmonology - Competitive Salary,1,38.641185,5714545778,"Job Description Pulmonary/Critical Care Opening in KYLocated in Maysville, KY - Lexington 65m; Cincinnati, OH 65mSeeking BC/BE Pulmonary/Critical Care physician to join employed practiceTraining and BC/BE Sleep Medicine preferredJ1 SponsoredAbout the Position:The replacement physician will enjoy working in the inpatient and outpatient settings Outpatient clinic located conveniently on the hospital campusCall is 10 days/mo6-bed ICUBase salary  wRVU production incentiveCME allowanceSign-on bonusM…",66455.39,66455.39,https://www.adzuna.com/land/ad/5714545778?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=B7E2EA6602938396ACAC4A375058277242FD261A,-83.744365,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXU0QTJxZEU4UkdQV29LNXVkU0FXQSIsImkiOiI1NzE0NTQ1Nzc4In0.tbtRoKL8oPzbjda-gGb9oPdlUzZIjlF9RWcpcepzwks,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Kentucky', 'Mason County', 'Maysville']","Maysville, Mason County",Adzuna::API::Response::Company,"Source Medical, LLC.",,
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Physician Obstetrics & Gynecology - Competitive Salary,1,36.842017,5714545795,"Job Description 1. Seeking OBGYN Provider Locum coverage for inpatient/outpatient Fresno, CA Start ASAP~ Dec 2019 Credentialing can take 120 days Fresno, CA FQHC~ Community Health Clinic The schedule depends on the site as they will credential you at 2 Hospitals It will either be 5/8 or 4/10. All physicians rotate Saturdays. On-call Schedule: One day a week and one weekend About 3 Patients per hour About 40 deliveries per month 2 MA’s per physician, 1 RN, Receptionist All logistics covered for …",166841.47,166841.47,https://www.adzuna.com/land/ad/5714545795?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=913BFC79D23E812A74A8333859CE023742CBB404,-119.80195,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXU0QTJxZEU4UkdQV29LNXVkU0FXQSIsImkiOiI1NzE0NTQ1Nzk1In0.V83fMzLzidVWtVFUlY-8B5Y6y32PKcclkC20t7dRz-I,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'California', 'Fresno County', 'Fresno']","Fresno, Fresno County",Adzuna::API::Response::Company,Provider Healthcare,contract,
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Physician Anesthesiology - Competitive Salary,1,27.802848,5714545772,"Job Description Corpus Christi, TX - $550,000 – 1099 - Sign-on Bonus - 17 weeks off – 35 weeks of coverage - Malpractice and tail coverage provided - Access to cost-effective group health, dental, life, and disability offerings - Call every other night while working with every 3rd week off - Case Mix - Bread and Butter General Surgery, CV, Neuro, ENT, Urology, Orthopedics, and GYN - Facility does CV cases, but has a dedicated MD available - 530-bed Level II Trauma Center - Regional Anesthesia p…",45057.23,45057.23,https://www.adzuna.com/land/ad/5714545772?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=52D24A4AA7371D641FEA69209459F970CA41BFEC,-97.400287,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NTc3MiIsInMiOiJldTRBMnFkRThSR1BXb0s1dWRTQVdBIn0.7tkkBs7_53DIKp04exBeaPTRLyGy21GHURdK4Owwo6M,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Texas', 'Nueces County', 'Corpus Christi']","Corpus Christi, Nueces County",Adzuna::API::Response::Company,Fusion HealthCare Staffing,,
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Physician Gynecology-Oncology - Competitive Salary,1,40.258452,5714545792,"Job Description Harrisburg, Pennsylvania, Urogynecology / Female Urology Job Clinical RoleDo you know someone that might be a good fit for this position? Please ask about our generous referral fees. - Seeking a board certified or truly board eligible urogynecologist or female urologist - Exciting opportunity to expand urogynecology services in central Pennsylvania - Play an integral role in providing high-quality, compassionate care to women across the region - Join a strong physician team supp…",144518.75,144518.75,https://www.adzuna.com/land/ad/5714545792?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=2C23E23663AA7DC0A6F9849FD7BC1E053775B918,-76.886509,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXU0QTJxZEU4UkdQV29LNXVkU0FXQSIsImkiOiI1NzE0NTQ1NzkyIn0.VzGWGWau2wz8GFIgBso_AnU6CmgQRTIim1niz_pznjc,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Dauphin County', 'Harrisburg']","Harrisburg, Dauphin County",Adzuna::API::Response::Company,RecruitWell,,
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Travel Cath Lab Registered Nurse,1,27.981827,5714545785,"Job Description ADEX Healthcare Staffing LLC is seeking a travel nurse RN Cardiac Cath Lab for a travel nursing job in Clearwater, Florida. Job Description & Requirements - Specialty: Cardiac Cath Lab - Discipline: RN - Start Date: 07/06/2026 - Duration: 13 weeks - 40 hours per week - Shift: 10 hours, days - Employment Type: Travel RN Position Job Notes: Travel or Local Registered Nurse needed for ASAP start. A minimum of 2 years of recent hospital bedside experience is required. Candidates mus…",93390.31,93390.31,https://www.adzuna.com/land/ad/5714545785?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=034BE6DAB161150205BFC79F2D5BE734295C3949,-82.78864,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NTc4NSIsInMiOiJldTRBMnFkRThSR1BXb0s1dWRTQVdBIn0.QEdl2QwLSsR5j_cV25nHxfihNh30Hd60fCICohN1brM,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Florida', 'Pinellas County', 'Clearwater']","Clearwater, Pinellas County",Adzuna::API::Response::Company,ADEX Healthcare Staffing LLC,,
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Travel Labor & Delivery Registered Nurse,1,36.13,5714545777,"Job Description MedPro Healthcare Staffing is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Johnson, Arkansas. Job Description & Requirements - Specialty: Labor and Delivery - Discipline: RN - Start Date: 05/18/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, days - Employment Type: Travel MedPro Healthcare Staffing, a Joint Commission-certified staffing agency, is seeking a quality Labor & Delivery Registered Nurse for a travel assignment with one of …",131735.23,131735.23,https://www.adzuna.com/land/ad/5714545777?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=E38541495CD00E92B59A9DDA95361C065A3DD4DF,-94.17,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXU0QTJxZEU4UkdQV29LNXVkU0FXQSIsImkiOiI1NzE0NTQ1Nzc3In0.cRUUsJ1ZE39tG7kitF2IrkTsf6Gx1w1DFtUhGaLPxMQ,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Arkansas', 'Washington County', 'Johnson']","Johnson, Washington County",Adzuna::API::Response::Company,MedPro Healthcare Staffing,,
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Physician Surgery-Cardiovascular - Competitive Salary,1,26.807032,5714545793,"Job Description Cardiothoracic Surgery — Palm Beach Gardens, FL THE OPPORTUNITY StaffMed Health Partners is recruiting a Cardiothoracic Surgeon to join a busy 3-surgeon practice at a cardiac-excellence-recognized medical center in Palm Beach Gardens, Florida. The facility offers a comprehensive cardiovascular service line including catheterization, electrophysiology, vascular surgery, convergent procedures, TCAR, TAVR, ASD closure, AFib ablation, laparoscopic AFib surgery, and endovascular aneu…",86575.62,86575.62,https://www.adzuna.com/land/ad/5714545793?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=A5E2DBC7F695E89AD308B67E96D60AA78C89972B,-80.081429,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXU0QTJxZEU4UkdQV29LNXVkU0FXQSIsImkiOiI1NzE0NTQ1NzkzIn0.HeF2CL1t8lypIwuDLsVuHHYaoE82-srrO5hSNz6DGJQ,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Florida', 'Palm Beach County', 'Palm Beach Gardens']","Palm Beach Gardens, Palm Beach County",Adzuna::API::Response::Company,StaffMed Health Partners,,full_time
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Physician Psychiatric-Mental Health - Competitive Salary,1,41.444585,5714545786,"Job Description BRAND NEW OPENING! Lucrative opportunity in the Greater Cleveland area (Westlake, OH). A very well established and respected practice in Westlake, OH is seeking a Psychiatrist for outpatient work. Prefer full time, but open to part time hours as well. Minimum of 30 hours per week to qualify for full benefits. For more information, contact Jay Holland at jay@lakeforestfirm.com or 270-606-0301 regarding job OH147.",89070.24,89070.24,https://www.adzuna.com/land/ad/5714545786?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=8D9EF8DC3F50C957D8215333F574FE2B0C73D434,-81.931246,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXU0QTJxZEU4UkdQV29LNXVkU0FXQSIsImkiOiI1NzE0NTQ1Nzg2In0.VW-HAwOtF_bFkfzy4-ysv-84r1x3HvkhAaWFKNJgxb4,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Adzuna::API::Response::Location,"['US', 'Ohio', 'Cuyahoga County', 'Westlake']","Westlake, Cuyahoga County",Adzuna::API::Response::Company,Lake Forest Recruiting Firm,,part_time
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Physician Surgery-General - Competitive Salary,1,42.60122,5714545784,"Job Description Join a growing Orthopedic Shoulder program in beautiful Southern Oregon. Enjoy a balanced schedule, shared call, and strong clinical support-all in a collegial, patient focused environment at a modern, 125 bed hospital known for teamwork, physician input, and high quality care across a close knit community. - Competitive compensation package including starting guarantee for years 1 & 2, annual quality incentives, and a $100k signing bonus. Total earnings potential of $750k - Rel…",36670.07,36670.07,https://www.adzuna.com/land/ad/5714545784?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=93C94E0E5C35F2A95A772665A69B763590BFD035,-123.590778,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NTc4NCIsInMiOiJldTRBMnFkRThSR1BXb0s1dWRTQVdBIn0.cwBxnhwUBRz5yOkJsuOKgCVDpngGnNQFnsg2iLPHAlU,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Oregon', 'Josephine County', 'Grants Pass']","Grants Pass, Josephine County",Adzuna::API::Response::Company,Britt Medical Search,,part_time
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Physician Gynecology-Oncology - Competitive Salary,1,35.154363,5714545773,"Job Description GYN/Oncology position in Memphis, TN - BE/BC in Gynecologic Oncology - Join established Gynecologic Oncology team - Established and busy practice with a built-in referral base - Office locations have onsite infusion centers - Xi robotic surgery available - Competitive compensation with substantial bonus potential for highly motivated individuals - Comprehensive benefits package including Fellowship Stipend and Relocation Allowance - NIH Cooperative Clinical Trials - Affiliated w…",93543.36,93543.36,https://www.adzuna.com/land/ad/5714545773?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=18D4B4CEB51BB3AD29F54FD1ACE19ABD83F44F2D,-90.060664,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXU0QTJxZEU4UkdQV29LNXVkU0FXQSIsImkiOiI1NzE0NTQ1NzczIn0.yAKHgk5t5dk7UvpsJ-pbUAvZn-Py6n3JbtOTiXF2bmk,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Shelby County', 'Memphis']","Memphis, Shelby County",Adzuna::API::Response::Company,"Medicorp, Inc. dba Physician Empire",,
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Physician Urology - Competitive Salary,1,43.250859,5714545766,"Job Description Join a thriving, physician-led medical group in the scenic Great Lakes Bay Region of Michigan! This permanent, full-time role offers advanced technology, a collaborative team, and an excellent quality of life in a community that truly values its physicians.",78981.5,78981.5,https://www.adzuna.com/land/ad/5714545766?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=87AA6D6092AA9C9F4B3E2A0BA16FB0EF412C4A52,-83.794131,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXU0QTJxZEU4UkdQV29LNXVkU0FXQSIsImkiOiI1NzE0NTQ1NzY2In0.EpiDAF5z9OghT4AMlt2YQFx_mtGsFQ5YSnbJQ0raHFo,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Michigan', 'Saginaw County', 'Birch Run']","Birch Run, Saginaw County",Adzuna::API::Response::Company,Lancesoft INC,permanent,full_time
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Physician Anesthesiology-Pain Management - Competitive Salary,1,38.774557,5714545763,Job Description We are seeking an Anesthesiologist- Pain Management for a group practice opportunity in the Lewes DE area. You will be offered a competitive compensation and partnership track. Contact us today for more details.,133870.66,133870.66,https://www.adzuna.com/land/ad/5714545763?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=24A7A487540508C7A7FBD5D737BAD0F618F2BF55,-75.13935,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXU0QTJxZEU4UkdQV29LNXVkU0FXQSIsImkiOiI1NzE0NTQ1NzYzIn0.JvrxUxxXkk-u1ekZ4FDueRAlcd1sWfEQ1j4eCsNs87E,Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,Adzuna::API::Response::Location,"['US', 'Delaware', 'Sussex County', 'Lewes']","Lewes, Sussex County",Adzuna::API::Response::Company,SourceMD,,
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Travel Nurse RN - PCU - Progressive Care Unit,1,43.029094,5714545788,"Job Description Host Healthcare is seeking a travel nurse RN PCU - Progressive Care Unit for a travel nursing job in Waukesha, Wisconsin. Job Description & Requirements - Specialty: PCU - Progressive Care Unit - Discipline: RN - Start Date: 05/05/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel Host Healthcare Job ID a1fVX000003E7eDYAS. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend am…",106185.49,106185.49,https://www.adzuna.com/land/ad/5714545788?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=FEB166F3D3CFAFB57273E2201251572D102FF4EC,-88.213516,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXU0QTJxZEU4UkdQV29LNXVkU0FXQSIsImkiOiI1NzE0NTQ1Nzg4In0.FPRkcmpZ38_M0cdARXl1yRr-nUfNTDDVWjliJgIEP6A,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Waukesha County', 'Waukesha']","Waukesha, Waukesha County",Adzuna::API::Response::Company,Host Healthcare,,
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Physician Family Practice-Without OB - Competitive Salary,1,36.105232,5714545769,"Job Description Winston-Salem Area Family Medicine! Seeking a BC/BE Family Medicine physician to join an established practice! The Practice: - Outpatient only - Typical clinic hours are Monday-Friday: 7a-5p - Average daily patient volume varies from 18-25 depending on location - Lab and X-ray services on-site - Excellent work culture & collegiality among providers and staff - Competitive 2-year salary guarantee - Relocation reimbursement, PTO, CME and paid malpractice - Comprehensive benefits, …",87140.38,87140.38,https://www.adzuna.com/land/ad/5714545769?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=56EFBE0E046C24BE865F83FF744F91208729D831,-80.204244,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NTc2OSIsInMiOiJldTRBMnFkRThSR1BXb0s1dWRTQVdBIn0.WQXs5SKQlcpzwU5olAwPPpwKQEsxYlWnsG9hchF4FAM,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Forsyth County', 'Winston Salem']","Winston Salem, Forsyth County",Adzuna::API::Response::Company,Goldfish Medical Staffing,,
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Physician Maternal-Fetal Medicine - Competitive Salary,1,42.632246,5714545781,"Job Description Permanent Physician - Maternal Fetal Medicine Position Type: Permanent Specialty: Physician - Maternal Fetal Medicine Location: Albany, NY Shift: Monday–Friday, 8:30 AM – 4:30 PM Position Details: Patient Population: High-Risk Obstetric / Maternal-Fetal Patients Setting: Office-Based Practice with Hospital Call Coverage Responsibilities: Provide maternal fetal medicine consultations, manage high-risk pregnancies, perform prenatal diagnostics, and participate in rotating call cov…",154051.56,154051.56,https://www.adzuna.com/land/ad/5714545781?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=ABB0E9287B86DA2BFAC679921669AEFB50BC7DB0,-73.765437,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NTc4MSIsInMiOiJldTRBMnFkRThSR1BXb0s1dWRTQVdBIn0.X-LdWdUi7X2wuBU2iC757AlPzY8uz_AwtSGQMX80OZk,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'New York', 'Albany County', 'Albany']","Albany, Albany County",Adzuna::API::Response::Company,Med Ninjas,permanent,full_time
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Physician Oncology-Radiation - Competitive Salary,1,45.464699,5714545779,"Job Description Radiation Oncologist Opening in Aberdeen, SDOpportunity in Aberdeen, South DakotaFull TimePermanent PositionEmployed OpportunityH1 Visa SponsoredSeeking BC/BEMonday - Friday 8am-4:30pmOverview:VMAT, IMRT & 3D Conformal External Beam Radiation TherapyMonaco/MIM Treatment PlanningElekta Infinity Accelerator and Mosaiq EMROpportunity to participate in clinical trialsHighly regarded care team with great patient scoresMarket competitive compensation and a generous benefit packageTwo-…",69872.38,69872.38,https://www.adzuna.com/land/ad/5714545779?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=BE375CD4803352E3FBC8460EA3523A7EB43AB55D,-98.486483,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDU0NTc3OSIsInMiOiJldTRBMnFkRThSR1BXb0s1dWRTQVdBIn0.7oUZpvMZu8cvTfp7wU1fRNgdrS4jcuggubfnBvkEEto,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'South Dakota', 'Brown County', 'Aberdeen']","Aberdeen, Brown County",Adzuna::API::Response::Company,"Source Medical, LLC.",,
Adzuna::API::Response::Job,2026-04-30T10:26:36Z,Physician Obstetrics & Gynecology - Competitive Salary,1,42.878135,5714545787,"Job Description Opening for OBGYN Physician in VTOpportunity in Bennington, VermontAlbany, NY 40mPermanent PositionEmployed OpportunityFull TimeSeeking a BC/BE OBGYN Physician to join a team of established physicians and supportive staff in Bennington, VermontOverview: - Engaged physicians who are invested in teamwork and optimal patient outcomes - Caring and professional staff of Anesthesia Assistants, Nurses and Medical Secretaries - Excellent call schedule, supportive administration, quality…",92288.11,92288.11,https://www.adzuna.com/land/ad/5714545787?se=eu4A2qdE8RGPWoK5udSAWA&utm_medium=api&utm_source=abfa41a4&v=A2D30EF8F925277734C30F8EDB8D2ACB2720246B,-73.196774,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXU0QTJxZEU4UkdQV29LNXVkU0FXQSIsImkiOiI1NzE0NTQ1Nzg3In0.ZPjpi4Tv9_SsBqLvOR8jy4-yOqg_tanAAJsqOtRKLmo,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Vermont', 'Bennington County', 'Bennington']","Bennington, Bennington County",Adzuna::API::Response::Company,"Source Medical, LLC.",,
