__CLASS__,salary_is_predicted,redirect_url,salary_min,contract_time,latitude,created,salary_max,longitude,description,id,adref,title,category.label,category.tag,category.__CLASS__,location.display_name,location.area,location.__CLASS__,company.display_name,company.__CLASS__
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619680?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=6852C9D16C1E9AE79F043B2E36A2D39AA322F0E2,53140.44,part_time,41.835842,2026-08-06T11:18:16Z,53140.44,-87.962872,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619680,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEMyM3dxcVI4UkdvOWJVeUVHczJNUSIsImkiOiI1ODMwNjE5NjgwIn0.Ald7ZkJniKrOGv2A-3PfViXgQa-vk6IgGHMfuHtOUJ4,"Flexible $: Earn At Least $3075 For Your First 210 Trips, Guaranteed.",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Oak Brook Mall, DuPage County","['US', 'Illinois', 'DuPage County', 'Oak Brook Mall']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619705?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=C296B13F55FF9C28DFEFA0A0AB512F3E3337BC0D,48234.95,part_time,41.85003,2026-08-06T11:18:16Z,48234.95,-87.964508,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619705,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxOTcwNSIsInMiOiJ4QzIzd3FxUjhSR285YlV5RUdzMk1RIn0.ezKsKLaE5foH--FhuX1iJuZSpdkCv7TDlSAAItZw7f0,"Fast Pay - Earn at least $3075 in your first 210 trips, guaranteed.",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Oakbrook Terrace, DuPage County","['US', 'Illinois', 'DuPage County', 'Oakbrook Terrace']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619703?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=F8867ACEA79F883476381E8E8FDF351832AE4749,59339.85,part_time,41.932349,2026-08-06T11:18:16Z,59339.85,-88.004835,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619703,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEMyM3dxcVI4UkdvOWJVeUVHczJNUSIsImkiOiI1ODMwNjE5NzAzIn0.7vztQaiQcoIJRJx33pXmspCz2tnTp-hFQJ1qByd0EJA,Part-time gig: Earn at least $3075 in your first 210 trips.,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,"Addison, DuPage County","['US', 'Illinois', 'DuPage County', 'Addison']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619673?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=6B8C7F555AC8DBEA2D9244D5EEF8648C88D9E83D,59805.2,part_time,41.892883,2026-08-06T11:18:16Z,59805.2,-87.943977,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619673,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEMyM3dxcVI4UkdvOWJVeUVHczJNUSIsImkiOiI1ODMwNjE5NjczIn0.DagrxqJEMuL_hCZQoq7OOjRbDwUYPiVaiKWOv8LzC3k,"Drive with Uber: Earn at least $3075 when you complete 210 trips, guaranteed",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Elmhurst, DuPage County","['US', 'Illinois', 'DuPage County', 'Elmhurst']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619692?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=51C4E7902AFDFBDC5E619B685842A47A540C0CD9,55830.08,part_time,41.543204,2026-08-06T11:18:16Z,55830.08,-88.121932,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619692,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEMyM3dxcVI4UkdvOWJVeUVHczJNUSIsImkiOiI1ODMwNjE5NjkyIn0.U8fhRuaKMAInGAXOSJY1Lo-X2kB9iMfHFh-MugCLUeA,Drive with Uber: Earn at least $3075 when you complete 210 trips.,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Stateville, Will County","['US', 'Illinois', 'Will County', 'Stateville']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619702?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=984FAE110F91FEF5AD823FA050A89748E6225213,57215.18,part_time,41.628277,2026-08-06T11:18:16Z,57215.18,-87.685848,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619702,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxOTcwMiIsInMiOiJ4QzIzd3FxUjhSR285YlV5RUdzMk1RIn0.3u_r5Hg9QyPVmss4-EGW8-kT_sRQF4cvW3I31NT87Tk,"Flexible $: Earn At Least $3075 For Your First 210 Trips, Guaranteed.",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Posen, Cook County","['US', 'Illinois', 'Cook County', 'Posen']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619682?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=91359721A1909E90DF209413E9A2D0253649D860,55234.5,part_time,41.546226,2026-08-06T11:18:16Z,55234.5,-87.610978,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619682,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxOTY4MiIsInMiOiJ4QzIzd3FxUjhSR285YlV5RUdzMk1RIn0.dleZIWDaSPA2qGvXOhgDjo9YHaHyKK5vAj2DknJBRPY,"Fast Pay - Earn at least $3075 in your first 210 trips, guaranteed.",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Glenwood, Cook County","['US', 'Illinois', 'Cook County', 'Glenwood']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619690?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=783444FAA2C164FD94BAC84430F81F4FD7612CFF,49488.66,part_time,41.626048,2026-08-06T11:18:16Z,49488.66,-87.59756,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619690,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEMyM3dxcVI4UkdvOWJVeUVHczJNUSIsImkiOiI1ODMwNjE5NjkwIn0.eiZCn-NDgYmoBL2B3Hjm5OGda02vHFIUxEaAny2Pr4s,"Part-time gig: Earn at least $3075 for your first 210 trips, guaranteed.",Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,"Dolton, Cook County","['US', 'Illinois', 'Cook County', 'Dolton']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619696?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=6C4FCDC0C1E7B00601398071342ADF8E3C16B6BD,50907.94,part_time,42.057587,2026-08-06T11:18:16Z,50907.94,-87.791293,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619696,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxOTY5NiIsInMiOiJ4QzIzd3FxUjhSR285YlV5RUdzMk1RIn0.oTOd-gNmeLdrk12PaiGMxO-KeD_R1WTnASBeIPOyFI8,"Fast Pay - Earn at least $3075 in your first 210 trips, guaranteed.",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Golf, Cook County","['US', 'Illinois', 'Cook County', 'Golf']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619700?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=FD9373AB7B71ABC13B03ED15312B3AE048A85C6B,57389.07,part_time,42.103854,2026-08-06T11:18:16Z,57389.07,-87.914029,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619700,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEMyM3dxcVI4UkdvOWJVeUVHczJNUSIsImkiOiI1ODMwNjE5NzAwIn0.ccttj-Nxi6pQWwlruTX6W8ADXJYtwPu19-w0uKAmS2o,"Part-time gig: Earn at least $3075 for your first 210 trips, guaranteed.",Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,"Prospect Heights, Cook County","['US', 'Illinois', 'Cook County', 'Prospect Heights']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619679?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=FCFF70096F6CEAC515FF229A2D0A35C20FDF9A0C,53226.71,part_time,42.040496,2026-08-06T11:18:16Z,53226.71,-88.260824,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619679,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxOTY3OSIsInMiOiJ4QzIzd3FxUjhSR285YlV5RUdzMk1RIn0.i-cxtDoLyxG1TSUHMWaTXyupJPNVHz2ujMRuOoK85tc,Driver gig - Earn at least $3075 by driving 210 trips with Uber,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Elgin, Kane County","['US', 'Illinois', 'Kane County', 'Elgin']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619688?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=28C4DD1535D22DEDD5D794E0D687D9BEA37253C0,48201.66,part_time,41.91792,2026-08-06T11:18:16Z,48201.66,-87.89226,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619688,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEMyM3dxcVI4UkdvOWJVeUVHczJNUSIsImkiOiI1ODMwNjE5Njg4In0.0nlR_-A2cNLmBl1RDY_YffMKWPbuMbg11C-789w4NOY,"Fast Pay - Earn at least $3075 in your first 210 trips, guaranteed.",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Northlake, Cook County","['US', 'Illinois', 'Cook County', 'Northlake']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619697?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=65CC2486281A1BEBFED252ED675AD3EBFCDDA459,53355.5,part_time,41.970143,2026-08-06T11:18:16Z,53355.5,-88.047178,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619697,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEMyM3dxcVI4UkdvOWJVeUVHczJNUSIsImkiOiI1ODMwNjE5Njk3In0.cZJ3yB_U7Uv1i7TIB38_Gp_RPT1FIMP2MWXTv1gTgJc,"Part-time gig: Earn at least $3075 for your first 210 trips, guaranteed.",Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,"Medinah, DuPage County","['US', 'Illinois', 'DuPage County', 'Medinah']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619656?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=62BBC31C4AFC31466443E60B6006B509453B5DDE,46089.67,part_time,41.560698,2026-08-06T11:18:15Z,46089.67,-88.601297,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619656,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxOTY1NiIsInMiOiJ4QzIzd3FxUjhSR285YlV5RUdzMk1RIn0.fxRBYTBX1S472EFsB08GuSu2aySwu-WTkwdoaQvAqEg,"Drive with Uber: Earn at least $3075 when you complete 210 trips with Uber, guaranteed",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Millington, LaSalle County","['US', 'Illinois', 'LaSalle County', 'Millington']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619666?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=C1DF69BF14FF5748A12DBCDD10D8E6D4B21AA475,52474.52,part_time,41.444543,2026-08-06T11:18:15Z,52474.52,-87.592618,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619666,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEMyM3dxcVI4UkdvOWJVeUVHczJNUSIsImkiOiI1ODMwNjE5NjY2In0.3Yv2FSwhy8nLypVqBR1C6FH1c8HGx_rhU3rNn_D-syA,"Drive with Uber: Earn at least $3075 when you complete 210 trips with Uber, guaranteed",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Crete, Will County","['US', 'Illinois', 'Will County', 'Crete']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619670?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=02E1CFD1B3C354367CDA4C01BE66DC4C150EBD64,59311.28,part_time,41.332963,2026-08-06T11:18:15Z,59311.28,-89.12642,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619670,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEMyM3dxcVI4UkdvOWJVeUVHczJNUSIsImkiOiI1ODMwNjE5NjcwIn0._psghEZ54NP4XfqS-NBDhj5gafaj0C2YSHATNgjfovE,"Choose your schedule - Earn At Least $3075 For Your First 210 Trips, Guaranteed.",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Peru, LaSalle County","['US', 'Illinois', 'LaSalle County', 'Peru']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619647?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=B16795D004E82759AB610FADB06FCE2AB0AD35D9,54435.4,part_time,41.85003,2026-08-06T11:18:15Z,54435.4,-87.964508,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619647,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxOTY0NyIsInMiOiJ4QzIzd3FxUjhSR285YlV5RUdzMk1RIn0.amLdsK4BVf238Oo5tIFbS7p3i5zo_SNi24viTXOXJAQ,"Part-time gig: Earn at least $3075 for your first 210 trips, guaranteed.",Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,"Oakbrook Terrace, DuPage County","['US', 'Illinois', 'DuPage County', 'Oakbrook Terrace']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619650?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=930A3A14EA0F1F06E1F0292BD37F84E8BDC324CA,42284.74,part_time,42.09975,2026-08-06T11:18:15Z,42284.74,-87.780897,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619650,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxOTY1MCIsInMiOiJ4QzIzd3FxUjhSR285YlV5RUdzMk1RIn0.ISXHM_S9l3jEbHhqFAv-REhOohJDpvE5j1YBPNRzGwI,Driver gig - Earn at least $3075 by driving 210 trips with Uber,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Northfield, Cook County","['US', 'Illinois', 'Cook County', 'Northfield']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619671?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=CDC2D69FB94627E26B602AD552D6C89AB397FD0E,52663.57,part_time,42.39264,2026-08-06T11:18:15Z,52663.57,-88.1688,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619671,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxOTY3MSIsInMiOiJ4QzIzd3FxUjhSR285YlV5RUdzMk1RIn0.xyn1nM6TzGvl26IJ9rJbBt88jzGe0PP67kq7067p7kk,"Drive with Uber: Earn at least $3075 when you complete 210 trips with Uber, guaranteed",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Fox Lake, Lake County","['US', 'Illinois', 'Lake County', 'Fox Lake']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619665?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=310595DF61F051F3532E92226C0BB672E1D36A4F,46717.14,part_time,40.965811,2026-08-06T11:18:15Z,46717.14,-88.958442,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619665,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEMyM3dxcVI4UkdvOWJVeUVHczJNUSIsImkiOiI1ODMwNjE5NjY1In0.yfKgqRNO-d2LacXos06ypgjFkgqHxnGhWMdfrGZcQo8,Drive with Uber: Earn at least $3075 when you complete 210 trips.,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Dana, LaSalle County","['US', 'Illinois', 'LaSalle County', 'Dana']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619646?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=593B7141921A278A7CFBEDD75E07FC9FF39B86F4,53319.84,part_time,42.373911,2026-08-06T11:18:15Z,53319.84,-88.010912,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619646,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEMyM3dxcVI4UkdvOWJVeUVHczJNUSIsImkiOiI1ODMwNjE5NjQ2In0.dyJEm7vCy66vbAtR0K02D9cBtSoK3V03oOK3GuB9PQ8,"Part-time gig: Earn at least $3075 for your first 210 trips, guaranteed.",Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,"Third Lake, Lake County","['US', 'Illinois', 'Lake County', 'Third Lake']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619653?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=7EF15F678A11A45F43135E78F164E5E75050B532,48550.86,part_time,42.242524,2026-08-06T11:18:15Z,48550.86,-88.202027,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619653,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxOTY1MyIsInMiOiJ4QzIzd3FxUjhSR285YlV5RUdzMk1RIn0.6xIk_1zgxndZ6Jx3-37TW1zT2rmI_FERa_o_VB5ktjU,"Fast Pay - Earn at least $3075 in your first 210 trips, guaranteed.",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Port Barrington, Lake County","['US', 'Illinois', 'Lake County', 'Port Barrington']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830619602?se=xC23wqqR8RGo9bUyEGs2MQ&utm_medium=api&utm_source=abfa41a4&v=44841C1E7ADA5CF0A39493A92E92882C92BA3A5B,47907.62,part_time,41.6699,2026-08-06T11:18:13Z,47907.62,-87.8588,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830619602,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEMyM3dxcVI4UkdvOWJVeUVHczJNUSIsImkiOiI1ODMwNjE5NjAyIn0.rauxpXgRb0dkZHrjthT2-SZv_6YV3EGNxo4cVVLs8j0,"Fast Pay - Earn at least $3075 in your first 210 trips, guaranteed.",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Palos Park, Cook County","['US', 'Illinois', 'Cook County', 'Palos Park']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
