salary_max,salary_is_predicted,id,title,redirect_url,salary_min,created,adref,description,latitude,__CLASS__,contract_time,longitude,location.__CLASS__,location.area,location.display_name,category.tag,category.__CLASS__,category.label,company.__CLASS__,company.display_name,contract_type
65553.2,1,5771785882,Truck Driver Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785882?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=E5063FBD86489B39E9F9D1FF6A481E1AFB89107F,65553.2,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWloTE1JUnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzg1ODgyIn0.tos6hPZc2u0rHpDT1dPfEz0d_6vzv11N2tALaKv_EM0,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",46.881526,Adzuna::API::Response::Job,full_time,-113.968431,Adzuna::API::Response::Location,"['US', 'Montana', 'Missoula County', 'East Missoula']","East Missoula, Missoula County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
52739.27,1,5771785916,Truck Driver Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785916?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=F08799F29AC6DFEE47468363893A84C5BB56303C,52739.27,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4NTkxNiIsInMiOiJJaWhMTUlSdDhSR3JLc3pxRmJJRWZRIn0._DRXSTpS89cpyA_HUGa0A-yqOw0vqg72GDvivIW6uLA,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",44.2926,Adzuna::API::Response::Job,full_time,-88.37418,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Outagamie County', 'Grand Chute']","Grand Chute, Outagamie County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
54635.06,1,5771785959,Truck Driver Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785959?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=0254523343E8BA9F75E81BE508B40032340FB273,54635.06,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWloTE1JUnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzg1OTU5In0.U7vbhsTqUWq3A9kclu5wtUdQtUvb2RvUUEIOxRQMNxA,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",34.5348,Adzuna::API::Response::Job,full_time,-112.46994,Adzuna::API::Response::Location,"['US', 'Arizona', 'Yavapai County', 'Groom Creek']","Groom Creek, Yavapai County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
66657.74,1,5771785942,Truck Driver Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785942?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=6C970096B62C24BE2DFC335DAE6E8269877DADF4,66657.74,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4NTk0MiIsInMiOiJJaWhMTUlSdDhSR3JLc3pxRmJJRWZRIn0.0fITpEbq2Mc_26kcL5alCPHmNtoXL-QNHiYdz4vioXo,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",27.795895,Adzuna::API::Response::Job,full_time,-97.401825,Adzuna::API::Response::Location,"['US', 'Texas', 'Nueces County', 'Corpus Christi']","Corpus Christi, Nueces County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
62844.94,1,5771785810,Truck Driver Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785810?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=D12F0D1B24C7AF0FF47C0417DD2DF85001C9E3A9,62844.94,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4NTgxMCIsInMiOiJJaWhMTUlSdDhSR3JLc3pxRmJJRWZRIn0.m_oKTYvoeoWBwz4gQ4HIG0opKK8D0ecO_vU8GSY7wWA,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",39.57561,Adzuna::API::Response::Job,full_time,-75.59328,Adzuna::API::Response::Location,"['US', 'Delaware', 'New Castle County', 'Bear']","Bear, New Castle County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
56058.8,1,5771785820,Truck Driver Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785820?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=12C959EDC3236A4B311EC47994AAE7FD7013B5A4,56058.8,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4NTgyMCIsInMiOiJJaWhMTUlSdDhSR3JLc3pxRmJJRWZRIn0.fmsEy1aARZMAcMjI7lWbrziQhmEv9UcYaKu2yOnewFA,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",40.542172,Adzuna::API::Response::Job,full_time,-74.358222,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Middlesex County', 'Metuchen']","Metuchen, Middlesex County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
51347.16,1,5771785805,Truck Driver Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785805?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=57AEF3FD44481B93D8EDFA1C8D3D13494DC8BB82,51347.16,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4NTgwNSIsInMiOiJJaWhMTUlSdDhSR3JLc3pxRmJJRWZRIn0.6qBU7zCzp8vxApUJYm2lFykUjlrkkkm21rk6fSwwLyw,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",39.761834,Adzuna::API::Response::Job,full_time,-84.152367,Adzuna::API::Response::Location,"['US', 'Ohio', 'Greene County', 'Riverside']","Riverside, Greene County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
66815.71,1,5771785850,Class A CDL Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785850?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=8087C12A9C8FBF49927B51518E02BA7ED6B319FF,66815.71,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4NTg1MCIsInMiOiJJaWhMTUlSdDhSR3JLc3pxRmJJRWZRIn0.bDei9thq0s5b_YJvszzNDgXnq4K97ply4o47MNqwS2Q,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",39.05827,Adzuna::API::Response::Job,full_time,-95.715066,Adzuna::API::Response::Location,"['US', 'Kansas', 'Shawnee County', 'Topeka']","Topeka, Shawnee County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
57779.09,1,5771785879,Truck Driver Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785879?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=99859EA85FFF1E16CD370FC39385088C3CE93431,57779.09,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWloTE1JUnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzg1ODc5In0.X0nkdNeaGXRdAdZsqbA0WGOGWSpGK3Urr6XEeT9_YYg,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",38.2923,Adzuna::API::Response::Job,full_time,-77.49108,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fredericksburg City', 'Enon']","Enon, Fredericksburg City",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
51792.49,1,5771785824,Class A CDL Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785824?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=0DA561AAC539C6CF2DFDC325284C69833FDDACBE,51792.49,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4NTgyNCIsInMiOiJJaWhMTUlSdDhSR3JLc3pxRmJJRWZRIn0.LJk4PhMo3BI6tGYptueXg9LZ9yz8I4sj20DVOpkLm-A,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",33.996485,Adzuna::API::Response::Job,full_time,-81.030183,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Richland County', 'Market']","Market, Richland County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
61749.54,1,5771785976,Class A CDL Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785976?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=0E93F244212DD50B9A77CDF4618083F0719EFBAC,61749.54,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4NTk3NiIsInMiOiJJaWhMTUlSdDhSR3JLc3pxRmJJRWZRIn0.vpMa0laswvR_n9rWxSLB1qLOLlyf8QfujHfrW-xTazw,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",42.44736,Adzuna::API::Response::Job,full_time,-114.5382,Adzuna::API::Response::Location,"['US', 'Idaho', 'Twin Falls County', 'Hollister']","Hollister, Twin Falls County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
53608.78,1,5771785982,CDL-A Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785982?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=F18F1C08B77B720176464156FEB146702C2BE05D,53608.78,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWloTE1JUnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzg1OTgyIn0.BCRBFwvcPG-CqkuoBsodaYaj7iH5YXNxD5Z_mfNuzr4,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",38.19024,Adzuna::API::Response::Job,full_time,-75.6948,Adzuna::API::Response::Location,"['US', 'Maryland', 'Somerset County', 'Princess Anne']","Princess Anne, Somerset County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
58298.43,1,5771785796,Class A CDL Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785796?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=CB1F91EF9FA81839409910D13FBC4E6FB220F701,58298.43,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4NTc5NiIsInMiOiJJaWhMTUlSdDhSR3JLc3pxRmJJRWZRIn0.LIUrQeG96hThlsBbQLjxPbqYaSOagBaVPnCzP4Ojm8M,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",41.607602,Adzuna::API::Response::Job,full_time,-93.596979,Adzuna::API::Response::Location,"['US', 'Iowa', 'Polk County', 'South Des Moines']","South Des Moines, Polk County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
62393.89,1,5771785873,Truck Driver Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785873?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=CBBEA7D93C158AA59AC9B940B8E3D0320E55B063,62393.89,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWloTE1JUnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzg1ODczIn0.jxx7ok577lIbH8pcUsylPyb5qt_S36n-CNmwtsidLGU,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",29.649294,Adzuna::API::Response::Job,full_time,-82.328656,Adzuna::API::Response::Location,"['US', 'Florida', 'Alachua County', 'Gainesville']","Gainesville, Alachua County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
61426.5,1,5771785917,CDL-A Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785917?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=82F214F95A145C1416B8AE3F3FAFFF3E537F9A1B,61426.5,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWloTE1JUnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzg1OTE3In0.K4sHX7qDQE72C7nArEe20mjZM8qVw36tKbuNqXFtq5s,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",44.781926,Adzuna::API::Response::Job,full_time,-91.482181,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Eau Claire County', 'Caryville']","Caryville, Eau Claire County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
49542.44,1,5771785983,Truck Driver Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785983?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=84244350274AFE22C23F7AF7728C7BEA98112ED5,49542.44,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4NTk4MyIsInMiOiJJaWhMTUlSdDhSR3JLc3pxRmJJRWZRIn0.GEv84gEjcwNixBYuEoBuawHs06VozqdtqzZYuN_OGSk,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",35.21653,Adzuna::API::Response::Job,full_time,-113.982956,Adzuna::API::Response::Location,"['US', 'Arizona', 'Mohave County', 'Lake Mead Rancheros']","Lake Mead Rancheros, Mohave County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
66310.86,1,5771785804,Truck Driver Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785804?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=E59164006FBA08FA564E04BD51C9B7AA300A8E57,66310.86,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4NTgwNCIsInMiOiJJaWhMTUlSdDhSR3JLc3pxRmJJRWZRIn0.lRDojKf8Kvbo4KznyI9QTJd1GSp97Pdum_b67wi6pak,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",39.500206,Adzuna::API::Response::Job,full_time,-119.765523,Adzuna::API::Response::Location,"['US', 'Nevada', 'Washoe County', 'Hidden Valley']","Hidden Valley, Washoe County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
55848.56,1,5771785826,CDL-A Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785826?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=03E2D0FE857617496B0B3FFDC90331EAE3CD83C9,55848.56,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4NTgyNiIsInMiOiJJaWhMTUlSdDhSR3JLc3pxRmJJRWZRIn0.ioDPXKT2qoJzhzRU4C31jRuQ9hiQj99NSAOpdA24_SQ,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",36.100148,Adzuna::API::Response::Job,full_time,-94.136392,Adzuna::API::Response::Location,"['US', 'Arkansas', 'Washington County', 'Johnson']","Johnson, Washington County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
59338.32,1,5771785868,Truck Driver Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785868?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=8CA53742770AA425691B32DDB9F0AFEE23C39E90,59338.32,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWloTE1JUnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzg1ODY4In0.ao6Puk0ugH57lvABYJnbwig5gNhtNjJPUJu9Jua5Acc,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",42.731418,Adzuna::API::Response::Job,full_time,-84.551929,Adzuna::API::Response::Location,"['US', 'Michigan', 'Ingham County', 'Lansing']","Lansing, Ingham County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
52885.33,1,5771785910,Class A CDL Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785910?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=75CB42BCAFA67DBC1169C1A9AF71BD6B865C1C30,52885.33,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWloTE1JUnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzg1OTEwIn0.TiHD_H0ym2SouyEk-wxf1mOJVDQuc8uVfbF7ZSpXQEM,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",44.2926,Adzuna::API::Response::Job,full_time,-88.37418,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Outagamie County', 'Grand Chute']","Grand Chute, Outagamie County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
61471.1,1,5771785918,Truck Driver Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785918?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=FFB1D01BCA84D495F830AA51C10755DA87B9DB07,61471.1,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc4NTkxOCIsInMiOiJJaWhMTUlSdDhSR3JLc3pxRmJJRWZRIn0.FkotoZsGegRNNlZBDMWyiigVB1Krq_YwKBA1BCGKHmM,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",44.781926,Adzuna::API::Response::Job,full_time,-91.482181,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Eau Claire County', 'Caryville']","Caryville, Eau Claire County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
53606.33,1,5771785948,CDL-A Owner Operator - 1yr EXP Required - OTR - Bennett Motor Express,https://www.adzuna.com/land/ad/5771785948?se=IihLMIRt8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=A96A019E7C609D0A8E264CD5CA55065D0CC22D87,53606.33,2026-06-21T11:05:00Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWloTE1JUnQ4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcxNzg1OTQ4In0.AHwFiqmmD6-pwTT1ohUvkNwDE9yIZPd6yEO_Mx8LPA8,"CDL-A Owner Operators | Open Deck Division | Earn 74.7% of Linehaul.  CDL-A Owner Operators – Open Deck Division | Drive for yourself. Partner with a company that stands for something bigger. At Bennett Motor Express, we don’t just offer freight — we offer freedom, family, and a foundation of faith that’s helped independent contractors thrive for more than 50 years. Founded by Marcia Taylor in 1974 and still family-owned and operated, Bennett is built on the belief that when we put people first…",37.548777,Adzuna::API::Response::Job,full_time,-78.463347,Adzuna::API::Response::Location,"['US', 'Virginia', 'Buckingham County', 'Dillwyn']","Dillwyn, Buckingham County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bennett Motor Express,
