salary_is_predicted,longitude,salary_min,created,__CLASS__,adref,latitude,id,redirect_url,title,description,salary_max,location.__CLASS__,location.area,location.display_name,company.__CLASS__,company.display_name,category.__CLASS__,category.tag,category.label,contract_type,contract_time
1,-106.746147,88326.7,2026-03-26T10:15:36Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3OTI4NjIwOCIsInMiOiI2TWZuTlNBcDhSR3E4NWM0bWNPN3pRIn0.XeFs-6aup16EE5M9VEwsSBiDaGL_SD673465e46OBLo,35.284205,5679286208,https://www.adzuna.com/land/ad/5679286208?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=28780D8A74E82895C7CCF765F7979C2336E47360,Travel PCU RN,"Job Description Host Healthcare is seeking a travel nurse RN PCU - Progressive Care Unit for a travel nursing job in Rio Rancho, New Mexico. Job Description & Requirements - Specialty: PCU - Progressive Care Unit - Discipline: RN - Start Date: 04/27/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel Host Healthcare Job ID a1fVX0000031R1FYAU. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend…",88326.7,Adzuna::API::Response::Location,"['US', 'New Mexico', 'Sandoval County', 'Rio Rancho']","Rio Rancho, Sandoval County",Adzuna::API::Response::Company,Host Healthcare,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
1,-79.820616,61220.41,2026-03-26T10:15:36Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3OTI4NjIxMSIsInMiOiI2TWZuTlNBcDhSR3E4NWM0bWNPN3pRIn0.hSzARrzDHBbpFD6LkQypf39IV-iqhi1G1qLOLV5KG_Q,34.213396,5679286211,https://www.adzuna.com/land/ad/5679286211?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=0FF906A97B31675CC8F58A7392964241A97738DA,Travel Nurse RN - Labor and Delivery,"Job Description LanceSoft is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Florence, South Carolina. Job Description & Requirements - Specialty: Labor and Delivery - Discipline: RN - Start Date: 04/20/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel BLS, NRP & COVID card Required. SC or compact state RN license required. 2 years of RN L&D experience required. About LanceSoft Established in 2000, LanceSoft is a Certified…",61220.41,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Florence County', 'Florence']","Florence, Florence County",Adzuna::API::Response::Company,Lancesoft,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,contract,
1,-93.269357,122045.2,2026-03-26T10:15:36Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3OTI4NjIwNyIsInMiOiI2TWZuTlNBcDhSR3E4NWM0bWNPN3pRIn0.0oq68D7_ZNuowiZqcZfuPecbzVyqNhKD3C64RxqdQNc,44.983654,5679286207,https://www.adzuna.com/land/ad/5679286207?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=CD605D752A5B442BCD8842BB421DF8B8848C7545,"Travel SLP CFY in Minneapolis, MN","Job Description Job Description Position requires a Master’s degree in Speech-Language Pathology, eligibility to begin the Clinical Fellowship Year (CFY) under ASHA supervision, and eligible for state licensure as a Speech-Language Pathologist. A rewarding opportunity is available for a Speech-Language Pathologist in their Clinical Fellowship Year (CFY) seeking experience within a dynamic school setting in Minneapolis, MN. This position offers the chance to work with diverse student populations…",122045.2,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Hennepin County', 'Minneapolis']","Minneapolis, Hennepin County",Adzuna::API::Response::Company,BlazerJobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
1,-81.036821,30786.26,2026-03-26T10:15:36Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3OTI4NjIyNiIsInMiOiI2TWZuTlNBcDhSR3E4NWM0bWNPN3pRIn0._YH2ub-Fv_H9uQxq-csf_eI-M6tsrkequRkiDVmZwJE,33.987339,5679286226,https://www.adzuna.com/land/ad/5679286226?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=B3125AF279812F2826449C8F71A4BABF1E4DA232,Travel Nurse RN - CVOR,"Job Description TRS Healthcare is seeking a travel nurse RN CVOR for a travel nursing job in Columbia, South Carolina. Job Description & Requirements - Specialty: CVOR - Discipline: RN - Start Date: 04/20/2026 - Duration: 13 weeks - 40 hours per week - Shift: 10 hours, days - Employment Type: Travel TRS Healthcare Job ID 1450721. Pay package is based on 10 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: OR - CVOR Regis…",30786.26,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Richland County', 'Columbia']","Columbia, Richland County",Adzuna::API::Response::Company,TRS Healthcare,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
1,-122.26591,90744.83,2026-03-26T10:15:36Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk1mbk5TQXA4UkdxODVjNG1jTzd6USIsImkiOiI1Njc5Mjg2MjE3In0.AjCD5xscCMUy32e2EW4_kI1eiiHuFLe-dcn-HxCK_Io,47.307492,5679286217,https://www.adzuna.com/land/ad/5679286217?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=FBBB55781E3C1F96B68CD046306B126FFFC154D0,Travel L&D RN,"Job Description PRN Healthcare is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Auburn, Washington. Job Description & Requirements - Specialty: Labor and Delivery - Discipline: RN - Start Date: 04/20/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel PRN Healthcare Job ID 1517440. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted jo…",90744.83,Adzuna::API::Response::Location,"['US', 'Washington', 'King County', 'Auburn']","Auburn, King County",Adzuna::API::Response::Company,PRN Healthcare,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,contract,
0,-83.649932,3000.0,2026-03-26T10:15:36Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk1mbk5TQXA4UkdxODVjNG1jTzd6USIsImkiOiI1Njc5Mjg2MjIyIn0.e7fOF60J5cirn7FjU_eRsJ4j6ha3ztO6S-a4V_gLIxg,41.04422,5679286222,https://www.adzuna.com/land/ad/5679286222?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=E0451DB9BA260F934FC6D696344BE35C699453AF,CDL-A Truck Driver - Home Weekly - Avg. $95k/Year - 3 Months Exp.,"Job Description C.R. England is Now Hiring Dedicated CDL-A Truck Drivers!Home Weekly - Drivers Average $95,000 Annually* - Valid CDL-A and 3 months of current experience required - This lane is not suitable for students, recent grads, or trainees This Dedicated Route Offers: - Home time: weekly for a 34-hour reset - Drivers average $95,000 annually - top 10% earn up to $126,000 per year* - Mileage pay - Stop pay - Detention pay - Top-of-the-line automatic transmission trucks hauling 28' and 53'…",95000.0,Adzuna::API::Response::Location,"['US', 'Ohio', 'Hancock County', 'Findlay']","Findlay, Hancock County",Adzuna::API::Response::Company,C.R. England,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
1,-77.23,104945.59,2026-03-26T10:15:36Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3OTI4NjIyNCIsInMiOiI2TWZuTlNBcDhSR3E4NWM0bWNPN3pRIn0.JLkhGghioaRrtS3DPeIl0U5fM7Sis20-SE8l8LDV6ok,38.97,5679286224,https://www.adzuna.com/land/ad/5679286224?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=112F3675C49EAD0621F3E9870FC94131C367D49E,Travel Oncology Clinic Nurse Coordinator,"Job Description Uniti Med is seeking a travel nurse RN Oncology for a travel nursing job in McLean, Virginia. Job Description & Requirements - Specialty: Oncology - Discipline: RN - Start Date: 03/30/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, days - Employment Type: Travel Benefits: - Day 1 Insurance - Cigna medical, MetLife dental and vision insurance - License reimbursement for new licenses needed for each assignment - Discounts with hotels and rental cars - A dedicated …",104945.59,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Mc Lean']","Mc Lean, Fairfax County",Adzuna::API::Response::Company,Uniti Med,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
1,-80.604937,39721.89,2026-03-26T10:15:36Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3OTI4NjIzMyIsInMiOiI2TWZuTlNBcDhSR3E4NWM0bWNPN3pRIn0.vAaF31roUx8-BTL2DhK2gOxY85_81RTxsJP0ESoPpmc,35.423548,5679286233,https://www.adzuna.com/land/ad/5679286233?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=0136AC596F3E323F5841AFAA6C6AE9906297F8F8,Travel Nurse RN - Case Management,"Job Description Care Career is seeking a travel nurse RN Case Management for a travel nursing job in Concord, North Carolina. Job Description & Requirements - Specialty: Case Management - Discipline: RN - Start Date: 04/13/2026 - Duration: 13 weeks - 40 hours per week - Shift: 8 hours, days - Employment Type: Travel Case managers work to facilitate patient care by assessing patient needs, evaluating treatment options, creating treatment plans, coordinating care, and gauging progress. The overal…",39721.89,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Cabarrus County', 'North Concord']","North Concord, Cabarrus County",Adzuna::API::Response::Company,Care Career,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
1,-94.789873,67662.52,2026-03-26T10:15:36Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk1mbk5TQXA4UkdxODVjNG1jTzd6USIsImkiOiI1Njc5Mjg2MjEwIn0.zUPaDcyZGqm7ZijkQsYZ3fICyQ_f7bMlJ0vl7eBrbLU,38.827109,5679286210,https://www.adzuna.com/land/ad/5679286210?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=2AABF5684C1CBF22A95D8D0F2099AE27DDE012F3,Travel NICU Registered Nurse,"Job Description Care Career is seeking a travel nurse RN NICU - Neonatal Intensive Care for a travel nursing job in Shawnee Mission, Kansas. Job Description & Requirements - Specialty: NICU - Neonatal Intensive Care - Discipline: RN - Start Date: 04/02/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel NICU registered nurses (RNs) are a part of the medical team that provides comprehensive care to a full spectrum of newborns, ranging from extremely …",67662.52,Adzuna::API::Response::Location,"['US', 'Kansas', 'Johnson County', 'Lenexa']","Lenexa, Johnson County",Adzuna::API::Response::Company,Care Career,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
0,-83.186336,100000.0,2026-03-26T10:15:36Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk1mbk5TQXA4UkdxODVjNG1jTzd6USIsImkiOiI1Njc5Mjg2MjE2In0.GpwpVBA0URuxSYv5eBbIZtwTXiz_S7_5nJ8WigPAm00,39.924797,5679286216,https://www.adzuna.com/land/ad/5679286216?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=457825EE143DDAEE3121AB54A2BDE154DD9C38D7,Local CDL-A Drivers - Home Daily - Earn Up to $100k/Yr  $7.5k Sign-On,"Job Description Sysco is Now Hiring Local CDL-A Delivery Drivers in Columbus, OH! /nHome Daily - Earn Up to $100,000/Year* - Up to $7,500 Sign-On Bonus* /nComprehensive Benefits Available /n/n We offer our colleagues the opportunity to grow personally and professionally, to contribute to the success of a dynamic organization, and to serve others in a manner that exceeds their expectations. We’re looking for talented, hard-working individuals to join our team. Come grow with us and let us show y…",100000.0,Adzuna::API::Response::Location,"['US', 'Ohio', 'Franklin County', 'Galloway']","Galloway, Franklin County",Adzuna::API::Response::Company,Sysco,Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,contract,
1,-157.739444,75391.2,2026-03-26T10:15:36Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3OTI4NjIyMSIsInMiOiI2TWZuTlNBcDhSR3E4NWM0bWNPN3pRIn0.691TiNoMkg1ZFLhY9aIiExkAHCR_lJz9iKOomGcf9A4,21.402222,5679286221,https://www.adzuna.com/land/ad/5679286221?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=B11760ABD82094CEAD6C374729BD6EA753FD553D,Travel Nurse RN - OR - Operating Room,"Job Description Fusion Medical Staffing-Nursing is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Kailua, Hawaii. Job Description & Requirements - Specialty: OR - Operating Room - Discipline: RN - Start Date: 04/13/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours - Employment Type: Travel Travel OR RN Company: Fusion Medical Staffing Location: Facility in Kailua, Hawaii Job Details Fusion Medical Staffing is seeking a skilled Operating Room RN for a 13-…",75391.2,Adzuna::API::Response::Location,"['US', 'Hawaii', 'Honolulu', 'Kailua']","Kailua, Honolulu",Adzuna::API::Response::Company,Fusion Medical Staffing-Nursing,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
1,-105.035286,109255.38,2026-03-26T10:15:36Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk1mbk5TQXA4UkdxODVjNG1jTzd6USIsImkiOiI1Njc5Mjg2MjI1In0.fM3Eb2zVG7SD9-H1ls_pV-1rP4CcP85LB5kRRtVcoUE,39.83005,5679286225,https://www.adzuna.com/land/ad/5679286225?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=2491456D35988BDB6426FC1A94B4AEF814C8E213,Travel Cath Lab RN,"Job Description Medical Solutions is seeking a travel nurse RN Cardiac Cath Lab for a travel nursing job in Westminster, Colorado. Job Description & Requirements - Specialty: Cardiac Cath Lab - Discipline: RN - Duration: 13 weeks - 36 hours per week - Shift: 9 hours, days - Employment Type: Travel /n We’re seeking talented healthcare professionals whose adventure game is as strong as/n their clinical game. Those that want flexibility and high pay, we have the positions for/n you! /n/n Some of t…",109255.38,Adzuna::API::Response::Location,"['US', 'Colorado', 'Adams County', 'Westminster']","Westminster, Adams County",Adzuna::API::Response::Company,Medical Solutions,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
1,-97.5164,89502.72,2026-03-26T10:15:36Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk1mbk5TQXA4UkdxODVjNG1jTzd6USIsImkiOiI1Njc5Mjg2MjIzIn0.zlwGFi6AAxsRojfbXbZOMgexRBJv3gyJDH9nFtlkL9A,35.4678,5679286223,https://www.adzuna.com/land/ad/5679286223?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=79416420459E52F2D1C2884118EA596D0430C618,Travel Nurse RN - Neuro PCU - Progressive Care Unit,"Job Description Travel Nurses, Inc. is seeking a travel nurse RN Neuro PCU - Progressive Care Unit for a travel nursing job in Oklahoma City, Oklahoma. Job Description & Requirements - Specialty: Neuro PCU - Progressive Care Unit - Discipline: RN - Start Date: 04/27/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours - Employment Type: Travel Travel Nurses, Inc. Job ID 310687. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipen…",89502.72,Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Oklahoma County', 'Oklahoma City']","Oklahoma City, Oklahoma County",Adzuna::API::Response::Company,"Travel Nurses, Inc.",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
1,-86.590537,67132.84,2026-03-26T10:15:36Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk1mbk5TQXA4UkdxODVjNG1jTzd6USIsImkiOiI1Njc5Mjg2MjI5In0.XK3uJfZ2cBJGyP8jG4fvM9TAI7iZAoMLNuAyW7zK9Ik,36.160464,5679286229,https://www.adzuna.com/land/ad/5679286229?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=DFEC4B8476FDE260286C5675DE75C0CC99137091,Travel Nurse RN - OR - Operating Room,"Job Description Fusion Medical Staffing-Nursing is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Hermitage, Tennessee. Job Description & Requirements - Specialty: OR - Operating Room - Discipline: RN - Start Date: 04/27/2026 - Duration: 13 weeks - 40 hours per week - Shift: 8 hours, days - Employment Type: Travel Travel OR RN Company: Fusion Medical Staffing Location: Facility in Hermitage, Tennessee Job Details Fusion Medical Staffing is seeking a skilled Operating …",67132.84,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Davidson County', 'Hermitage']","Hermitage, Davidson County",Adzuna::API::Response::Company,Fusion Medical Staffing-Nursing,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
0,-111.73854,54850.0,2026-03-26T10:15:36Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk1mbk5TQXA4UkdxODVjNG1jTzd6USIsImkiOiI1Njc5Mjg2MjI4In0.oUsk3L1QWigtpc3BhUAG_zdwfbABlrn_iBY8oMwyM98,40.364118,5679286228,https://www.adzuna.com/land/ad/5679286228?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=913722DAE9114C5FCCFA7D509C6AFE77A9E2B9CD,"CDL-A Truck Driver - Home Weekly - $54,850.64-$101,366.72/Year","Job Description System Transport is Now Hiring CDL-A Flatbed Drivers - Denver, COFlatbed CDL-A Driver - Home Weekends!Earn $54,850.64 - $101,366.72 per Year - Full Benefits Now Hiring For: - Experienced flatbed CDL-A drivers - Regional route - Home weekends Driver Benefits: GREAT PAY PACKAGE - Earn $0.51 to $0.79 per mile, depending on experience - Earn $1,054.82 - $1,949.36 per week depending on experience, routes, regular attendance, and length of service - Full pay package also includes othe…",101366.0,Adzuna::API::Response::Location,"['US', 'Utah', 'Utah County', 'Pleasant Grove']","Pleasant Grove, Utah County",Adzuna::API::Response::Company,System Transport,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,,
1,-84.506488,119204.73,2026-03-26T10:15:36Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3OTI4NjIxNCIsInMiOiI2TWZuTlNBcDhSR3E4NWM0bWNPN3pRIn0.Mxt_er6Q4ZBo3rQOzr-kpUmvuh-4ftdcM7Crqq-bNBg,39.103197,5679286214,https://www.adzuna.com/land/ad/5679286214?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=521BFB9AA886303D38C735075D79A012F5181FAD,Travel Nurse RN - ECMO ICU,"Job Description LanceSoft is seeking a travel nurse RN ECMO ICU for a travel nursing job in Cincinnati, Ohio. Job Description & Requirements - Specialty: ECMO ICU - Discipline: RN - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, days, nights - Employment Type: Travel About LanceSoft Established in 2000, LanceSoft is a Certified MBE and Woman-Owned organization. Lancesoft Inc. is one of the highest rated companies in the industry. We have been recognized as one of the Largest Staffing…",119204.73,Adzuna::API::Response::Location,"['US', 'Ohio', 'Hamilton County', 'Cincinnati']","Cincinnati, Hamilton County",Adzuna::API::Response::Company,Lancesoft,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,contract,
1,-97.211657,110478.84,2026-03-26T10:15:35Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3OTI4NjE3NyIsInMiOiI2TWZuTlNBcDhSR3E4NWM0bWNPN3pRIn0.bCliIREXPu3VRghn-e3atOGHdjw0EIA8F51VIv5VTQA,27.877803,5679286177,https://www.adzuna.com/land/ad/5679286177?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=6CB7C97564F2B1A0C2929BF84424292C1187112C,Physical Medicine and Rehabilitation Doctor - Corpus Christi TX,"Job Description Job Description About Us: MRG Exams is a premier provider of independent medical examinations, dedicated to supporting United States Veterans through the VA's disability benefits process. Our mission is to deliver thorough, objective, and compassionate medical assessments that contribute to timely and accurate disability evaluations. Position Summary: We are seeking a qualified and dedicated Physical Medicine and Rehabilitation (PM&R) Physician to conduct medical assessments for…",110478.84,Adzuna::API::Response::Location,"['US', 'Texas', 'San Patricio County', 'Ingleside']","Ingleside, San Patricio County",Adzuna::API::Response::Company,MRG Exams,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,part_time
1,-81.839531,92874.55,2026-03-26T10:15:35Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3OTI4NjE4NSIsInMiOiI2TWZuTlNBcDhSR3E4NWM0bWNPN3pRIn0.8goCxEz8CoREcgwO4YpGfbn9MicDHLIjFA6Ih5BmJpA,32.392009,5679286185,https://www.adzuna.com/land/ad/5679286185?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=B37E2C9E0DACD1BB2FAE7B595BC5386D04E99907,Travel Nurse RN - ED - Emergency Department,"Job Description Travel Nurses, Inc. is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Statesboro, Georgia. Job Description & Requirements - Specialty: ED - Emergency Department - Discipline: RN - Start Date: 04/13/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours - Employment Type: Travel Travel Nurses, Inc. Job ID 309466. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be deter…",92874.55,Adzuna::API::Response::Location,"['US', 'Georgia', 'Bulloch County', 'Statesboro']","Statesboro, Bulloch County",Adzuna::API::Response::Company,"Travel Nurses, Inc.",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
1,-104.862975,152631.31,2026-03-26T10:15:35Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3OTI4NjE3NSIsInMiOiI2TWZuTlNBcDhSR3E4NWM0bWNPN3pRIn0.oX-AvjN8EWVPhxbjnwC62K3Sqkuk01YdFghPnYvdN2A,39.739331,5679286175,https://www.adzuna.com/land/ad/5679286175?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=BF078A277268562D5F6AE4655024407EF1EEFFD1,Local Contract Cardiac Sonographer,"Job Description Host Healthcare is seeking a local contract Cardiac Sonographer for a local contract job in Aurora, Colorado. Job Description & Requirements - Specialty: Cardiac Sonographer - Discipline: Allied Health Professional - Start Date: 04/21/2026 - Duration: 13 weeks - 40 hours per week - Shift: 8 hours, days - Employment Type: Local Contract Host Healthcare Job ID La1fVX0000031ceDYAQ. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free s…",152631.31,Adzuna::API::Response::Location,"['US', 'Colorado', 'Arapahoe County', 'Aurora']","Aurora, Arapahoe County",Adzuna::API::Response::Company,Host Healthcare,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,contract,
1,-83.919508,28967.52,2026-03-26T10:15:35Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk1mbk5TQXA4UkdxODVjNG1jTzd6USIsImkiOiI1Njc5Mjg2MjAwIn0.gNzFXVelKkyHlh6mOIagCCgT4dSxk0y9OSRFVbeeL14,35.960508,5679286200,https://www.adzuna.com/land/ad/5679286200?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=CB4BFC6754313B613147D092F26A966FF3C3F15E,Travel Nurse RN - Stepdown,"Job Description HealthTrust Workforce Solutions CHS is seeking a travel nurse RN Stepdown for a travel nursing job in Knoxville, Tennessee. Job Description & Requirements - Specialty: Stepdown - Discipline: RN - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel START ASAP SHIFT: NIGHTS- 7P-7A REQUIREMENTS: - BLS - ACLS - CERNER - Advanced Learning Center modules for all - 1 yr experience - Travel experience preferred Patient Ratio: 5 to 1 SCRUB COLOR - R…",28967.52,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Knox County', 'Knoxville']","Knoxville, Knox County",Adzuna::API::Response::Company,HealthTrust Workforce Solutions CHS,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
1,-72.015118,103794.38,2026-03-26T10:15:35Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk1mbk5TQXA4UkdxODVjNG1jTzd6USIsImkiOiI1Njc5Mjg2MTg0In0.kS_LhlvssY1CjQfhLmoUozUh0nB2Ghqq-jGwSa53t4I,44.419263,5679286184,https://www.adzuna.com/land/ad/5679286184?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=1D2008C4296C356191AC3CD21B7B5401E5094733,Travel Nurse RN - Pediatric Med Surg,"Job Description Reliable Nurse Staffing is seeking a travel nurse RN Pediatric Med Surg for a travel nursing job in St Johnsbury, Vermont. Job Description & Requirements - Specialty: Pediatric Med Surg - Discipline: RN - Start Date: 04/29/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, days - Employment Type: Travel Reliable Nurse Staffing Job ID 60612534. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be d…",103794.38,Adzuna::API::Response::Location,"['US', 'Vermont', 'Caledonia County', 'Saint Johnsbury']","Saint Johnsbury, Caledonia County",Adzuna::API::Response::Company,Reliable Nurse Staffing,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
0,-90.060664,0.0,2026-03-26T10:15:35Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3OTI4NjE5NCIsInMiOiI2TWZuTlNBcDhSR3E4NWM0bWNPN3pRIn0.MgulA4SZRtSfumCdbYXEOfyrwNKsCtK6UDT-LXwV9Fg,35.154363,5679286194,https://www.adzuna.com/land/ad/5679286194?se=6MfnNSAp8RGq85c4mcO7zQ&utm_medium=api&utm_source=abfa41a4&v=FDD01AE9E0CE6C5C55F0785E69CF6A4EAD698FF9,"CDL-A Truck Driver - Home Weekends - Earn Up to $100,000/Year","Job Description TMC is Now Hiring CDL-A DriversRecent Graduate or Limited Experience? No Problem!New Drivers Are Earning Up to $100,000 per Year Why Choose TMC? - New drivers are earning up $100,000 per year - Earn $1,350 - $1,600 per week - Home weekends - our drivers typically run within a 1,200-mile radius of their home - Best-in-class training - our Student Driver (Apprentice) training program is recognized as one of the best in the country! - Health insurance - medical, dental, vision, and…",100000.0,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Shelby County', 'Memphis']","Memphis, Shelby County",Adzuna::API::Response::Company,TMC,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
