created,id,__CLASS__,title,longitude,description,salary_min,salary_is_predicted,salary_max,redirect_url,adref,latitude,company.__CLASS__,company.display_name,category.label,category.__CLASS__,category.tag,location.__CLASS__,location.display_name,location.area,contract_type,contract_time
2026-06-17T12:13:45Z,5766918806,Adzuna::API::Response::Job,Board Certified/ Board Eligible OB/GYN,-84.2887,"Greystone OB/GYN is seeking a board certified/ board eligible OB/GYN to join our well-established, growing and award-winning private practice east of Atlanta. Our practice strives to provide caring and compassionate care to our patients, and we are looking to add an additional physician who wants to form a long-lasting relationship with both the practice and the community. Our practice has two beautiful facilities located in Conyers and Covington Georgia. We perform minor gynecologic surgical p…",88704.55,1,88704.55,https://www.adzuna.com/land/ad/5766918806?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=CAF9EAA69893D0F97D76F5B9D1AC8B59B49FFC04,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkxODgwNiIsInMiOiJtcGp0ckd0cThSRzNkdXllNzZ6Wk1nIn0.d8ICnVvA4gbRCLE6RSjL3cz-X505FeVQbIdZW7z-b7o,34.0703,Adzuna::API::Response::Company,Greystone OBGYN,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Alpharetta, Fulton County","['US', 'Georgia', 'Fulton County', 'Alpharetta']",,
2026-06-17T12:13:45Z,5766918816,Adzuna::API::Response::Job,RN Clinical Care Leader,-96.596131,"Good Samaritan Health Center in Atlanta seeks an RN Clinical Care Leader to guide day-to-day clinical operations in our faith-based, community health setting. This role combines hands-on nursing care, team leadership, and care coordination for underserved patients across primary care, behavioral health, dental, and wellness services. The RN Clinical Care Leader mentors staff, supports quality and safety, and helps advance health equity through compassionate, whole-person care in a collaborative…",74046.47,1,74046.47,https://www.adzuna.com/land/ad/5766918816?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=2813AE556B8A861966D3A10D1852392409DF326E,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkxODgxNiIsInMiOiJtcGp0ckd0cThSRzNkdXllNzZ6Wk1nIn0.WrKfRPhlFgflyJ3Dqvy6UIHXbSFHl-IjgDFlt2Gq3ZI,44.046733,Adzuna::API::Response::Company,Good Samaritan,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Flandreau, Moody County","['US', 'South Dakota', 'Moody County', 'Flandreau']",,full_time
2026-06-17T12:13:45Z,5766918814,Adzuna::API::Response::Job,CDL Class A Delivery Truck Driver,-85.1697,"Job Description: Position Details: $80,000-$89,000 average annual salary 4 Day Work Weeks - Dispatch times range between 11pm-4am Benefits Day 1 of Employment, Free Uniforms, Safety Boot Allowance NOW OFFERING - $10,000 Sign On Bonus (Terms Apply) We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to …",75114.97,1,75114.97,https://www.adzuna.com/land/ad/5766918814?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=A46F5872358F654E8648508FF0C24C1878FF561C,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibXBqdHJHdHE4UkczZHV5ZTc2elpNZyIsImkiOiI1NzY2OTE4ODE0In0.h8Zv6_iEruQEEdmim8f1RSTxXTc0q_x2DhWvdle2TPk,41.7368,Adzuna::API::Response::Company,PFG Customized,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Orland, Steuben County","['US', 'Indiana', 'Steuben County', 'Orland']",,full_time
2026-06-17T12:13:45Z,5766918815,Adzuna::API::Response::Job,RN Clinical Care Leader,-96.727,"Good Samaritan Health Center in Atlanta seeks an RN Clinical Care Leader to guide day-to-day clinical operations in our faith-based, community health setting. This role combines hands-on nursing care, team leadership, and care coordination for underserved patients across primary care, behavioral health, dental, and wellness services. The RN Clinical Care Leader mentors staff, supports quality and safety, and helps advance health equity through compassionate, whole-person care in a collaborative…",85904.74,1,85904.74,https://www.adzuna.com/land/ad/5766918815?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=47ECA9CBAF8FB2EADE0EEEA9EA89D405FFD57414,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkxODgxNSIsInMiOiJtcGp0ckd0cThSRzNkdXllNzZ6Wk1nIn0.qjCoalyJX7li2R3C-cJChBJhlG9iaYqBbYAj6KBdYeI,43.546,Adzuna::API::Response::Company,Good Samaritan,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Sioux Falls, Minnehaha County","['US', 'South Dakota', 'Minnehaha County', 'Sioux Falls']",,full_time
2026-06-17T12:13:45Z,5766918813,Adzuna::API::Response::Job,RN Clinical Care Leader,-96.94137,"Good Samaritan Health Center in Atlanta seeks an RN Clinical Care Leader to coordinate and deliver compassionate, high-quality care in our faith-based, community-focused primary care setting. This role provides direct patient care, triage, and care coordination while guiding an interdisciplinary team to support whole-person wellbeing for underserved individuals and families. The RN Clinical Care Leader promotes health equity, supports quality and safety initiatives, mentors nursing staff, and m…",81819.45,1,81819.45,https://www.adzuna.com/land/ad/5766918813?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=8E232DB99C6EE5843E3C3BE13B5B6FD28AF43276,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibXBqdHJHdHE4UkczZHV5ZTc2elpNZyIsImkiOiI1NzY2OTE4ODEzIn0.0LzQa2nfB4GOx63rPVmZer7jtf3jxl2bkhd0R39UrlE,43.901931,Adzuna::API::Response::Company,Good Samaritan,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Chester, Lake County","['US', 'South Dakota', 'Lake County', 'Chester']",,full_time
2026-06-17T12:13:45Z,5766918811,Adzuna::API::Response::Job,CDL Class A Delivery Truck Driver,-82.32383,"PFG Customized is a premier food service distribution company that prides itself on delivering top-tier products to dining establishments across the region. We are currently seeking a dedicated and reliable CDL Class A Delivery Truck Driver to join our transportation team. In this role, you will be a key player in ensuring the timely and safe delivery of food and related products to our clients. Your work will have a direct impact on our daily operations and our ability to exceed customer expec…",25857.02,1,25857.02,https://www.adzuna.com/land/ad/5766918811?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=2500A7AFF9E9815B8FE95D2BBB302B8438D2D9CE,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibXBqdHJHdHE4UkczZHV5ZTc2elpNZyIsImkiOiI1NzY2OTE4ODExIn0.h80N9PxH0Ns7NfZ7WHL3fk9nBOxdxUaB5FE6YQJTvsc,41.021001,Adzuna::API::Response::Company,PFG Customized,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Ruggles, Huron County","['US', 'Ohio', 'Huron County', 'Ruggles']",,full_time
2026-06-17T12:13:45Z,5766918807,Adzuna::API::Response::Job,Cdl-A Delivery Truck Driver 3rd Shift,-82.726291,"PFG Customized is a premier food service distribution company that prides itself on delivering top-tier products to dining establishments across the region. We are currently seeking a dedicated and reliable CDL Class A Delivery Truck Driver to join our transportation team. In this role, you will be a key player in ensuring the timely and safe delivery of food and related products to our clients. Your work will have a direct impact on our daily operations and our ability to exceed customer expec…",43098.67,1,43098.67,https://www.adzuna.com/land/ad/5766918807?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=D0DF6FCB29F2C890C3778E254DBF3976C7B953A1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibXBqdHJHdHE4UkczZHV5ZTc2elpNZyIsImkiOiI1NzY2OTE4ODA3In0.s_BD_9RF3Vuks8VXZ4ACAvkx6SIqMtKw3amxRgRATYI,41.053111,Adzuna::API::Response::Company,PFG Customized,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Willard, Huron County","['US', 'Ohio', 'Huron County', 'Willard']",,
2026-06-17T12:13:45Z,5766918818,Adzuna::API::Response::Job,Physical Therapist,-77.014593,"FOX Rehabilitation is seeking a dedicated Physical Therapist to join our Healthcare & Medical Services team. In this role, you will provide evidence-based geriatric rehabilitation, focusing on improving patient mobility, function, and overall quality of life across a variety of care settings. You’ll collaborate within an interdisciplinary team to develop and implement individualized treatment plans, document progress, and educate patients and caregivers. FOX Rehab offers a supportive culture of…",79702.6,1,79702.6,https://www.adzuna.com/land/ad/5766918818?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=A262B5375D01A215A364E1496F3ABC817B7E38FD,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibXBqdHJHdHE4UkczZHV5ZTc2elpNZyIsImkiOiI1NzY2OTE4ODE4In0.YreOhVVgqhpAHyi-QsvTueT0v5vJJkz3uxeyD7wtEeg,35.091816,Adzuna::API::Response::Company,FOX Rehabilitation,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Bridgeton, Craven County","['US', 'North Carolina', 'Craven County', 'Bridgeton']",,full_time
2026-06-17T12:13:44Z,5766918802,Adzuna::API::Response::Job,Orthopedic Surgeon - Sports Medicine & Total Shoulder Specialist,-80.8432,"Orthopedic Surgeon - Sports/Upper Extremity (Total Shoulder) | Charlotte, NC | EDRP/Sign on Bonus-Authorized The Salisbury VA Health Care System is seeking a full-time, board-certified Sports/Upper Extremity fellowship-trained Orthopedic Surgeon with expertise in Total Shoulder procedures to join our dynamic team at the Charlotte Health Care Center. What You'll Do: Deliver comprehensive surgical and clinical orthopedic care to our nation's Veterans Contribute to the growth of outpatient and rev…",89085.36,1,89085.36,https://www.adzuna.com/land/ad/5766918802?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=541C59A5EDCE29215C2E8AD93AD4804832D51169,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibXBqdHJHdHE4UkczZHV5ZTc2elpNZyIsImkiOiI1NzY2OTE4ODAyIn0.ugrYvMi3dD2drUVPaIbBJqhKkkSiFQfVOdAIXuQgDHA,35.2268,Adzuna::API::Response::Company,Department of Veterans Affairs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Charlotte, Mecklenburg County","['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']",,full_time
2026-06-17T12:13:44Z,5766918804,Adzuna::API::Response::Job,"Advance your career at a UPMC Level II Trauma Center - $50K sign-on bonus,robust referrals, and PSLF benefits included!",-80.084609,"Position at a Glance: Work Location: Orthopaedic & Sports Medicine of Erie-UPMC and UPMC Hamot Address: 100 Peach Street, Erie, PA 16507 and 201 State Street, Erie, PA 16550 Status: Full Time Call: 1:5 with trauma call required Immigration Status Considered: Accepts J-1 Waiver and H-1B Candidates for 2027 and beyond Enhanced compensation package includes: Productivity Incentive Quality Incentive Residency/Fellowship Stipend $50,000 Sign on bonus Paid time off, CME days, and CME stipend Employer…",73594.57,1,73594.57,https://www.adzuna.com/land/ad/5766918804?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=02A41663AC65A2F6330FA7F46321914A6105703C,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkxODgwNCIsInMiOiJtcGp0ckd0cThSRzNkdXllNzZ6Wk1nIn0.MUVrC9LezQ5obc5hQKOyXGW6aVguItzfHHrMAuURJgk,42.123253,Adzuna::API::Response::Company,UPMC Northwest PA and NY,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"South Erie, Erie County","['US', 'Pennsylvania', 'Erie County', 'South Erie']",,full_time
2026-06-17T12:13:44Z,5766918803,Adzuna::API::Response::Job,Orthopedic Fellowships,,"The Center for Orthopedic Research and Education (CORE) Institute in Phoenix, Arizona, is seeking Fellows for the 2026-2027 academic year for the Fellowship Programs listed below. The CORE Institute was founded to fulfill a vision of orthopedic excellence encompassing the entire spectrum of orthopedic and musculoskeletal sciences. Consistent with our mission, The CORE Institute delivers the highest level of musculoskeletal healthcare, built upon a foundation of pioneering research, academics, c…",76115.88,1,76115.88,https://www.adzuna.com/land/ad/5766918803?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=AED7600900E0ED2008950B092D80D1F7252DFBDE,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkxODgwMyIsInMiOiJtcGp0ckd0cThSRzNkdXllNzZ6Wk1nIn0.qVPzXj-lVtP8nxCQKaBgiRsvRCIFHB3bDIdiqEdR9ms,,Adzuna::API::Response::Company,The CORE Institute,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,US,['US'],,
2026-06-17T12:13:44Z,5766918797,Adzuna::API::Response::Job,Certified Medical Assistant (CMA/RMA) - Express Care Morton,-89.462774,"Overview The Certified Medical Assistant/Clinical Care Attendant is a vital member of the clinic team, providing comprehensive front and back-office support under the direction of Physicians, Nurse Practitioners, and Physician Assistants or Providers. This role ensures high-quality, patient-centered care in an outpatient setting. Key Responsibilities: Clinical & Clerical Support: Assist Providers with outpatient patient management on a rotating basis, handling both front and back-office functio…",35600.6,1,35600.6,https://www.adzuna.com/land/ad/5766918797?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=49267061904494149003755D0C15A207568E2D62,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkxODc5NyIsInMiOiJtcGp0ckd0cThSRzNkdXllNzZ6Wk1nIn0.7OBe7-4CdZjikx3scQzhjJXM4LAt5CpMlktlE8QKwtU,40.61415,Adzuna::API::Response::Company,Carle Health,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Ossami Lake, Tazewell County","['US', 'Illinois', 'Tazewell County', 'Ossami Lake']",,
2026-06-17T12:13:44Z,5766918800,Adzuna::API::Response::Job,"Primary Care Physician (IM/FM) - Edgewood, PA (UPMC)",-79.974774,"Are you looking to play an integral role in the health of your patients? Would you like resources and world-class support at your fingertips to put the right care in place for your patients at the right time, every time? UPMC Community Medicine, Inc. is seeking a Primary Care Physician trained in Internal Medicine or Family Medicine to join Gleason Medical Associates located in Edgewood, Pennsylvania. When you work for CMI, you can expect: - Base salary compensation with the opportunity to earn…",125808.54,1,125808.54,https://www.adzuna.com/land/ad/5766918800?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=09D906A99464F45086C1B837C9FC86E2633F4DCB,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkxODgwMCIsInMiOiJtcGp0ckd0cThSRzNkdXllNzZ6Wk1nIn0.qXLph2Bhv8Uzc_wObLaG8R7Sz2t4_WZnqLkj6J8LKeY,40.370625,Adzuna::API::Response::Company,UPMC Southwestern PA,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Brentwood, Allegheny County","['US', 'Pennsylvania', 'Allegheny County', 'Brentwood']",,full_time
2026-06-17T12:13:43Z,5766918794,Adzuna::API::Response::Job,Obstetrician/Gynecologist (Providence Health Center - Reed's Crossing),-122.879913,"Providence Women's Services is seeking a full-time, board-certified/board-eligible Obstetrics and Gynecology physician to join an exciting new location in Hillsboro, Oregon. Providence Women's Clinic at Reed's Crossing sits within an innovative health and wellness center in the heart of a new community. This position involves full spectrum OB/GYN including a large referral base for gynecology. This location has co-located postpartum lactation services, access to a Level III NICU, with call resp…",50799.65,1,50799.65,https://www.adzuna.com/land/ad/5766918794?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=25C776984D3A752C9FD38D53B0BA114616766CAE,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkxODc5NCIsInMiOiJtcGp0ckd0cThSRzNkdXllNzZ6Wk1nIn0.bZDOh8oc0S_qhuo4BlH4gKwnltqnDCBsqTDPV6kJjYU,45.509669,Adzuna::API::Response::Company,Providence,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Hillsboro, Washington County","['US', 'Oregon', 'Washington County', 'Hillsboro']",,full_time
2026-06-17T12:13:43Z,5766918777,Adzuna::API::Response::Job,Registered Dental Hygienist,-93.260338,"Registered Dental Hygienist – Thoughtful, Relationship-Driven Practice  Northfield, Minnesota Now offering a $5,000 welcome bonus If you became a hygienist because you care about patients, value meaningful conversations, and take pride in doing things thoroughly, we would love to meet you. Johnson Dental is a comprehensive, relationship-focused practice committed to thoughtful, patient-centered care. We believe hygiene is foundational to long-term oral health and deserves time, collaboration, a…",292602.9,1,292602.9,https://www.adzuna.com/land/ad/5766918777?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=4902280B1C7DE5D393F04F1DD2BD6AE74EC51CD0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkxODc3NyIsInMiOiJtcGp0ckd0cThSRzNkdXllNzZ6Wk1nIn0.-_-B4nXtOSk350VeGSOw3eSCybwugTJfR-zIXEBSjuE,44.678752,Adzuna::API::Response::Company,Johnson Dental,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Antlers Park, Dakota County","['US', 'Minnesota', 'Dakota County', 'Antlers Park']",,full_time
2026-06-17T12:13:43Z,5766918789,Adzuna::API::Response::Job,"OB/GYN, REI, MFM, Gyn Oncology, and Urogynecology Physician Opportunities withKaiser Permanente in Southern California",-118.328113,"Salary Range: $439,175.00 to $541,575.00 Potential Premium Earnings: $111,228.00 * Minimum salaries are inclusive of premium pay and incentives depending on skills and competencies and geographic location. *Annual Salary will be based on longevity with the Group and FTE work schedule/effort OB/GYN and Subspecialty Practice Opportunities throughout Southern California For more than 70 years, Kaiser Permanente - Southern California Permanente Medical Group (SCPMG) has practiced ethical, evidence-…",330217.28,1,330217.28,https://www.adzuna.com/land/ad/5766918789?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=DF8369ECE15E103E6A9A0986E73E3599FD1B5373,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibXBqdHJHdHE4UkczZHV5ZTc2elpNZyIsImkiOiI1NzY2OTE4Nzg5In0.7c38VxzBoPqB1odLzCrf7TiuT8L4wk5XfK6RW0oM-Jw,33.870626,Adzuna::API::Response::Company,Kaiser Permanente – Southern California Permanente Medical Group,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Alondra Park, Los Angeles County","['US', 'California', 'Los Angeles County', 'Alondra Park']",,
2026-06-17T12:13:43Z,5766918795,Adzuna::API::Response::Job,"OB/GYN Opportunity Near Atlanta, GA",-84.23604,"Hospitals and Locations Newnan - Piedmont Newnan Hospital (PT only) Calhoun - AdventHealth Gordon (PT only) LaGrange - Well Star West Georgia Medical Center International Medical Graduates (J1 or H1B Visa) are encouraged to apply! Ob Hospitalist Group is seeking OB/GYNs to join our hospitalist teams in Georgia! Enjoy flexible scheduling, no on-call or office duties, and a supportive, clinician-focused environment. Newnan - Piedmont Newnan Hospital (PT only) Piedmont Newnan Hospital has an expan…",89475.49,1,89475.49,https://www.adzuna.com/land/ad/5766918795?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=1739361612C0431EBF8BADD1200E53E7E6F6370A,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkxODc5NSIsInMiOiJtcGp0ckd0cThSRzNkdXllNzZ6Wk1nIn0.COKJN5eyKrUQsk7GpePygxR6RW_gBei2HfZSy9AbMg8,33.97008,Adzuna::API::Response::Company,Ob Hospitalist Group,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Parkway, Gwinnett County","['US', 'Georgia', 'Gwinnett County', 'Parkway']",,part_time
2026-06-17T12:13:43Z,5766918786,Adzuna::API::Response::Job,OBGYN Physician,-111.8918,"Job Description: When you join us, you'll become a part of a nationally recognized health system dedicated to our mission of ""helping people live the healthiest lives possible."" About this role: As an OB/GYN physician, you will work with a team of healthcare professionals committed to providing quality care and excellent patient experience. This OB/GYN will join Avenues Women's Center, serving patients in Salt Lake City & Bountiful. We are an established team of 8 OB/GYN physicians, 5 advanced …",76988.29,1,76988.29,https://www.adzuna.com/land/ad/5766918786?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=EB92AA29239B00B5A72A511BC46684B2D53F153C,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibXBqdHJHdHE4UkczZHV5ZTc2elpNZyIsImkiOiI1NzY2OTE4Nzg2In0.1PTFqDPx9HIn9yyiIzgyYIjmxeLi5kdCRFSwkvAcT8c,40.7439,Adzuna::API::Response::Company,Intermountain Health,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Salt Lake City, Salt Lake County","['US', 'Utah', 'Salt Lake County', 'Salt Lake City']",,
2026-06-17T12:13:43Z,5766918784,Adzuna::API::Response::Job,OB/GYN Gynecology,-118.2538,"Board Eligible Hourly Shift Maximum : $175.00 Board Certified Hourly Shift Maximum : $175.00 Nights/Weekends Hourly Maximum: $175.00 Per diem is non-benefited, hourly positions, including malpractice insurance and tail coverage. Must have CA medical license and paid DEA certificate. Overview: Southern California Permanente Medical Group (SCPMG) is a physician-led partnership with strong values that support a patient-centered and evidence-based approach to medicine. Provides our physicians with …",54963.52,1,54963.52,https://www.adzuna.com/land/ad/5766918784?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=E51459E3E933EFE4C4043B161CE8C0DF3E3C79A1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkxODc4NCIsInMiOiJtcGp0ckd0cThSRzNkdXllNzZ6Wk1nIn0.hAcnnOVnQhTCOvG56QxzxzdA0PJOQ6CuSRkE1DojiPE,34.0414,Adzuna::API::Response::Company,Kaiser Permanente – Southern California Permanente Medical Group,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Textile Finance, Los Angeles County","['US', 'California', 'Los Angeles County', 'Textile Finance']",,
2026-06-17T12:13:43Z,5766918787,Adzuna::API::Response::Job,"Obstetrics/Gynecology (OB/GYN) Physician – UMass Memorial Medical Group:Shrewsbury, MA",-71.74686,"Hiring Range: $300,000 - $350,000 Please note that the final offer may vary within this range based on a candidate's experience, skills, qualifications, and internal equity considerations. UMass Memorial Health is seeking an OB/GYN Physician for a well-established practice in Shrewsbury, Massachusetts. Excellent opportunity for a new grad or experienced physician! Highlights of the opportunity include: * Office -based, independent private practice-like clinic setting * Inpatient obstetrics at U…",105035.7,1,105035.7,https://www.adzuna.com/land/ad/5766918787?se=mpjtrGtq8RG3duye76zZMg&utm_medium=api&utm_source=abfa41a4&v=0895E4F20AFC3275333F722F6FD44E76621AF3A3,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkxODc4NyIsInMiOiJtcGp0ckd0cThSRzNkdXllNzZ6Wk1nIn0.AvbDv4Esu29gHFqcMWuqfDPjN6-CKgD6r9TsLWo1TGo,42.29219,Adzuna::API::Response::Company,UMass Memorial Health,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Morningdale, Worcester County","['US', 'Massachusetts', 'Worcester County', 'Morningdale']",,
2026-06-17T12:13:43Z,5766918790,Adzuna::API::Response::Job,"Ob Hospitalist Opportunity in Marion, OH  Full-time and Part-time available",-83.1285,"OB Hospitalist - Full-Time/Part-time/PRN Hospital: OhioHealth Marion General Hospital Location: Marion, OH About: OhioHealth Marion General Hospital Maternity Center is the largest maternity program in north central Ohio, offering physicians the opportunity to practice within a high-volume, well-supported environment. The center is staffed by board-certified obstetricians, pediatricians, anesthesiologists, and experienced nursing teams, ensuring a collaborative and high-quality care model. A ne…",75518.93,1,75518.93,https://www.adzuna.com/land/ad/5766918790?se=iAoKrmtq8RGNlJLvgglOgg&utm_medium=api&utm_source=abfa41a4&v=D6059A64373F51D48AA8DE64594C211452C201E1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkxODc5MCIsInMiOiJpQW9Lcm10cThSR05sSkx2Z2dsT2dnIn0.FWKDY6ZfQGcSmclO486BSiEb_Jv_Ef1QKHnVEEHpRII,40.5886,Adzuna::API::Response::Company,Ob Hospitalist Group,Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,Adzuna::API::Response::Location,"Marion, Marion County","['US', 'Ohio', 'Marion County', 'Marion']",,part_time
2026-06-17T12:13:43Z,5766918778,Adzuna::API::Response::Job,UCLA LGBTQ Healthcare Fellowship,-118.488451,"About UCLA Health UCLA Health is one of the nation's premier academic health systems, consistently ranked among the top hospitals in the United States. Through world-class patient care, groundbreaking research, and innovative medical education, UCLA Health serves a diverse patient population across Southern California and beyond. The UCLA LGBTQ Healthcare Fellowship, established in 2019, is the nation's first LGBTQ primary care healthcare fellowship. This one-year, non-ACGME program prepares th…",110559.05,1,110559.05,https://www.adzuna.com/land/ad/5766918778?se=iAoKrmtq8RGNlJLvgglOgg&utm_medium=api&utm_source=abfa41a4&v=DF4FF5386ECD26691CB64E1A559BDA695855CBF9,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUFvS3JtdHE4UkdObEpMdmdnbE9nZyIsImkiOiI1NzY2OTE4Nzc4In0.WjQzZB5kqhsN3UkxWYFiSPCLxVZQogWrqnUytRR9XPM,34.03135,Adzuna::API::Response::Company,"David Geffen School of Medicine, UCLA",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Fairmont, Los Angeles County","['US', 'California', 'Los Angeles County', 'Fairmont']",,
2026-06-17T12:13:43Z,5766918775,Adzuna::API::Response::Job,Licensed Practical Nurse | Neuro | Days | 40 hours/week,-90.2688,"Find your calling at Mercy! Utilizes the nursing process to provide patient care under the supervision of person(s) licensed by a State regulatory board to prescribe medication and treatment, or under the direction of a Registered Professional Nurse (RN). Maintains professional accountability for provision of patient care for the assigned patients. Coordinates the patient care in conjunction with other departments. Maintains patient rights and confidentiality of patient information. Position De…",60874.24,1,60874.24,https://www.adzuna.com/land/ad/5766918775?se=iAoKrmtq8RGNlJLvgglOgg&utm_medium=api&utm_source=abfa41a4&v=4875920361EB07FBCB453B8A16C4237BB956BF48,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUFvS3JtdHE4UkdObEpMdmdnbE9nZyIsImkiOiI1NzY2OTE4Nzc1In0.MARfbtv7Jju3sftUIBgy08JgR-4KzsgkjCK6R96DtSI,38.6336,Adzuna::API::Response::Company,Mercy,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Manchester, Saint Louis County","['US', 'Missouri', 'Saint Louis County', 'Manchester']",,part_time
