salary_min,longitude,created,salary_max,salary_is_predicted,__CLASS__,redirect_url,description,title,latitude,adref,id,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,category.tag,category.__CLASS__,category.label,contract_time,contract_type
0.0,-117.84306,2026-06-15T13:47:21Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523542?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=5237B0C547C6FA77234C848572F7FFB4BBDB3938,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,44.77776,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0hSa0F1Um84UkdkY0ttZzg5YWtadyIsImkiOiI1NzY0NTIzNTQyIn0.r0QVk2RFELPm_XAFza2oB0XUvI-Azij6ecIbL_iYEMk,5764523542,"['US', 'Oregon', 'Baker County', 'Baker City']",Adzuna::API::Response::Location,"Baker City, Baker County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-118.328198,2026-06-15T13:47:21Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523518?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=1BD04B2BEE8A299C4AECE4F8AF0169AEA78858BD,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,46.061814,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzUxOCIsInMiOiJXSFJrQXVSbzhSR2RjS21nODlha1p3In0.OrY93mAsAsX0Q8N95vTLei9_EVTIjgB9MUZInVS0r28,5764523518,"['US', 'Washington', 'Walla Walla County', 'Walla Walla']",Adzuna::API::Response::Location,"Walla Walla, Walla Walla County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-124.103877,2026-06-15T13:47:21Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523511?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=883A4F1D002E53802A016C67725901EBA96E8520,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,43.695949,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0hSa0F1Um84UkdkY0ttZzg5YWtadyIsImkiOiI1NzY0NTIzNTExIn0.khYXrqLFxOG63uANed0gNWTWaDayn7Nd9hHG1vWdwjY,5764523511,"['US', 'Oregon', 'Douglas County', 'Reedsport']",Adzuna::API::Response::Location,"Reedsport, Douglas County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-124.2084,2026-06-15T13:47:21Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523504?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=3002CC4D8B495FA5F1BA5E53A96B0EDCB528E594,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,43.18374,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzUwNCIsInMiOiJXSFJrQXVSbzhSR2RjS21nODlha1p3In0.Os3qQ4euV0DVCtBh9xUiP1AxuHDZbyK6usskBWfQXUs,5764523504,"['US', 'Oregon', 'Coos County', 'Coquille']",Adzuna::API::Response::Location,"Coquille, Coos County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-124.223243,2026-06-15T13:47:21Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523493?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=638D0E181B32FDD4E3746B1720EBB7F011BAFD8B,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,43.426947,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0hSa0F1Um84UkdkY0ttZzg5YWtadyIsImkiOiI1NzY0NTIzNDkzIn0.JSww5y-Av7jUc2zcrAi2BuKbsrUsiYvhhLrvBP63XSU,5764523493,"['US', 'Oregon', 'Coos County', 'North Bend']",Adzuna::API::Response::Location,"North Bend, Coos County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-118.39736,2026-06-15T13:47:21Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523551?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=4274250CEDD070F87A1858C51103B994A6EEA85B,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,45.947897,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzU1MSIsInMiOiJXSFJrQXVSbzhSR2RjS21nODlha1p3In0.-y_3i6-0DsRiq-SqFah24Cf7vYVvgIsttto7TF4popc,5764523551,"['US', 'Oregon', 'Umatilla County', 'Milton Freewater']",Adzuna::API::Response::Location,"Milton Freewater, Umatilla County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-119.284013,2026-06-15T13:47:21Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523526?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=6ED2C061BE3A091A4C52C94127EB379142E247D5,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,45.83908,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzUyNiIsInMiOiJXSFJrQXVSbzhSR2RjS21nODlha1p3In0.whSbDyloUSouTmt-_p0C_zsb2LHQdCyMMjRG0YuAyZM,5764523526,"['US', 'Oregon', 'Umatilla County', 'Hermiston']",Adzuna::API::Response::Location,"Hermiston, Umatilla County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-117.84306,2026-06-15T13:47:21Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523544?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=03620E38EC02E778F995342ABD078DF622C04B1C,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,44.77776,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzU0NCIsInMiOiJXSFJrQXVSbzhSR2RjS21nODlha1p3In0.KagQrzsWaTYxKkW2iwTJD_kB86ojYSmn_a34wctixP8,5764523544,"['US', 'Oregon', 'Baker County', 'Baker City']",Adzuna::API::Response::Location,"Baker City, Baker County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-118.328198,2026-06-15T13:47:21Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523524?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=D27CD3A2B992B328F6C48CFCFD2B3CAA39B3C1A8,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,46.061814,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzUyNCIsInMiOiJXSFJrQXVSbzhSR2RjS21nODlha1p3In0.6A8TPyIYIRI9nljx6N6pJcS3ozAgDxECPNyzoOLkSWI,5764523524,"['US', 'Washington', 'Walla Walla County', 'Walla Walla']",Adzuna::API::Response::Location,"Walla Walla, Walla Walla County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-124.223243,2026-06-15T13:47:21Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523499?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=9B4D8E94A2B8222DA513401FE67EF9A265ACD3BD,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,43.426947,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzQ5OSIsInMiOiJXSFJrQXVSbzhSR2RjS21nODlha1p3In0.3EuMdWna5zFumenpjPV0YcCFnNRFATn-HE7lR99P_Zw,5764523499,"['US', 'Oregon', 'Coos County', 'North Bend']",Adzuna::API::Response::Location,"North Bend, Coos County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-123.294779,2026-06-15T13:47:21Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523510?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=106D5882FEE369878778AA20D95EFCB70E6D8342,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,43.392452,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzUxMCIsInMiOiJXSFJrQXVSbzhSR2RjS21nODlha1p3In0._Shqr5MgWuikePp7AJfqLa84xweWnkQHFn-m2l8dLFQ,5764523510,"['US', 'Oregon', 'Douglas County', 'Sutherlin']",Adzuna::API::Response::Location,"Sutherlin, Douglas County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-123.294779,2026-06-15T13:47:21Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523500?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=8DEA7633B46B3DC27888A43E027CC85AC105D1AA,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,43.392452,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzUwMCIsInMiOiJXSFJrQXVSbzhSR2RjS21nODlha1p3In0.uVF0dAAgJtj-alYeNJMq2RWUOUrRFYRgh2ncGtpmvuo,5764523500,"['US', 'Oregon', 'Douglas County', 'Sutherlin']",Adzuna::API::Response::Location,"Sutherlin, Douglas County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-124.2084,2026-06-15T13:47:21Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523507?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=88C30EB06D6D38875C68E924709E14ECA8E34E8C,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,43.18374,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzUwNyIsInMiOiJXSFJrQXVSbzhSR2RjS21nODlha1p3In0.tkoy6sSUBIKEYsvzl98QtIanGQ67NS3DM1f96jIPDio,5764523507,"['US', 'Oregon', 'Coos County', 'Coquille']",Adzuna::API::Response::Location,"Coquille, Coos County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-118.39736,2026-06-15T13:47:21Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523538?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=043E662A20A17041483F3DB2F82BA6B51802CF67,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,45.947897,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzUzOCIsInMiOiJXSFJrQXVSbzhSR2RjS21nODlha1p3In0.AeEdEcOH-I0Uk39R-2pfAVW26AtvIzlWnoEVsDmTQr0,5764523538,"['US', 'Oregon', 'Umatilla County', 'Milton Freewater']",Adzuna::API::Response::Location,"Milton Freewater, Umatilla County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-123.426531,2026-06-15T13:47:21Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523505?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=404238917C42FEC03C783A498E2C42A2F9E0A697,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,43.108582,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzUwNSIsInMiOiJXSFJrQXVSbzhSR2RjS21nODlha1p3In0.RSsJQ_i55Jp_oZYmwQJbftaKNyFX-gDv-9zUMCSCYj4,5764523505,"['US', 'Oregon', 'Douglas County', 'Dillard']",Adzuna::API::Response::Location,"Dillard, Douglas County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-123.022592,2026-06-15T13:47:20Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523483?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=BE063FAA76F30D6E10741368AFE55BAF4DB6F14A,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,43.913282,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzQ4MyIsInMiOiJXSFJrQXVSbzhSR2RjS21nODlha1p3In0.GohV7NqV6-5C6_J8dVyYYBworLI0uc6m8DEo5OWtpdY,5764523483,"['US', 'Oregon', 'Lane County', 'Creswell']",Adzuna::API::Response::Location,"Creswell, Lane County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-120.4486,2026-06-15T13:47:20Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523454?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=9E45AA168D8AF611C68E0A001C41E21595D5A6B7,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,46.443565,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0hSa0F1Um84UkdkY0ttZzg5YWtadyIsImkiOiI1NzY0NTIzNDU0In0.7wCuO1UKppoBVakyTo1SbsOfqQqm_Ey01b6AUnADOjM,5764523454,"['US', 'Washington', 'Yakima County', 'Wapato']",Adzuna::API::Response::Location,"Wapato, Yakima County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-122.574305,2026-06-15T13:47:20Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523408?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=5FB86FCFD731B25A519F4C9B6246A1120B2089FD,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,45.335674,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzQwOCIsInMiOiJXSFJrQXVSbzhSR2RjS21nODlha1p3In0.w2bjR-U1NikW7VENcEPJkBTiWXNMZbGhKuUFfSdXGQg,5764523408,"['US', 'Oregon', 'Clackamas County', 'Oregon City']",Adzuna::API::Response::Location,"Oregon City, Clackamas County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-123.381605,2026-06-15T13:47:20Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523475?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=4AB4DEE1E5B766E33587E6A9CB74731EEE90BA98,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,44.545606,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0hSa0F1Um84UkdkY0ttZzg5YWtadyIsImkiOiI1NzY0NTIzNDc1In0._pmzDHjcwAdhw91dZMlfBLyATpsAolAUcdOYKEOwJLI,5764523475,"['US', 'Oregon', 'Benton County', 'Philomath']",Adzuna::API::Response::Location,"Philomath, Benton County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
0.0,-122.424532,2026-06-15T13:47:20Z,78000.0,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764523415?se=WHRkAuRo8RGdcKmg89akZw&utm_medium=api&utm_source=abfa41a4&v=E820B9886270B8300E4AE4591D8559202419F6AD,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,45.60612,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyMzQxNSIsInMiOiJXSFJrQXVSbzhSR2RjS21nODlha1p3In0.SS6h0SB2LR93ke-aMHDVpgRsFeu_d-J2BRGiZlYUmGE,5764523415,"['US', 'Washington', 'Clark County', 'Camas']",Adzuna::API::Response::Location,"Camas, Clark County",U.S. Xpress - OTR,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
