__CLASS__,title,redirect_url,longitude,salary_max,latitude,id,created,salary_is_predicted,salary_min,description,adref,location.area,location.display_name,location.__CLASS__,category.label,category.tag,category.__CLASS__,company.__CLASS__,company.display_name,contract_time,contract_type
Adzuna::API::Response::Job,Registered Nurse Patient Navigator,https://www.adzuna.com/land/ad/5865072089?se=3tLSWSmm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=F70777C922D2373626B6D65A66F0965D2E7A6570,-86.792457,51955.89,36.146286,5865072089,2026-09-01T12:52:51Z,1,51955.89,"Your future role at a glance Location: Nashville, TN Facility: Ascension Saint Thomas Department: Oncology Schedule: Full time | Days Life at Ascension: Where purpose meets opportunity Ascension is a leading nonprofit Catholic health system with a culture and associate experience grounded in service, growth, care and connection. We empower our 97,000 associates to bring their skills and expertise every day to reimagining healthcare, together. Recognized as one of the Best 150 Places to Work in …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3MjA4OSIsInMiOiIzdExTV1NtbThSR3MtWTAyS1RReG1BIn0.WbiXFZQ7MJETEt9A_TN7u1meC71cFaQOM2D48k9cUZ4,"['US', 'Tennessee', 'Davidson County', 'Nashville']","Nashville, Davidson County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ascension,,
Adzuna::API::Response::Job,Leaf Filter Installer,https://www.adzuna.com/land/ad/5865072091?se=3tLSWSmm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=04D2670096B6FC8CB6CDD84777BEAEF2CA6B329A,-86.158616,101478.88,41.661993,5865072091,2026-09-01T12:52:51Z,1,101478.88,"Job Description Job Description We are looking for subcontractors to install our LeafFilter Gutter Protection System! No experience is necessary, just a willingness to learn and possession of a truck or van, basic tools, and ladders. We pay weekly and per job every Friday. Average pay is $150-300 per job which takes between 2-4 hours LeafFilter is America's 1-rated professionally installed gutter protection system, as rated by leading consumer magazines. LeafFilter installed over $1.4 billion i…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3MjA5MSIsInMiOiIzdExTV1NtbThSR3MtWTAyS1RReG1BIn0.MyIK7obEmmOpcFYk4GYbQMWqhsQmFFsG1QbhXI6V5qA,"['US', 'Indiana', 'St. Joseph County', 'Mishawaka']","Mishawaka, St. Joseph County",Adzuna::API::Response::Location,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,LeafHome,,
Adzuna::API::Response::Job,Registered Nurse Labor and Delivery,https://www.adzuna.com/land/ad/5865072092?se=3tLSWSmm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=F65605323C63808FC40D2156621EF67E59657FFF,-97.737245,122709.27,30.293042,5865072092,2026-09-01T12:52:51Z,1,122709.27,"Your future role at a glance Location: Austin TX Facility: Ascension Seton Medical Center Department/Specialty: Labor and Delivery/ OBED Schedule: Full Time | Day Shift Life at Ascension: Where purpose meets opportunity Ascension is a leading nonprofit Catholic health system with a culture and associate experience grounded in service, growth, care and connection. We empower our 97,000 associates to bring their skills and expertise every day to reimagining healthcare, together. Recognized as one…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3RMU1dTbW04UkdzLVkwMktUUXhtQSIsImkiOiI1ODY1MDcyMDkyIn0.c7HG4UDAw5OlbiqTKXmt59wYrIHteHuqMz9fSv0fnpY,"['US', 'Texas', 'Travis County', 'Austin']","Austin, Travis County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ascension,,
Adzuna::API::Response::Job,Registered Nurse Med Surg,https://www.adzuna.com/land/ad/5865072090?se=3tLSWSmm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=04BE60D48F3FCC7B2A1F8D7BA594BA19BD3C5178,-97.75176,102013.73,30.3972,5865072090,2026-09-01T12:52:51Z,1,102013.73,"Your future role at a glance Location: Austin, TX Facility: Seton Northwest Department/Specialty: Med Surg Schedule: Full-time | Night Shift Life at Ascension: Where purpose meets opportunity Ascension is a leading nonprofit Catholic health system with a culture and associate experience grounded in service, growth, care and connection. We empower our 97,000 associates to bring their skills and expertise every day to reimagining healthcare, together. Recognized as one of the Best 150 Places to W…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3RMU1dTbW04UkdzLVkwMktUUXhtQSIsImkiOiI1ODY1MDcyMDkwIn0.gAKsXi1UumKegU7V3Z_cc45uyGn--v35Jr1-j6BNVtQ,"['US', 'Texas', 'Travis County', 'Balcones']","Balcones, Travis County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ascension,,
Adzuna::API::Response::Job,Dining Services Director,https://www.adzuna.com/land/ad/5865072085?se=3tLSWSmm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=26907EC41875A2F57DFAC182EE0471306D1F94A5,-88.895562,64271.73,30.408101,5865072085,2026-09-01T12:52:50Z,1,64271.73,"Job Description Job Description Overview: Role: Dining Services District Manager Join Healthcare Services Group (HCSG) as a Dining Services District Manager, where you will oversee dining services operations across multiple locations. At HCSG, we are passionate about positively impacting the communities we serve. If you share our commitment to excellence and enhancing customer and resident experiences, join us and make a difference! Available Benefits for All Employees: What We Offer Unlimited …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3RMU1dTbW04UkdzLVkwMktUUXhtQSIsImkiOiI1ODY1MDcyMDg1In0.oNoXHVyaaQQ5UlqNHC5rDAiT5xPD3PAWgHpXR1u-lyU,"['US', 'Mississippi', 'Harrison County', 'Biloxi']","Biloxi, Harrison County",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"Healthcare Services Group, Inc.",,
Adzuna::API::Response::Job,Registered Nurse GYN Emergency Department,https://www.adzuna.com/land/ad/5865072086?se=3tLSWSmm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=B2EA1E888D92BFCAAF3C2D08C3B3B4A486DA1227,-86.80185,70017.19,36.15275,5865072086,2026-09-01T12:52:50Z,1,70017.19,"Your future role at a glance Location: Nashville, TN Facility: Saint Thomas Midtown Department: GYNED Schedule: Full-Time | Nights Life at Ascension: Where purpose meets opportunity Ascension is a leading nonprofit Catholic health system with a culture and associate experience grounded in service, growth, care and connection. We empower our 97,000 associates to bring their skills and expertise every day to reimagining healthcare, together. Recognized as one of the Best 150 Places to Work in Hea…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3RMU1dTbW04UkdzLVkwMktUUXhtQSIsImkiOiI1ODY1MDcyMDg2In0.zciGa92i5W4FKFz144jKquDhuL5ZuOKyZQngHia6jTo,"['US', 'Tennessee', 'Davidson County', 'Nashville']","Nashville, Davidson County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ascension,,
Adzuna::API::Response::Job,Electromechanical Field Service Technician III - Detroit,https://www.adzuna.com/land/ad/5865072083?se=3tLSWSmm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=9FC659BB6B041F9A8797C1744898BA20875331A1,-90.676794,90770.54,39.620603,5865072083,2026-09-01T12:52:49Z,1,90770.54,"Job Description Job Description Job Summary/Company : Our client creates trust in the digital age with integrated security technologies in three business areas: Digital Security, Financial Platforms and Currency Technology. A Field Engineer will use his/her technical expertise and individual judgment to provide customer-site servicing, installation and repair of complex electromechanical equipment and will maintain a high level of customer satisfaction through the use of data-driven tools, proa…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3RMU1dTbW04UkdzLVkwMktUUXhtQSIsImkiOiI1ODY1MDcyMDgzIn0.7rFghrSL8-qgudG6InGnrG90TX__gnB4ZIvHy3CUYcg,"['US', 'Illinois', 'Pike County', 'Detroit']","Detroit, Pike County",Adzuna::API::Response::Location,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Sparks Group,,
Adzuna::API::Response::Job,"Instructional Aide in Berkeley, CA",https://www.adzuna.com/land/ad/5865072081?se=3tLSWSmm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=87322E7996F05274095D084C187849B0057C71E5,-122.285237,29282.92,37.868058,5865072081,2026-09-01T12:52:49Z,1,29282.92,"Job Description Job Description Support K-12 students and educators as a dedicated Paraprofessional in a vibrant school environment near Berkeley, CA. This contract opportunity involves working closely alongside teachers to enrich the learning experience and ensure every student can succeed in a safe, inclusive setting. Essential Qualifications: Previous experience supporting students in a classroom, special education, or similar school setting Ability to follow teacher directives and adapt to …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3MjA4MSIsInMiOiIzdExTV1NtbThSR3MtWTAyS1RReG1BIn0.dbSmu_D6LnKcpA2Ul7WCVOOfIPBDRogW80tj9fdHt3Y,"['US', 'California', 'Alameda County', 'Berkeley']","Berkeley, Alameda County",Adzuna::API::Response::Location,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,ProCare Therapy,,
Adzuna::API::Response::Job,Plumbing Service Tech - Austin,https://www.adzuna.com/land/ad/5865072079?se=3tLSWSmm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=E4AC348788CF89E6711F80C6F62DC0018641FD70,-91.983755,96624.18,34.998421,5865072079,2026-09-01T12:52:49Z,1,96624.18,"Job Description Job Description ABACUS Plumbing is currently seeking Residential and Commercial Plumbers (Plumbing License required). What’s In It For Me? Plumbing Install: 85k-150K Plumbing Service: 80K-180K Health, Vision and Dental plans for you and your family to choose from New company truck, Gas card and paid tolls Dispatch from home We will keep you busy Car give away and other prizes through out the year 401K Retirement Plan with company match Life Insurance, Short-Term and Long-Term Di…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3RMU1dTbW04UkdzLVkwMktUUXhtQSIsImkiOiI1ODY1MDcyMDc5In0.5agmDLV_8IE3UMe8H0WikhENGKvBzWk6gjSD1PyuAJE,"['US', 'Arkansas', 'Lonoke County', 'Austin']","Austin, Lonoke County",Adzuna::API::Response::Location,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"Abacus Plumbing, Air Conditioning and Electrical",,
Adzuna::API::Response::Job,Illinois (remote) - Speech-language pathologist,https://www.adzuna.com/land/ad/5865072076?se=3tLSWSmm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=50F17228C1404085B1AC58A65E5D7472B30861C7,-88.24125,63660.61,40.11661,5865072076,2026-09-01T12:52:47Z,1,63660.61,"Job Description Job Description What you’ll do Provide speech-language teletherapy Participate in IEP meetings Complete comprehensive case reports Exercise strong communication and relationship-building skills to collaborate with onsite school personnel and build rapport with students About you Active state license as an SLP ASHA Certificate of Clinical Competence (CCC-SLP) 1 year of school-based experience including a Clinical Fellowship Year, or 2 years of total clinical experience including …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3RMU1dTbW04UkdzLVkwMktUUXhtQSIsImkiOiI1ODY1MDcyMDc2In0.Xz6b-wHTElUUJiv5h1nH9yANI-xXQFeniM1A2a6iDHo,"['US', 'Illinois', 'Champaign County', 'Champaign']","Champaign, Champaign County",Adzuna::API::Response::Location,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Presence,,
Adzuna::API::Response::Job,"Instructional Aide - Littleton, CO",https://www.adzuna.com/land/ad/5865072077?se=3tLSWSmm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=5F5B0039E42D1299E7084A3F977732C2852B2DA7,-105.003146,37519.91,39.589728,5865072077,2026-09-01T12:52:47Z,1,37519.91,"Job Description Job Description Step into a meaningful role supporting students in an educational setting as a passionate paraprofessional. This full-time contract position offers a dynamic blend of one-on-one and classroom aid responsibilities, providing an excellent opportunity to make a direct and positive impact on students’ academic journeys. Your support will be essential in maintaining an engaging and structured learning environment. You’ll work closely with teachers and staff, helping t…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3RMU1dTbW04UkdzLVkwMktUUXhtQSIsImkiOiI1ODY1MDcyMDc3In0.XeBb_ryjBS-XW6s5Hk3QNkHfr7zFyuTvGZ_wcFbVPA0,"['US', 'Colorado', 'Arapahoe County', 'Littleton']","Littleton, Arapahoe County",Adzuna::API::Response::Location,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,ProCare Therapy,,
Adzuna::API::Response::Job,"Trailer Technician - Diesel Mechanic (Shop) - Up to $30 per hour, Tools Provided, Full Benefits",https://www.adzuna.com/land/ad/5865072073?se=3tLSWSmm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=3293FF5BB17E13E73D83D8CA3696F3882DB9A416,-90.385556,62400.0,38.727222,5865072073,2026-09-01T12:52:46Z,0,49920.0,Job Description Job Description Up to $30/hr | Full Benefits | Tools Provided AAA Truck & Trailer Services,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3RMU1dTbW04UkdzLVkwMktUUXhtQSIsImkiOiI1ODY1MDcyMDczIn0.s8sKfuo8YR8K0YfZS2-7yRe252rBDvWrEnm3r0ioqDI,"['US', 'Missouri', 'Saint Louis County', 'Saint Ann']","Saint Ann, Saint Louis County",Adzuna::API::Response::Location,HR & Recruitment Jobs,hr-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,AAA Truck & Trailer Services,,
Adzuna::API::Response::Job,LHE Bath Planet Installer,https://www.adzuna.com/land/ad/5865072075?se=3tLSWSmm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=C42A98487074DB176D533C85B417B0D79C9D6B07,-91.659066,139851.2,41.97464,5865072075,2026-09-01T12:52:46Z,1,139851.2,"Job Description Job Description Leaf Home Bath is the nations fastest growing one day bath remodeling company. We are continuing to expand nationwide and we are looking for professional remodeling installers in your area now! Stop spending time chasing down leads, bidding for work and hoping to get the call. Join us at Leaf Home Bath and get steady full time work on a daily basis. We can keep you busy 5 days a week earning a great income! We have work waiting for you RIGHT NOW  We are looking f…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3MjA3NSIsInMiOiIzdExTV1NtbThSR3MtWTAyS1RReG1BIn0.uopdmK04Bji-IBc_rQfUk2M9fwY2h_oUTOd5k1hdvag,"['US', 'Iowa', 'Linn County', 'Cedar Rapids']","Cedar Rapids, Linn County",Adzuna::API::Response::Location,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,LeafHome,,
Adzuna::API::Response::Job,Registered Nurse CVICU Travel,https://www.adzuna.com/land/ad/5865072072?se=3tLSWSmm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=7F56CBFB37DD2192E2BECEEAC4516BE2379C2E05,-97.318524,88902.72,37.704871,5865072072,2026-09-01T12:52:46Z,1,88902.72,"Your future role at a glance Location: Local and national travel options are available dependent on need. Facility: Multiple Ascension acute care hospitals Department: Associate Travel Program - CVICU Schedule: Multiple shifts available | 36-48 hours per week Gross Rate up to $3,297 per week ATP Life at Ascension: Where purpose meets opportunity Ascension is a leading nonprofit Catholic health system with a culture and associate experience grounded in service, growth, care and connection. We em…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3MjA3MiIsInMiOiIzdExTV1NtbThSR3MtWTAyS1RReG1BIn0.olS9OwmOxotkrhCCjtaPBybTeyZewr8pNp-5KIzxKbI,"['US', 'Kansas', 'Sedgwick County', 'Wichita']","Wichita, Sedgwick County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ascension,,
Adzuna::API::Response::Job,"Classroom Aide | Chicago, Illinois",https://www.adzuna.com/land/ad/5865072074?se=3tLSWSmm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=495E41CF1ADE89A91ED2F8B024E76145623C523C,-87.611233,41208.86,41.877521,5865072074,2026-09-01T12:52:46Z,1,41208.86,"Job Description Job Description Embark on a rewarding contract role supporting students as a dedicated paraprofessional near Chicago, IL. Engage directly with K-12 learners, assisting both individually (1:1) and in small group settings to foster their growth throughout the full school year. Both full-time and part-time schedules are available, so you can find the right fit for your lifestyle. Qualifications & Desired Experience: Experience working in schools as a paraprofessional (or similar st…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3MjA3NCIsInMiOiIzdExTV1NtbThSR3MtWTAyS1RReG1BIn0.3ysGGiVxcZw8AcJTGiDCOTHLK6-qlnWNDS1nAZi2Tn4,"['US', 'Illinois', 'Cook County', 'Chicago']","Chicago, Cook County",Adzuna::API::Response::Location,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,ProCare Therapy,,
Adzuna::API::Response::Job,Registered Nurse CVICU Travel,https://www.adzuna.com/land/ad/5865072070?se=3tLSWSmm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=2CCDAE0F375B9678508EA186FC7787ED366B90F2,-97.241846,81941.73,37.560819,5865072070,2026-09-01T12:52:45Z,1,81941.73,"Your future role at a glance Location: Local and national travel options are available dependent on need. Facility: Multiple Ascension acute care hospitals Department: Associate Travel Program - CVICU Schedule: Multiple shifts available | 36-48 hours per week Gross Rate up to $3,297 per week ATP Life at Ascension: Where purpose meets opportunity Ascension is a leading nonprofit Catholic health system with a culture and associate experience grounded in service, growth, care and connection. We em…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3MjA3MCIsInMiOiIzdExTV1NtbThSR3MtWTAyS1RReG1BIn0.u4ykDM8R5WFufC1A9cywMn-wCzFnGTZCX5OkYqKb8aM,"['US', 'Kansas', 'Sedgwick County', 'Derby']","Derby, Sedgwick County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ascension,,
Adzuna::API::Response::Job,General Manager,https://www.adzuna.com/land/ad/5865072045?se=3tLSWSmm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=BDBAEAE11B2A96257F62C20EF78F85BA07187128,-82.328911,46241.21,29.642252,5865072045,2026-09-01T12:52:43Z,1,46241.21,"Job Description Job Description Wingstop General Manager Job Posting: Wingstop General Manager – Leading Operational Success Position: General Manager Company: Sizzling Platter LLC Location: Gainesville , VA Job Type: Full-Time FLSA Classification: Salary About Us Wingstop is more than a restaurant — it is a full-on flavor experience. Since 1994, we have been serving fresh, made-to-order wings that keep guests coming back. Our mission is simple: serve the world flavor through great food and unf…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3MjA0NSIsInMiOiIzdExTV1NtbThSR3MtWTAyS1RReG1BIn0.xAUs7GjqnaukqzV213q2VfiPsEaLXUuPl-c0Ia8UghI,"['US', 'Florida', 'Alachua County', 'Gainesville']","Gainesville, Alachua County",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Wingstop - Sizzling Platter,,
Adzuna::API::Response::Job,Remote Call Center Representative,https://www.adzuna.com/land/ad/5865072050?se=lHTUWimm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=7E3D4F36D1FE5ED41BD67C414A5395DA9C05012D,-93.441,51335.07,40.014,5865072050,2026-09-01T12:52:43Z,1,51335.07,"Job Description Job Description Pay: $13.00/hour Location: Remote Political Survey Agents to conduct outbound political surveys from home. This is a great opportunity for individuals with strong communication skills who are looking for flexible, remote work. Responsibilities Conduct outbound political surveys using company-provided scripts Accurately record responses Maintain professionalism and engagement throughout calls Meet quality and productivity expectations Requirements Must reside in T…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibEhUVVdpbW04UkdzLVkwMktUUXhtQSIsImkiOiI1ODY1MDcyMDUwIn0.MnBNVhtY_yYXYQrMKSy6EdQj5nTosLp4Rj5v-je6zZU,"['US', 'Missouri', 'Grundy County', 'Laredo']","Laredo, Grundy County",Adzuna::API::Response::Location,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Manpower,,
Adzuna::API::Response::Job,Registered Nurse Professional Development,https://www.adzuna.com/land/ad/5865072033?se=lHTUWimm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=1261DDE3C72AC3EF7816523F6998363F325BCE7C,-81.680908,81468.21,30.324119,5865072033,2026-09-01T12:52:42Z,1,81468.21,"Your future role at a glance Location: Jacksonville, FL Facility: Ascension St. Vincent's Riverside Hospital Schedule: Days | Full-time Life at Ascension: Where purpose meets opportunity Ascension is a leading nonprofit Catholic health system with a culture and associate experience grounded in service, growth, care and connection. We empower our 97,000 associates to bring their skills and expertise every day to reimagining healthcare, together. Recognized as one of the Best 150 Places to Work i…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3MjAzMyIsInMiOiJsSFRVV2ltbThSR3MtWTAyS1RReG1BIn0.yxcpe_3AfVtLbcWF8ZpWQiqqdTx3ENUyVrz8hCEqFlw,"['US', 'Florida', 'Duval County', 'Jacksonville']","Jacksonville, Duval County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ascension,,
Adzuna::API::Response::Job,Registered Nurse ED,https://www.adzuna.com/land/ad/5865072041?se=lHTUWimm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=B79FD7425677793E1B4E909BA540AA6904FEB938,-81.680908,94044.81,30.324119,5865072041,2026-09-01T12:52:42Z,1,94044.81,"Your future role at a glance Location: Jacksonville, FL Facility: Ascension St. Vincent's Riverside Hospital Schedule: Nights | Full-time Life at Ascension: Where purpose meets opportunity Ascension is a leading nonprofit Catholic health system with a culture and associate experience grounded in service, growth, care and connection. We empower our 97,000 associates to bring their skills and expertise every day to reimagining healthcare, together. Recognized as one of the Best 150 Places to Work…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3MjA0MSIsInMiOiJsSFRVV2ltbThSR3MtWTAyS1RReG1BIn0.nwWpmbqNLYpjUjjZd9netX8_U9dbVzzfC97KpF0v5SY,"['US', 'Florida', 'Duval County', 'Jacksonville']","Jacksonville, Duval County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ascension,,
Adzuna::API::Response::Job,Registered Nurse NICU,https://www.adzuna.com/land/ad/5865072044?se=lHTUWimm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=A20FA9A6BD2C83253026CAFEED03A072BE1212BF,-87.187298,42206.46,30.488521,5865072044,2026-09-01T12:52:42Z,1,42206.46,"Your future role at a glance Location: Pensacola, FL Facility: The Studer Family Children's Hospital at Ascension Sacred Heart Department: Neonatal ICU III Schedule: Night Shift | Full-time Life at Ascension: Where purpose meets opportunity Ascension is a leading nonprofit Catholic health system with a culture and associate experience grounded in service, growth, care and connection. We empower our 97,000 associates to bring their skills and expertise every day to reimagining healthcare, togeth…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3MjA0NCIsInMiOiJsSFRVV2ltbThSR3MtWTAyS1RReG1BIn0.8vmf3cwDHnWHu-Xj3svta4G0TI71rNyezmpqq8wtBvY,"['US', 'Florida', 'Escambia County', 'Pensacola', 'East Pensacola Heights']","East Pensacola Heights, Pensacola",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ascension,,
Adzuna::API::Response::Job,Tax Director,https://www.adzuna.com/land/ad/5865072042?se=lHTUWimm8RGs-Y02KTQxmA&utm_medium=api&utm_source=abfa41a4&v=8A6A93D3C05ACCAF02009089C8191480EDAF2F49,-90.192822,250000.0,38.630539,5865072042,2026-09-01T12:52:42Z,0,150000.0,"Job Description Job Description Must-Haves: Bachelor's degree in Accounting, Finance, Taxation, or related field Active CPA or equivalent certification 8 years of public accounting or related experience 6 years of supervisory/leadership experience Strong client relationship management skills Proven ability to manage multiple deadlines and priorities Strong written and verbal communication skills Demonstrated leadership, business integrity, and client service mindset Proficient with accounting a…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3MjA0MiIsInMiOiJsSFRVV2ltbThSR3MtWTAyS1RReG1BIn0.O3AwbfPTC5zEmNa3IQPlWgK9SzBPnarLoVVn3nxtwHM,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']","Saint Louis, Saint Louis County",Adzuna::API::Response::Location,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Insight Global,,
Adzuna::API::Response::Job,Hazmat - CDL-A Company Driver - 1yr EXP Required - Regional - TWIC/H Endorsements Required - Hermann Transportation Services,https://www.adzuna.com/details/5865072024?utm_medium=api&utm_source=abfa41a4,-91.047058,94594.13,30.543031,5865072024,2026-09-01T12:52:41Z,1,94594.13,"CDL A Regional Drivers in Houston, TX and Baton Rouge, LA!. TWIC Card Endorsement. H - Hazardous Materials Endorsement. Hermann Transportation is hiring for regional truck drivers for our Houston terminal! Get home two days per week! Must have TWIC Card, Hazmat and tanker  Call Christine or Kelly at 640-203-0292 to learn more information Job Description:  Days: 5-8 Days Out  Pay: Per mile  Equipment: Avg age 2 years  No slip seating ✋ No Touch Freight Pay: Top dollar for experienced drivers Sig…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3MjAyNCIsInMiOiJsSFRVV2ltbThSR3MtWTAyS1RReG1BIn0.AiGkzpuwWVhvwexf9s7VVF-YWKeuiUvohYiZDpvPCbg,"['US', 'Louisiana', 'East Baton Rouge Parish', 'Central']","Central, East Baton Rouge Parish",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Hermann Transportation Services,full_time,
Adzuna::API::Response::Job,Truck Driver Company - 2yrs EXP Required - Local - Dry Van - Medline,https://www.adzuna.com/details/5865072027?utm_medium=api&utm_source=abfa41a4,-71.810756,60322.86,42.248312,5865072027,2026-09-01T12:52:41Z,1,60322.86,"Hiring CDL-A Drivers in Uxbridge, MA!. About MedTrans: MedTrans is Medline's private fleet of professional drivers that delivers our lifesaving medical products directly to both commercial and residential customers. Our fleet consists of 1,500 trucks that feature newer equipment. We manage a network of over 50 distribution centers nationally and provide 1-day shipping to 95% of the United States. JOB SUMMARY: The Driver is responsible for operating a Class A vehicle to transport life-saving med…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibEhUVVdpbW04UkdzLVkwMktUUXhtQSIsImkiOiI1ODY1MDcyMDI3In0.pABAIpOjqF9OJiI5m4-UQvG9H3OU6OOUBvA8VaM9wj0,"['US', 'Massachusetts', 'Worcester County', 'West Side']","West Side, Worcester County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Medline,full_time,
