latitude,salary_max,adref,id,redirect_url,salary_is_predicted,created,salary_min,description,__CLASS__,title,longitude,location.display_name,location.area,location.__CLASS__,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,contract_time,contract_type
40.233506,78000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk9EbS1ibHM4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcwNzk1OTU4In0.2tJQCT7yzjXe5xTIdI11NXr7jW3g5bh5lNwLbFQ3JtI,5770795958,https://www.adzuna.com/land/ad/5770795958?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=C98C99E7E1A370D0E981896018CC5D9E7E1774A7,0,2026-06-20T10:57:36Z,0.0,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,-111.681014,"Lakeview, Utah County","['US', 'Utah', 'Utah County', 'Lakeview']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
40.379954,78000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk9EbS1ibHM4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcwNzk1OTQ0In0.8mDHSbVqUJOXv1OfUXJbIaV1yeFDMF1hAeMGX98zuTY,5770795944,https://www.adzuna.com/land/ad/5770795944?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=14EF413F048D3FE7E25A038B326373818214B088,0,2026-06-20T10:57:36Z,0.0,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,-111.743617,"Pleasant Grove, Utah County","['US', 'Utah', 'Utah County', 'Pleasant Grove']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
40.659624,78000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5NTk3NiIsInMiOiI2T0RtLWJsczhSR3JLc3pxRmJJRWZRIn0.EQGL30DZ4c0sdmsD1PwnvGyosbDlzqltplI7Oor2jAQ,5770795976,https://www.adzuna.com/land/ad/5770795976?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=A09B9ECA20B7E1F8079622990CE55EDBEF7F818F,0,2026-06-20T10:57:36Z,0.0,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,-96.183077,"Syracuse, Otoe County","['US', 'Nebraska', 'Otoe County', 'Syracuse']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
40.401064,78000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5NTk0NSIsInMiOiI2T0RtLWJsczhSR3JLc3pxRmJJRWZRIn0.bwQE4qhhPDGg4tYJqWvYS4UW57zA6XhfyjQrKspyIT8,5770795945,https://www.adzuna.com/land/ad/5770795945?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=E9562B9B4A64017FB1E8220F626205E7B76008D0,0,2026-06-20T10:57:36Z,0.0,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,-111.795943,"Timpanogos, Utah County","['US', 'Utah', 'Utah County', 'Timpanogos']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
41.345081,152933.94,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk9EbS1ibHM4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcwNzk1OTExIn0.e-SXkkOQHjE8pjfSZ0kwVUFbq0xlFE4rEOwDDq6d_-I,5770795911,https://www.adzuna.com/land/ad/5770795911?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=B5B63EDA110FFFEB9ED77CAF87CD69C9AC07EE89,1,2026-06-20T10:57:36Z,152933.94,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,-75.523112,"Moscow, Lackawanna County","['US', 'Pennsylvania', 'Lackawanna County', 'Moscow']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
36.48372,78000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5NTk5OCIsInMiOiI2T0RtLWJsczhSR3JLc3pxRmJJRWZRIn0.pCNkfcDq_KM5rgChnk6xaGkPxzZ0kf59X9kEsRMJLz4,5770795998,https://www.adzuna.com/land/ad/5770795998?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=91661010F5D492A9BA656F5C78289D0CCE0CA4A4,0,2026-06-20T10:57:36Z,0.0,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,-79.79136,"Spray, Rockingham County","['US', 'North Carolina', 'Rockingham County', 'Spray']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
46.908262,78000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk9EbS1ibHM4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcwNzk1OTM1In0.u8dUYTWQQSJG7xz4u9atWMnbd8QuFtjjtRKSkh_uoKs,5770795935,https://www.adzuna.com/land/ad/5770795935?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=ADEED545DC0BE1E95AFD74121BE3112DA116A3EA,0,2026-06-20T10:57:36Z,0.0,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,-117.088034,"Palouse, Whitman County","['US', 'Washington', 'Whitman County', 'Palouse']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
41.021077,113987.78,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk9EbS1ibHM4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcwNzk1OTYyIn0.ZGMS3626jBxo2H59CIU-N8oE_2dsfm38JExLCgiY7ys,5770795962,https://www.adzuna.com/land/ad/5770795962?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=69C932F8C1545FE85143BE5857FF55CB63F85E8E,1,2026-06-20T10:57:36Z,113987.78,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,-78.442578,"Clearfield, Clearfield County","['US', 'Pennsylvania', 'Clearfield County', 'Clearfield']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
40.161841,78000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5NTk1OSIsInMiOiI2T0RtLWJsczhSR3JLc3pxRmJJRWZRIn0.LsxGGsmFR9sSRqD3gi_1LPsPEnzDbykWa8tQSGg2dMU,5770795959,https://www.adzuna.com/land/ad/5770795959?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=2A6213197A443678B663739DF982A20EFEBF7E47,0,2026-06-20T10:57:36Z,0.0,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,-111.602596,"Mapleton, Utah County","['US', 'Utah', 'Utah County', 'Mapleton']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
41.029456,78000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5NTk3MSIsInMiOiI2T0RtLWJsczhSR3JLc3pxRmJJRWZRIn0.H6yUEYLLSBDnkDfzdJZSRHuE5aoOgWgzQOJNMihssbU,5770795971,https://www.adzuna.com/land/ad/5770795971?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=731405B60814B49A59F5E36E61837A9FAB2F29B9,0,2026-06-20T10:57:36Z,0.0,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,-111.936136,"Kaysville, Davis County","['US', 'Utah', 'Davis County', 'Kaysville']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
40.401064,78000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk9EbS1ibHM4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcwNzk1OTU1In0.wDzlnBzrUPtRfLzoG9Jwyi3r2QipdxIgRjCelcfazIw,5770795955,https://www.adzuna.com/land/ad/5770795955?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=8AB1FED4C32340E7584F9247AC6B2A597D4EA64D,0,2026-06-20T10:57:36Z,0.0,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,-111.795943,"Timpanogos, Utah County","['US', 'Utah', 'Utah County', 'Timpanogos']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
41.345081,78000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5NTkxNCIsInMiOiI2T0RtLWJsczhSR3JLc3pxRmJJRWZRIn0.2HL2zDJQ7PhzTzKV1iSXEEKUtEIjh9LJbHZwsaaFfKM,5770795914,https://www.adzuna.com/land/ad/5770795914?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=E0681878AC9A4410E66CD95C670B388A7F9C908E,0,2026-06-20T10:57:36Z,0.0,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,-75.523112,"Moscow, Lackawanna County","['US', 'Pennsylvania', 'Lackawanna County', 'Moscow']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
40.31478,78000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk9EbS1ibHM4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcwNzk1OTU2In0.Yl-b6vK-cBJ97vpPqtWsg7Tv7envfpPPLe1kEEICAGM,5770795956,https://www.adzuna.com/land/ad/5770795956?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=1C02E3064E124DCED91C65A28D00683D50E51A13,0,2026-06-20T10:57:36Z,0.0,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,-111.69474,"Orem, Utah County","['US', 'Utah', 'Utah County', 'Orem']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
40.405807,78000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk9EbS1ibHM4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcwNzk1OTM4In0.KynGH2UTe7XXoLXj5AT7GarumwbfGI2z4y-gSv7iO6I,5770795938,https://www.adzuna.com/land/ad/5770795938?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=4E04D4DEEDEB59AE0D9CA4C75FCD8F7816D44036,0,2026-06-20T10:57:36Z,0.0,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,-111.864519,"Cedar Pass, Utah County","['US', 'Utah', 'Utah County', 'Cedar Pass']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
41.072999,78000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk9EbS1ibHM4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcwNzk1OTg4In0.0Z_FEMZNY-eWqBQDyZ4sxzVWi8q7jctPpD0F5THxHK0,5770795988,https://www.adzuna.com/land/ad/5770795988?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=EB05598A90E6CDDA25EE3069244C16D161838FC1,0,2026-06-20T10:57:36Z,0.0,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,-111.72214,"Stoddard, Morgan County","['US', 'Utah', 'Morgan County', 'Stoddard']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
40.5081,78000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk9EbS1ibHM4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcwNzk1OTQ2In0.ospicelBVxVyrRooST4UT3FuD9qFSqX12knCnqPjtFg,5770795946,https://www.adzuna.com/land/ad/5770795946?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=10E518CFB769900121D4372F92AF2F3F4183CD1A,0,2026-06-20T10:57:36Z,0.0,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,-111.8692,"Draper, Salt Lake County","['US', 'Utah', 'Salt Lake County', 'Draper']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
41.345081,153814.17,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5NTkxMyIsInMiOiI2T0RtLWJsczhSR3JLc3pxRmJJRWZRIn0.059FglEVoFpywYqMsWO6kaaYaiYo3fGSvPlRIk50eeQ,5770795913,https://www.adzuna.com/land/ad/5770795913?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=6B6FFC3BDA25EB12F1D280639837569F10D2EAA6,1,2026-06-20T10:57:36Z,153814.17,"CDL-A TRUCK DRIVERS: GET HIGHER PAY 57 - 64 CPM (based on experience). Solo Drivers: 2,000 Miles Per Week On Average $4,000 Sign On Bonus Choose Home Time that works for you Top 20% of our OTR Drivers earn $1,600 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - U.S. Xpress - OTR,-75.523112,"Moscow, Lackawanna County","['US', 'Pennsylvania', 'Lackawanna County', 'Moscow']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
40.233506,78000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNk9EbS1ibHM4UkdyS3N6cUZiSUVmUSIsImkiOiI1NzcwNzk1OTU0In0.A2FAXAH_bGjyJQ7e2LttOMSlSMdtskRtxsXNd84q64Y,5770795954,https://www.adzuna.com/land/ad/5770795954?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=C658F1DCBB232816EC0B2FC0DA2440C765D55F05,0,2026-06-20T10:57:36Z,0.0,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,-111.681014,"Lakeview, Utah County","['US', 'Utah', 'Utah County', 'Lakeview']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
40.379954,78000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5NTk0MiIsInMiOiI2T0RtLWJsczhSR3JLc3pxRmJJRWZRIn0.n_F10rvCKQcig9zZ5zRvdCbX8u27XM7t6NbUZUALK1A,5770795942,https://www.adzuna.com/land/ad/5770795942?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=3CA753FDD0561A1DA673537B24BBD0075FD51493,0,2026-06-20T10:57:36Z,0.0,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,-111.743617,"Pleasant Grove, Utah County","['US', 'Utah', 'Utah County', 'Pleasant Grove']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
40.161841,78000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDc5NTk3NyIsInMiOiI2T0RtLWJsczhSR3JLc3pxRmJJRWZRIn0.MD4qfzZtARy5hHa-vTvvw-t5dk2YxBgHgDp-e7TJpk8,5770795977,https://www.adzuna.com/land/ad/5770795977?se=6ODm-bls8RGrKszqFbIEfQ&utm_medium=api&utm_source=abfa41a4&v=22BEC3C89217C4039359F5253166315E98B4D1E8,0,2026-06-20T10:57:36Z,0.0,"CDL-A OTR TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: Average 2,000 Miles Per Week $2,000 Sign On Bonus 100% No Touch Freight Consistent, planned schedule Predictable home time you can count on Paid Vacation Performance Bonuses Top 20% of our OTR Drivers earn $1,500 Weekly Run 28 days out, get 5 days home. It’s the balance experienced drivers want—strong miles and real time off. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.…",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.5k per week - U.S. Xpress - OTR,-111.602596,"Mapleton, Utah County","['US', 'Utah', 'Utah County', 'Mapleton']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,U.S. Xpress - OTR,Adzuna::API::Response::Company,full_time,
