created,title,description,adref,id,latitude,salary_is_predicted,salary_max,salary_min,longitude,redirect_url,__CLASS__,company.__CLASS__,company.display_name,location.area,location.display_name,location.__CLASS__,category.__CLASS__,category.label,category.tag,contract_time,contract_type
2026-08-14T10:02:22Z,Surgical Dental Assistant,"Overview Surgical Dental Assistant East Valley Periodontics We are seeking a compassionate and skilled Surgical Dental Assistant to join our dedicated team at East Valley Periodontics. In this role, you'll support our providers during surgical procedures, help deliver exceptional patient care, and contribute to the overall efficiency of our practice. At East Valley Periodontics, we're more than just coworkers—we're a close-knit team committed to making a difference in the lives of our patients …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1ODE0MCIsInMiOiJlb2FlVS11WDhSR1Y0NDY4VFFWc1V3In0.VGJT1p5_t-FTbjDiRhGOkanMmaNxd2BeZC4Crr7PBQM,5841858140,33.35193,1,48638.82,48638.82,-111.821087,https://www.adzuna.com/land/ad/5841858140?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=F91C5CEF7C3E744FE7F2874AABCE154617FAD865,Adzuna::API::Response::Job,Adzuna::API::Response::Company,East Valley Perio,"['US', 'Arizona', 'Maricopa County', 'Gilbert']","Gilbert, Maricopa County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,
2026-08-14T10:02:22Z,Resource Pool RN - Main ICU - Full Time - Nights,"Job Description Job Description \n \n \n The practice of nursing requires specialized knowledge, judgment, and skills to provide care to groups and individuals. The RN utilizes knowledge derived from the principles of biological, physical, behavioral, social, and nursing sciences to assess, plan, implement, and evaluate patient care. All care is provided based on the concepts inherent in the model of care for TCH which promotes an on-going partnership between patients and families and the team …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1ODE0MiIsInMiOiJlb2FlVS11WDhSR1Y0NDY4VFFWc1V3In0.mtnfFO05vuHNHP2MSMpuMkUnU-dG5BzCi-uX262F5vY,5841858142,39.1841,1,98683.11,98683.11,-84.489442,https://www.adzuna.com/land/ad/5841858142?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=AB3BEFCC7E6743A60F7B09605865D370CE1667EC,Adzuna::API::Response::Job,Adzuna::API::Response::Company,The Christ Hospital Health Network,"['US', 'Ohio', 'Hamilton County', 'Elmwood Place']","Elmwood Place, Hamilton County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Accounting & Finance Jobs,accounting-finance-jobs,,
2026-08-14T10:02:22Z,Hair Stylist - The Bridges,"Job Description \n \n \n Join a locally owned Great Clips® salon team and enjoy a rewarding career doing what you love! Whether you’re an experienced stylist or a recent graduate, we're excited to meet you. \n We’re hiring licensed cosmetologists and barbers who want a supportive team, steady clients, and strong earning potential. \n Benefits: \n Competitive pay with tips and bonuses \n Flexible scheduling \n Paid holidays and PTO \n Paid training and ongoing education \n Requirements: \n Activ…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZW9hZVUtdVg4UkdWNDQ2OFRRVnNVdyIsImkiOiI1ODQxODU4MTY0In0.pyZzOJ7we3Td3-knU79Wh0VYTL76BADaI7rYXxbLK7c,5841858164,39.9673,1,48593.57,48593.57,-86.1602,https://www.adzuna.com/land/ad/5841858164?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=18A21FD7C3DFB61B9678FF75C3BEC5834C505D82,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Great Clips,"['US', 'Indiana', 'Hamilton County', 'Carmel']","Carmel, Hamilton County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Creative & Design Jobs,creative-design-jobs,,
2026-08-14T10:02:22Z,Local CDL A Truck Driver,"Job Description As a Local Yard Driver with Lazer Logistics, you will stay in one location for your entire shift. No traffic, no long routes, and no multiple stops. Instead, you focus on moving trailers within the yard in a safe, controlled environment. /n This is one of the most consistent and predictable CDL jobs available.You know where you are going, what you are doing, and when your day starts and ends.If you are looking for a CDL job that offers consistency, predictability, and a better d…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1ODE1OSIsInMiOiJlb2FlVS11WDhSR1Y0NDY4VFFWc1V3In0.I_H73CEfAlgi2pCEeleoUwhUpbLxdg-z94YcZJBXbRc,5841858159,38.198644,1,108435.02,108435.02,-92.638797,https://www.adzuna.com/land/ad/5841858159?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=CA9A980FEBA1787BA7AB052A1CD7890C760DE23F,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Lazer Logistics,"['US', 'Missouri', 'Camden County', 'Lake Ozark']","Lake Ozark, Camden County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,,
2026-08-14T10:02:22Z,"CDL-A Truck Driver - $5,000 Sign-On Bonus","Job Description FirstFleet is Now Hiring Regional CDL-A Drivers in Cleveland, TNDrivers Average $72,000 to $93,600 per Year$5,000 Sign-On Bonus - Home 2x per Week/n /n FirstFleet is seeking experienced CDL-A drivers to join our long-standing dedicated account in Cleveland, TN. This is a stable, customer-dedicated opportunity with excellent pay, benefits, and late-model equipment. /n Top Pay & Benefits:/n /n - Top earners making $2,300  a week /n - $1,400 - $1,800 weekly average /n - Raise at 1 …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1ODE0NyIsInMiOiJlb2FlVS11WDhSR1Y0NDY4VFFWc1V3In0.uLiycfN9FDuITM43iBh-6Wo35KQyD2yYiB-uBkqX5NI,5841858147,35.09289,1,64785.64,64785.64,-84.915456,https://www.adzuna.com/land/ad/5841858147?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=1E53AC98132D92AC7DCC3AA08E987AFEDFEC9F4C,Adzuna::API::Response::Job,Adzuna::API::Response::Company,FirstFleet,"['US', 'Tennessee', 'Bradley County', 'Cleveland']","Cleveland, Bradley County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Accounting & Finance Jobs,accounting-finance-jobs,,
2026-08-14T10:02:22Z,Hair Stylist - Salt Lick Center,"Job Description \n \n \n Join a locally owned Great Clips® salon team and enjoy a rewarding career doing what you love! Whether you’re an experienced stylist or a recent graduate, we're excited to meet you. \n At Great Clips we are a family. Our Core Values include teamwork, having fun, and giving back to our community. Our stylists make customers feel GREAT about themselves when they leave our chair! And your schedule will be flexible - we know you have a life outside of work too! \n *PAID TRA…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1ODE3NSIsInMiOiJlb2FlVS11WDhSR1Y0NDY4VFFWc1V3In0.BXmy4QJq7sAUf0uNpY0rFxcVZOiGfggOpTNVvyhygd0,5841858175,38.7921,1,51616.36,51616.36,-90.62964,https://www.adzuna.com/land/ad/5841858175?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=5A94155D1F78F57751517646CBFF2EB5A0E5BC28,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Great Clips,"['US', 'Missouri', 'Saint Charles County', 'Cottleville']","Cottleville, Saint Charles County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Creative & Design Jobs,creative-design-jobs,,
2026-08-14T10:02:22Z,Resident Care Companion or STNA - DSL Danbury Broadview Heights,"If you have a passion for helping others… If it is your calling to make someone’s day better… If you want to build meaningful relationships with those you work with… Then it’s time for you to join the Danbury family! Our residents and team members can’t wait to meet you. We are looking for new team members who care like we do. We care for our residents, our co-workers, our families, our vendors… We Care. That’s the Danbury Difference. We are currently seeking Resident Care Companion or STNA for…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1ODEzOSIsInMiOiJlb2FlVS11WDhSR1Y0NDY4VFFWc1V3In0.4UFq2rW6fqdzji8DWW6B8dF7ACHBEspzjJsLZJTzdLg,5841858139,41.378847,1,31317.42,31317.42,-81.930683,https://www.adzuna.com/land/ad/5841858139?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=E72779714F2A64D7655A35969BE88699AC3FAADD,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Danbury Broadview Heights,"['US', 'Ohio', 'Cuyahoga County', 'Olmsted Falls']","Olmsted Falls, Cuyahoga County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,
2026-08-14T10:02:22Z,Licensed Practical Nurse,"We offer a great FULL TIME benefits and perks package! - Company Paid Benefits: - Short Term Disability (Guardian)-for employee only, benefit percentage 60% of salary! - Long Term Disability (Guardian)-for employee only, benefit percentage 60% of salary! - Life and AD&D (Guardian) - Health Advocate (Employee Assistance Program)-for Employee, Spouse, Dependents, Parents, and Parents in Law. - Examples that are available for help: Emotional Support-Stress, Relationships, Addictions, Mental Illnes…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZW9hZVUtdVg4UkdWNDQ2OFRRVnNVdyIsImkiOiI1ODQxODU4MTU3In0.KKzyqw-bSs--NeJTqWpWRs3qAg-c7QneAX3z5EV7mJU,5841858157,33.77632,1,48819.87,48819.87,-93.818785,https://www.adzuna.com/land/ad/5841858157?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=261351A0F8E91179196C1BFB74E70583865DC1E3,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Danbury Brunswick,"['US', 'Arkansas', 'Hempstead County', 'Columbus']","Columbus, Hempstead County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,
2026-08-14T10:02:22Z,Resident Care Companion or STNA,"If you have a passion for helping others… If it is your calling to make someone’s day better… If you want to build meaningful relationships with those you work with… Then it’s time for you to join the Danbury family! Our residents and team members can’t wait to meet you. We are looking for new team members who care like we do. We care for our residents, our co-workers, our families, our vendors… We Care. That’s the Danbury Difference. We are currently seeking Resident Care Companion or STNA for…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1ODE3OSIsInMiOiJlb2FlVS11WDhSR1Y0NDY4VFFWc1V3In0.InohmWPh35E1vXZNue7m4vESdFYlWNYuB2ParL2hb00,5841858179,41.453158,1,38096.38,38096.38,-82.008014,https://www.adzuna.com/land/ad/5841858179?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=1D6F59BFAB8637C0BCD3A5978B723AFBDC5E390F,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Danbury Broadview Heights,"['US', 'Ohio', 'Lorain County', 'Avon']","Avon, Lorain County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,
2026-08-14T10:02:22Z,Team/Crew Leader,"Job Description \n Position: Team/Crew Leader \n Immediate Supervisor: Manager on Duty (MOD) \n Status: Nonexempt \n \n Position Summary: This position performs, leads, and supervises basic operational duties to provide quality products and service to guests. \n \n Essential Job Duties: \n \n Perform, lead, and supervise station duties (fountain & frozen, dresser, front swamp, back swamp, grill, switchboard, expeditor, food prep, and drive-thru (if applicable)) as assigned to meet operational s…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1ODE1MiIsInMiOiJlb2FlVS11WDhSR1Y0NDY4VFFWc1V3In0.HkVBk9jnzPnx9Zidl108kxSXtnHpYsiyDbrSLrMs9G0,5841858152,32.673412,1,29246.02,29246.02,-97.026471,https://www.adzuna.com/land/ad/5841858152?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=506BA9E40B9A54DC400593639BBF8D4786075599,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Sonic,"['US', 'Texas', 'Dallas', 'Grand Prairie']","Grand Prairie, Dallas",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Domestic help & Cleaning Jobs,domestic-help-cleaning-jobs,,
2026-08-14T10:02:21Z,Memory Care Coordinator -LPN,"At Danbury, you don’t just clock in at a job. You walk in the door to a work family who wants to make the day count. We truly believe our employees and residents are a family that comes together to enjoy the good things in life, including one another. When our employees feel special, so do our residents. That’s the Danbury Difference Danbury Employees are not mandated to have the COVID-19 vaccine. As a member of the community leadership team, this person must have business experience to direct …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1ODA5OSIsInMiOiJlb2FlVS11WDhSR1Y0NDY4VFFWc1V3In0.mfxOnyd9ULmXl1BhMAaiBDv4Qepj9tZ0TYnqUGflo9E,5841858099,41.098944,1,39719.28,39719.28,-81.644569,https://www.adzuna.com/land/ad/5841858099?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=9B45EE9C9060201B33484F01FDE269F663EB1DBD,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Danbury Broadview Heights,"['US', 'Ohio', 'Summit County', 'Copley']","Copley, Summit County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,
2026-08-14T10:02:21Z,CERTIFIED OCCUPATIONAL THERAPY ASSISTANT (COTA),Job Description Job Description CERTIFIED OCCUPATIONAL THERAPY ASSISTANT (COTA) Liberty Cares With Compassion Liberty Senior Living is currently seeking an experienced: CERTIFIED OCCUPATIONAL THERAPY ASSISTANT (COTA) Work with a multidisciplinary team to insure a wonderful rehab experience for patients and their families by being responsive and individualizing treatment plans. Be able to work in a supportive rehab environment with progressive treatment modalities to address a variety of disease…,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1ODEwNCIsInMiOiJlb2FlVS11WDhSR1Y0NDY4VFFWc1V3In0.NUiXUHPsjWI9N46IJdlDfWCSCzFVwozIDxpCwerZ0E4,5841858104,35.841732,1,65636.45,65636.45,-84.98465,https://www.adzuna.com/land/ad/5841858104?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=F6EB0416F540450B18B51D4CA0212F839072B9D2,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Liberty Health,"['US', 'Tennessee', 'Cumberland County', 'Crossville']","Crossville, Cumberland County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-08-14T10:02:21Z,CDL A Over the Truck Driver,"Job Description Job Info \n \n Job Location: Dallas, TX \n Route Type: OTR \n Type of Assignment: Dedicated \n Equipment: Dry Van \n Hours Per Shift: 8 Hours \n Hours Per Week: 56 Hours \n Shift Start Time: 08:00 am \n Working Days: Mon-Sun \n Transmission Type: Automatic \n \n \n Job Requirements \n \n CDL Class: CDL A \n Experience: 1 year \n \n \n Additional Information * Class A CDL\n \n * OTR\n \n * $2300/ week\n \n * $3K Referral Pay\n \n * Dry Van\n \n * No Touch Freight\n \n * 1 year ex…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1ODEwMCIsInMiOiJlb2FlVS11WDhSR1Y0NDY4VFFWc1V3In0.oWWZDGyC9YbKOqS94S_LcrMbcb-pf0u8Ngo57e6855Y,5841858100,32.9682,1,78521.57,78521.57,-96.58326,https://www.adzuna.com/land/ad/5841858100?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=B6651179182F9716CF15622FED3F4E5B2B9BF678,Adzuna::API::Response::Job,Adzuna::API::Response::Company,EMR Express,"['US', 'Texas', 'Dallas', 'Sachse']","Sachse, Dallas",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Accounting & Finance Jobs,accounting-finance-jobs,,
2026-08-14T10:02:21Z,Furniture Assembler (Taskrabbit),"Job Description Taskrabbit is looking for capable, self-motivated individuals to join our global network of independent service providers, who we call Taskers. In this role, you'll help clients assemble a wide range of furniture items, from simple chairs to bed frames or larger modular systems. Whether you have prior assembly experience or are just confident with your IKEA assembly experience, joining our platform allows you to flexibly run your own business by setting your own rates and accept…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1ODA5MSIsInMiOiJlb2FlVS11WDhSR1Y0NDY4VFFWc1V3In0.x4_decZQlfAL2mLz_dDRLecFmPs-XzahHQ92_1-23cM,5841858091,42.35178,1,41140.42,41140.42,-88.09248,https://www.adzuna.com/land/ad/5841858091?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=2A86FEB67CF4CFFCE093B80B86093664473A401B,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Taskrabbit,"['US', 'Illinois', 'Lake County', 'Round Lake']","Round Lake, Lake County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Creative & Design Jobs,creative-design-jobs,,
2026-08-14T10:02:21Z,Registered Nurse (RN) Career Path Program - Med/Surg to Specialty - Days or Nights - Mercy St. Louis,"Job Description Find your calling at Mercy!/n Performs direct patient care activities for all age groups to include assessment, planning, implementation, and evaluation. Monitors and coordinates patient care activities with ancillary departments to optimize patient care and comfort. Functions within the scope of nursing preparation and consistent with the established guidelines of nursing practice, the goals of Mercy Health System, the Philosophy of the Sisters of Mercy, the Respective State Nu…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1ODEwNSIsInMiOiJlb2FlVS11WDhSR1Y0NDY4VFFWc1V3In0.ZWvhP51h-JH9MRCGkpIhE3OHFbH3nLJXM7WP_GZBjCA,5841858105,38.630539,1,73553.45,73553.45,-90.192822,https://www.adzuna.com/land/ad/5841858105?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=D7B8DC08F68588124EE7E86CEB6DAC2E11C355AB,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Mercy,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']","Saint Louis, Saint Louis County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-08-14T10:02:21Z,CDL-A Truck Driver - Home Weekly,"Job Description Heartland Express is Now Urgently Hiring Regional CDL-A Truck Drivers! Earn $52,000-$84,000 per Year - Home Weekly Quarterly Safety Bonus - No-Touch Freight \n Advantages for Regional CDL-A Truck Drivers: \n \n Earn $52,000-$84,000 per year \n Average is $57,000 per year \n Average $1,105 per week \n Top drivers have earned up to $1,602 per week! \n Home weekly \n Quarterly safety bonus: 1-3 CPM \n Average 2,200 miles per week \n Dry van freight: no-touch freight  drop & hook \n…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZW9hZVUtdVg4UkdWNDQ2OFRRVnNVdyIsImkiOiI1ODQxODU4MTA3In0.61-_J1nA5l9GYDNF_nrB8NcTdETU1CDYLYiE2Be79oc,5841858107,29.866333,1,66216.2,66216.2,-90.109636,https://www.adzuna.com/land/ad/5841858107?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=88FF6F8AF917A9DD618DD8D1D47B649019400367,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Heartland Express,"['US', 'Louisiana', 'Jefferson Parish', 'Marrero']","Marrero, Jefferson Parish",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,,
2026-08-14T10:02:21Z,Local CDL A Truck Driver,"Job Description Ryder is Now Hiring Local CDL-A Truck Drivers in Eagan, MN Average $1,500 per Week - Home Daily \n Pay, Home Time & More: \n \n Average $1,500 weekly \n Hourly Pay: $31.34 per hour \n Health & Welfare Stipend: $6.16 per hour \n Hours Per Week: Average 41 hours per week \n Route: Local home daily \n Paid training \n Comprehensive benefits package \n \n Schedule, Freight & Equipment: \n \n Schedule: 7-day operation, 1-2 days off per week \n Start time: Primarily 8:45 PM - 11:45 PM…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZW9hZVUtdVg4UkdWNDQ2OFRRVnNVdyIsImkiOiI1ODQxODU4MTI0In0.NcImFuaLte0aLNXRXHWpviqRtbufyRJubYjIDnA3vEI,5841858124,44.95239,1,64820.81,64820.81,-93.43896,https://www.adzuna.com/land/ad/5841858124?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=08DAF247E6C089B9E534370BD45AEBB8893AC024,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Ryder,"['US', 'Minnesota', 'Hennepin County', 'Hopkins']","Hopkins, Hennepin County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,,
2026-08-14T10:02:21Z,Licensed Practical Nurse,"We offer a great FULL TIME benefits and perks package! - Company Paid Benefits: - Short Term Disability (Guardian)-for employee only, benefit percentage 60% of salary! - Long Term Disability (Guardian)-for employee only, benefit percentage 60% of salary! - Life and AD&D (Guardian) - Health Advocate (Employee Assistance Program)-for Employee, Spouse, Dependents, Parents, and Parents in Law. - Examples that are available for help: Emotional Support-Stress, Relationships, Addictions, Mental Illnes…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1ODA5MyIsInMiOiJlb2FlVS11WDhSR1Y0NDY4VFFWc1V3In0.aBKArC5qljLqyVwajMl1-8zPFg3BhWVLech_lX9Izr0,5841858093,,1,50356.09,50356.09,,https://www.adzuna.com/land/ad/5841858093?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=0C467547E226124A1F2502786CE656B6B20AA3B5,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Danbury Brunswick,"['US', 'Ohio', 'Cuyahoga County', 'Cleveland']","Cleveland, Cuyahoga County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,
2026-08-14T10:02:21Z,"Local Stepdown RN Job in Hammond, Louisiana","Job Description Responsibilities/n Stepdown Nurses (RN) provide patient care in transitional units where patients are too sick for the med-surg floor but not sick enough for intensive care. Stepdown RNs job responsibilities include, but are not limited to: /n /n - Evaluate and monitor patient’s progress, identifying sudden or subtle changes in the patient’s medical condition /n - Calculate drug dosage, titrate medication doses, administer continuous medication infusion and monitor patients for …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1ODA5NSIsInMiOiJlb2FlVS11WDhSR1Y0NDY4VFFWc1V3In0.RPU0T7CocnSxvcgtNBG13DMqM3z9Tj6G3zwJq5uE2XA,5841858095,30.45452,1,26463.84,26463.84,-90.144252,https://www.adzuna.com/land/ad/5841858095?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=4CD8E15EA1932A6A9B16AF9F739BBE5F6BD065AF,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Gifted Healthcare,"['US', 'Louisiana', 'Saint Tammany Parish', 'Covington']","Covington, Saint Tammany Parish",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-08-14T10:02:21Z,CDL-A Truck Driver,"Job Description C.R. England is Now Urgently Hiring Intermodal CDL-A Drivers in Kansas City, MO! Average $77,000 Annually* - Home Multiple Times per Week \n \n \n Valid CDL-A and 3 months of current experience required \n This lane is not suitable for students, recent grads, or trainees \n \n This Intermodal Fleet Offers: \n \n Drivers average $77,000 annually - top 10% earn up to $81,000 per year* \n Home multiple times per week \n Mix of live load and drop-and-hook freight \n Hourly pay \n Dr…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1ODEwMyIsInMiOiJlb2FlVS11WDhSR1Y0NDY4VFFWc1V3In0.KsmtAaHWSJJaWfX62BgM3wDtt6oCW5e7IYGo0tpQwfU,5841858103,39.3264,1,75207.08,75207.08,-94.25226,https://www.adzuna.com/land/ad/5841858103?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=6B34376133951E3FC95821101E98F936A0AD9D22,Adzuna::API::Response::Job,Adzuna::API::Response::Company,C.R. England,"['US', 'Missouri', 'Clay County', 'Excelsior Springs']","Excelsior Springs, Clay County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,,
2026-08-14T10:02:21Z,Travel Pediatric RN,"Job Description Travel Pediatric RN/n Company: Fusion Medical Staffing /n Location: Facility in Lebanon, New Hampshire Job Details/n Fusion Medical Staffing is seeking a skilled Pediatric RN for a 13-week travel assignment in Lebanon, New Hampshire. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications:/n /n - One year of…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1ODExMiIsInMiOiJlb2FlVS11WDhSR1Y0NDY4VFFWc1V3In0.VrFlgFaJVKJAjYLWcDFf0DButxcQa_KCrQGdhLjKEEc,5841858112,43.7029,1,17714.2,17714.2,-72.2895,https://www.adzuna.com/land/ad/5841858112?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=AC0EC0B214F7ABCA0ACC67D386BC80134FAA766A,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Fusion Medical Staffing,"['US', 'New Hampshire', 'Grafton County', 'Lebanon']","Lebanon, Grafton County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-08-14T10:02:20Z,Residential Case Manager - Sunday/Monday Off,"Job Description Job Description Description: POSITION TITLE: Residential Case Manager-FT-Sunday/Monday off PROGRAM/LOCATION: Community Residential Program – San Luis Obispo POSITION SUMMARY: This position has a client caseload split between Community Housing and Bishop Street Studios. Case Managers for the Community Residential Program are expected to supervise the general health, safety, and social rehabilitation of clients. These residents will all be adults who receive services from San Luis…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1ODA3MyIsInMiOiJlb2FlVS11WDhSR1Y0NDY4VFFWc1V3In0.46Z0MnV8v9renUL2UCGyNdsTXIsEEqZxSC3QK3aiv_A,5841858073,35.260886,1,43594.77,43594.77,-120.653936,https://www.adzuna.com/land/ad/5841858073?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=8F8F3663150496195D3B073386B95AEF8AAABD89,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Transitions Mental Health Asso,"['US', 'California', 'San Luis Obispo County', 'San Luis Obispo']","San Luis Obispo, San Luis Obispo County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Social work Jobs,social-work-jobs,,
2026-08-14T10:02:20Z,Licensed Practical Nurse,"If you have a passion for helping others… If it is your calling to make someone’s day better… If you want to build meaningful relationships with those you work with… Then it’s time for you to join the Danbury family! Our residents and team members can’t wait to meet you. We are looking for new team members who care like we do. We care for our residents, our co-workers, our families, our vendors… We Care. That’s the Danbury Difference. We are currently seeking a LPN for our community. Hours avai…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MTg1ODA3OCIsInMiOiJlb2FlVS11WDhSR1Y0NDY4VFFWc1V3In0.9KZa7Yc2arDmW0ifQCaeQ8nqPNwQJOsrZ3qKY0vlVD0,5841858078,41.30627,1,43383.05,43383.05,-81.615074,https://www.adzuna.com/land/ad/5841858078?se=eoaeU-uX8RGV4468TQVsUw&utm_medium=api&utm_source=abfa41a4&v=0C6F8B1E7842A1A09B77B41CF278CD0058D0244C,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Danbury Hudson,"['US', 'Ohio', 'Cuyahoga County', 'Brecksville']","Brecksville, Cuyahoga County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,
