salary_max,__CLASS__,salary_min,longitude,created,latitude,title,adref,redirect_url,salary_is_predicted,id,description,category.label,category.__CLASS__,category.tag,location.display_name,location.area,location.__CLASS__,company.__CLASS__,company.display_name,contract_time,contract_type
68604.74,Adzuna::API::Response::Job,68604.74,-73.684007,2026-06-27T09:35:42Z,43.300072,Local CDL-A Truck Driver - Home Daily,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3OTA1OTkzMyIsInMiOiJycG9IcERkeThSRzAzcF9iMk5SSVp3In0.OWhXiqdeXm_7YwlYbapEvdHNmy_KIMcdS9LwHjbPvgo,https://www.adzuna.com/land/ad/5779059933?se=rpoHpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=E33629E161E47A65FB0A77F70A27F3BF7FA777C6,1,5779059933,"Job Description Dairy Farmers of America is Now Hiring CDL-A Farm Haul Truck Drivers in the Northeast!Earn $29 - $32 per Hour - Home Daily - Comprehensive BenefitsMust be Willing to Work Weekends & 12 Hour Shifts Pay & Benefits: - Competitive pay: earn $29 - $32 per hour* - Weekend premium, OT available, and eligible for bonuses - Home daily - $2,500 referral bonus - Medical, dental, & vision insurance - 401(k) with employer match - Paid orientation - Generous vacation: get 144 hours your 1st y…",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"West Glens Falls, Warren County","['US', 'New York', 'Warren County', 'West Glens Falls']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Dairy Farmers of America,,
12964.66,Adzuna::API::Response::Job,12964.66,-89.649874,2026-06-27T09:35:42Z,39.799492,Travel IMC Registered Nurse,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnBvSHBEZHk4UkcwM3BfYjJOUkladyIsImkiOiI1Nzc5MDU5OTM4In0.iMMlCqbyqF5Y4Rm4AXHeV1Ev92BsxLkxn7dQ4JNNujk,https://www.adzuna.com/land/ad/5779059938?se=rpoHpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=A1C2F149260DD7B9C4A60F2AAB5922FF3FC3E438,1,5779059938,"Job Description Prime Staffing is seeking a travel nurse RN PCU - Progressive Care Unit for a travel nursing job in Springfield, Illinois. Job Description & Requirements - Specialty: PCU - Progressive Care Unit - Discipline: RN - Start Date: 07/20/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours - Employment Type: Travel ID: 63775773 Shift: Day 3x12-Hour (06:45 - 19:15) Description: Job Description Position / Specialty: IMC/ Stepdown/PCU RN Shift: 3x12 Days (0645-1915), Ratios/Da…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Springfield, Sangamon County","['US', 'Illinois', 'Sangamon County', 'Springfield']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Prime Staffing,,permanent
119116.09,Adzuna::API::Response::Job,119116.09,-103.187884,2026-06-27T09:35:42Z,44.118807,Travel Operating Room RN,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3OTA1OTkzNiIsInMiOiJycG9IcERkeThSRzAzcF9iMk5SSVp3In0.tG7IpR3WPMdgie6yAnreJvUqec2PH27TNM8wVwB4UrM,https://www.adzuna.com/land/ad/5779059936?se=rpoHpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=492FE7475578D134693017F373E956BD7B824D5B,1,5779059936,"Job Description Care Career is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Rapid City, South Dakota. Job Description & Requirements - Specialty: OR - Operating Room - Discipline: RN - Start Date: 07/20/2026 - Duration: 13 weeks - 48 hours per week - Shift: 12 hours, days - Employment Type: Travel Operating Room Nurses Responsible for planning, executing, directing and evaluating, direct and indirect nursing care given to the surgical patient. The nursing activities…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Rapid City, Pennington County","['US', 'South Dakota', 'Pennington County', 'Rapid City']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Care Career,,
129365.03,Adzuna::API::Response::Job,129365.03,-98.282128,2026-06-27T09:35:42Z,34.563759,Travel Cardiac Cath Lab RN,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnBvSHBEZHk4UkcwM3BfYjJOUkladyIsImkiOiI1Nzc5MDU5OTI5In0.UxKrifd1PfHGTmEDj3vNWBOgRhHR11w6g0xtlsdR0yk,https://www.adzuna.com/land/ad/5779059929?se=rpoHpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=9C0283E0C1B3BE63FE75B16A39002983C6CC411A,1,5779059929,"Job Description HCS 247 is seeking a travel nurse RN Cardiac Cath Lab for a travel nursing job in Lawton, Oklahoma. Job Description & Requirements - Specialty: Cardiac Cath Lab - Discipline: RN - Start Date: 06/29/2026 - Duration: 13 weeks - 40 hours per week - Shift: 8 hours, days - Employment Type: Travel - Aggressive Compensation Packages - Lodging Per-Diem for those who qualify - Meals and Incidentals Allowance for those who qualify - Travel Expense Allowance for those who qualify - Medical…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Lawton, Comanche County","['US', 'Oklahoma', 'Comanche County', 'Lawton']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,HCS 247,full_time,contract
48064.46,Adzuna::API::Response::Job,48064.46,-83.020025,2026-06-27T09:35:42Z,40.103832,Travel Palliative Care RN,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3OTA1OTkzNCIsInMiOiJycG9IcERkeThSRzAzcF9iMk5SSVp3In0.xBEKzEjWNEqYF6Mwdk5Vdz5YPwh4lH3UWbuRBUzeZ5Q,https://www.adzuna.com/land/ad/5779059934?se=rpoHpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=43FFE44A2ABA6570A3F3DA5B16277EFF1717B035,1,5779059934,"Job Description Focus Staff is seeking a travel nurse RN Hospice Palliative Care RN for a travel nursing job in Columbus, Ohio. Job Description & Requirements - Specialty: Hospice Palliative Care RN - Discipline: RN - Start Date: 07/27/2026 - Duration: 16 weeks - 36 hours per week - Shift: 12 hours - Employment Type: Travel Focus Staff is seeking a Telemetry Registered Nurse for a travel contract in Columbus, OH. The ideal candidate will have at least 1 year of experience in a Telemetry setting…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Columbus, Franklin County","['US', 'Ohio', 'Franklin County', 'Columbus']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Focus Staff,,contract
94403.44,Adzuna::API::Response::Job,94403.44,-77.94471,2026-06-27T09:35:42Z,34.225726,Travel Cardiac PCU Telemetry RN,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnBvSHBEZHk4UkcwM3BfYjJOUkladyIsImkiOiI1Nzc5MDU5OTM3In0.A2qMEO40wEBvvrIeWNLKigG41IgwGUq--CarCOjZ-k4,https://www.adzuna.com/land/ad/5779059937?se=rpoHpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=D4BFD18D6756AF4890CB742D150C8B0D9EC904CB,1,5779059937,"Job Description HCS 247 is seeking a travel nurse RN PCU - Progressive Care Unit for a travel nursing job in Wilmington, North Carolina. Job Description & Requirements - Specialty: PCU - Progressive Care Unit - Discipline: RN - Start Date: 07/13/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel - Aggressive Compensation Packages - Lodging Per-Diem for those who qualify - Meals and Incidentals Allowance for those who qualify - Travel Expense Allowa…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Wilmington, New Hanover County","['US', 'North Carolina', 'New Hanover County', 'Wilmington']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,HCS 247,full_time,contract
117937.36,Adzuna::API::Response::Job,117937.36,-70.240881,2026-06-27T09:35:42Z,43.641472,Licensed Clinical Professional Counselor (LCPC),eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnBvSHBEZHk4UkcwM3BfYjJOUkladyIsImkiOiI1Nzc5MDU5OTQ0In0.ZuzFQE7NTt1KUmB5eLtSE1dPb9wJH6fV98Nsavj2il8,https://www.adzuna.com/land/ad/5779059944?se=rpoHpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=00A576CA4ADBF0EA2F1C688DEF3190B9FE4F07AE,1,5779059944,"Job Description At LifeStance Health, we believe in a truly healthy society where mental and physical healthcare are unified to make lives better. Our mission is to help people lead healthier, more fulfilling lives by improving access to trusted, affordable, and personalized mental healthcare. Everywhere. Every day. It’s a lofty goal; we know. But we make it happen with the best team in behavioral health. /n /n Thank you for taking the time to explore a career with us. As the fastest growing be…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"South Portland, Cumberland County","['US', 'Maine', 'Cumberland County', 'South Portland']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,LifeStance Health,,
186465.33,Adzuna::API::Response::Job,186465.33,-76.849033,2026-06-27T09:35:42Z,40.025125,Travel Interventional Radiology RN,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3OTA1OTkzMSIsInMiOiJycG9IcERkeThSRzAzcF9iMk5SSVp3In0.zWsb-cJDCCy0bv0uVI9yklFB4kNMEuNSdCawMSPzCH8,https://www.adzuna.com/land/ad/5779059931?se=rpoHpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=94310273BB03FFE405F428A1D63B25B31F967C61,1,5779059931,"Job Description PRN Healthcare is seeking a travel nurse RN Interventional Radiology for a travel nursing job in York, Pennsylvania. Job Description & Requirements - Specialty: Interventional Radiology - Discipline: RN - Start Date: 07/20/2026 - Duration: 13 weeks - 40 hours per week - Shift: 8 hours, days - Employment Type: Travel PRN Healthcare Job ID 1553660. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. P…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"York, York County","['US', 'Pennsylvania', 'York County', 'York']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,PRN Healthcare,,contract
93294.7,Adzuna::API::Response::Job,93294.7,-84.013,2026-06-27T09:35:42Z,34.004652,Travel Outpatient Oncology RN,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3OTA1OTkzMiIsInMiOiJDcEh3cERkeThSRzAzcF9iMk5SSVp3In0.UZSsLYHEuTPCOwbUAklyFziHisauMv5k_gioVsZDetw,https://www.adzuna.com/land/ad/5779059932?se=CpHwpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=F1560CBF8CCE195802B8BF1ACA22B49FAAA3F1EA,1,5779059932,"Job Description GHR Healthcare - Travel Division is seeking a travel nurse RN Oncology for a travel nursing job in Lawrenceville, Georgia. Job Description & Requirements - Specialty: Oncology - Discipline: RN - Start Date: 07/06/2026 - Duration: 12 weeks - 36 hours per week - Shift: 12 hours - Employment Type: Travel GHR Healthcare - Travel Division Job ID 77171927. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determin…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Lawrenceville, Gwinnett County","['US', 'Georgia', 'Gwinnett County', 'Lawrenceville']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,GHR Healthcare - Travel Division,,
78400.73,Adzuna::API::Response::Job,78400.73,-85.751283,2026-06-27T09:35:42Z,38.255693,Local Contract Registered Nurse - Telemetry,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3BId3BEZHk4UkcwM3BfYjJOUkladyIsImkiOiI1Nzc5MDU5OTQ3In0.Dd5nuDthRWcMrWjo6rD2qsjwLOHSonqI69PukdAAQhM,https://www.adzuna.com/land/ad/5779059947?se=CpHwpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=9A5B83CC0BBB3962A45A78D77E95C95A4954EB9F,1,5779059947,"Job Description Medical Solutions is seeking a local contract nurse RN Telemetry for a local contract nursing job in Louisville, Kentucky. Job Description & Requirements - Specialty: Telemetry - Discipline: RN - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Local Contract We’re seeking talented healthcare professionals whose adventure game is as strong as/n their clinical game. Those that want flexibility and high pay, we have the positions for/n you! /n/n …",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Louisville, Jefferson County","['US', 'Kentucky', 'Jefferson County', 'Louisville']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Medical Solutions,,
103480.08,Adzuna::API::Response::Job,103480.08,-92.666267,2026-06-27T09:35:42Z,33.20763,CDL-A Truck Driver - 100% No-Touch Freight,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3OTA1OTk1MyIsInMiOiJDcEh3cERkeThSRzAzcF9iMk5SSVp3In0.9ZVhFtnUAxy4JXDBNXLqPVEdCvAQoktJxwJR_42CrhQ,https://www.adzuna.com/land/ad/5779059953?se=CpHwpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=92F58867FD51F1783B409B4A03D385066245DBFA,1,5779059953,"Job Description Transco Lines is Now Hiring Regional CDL-A Solo Company DriversEarn Up to $90,000 per Year - Sign-On Bonus Available!Weekly Home Time - 100% No-Touch Freight /n Now Hiring Regional Class A CDL Solo Drivers. Our drivers enjoy steady miles and pay, top benefits, and great home time. /n Company Truck Drivers: - Pay: Earn up to $90,000 per year - Earn $0.65 CPM - Sign-on Bonus Available - Weekly home time - 34-hour reset - 100% No-touch, 50% drop and hook - Average age of equipment …",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"El Dorado, Union County","['US', 'Arkansas', 'Union County', 'El Dorado']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Transco Lines,,
111730.62,Adzuna::API::Response::Job,111730.62,-78.510018,2026-06-27T09:35:42Z,38.0057,Travel Emergency Room Registered Nurse,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3OTA1OTk1NSIsInMiOiJDcEh3cERkeThSRzAzcF9iMk5SSVp3In0.kbuneXaU931o7UJh-_JxdzQW7X86DyNDv61132kAB1U,https://www.adzuna.com/land/ad/5779059955?se=CpHwpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=CF03775287AA613A4989E9CC6B03812D5511FA09,1,5779059955,"Job Description LeaderStat is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Charlottesville, Virginia. Job Description & Requirements - Specialty: ED - Emergency Department - Discipline: RN - Start Date: 07/20/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours - Employment Type: Travel Estimated Pay Package: Up to $ 2420.28 per week /n /n*The above pay package is an estimate, please contact our team to put together your personalized pay package, as…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Charlottesville City, Virginia","['US', 'Virginia', 'Charlottesville City']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,LeaderStat,full_time,contract
63170.02,Adzuna::API::Response::Job,63170.02,-80.607024,2026-06-27T09:35:42Z,34.246539,Travel Nurse RN - OR - Operating Room,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3OTA1OTk1MSIsInMiOiJDcEh3cERkeThSRzAzcF9iMk5SSVp3In0.xXGbmZcNcJUjnRq57bXFfuZp8rCT3sGfzcXllO4p3gg,https://www.adzuna.com/land/ad/5779059951?se=CpHwpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=1C70350D730F7C6BB43347FD10857A45A14C5F9F,1,5779059951,"Job Description AHS Staffing is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Camden, South Carolina. Job Description & Requirements - Specialty: OR - Operating Room - Discipline: RN - Start Date: 07/20/2026 - Duration: 13 weeks - 40 hours per week - Shift: 8 hours, days - Employment Type: Travel AHS Staffing is looking for a Operating Room Registered Nurse in Camden, SC for a Long Term (Travel) position. This assignment is expected to last 13 weeks. Apply today to s…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Camden, Kershaw County","['US', 'South Carolina', 'Kershaw County', 'Camden']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,AHS Staffing,,
207375.75,Adzuna::API::Response::Job,207375.75,-111.280357,2026-06-27T09:35:42Z,47.515458,Travel Cath Lab Registered Nurse,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3BId3BEZHk4UkcwM3BfYjJOUkladyIsImkiOiI1Nzc5MDU5OTQwIn0.-2PkpvM3_EOxp1NKUE1-ENYrrvvPgBmiI5BSF0fX5qc,https://www.adzuna.com/land/ad/5779059940?se=CpHwpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=E2B650EE144826F35BB80382D4F19380A598901C,1,5779059940,"Job Description Bestica is seeking a travel nurse RN Cardiac Cath Lab for a travel nursing job in Billings, Montana. Job Description & Requirements - Specialty: Cardiac Cath Lab - Discipline: RN - Start Date: 07/20/2026 - Duration: 13 weeks - 40 hours per week - Shift: 10 hours, days - Employment Type: Travel 37375111 Skills: Required Skills & Experience: -To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. -The requirements list must be r…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Great Falls, Cascade County","['US', 'Montana', 'Cascade County', 'Great Falls']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Bestica,,
109813.29,Adzuna::API::Response::Job,109813.29,-71.428982,2026-06-27T09:35:41Z,42.519469,"Mental Health Therapist (LCSW, LICSW, LMHC, MHC, LMFT) - Acton, MA",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3BId3BEZHk4UkcwM3BfYjJOUkladyIsImkiOiI1Nzc5MDU5OTA5In0.rNNpEhgu4iTQlbDBE2G0d4ZfZDl5K3TKDggLCHLloqM,https://www.adzuna.com/land/ad/5779059909?se=CpHwpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=9572229521FDCC44457FD84AADED735DC4856EB2,1,5779059909,"Job Description At LifeStance Health, we believe in a truly healthy society where mental and physical healthcare are unified to make lives better. Our mission is to help people lead healthier, more fulfilling lives by improving access to trusted, affordable, and personalized mental healthcare. Everywhere. Every day. It’s a lofty goal; we know. But we make it happen with the best team in behavioral health. /n /n Thank you for taking the time to explore a career with us. As the fastest growing be…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Acton, Middlesex County","['US', 'Massachusetts', 'Middlesex County', 'Acton']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,LifeStance Health,part_time,
61146.13,Adzuna::API::Response::Job,61146.13,-114.678669,2026-06-27T09:35:41Z,32.705654,Registered Nurse Lead (RN) - Cardiogenic Shock,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3OTA1OTkyMiIsInMiOiJDcEh3cERkeThSRzAzcF9iMk5SSVp3In0.Y2jk8IF8Rmlg8Kl8_ylcEUb_6F9wptvIO8nzq1I-s8s,https://www.adzuna.com/land/ad/5779059922?se=CpHwpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=3417D295754BF10B454D3BDFC47A5AE47C4FBE81,1,5779059922,"Job Description Sign on bonus: Up to $15,000""Bonus Based on Eligibility Position Summary The Charge Nurse is a registered nurse who assists the nurse manager/director in coordination, direction, throughput and evaluation of patient care, unit activities and staff activities and performance on an assigned shift. Incorporates knowledge of the nursing process and professional standards of nursing in daily practice. Applies knowledge of patient requirements, growth and development to effectively ma…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Yuma, Yuma County","['US', 'Arizona', 'Yuma County', 'Yuma']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Carondelet St. Marys Hospital,,
72731.34,Adzuna::API::Response::Job,72731.34,-79.083092,2026-06-27T09:35:41Z,41.161175,Travel Registered Nurse Geriatric Behavioral Health,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3OTA1OTkxMCIsInMiOiJDcEh3cERkeThSRzAzcF9iMk5SSVp3In0.evODdq5uYlFiFyCi7ICgqfMOmJTCWKHB5rXT9hyYzCA,https://www.adzuna.com/land/ad/5779059910?se=CpHwpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=D2B96DA76B7EE5E8B0A48E595D0DC6A5DFBDBCB4,1,5779059910,"Job Description Prime Staffing is seeking a travel nurse RN Behavioral Health for a travel nursing job in Brookville, Pennsylvania. Job Description & Requirements - Specialty: Behavioral Health - Discipline: RN - Start Date: 07/20/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, days, nights - Employment Type: Travel RN – Geriatric Behavioral Health – Travel Contract Location: Brookville, PA Contract Length: 13 Weeks Shift: Days or Nights, 3x12s Requirements: - Active PA or Comp…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Brookville, Jefferson County","['US', 'Pennsylvania', 'Jefferson County', 'Brookville']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Prime Staffing,,contract
129297.2,Adzuna::API::Response::Job,129297.2,-118.91,2026-06-27T09:35:41Z,34.18,Local Contract Operating Room First Assist,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3OTA1OTkyNCIsInMiOiJDcEh3cERkeThSRzAzcF9iMk5SSVp3In0.TpvY5LCBRnjkmG97J2UnjXIqG3YOy0cLbdOLW0Ui29k,https://www.adzuna.com/land/ad/5779059924?se=CpHwpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=8994A7EC12F2F8905EB876EE63D74E6E63F8BD01,1,5779059924,"Job Description Stability Healthcare is seeking a local contract nurse RN First Assist for a local contract nursing job in Thousand Oaks, California. Job Description & Requirements - Specialty: First Assist - Discipline: RN - Duration: 13 weeks - 40 hours per week - Shift: 10 hours, days - Employment Type: Local Contract Stability Healthcare is looking for a RNFA RN contract position in Thousand Oaks, CA. RNFA's are highly trained and skilled in surgical procedures, and they have completed addi…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Thousand Oaks, Ventura County","['US', 'California', 'Ventura County', 'Thousand Oaks']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Stability Healthcare,,contract
79406.26,Adzuna::API::Response::Job,79406.26,-83.602912,2026-06-27T09:35:41Z,32.791896,CDL A Team Drivers,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3OTA1OTkwMSIsInMiOiJDcEh3cERkeThSRzAzcF9iMk5SSVp3In0.HJyTVrUg_-6xJvRLlUmboGIwcpnjICualZ1O2O3WWb8,https://www.adzuna.com/land/ad/5779059901?se=CpHwpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=BD8E2BB8A6CF49E63A71CA670AC15C41C7EC8D36,1,5779059901,"Job Description Hiring CDL-A Truck Drivers/n /n - PAY THAT PERFORMS - Earn up to $220,000 per team annually* /n - GREAT HOME TIME OPTIONS - Home as often as weekly /n - STRONG START TO HIT THE ROAD - Sign on bonus available /n /nWhy Drive for Transco Lines?/n We know being a driver is tough. That's why Transco Lines makes sure you not only get great pay, but also the home time to help you enjoy it. You'll always get the utmost respect, appreciation, and support - that's been the Transco standar…",Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"Macon, Bibb County","['US', 'Georgia', 'Bibb County', 'Macon']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Transco Lines,,contract
79296.6,Adzuna::API::Response::Job,79296.6,-83.128524,2026-06-27T09:35:41Z,40.58867,Travel Nurse RN - Long Term Care,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3BId3BEZHk4UkcwM3BfYjJOUkladyIsImkiOiI1Nzc5MDU5OTA4In0.-KI2kvPEttKJ1-bjvZKgz-GcbEu_gSNcFXBlySI6Qxc,https://www.adzuna.com/land/ad/5779059908?se=CpHwpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=8AA36CB937EDF2820EAAD9DA21AA73F2E469D448,1,5779059908,"Job Description Prime Time Healthcare Nursing is seeking a travel nurse RN Long Term Care for a travel nursing job in Marion, Ohio. Job Description & Requirements - Specialty: Long Term Care - Discipline: RN - Duration: 8 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel Fri-Sun Block Schedule LTC/SNF About Prime Time Healthcare Nursing Prime Time Healthcare is a leading provider of traveling healthcare professionals nationwide. Our agency specializes in the placemen…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Marion, Marion County","['US', 'Ohio', 'Marion County', 'Marion']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Prime Time Healthcare Nursing,,
55657.89,Adzuna::API::Response::Job,55657.89,-75.905714,2026-06-27T09:35:41Z,43.988667,Travel Nurse RN - ED - Emergency Department,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3BId3BEZHk4UkcwM3BfYjJOUkladyIsImkiOiI1Nzc5MDU5OTIwIn0._Ol7OrVKW4Y2kEN13YgLr_lRUthIVPUzCPFDD6gesyE,https://www.adzuna.com/land/ad/5779059920?se=CpHwpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=9FBBD7EC34A1E40B738866E9E225CE837BE6D5EF,1,5779059920,"Job Description ND Global Consulting Services is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Watertown, New York. Job Description & Requirements - Specialty: ED - Emergency Department - Discipline: RN - Start Date: 07/12/2026 - Duration: 13 weeks - 33 hours per week - Shift: 12 hours, nights - Employment Type: Travel Emergency Department (ED) Registered Nurse – Travel Assignment Position Title: Emergency Department (ED) Registered Nurse – Travel RN Location: …",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Watertown, Jefferson County","['US', 'New York', 'Jefferson County', 'Watertown']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,ND Global Consulting Services,,contract
99938.66,Adzuna::API::Response::Job,99938.66,-77.94471,2026-06-27T09:35:41Z,34.225726,Travel Nurse RN - Med Surg,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3OTA1OTkyNiIsInMiOiJDcEh3cERkeThSRzAzcF9iMk5SSVp3In0.-XHs-WOnvQS5hAOBTA5rGP7twFYn0MpBNNHyTf8rhzk,https://www.adzuna.com/land/ad/5779059926?se=CpHwpDdy8RG03p_b2NRIZw&utm_medium=api&utm_source=abfa41a4&v=92A6E3DEB778FAFCE9310E7C3A04CD6F609A480D,1,5779059926,"Job Description Fusion Medical Staffing-Nursing is seeking a travel nurse RN Med Surg for a travel nursing job in Wilmington, North Carolina. Job Description & Requirements - Specialty: Med Surg - Discipline: RN - Start Date: ASAP - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel Travel Med Surg RN Company: Fusion Medical Staffing Location: Facility in Wilmington, North Carolina Job Details Fusion Medical Staffing is seeking a Med Surg RN for a 13-week…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Wilmington, New Hanover County","['US', 'North Carolina', 'New Hanover County', 'Wilmington']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Fusion Medical Staffing-Nursing,,
