__CLASS__,latitude,id,adref,title,description,contract_time,salary_is_predicted,salary_min,longitude,redirect_url,salary_max,created,company.__CLASS__,company.display_name,category.label,category.tag,category.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_type
Adzuna::API::Response::Job,38.835299,5897179481,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0VOZnVrQzQ4UkdtcGNDSU1SMkNHZyIsImkiOiI1ODk3MTc5NDgxIn0.xpAokhGneuQRb_YvvNBOJXWcLu6gCEznYXyq_Z_88oA,CDL-A Company Truck Drivers,"KAG Food Products is currently hiring Company Truck Drivers in your area. Join KAG today to take advantage of great pay, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring OTR and Regional CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer : Regional Drivers .62 CPM Drivers are out 5-6 days/week OTR Drivers .65 CPM Drivers are out 2-3 weeks Weekly pay Delay & breakdown pay at $22/hour Assigned trucks, can take…",,1,64908.52,-94.895353,https://www.adzuna.com/land/ad/5897179481?se=cENfukC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=FADCF51C149F2C47372B614BCD6CCA560546FF7D,64908.52,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Kansas', 'Johnson County', 'New Century']","New Century, Johnson County",
Adzuna::API::Response::Job,35.979873,5897179470,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE3OTQ3MCIsInMiOiJjRU5mdWtDNDhSR21wY0NJTVIyQ0dnIn0.4MYUd7aPNB5UdWuzeXGJKQ742DSUCvebYzgV4HhXLw4,CDL-A Truck Drivers - OTR,"KAG Food Products is currently hiring Company Truck Drivers in your area! Join KAG today to take advantage of great pay, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer : Average annual earnings: $90,000 Average weekly gross pay: $1,700 - $1,900 Delay & breakdown pay at $22/hour Weekly pay Flexible schedules 6 paid holidays Paid training, orientation & safe…",,1,67249.77,-78.509723,https://www.adzuna.com/land/ad/5897179470?se=cENfukC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=CDCC7E354A97FBD463EFC3075E88EFFADD8048D4,67249.77,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wake County', 'Wake Forest']","Wake Forest, Wake County",
Adzuna::API::Response::Job,40.931148,5897179457,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE3OTQ1NyIsInMiOiJjRU5mdWtDNDhSR21wY0NJTVIyQ0dnIn0.U7Oi8y1vzVzPr2QSLjI4ugrhhPQUVJQ0oRpT60HjB1Y,CDL-A Team Truck Drivers - OTR,"KAG Food Products is currently hiring TEAMS Truck Drivers in your area! Join KAG today to take advantage of great pay, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer : Teams average $2,200 weekly each, $100K yearly 100% drop and hook – no touch freight Drivers are home often Weekly pay Delay & breakdown pay at $22/hour Increased pay for tanker experience a…",,1,76942.56,-89.538982,https://www.adzuna.com/land/ad/5897179457?se=cENfukC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=14B1C8966AFBDE79F17370B5190762AE293FE908,76942.56,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'North Hampton']","North Hampton, Peoria County",
Adzuna::API::Response::Job,39.776995,5897179434,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0VOZnVrQzQ4UkdtcGNDSU1SMkNHZyIsImkiOiI1ODk3MTc5NDM0In0.mZKZPfQyTYE3vEDXRhTGUjx_g82FQbw0qx3n3UW0aDs,CDL-A Team Truck Drivers - OTR,"KAG Food Products is currently hiring TEAMS Truck Drivers in your area! Join KAG today to take advantage of great pay, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer : Teams average $2,200 weekly each, $100K yearly 100% drop and hook – no touch freight Drivers are home often Weekly pay Delay & breakdown pay at $22/hour Increased pay for tanker experience a…",,1,76494.43,-89.679267,https://www.adzuna.com/land/ad/5897179434?se=cENfukC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=D1189EFC9E3B08C81669C9CD1CBE2B13F99833A9,76494.43,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Illinois', 'Sangamon County', 'Leland Grove']","Leland Grove, Sangamon County",
Adzuna::API::Response::Job,40.666149,5897179458,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE3OTQ1OCIsInMiOiJjRU5mdWtDNDhSR21wY0NJTVIyQ0dnIn0.IH8DtHUmpEQ5l7xf0Qjz2atlx5r-yMN7FbUf9yV89Ko,CDL-A Team Truck Drivers - OTR,"KAG Food Products is currently hiring TEAMS Truck Drivers in your area! Join KAG today to take advantage of great pay, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer : Teams average $2,200 weekly each, $100K yearly 100% drop and hook – no touch freight Drivers are home often Weekly pay Delay & breakdown pay at $22/hour Increased pay for tanker experience a…",,1,76687.92,-89.580098,https://www.adzuna.com/land/ad/5897179458?se=cENfukC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=9926F39AD7621C07E86ABDBC5835D72C61B51FD6,76687.92,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Illinois', 'Tazewell County', 'East Peoria']","East Peoria, Tazewell County",
Adzuna::API::Response::Job,38.810841,5897179479,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE3OTQ3OSIsInMiOiJjRU5mdWtDNDhSR21wY0NJTVIyQ0dnIn0.1oA6n-3FuuZw4DSCBPeRd6qFW7N2oTfQAARaiDf9E1k,CDL-A Company Truck Drivers,"KAG Food Products is currently hiring Company Truck Drivers in your area. Join KAG today to take advantage of great pay, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring OTR and Regional CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer : Regional Drivers .62 CPM Drivers are out 5-6 days/week OTR Drivers .65 CPM Drivers are out 2-3 weeks Weekly pay Delay & breakdown pay at $22/hour Assigned trucks, can take…",,1,68212.52,-94.927187,https://www.adzuna.com/land/ad/5897179479?se=cENfukC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=BD14D9DA767C9680964453FF2BD2CCBE41FB4C98,68212.52,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Kansas', 'Johnson County', 'Gardner']","Gardner, Johnson County",
Adzuna::API::Response::Job,37.006,5897179446,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE3OTQ0NiIsInMiOiJjRU5mdWtDNDhSR21wY0NJTVIyQ0dnIn0.kW3nG7_NAAPBWhuAKh6IBP3Eu4unSVgYAMvyCgJSLHI,CDL-A Company Truck Drivers,"KAG Food Products is currently hiring Company Truck Drivers in your area. Join KAG today to take advantage of great pay, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring OTR and Regional CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer : Regional Drivers .62 CPM Drivers are out 5-6 days/week OTR Drivers .65 CPM Drivers are out 2-3 weeks Weekly pay Delay & breakdown pay at $22/hour Assigned trucks, can take…",,1,67289.3,-94.32,https://www.adzuna.com/land/ad/5897179446?se=cENfukC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=01F6EC20EEC630F49B7B3B4A101FF044692E9DDF,67289.3,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Missouri', 'Newton County', 'Diamond']","Diamond, Newton County",
Adzuna::API::Response::Job,37.68807,5897179437,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0VOZnVrQzQ4UkdtcGNDSU1SMkNHZyIsImkiOiI1ODk3MTc5NDM3In0.7J7hL2ctYeMRNim1mO1gPfsR55FQ-v6uAmsrdoyqDc8,CDL-A Company Truck Drivers,"KAG Food Products is currently hiring Company Truck Drivers in your area. Join KAG today to take advantage of great pay, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring OTR and Regional CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer : Regional Drivers .62 CPM Drivers are out 5-6 days/week OTR Drivers .65 CPM Drivers are out 2-3 weeks Weekly pay Delay & breakdown pay at $22/hour Assigned trucks, can take…",,1,65890.71,-97.263655,https://www.adzuna.com/land/ad/5897179437?se=cENfukC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=6C28FA9142AF0C0B247D4E1680E093DF7386B99D,65890.71,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Kansas', 'Sedgwick County', 'Eastborough']","Eastborough, Sedgwick County",
Adzuna::API::Response::Job,38.810841,5897179494,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE3OTQ5NCIsInMiOiJjRU5mdWtDNDhSR21wY0NJTVIyQ0dnIn0.GctdWEr5wXX76iyMUqeJfVpP22LfUEuo5wAU7v-p-qU,CDL-A Truck Drivers - OTR,"KAG Food Products is currently hiring Company Truck Drivers in your area! Join KAG today to take advantage of great pay, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer: Average annual earnings: $95,000 Average weekly gross pay: $1,800 - $2,000 Delay & breakdown pay at $22/hour Weekly pay Assigned trucks , take trucks home with you 6 paid holidays Paid trai…",,1,76181.23,-94.927187,https://www.adzuna.com/land/ad/5897179494?se=cENfukC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=BCDB07D4B68FB31A00007664DD47BA1445856761,76181.23,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Kansas', 'Johnson County', 'Gardner']","Gardner, Johnson County",
Adzuna::API::Response::Job,39.117388,5897179484,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0VOZnVrQzQ4UkdtcGNDSU1SMkNHZyIsImkiOiI1ODk3MTc5NDg0In0.hWRfOg6frbLLFUAZ3xw5zMFVDaCSXfHee1oK8Ow3HCs,CDL-A Truck Drivers - OTR,"KAG Food Products is currently hiring Company Truck Drivers in your area! Join KAG today to take advantage of great pay, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer: Average annual earnings: $95,000 Average weekly gross pay: $1,800 - $2,000 Delay & breakdown pay at $22/hour Weekly pay Assigned trucks , take trucks home with you 6 paid holidays Paid trai…",,1,72826.77,-94.626957,https://www.adzuna.com/land/ad/5897179484?se=cENfukC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=13C616A78CA701703D52B0E0DEA4DD888C644AAC,72826.77,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Kansas', 'Wyandotte County', 'Kansas City']","Kansas City, Wyandotte County",
Adzuna::API::Response::Job,43.639,5897179452,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE3OTQ1MiIsInMiOiJjRU5mdWtDNDhSR21wY0NJTVIyQ0dnIn0.8PRQQ9KShqCdwF3kxfqcApbPEisc1kO9sABVKollXMQ,CDL-A Truck Drivers OTR,"KAG Food Products is currently hiring OTR Company Truck Drivers in Jacksonville, IL! Join KAG today to take advantage of great pay, home time, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring OTR CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer: Annual earnings: $95,000 Average weekly gross pay: $1,800-$2,000 100% all drop & hook - no touch freight Increased pay for tanker experience and/or industry experi…",,1,87423.63,-93.238,https://www.adzuna.com/land/ad/5897179452?se=cENfukC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=D6FC7E15D7BEFFA16049E6A8DEAC1D6C4701FB61,87423.63,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Freeborn County', 'Hayward']","Hayward, Freeborn County",
Adzuna::API::Response::Job,,5897179438,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE3OTQzOCIsInMiOiJjRU5mdWtDNDhSR21wY0NJTVIyQ0dnIn0.YzPNyBXbxu2vAtjkneshifZhb1qE-V6TLsf9WmVrk6U,CDL-A Company Truck Drivers,"KAG Food Products is currently hiring Company Truck Drivers in your area. Join KAG today to take advantage of great pay, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring OTR and Regional CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer : Regional Drivers .62 CPM Drivers are out 5-6 days/week OTR Drivers .65 CPM Drivers are out 2-3 weeks Weekly pay Delay & breakdown pay at $22/hour Assigned trucks, can take…",,1,69081.85,,https://www.adzuna.com/land/ad/5897179438?se=cENfukC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=CDCCD3E5016668E72773E2417D4312D5D40FF3E5,69081.85,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,['US'],US,
Adzuna::API::Response::Job,40.081,5897179454,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE3OTQ1NCIsInMiOiJjRU5mdWtDNDhSR21wY0NJTVIyQ0dnIn0.HxYbL3JyQgyHm6ZeYTsMR4Y3Rc-h51nzVM8rB1SAvTo,CDL-A Truck Drivers - OTR,"KAG Food Products is currently hiring CDL-A Company Truck Drivers in your area! Join KAG today to take advantage of great pay, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer : Average annual earnings: $90,000 Average weekly gross pay: $1,700 - $1,900 Weekly pay Delay & breakdown pay at $22/hour All drop and hook Assigned trucks We reimburse for TWIC and Pa…",,1,70742.74,-82.938,https://www.adzuna.com/land/ad/5897179454?se=cENfukC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=37C392682421C876AFC80645A4F8F7A555515B00,70742.74,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Ohio', 'Franklin County', 'Minerva Park']","Minerva Park, Franklin County",
Adzuna::API::Response::Job,39.771425,5897179474,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE3OTQ3NCIsInMiOiJjRU5mdWtDNDhSR21wY0NJTVIyQ0dnIn0.3v3b69UeDk--6Kb5U-33OAcU_tDkwcOxt2grJtKFtZs,CDL-A Team Truck Drivers - OTR,"KAG Food Products is currently hiring TEAMS Truck Drivers in your area! Join KAG today to take advantage of great pay, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer : Teams average $2,200 weekly each, $100K yearly 100% drop and hook – no touch freight Drivers are home often Weekly pay Delay & breakdown pay at $22/hour Increased pay for tanker experience a…",,1,77026.84,-88.874241,https://www.adzuna.com/land/ad/5897179474?se=cENfukC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=220415C3D21D84D7E738FD4F9909B11AD540A4E3,77026.84,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Illinois', 'Macon County', 'Mt Zion']","Mt Zion, Macon County",
Adzuna::API::Response::Job,40.692538,5897179459,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE3OTQ1OSIsInMiOiJjRU5mdWtDNDhSR21wY0NJTVIyQ0dnIn0.BfKPScJA5suQ6DEJxQkwM0pHIH4JzbWYKLMmTP6SQWo,CDL-A Team Truck Drivers - OTR,"KAG Food Products is currently hiring TEAMS Truck Drivers in your area! Join KAG today to take advantage of great pay, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer : Teams average $2,200 weekly each, $100K yearly 100% drop and hook – no touch freight Drivers are home often Weekly pay Delay & breakdown pay at $22/hour Increased pay for tanker experience a…",,1,77471.08,-89.627877,https://www.adzuna.com/land/ad/5897179459?se=cENfukC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=9625D77549C33B973C70FEAFFC6B64E4E2304965,77471.08,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'West Peoria']","West Peoria, Peoria County",
Adzuna::API::Response::Job,43.725513,5897179449,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE3OTQ0OSIsInMiOiJjRU5mdWtDNDhSR21wY0NJTVIyQ0dnIn0.5-MH4HmDXSRZQ4u5xGlvWz5F9l3khcRYvom1pCGnoyg,CDL-A Truck Drivers OTR,"KAG Food Products is currently hiring OTR Company Truck Drivers in Jacksonville, IL! Join KAG today to take advantage of great pay, home time, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring OTR CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer: Annual earnings: $95,000 Average weekly gross pay: $1,800-$2,000 100% all drop & hook - no touch freight Increased pay for tanker experience and/or industry experi…",,1,81730.38,-93.451881,https://www.adzuna.com/land/ad/5897179449?se=cENfukC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=417105900355CE2B2C1967C0E8B985831A1471BD,81730.38,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Freeborn County', 'Manchester']","Manchester, Freeborn County",
Adzuna::API::Response::Job,36.042025,5897179488,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE3OTQ4OCIsInMiOiJjRU5mdWtDNDhSR21wY0NJTVIyQ0dnIn0.sRIskV8W2J0p3kxaK69eVEVH7QRfk730Yj2XY_s15T8,CDL-A Company Truck Drivers,"KAG Food Products is currently hiring Company Truck Drivers in your area. Join KAG today to take advantage of great pay, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring OTR and Regional CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer : Regional Drivers .62 CPM Drivers are out 5-6 days/week OTR Drivers .65 CPM Drivers are out 2-3 weeks Weekly pay Delay & breakdown pay at $22/hour Assigned trucks, can take…",,1,64090.37,-94.247152,https://www.adzuna.com/land/ad/5897179488?se=cENfukC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=F93A5B3FBDE157ECB055E678F22E5305551A00F9,64090.37,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Arkansas', 'Washington County', 'Farmington']","Farmington, Washington County",
Adzuna::API::Response::Job,35.518668,5897179464,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0VOZnVrQzQ4UkdtcGNDSU1SMkNHZyIsImkiOiI1ODk3MTc5NDY0In0.goltNfQxuOyiI2lWNCZSeoW3uwGZMfz8AkzkjBzAGWg,CDL-A Truck Drivers - OTR,"KAG Food Products is currently hiring Company Truck Drivers in your area! Join KAG today to take advantage of great pay, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer: Average annual earnings: $95,000 Average weekly gross pay: $1,800 - $2,000 Delay & breakdown pay at $22/hour Weekly pay Assigned trucks , take trucks home with you 6 paid holidays Paid trai…",,1,70794.85,-97.632264,https://www.adzuna.com/land/ad/5897179464?se=cENfukC48RGmpcCIMR2CGg&utm_medium=api&utm_source=abfa41a4&v=9A856598FEF292097F719295F77BAB6DD666C33A,70794.85,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Oklahoma County', 'Bethany']","Bethany, Oklahoma County",
Adzuna::API::Response::Job,39.142908,5897179483,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE3OTQ4MyIsInMiOiIwbnhQdTBDNDhSR3Z0cnhod1pvZ2tRIn0.HREnFMNLFzwLQVixywlYeDKTfTQbmF6cu3gBtw1_Obk,CDL-A Truck Drivers - OTR,"KAG Food Products is currently hiring Company Truck Drivers in your area! Join KAG today to take advantage of great pay, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer: Average annual earnings: $95,000 Average weekly gross pay: $1,800 - $2,000 Delay & breakdown pay at $22/hour Weekly pay Assigned trucks , take trucks home with you 6 paid holidays Paid trai…",,1,70709.36,-94.572978,https://www.adzuna.com/land/ad/5897179483?se=0nxPu0C48RGvtrxhwZogkQ&utm_medium=api&utm_source=abfa41a4&v=56734F1E4192AEAD7F8451BC4C59561953947855,70709.36,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Missouri', 'Clay County', 'North Kansas City']","North Kansas City, Clay County",
Adzuna::API::Response::Job,36.13,5897179489,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMG54UHUwQzQ4Ukd2dHJ4aHdab2drUSIsImkiOiI1ODk3MTc5NDg5In0.zeMwGUD2gx_emIziqR8nzV1Aqo77MUrC7PIy1imW1tE,CDL-A Company Truck Drivers,"KAG Food Products is currently hiring Company Truck Drivers in your area. Join KAG today to take advantage of great pay, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring OTR and Regional CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer : Regional Drivers .62 CPM Drivers are out 5-6 days/week OTR Drivers .65 CPM Drivers are out 2-3 weeks Weekly pay Delay & breakdown pay at $22/hour Assigned trucks, can take…",,1,61361.98,-94.17,https://www.adzuna.com/land/ad/5897179489?se=0nxPu0C48RGvtrxhwZogkQ&utm_medium=api&utm_source=abfa41a4&v=B46C3399BE3876B7A6B098A2E326B757F82A97A0,61361.98,2026-09-24T13:16:14Z,Adzuna::API::Response::Company,Kenan Advantage Group,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Arkansas', 'Washington County', 'Johnson']","Johnson, Washington County",
Adzuna::API::Response::Job,,5897179403,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE3OTQwMyIsInMiOiIwbnhQdTBDNDhSR3Z0cnhod1pvZ2tRIn0.I4InY23ilnwp2QrzuDQ8KTsa5LSr90wQKZmimLMclTI,CDL-A Truck Drivers OTR,"KAG Food Products is currently hiring OTR Company Truck Drivers in Jacksonville, IL! Join KAG today to take advantage of great pay, home time, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring OTR CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer: Annual earnings: $95,000 Average weekly gross pay: $1,800-$2,000 100% all drop & hook - no touch freight Increased pay for tanker experience and/or industry experi…",,1,80562.16,,https://www.adzuna.com/land/ad/5897179403?se=0nxPu0C48RGvtrxhwZogkQ&utm_medium=api&utm_source=abfa41a4&v=57DB1142540A6C7A9F1AC373D0460C170025380C,80562.16,2026-09-24T13:16:13Z,Adzuna::API::Response::Company,Kenan Advantage Group,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,['US'],US,
Adzuna::API::Response::Job,36.24204,5897179409,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMG54UHUwQzQ4Ukd2dHJ4aHdab2drUSIsImkiOiI1ODk3MTc5NDA5In0.1vA_LZxlKw6WDvbQalGbrvf6CfAQv0ak0TfFKvpkavE,CDL-A Company Truck Drivers,"KAG Food Products is currently hiring Company Truck Drivers in your area. Join KAG today to take advantage of great pay, competitive benefits packages, supportive terminal managers and great equipment! Currently hiring OTR and Regional CDL-A Truck Drivers! Text APPLY to (330) 681-1554 to get your quick app started! We Offer : Regional Drivers .62 CPM Drivers are out 5-6 days/week OTR Drivers .65 CPM Drivers are out 2-3 weeks Weekly pay Delay & breakdown pay at $22/hour Assigned trucks, can take…",,1,65704.97,-95.97583,https://www.adzuna.com/land/ad/5897179409?se=0nxPu0C48RGvtrxhwZogkQ&utm_medium=api&utm_source=abfa41a4&v=1949B5D500013B4472AA4651FAFAFFC3C9CB0525,65704.97,2026-09-24T13:16:13Z,Adzuna::API::Response::Company,Kenan Advantage Group,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Tulsa County', 'Turley']","Turley, Tulsa County",
