longitude,__CLASS__,redirect_url,id,adref,created,salary_max,salary_min,description,title,salary_is_predicted,latitude,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,location.display_name,location.area,location.__CLASS__,contract_time,contract_type
-94.861326,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239777?se=4PDjS3cr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=B04E37B1B35561D3369D1BF4A1371A7CAC596CE8,5682239777,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjIzOTc3NyIsInMiOiI0UERqUzNjcjhSR2ZXSXMtX25Qd1dnIn0._eT99EBhT0HCx1FfofrIbt1OslK4cJhM8unqKl7qk94,2026-03-29T08:52:37Z,56817.05,56817.05,Description Summary: Manages the nursing services and staff for a department; ensures quality and full compliance with relevant policies and standards. Responsibilities: - Implementing and monitoring programs and practices for the delivery of safe and efficient quality nursing care for patients and their families - Ensuring consistent application of nursing services policies and standards throughout the organization - Monitoring patient outcomes and quality and effectiveness of nursing care - O…,Clinical Director - Cardiology Cath,1,32.527924,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CHRISTUS Health,"White Oak, Gregg County","['US', 'Texas', 'Gregg County', 'White Oak']",Adzuna::API::Response::Location,full_time,
-95.299796,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239791?se=4PDjS3cr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=06D7FDBE1891BC817D6A19AF5C9E209919ADC233,5682239791,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNFBEalMzY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjM5NzkxIn0.OuiNe16r5yRZYpjgykuSBYEz1b2--gx3srCMiTQS28Q,2026-03-29T08:52:37Z,13244.79,13244.79,"Description Summary: This position will offer the intern the opportunity to work on various education and process improvement projects as well as conduct research that will be used in creating and implementing new educational opportunities within the system and the community. Responsibilities: - Meets expectations of the applicable OneCHRISTUS Competencies: Leader of Self, Leader of Others, or Leader of Leaders Requirements: - High School Diploma Work Schedule: PRN Work Type: Per Diem As Needed",Echocardiogram Technician Extern,1,32.324386,Adzuna::API::Response::Category,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Company,CHRISTUS Health,"Tyler, Smith County","['US', 'Texas', 'Smith County', 'Tyler']",Adzuna::API::Response::Location,,contract
-94.239698,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239739?se=4PDjS3cr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=BE283113DB7869D9223F217FA26F12C2D6ACB303,5682239739,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNFBEalMzY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjM5NzM5In0.osUnkSQF63Ov87RO_j0L5nG5Cvowx_jMHzZsnKb_Qz8,2026-03-29T08:52:37Z,47940.58,47940.58,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. Multiple ways to earn: Whether you’re delivering meals, groceries, o…",Delivery Driver - Full-Time (2nd shift),1,36.187614,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,Adzuna::API::Response::Company,DoorDash,"Springdale, Washington County","['US', 'Arkansas', 'Washington County', 'Springdale']",Adzuna::API::Response::Location,part_time,
-89.152818,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239730?se=4PDjS3cr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=D7BCA817712922B1E62C92C8DA8F5295998F76C2,5682239730,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNFBEalMzY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjM5NzMwIn0.nMlMIKwQ8X0-juc6czMBYgn8B74c_eqGd1O8xzdXKJs,2026-03-29T08:52:37Z,52114.69,52114.69,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. Multiple ways to earn: Whether you’re delivering meals, groceries, o…",DoorDash Drivers in,1,30.350475,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,Adzuna::API::Response::Company,DoorDash,"Long Beach, Harrison County","['US', 'Mississippi', 'Harrison County', 'Long Beach']",Adzuna::API::Response::Location,part_time,
-105.960265,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239815?se=4PDjS3cr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=053208D18A06E8F3F39AF9A2A4E007A987340C37,5682239815,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjIzOTgxNSIsInMiOiI0UERqUzNjcjhSR2ZXSXMtX25Qd1dnIn0.thdcsaWXnTFkpQnXkznPrUDV8G0PUShoW9zHCTsMC28,2026-03-29T08:52:37Z,22621.72,22621.72,"Description Summary: The Radiology Technologist will perform a wide variety of routine and advanced imaging procedures, will provide support for other imaging technologists as needed, and help to facilitate smooth and efficient patient flow. The technologist will demonstrate flexibility by working other shifts and/or at other campuses as needed or required. The technologist must be able to troubleshoot basic maintenance, participate in QA, and resolve issues related to image processing and the …",Radiology Technologist - Radiology Diagnostic,1,32.899533,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CHRISTUS Health,"Alamogordo, Otero County","['US', 'New Mexico', 'Otero County', 'Alamogordo']",Adzuna::API::Response::Location,full_time,
-95.270504,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239797?se=4PDjS3cr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=E68DCB474DC07E2D2C49546677919F23AAD691B0,5682239797,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjIzOTc5NyIsInMiOiI0UERqUzNjcjhSR2ZXSXMtX25Qd1dnIn0.ZEXHbO3lIGTm66XtSI9PYU_WVRlU2bZCKwsbcc5r9dE,2026-03-29T08:52:37Z,13972.72,13972.72,"Description Summary: This Job performs all routine and complicated laboratory procedures including specimen processing and handling, testing of patient specimens, calculating, and reporting of results, performance of quality control procedures, operation and maintenance of instruments and equipment, assisting in the development of new procedures and protocols, may perform phlebotomy and other patient-oriented tasks, and may perform other related duties as requested or directed. Responsibilities…",Clinical Laboratory Scientist Ii - Lab Admingeneral,1,31.963778,Adzuna::API::Response::Category,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Company,CHRISTUS Health,"Jacksonville, Cherokee County","['US', 'Texas', 'Cherokee County', 'Jacksonville']",Adzuna::API::Response::Location,full_time,
-82.654283,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239778?se=BnzcTHcr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=1C4E484E4C108DD39C4096804772BD64DE6BB560,5682239778,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm56Y1RIY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjM5Nzc4In0.Z2_D1LWqq-unWMH2DCwFlBFOUvsfR8eztrRlapOjLWU,2026-03-29T08:52:37Z,52952.8,52952.8,"We are a leading long-term care facility dedicated to providing compassionate, high-quality care to our residents. We specialize in rehabilitation services, helping individuals recover and thrive in a supportive, patient-centered environment. Join our team of dedicated healthcare professionals and make a meaningful impact in the lives of our residents. We are seeking a skilled and compassionate Licensed Practical Nurse (LPN) to join our interdisciplinary team. The LPN will provide direct nursin…",Licensed practical nurse rehabilitation and nursing care center,1,28.963213,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Crystal River Health And Rehabilitation Center,"Crystal River, Citrus County","['US', 'Florida', 'Citrus County', 'Crystal River']",Adzuna::API::Response::Location,full_time,
-75.164753,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239783?se=BnzcTHcr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=7C914EB71BB3606F2324B8798397FC09BF1B4E81,5682239783,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjIzOTc4MyIsInMiOiJCbnpjVEhjcjhSR2ZXSXMtX25Qd1dnIn0.SGqHxjx_q7Xx9bVOVlhcryp2-cq6xyJGo9BM_eqDcw4,2026-03-29T08:52:37Z,58427.39,58427.39,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. - Multiple ways to earn: Whether you’re delivering meals, groceries,…",Drive with DoorDash - Sign Up in Minutes,1,39.955624,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,Adzuna::API::Response::Company,DoorDash,"Philadelphia, Philadelphia County","['US', 'Pennsylvania', 'Philadelphia County', 'Philadelphia']",Adzuna::API::Response::Location,part_time,
,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239755?se=BnzcTHcr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=2E68D5CFF9C1C4709EBFBFC2136491A218599306,5682239755,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm56Y1RIY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjM5NzU1In0.A-sx2ziXhOpoVlEd3oK4OZD-5gNZiu75FG9sK7WvBjU,2026-03-29T08:52:37Z,23696.51,23696.51,"Description Summary: The Ultrasound Technologist will perform a wide variety of routine and advanced imaging procedures, will provide support for other imaging technologists as needed, and help to facilitate smooth and efficient patient flow. The Ultrasound Technologist must be able to handle the movement, set-up, and operation of medical ultrasound equipment. The technologist will demonstrate flexibility by working other shifts and/or at other campuses as needed or required. The technologist m…","Ultrasound Technologist, Imaging Ultrasound - Full Time",1,,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CHRISTUS Health,US,['US'],Adzuna::API::Response::Location,full_time,
-98.522671,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239766?se=BnzcTHcr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=C3C8EFDD2C1B53DED7C112E07AE1DB6707012D93,5682239766,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjIzOTc2NiIsInMiOiJCbnpjVEhjcjhSR2ZXSXMtX25Qd1dnIn0.7We96yl_apAerL3l1qzyghgEcemhTc8mjo7tlUh41qU,2026-03-29T08:52:37Z,8460.57,8460.57,Description Summary: The Certified Medical Assistant will perform various services and related activities in support of patient care including accurate data entry for patient registration and insurance verification. The Certified Medical Assistant demonstrates the ability to use good judgment and communicates effectively with all patients; families; licensedpersonnel; insurance companies andthird-party payers. Demonstrates a professional and caring manner. Responsibilities: - Meets expectations…,Medical Assistant Certified - Pediatric Neurosurgery,1,29.46357,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CHRISTUS Health,"San Antonio, Bexar County","['US', 'Texas', 'Bexar County', 'San Antonio']",Adzuna::API::Response::Location,full_time,
-97.012815,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239742?se=BnzcTHcr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=A0120E8EE547264F80BBDF748FA0FBEA7CFCFE0A,5682239742,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm56Y1RIY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjM5NzQyIn0.Cn7KkoiB_-emGUD5ijfAxqhxOCAPhs17SiZCwxt8a2o,2026-03-29T08:52:37Z,64612.44,64612.44,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. - Multiple ways to earn: Whether you’re delivering meals, groceries,…",Delivery Driver - Sign Up in Minutes,1,37.519464,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,Adzuna::API::Response::Company,DoorDash,"Douglass, Butler County","['US', 'Kansas', 'Butler County', 'Douglass']",Adzuna::API::Response::Location,part_time,
-106.0275,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239787?se=BnzcTHcr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=7A23FBD99393251E7CEBBE9E3230C37173FC4571,5682239787,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm56Y1RIY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjM5Nzg3In0.lG8Opy-r0yH1IX3EPfaI1XKxK3llnhvzOpGTWy3fUm4,2026-03-29T08:52:37Z,14129.77,14129.77,Description Summary: Performs a variety of technical duties to assist in preparing and caring for pre-operative patients. Prepares patient skin for surgery in accordance with hospital standards. Maintains aseptic techniques; actively monitors situations that could lead to breaches in aseptic technique. Provides comfort and support for pre-operative patients by demonstrating sensitivity to patient care and privacy. Transports patients to and from the Operating Room suite. Positions patients acco…,"Cst, Certified Surgical Technologist - Santa Rosa Surgery Center",1,37.020833,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CHRISTUS Health,"San Antonio, Conejos County","['US', 'Colorado', 'Conejos County', 'San Antonio']",Adzuna::API::Response::Location,,
,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239775?se=BnzcTHcr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=A9F29911880290F8B9CFDD340D6122EAB085D318,5682239775,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjIzOTc3NSIsInMiOiJCbnpjVEhjcjhSR2ZXSXMtX25Qd1dnIn0.Xis2Jti-Yv_MGh1Nm5UG0VdL_ZcRwzrbFsVMDbTv_BI,2026-03-29T08:52:37Z,16931.33,16931.33,"Description Cardiology NP/PA – CHRISTUS Health, Alexandria, Louisiana Robust Multispecialty Network: Over 1,000 physicians and advanced practice providers across 41 specialties in 82 clinic locations throughout Northeast Texas. Physician-Led Organization: Clinicians have a seat at the table through our Physician Board of Directors. AI-Enabled Documentation Support: We use an AI-powered clinical documentation solution that saves time and lets you focus on patients, not paperwork. - Compensation …",Np/Pa - Cardiology,1,,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CHRISTUS Health,US,['US'],Adzuna::API::Response::Location,full_time,
-85.273624,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239728?se=BnzcTHcr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=C64EDE3CE1744104707A16009DF5DAACD6769F55,5682239728,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm56Y1RIY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjM5NzI4In0.eS4Bb-d1sywlRUluSc2RNSnw8iIydoJBsbBzS5uk1tc,2026-03-29T08:52:37Z,66772.2,66772.2,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. - Multiple ways to earn: Whether you’re delivering meals, groceries,…",Delivery Driver - Be Your Own Boss,1,34.93652,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,Adzuna::API::Response::Company,DoorDash,"Rossville, Walker County","['US', 'Georgia', 'Walker County', 'Rossville']",Adzuna::API::Response::Location,part_time,
-93.9056,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239726?se=BnzcTHcr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=EA76551B9C30898D3886B303B989A41274E717AA,5682239726,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm56Y1RIY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjM5NzI2In0.cRZZzpKSCA2xR8ODtLY5JuphHQS1NqD8r32WUiUJk8w,2026-03-29T08:52:37Z,57631.0,57631.0,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. Multiple ways to earn: Whether you’re delivering meals, groceries, o…",DoorDash Driver,1,41.8452,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,Adzuna::API::Response::Company,DoorDash,"Woodward, Dallas County","['US', 'Iowa', 'Dallas County', 'Woodward']",Adzuna::API::Response::Location,part_time,
-88.038754,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239821?se=BnzcTHcr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=49A94152C0D7EE2518E30C7C96C6721283768B34,5682239821,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjIzOTgyMSIsInMiOiJCbnpjVEhjcjhSR2ZXSXMtX25Qd1dnIn0.m0VIs4u9ExZaeMZxQuajyns3HAPgjKt5ddJ0p-hWIg0,2026-03-29T08:52:37Z,51745.34,51745.34,"We are seeking applicants for Treatment / Wound Care Nurse, LPN Under the direction of the Director of Nursing or Assistant Director of Nursing, the Treatment Nurse is responsible for the skin care to residents under the medical direction and supervision of the residents’ attending physicians, or the Medical Director of the facility, with an emphasis on treatment and therapy of skin disorders. Current LPN license by State required with experience in the long term care or working with the geriat…",Care - licensed practical nurse - nursing,1,30.705883,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Gulf Coast Health And Rehabilitation LLC,"Mobile, Mobile County","['US', 'Alabama', 'Mobile County', 'Mobile']",Adzuna::API::Response::Location,full_time,
-94.017453,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239747?se=BnzcTHcr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=5C91DD7E8952EB8B5E327EA269433A66519D20CC,5682239747,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm56Y1RIY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjM5NzQ3In0.ZkDcZURovejm2grV7CNoj5QPn99ucJYd5KVyR5w13Qs,2026-03-29T08:52:37Z,46916.18,46916.18,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. - Multiple ways to earn: Whether you’re delivering meals, groceries,…",Restaurant Delivery - Work When you want,1,41.614433,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,Adzuna::API::Response::Company,DoorDash,"Adel, Dallas County","['US', 'Iowa', 'Dallas County', 'Adel']",Adzuna::API::Response::Location,part_time,
-94.235623,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239756?se=BnzcTHcr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=6FD73F01683ABF7D9D8A98608DE35225F23F9093,5682239756,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjIzOTc1NiIsInMiOiJCbnpjVEhjcjhSR2ZXSXMtX25Qd1dnIn0.3aGQVOz8W66-wHsuo2AfZWEMQ2ViDNg-44CeYPYnY9g,2026-03-29T08:52:37Z,13122.16,13122.16,"Description Summary: All pharmacy technicians work under the direction of Clinical Pharmacists to provide pharmacy services with compassion, excellence, and efficiency. Responsibilities: - Meets expectations of the applicable OneCHRISTUS Competencies: Leader of Self, Leader of Others, or Leader of Leaders. - Must be 18 years or older. Operational Duties and Responsibilities - Pharmacy Technicians perform ONLY non-judgmental technical duties under the direct supervision of a pharmacist. - Prepar…",Pharmacy Technician I Certified - General Pharmacy - Full Time,1,33.367182,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CHRISTUS Health,"Texarkana, Bowie County","['US', 'Texas', 'Bowie County', 'Texarkana']",Adzuna::API::Response::Location,full_time,
-75.889703,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239716?se=BnzcTHcr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=05724D87C28638A42E96FEC1E1CD21313AF76856,5682239716,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjIzOTcxNiIsInMiOiJCbnpjVEhjcjhSR2ZXSXMtX25Qd1dnIn0.Dk1zc-KC0KdSl7kaTxj-eqeREfAUKjiLqG-03O0dNtQ,2026-03-29T08:52:36Z,77713.05,77713.05,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. - Multiple ways to earn: Whether you’re delivering meals, groceries,…",Restaurant Delivery - Start Earning Quickly,1,41.242294,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,Adzuna::API::Response::Company,DoorDash,"Wilkes Barre, Luzerne County","['US', 'Pennsylvania', 'Luzerne County', 'Wilkes Barre']",Adzuna::API::Response::Location,part_time,
-75.738248,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239721?se=BnzcTHcr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=CEF581727BB5D312C7FEE480E8BAA008309B6FCB,5682239721,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm56Y1RIY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjM5NzIxIn0.ebkIZfDhQ5j561mmzG7LUbSaOgPhrgUXafTHPk1r16I,2026-03-29T08:52:36Z,43867.32,43867.32,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. - Multiple ways to earn: Whether you’re delivering meals, groceries,…",Drive with DoorDash - Work When you want,1,41.353413,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,Adzuna::API::Response::Company,DoorDash,"Moosic, Lackawanna County","['US', 'Pennsylvania', 'Lackawanna County', 'Moosic']",Adzuna::API::Response::Location,part_time,
-85.319421,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239701?se=BnzcTHcr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=A8BC91CF6B45D0F366AA0B2F6FB814F744E2F641,5682239701,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm56Y1RIY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjM5NzAxIn0.xWCfWXAb7QkIP4f7O5Bd6VdKR38slEX88JHUw-DbPqw,2026-03-29T08:52:36Z,47628.06,47628.06,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. - Multiple ways to earn: Whether you’re delivering meals, groceries,…",Restaurant Delivery - Drive with DoorDash,1,41.230603,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,Adzuna::API::Response::Company,DoorDash,"Churubusco, Whitley County","['US', 'Indiana', 'Whitley County', 'Churubusco']",Adzuna::API::Response::Location,part_time,
-85.014412,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239692?se=BnzcTHcr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=7CEA240E3EC87BC1DCA8754B5256273FC20D8FD2,5682239692,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm56Y1RIY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjM5NjkyIn0.3EQ5cnqigYXyHPLzWLeuXGobf29_YbHz4k3WSXIbuYk,2026-03-29T08:52:36Z,56120.85,56120.85,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. Multiple ways to earn: Whether you’re delivering meals, groceries, o…",DoorDash Driver,1,41.070604,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,Adzuna::API::Response::Company,DoorDash,"New Haven, Allen County","['US', 'Indiana', 'Allen County', 'New Haven']",Adzuna::API::Response::Location,part_time,
-89.376159,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239672?se=BnzcTHcr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=24599E51807D563A47047E7F670798FC1B2A61B8,5682239672,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm56Y1RIY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjM5NjcyIn0.mmp5oESxHVjHZjjmB5KJK1wHrwua64LFErR-6AhCf00,2026-03-29T08:52:36Z,59052.56,59052.56,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. Multiple ways to earn: Whether you’re delivering meals, groceries, o…",Food Delivery Driver (Dasher),1,30.286863,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,Adzuna::API::Response::Company,DoorDash,"Waveland, Hancock County","['US', 'Mississippi', 'Hancock County', 'Waveland']",Adzuna::API::Response::Location,part_time,
-94.296,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682239715?se=BnzcTHcr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=FA1974A1668D49F267848632EF77A047A37AF8B4,5682239715,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjIzOTcxNSIsInMiOiJCbnpjVEhjcjhSR2ZXSXMtX25Qd1dnIn0.A0j7le_GpO-ibvgRSNHVs-PAOjXSaPnq3S-E9cxhlhE,2026-03-29T08:52:36Z,63349.5,63349.5,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. - Multiple ways to earn: Whether you’re delivering meals, groceries,…",Restaurant Delivery - Be Your Own Boss,1,33.939,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,Adzuna::API::Response::Company,DoorDash,"Horatio, Sevier County","['US', 'Arkansas', 'Sevier County', 'Horatio']",Adzuna::API::Response::Location,part_time,
