__CLASS__,redirect_url,id,title,latitude,description,created,longitude,adref,salary_max,salary_min,salary_is_predicted,location.display_name,location.area,location.__CLASS__,company.display_name,company.__CLASS__,category.tag,category.__CLASS__,category.label,contract_time,contract_type
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704523042?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=2FADAC2075B11BF74755AE0B50F126F83EBC5519,5704523042,Local Contract Nurse RN - Endoscopy,,"Job Description Host Healthcare is seeking a local contract nurse RN Endoscopy for a local contract nursing job in New York, New York. Job Description & Requirements - Specialty: Endoscopy - Discipline: RN - Start Date: 05/18/2026 - Duration: 13 weeks - 38 hours per week - Shift: 8 hours, days - Employment Type: Local Contract Host Healthcare Job ID La1fVX000003B1GnYAK. Pay package is based on 8 hour shifts and 38 hours per week (subject to confirmation) with tax-free stipend amount to be deter…",2026-04-19T08:54:27Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWWhvOW9mZzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTIzMDQyIn0.8hIbxOCUVswz2iZVdolT0B82xrjBGO0kA_G6qiIoc2A,56011.56,56011.56,1,"New York City, New York","['US', 'New York', 'New York City']",Adzuna::API::Response::Location,Host Healthcare,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704523039?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=74653639D68B63834C32D41979760F80465B91B2,5704523039,Travel Nurse RN - Telemetry,28.060015,"Job Description Medasource is seeking a travel nurse RN Telemetry for a travel nursing job in Melbourne, Florida. Job Description & Requirements - Specialty: Telemetry - Discipline: RN - Start Date: 05/11/2026 - Duration: 1 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel EEO: We are committed to creating an inclusive environment for all employees and applicants. We do not discriminate on the basis of race, color, religion, creed, sex, sexual orientation, gender ide…",2026-04-19T08:54:27Z,-80.621591,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMzAzOSIsInMiOiJZaG85b2ZnNzhSR1ozTDlrRGV0RzNnIn0.qADhOWD67FJoGwul97h-dit1ji4DDeDXVwkCKb75IzM,34863.44,34863.44,1,"Melbourne, Brevard County","['US', 'Florida', 'Brevard County', 'Melbourne']",Adzuna::API::Response::Location,Medasource,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704523040?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=77CB69AEE8E4FF9E72C070677B20D8591FC2C4D8,5704523040,Registered Nurse (RN) - Home Health,39.900076,"Job Description Graham Healthcare Group is seeking a Registered Nurse (RN) Home Health for a nursing job in Uniontown, Pennsylvania. Job Description & Requirements - Specialty: Home Health - Discipline: RN - Duration: Ongoing - 40 hours per week - Shift: 8 hours - Employment Type: Staff At AHN Healthcare@Home, we’re expanding our exceptional care team. In partnership with Allegheny Health Network, we’re a nationally recognized leader in home health and hospice care—and a consistent Top Workplac…",2026-04-19T08:54:27Z,-79.716433,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMzA0MCIsInMiOiJZaG85b2ZnNzhSR1ozTDlrRGV0RzNnIn0.oWIdxmzThk2-t9IwbhTAqNty1pXWf-dFBkLanYYSxBc,46006.94,46006.94,1,"Uniontown, Fayette County","['US', 'Pennsylvania', 'Fayette County', 'Uniontown']",Adzuna::API::Response::Location,Graham Healthcare Group,Adzuna::API::Response::Company,accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704523022?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=092D77A57A58DB2F67816C54B350E67755B84DB0,5704523022,Travel Nurse RN - Clinic,44.088606,"Job Description LanceSoft is seeking a travel nurse RN Clinic for a travel nursing job in Manitowoc, Wisconsin. Job Description & Requirements - Specialty: Clinic - Discipline: RN - Start Date: 05/10/2026 - Duration: 13 weeks - 40 hours per week - Shift: 8 hours, days, rotating - Employment Type: Travel Skills: Required Skills & Experience: -Excellent communication skills with the ability to effectively interact with patients, caregivers, and healthcare professionals. -Strong organizational ski…",2026-04-19T08:54:25Z,-87.657584,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMzAyMiIsInMiOiJZaG85b2ZnNzhSR1ozTDlrRGV0RzNnIn0.6_2d1Wr_abchnkMMsDPUOo6raFd6X9VQBMmvtEJ8iAk,53765.76,53765.76,1,"Manitowoc, Manitowoc County","['US', 'Wisconsin', 'Manitowoc County', 'Manitowoc']",Adzuna::API::Response::Location,LanceSoft,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,contract
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704523024?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=904BF6874BE50A589B771052F494840DDBFBD972,5704523024,Travel Nurse RN - Long Term Care,48.200531,"Job Description Uniti Med is seeking a travel nurse RN Long Term Care for a travel nursing job in Kalispell, Montana. Job Description & Requirements - Specialty: Long Term Care - Discipline: RN - Start Date: 05/12/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, days - Employment Type: Travel Benefits: - Day 1 Insurance - Cigna medical, MetLife dental and vision insurance - License reimbursement for new licenses needed for each assignment - Discounts with hotels and rental cars …",2026-04-19T08:54:25Z,-114.315102,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMzAyNCIsInMiOiJZaG85b2ZnNzhSR1ozTDlrRGV0RzNnIn0.0V2UZF8_SPGg2Zr5I77w-nHcm60jXlHYZwUDPATZnr4,83122.1,83122.1,1,"Kalispell, Flathead County","['US', 'Montana', 'Flathead County', 'Kalispell']",Adzuna::API::Response::Location,Uniti Med,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5704523026?utm_medium=api&utm_source=abfa41a4,5704523026,Medical Technologist PRN,38.94918,"Introduction Last year our HCA Healthcare colleagues invested over 156,000 hours volunteering in our communities. As a Medical Technologist PRN with Overland Park Regional Medical Center you can be a part of an organization that is devoted to giving back! Benefits Overland Park Regional Medical Center offers a total rewards package that supports the health, life, career and retirement of our colleagues. The available plans and programs include: Comprehensive medical coverage that covers many co…",2026-04-19T08:54:25Z,-94.74246,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMzAyNiIsInMiOiJZaG85b2ZnNzhSR1ozTDlrRGV0RzNnIn0.qgv-VnetMIEJl8Vhu_cqZLJCngdIV4OK9yM17qa5aco,77862.3,77862.3,1,"Quivira, Johnson County","['US', 'Kansas', 'Johnson County', 'Quivira']",Adzuna::API::Response::Location,Overland Park Regional Medical Center,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,part_time,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704523028?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=1D07969D1B4073E7147B935926E31DB5E6CB9018,5704523028,Travel Rehabilitation Registered Nurse,35.284205,"Job Description Anders Group is seeking a travel nurse RN Rehabilitation for a travel nursing job in Rio Rancho, New Mexico. Job Description & Requirements - Specialty: Rehabilitation - Discipline: RN - Start Date: 05/25/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel Anders Group Job ID 1013423. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title:…",2026-04-19T08:54:25Z,-106.746147,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWWhvOW9mZzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTIzMDI4In0.5DmvEtYwvUK6E3zRrCxsxA9BvzjqrV2UOMqxi5AN4Mw,103129.84,103129.84,1,"Rio Rancho, Sandoval County","['US', 'New Mexico', 'Sandoval County', 'Rio Rancho']",Adzuna::API::Response::Location,Anders Group,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704523030?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=A1E3D095BF2625311C2DAEB9F5D5E392E89BFCA0,5704523030,Travel Nurse RN - ICU - Intensive Care Unit,44.956927,"Job Description MedPro Healthcare Staffing is seeking a travel nurse RN ICU - Intensive Care Unit for a travel nursing job in Wausau, Wisconsin. Job Description & Requirements - Specialty: ICU - Intensive Care Unit - Discipline: RN - Start Date: 05/26/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel MedPro Healthcare Staffing, a Joint Commission-certified staffing agency, is seeking a quality ICU/CCU Registered Nurse for a travel assignment with …",2026-04-19T08:54:25Z,-89.714022,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWWhvOW9mZzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTIzMDMwIn0.tfxPmjS7Ci3xy3mBorxZfNoHbdP3x4ZiVzlicpVEbRE,89740.32,89740.32,1,"Wausau, Marathon County","['US', 'Wisconsin', 'Marathon County', 'Wausau']",Adzuna::API::Response::Location,MedPro Healthcare Staffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704523020?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=4686092D5E003DD56287AA947883EBD68B4DD41F,5704523020,Travel Nurse RN - Med Surg,47.99614,"Job Description LRS Healthcare - Travel Nursing is seeking a travel nurse RN Med Surg for a travel nursing job in Port Angeles, Washington. Job Description & Requirements - Specialty: Med Surg - Discipline: RN - Start Date: ASAP - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel LRS Healthcare - Travel Nursing Job ID 26-00140. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determ…",2026-04-19T08:54:24Z,-123.38281,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWWhvOW9mZzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTIzMDIwIn0.ReMEXh9zfp5ItSl_TEbTWBjJu-ydwvuOLZkAKZIIK4U,94943.62,94943.62,1,"Port Angeles, Clallam County","['US', 'Washington', 'Clallam County', 'Port Angeles']",Adzuna::API::Response::Location,LRS Healthcare - Travel Nursing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,permanent
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704523009?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=33083C978EFA1715FC0DB9EB7FDB2629FF8F3982,5704523009,Travel Orthopedic Medical-Surgical RN,35.242302,"Job Description ARMStaffing is seeking a travel nurse RN Med Surg for a travel nursing job in Lawrenceburg, Tennessee. Job Description & Requirements - Specialty: Med Surg - Discipline: RN - Start Date: 05/11/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel Registered Nurse (RN) - Medical Surgical/n/n Location/n Lawrenceburg, TN /n/nAssignment Duration/n This is a 13-week contract position. /n/nSchedule/n Shift: 19:00 - 07:00 /n/nJob Description/…",2026-04-19T08:54:24Z,-87.334739,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMzAwOSIsInMiOiJZaG85b2ZnNzhSR1ozTDlrRGV0RzNnIn0.OxGumvuXu51iPAYUd1NeEmYSg7ir-8yYltetoWBvULQ,124367.62,124367.62,1,"Lawrenceburg, Lawrence County","['US', 'Tennessee', 'Lawrence County', 'Lawrenceburg']",Adzuna::API::Response::Location,ARMStaffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,contract
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704523008?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=547676089EE1BC3E9B970DDBBD868A54D2390311,5704523008,"Seasonal Retail Sales Associate-Tarentum,Pennsylvania",40.500346,"Job Description Key Responsibilities - Provides SMART customer service at all times through the daily execution of Lowe's customer service policies, procedures and programs - Seeks out customers to understand his/her needs and assists in locating, demonstrating, selecting, carrying, and/or loading merchandise - Listens to and responds knowledgeably and promptly to customer and associate questions by taking them to areas of the store and walking them through projects when necessary - Demonstrate…",2026-04-19T08:54:24Z,-79.749491,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMzAwOCIsInMiOiJZaG85b2ZnNzhSR1ozTDlrRGV0RzNnIn0.7IOl5fbpThdstmjIKSHfjzabf9OqzhYtBDlQPiGmyjo,42641.51,42641.51,1,"Plum, Allegheny County","['US', 'Pennsylvania', 'Allegheny County', 'Plum']",Adzuna::API::Response::Location,Lowes,Adzuna::API::Response::Company,retail-jobs,Adzuna::API::Response::Category,Retail Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704523011?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=B2404DD98DA12B11EAE2E23B51645697B74EA8C6,5704523011,Travel Nurse RN - Labor and Delivery,,"Job Description LanceSoft is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Houston, Texas. Job Description & Requirements - Specialty: Labor and Delivery - Discipline: RN - Start Date: 05/10/2026 - Duration: 12 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel About LanceSoft Established in 2000, LanceSoft is a Certified MBE and Woman-Owned organization. Lancesoft Inc. is one of the highest rated companies in the industry. We have been reco…",2026-04-19T08:54:24Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWWhvOW9mZzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTIzMDExIn0.fjrSRUz6qTzLwDoC97jvH5ztBlBPH2ZvUaJXWgx8rwk,66835.09,66835.09,1,"Houston, Harris County","['US', 'Texas', 'Harris County', 'Houston']",Adzuna::API::Response::Location,LanceSoft,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,contract
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704523016?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=440B6BA2DF951950D765A01DC7EAD10CE87532D3,5704523016,"CDL-A Truck Driver - Earn Up to $88,400/Year",32.599793,"Job Description C.R. England is Now Hiring Dedicated Regional CDL-A Truck Drivers!Drivers Average $78,000 Annually* - 34-Hour Weekly Reset - Valid CDL-A and 3 months of current experience required - This lane is not suitable for students, recent grads, or trainees This Family Dollar Fleet Offers: - Drivers average $78,000 annually - Top 10% earn up to $88,400 per year* - Home weekly with a 34-hour reset - CPM  pay per load - Safe & on-time mileage bonus – Up to 3% of mileage pay - Top-of-the-li…",2026-04-19T08:54:24Z,-110.630929,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWWhvOW9mZzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTIzMDE2In0.1R12nquc7rHzOHazCc9IaOI_Mwb-UrOo-YUBOHE-Cs4,88400.0,0.0,0,"San Manuel, Pinal County","['US', 'Arizona', 'Pinal County', 'San Manuel']",Adzuna::API::Response::Location,C.R. England,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704523021?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=F6BB11A72FDDCAAF869258921CFEDB6D0A9BAE53,5704523021,Licensed CDL-A Truck Driver - Earn Up to $117k/Year - 3 Months Exp.,40.453283,"Job Description C.R. England is Now Hiring Experienced CDL-A Truck Drivers!Home Weekly - Drivers Average $92,000 Annually* - Valid CDL-A and 3 months of current experience required - This lane is not suitable for students, recent grads, or trainees This Dedicated Route Offers: - Home time: weekly for a 34-hour reset - Drivers average $92,000 annually - top 10% earn up to $117,000 per year* - Mileage pay - Pay per load - Company provided top-of-the-line automatic transmission tandem-axle sleeper…",2026-04-19T08:54:24Z,-111.777987,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMzAyMSIsInMiOiJZaG85b2ZnNzhSR1ozTDlrRGV0RzNnIn0.hcD6heZarwQfyDb4Lit4wNfZZ7CQZDiL7N8i8Q_f1yk,117000.0,117000.0,0,"Alpine, Utah County","['US', 'Utah', 'Utah County', 'Alpine']",Adzuna::API::Response::Location,C.R. England,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704523017?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=556159CE74224D00F421D8A13CF3C44B0C438756,5704523017,"Licensed Mental Health Therapist (LMFT, LCSW, LPCC) - West Sacramento, CA",38.597464,"Job Description At LifeStance Health, we believe in a truly healthy society where mental and physical healthcare are unified to make lives better. Our mission is to help people lead healthier, more fulfilling lives by improving access to trusted, affordable, and personalized mental healthcare. Everywhere. Every day. It’s a lofty goal; we know. But we make it happen with the best team in behavioral health. /n /n Thank you for taking the time to explore a career with us. As the fastest growing be…",2026-04-19T08:54:24Z,-121.531291,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWWhvOW9mZzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTIzMDE3In0.ZeJj4UFDDWAfly0S2CkcFrnm9lKdYim9e_wHEfGs-mk,100698.67,100698.67,1,"West Sacramento, Yolo County","['US', 'California', 'Yolo County', 'West Sacramento']",Adzuna::API::Response::Location,LifeStance Health,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704523014?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=9BA5C230FB78250F5EAFE2E96C85BBEDDE83CEBD,5704523014,Travel Nurse RN - ICU - Intensive Care Unit,32.224826,"Job Description GHR Healthcare - Travel is seeking a travel nurse RN ICU - Intensive Care Unit for a travel nursing job in Vicksburg, Mississippi. Job Description & Requirements - Specialty: ICU - Intensive Care Unit - Discipline: RN - Duration: 13 weeks - 36 hours per week - Shift: 12 hours - Employment Type: Travel GHR Healthcare - Travel Job ID 77013222. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. About…",2026-04-19T08:54:24Z,-90.901117,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMzAxNCIsInMiOiJZaG85b2ZnNzhSR1ozTDlrRGV0RzNnIn0.fozrvcyUXcgBp6x5Tv-SFMaTlz0XFAtDiGmo3wLHXww,79992.34,79992.34,1,"Vicksburg, Warren County","['US', 'Mississippi', 'Warren County', 'Vicksburg']",Adzuna::API::Response::Location,GHR Healthcare - Travel,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704522999?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=1DA8D6A83D17F024A615A955C431E9D42EC846D5,5704522999,Travel Pre-Operative Registered Nurse,33.755711,"Job Description Coast Medical Service is seeking a travel nurse RN PreOp / PACU - Post Anesthesia Care for a travel nursing job in Atlanta, Georgia. Job Description & Requirements - Specialty: PreOp / PACU - Post Anesthesia Care - Discipline: RN - Start Date: 05/11/2026 - Duration: 13 weeks - 40 hours per week - Shift: 8 hours, days - Employment Type: Travel Coast Medical Service is a nationwide travel nursing & allied healthcare staffing agency dedicated to providing an elite traveler experien…",2026-04-19T08:54:23Z,-84.388372,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWWhvOW9mZzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTIyOTk5In0.TzjTBYnR194_tDZnTil0QN7KwAk88u8lE7xhdfakH6A,94147.65,94147.65,1,"Atlanta, Fulton County","['US', 'Georgia', 'Fulton County', 'Atlanta']",Adzuna::API::Response::Location,Coast Medical Service,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704523005?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=176CA06104EC36906472EE9FD8490526B73ECB83,5704523005,Travel ICU/CVICU RN,34.47537,"Job Description Uniti Med is seeking a travel nurse RN ICU - Intensive Care Unit for a travel nursing job in Lake Havasu City, Arizona. Job Description & Requirements - Specialty: ICU - Intensive Care Unit - Discipline: RN - Start Date: 04/27/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, days - Employment Type: Travel Benefits: - Day 1 Insurance - Cigna medical, MetLife dental and vision insurance - License reimbursement for new licenses needed for each assignment - Discounts…",2026-04-19T08:54:23Z,-114.340188,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWWhvOW9mZzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTIzMDA1In0.qTetdVUF_hDN6FP6JygQGUGkyP94lJLE9aMOWNtwveY,83909.96,83909.96,1,"Lake Havasu City, Mohave County","['US', 'Arizona', 'Mohave County', 'Lake Havasu City']",Adzuna::API::Response::Location,Uniti Med,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704523006?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=78EFF64F2D6F8DEDA92F86B38D980FE2BB8423BD,5704523006,"CDL-A Truck Driver - Home Weekly - Earn $76,000-$95,000/Year",40.174276,"Job Description J.B. Hunt is Now Hiring Regional CDL-A Company Drivers in Kutztown, PAGet Home Weekly with J.B. Hunt! Top Pay & Benefits: - Earnings range from $76,000 - $95,000 annually - Mileage pay ranges from $0.47 - $0.80 per mile - Stop pay ranges from $20.00 - $65.00 per stop - Detention pay ranges from $15.00 - $25.00 per hour - Consistent weekly home time - Paid online orientations - Paid time off Qualifications: - CDL Class A License - At least 3 months of driving experience, but more…",2026-04-19T08:54:23Z,-75.043781,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMzAwNiIsInMiOiJZaG85b2ZnNzhSR1ozTDlrRGV0RzNnIn0.wdsNK8jItoNRt98bbvz6khZRWYU3L6oZPZGjaOmAmL8,95000.0,76000.0,0,"Southampton, Bucks County","['US', 'Pennsylvania', 'Bucks County', 'Southampton']",Adzuna::API::Response::Location,J.B. Hunt,Adzuna::API::Response::Company,trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,full_time,contract
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704522996?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=D015B3B923A2C9BF5AB4EFE9F0BBC4E0FC7F7F91,5704522996,Travel Operating Room Registered Nurse,47.774562,"Job Description GetMed Staffing, Inc. is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Crookston, Minnesota. Job Description & Requirements - Specialty: OR - Operating Room - Discipline: RN - Start Date: 08/03/2026 - Duration: 11 weeks - 40 hours per week - Shift: 8 hours, days, evenings, nights, flexible - Employment Type: Travel GetMed Staffing is searching for a strong OR RN to assist our traveler-friendly client. A minimum of 1-2 years of experience is required. …",2026-04-19T08:54:23Z,-96.609391,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMjk5NiIsInMiOiJZaG85b2ZnNzhSR1ozTDlrRGV0RzNnIn0.Y_gepnxXzkRjXousY6UykqUObVvzmAxUoE9MS5YmRWw,127044.25,127044.25,1,"Crookston, Polk County","['US', 'Minnesota', 'Polk County', 'Crookston']",Adzuna::API::Response::Location,"GetMed Staffing, Inc.",Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704523001?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=81796830CDDC4A7C530CECE69CECF870D5AF717E,5704523001,Travel Med/Surg Telemetry RN - Clinical Decision Unit,35.292351,"Job Description American Traveler is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Shelby, North Carolina. Job Description & Requirements - Specialty: Med Surg / Telemetry - Discipline: RN - Start Date: 05/11/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, days - Employment Type: Travel Assignment Overview - Shift: Days, 3x12hrs - Hours: 36 hrs/wk - Start Date: May 11, 2026 - Length: 13 weeks - Openings: 1 Description American Traveler is hiring a t…",2026-04-19T08:54:23Z,-81.535646,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWWhvOW9mZzc4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTIzMDAxIn0.CDFVxuDNJfs05K4M0VVQfJNyzCwzJtQHYZBHqt936n0,56306.07,56306.07,1,"Shelby, Cleveland County","['US', 'North Carolina', 'Cleveland County', 'Shelby']",Adzuna::API::Response::Location,American Traveler,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,contract
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704523007?se=Yho9ofg78RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=61B65876EB2079CDC38B32DC1D7AEA83DBC2A519,5704523007,Local Contract Oncology Registered Nurse,48.200531,"Job Description Medical Solutions is seeking a local contract nurse RN Oncology for a local contract nursing job in Kalispell, Montana. Job Description & Requirements - Specialty: Oncology - Discipline: RN - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, days - Employment Type: Local Contract We’re seeking talented healthcare professionals whose adventure game is as strong as/n their clinical game. Those that want flexibility and high pay, we have the positions for/n you! /n/n Some o…",2026-04-19T08:54:23Z,-114.315102,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUyMzAwNyIsInMiOiJZaG85b2ZnNzhSR1ozTDlrRGV0RzNnIn0.fOG4U300Es92ZyHUmfzL_TX8aN3dehkkFI_5EhRXgdE,85342.13,85342.13,1,"Kalispell, Flathead County","['US', 'Montana', 'Flathead County', 'Kalispell']",Adzuna::API::Response::Location,Medical Solutions,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
