salary_is_predicted,contract_time,adref,__CLASS__,salary_min,title,latitude,created,description,longitude,id,redirect_url,salary_max,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,location.area,location.__CLASS__,location.display_name,contract_type
1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWhKckM0RjQ4UkctY3Z2cmEzTC01USIsImkiOiI1Nzg5MTQzMjYzIn0.4dOrBJin_ydSngstmtyvh82BSISN7nwx-8cc33w17yQ,Adzuna::API::Response::Job,61106.14,Janitorial Maintenance,38.26128,2026-07-05T09:32:17Z,"Company Description Pay Rates Starting between: $15.00 - $20.13 / hour Are you passionate about team building, customer service, and meeting new people? Pilot Company offers a dynamic environment where no two days are the same. Team members have the opportunity to build an inclusive atmosphere with their co-workers and make a better day for every type of guest - whether it's the professional driver stopping for a clean shower, the commuter grabbing their morning coffee, or the vacationer needin…",-91.14156,5789143263,https://www.adzuna.com/land/ad/5789143263?se=EhJrC4F48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=05E5727FFBC75DE2CE7B52BDABEFDD991DC2CC6A,61106.14,hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Pilot Flying J,"['US', 'Missouri', 'Franklin County', 'Oak Grove Village']",Adzuna::API::Response::Location,"Oak Grove Village, Franklin County",
1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MzI3MCIsInMiOiJFaEpyQzRGNDhSRy1jdnZyYTNMLTVRIn0.j0WDuw5fJLhpm4v8nMrHmC6dpo2OjiafAMwOFNXykyM,Adzuna::API::Response::Job,117829.32,Temporary Seasonal - RN - Riverside - Urgent Care-Day - FT (36) - 9:00 AM - 9:30 PM,33.919325,2026-07-05T09:32:17Z,"This position represents 2 openings. SRN Job Summary: As the leader of the health care team, provides professional nursing care, utilizing the nursing process in accordance with established standards of care, policies, and procedures. Demonstrates performance consistent with the Medical Center Vision, Mission, and Strategic Plan of the organization. Remains flexible to changing systems; is expected to demonstrate quality and effectiveness in work habits and clinical practice; and treats co-work…",-117.486406,5789143270,https://www.adzuna.com/land/ad/5789143270?se=EhJrC4F48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=7122B614C98E664877DC2EA5B2EA59207077F08C,117829.32,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Kaiser Permanente,"['US', 'California', 'Riverside County', 'La Sierra']",Adzuna::API::Response::Location,"La Sierra, Riverside County",contract
1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWhKckM0RjQ4UkctY3Z2cmEzTC01USIsImkiOiI1Nzg5MTQzMjY5In0.zRAaMoefzCr4_9Vyhfzkb7j9YttfppbZs5-dSCfx95I,Adzuna::API::Response::Job,101104.18,Temporary Seasonal Emergency Department RN-OC Anaheim Medical Center-PT Days,33.856948,2026-07-05T09:32:17Z,"This position represents 6 openings SRN Job Summary: As the leader of the health care team, provides professional nursing care, utilizing the nursing process in accordance with established standards of care, policies, and procedures. Demonstrates performance consistent with the Medical Center Vision, Mission, and Strategic Plan of the organization. Remains flexible to changing systems; is expected to demonstrate quality and effectiveness in work habits and clinical practice; and treats co-worke…",-117.740666,5789143269,https://www.adzuna.com/land/ad/5789143269?se=EhJrC4F48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=584A7FA886435C4EA6A437228967EFD8C593E916,101104.18,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Kaiser Permanente,"['US', 'California', 'Orange County', 'Anaheim Hills']",Adzuna::API::Response::Location,"Anaheim Hills, Orange County",contract
1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MzI2MiIsInMiOiJFaEpyQzRGNDhSRy1jdnZyYTNMLTVRIn0.Z9SxLi7pz-chFKwb8ZL1-lRlBUHwhzEyB8tgr_m-7SU,Adzuna::API::Response::Job,155315.19,Temporary Seasonal Emergency Department RN-South Bay,33.7986,2026-07-05T09:32:16Z,"Job Summary: As the leader of the health care team, provides professional nursing care, utilizing the nursing process in accordance with established standards of care, policies, and procedures. Demonstrates performance consistent with the Medical Center Vision, Mission, and Strategic Plan of the organization. Remains flexible to changing systems; is expected to demonstrate quality and effectiveness in work habits and clinical practice; and treats co-workers, patients, families, and all members …",-118.299149,5789143262,https://www.adzuna.com/land/ad/5789143262?se=EhJrC4F48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=F6DCE3C0C22C6D71851FC0CE1568534B429F0C5E,155315.19,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Kaiser Permanente,"['US', 'California', 'Los Angeles County', 'Harbor City']",Adzuna::API::Response::Location,"Harbor City, Los Angeles County",contract
1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWhKckM0RjQ4UkctY3Z2cmEzTC01USIsImkiOiI1Nzg5MTQzMjUzIn0.ra7OZEdo3k3XQPTxf_pxK8oqaTHB0958JK9IeK6h0Bo,Adzuna::API::Response::Job,91144.58,Medical Lab Scientist,40.663479,2026-07-05T09:32:15Z,"Job Description: The Medical Technologist/Medical Laboratory Scientist performs a variety of laboratory tests of varying complexity to be utilized in the diagnosis and treatment of disease. Caregivers in this role will gain valuable experience and knowledge to help prepare them for workplace and career advancement. The Registered Med Tech/MLS performs testing in various departments of the clinical lab such as: Hematology, Chemistry, Microbiology and Transfusion and more. These scientists act as…",-111.499545,5789143253,https://www.adzuna.com/land/ad/5789143253?se=EhJrC4F48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=675463A5EB4B26C23A1DF72F3BD7FC32F7FF611C,91144.58,scientific-qa-jobs,Scientific & QA Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Intermountain Health,"['US', 'Utah', 'Summit County', 'Park City']",Adzuna::API::Response::Location,"Park City, Summit County",contract
1,part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWhKckM0RjQ4UkctY3Z2cmEzTC01USIsImkiOiI1Nzg5MTQzMjU4In0.Pib7Rt_Qi5e43IXhItBY7cBFeeHpvnGJRvpSYnCzOmQ,Adzuna::API::Response::Job,131543.92,Seasonal RN Program -ICU/CCU,34.176089,2026-07-05T09:32:15Z,"SRN This position represents 5 openings. Job Summary: As the leader of the health care team, provides professional nursing care, utilizing the nursing process in accordance with established standards of care, policies, and procedures. Demonstrates performance consistent with the Medical Center Vision, Mission, and Strategic Plan of the organization. Remains flexible to changing systems; is expected to demonstrate quality and effectiveness in work habits and clinical practice; and treats co-work…",-118.620157,5789143258,https://www.adzuna.com/land/ad/5789143258?se=EhJrC4F48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=44B01254D340583679F50371EBCDB5945F5D4673,131543.92,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Kaiser Permanente,"['US', 'California', 'Los Angeles County', 'Woodland Hills']",Adzuna::API::Response::Location,"Woodland Hills, Los Angeles County",contract
1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MzI1NyIsInMiOiJFaEpyQzRGNDhSRy1jdnZyYTNMLTVRIn0.2OzZnP7WwqcRIY3Ba8Tn7RjjvSvUZAQbalod7zFn2Mo,Adzuna::API::Response::Job,163723.1,Specialty Unit Charge RN - Hospital (Labor & Delivery),33.669279,2026-07-05T09:32:15Z,"Job Summary: Functions as a Lead of the healthcare team, coordinates departmental operations that ensure quality patient care in a safe, healing environment that is patient and family centered. Demonstrates responsibility and accountability for own professional practice. Has appropriate clinical skills to be an expert resource. Is available and supportive to employees and understands priorities/needs of the department. Is a staff role model for professional nursing practice. May recommend to ma…",-117.764735,5789143257,https://www.adzuna.com/land/ad/5789143257?se=EhJrC4F48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=8431B825BA819628902E59C2E39BDE7D987DF23A,163723.1,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Kaiser Permanente,"['US', 'California', 'Orange County', 'East Irvine']",Adzuna::API::Response::Location,"East Irvine, Orange County",
1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWhKckM0RjQ4UkctY3Z2cmEzTC01USIsImkiOiI1Nzg5MTQzMjU1In0.xKxSsyrU2hmZTHzpbYh0oPxC_uRaTm7_Mwc5w2dJS8M,Adzuna::API::Response::Job,106307.89,Temporary Seasonal Urgent Care RN- Lancaster/Antelope West MOB,34.69259,2026-07-05T09:32:15Z,"Job Summary: As the leader of the health care team, provides professional nursing care, utilizing the nursing process in accordance with established standards of care, policies, and procedures. Demonstrates performance consistent with the Medical Center Vision, Mission, and Strategic Plan of the organization. Remains flexible to changing systems; is expected to demonstrate quality and effectiveness in work habits and clinical practice; and treats co-workers, patients, families, and all members …",-118.150578,5789143255,https://www.adzuna.com/land/ad/5789143255?se=EhJrC4F48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=9F02E07B5BF76C73A2AAE76C51C740399E5C64A0,106307.89,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Kaiser Permanente,"['US', 'California', 'Los Angeles County', 'Lancaster']",Adzuna::API::Response::Location,"Lancaster, Los Angeles County",contract
1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MzI1NiIsInMiOiJFaEpyQzRGNDhSRy1jdnZyYTNMLTVRIn0.rc6NkBV9iaRpM7qa0KmS2tFXDOTK27KY3s8eGxCE0NI,Adzuna::API::Response::Job,118242.67,Level III Staff RN - Irvine / San Canyon - Ambulatory Infusion - FT (40) - 11:00 AM - 7:30 AM,33.669279,2026-07-05T09:32:15Z,"Job Summary: As the leader of the health care team, provides professional nursing care, utilizing the nursing process in accordance with established standards of care, policies, and procedures. Demonstrates performance consistent with the Medical Center Vision, Mission, and Strategic Plan of the organization. Remains flexible to changing systems; is expected to demonstrate quality and effectiveness in work habits and clinical practice; and treats co-workers, patients, families, and all members …",-117.764735,5789143256,https://www.adzuna.com/land/ad/5789143256?se=EhJrC4F48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=6977EAE042A2D7A202CBFC2F246400F434CB9E6D,118242.67,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Kaiser Permanente,"['US', 'California', 'Orange County', 'East Irvine']",Adzuna::API::Response::Location,"East Irvine, Orange County",contract
1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWhKckM0RjQ4UkctY3Z2cmEzTC01USIsImkiOiI1Nzg5MTQzMjUwIn0.6OWCE-sSw7XtI0Dm6BNW2NDb92ukD1uQej29TwVeAyc,Adzuna::API::Response::Job,26583.23,Direct Support Associate,41.460585,2026-07-05T09:32:14Z,"If making a positive impact in the lives of others is always on your to-do list  you'll LOVE working with a team that puts people first. We're looking for Direct Support Professionals to join our team! As a DSP, you will provide support and guidance to people served as they learn and develop important daily living skills and life activities to live as independently as possible. You will love this job if you are: A natural helper - you possess the natural instinct to help people feel more relaxe…",-72.690666,5789143250,https://www.adzuna.com/land/ad/5789143250?se=EhJrC4F48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=117CD6D81887F7BA1FDD385E5FF23292CDC4D7F6,26583.23,social-work-jobs,Social work Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Mosaic,"['US', 'Connecticut', 'Middlesex County', 'Durham']",Adzuna::API::Response::Location,"Durham, Middlesex County",
1,part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWhKckM0RjQ4UkctY3Z2cmEzTC01USIsImkiOiI1Nzg5MTQzMjUyIn0.YmQvU64g-w34LAOvLnXZ-Fhl1PGJ6Mx9d1ga4B2hr4Q,Adzuna::API::Response::Job,125315.79,Seasonal RN Program -DOU/SDU,33.919325,2026-07-05T09:32:14Z,"SRN This position represents {5} openings. Job Summary: As the leader of the health care team, provides professional nursing care, utilizing the nursing process in accordance with established standards of care, policies, and procedures. Demonstrates performance consistent with the Medical Center Vision, Mission, and Strategic Plan of the organization. Remains flexible to changing systems; is expected to demonstrate quality and effectiveness in work habits and clinical practice; and treats co-wo…",-117.486406,5789143252,https://www.adzuna.com/land/ad/5789143252?se=EhJrC4F48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=DDCA39B33731389C5590AF9FF8A4A1753A9ABAB5,125315.79,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Kaiser Permanente,"['US', 'California', 'Riverside County', 'La Sierra']",Adzuna::API::Response::Location,"La Sierra, Riverside County",contract
1,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MzI0NSIsInMiOiJFaEpyQzRGNDhSRy1jdnZyYTNMLTVRIn0.xq9VVpiUVGQYhuVxJ0VVTp-jC4mGfA4V5xY79d2yOHE,Adzuna::API::Response::Job,171590.97,Seasonal RN Program - ICU/CCU,34.2285,2026-07-05T09:32:13Z,"SRNUC This position represents 10 openings. Job Summary: As the leader of the health care team, provides professional nursing care, utilizing the nursing process in accordance with established standards of care, policies, and procedures. Demonstrates performance consistent with the Medical Center Vision, Mission, and Strategic Plan of the organization. Remains flexible to changing systems; is expected to demonstrate quality and effectiveness in work habits and clinical practice; and treats co-w…",-118.44348,5789143245,https://www.adzuna.com/land/ad/5789143245?se=EhJrC4F48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=EE9900826B5FFD2659EC93E6DD32278B5298FDB4,171590.97,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Kaiser Permanente,"['US', 'California', 'Los Angeles County', 'Panorama City']",Adzuna::API::Response::Location,"Panorama City, Los Angeles County",contract
1,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MzI0MSIsInMiOiJFaEpyQzRGNDhSRy1jdnZyYTNMLTVRIn0.jxoUQwCy28ADNzyxy6FjXmhsiTvtsem7OHi_oBtk6zU,Adzuna::API::Response::Job,120096.93,Temporary Seasonal Urgent Care RN -Baldwin Park MOB,34.08924,2026-07-05T09:32:13Z,"This position represents 2 openings. SRN Job Summary: As the leader of the health care team, provides professional nursing care, utilizing the nursing process in accordance with established standards of care, policies, and procedures. Demonstrates performance consistent with the Medical Center Vision, Mission, and Strategic Plan of the organization. Remains flexible to changing systems; is expected to demonstrate quality and effectiveness in work habits and clinical practice; and treats co-work…",-117.96372,5789143241,https://www.adzuna.com/land/ad/5789143241?se=EhJrC4F48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=0B5F47AFF03BF7BA1088DEBA9CE71C869B0755BA,120096.93,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Kaiser Permanente,"['US', 'California', 'Los Angeles County', 'Baldwin Park']",Adzuna::API::Response::Location,"Baldwin Park, Los Angeles County",contract
1,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MzI0MyIsInMiOiJFaEpyQzRGNDhSRy1jdnZyYTNMLTVRIn0.kC0y4qXdgRpDyuDffshk6BkKF90Ku8prOERwcThNsnw,Adzuna::API::Response::Job,138605.1,Seasonal RN Program - MST,32.79425,2026-07-05T09:32:13Z,"SRN This position represents {4 } openings Job Summary: As the leader of the health care team, provides professional nursing care, utilizing the nursing process in accordance with established standards of care, policies, and procedures. Demonstrates performance consistent with the Medical Center Vision, Mission, and Strategic Plan of the organization. Remains flexible to changing systems; is expected to demonstrate quality and effectiveness in work habits and clinical practice; and treats co-wo…",-117.070221,5789143243,https://www.adzuna.com/land/ad/5789143243?se=EhJrC4F48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=B5F342BDB16F37D9013A06F605A232C40B01373C,138605.1,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Kaiser Permanente,"['US', 'California', 'San Diego County', 'La Mesa']",Adzuna::API::Response::Location,"La Mesa, San Diego County",contract
1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MzIzNSIsInMiOiJFaEpyQzRGNDhSRy1jdnZyYTNMLTVRIn0.HllQfBwT9y6C1SmclRZr0oClXDBhQrtaNKQ6j8LGKxs,Adzuna::API::Response::Job,190847.38,Specialty Unit Charge RN - Hospital - ICU,33.7986,2026-07-05T09:32:12Z,"Job Summary: Functions as a Lead of the healthcare team, coordinates departmental operations that ensure quality patient care in a safe, healing environment that is patient and family centered. Demonstrates responsibility and accountability for own professional practice. Has appropriate clinical skills to be an expert resource. Is available and supportive to employees and understands priorities/needs of the department. Is a staff role model for professional nursing practice. May recommend to ma…",-118.299149,5789143235,https://www.adzuna.com/land/ad/5789143235?se=EhJrC4F48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=B7458A3860AD93E9D00B136D9C866789417BA41E,190847.38,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Kaiser Permanente,"['US', 'California', 'Los Angeles County', 'Harbor City']",Adzuna::API::Response::Location,"Harbor City, Los Angeles County",
1,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MzIzNyIsInMiOiJFaEpyQzRGNDhSRy1jdnZyYTNMLTVRIn0.riYWNsmfmJbtV-TbndYwEEjyokApb_TB98FHzG_3eu0,Adzuna::API::Response::Job,136007.34,Seasonal RN Program - MST,32.79425,2026-07-05T09:32:12Z,"SRN This position represents {5 } openings. Job Summary: As the leader of the health care team, provides professional nursing care, utilizing the nursing process in accordance with established standards of care, policies, and procedures. Demonstrates performance consistent with the Medical Center Vision, Mission, and Strategic Plan of the organization. Remains flexible to changing systems; is expected to demonstrate quality and effectiveness in work habits and clinical practice; and treats co-w…",-117.070221,5789143237,https://www.adzuna.com/land/ad/5789143237?se=EhJrC4F48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=4E93DE731B10E24287A623E0B457C96CC60E3E79,136007.34,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Kaiser Permanente,"['US', 'California', 'San Diego County', 'La Mesa']",Adzuna::API::Response::Location,"La Mesa, San Diego County",contract
1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MzIzOCIsInMiOiJFaEpyQzRGNDhSRy1jdnZyYTNMLTVRIn0.Nc4JP9PGInAyHrN3pSRVzbDK4-GQObIuKl5IiV99gqQ,Adzuna::API::Response::Job,63331.13,Home Provider / Shared Living Provider – Illinois / Rockford (surrounding areas),42.297912,2026-07-05T09:32:12Z,"Express Interest Here Looking for a meaningful opportunity to make a lasting difference in someone’s life? At Mosaic, we believe everyone deserves a place where they belong. As a Home Provider, you’ll help create that sense of belonging by opening your home and supporting an individual with intellectual disabilities as they build a life filled with connection, growth, and independence. Position Snapshot Location: Must reside in Rockford or the surrounding areas in Illinois (Must own or rent you…",-89.127617,5789143238,https://www.adzuna.com/land/ad/5789143238?se=EhJrC4F48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=7153348CF6477891A5036B2D3D951E828C700764,63331.13,social-work-jobs,Social work Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Mosaic Contractors,"['US', 'Illinois', 'Winnebago County', 'Rockford']",Adzuna::API::Response::Location,"Rockford, Winnebago County",
1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MzIzNiIsInMiOiJFaEpyQzRGNDhSRy1jdnZyYTNMLTVRIn0.GnxknWtTcFZW2axBvsfoE-s-B3YNC9ZlebC7ZyrDSFQ,Adzuna::API::Response::Job,126806.88,Sp Unit Staff RN - Hospital - DOU/SDU,32.79425,2026-07-05T09:32:12Z,"Job Summary: As the leader of the health care team, provides professional nursing care, utilizing the nursing process in accordance with established standards of care, policies, and procedures. Demonstrates performance consistent with the Medical Center Vision, Mission, and Strategic Plan of the organization. Remains flexible to changing systems; is expected to demonstrate quality and effectiveness in work habits and clinical practice; and treats co-workers, patients, families, and all members …",-117.070221,5789143236,https://www.adzuna.com/land/ad/5789143236?se=EhJrC4F48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=E78B88242841B411E9755D3BEE57203427F66719,126806.88,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Kaiser Permanente,"['US', 'California', 'San Diego County', 'La Mesa']",Adzuna::API::Response::Location,"La Mesa, San Diego County",contract
1,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MzIzNCIsInMiOiJFaEpyQzRGNDhSRy1jdnZyYTNMLTVRIn0.o2uug71ISvcSjwsBZ_le_0lHl2dSOynwv7ki25ZGOQA,Adzuna::API::Response::Job,146412.9,Seasonal RN Program - ICU/CCU,32.79425,2026-07-05T09:32:11Z,"SRN Job Summary: As the leader of the health care team, provides professional nursing care, utilizing the nursing process in accordance with established standards of care, policies, and procedures. Demonstrates performance consistent with the Medical Center Vision, Mission, and Strategic Plan of the organization. Remains flexible to changing systems; is expected to demonstrate quality and effectiveness in work habits and clinical practice; and treats co-workers, patients, families, and all memb…",-117.070221,5789143234,https://www.adzuna.com/land/ad/5789143234?se=EhJrC4F48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=58E6158F4BC00FA316E8DFC7AD83F06B417FF90C,146412.9,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Kaiser Permanente,"['US', 'California', 'San Diego County', 'La Mesa']",Adzuna::API::Response::Location,"La Mesa, San Diego County",contract
1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN09PQkRJRjQ4UkctY3Z2cmEzTC01USIsImkiOiI1Nzg5MTQzMjMyIn0.ek7sykV13wtqH2MgTTK0jndDv8Ve9tH1GaRe2h4NWrQ,Adzuna::API::Response::Job,154580.03,Specialty Unit Staff RN - Hospital Labor and Delivery,33.7986,2026-07-05T09:32:11Z,"Job Summary: As the leader of the health care team, provides professional nursing care, utilizing the nursing process in accordance with established standards of care, policies, and procedures. Demonstrates performance consistent with the Medical Center Vision, Mission, and Strategic Plan of the organization. Remains flexible to changing systems; is expected to demonstrate quality and effectiveness in work habits and clinical practice; and treats co-workers, patients, families, and all members …",-118.299149,5789143232,https://www.adzuna.com/land/ad/5789143232?se=7OOBDIF48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=9509F96D2225AFCC4CB001F77C7A55810333E1AC,154580.03,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Kaiser Permanente,"['US', 'California', 'Los Angeles County', 'Harbor City']",Adzuna::API::Response::Location,"Harbor City, Los Angeles County",contract
1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN09PQkRJRjQ4UkctY3Z2cmEzTC01USIsImkiOiI1Nzg5MTQzMjMzIn0.FRYHX35s7U5_oGYxIe0EbwQ0CeSmhW3QVt2obPJW-Qo,Adzuna::API::Response::Job,38375.48,Paramedic,37.78222,2026-07-05T09:32:11Z,"Job Description: SAN MATEO COUNTY BURLINGAME, CA IMMEDIATELY HIRING! Paramedic FULL-TIME Opportunity 10K sign-on bonus with commitment * $34 .76 per hour PARAMEDIC We’re hiring Paramedics that are passionate about delivering compassionate , high-quality service and basic, as well as advanced , patient care to our customers. Responsibilities: Assess each call situation to determine the best course of action while working with progressive Paramedic protocols. Utilize your Paramedic skills on medi…",-122.46178,5789143233,https://www.adzuna.com/land/ad/5789143233?se=7OOBDIF48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=D57A9FF80C02A78FDD72CFF290A6223B6A914C28,38375.48,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,AMR,"['US', 'California', 'San Francisco', 'Richmond District']",Adzuna::API::Response::Location,"Richmond District, San Francisco",
1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN09PQkRJRjQ4UkctY3Z2cmEzTC01USIsImkiOiI1Nzg5MTQzMjIzIn0.WFhArzlJHtQhKwOQGgTf_Ew9948fJ9ud7YQBLifCZNA,Adzuna::API::Response::Job,157604.8,"Graduate Registered Nurse Anesthetist (GRNA), West Los Angeles (Full Time)",34.030844,2026-07-05T09:32:10Z,"Job Summary: Under the medical supervision of a physician Anesthesiologist, administers general and regional anesthesia for all types of surgical, obstetrical and other procedures that require anesthesia services, to patients of various age groups including: neonatal, pediatric, adolescent, adult and geriatric in accordance with hospital and departmental standards of care. Such intervention may include, but not be limited to: airway management; maintenance of fluid balance; homeostasis; monitor…",-118.39735,5789143223,https://www.adzuna.com/land/ad/5789143223?se=7OOBDIF48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=BCDAA7B42FE2C89BC5E62AA4805BAE5A3D97642A,157604.8,graduate-jobs,Graduate Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Kaiser Permanente,"['US', 'California', 'Los Angeles County', 'Palms']",Adzuna::API::Response::Location,"Palms, Los Angeles County",
1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE0MzIyNyIsInMiOiI3T09CRElGNDhSRy1jdnZyYTNMLTVRIn0.gXRiPYBdh1p-LABj6U7AYOHK00pOfzxSuNZbvmD3YGw,Adzuna::API::Response::Job,97195.7,Travel Operating Room RN,38.912068,2026-07-05T09:32:10Z,"Job Description MedPro Healthcare Staffing is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Washington, District of Columbia. Job Description & Requirements Specialty: OR - Operating Room Discipline: RN Start Date: 07/27/2026 Duration: 13 weeks 40 hours per week Shift: 10 hours, days Employment Type: Travel MedPro Healthcare Staffing , a Joint Commission-certified staffing agency, is seeking a quality Operating Room Registered Nurse (RN) for a travel assignment with …",-77.019023,5789143227,https://www.adzuna.com/land/ad/5789143227?se=7OOBDIF48RG-cvvra3L-5Q&utm_medium=api&utm_source=abfa41a4&v=3D78B5C639994FFA631486343E5D47F87FAD142B,97195.7,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,MedPro Healthcare Staffing,"['US', 'Washington, D.C.', 'Washington']",Adzuna::API::Response::Location,"Washington, Washington, D.C.",
