__CLASS__,salary_is_predicted,adref,title,description,longitude,redirect_url,id,salary_max,latitude,salary_min,created,category.tag,category.__CLASS__,category.label,location.__CLASS__,location.display_name,location.area,company.__CLASS__,company.display_name,contract_time,contract_type
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0pZUDFPdTE4Ukc4eThQaVFlQTViUSIsImkiOiI1ODkzMDY1OTQxIn0.SStY-GiG-1h_xB0KQ54Ijv4OzVDNdMOgnR-7dg7v8VE,General Manager(04991) - 110 Maple Ave.,"Job Description Operate all equipment. Stock ingredients from delivery area to storage, work area, walk-in cooler Prepare product. Receive and process telephone orders. Take inventory and complete associated paperwork. Clean equipment and facility approximately daily. Ability to add, subtract, multiply, and divide accurately and quickly (may use calculator). Must be able to make correct monetary change. Verbal, writing, and telephone skills to take and process orders. Motor coordination between…",-74.41154,https://www.adzuna.com/details/5893065941?utm_medium=api&utm_source=abfa41a4,5893065941,47887.85,40.57927,47887.85,2026-09-21T14:33:18Z,manufacturing-jobs,Adzuna::API::Response::Category,Manufacturing Jobs,Adzuna::API::Response::Location,"South Plainfield, Middlesex County","['US', 'New Jersey', 'Middlesex County', 'South Plainfield']",Adzuna::API::Response::Company,Domino's Franchise,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0pZUDFPdTE4Ukc4eThQaVFlQTViUSIsImkiOiI1ODkzMDY1OTI0In0.l4cLtVDv8hMqvzueWEWKDT9Het5XNia_me9sOvyYoMg,SAP PI/PO Developer,"Required skills: Provides design, development and support for sales and delivery of complex technical integration solutions involving one or more of the components like SAP Process Integration (PI) and/or Process Orchestration (PO). The PI/PO Developer should understand overall SAP enterprise system landscape and can perceive functional requirements between SAP components within the core ERP solution being deployed as well as integrate to external applications in the enterprise environment.",-96.765058,https://www.adzuna.com/land/ad/5893065924?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=2E1AF5985F3814521BD53DEE6C296AA2952CAF07,5893065924,75636.2,32.760168,75636.2,2026-09-21T14:33:17Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"Highland Park, Dallas","['US', 'Texas', 'Dallas', 'Highland Park']",Adzuna::API::Response::Company,TECHNEPTUNE CONSULTING INC,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MzA2NTg5NSIsInMiOiIzSllQMU91MThSRzh5OFBpUWVBNWJRIn0.XYlpvJpWrPLKlx5vKLWpd7xqzq2wgOZ-B-_Wvc31MM4,Indirect Materials Jr. Buyer,"AVA Consulting is seeking an Indirect Materials Jr. Buyer Location: Garland, TX U.S. Citizens and those authorized to work in the U.S. are encouraged to apply. We are unable to sponsor at this time. Job Description: Under the general supervision of the Purchasing Supervisor, the responsibilities of this role are to ensure all purchases follow the guidelines of inventory needs in order to conduct regular business operations. This position will also drive timely fulfillment by preparing and submi…",-96.60312,https://www.adzuna.com/land/ad/5893065895?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=7583CE7E9724F669F310CE8D3DFC64DC5B25DCD8,5893065895,64848.75,32.85648,64848.75,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"Rowlett, Dallas","['US', 'Texas', 'Dallas', 'Rowlett']",Adzuna::API::Response::Company,AVA Consulting,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0pZUDFPdTE4Ukc4eThQaVFlQTViUSIsImkiOiI1ODkzMDY1OTE0In0.0I9Fu1rsWbewb1Pjc5dNRLQewQ8Rdul2wNmv9QnEFvs,AI Engineer Roles,"Job Role: Gen AI Engineer Location: Remote with Travel Assignment Type: Contract Only Required Technical Skills Tech Stack: Strong AI development background, Must have hands-on experience building agentic workflows, LLM, RAG, Python Exp: 3 yrs AI/ML engineering, recent GenAI project delivery Bonus: Gen AI implementation using on-prem stack (No cloud) working with tools such as GitHub, Copilot, and Claude.",-83.488431,https://www.adzuna.com/land/ad/5893065914?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=ACFEB2E2894E87B76F74B5C821CF0DEAB80855F7,5893065914,86152.02,42.437213,86152.02,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"Northville, Wayne County","['US', 'Michigan', 'Wayne County', 'Northville']",Adzuna::API::Response::Company,Reliable Software Resources,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MzA2NTkwMCIsInMiOiIzSllQMU91MThSRzh5OFBpUWVBNWJRIn0.mGcxfqhGAGfXK8Kep2uklvqfDUXTCVWh-cLMMwYUTS4,QA Lead/Ai Test Engineer,"Job Description: QA Lead / AI Test Engineer Experience: 11 years (min. 3 years leading QA teams; 2 years testing AI/ML or LLM-based systems) Employment Type: Full-time (Contract W2 only) About the Role We are looking for a QA Lead / AI Test Engineer to own quality strategy across our software products and AI-powered features. You will lead a team of QA and SDET engineers, drive test automation at scale, and define how we validate non-deterministic systems such as ML models and LLM applications.…",,https://www.adzuna.com/land/ad/5893065900?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=5C7A6777C3B564E78C9F2A00ECB382D57AAFCD04,5893065900,165275.88,,165275.88,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,US,['US'],Adzuna::API::Response::Company,Raas Infotek LLC,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MzA2NTkxOCIsInMiOiIzSllQMU91MThSRzh5OFBpUWVBNWJRIn0.tOGDC1Aehe2Fj0-QkhrVzX3dpRafYt-tClZ2PjtpMvY,Technical Support Specialist,"Oxford Solutions is working with an IT services organization seeking a Technical Support Specialist – Level 2 for an onsite contract-to-hire opportunity. This position will provide hands-on technical support within a large industrial environment, troubleshooting escalated desktop, hardware, software, and connectivity issues. This is an onsite position with an initial contract expected to last at least six months, with potential for extension or conversion to a full-time role. Responsibilities P…",-81.26652,https://www.adzuna.com/land/ad/5893065918?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=1DC565ED08DC0A044DCA6EA2A0992D31D2F19725,5893065918,58538.11,40.76556,58538.11,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"Osnaburg, Stark County","['US', 'Ohio', 'Stark County', 'Osnaburg']",Adzuna::API::Response::Company,Oxford Solutions,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0pZUDFPdTE4Ukc4eThQaVFlQTViUSIsImkiOiI1ODkzMDY1OTA4In0._73hIGThQzV7P1OTyIT2JFFqkYJ624klT1n1QU5ZMQk,"Senior Data Scientist (modeling, Python, AWS/Databricks)","Title: Sr. Data Scientist Location: Remote. Need to be within 90 miles of Dallas, TX or Ft. Lauderdale, FL for occasional onsite meetings. Duration: Contract to perm Compensation: $80-85 Work Requirements: US Citizen, GC Holders or Authorized to Work in the U.S. Key Skills: Sr. Data Scientist, modeling, Python and AWS/Databricks. The Senior Data Scientist plays a critical role in shaping the future of business by developing algorithms and models that forecast trends and translate business needs…",-80.25156,https://www.adzuna.com/land/ad/5893065908?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=6180731CBA226897972C1A343B2AA4EA7616A61C,5893065908,169319.25,26.02704,169319.25,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"West Hollywood, Broward County","['US', 'Florida', 'Broward County', 'West Hollywood']",Adzuna::API::Response::Company,INSPYR Solutions,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MzA2NTkyMiIsInMiOiIzSllQMU91MThSRzh5OFBpUWVBNWJRIn0.KOc8O-TOWdR3di4vk7h8SQ7dS7AMky_uroUsqodpql8,SAP Basis,"Hello We are Hiring SAP Basis Location: Los Angeles, CA Onsite Client: Xebia / Amazon MGM Job Description: 8 years of experience in SAP Basis administration . Strong experience with SAP system installation, configuration, upgrades, patching, and maintenance. Hands-on experience with SAP HANA, system monitoring, performance tuning, and troubleshooting. Must Have: SAP Basis, SAP HANA, System Administration, Monitoring, Troubleshooting, Upgrades/Patching, Transports. Phone:",-118.2538,https://www.adzuna.com/land/ad/5893065922?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=DF6BA1DDFEA2CABB21C0B6E4D8682DF9A61CBEC0,5893065922,87486.61,34.0414,87486.61,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"Textile Finance, Los Angeles County","['US', 'California', 'Los Angeles County', 'Textile Finance']",Adzuna::API::Response::Company,Exatech Inc,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0pZUDFPdTE4Ukc4eThQaVFlQTViUSIsImkiOiI1ODkzMDY1OTIzIn0.YuJnvcO4BX726-t5pEC5ueT-T7gwFQi44UFvb2n8m2Y,"Sr. Salesforce Developer - Birmingham, AL","Job Title: Sr. Salesforce Developer Location: Birmingham, AL Type: Direct Hire Work Model: Hybrid – onsite and remote Hours: 40.0 Security Clearance: Not specified Overview We are seeking a Senior Salesforce Developer to lead development efforts within a large financial services enterprise. The ideal candidate will bring deep hands on development experience, a track record of leading development teams on complex, enterprise scale projects, and the ability to translate business needs into effici…",-86.7992,https://www.adzuna.com/land/ad/5893065923?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=D4420AEC3B371A06604205E65A5D99EB3171A610,5893065923,182348.36,33.5277,182348.36,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"Birmingham, Jefferson County","['US', 'Alabama', 'Jefferson County', 'Birmingham']",Adzuna::API::Response::Company,System One,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0pZUDFPdTE4Ukc4eThQaVFlQTViUSIsImkiOiI1ODkzMDY1OTExIn0.03xn47SVRPkEOxH327jTvXBSyhoAh7CUVvFXSssLmiE,SAP US Payroll Functional Consultant,"Position: SAP US Payroll Functional Consultant Location: Universal City, CA (Onsite) Job Description: Primary Skill SAP HCM - US Payroll Engagement Focus Payroll configuration, testing, integration, production support and HRSP/legal updates We are seeking an experienced SAP US Payroll Functional Consultant for an onsite role. The consultant will support SAP US Payroll configuration, testing, integrations and production support, with strong functional knowledge of US payroll and taxes. The role …",-118.2538,https://www.adzuna.com/land/ad/5893065911?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=2F1BA0C26DF8C311D0FB552AA1159D3EE2818A25,5893065911,149745.25,34.0414,149745.25,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"Textile Finance, Los Angeles County","['US', 'California', 'Los Angeles County', 'Textile Finance']",Adzuna::API::Response::Company,"ICS Global Soft, Inc.",,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MzA2NTkwNCIsInMiOiIzSllQMU91MThSRzh5OFBpUWVBNWJRIn0.vJdRA33j3gqPeFpVY09QlJIx3KUJbOSoGDVeOmXeANg,Technical Program Manager,"About Company, Droisys is an innovation technology company focused on helping companies accelerate their digital initiatives from strategy and planning through execution. We leverage deep technical expertise, Agile methodologies, and data-driven intelligence to modernize systems of engagement and simplify human/tech interaction. Amazing things happen when we work in environments where everyone feels a true sense of belonging and when candidates have the requisite skills and opportunities to suc…",-122.07702,https://www.adzuna.com/land/ad/5893065904?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=122123ED6595135882F0417A5EAF6F20068BA768,5893065904,132038.61,37.39308,132038.61,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"Mountain View, Santa Clara County","['US', 'California', 'Santa Clara County', 'Mountain View']",Adzuna::API::Response::Company,Droisys,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0pZUDFPdTE4Ukc4eThQaVFlQTViUSIsImkiOiI1ODkzMDY1OTEzIn0.9h9sSw2i2Q_uAB_ByG18Oj58qerF-Gyh_FtcXiKUbJw,Network Reliability Engineer L3/L4,"Network Reliability Engineer L3/L4 Experience 10  years of experience supporting enterprise network environments across LAN, WAN, WLAN, Security, and Data Center technologies. Key Responsibilities Develop backend and full-stack features using Python, Django, and PostgreSQL . Build and maintain REST / GraphQL APIs . Create automation workflows for network operations and approvals. Work with MongoDB, Redis, Celery, and RabbitMQ for data handling and background tasks. Deploy and manage application…",-74.82318,https://www.adzuna.com/land/ad/5893065913?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=2981D68032658D199530443743C94A80B889DCD5,5893065913,212519.8,40.07424,212519.8,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"Burlington City, Burlington County","['US', 'New Jersey', 'Burlington County', 'Burlington City']",Adzuna::API::Response::Company,HCLTech,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0pZUDFPdTE4Ukc4eThQaVFlQTViUSIsImkiOiI1ODkzMDY1OTE1In0.-Rv0zoZQ4XEOTfZbMtyw5wAnDdDUsO7p5JzrLyK5h24,AWS EKS Platform Engineer / Kubernetes Engineer,"AWS EKS Platform Engineer / Kubernetes Engineer (5 Positions) Atlanta, GA Hire Type: FTE - $110K base Required Skills Amazon EKS Kubernetes AWS Terraform / CloudFormation DevOps SRE Monitoring & Logging Tools Experience Required 5–7 years in DevOps, SRE, or Platform Engineering Strong production experience with Kubernetes and Amazon EKS Responsibilities Architect and manage EKS clusters across environments Perform cluster provisioning, upgrades, and lifecycle management Design networking, ingre…",-84.3879,https://www.adzuna.com/land/ad/5893065915?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=8DEC5FD381062A802CC1B926AAF4D9F063C79820,5893065915,109255.58,33.7487,109255.58,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"Northlake, DeKalb County","['US', 'Georgia', 'DeKalb County', 'Northlake']",Adzuna::API::Response::Company,Mind Ware Inc,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MzA2NTg5OSIsInMiOiIzSllQMU91MThSRzh5OFBpUWVBNWJRIn0.4OGK8ZZUw0WjStwsBCpaXa4neRFnYcopa2S4OAVv214,Job opportunity Senior SQL Performance Engineer/ Capital Management Client/ Florham Park - Hybrid 3 days,"Position Title: Senior SQL Performance Engineer Client: Capital Management Client Location - Florham Park NJ - 3 days onsite Duration - 1 year Ideally Candidate must have 8-10 years of experience Senior SQL Performance Engineer - Summary Seeking an experienced Senior SQL Performance Engineer to design, optimize, and support enterprise SQL Server environments. The role focuses on database performance tuning, SQL development, ETL/SSIS solutions, production support, database security, and data int…",-74.391393,https://www.adzuna.com/land/ad/5893065899?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=DCC139110FDCF326F81B6C5D37784D4F0B0D63C0,5893065899,112741.68,40.776607,112741.68,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"Florham Park, Morris County","['US', 'New Jersey', 'Morris County', 'Florham Park']",Adzuna::API::Response::Company,IFLOWSOFT Solutions Inc.,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0pZUDFPdTE4Ukc4eThQaVFlQTViUSIsImkiOiI1ODkzMDY1OTA5In0.n276v-6z0ZkcHbd8nY26ierYUYOz-t4L-5cDcGPYaxs,Java Fullstack Developer,"Position: Java Full Stack Developers / Java Backend Developers Location: Pittsburgh PA or Dallas TX or Strongsville OH or Phoenix AZ or Birmingham AL Duration: Fulltime/W2 Job Description: The client is modernizing an existing application using API and Microservices architecture Full Stack Development Develop, and implement user interface components and backend services using Java and modern web technologies. Code Quality and Maintenance Write clean, scalable, and efficient code. Conduct code r…",-96.765058,https://www.adzuna.com/land/ad/5893065909?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=B9BE8CF15922E56A16B215331674D5F79BCB5DED,5893065909,118743.5,32.760168,118743.5,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"Highland Park, Dallas","['US', 'Texas', 'Dallas', 'Highland Park']",Adzuna::API::Response::Company,Virtusa Corporation,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0pZUDFPdTE4Ukc4eThQaVFlQTViUSIsImkiOiI1ODkzMDY1OTAxIn0.CsCxarf6igPG8iRCIHCJT6lzGEFp-b2V8XA9lX8GV6U,SAP S/4HANA Demand Management Consultant,"Master Scheduling/Demand Management Consultant 09/21/2026 – Long Term Work delivery location (City) Orlando, FL  ship Required  Travel: Primarily virtual, up to 25% travel during critical project phases. Description: Job Description: Seeking a Consultant specializing in Demand Management / Master Scheduling processes, for a large scale Aerospace & Defense customer’s ERP modernization. The successful candidate will lead design discussions, provide demos, manage design decisions, and bring thos…",,https://www.adzuna.com/land/ad/5893065901?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=6E8AA9BE09258362814C3E6059DB5ADE094391BC,5893065901,111871.15,,111871.15,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,US,['US'],Adzuna::API::Response::Company,Lorvin Technologies,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0pZUDFPdTE4Ukc4eThQaVFlQTViUSIsImkiOiI1ODkzMDY1OTE2In0._0GknVeyuhnvSm2LJRlBprFIv5FARl9d-a1m8BEbjYk,Senior Python AWS Developer,"JOB SUMMARY: The qualified candidate will be working in the Revenue Fare Management Systems team performing backoffice web application development. Their work will support the Rail Road's legacy revenue applications and aid in ramping up development efforts for the New Fare Payment System project and the roadmap to merge and unify LIRR and MNR revenue applications. REQUIREMENTS: • Accomplished at collaborating with cross-functional teams • Ability to develop high-quality code, expert at solving…",-73.97528,https://www.adzuna.com/land/ad/5893065916?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=BB3518A793F2772AADDF6B892A3167F586F2E3B7,5893065916,133198.12,40.75284,133198.12,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"Grand Central, Manhattan","['US', 'New York', 'New York City', 'Manhattan', 'Grand Central']",Adzuna::API::Response::Company,"Neotecra, Inc",,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MzA2NTkxNyIsInMiOiIzSllQMU91MThSRzh5OFBpUWVBNWJRIn0.PfG-N3KxkjsL8lUEQHb5uKKAjPjGVp5IJ4MBsrnuSs0,Java Full Stack Developer,"Title: Java FullStack Developer Location: Atlanta, GA (Onsite) Contract (W2) In-Person Interview Position Overview We are seeking an experienced, client-focused Software Engineer who combines strong technical expertise with the ability to build trusted relationships and drive successful outcomes for clients. This role will work directly with clients to understand their business and technical needs, translate those needs into effective solutions, and provide ongoing guidance and support througho…",-84.3879,https://www.adzuna.com/land/ad/5893065917?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=5D2E848A0DA6801BA6B9769A73477D91419DD905,5893065917,77662.66,33.7487,77662.66,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"Northlake, DeKalb County","['US', 'Georgia', 'DeKalb County', 'Northlake']",Adzuna::API::Response::Company,Hexacorp,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MzA2NTkwNiIsInMiOiIzSllQMU91MThSRzh5OFBpUWVBNWJRIn0.N9t5iXs0YqN8i3bbz5J57ZmIlw18eKuNjYh8eHirBjQ,"Senior Workday Architect / Engineer HCM, Financials, Integrations & Migration - Columbus, OH (Hybrid)","Senior Workday Architect / Engineer HCM, Financials, Integrations & Migration Job Title: Senior Workday Architect / Engineer Location: Columbus, OH Onsite/Hybrid Job Type: Contract Duration: 6-24 Months Industry: Utilities / Energy Job Overview We are seeking a Senior Workday Architect / Engineer to support a large investor-owned utility in Columbus, Ohio . This role will lead the architecture, configuration, security, integration, and data migration strategy for Workday HCM and/or Financial Ma…",-82.965488,https://www.adzuna.com/land/ad/5893065906?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=4FAED6E26FD6C5ABDD3B3870004FA72D6BAF0B4A,5893065906,157706.89,40.041105,157706.89,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"Minerva Park, Franklin County","['US', 'Ohio', 'Franklin County', 'Minerva Park']",Adzuna::API::Response::Company,"Activesoft, Inc.",,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MzA2NTkwNSIsInMiOiIzSllQMU91MThSRzh5OFBpUWVBNWJRIn0.StJ9Kse9CqBb5aDP_VfHsz41dcuz9DGgJUb-iQKOwBU,Performance Engineer || Sunnyvale CA (In-Person Interview ),"Role: Lead Performance Engineer Location: Sunnyvale, CA - Mandatory F2F interview - local candidates only (100% onsite Role) Job Description: Role Descriptions: • We are looking for a skilled Lead Performance Engineer to design, develop, and execute performance testing strategies for enterprise and cloud-based applications. • The ideal candidate has hands-on experience with JMeter, Load runner, K6, Gatling, Data Dog, Dynatrace skills, and solid expertise in API, Web and automation testing. • Ca…",-122.032489,https://www.adzuna.com/land/ad/5893065905?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=D8F3DC4D83DA18AFCA76613EFDD10535A1E7B27D,5893065905,104112.41,37.350211,104112.41,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"Cupertino, Santa Clara County","['US', 'California', 'Santa Clara County', 'Cupertino']",Adzuna::API::Response::Company,TechClub Inc.,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0pZUDFPdTE4Ukc4eThQaVFlQTViUSIsImkiOiI1ODkzMDY1OTEyIn0.J045r-GXc2l-PTSAH66akx6SbqIoO3YNsNlGYCYypcw,F5 Application Delivery / Load Balancing Engineer,"Position: F5 Application Delivery / Load Balancing Engineer Location: Hartford, CT Job Description: Bachelor's degree or Master’s Degree in Computer science, or a related field, with minimum 10 years of experience. F5 Technologies: F5 BIG-IP LTM, GTM, ASM/Advanced WAF, APM — configuration, administration, and troubleshooting. Scripting & Automation: iRules (TCL-based), iApps, F5 AS3, DO (Declarative Onboarding), TS (Telemetry Streaming), and REST API integration. Application Development: Server…",-72.695659,https://www.adzuna.com/land/ad/5893065912?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=7394770EB8C02989981B67B35518694E477039DD,5893065912,157994.27,41.792693,157994.27,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"Blue Hills, Hartford County","['US', 'Connecticut', 'Hartford County', 'Blue Hills']",Adzuna::API::Response::Company,"Lorven Technologies, Inc.",,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0pZUDFPdTE4Ukc4eThQaVFlQTViUSIsImkiOiI1ODkzMDY1OTAzIn0.O1gf8i9M9LraCnC9hjuqdaJpryYjv2NsnedCGBeqqWw,Azure Data / Search Engineer,"Job Title : Azure Data/Search Engineer Location : Irving, TX (Hybrid – 3 days (Work from Office) Contract Duration : Long Term Job Description Looking for a strong Azure Data Engineer / Senior Software Engineer with strong expertise in Python, Databricks, SQL, Elasticsearch, Kafka , and Azure , responsible for building scalable search platforms, REST APIs, event-driven data pipelines, and cloud-native distributed systems supporting high-volume enterprise applications. Roles and Responsibilities…",-96.9485,https://www.adzuna.com/land/ad/5893065903?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=6E48F239C8AF2AABB290DFB7FD3C5FCEED7019E7,5893065903,99893.59,32.8137,99893.59,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"Irving, Dallas","['US', 'Texas', 'Dallas', 'Irving']",Adzuna::API::Response::Company,PeopleNTech,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0pZUDFPdTE4Ukc4eThQaVFlQTViUSIsImkiOiI1ODkzMDY1OTA3In0.WEraScQdko_sCJLHXVi2GH3TUVdFYTP0u2Rat2UWs1Q,Data Architect - (Data / Ingestion / Migration),"Hi, Our client is looking for Data Architect – (Data / Ingestion / Migration) – Jersey City, NJ below is the detailed requirements. Job Title: Data Architect – (Data / Ingestion / Migration) Location: Remote Exp: 14 Yrs Skills: Databricks Lakehouse architecture (medallion); Delta Lake; Unity Catalog governance design; Spark/PySpark at scale; batch and streaming ingestion (Auto Loader, Lakeflow); migration from legacy warehouses to Databricks; Azure/AWS data services. Job Description: Design and…",,https://www.adzuna.com/land/ad/5893065907?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=15F80600F65DDF3C17C0EEB050A58704BDE79C15,5893065907,119041.82,,119041.82,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,US,['US'],Adzuna::API::Response::Company,"Lorven Technologies, Inc.",,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MzA2NTg5NiIsInMiOiIzSllQMU91MThSRzh5OFBpUWVBNWJRIn0.8PBTECEKRmGE3k_pqR9q5GBkBKyrajwFvk6LsLQ6qHM,Product Analyst,"Job Description - Title: oduct Analyst Location: Covington, KY. 100% onsite. ( can take non locals who can be onsite from start of the project ) Duration: 12 month s Mode of Interview: Skype Must Have: 6-9 years of experience Coachable Self-Starter with Strong Team Fit Candidates should be eager to learn, take initiative, and actively contribute to the team's culture and success. We value individuals who seek feedback and adapt quickly. Strong Business Analysis Skills Candidates should be able …",-84.5331,https://www.adzuna.com/land/ad/5893065896?se=3JYP1Ou18RG8y8PiQeA5bQ&utm_medium=api&utm_source=abfa41a4&v=67E40AE155F41173D8F460FB5C36F3E090E237C9,5893065896,69812.49,39.06612,69812.49,2026-09-21T14:33:16Z,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Location,"Park Hills, Kenton County","['US', 'Kentucky', 'Kenton County', 'Park Hills']",Adzuna::API::Response::Company,Tek Inspirations LLC,,
