redirect_url,description,latitude,salary_min,longitude,__CLASS__,salary_max,title,id,adref,created,salary_is_predicted,location.area,location.__CLASS__,location.display_name,category.label,category.__CLASS__,category.tag,company.__CLASS__,company.display_name,contract_time,contract_type
https://www.adzuna.com/land/ad/5765753579?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=85BE3D0D8C078CC45B35E345049DF89DAC158821,"Tanker CDL-A Drivers: Regional & OTR Routes • Paid Orientation. H - Hazardous Materials Endorsement. N - Tanker Vehicles Endorsement. CDL - A Tanker Truck Drivers - Seeking Company Drivers & Owner Operators! Are you ready to embark on a career where every mile counts? Action is ready for you. We’re always looking for drivers who take pride in their qualifications, experience and knowledge. We invest in drivers who never compromise safety and who are looking for experience beyond the average loa…",38.471105,63244.76,-78.860499,Adzuna::API::Response::Job,63244.76,Hazmat - CDL-A Owner Operator - 1yr EXP Required - OTR - Tanker - H/N Endorsements Required - Action Resources,5765753579,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVktSS25hNXA4UkdMNUtXWVBVLThHdyIsImkiOiI1NzY1NzUzNTc5In0.wxM8gPBZzX6Oo-0rYUqFzOr-KPphjaNObjZoqAWTfKo,2026-06-16T13:49:08Z,1,"['US', 'Virginia', 'Harrisonburg City', 'Harrisonburg']",Adzuna::API::Response::Location,"Harrisonburg, Harrisonburg City",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,Action Resources,full_time,
https://www.adzuna.com/land/ad/5765753638?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=57CCE4A26FF4A09F9E1B6CB8B3099AED3CD83074,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",36.156266,0.0,-95.993745,Adzuna::API::Response::Job,112000.0,Class A CDL Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,5765753638,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1MzYzOCIsInMiOiJWS1JLbmE1cDhSR0w1S1dZUFUtOEd3In0._np-GdJEeO7ImMTGG4FohIzNdxLjwvkMMEYhCZriaiA,2026-06-16T13:49:08Z,0,"['US', 'Oklahoma', 'Tulsa County', 'Williams']",Adzuna::API::Response::Location,"Williams, Tulsa County",Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Company,Decker,full_time,
https://www.adzuna.com/land/ad/5765753606?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=D0EFE59FCADA00B1E13FCD01305E8B8147FB20E3,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",34.74608,0.0,-92.276548,Adzuna::API::Response::Job,112000.0,Regional Truck Driver Company - 6mo EXP Required - Reefer - $112k per year - Decker,5765753606,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1MzYwNiIsInMiOiJWS1JLbmE1cDhSR0w1S1dZUFUtOEd3In0.oyw0DeTXCGf_VdZjZwUPzCjbI7YVbnCfdsctR3OKhfo,2026-06-16T13:49:08Z,0,"['US', 'Arkansas', 'Pulaski County', 'Little Rock']",Adzuna::API::Response::Location,"Little Rock, Pulaski County",Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Company,Decker,full_time,
https://www.adzuna.com/land/ad/5765753573?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=7F7481A40A2058C9D61559595A0719D6D48A59CF,"Tanker CDL-A Drivers: Regional & OTR Routes • Paid Orientation. H - Hazardous Materials Endorsement. N - Tanker Vehicles Endorsement. CDL - A Tanker Truck Drivers - Seeking Company Drivers & Owner Operators! Are you ready to embark on a career where every mile counts? Action is ready for you. We’re always looking for drivers who take pride in their qualifications, experience and knowledge. We invest in drivers who never compromise safety and who are looking for experience beyond the average loa…",39.95208,70802.21,-75.16548,Adzuna::API::Response::Job,70802.21,Hazmat - CDL-A Owner Operator - 1yr EXP Required - OTR - Tanker - H/N Endorsements Required - Action Resources,5765753573,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1MzU3MyIsInMiOiJWS1JLbmE1cDhSR0w1S1dZUFUtOEd3In0.W_SHk3xZ-loIl3NeCI_wL1bzKvrJBAr6rmaLdEE5QeI,2026-06-16T13:49:08Z,1,"['US', 'Pennsylvania', 'Philadelphia County', 'Middle East']",Adzuna::API::Response::Location,"Middle East, Philadelphia County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,Action Resources,full_time,
https://www.adzuna.com/land/ad/5765753585?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=BE262E08B039AD2062063CBC2EE777A8368A2E11,"Tanker CDL-A Drivers: Regional & OTR Routes • Paid Orientation. H - Hazardous Materials Endorsement. N - Tanker Vehicles Endorsement. CDL - A Tanker Truck Drivers - Seeking Company Drivers & Owner Operators! Are you ready to embark on a career where every mile counts? Action is ready for you. We’re always looking for drivers who take pride in their qualifications, experience and knowledge. We invest in drivers who never compromise safety and who are looking for experience beyond the average loa…",42.248312,73429.19,-71.810756,Adzuna::API::Response::Job,73429.19,Hazmat - CDL-A Owner Operator - 1yr EXP Required - OTR - Tanker - H/N Endorsements Required - Action Resources,5765753585,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1MzU4NSIsInMiOiJWS1JLbmE1cDhSR0w1S1dZUFUtOEd3In0.B0z20D5Mfmo70tzissVwWjGi-5t84E5yLaLHr2Lk6nc,2026-06-16T13:49:08Z,1,"['US', 'Massachusetts', 'Worcester County', 'West Side']",Adzuna::API::Response::Location,"West Side, Worcester County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,Action Resources,full_time,
https://www.adzuna.com/land/ad/5765753543?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=3E0DB610D14D71E753935CBA427F3348ED589953,"Tanker CDL-A Drivers: Regional & OTR Routes • Paid Orientation. H - Hazardous Materials Endorsement. N - Tanker Vehicles Endorsement. CDL - A Tanker Truck Drivers - Seeking Company Drivers & Owner Operators! Are you ready to embark on a career where every mile counts? Action is ready for you. We’re always looking for drivers who take pride in their qualifications, experience and knowledge. We invest in drivers who never compromise safety and who are looking for experience beyond the average loa…",36.092683,70788.23,-76.625778,Adzuna::API::Response::Job,70788.23,Hazmat - CDL-A Owner Operator - 1yr EXP Required - OTR - Tanker - H/N Endorsements Required - Action Resources,5765753543,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVktSS25hNXA4UkdMNUtXWVBVLThHdyIsImkiOiI1NzY1NzUzNTQzIn0.4GNXy1oMN31SKusW4AtokptaoyDmN9d_mW_bCOJLje8,2026-06-16T13:49:08Z,1,"['US', 'North Carolina', 'Chowan County', 'Edenton']",Adzuna::API::Response::Location,"Edenton, Chowan County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,Action Resources,full_time,
https://www.adzuna.com/land/ad/5765753567?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=65E80F78F7A36F43B85368332BE1AF8F0FD19D5B,"Tanker CDL-A Drivers: Regional & OTR Routes • Paid Orientation. H - Hazardous Materials Endorsement. N - Tanker Vehicles Endorsement. CDL - A Tanker Truck Drivers - Seeking Company Drivers & Owner Operators! Are you ready to embark on a career where every mile counts? Action is ready for you. We’re always looking for drivers who take pride in their qualifications, experience and knowledge. We invest in drivers who never compromise safety and who are looking for experience beyond the average loa…",43.046598,69851.25,-87.898317,Adzuna::API::Response::Job,69851.25,Hazmat - CDL-A Owner Operator - 1yr EXP Required - OTR - Tanker - H/N Endorsements Required - Action Resources,5765753567,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1MzU2NyIsInMiOiJWS1JLbmE1cDhSR0w1S1dZUFUtOEd3In0.1H_q3pw0BCHlwUVbef9lexAjNuX10qVhDhEGkZBg5_E,2026-06-16T13:49:08Z,1,"['US', 'Wisconsin', 'Milwaukee County', 'Milwaukee']",Adzuna::API::Response::Location,"Milwaukee, Milwaukee County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,Action Resources,full_time,
https://www.adzuna.com/land/ad/5765753651?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=C1925F09B3CD6012C049B222E14631B5F5C26543,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",40.753977,0.0,-111.88172,Adzuna::API::Response::Job,112000.0,Class A CDL Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,5765753651,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1MzY1MSIsInMiOiJWS1JLbmE1cDhSR0w1S1dZUFUtOEd3In0.oAt4qRblvjuf3imkrxIDslTobMr-8wyAzbGSIKb5olM,2026-06-16T13:49:08Z,0,"['US', 'Utah', 'Salt Lake County', 'Salt Lake City']",Adzuna::API::Response::Location,"Salt Lake City, Salt Lake County",Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Company,Decker,full_time,
https://www.adzuna.com/land/ad/5765753676?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=E214AE61D7989EAC90E3CAE5F381F20E4561EC50,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",34.705111,0.0,-86.959203,Adzuna::API::Response::Job,112000.0,Regional Truck Driver Company - 6mo EXP Required - Reefer - $112k per year - Decker,5765753676,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1MzY3NiIsInMiOiJWS1JLbmE1cDhSR0w1S1dZUFUtOEd3In0.OFRbThvBWz0mBrYmfOIfXjUL2MK9k1DEl3h7WyRXd2Y,2026-06-16T13:49:08Z,0,"['US', 'Alabama', 'Limestone County', 'Tanner']",Adzuna::API::Response::Location,"Tanner, Limestone County",Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Company,Decker,full_time,
https://www.adzuna.com/land/ad/5765753587?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=2367BB90D0722E4703183A6710EDD42F13748143,"Tanker CDL-A Drivers: Regional & OTR Routes • Paid Orientation. H - Hazardous Materials Endorsement. N - Tanker Vehicles Endorsement. CDL - A Tanker Truck Drivers - Seeking Company Drivers & Owner Operators! Are you ready to embark on a career where every mile counts? Action is ready for you. We’re always looking for drivers who take pride in their qualifications, experience and knowledge. We invest in drivers who never compromise safety and who are looking for experience beyond the average loa…",35.954833,68264.66,-75.630511,Adzuna::API::Response::Job,68264.66,Hazmat - CDL-A Owner Operator - 1yr EXP Required - OTR - Tanker - H/N Endorsements Required - Action Resources,5765753587,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1MzU4NyIsInMiOiJWS1JLbmE1cDhSR0w1S1dZUFUtOEd3In0.yuyLbr3X7jkEBY2167-eKM4Rj9uphJBNclDkn4yzpRM,2026-06-16T13:49:08Z,1,"['US', 'North Carolina', 'Dare County', 'Nags Head']",Adzuna::API::Response::Location,"Nags Head, Dare County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,Action Resources,full_time,
https://www.adzuna.com/land/ad/5765753571?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=F0DE8C339C582035F5B9FDC6F5372171A7489E5E,"Tanker CDL-A Drivers: Regional & OTR Routes • Paid Orientation. H - Hazardous Materials Endorsement. N - Tanker Vehicles Endorsement. CDL - A Tanker Truck Drivers - Seeking Company Drivers & Owner Operators! Are you ready to embark on a career where every mile counts? Action is ready for you. We’re always looking for drivers who take pride in their qualifications, experience and knowledge. We invest in drivers who never compromise safety and who are looking for experience beyond the average loa…",40.89732,56447.09,-81.43344,Adzuna::API::Response::Job,56447.09,Hazmat - CDL-A Owner Operator - 1yr EXP Required - OTR - Tanker - H/N Endorsements Required - Action Resources,5765753571,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVktSS25hNXA4UkdMNUtXWVBVLThHdyIsImkiOiI1NzY1NzUzNTcxIn0.ZX76aUZx7OwsTj8f_cLPhkoGsvTE_EgW_VgrQnzTCwc,2026-06-16T13:49:08Z,1,"['US', 'Ohio', 'Stark County', 'Lake Slagle']",Adzuna::API::Response::Location,"Lake Slagle, Stark County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,Action Resources,full_time,
https://www.adzuna.com/land/ad/5765753666?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=EDA26FB993C7CE9A17F69FC83F5613BBE4A4F8DD,"Tanker CDL-A Drivers: Regional & OTR Routes • Paid Orientation. H - Hazardous Materials Endorsement. N - Tanker Vehicles Endorsement. CDL - A Tanker Truck Drivers - Seeking Company Drivers & Owner Operators! Are you ready to embark on a career where every mile counts? Action is ready for you. We’re always looking for drivers who take pride in their qualifications, experience and knowledge. We invest in drivers who never compromise safety and who are looking for experience beyond the average loa…",36.17311,64703.52,-115.125401,Adzuna::API::Response::Job,64703.52,Hazmat - CDL-A Owner Operator - 1yr EXP Required - OTR - Tanker - H/N Endorsements Required - Action Resources,5765753666,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVktSS25hNXA4UkdMNUtXWVBVLThHdyIsImkiOiI1NzY1NzUzNjY2In0.94GsuZzirDBtAfprlNG4cM5m2WPOj26hjD_O14RVD1s,2026-06-16T13:49:08Z,1,"['US', 'Nevada', 'Clark County', 'College Park']",Adzuna::API::Response::Location,"College Park, Clark County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,Action Resources,full_time,
https://www.adzuna.com/land/ad/5765753586?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=92F51A0A6B09597ACB4168A5FCF9F3999F80178E,"Tanker CDL-A Drivers: Regional & OTR Routes • Paid Orientation. H - Hazardous Materials Endorsement. N - Tanker Vehicles Endorsement. CDL - A Tanker Truck Drivers - Seeking Company Drivers & Owner Operators! Are you ready to embark on a career where every mile counts? Action is ready for you. We’re always looking for drivers who take pride in their qualifications, experience and knowledge. We invest in drivers who never compromise safety and who are looking for experience beyond the average loa…",34.763844,62105.19,-77.471549,Adzuna::API::Response::Job,62105.19,Hazmat - CDL-A Owner Operator - 1yr EXP Required - OTR - Tanker - H/N Endorsements Required - Action Resources,5765753586,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1MzU4NiIsInMiOiJWS1JLbmE1cDhSR0w1S1dZUFUtOEd3In0.utxUDW1O_Qh-xYhsf9TKW4ATF3T2qdFH3g8rseobOqY,2026-06-16T13:49:08Z,1,"['US', 'North Carolina', 'Onslow County', 'Jacksonville']",Adzuna::API::Response::Location,"Jacksonville, Onslow County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,Action Resources,full_time,
https://www.adzuna.com/land/ad/5765753554?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=697DCBD86E3D9C0934B54EB90362759AFBDE08CF,"Tanker CDL-A Drivers: Regional & OTR Routes • Paid Orientation. H - Hazardous Materials Endorsement. N - Tanker Vehicles Endorsement. CDL - A Tanker Truck Drivers - Seeking Company Drivers & Owner Operators! Are you ready to embark on a career where every mile counts? Action is ready for you. We’re always looking for drivers who take pride in their qualifications, experience and knowledge. We invest in drivers who never compromise safety and who are looking for experience beyond the average loa…",44.2668,63771.26,-88.40748,Adzuna::API::Response::Job,63771.26,Hazmat - CDL-A Owner Operator - 1yr EXP Required - OTR - Tanker - H/N Endorsements Required - Action Resources,5765753554,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVktSS25hNXA4UkdMNUtXWVBVLThHdyIsImkiOiI1NzY1NzUzNTU0In0.vN3fvGio0mBLIMced_KL421DKmiGEw61_06vcCBe5v8,2026-06-16T13:49:08Z,1,"['US', 'Wisconsin', 'Outagamie County', 'Appleton']",Adzuna::API::Response::Location,"Appleton, Outagamie County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,Action Resources,full_time,
https://www.adzuna.com/land/ad/5765753570?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=E16B945F7E447CD1DE0B759772A112E3568F5C48,"Tanker CDL-A Drivers: Regional & OTR Routes • Paid Orientation. H - Hazardous Materials Endorsement. N - Tanker Vehicles Endorsement. CDL - A Tanker Truck Drivers - Seeking Company Drivers & Owner Operators! Are you ready to embark on a career where every mile counts? Action is ready for you. We’re always looking for drivers who take pride in their qualifications, experience and knowledge. We invest in drivers who never compromise safety and who are looking for experience beyond the average loa…",31.470233,108760.33,-100.438376,Adzuna::API::Response::Job,108760.33,Hazmat - CDL-A Owner Operator - 1yr EXP Required - OTR - Tanker - H/N Endorsements Required - Action Resources,5765753570,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVktSS25hNXA4UkdMNUtXWVBVLThHdyIsImkiOiI1NzY1NzUzNTcwIn0.1q_wr6IQYOt8KqoFFQ6VN2wplenytCeaTYDJGxslHTY,2026-06-16T13:49:08Z,1,"['US', 'Texas', 'Tom Green County', 'San Angelo']",Adzuna::API::Response::Location,"San Angelo, Tom Green County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,Action Resources,full_time,
https://www.adzuna.com/land/ad/5765753648?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=494345095BFDD892D51D3DEED3D2FC732F7F8CF5,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",42.297912,0.0,-89.127617,Adzuna::API::Response::Job,112000.0,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,5765753648,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVktSS25hNXA4UkdMNUtXWVBVLThHdyIsImkiOiI1NzY1NzUzNjQ4In0.8BQEkTK3RbGigpL8Jj7T3BeNiriJMn0XoGbEfrvcWRI,2026-06-16T13:49:08Z,0,"['US', 'Illinois', 'Winnebago County', 'Rockford']",Adzuna::API::Response::Location,"Rockford, Winnebago County",Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Company,Decker,full_time,
https://www.adzuna.com/land/ad/5765753544?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=80787541C1BE6AEEC4C63BD9E676D2C7E812858C,"Tanker CDL-A Drivers: Regional & OTR Routes • Paid Orientation. H - Hazardous Materials Endorsement. N - Tanker Vehicles Endorsement. CDL - A Tanker Truck Drivers - Seeking Company Drivers & Owner Operators! Are you ready to embark on a career where every mile counts? Action is ready for you. We’re always looking for drivers who take pride in their qualifications, experience and knowledge. We invest in drivers who never compromise safety and who are looking for experience beyond the average loa…",28.937931,60341.27,-100.611737,Adzuna::API::Response::Job,60341.27,Hazmat - CDL-A Owner Operator - 1yr EXP Required - OTR - Tanker - H/N Endorsements Required - Action Resources,5765753544,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1MzU0NCIsInMiOiJWS1JLbmE1cDhSR0w1S1dZUFUtOEd3In0.1hLXuwQ5h-I0No1rtpdpHmbxLtIk-E1fR5ETzBr0SR4,2026-06-16T13:49:08Z,1,"['US', 'Texas', 'Maverick County', 'Quemado']",Adzuna::API::Response::Location,"Quemado, Maverick County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,Action Resources,full_time,
https://www.adzuna.com/land/ad/5765753551?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=F3CB5C9558871067565B4607252A88A904BC4403,"Tanker CDL-A Drivers: Regional & OTR Routes • Paid Orientation. H - Hazardous Materials Endorsement. N - Tanker Vehicles Endorsement. CDL - A Tanker Truck Drivers - Seeking Company Drivers & Owner Operators! Are you ready to embark on a career where every mile counts? Action is ready for you. We’re always looking for drivers who take pride in their qualifications, experience and knowledge. We invest in drivers who never compromise safety and who are looking for experience beyond the average loa…",43.594351,62104.54,-84.775308,Adzuna::API::Response::Job,62104.54,Hazmat - CDL-A Owner Operator - 1yr EXP Required - OTR - Tanker - H/N Endorsements Required - Action Resources,5765753551,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1MzU1MSIsInMiOiJWS1JLbmE1cDhSR0w1S1dZUFUtOEd3In0.PfLXkrhrn4-2tUGi9NuRRpGr1y6Dmnzk7jmQOjJqIyA,2026-06-16T13:49:08Z,1,"['US', 'Michigan', 'Isabella County', 'Mount Pleasant']",Adzuna::API::Response::Location,"Mount Pleasant, Isabella County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,Action Resources,full_time,
https://www.adzuna.com/land/ad/5765753610?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=60688E575C38D4BCF863A81D1D5EA8350AB985D6,"Tanker CDL-A Drivers: Regional & OTR Routes • Paid Orientation. H - Hazardous Materials Endorsement. N - Tanker Vehicles Endorsement. CDL - A Tanker Truck Drivers - Seeking Company Drivers & Owner Operators! Are you ready to embark on a career where every mile counts? Action is ready for you. We’re always looking for drivers who take pride in their qualifications, experience and knowledge. We invest in drivers who never compromise safety and who are looking for experience beyond the average loa…",39.649199,77630.16,-79.953757,Adzuna::API::Response::Job,77630.16,Hazmat - CDL-A Owner Operator - 1yr EXP Required - OTR - Tanker - H/N Endorsements Required - Action Resources,5765753610,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVktSS25hNXA4UkdMNUtXWVBVLThHdyIsImkiOiI1NzY1NzUzNjEwIn0.WMrumpCz2oSh1emrssjFBLZdMkDRl7MsBR4JEZTNTNc,2026-06-16T13:49:08Z,1,"['US', 'West Virginia', 'Monongalia County', 'Westover']",Adzuna::API::Response::Location,"Westover, Monongalia County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,Action Resources,full_time,
https://www.adzuna.com/land/ad/5765753599?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=CED34FC8D4D3F703DA25B5700072662FD5C03811,"Tanker CDL-A Drivers: Regional & OTR Routes • Paid Orientation. H - Hazardous Materials Endorsement. N - Tanker Vehicles Endorsement. CDL - A Tanker Truck Drivers - Seeking Company Drivers & Owner Operators! Are you ready to embark on a career where every mile counts? Action is ready for you. We’re always looking for drivers who take pride in their qualifications, experience and knowledge. We invest in drivers who never compromise safety and who are looking for experience beyond the average loa…",40.793925,66842.54,-77.844355,Adzuna::API::Response::Job,66842.54,Hazmat - CDL-A Owner Operator - 1yr EXP Required - OTR - Tanker - H/N Endorsements Required - Action Resources,5765753599,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVktSS25hNXA4UkdMNUtXWVBVLThHdyIsImkiOiI1NzY1NzUzNTk5In0.U7LYQg07SI1ubggoPyoZdqSHI7XOJIWLYYbq-pEYdRI,2026-06-16T13:49:08Z,1,"['US', 'Pennsylvania', 'Centre County', 'State College']",Adzuna::API::Response::Location,"State College, Centre County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,Action Resources,full_time,
https://www.adzuna.com/land/ad/5765753650?se=VKRKna5p8RGL5KWYPU-8Gw&utm_medium=api&utm_source=abfa41a4&v=FD70436F27B8A3645961B13B0486442DA86313B7,"Tanker CDL-A Drivers: Regional & OTR Routes • Paid Orientation. H - Hazardous Materials Endorsement. N - Tanker Vehicles Endorsement. CDL - A Tanker Truck Drivers - Seeking Company Drivers & Owner Operators! Are you ready to embark on a career where every mile counts? Action is ready for you. We’re always looking for drivers who take pride in their qualifications, experience and knowledge. We invest in drivers who never compromise safety and who are looking for experience beyond the average loa…",47.44359,64592.11,-122.31125,Adzuna::API::Response::Job,64592.11,Hazmat - CDL-A Owner Operator - 1yr EXP Required - OTR - Tanker - H/N Endorsements Required - Action Resources,5765753650,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1MzY1MCIsInMiOiJWS1JLbmE1cDhSR0w1S1dZUFUtOEd3In0.Z7SDrvEUZ7xj9e3tkm3_VW2uicjLUg455J097-4IHV0,2026-06-16T13:49:08Z,1,"['US', 'Washington', 'King County', 'Normandy Park']",Adzuna::API::Response::Location,"Normandy Park, King County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,Action Resources,full_time,
