id,salary_min,salary_max,created,longitude,salary_is_predicted,title,description,redirect_url,__CLASS__,adref,latitude,location.display_name,location.area,location.__CLASS__,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,contract_time,contract_type
5738862213,89274.17,89274.17,2026-05-23T10:23:36Z,-86.243794,1,Regional CDL-A Driver - PTO accrues from day one (47448),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring regional CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: - $0.62-$0.68 cpm - Detention pay: $20 per hour - Stop pay: $30 per stop - Manual pallet jack pay: $5 per pallet - Driver hand unload: $10 per pallet - Down stacking: $5 per p…",https://www.adzuna.com/land/ad/5738862213?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=519B07CBF9FDF12B18D5268114BAFFF365303397,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEZlaXk3Vlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyMjEzIn0.sqeMm5hwclP-SGcZ6F9j1maNAT7WdaVNFwxkccaIQgs,39.210946,"Nashville, Brown County","['US', 'Indiana', 'Brown County', 'Nashville']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862218,87536.52,87536.52,2026-05-23T10:23:36Z,-88.447295,1,Local CDL-A Driver - PTO accrues from day one (60560),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: - $0.60-$0.62 per mile - Stop pay: $43.50-$44.50 per stop - Drop and hook pay: $25 per stop - Detention pay: $15 per hour - Live unload pay: $40 per load - Off account work pay: …",https://www.adzuna.com/land/ad/5738862218?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=600DC10E3880C4D836D67477F4892C298547F566,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEZlaXk3Vlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyMjE4In0.tz_AhzABLakhobSop9PJ_Ds3IOFQ3KchtxkiicXu13Y,41.641141,"Yorkville, Kendall County","['US', 'Illinois', 'Kendall County', 'Yorkville']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862264,70880.38,70880.38,2026-05-23T10:23:36Z,-85.680254,1,Local CDL-A Driver - 401(k) with company match (46012),"J.B. Hunt is hiring local CDL-A last mile drivers! Become a J.B. Hunt Final Mile Services driver and start enjoying the stability and consistency of one of the country's premier last mile delivery providers. Job Details: - Average $81,000 per year - Daily home time - Onsite management - Paid online orientation *Driver Benefits: - PTO accrues from day one - 401(k) with company match - Eligible for medical, dental and vision coverage after just 30 days - Parental leave, adoption assistance and fa…",https://www.adzuna.com/land/ad/5738862264?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=7ED777369421C7E324DCE474750BCA35D82DE3F1,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjI2NCIsInMiOiJwRmVpeTdWVzhSR3ZqUEQyMFNjMXdRIn0.sUfUNoRAZHjKnj5JuFjfbEKjaTqmk1a8li6cmNXAGKY,40.10532,"Anderson, Madison County","['US', 'Indiana', 'Madison County', 'Anderson']",Adzuna::API::Response::Location,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862237,73482.36,73482.36,2026-05-23T10:23:36Z,-93.090184,1,"Dedicated Truck Driver - Class A, Daily Home Time (55106)","Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: - $0.46 per mile - Stop pay: $37 per stop - Detention pay: $20/hour after 2 hours - New hire training pay: $20 per hour - Holiday pay: $200 per day - Drivers in this position ove…",https://www.adzuna.com/land/ad/5738862237?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=381659E1E7CA317814384AC49F932CF31F0707C8,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjIzNyIsInMiOiJwRmVpeTdWVzhSR3ZqUEQyMFNjMXdRIn0.JVwU2LwxXjiBkE3vHeb_JGsUUnNxLjwGKmiyQPvKWpI,44.951319,"Saint Paul, Ramsey County","['US', 'Minnesota', 'Ramsey County', 'Saint Paul']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862293,74924.88,74924.88,2026-05-23T10:23:36Z,-83.212693,1,Local CDL-A Driver - Daily home time (43061),"Looking for local truck driving jobs? J.B. Hunt is hiring dedicated truck drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: - $0.55-$0.58 cpm - Detention pay: $15 per hour - Drop and hook pay: $25.00 per stop - Live load/unload: $50 per stop - Driver assist: $25 per stop - Live swap: $25 per stop - Ha…",https://www.adzuna.com/land/ad/5738862293?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=0AFA154A1FC02CFE55D62A6B521B592B5848E68D,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEZlaXk3Vlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyMjkzIn0.mMHfafVwPqLeMkn1zuV2Ls5rTRu5pbLoqYVEWLqpN8g,40.266172,"Ostrander, Delaware County","['US', 'Ohio', 'Delaware County', 'Ostrander']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862260,92055.34,92055.34,2026-05-23T10:23:36Z,-75.240461,1,CDL-A Semi-Local Truck Driver - PTO accrues from day one (08066),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring semi-local CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and strong work ethic. Job Details: - $0.66-$0.68 per mile - Stop pay: $55 per stop - Detention pay: $15 per hour - Shuttle to shop: $75 - Backhaul pay: $55 - Tarp pay: $30 - Miscellaneous work: $15 per hour - O…",https://www.adzuna.com/land/ad/5738862260?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=0295D504E332EDAE7FB81C9E515DC8B46379E528,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjI2MCIsInMiOiJwRmVpeTdWVzhSR3ZqUEQyMFNjMXdRIn0.LjlNUy7cWVqi45lB7dzJ7DdJgio79JCYWIixSS1IxBg,39.830391,"Paulsboro, Gloucester County","['US', 'New Jersey', 'Gloucester County', 'Paulsboro']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862247,61105.27,61105.27,2026-05-23T10:23:36Z,-77.189982,1,Local CDL-A Driver - Daily home time (17065),"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company-owned equipment. Job Details - $0.62 - $0.67 per mile - Live stop pay: $85 per stop - Drop/hook pay: $55 - Detention: $20 - $28 per hour (after one hour) - Hazmat load: $40 - Driver load/unload: $45 - Driver assist: $25 - Yard checks: $20 per hour - Refused delivery: $55 - Truck order not used: $35 - Cros…",https://www.adzuna.com/land/ad/5738862247?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=129ADF9742CEB12C65803C42EAA3C350F1DAE9BD,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjI0NyIsInMiOiJwRmVpeTdWVzhSR3ZqUEQyMFNjMXdRIn0.nutZQnxYdsJq4G45b-ta6_gDT5i8e61l071bX2rrUk8,40.118424,"Mount Holly Springs, Cumberland County","['US', 'Pennsylvania', 'Cumberland County', 'Mount Holly Springs']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862235,94431.08,94431.08,2026-05-23T10:23:36Z,-75.148786,1,Local CDL-A Driver - PTO accrues from day one (19095),"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company-owned equipment. This position is an activity-based pay plan that encourages safety, efficiency and strong work ethic. Job Details: - $0.50-$0.70 per mile - Detention pay: $20 - $25 per hour - Drop and hook pay: $35 per stop - Live load/unload: $55 per stop - Driver load/unload: $45 per stop - Hazmat pay:…",https://www.adzuna.com/land/ad/5738862235?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=456BF4CCCD6FC9EB8E99D1020D2B2898B863D409,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEZlaXk3Vlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyMjM1In0.3gKeaK8v_WPwrhhYZcvN-qExP8PVWuo9ZxcJxXzqBGk,40.094555,"Wyncote, Montgomery County","['US', 'Pennsylvania', 'Montgomery County', 'Wyncote']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862219,63870.04,63870.04,2026-05-23T10:23:36Z,-88.067012,1,"Dedicated Truck Driver - Class A, Daily Home Time (60137)","J.B. Hunt is hiring local CDL-A last mile drivers! Become a J.B. Hunt Final Mile Services® driver and start enjoying the stability and consistency of one of the country's premier last mile delivery providers. Job Details: - Hourly Rate: $32.75 - $33.94 - New hire training pay: $32.75 per hour - Safety training: $20 per hour - Holiday Pay: $262 per day Drivers in this position over the last six to twelve months have averaged annualized earnings of $88,920. Driver Benefits: - PTO accrues from day…",https://www.adzuna.com/land/ad/5738862219?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=25BDA0A49525911DF5FFA0491F1C7C5B1EC95EDF,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjIxOSIsInMiOiJwRmVpeTdWVzhSR3ZqUEQyMFNjMXdRIn0.-CGTzcsR-aV3Z-Bi60_tut5stlxfIyFf_93fvq8TNfE,41.877529,"Glen Ellyn, DuPage County","['US', 'Illinois', 'DuPage County', 'Glen Ellyn']",Adzuna::API::Response::Location,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862233,87733.67,87733.67,2026-05-23T10:23:36Z,-75.345184,1,Local CDL-A Driver - PTO accrues from day one (19405),"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company-owned equipment. This position is an activity-based pay plan that encourages safety, efficiency and strong work ethic. Job Details: - $0.50-$0.70 per mile - Detention pay: $20 - $25 per hour - Drop and hook pay: $35 per stop - Live load/unload: $55 per stop - Driver load/unload: $45 per stop - Hazmat pay:…",https://www.adzuna.com/land/ad/5738862233?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=D0208B88C36F03A5D2D64B207207FD291B49B535,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEZlaXk3Vlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyMjMzIn0.QIh7I0TMnqb35r4dHZ3D6iTotujwfk3wH_N1YNzi66k,40.105108,"Bridgeport, Montgomery County","['US', 'Pennsylvania', 'Montgomery County', 'Bridgeport']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862280,55837.05,55837.05,2026-05-23T10:23:36Z,-95.05604,1,"Class A CDL Drivers Needed – OTR, Regional & Dedicated (77562)","Full-Time Class A CDL Truck Drivers – OTR, Regional, Dedicated & Team Positions Available Description: Top carriers are actively hiring experienced and entry-level Class A CDL drivers nationwide. Whether you prefer steady regional routes, dedicated lanes, or high-mileage OTR runs, we connect drivers with the best opportunities in the industry. Driving Opportunities: - Regional & Dedicated Routes –Consistent miles, competitive pay, predictable home time, and strong support from dispatch and safe…",https://www.adzuna.com/land/ad/5738862280?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=A62E5FEF8265DC271B2C852EA41B2F37A1E4DE81,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEZlaXk3Vlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyMjgwIn0.NL7sleK3ZfYZ6GCd1fgD-qpslztFFT544csHgwjL6ck,29.818836,"Highlands, Harris County","['US', 'Texas', 'Harris County', 'Highlands']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Best Trucking Companies,full_time,
5738862266,71365.27,71365.27,2026-05-23T10:23:36Z,-86.109012,1,Regional Truck Driver - Class A (46227),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring regional CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. Job Details: - Average $95,000.00 per year - Safety bonus opportunities - Weekly home time - Onsite management - Paid online orientation Driver Benefits: - PTO accrues from day one - 401(k) with company match - Eligible for medical, dental and vision coverage after just 30 days - Access to l…",https://www.adzuna.com/land/ad/5738862266?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=A19AE9B10183ACB4FC11BC27DB9DBF7263332AA4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjI2NiIsInMiOiJwRmVpeTdWVzhSR3ZqUEQyMFNjMXdRIn0.y72p2RxrFtmNrOIBDNEH7J3zWl3anNs7Pr_b6ixwNoc,39.77745,"Indianapolis, Marion County","['US', 'Indiana', 'Marion County', 'Indianapolis']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862240,80386.65,80386.65,2026-05-23T10:23:36Z,-94.212834,1,Local CDL-A Driver - PTO accrues from day one (72715),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. Job Details: - Average $ 67,000 per year - Safety bonus opportunities - Daily home time - Onsite management - Paid online orientation Driver Benefits: - PTO accrues from day one - 401(k) with company match - Eligible for medical, dental and vision coverage after just 30 days - Access to life in…",https://www.adzuna.com/land/ad/5738862240?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=4F0AF2E910AACD07AF9424F8C528418179E7BC92,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjI0MCIsInMiOiJwRmVpeTdWVzhSR3ZqUEQyMFNjMXdRIn0.G1TztMSW-lw88eFubg0k9nZnapIIeaEZc6PR6AYwu8k,36.470451,"Bella Vista, Benton County","['US', 'Arkansas', 'Benton County', 'Bella Vista']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862252,88398.84,88398.84,2026-05-23T10:23:36Z,-87.024319,1,"Regional CDL-A Driver - Weekly Home, Full Benefits (47962)","Looking for dedicated truck driving jobs? J.B. Hunt is hiring regional CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. Job Details: - Average $97,500 per year - Safety bonus opportunities - Weekly home time - Onsite management - Paid online orientation Driver Benefits: - PTO accrues from day one - 401(k) with company match - Eligible for medical, dental and vision coverage after just 30 days - Access to life…",https://www.adzuna.com/land/ad/5738862252?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=7891B0E1BF1C47A2B189F695E3EC5BCCD2A3D63F,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEZlaXk3Vlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyMjUyIn0.RQPZwPEy9vikVcsnwbh5mJ-IXfjVznmol64AGQUIkbU,40.468816,"Montmorenci, Tippecanoe County","['US', 'Indiana', 'Tippecanoe County', 'Montmorenci']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862215,85536.55,85536.55,2026-05-23T10:23:36Z,-74.277647,1,Local CDL-A Driver - 401(k) with company match (07065),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: - $0.38-$0.42 per mile - Live stop pay: $28-$29 per stop - $16/hr detention pay starting after 1 hour - Trainee pay: $180 per day - Holiday pay: $160 per day - Driver trainer pay…",https://www.adzuna.com/land/ad/5738862215?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=DD8245D238F361EE46065A9E8F0412F689773030,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjIxNSIsInMiOiJwRmVpeTdWVzhSR3ZqUEQyMFNjMXdRIn0.S-YGnYwI2DokgOTxWEHya_yy9TETYAN3HpSfKc-t_Fc,40.608159,"Rahway, Union County","['US', 'New Jersey', 'Union County', 'Rahway']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862211,89114.93,89114.93,2026-05-23T10:23:36Z,-84.438184,1,Local CDL-A Driver - PTO accrues from day one (45044),"Looking for local truck driving jobs? J.B. Hunt is hiring dedicated truck drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Drivers in this position over the last six to twelve months have averaged annualized earnings of $75,400. Job Details: - $0.63 cpm - Detention pay: $4 - $16 per hour - Hazmat: $75 per load - …",https://www.adzuna.com/land/ad/5738862211?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=6C6ACD312E002B5677B9112A217AF8707BBE9A2A,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEZlaXk3Vlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyMjExIn0.n-yqJdGLxaAoNPp5S8wli4jtHDUyWZgr3HMtXMwdEWM,39.547031,"Middletown, Butler County","['US', 'Ohio', 'Butler County', 'Middletown']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862270,87724.47,87724.47,2026-05-23T10:23:36Z,-86.798,1,OTR CDL-A Driver - PTO accrues from day one (47588),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring over the road CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries. Job Details: - Average $95,000 per year - Safety bonus opportunities - Consistent schedule and home time - Paid online orientation Driver Benefits: - PTO accrues from day one - 401(k) with company match - Eligible for medical, dental and vision coverage after just 30 days - Access to life insurance options -…",https://www.adzuna.com/land/ad/5738862270?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=F86C94974E59E3AB581B50CD520A5E09BCEED8B1,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjI3MCIsInMiOiJwRmVpeTdWVzhSR3ZqUEQyMFNjMXdRIn0.dBRlDFBdDbFYaO-w1jzob964jtRorH1XuD796_Ja5Oc,37.998,"Troy, Perry County","['US', 'Indiana', 'Perry County', 'Troy']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862121,47772.35,47772.35,2026-05-23T10:23:35Z,-94.885203,1,"Diesel Mechanic - Pleasanton, TX - Great Benefits (77535)","Chalk Mountain is hiring Diesel Mechanics Near Pleasanton, TX Position Highlights: ✔ Competitive pay ($29–$34/hour; up to $85k annually) ✔ 5 days on / 2 days off ✔ 401(k) with 4% match ✔ Health, dental, vision, and life insurance ✔ Paid Time Off ✔ Employee discounts ✔ Referral program",https://www.adzuna.com/land/ad/5738862121?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=60DFC88F792000BD9A6AE96B13B92996176BDDF7,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjEyMSIsInMiOiJwRmVpeTdWVzhSR3ZqUEQyMFNjMXdRIn0.Fq1i82mkI3nA7EVfxSjZnuDX5DNyz29cDswhac51D68,30.046605,"Dayton, Liberty County","['US', 'Texas', 'Liberty County', 'Dayton']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,CHALK MOUNTAIN,,
5738862186,70557.86,70557.86,2026-05-23T10:23:35Z,-87.95313,1,Regional Truck Driver - Class A (60048),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring regional CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. Job Details: - Average $84,000 per year - Safety bonus opportunities - Weekly home time - Onsite management - Paid online orientation Driver Benefits: - PTO accrues from day one - 401(k) with company match - Eligible for medical, dental and vision coverage after just 30 days - Access to life…",https://www.adzuna.com/land/ad/5738862186?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=77722E096BFD34465254743BD338AD6512FA330B,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEZlaXk3Vlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyMTg2In0.6VtWxw2wQRiO057mSt8NgYkXNxNRvrXpU3IE_CWU3AQ,42.283079,"Libertyville, Lake County","['US', 'Illinois', 'Lake County', 'Libertyville']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862146,73661.62,73661.62,2026-05-23T10:23:35Z,-74.018858,1,Local CDL-A Driver - Daily home time (07086),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: - $0.38-$0.42 per mile - Live stop pay: $28-$29 per stop - $16/hr detention pay starting after 1 hour - Trainee pay: $180 per day - Holiday pay: $160 per day - Driver trainer pay…",https://www.adzuna.com/land/ad/5738862146?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=2F193A65B17AF94FA997F13492B6EBE66CBCB387,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjE0NiIsInMiOiJwRmVpeTdWVzhSR3ZqUEQyMFNjMXdRIn0.ztVzFGJ9ZpInFZqwqr7Za8oybuDe2W0graF1Wu4YjJM,40.768681,"Weehawken, Hudson County","['US', 'New Jersey', 'Hudson County', 'Weehawken']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862193,82679.68,82679.68,2026-05-23T10:23:35Z,-87.830332,1,CDL-A Semi-Local Truck Driver - 401(k) with company match (60464),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring semi-local CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: - $0.64 - $0.68 per mile - Stop pay: $25 per stop - Detention pay: $15 per hour after 2 hours - Off account work pay: $250 per day - Safety training pay: $20 per hour - New …",https://www.adzuna.com/land/ad/5738862193?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=91561965D0DDBA1EB2076FCB9313BF6BC56A4AF4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjE5MyIsInMiOiJwRmVpeTdWVzhSR3ZqUEQyMFNjMXdRIn0.qTqzkgQydPEnYYwHztjlHs7Ov5kxZ9tx5mrx7F0aK1c,41.667255,"Palos Park, Cook County","['US', 'Illinois', 'Cook County', 'Palos Park']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862158,82365.35,82365.35,2026-05-23T10:23:35Z,-90.06288,1,CDL-A Semi-Local Truck Driver (62087),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring semi-local CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. Job Details: - Average $85,000 per year - Safety bonus opportunities - Frequent home time - Onsite management - Paid online orientation Driver Benefits: - PTO accrues from day one - 401(k) with company match - Eligible for medical, dental and vision coverage after just 30 days - Access to …",https://www.adzuna.com/land/ad/5738862158?se=pFeiy7VW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=8B0BA152B3701E41EDF238D2301FD7963BCB8E7F,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjE1OCIsInMiOiJwRmVpeTdWVzhSR3ZqUEQyMFNjMXdRIn0.3HCQzAEJNzzP6oT8J6Gams_9VpxNiEHzjqi2qbfisfQ,38.82949,"South Roxana, Madison County","['US', 'Illinois', 'Madison County', 'South Roxana']",Adzuna::API::Response::Location,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
