latitude,salary_max,id,description,__CLASS__,created,title,redirect_url,longitude,salary_is_predicted,adref,salary_min,category.tag,category.label,category.__CLASS__,company.display_name,company.__CLASS__,location.display_name,location.area,location.__CLASS__,contract_time,contract_type
29.9286,100111.13,5798865864,"Explore opportunities with Kelsey-Seybold Clinic, part of the Optum family of businesses. Work with one of the nation's leading health care organizations and build your career at one of our 40 locations throughout Houston. Be part of a team that is nationally recognized for delivering coordinated and accountable care. As a multi-specialty clinic, we offer care from more than 900 medical providers in 65 medical specialties. Take on a rewarding opportunity to help drive higher quality, higher pat…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,RN OR II - Float Pool - South and North(unposted pipeline active),https://www.adzuna.com/land/ad/5798865864?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=B981444EEBFC4D8948DBAF00A2D1357B9ED0CE51,-95.3177,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODg2NTg2NCIsInMiOiJmb2RmUGRKLThSR2dYOHBHZ2ZPclpnIn0.WZ7kHK2EPKMV52NWjP9owoQte9egQAm7Z5FgQeRFLV8,100111.13,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"North Central, Houston","['US', 'Texas', 'Harris County', 'Houston', 'North Central']",Adzuna::API::Response::Location,,
29.661087,101157.22,5798865871,"Explore opportunities with Kelsey-Seybold Clinic, part of the Optum family of businesses. Work with one of the nation's leading health care organizations and build your career at one of our 40 locations throughout Houston. Be part of a team that is nationally recognized for delivering coordinated and accountable care. As a multi-specialty clinic, we offer care from more than 900 medical providers in 65 medical specialties. Take on a rewarding opportunity to help drive higher quality, higher pat…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,RN OR II - Float Pool - South and North(unposted pipeline active),https://www.adzuna.com/land/ad/5798865871?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=BC904E9A172DF61032A10743DEAD4AB64514229E,-95.231006,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODg2NTg3MSIsInMiOiJmb2RmUGRKLThSR2dYOHBHZ2ZPclpnIn0.HHINmoHe4u6crw3rYdD5d6K-4ZAaHOANoPnlvRgZnz0,101157.22,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"South Houston, Harris County","['US', 'Texas', 'Harris County', 'South Houston']",Adzuna::API::Response::Location,,
36.0351,80575.15,5798865849,"Optum NV is seeking a RN Complex Case Management to join our team in Las Vegas, NV. Optum is a clinician-led care organization that is changing the way clinicians work and live. As a member of the Optum Care Delivery team, you'll be an integral part of our vision to make healthcare better for everyone. At Optum, you'll have the clinical resources, data and support of a global organization behind you so you can help your patients live healthier lives. We believe you deserve an exceptional career…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,"RN Complex Case Management - Hybrid in Las Vegas, NV",https://www.adzuna.com/land/ad/5798865849?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=4D5F52E13F586082109F39283D55728953DAE29A,-114.9766,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZm9kZlBkSi04UkdnWDhwR2dmT3JaZyIsImkiOiI1Nzk4ODY1ODQ5In0.dHIW2SKom5SHp7StjG4dO4VOjkCASEjef_3sxYhmAho,80575.15,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"Calico Ridge, Clark County","['US', 'Nevada', 'Clark County', 'Calico Ridge']",Adzuna::API::Response::Location,,
36.254087,42004.84,5798865847,"Optum NV is seeking a Case Manager RN - Cardiology to join our team in Las Vegas, NV. Optum is a clinician-led care organization that is changing the way clinicians work and live. As a member of the Optum Care Delivery team, you'll be an integral part of our vision to make healthcare better for everyone. At Optum, you'll have the clinical resources, data and support of a global organization behind you so you can help your patients live healthier lives. We believe you deserve an exceptional care…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,"RN Case Manager, Cardiology - Las Vegas, NV",https://www.adzuna.com/land/ad/5798865847?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=A90D2E5DCD87F24A6589AB1B8B80C6361888F0E2,-115.574617,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZm9kZlBkSi04UkdnWDhwR2dmT3JaZyIsImkiOiI1Nzk4ODY1ODQ3In0.DC9Enj2Zfh2JsYnMdWvdYJ1UXksylcSC7Jrp0_Gst8k,42004.84,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"Mount Charleston, Clark County","['US', 'Nevada', 'Clark County', 'Mount Charleston']",Adzuna::API::Response::Location,,
36.3,87688.08,5798865861,"Optum NV is seeking a RN Complex Case Management to join our team in Las Vegas, NV. Optum is a clinician-led care organization that is changing the way clinicians work and live. As a member of the Optum Care Delivery team, you'll be an integral part of our vision to make healthcare better for everyone. At Optum, you'll have the clinical resources, data and support of a global organization behind you so you can help your patients live healthier lives. We believe you deserve an exceptional career…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,"RN Complex Case Management - Hybrid in Las Vegas, NV",https://www.adzuna.com/land/ad/5798865861?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=FF3BD71B07F39588D582173BD4AA3FB8C69CEB4B,-115.1418,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODg2NTg2MSIsInMiOiJmb2RmUGRKLThSR2dYOHBHZ2ZPclpnIn0.QP32WFE8y6dw-MpqouP95agrelbAB9LW0kjt4XwgeRY,87688.08,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"North Las Vegas, Clark County","['US', 'Nevada', 'Clark County', 'North Las Vegas']",Adzuna::API::Response::Location,,
29.7194,62454.85,5798865854,"Explore opportunities with Kelsey-Seybold Clinic, part of the Optum family of businesses. Work with one of the nation's leading health care organizations and build your career at one of our 40 locations throughout Houston. Be part of a team that is nationally recognized for delivering coordinated and accountable care. As a multi-specialty clinic, we offer care from more than 900 medical providers in 65 medical specialties. Take on a rewarding opportunity to help drive higher quality, higher pat…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,Nurse Supervisor (RN) - Kelsey Seybold Clinic: Memorial City,https://www.adzuna.com/land/ad/5798865854?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=1F20373BB7A5A1E56C7C83E32EF9C869B7020295,-95.22285,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZm9kZlBkSi04UkdnWDhwR2dmT3JaZyIsImkiOiI1Nzk4ODY1ODU0In0.Hp3JE0CM570969aEnu9LGCKX8sztWiEK6A2R-J36LQM,62454.85,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"Galena Park, Harris County","['US', 'Texas', 'Harris County', 'Galena Park']",Adzuna::API::Response::Location,,
29.7194,126827.56,5798865841,"Explore opportunities with Kelsey-Seybold Clinic, part of the Optum family of businesses. Work with one of the nation's leading health care organizations and build your career at one of our 40 locations throughout Houston. Be part of a team that is nationally recognized for delivering coordinated and accountable care. As a multi-specialty clinic, we offer care from more than 900 medical providers in 65 medical specialties. Take on a rewarding opportunity to help drive higher quality, higher pat…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,RN I/II Infusion - Cancer Services - Kelsey Seybold Clinics: North Houston,https://www.adzuna.com/land/ad/5798865841?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=AF92FCD0CE85F8D7A612D3AAE2BFBFB8B9BCB736,-95.22285,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODg2NTg0MSIsInMiOiJmb2RmUGRKLThSR2dYOHBHZ2ZPclpnIn0.8yTd2b2FkrTTwyFbJhxED3u3sTqkQcfFCE4wXm-JXwQ,126827.56,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"Galena Park, Harris County","['US', 'Texas', 'Harris County', 'Galena Park']",Adzuna::API::Response::Location,,
36.10803,41525.85,5798865843,"Optum NV is seeking a Case Manager RN - Cardiology to join our team in Las Vegas, NV. Optum is a clinician-led care organization that is changing the way clinicians work and live. As a member of the Optum Care Delivery team, you'll be an integral part of our vision to make healthcare better for everyone. At Optum, you'll have the clinical resources, data and support of a global organization behind you so you can help your patients live healthier lives. We believe you deserve an exceptional care…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,"RN Case Manager, Cardiology - Las Vegas, NV",https://www.adzuna.com/land/ad/5798865843?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=F975AB5AEC09523F9E3AAAD4C183A54370FD4333,-115.245,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZm9kZlBkSi04UkdnWDhwR2dmT3JaZyIsImkiOiI1Nzk4ODY1ODQzIn0.XX4dHiHRLQuvheG6HwBW4VVJk64fX0BkZ4o1hod7hc4,41525.85,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"Spring Valley, Clark County","['US', 'Nevada', 'Clark County', 'Spring Valley']",Adzuna::API::Response::Location,,
35.980035,72820.66,5798865872,"Optum NV is seeking a RN Complex Case Management to join our team in Las Vegas, NV. Optum is a clinician-led care organization that is changing the way clinicians work and live. As a member of the Optum Care Delivery team, you'll be an integral part of our vision to make healthcare better for everyone. At Optum, you'll have the clinical resources, data and support of a global organization behind you so you can help your patients live healthier lives. We believe you deserve an exceptional career…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,"RN Complex Case Management - Hybrid in Las Vegas, NV",https://www.adzuna.com/land/ad/5798865872?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=2D10E4B66FA3BFB2354712B3CCD2F6F6FD96DD6E,-114.834527,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZm9kZlBkSi04UkdnWDhwR2dmT3JaZyIsImkiOiI1Nzk4ODY1ODcyIn0.NgPXD3SThoAB8XNocTUBd9VWQ9mVr8nzLGGD078QSA8,72820.66,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"City, Clark County","['US', 'Nevada', 'Clark County', 'City']",Adzuna::API::Response::Location,,
36.8101,38126.8,5798865862,"Optum NV is seeking a Case Manager RN - Cardiology to join our team in Las Vegas, NV. Optum is a clinician-led care organization that is changing the way clinicians work and live. As a member of the Optum Care Delivery team, you'll be an integral part of our vision to make healthcare better for everyone. At Optum, you'll have the clinical resources, data and support of a global organization behind you so you can help your patients live healthier lives. We believe you deserve an exceptional care…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,"RN Case Manager, Cardiology - Las Vegas, NV",https://www.adzuna.com/land/ad/5798865862?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=9A3422754A030E4F68DF572F2B1E8ECB03DB7DEF,-114.0778,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZm9kZlBkSi04UkdnWDhwR2dmT3JaZyIsImkiOiI1Nzk4ODY1ODYyIn0.XAju3skiEnHhpfAus_I38diU6T32yvsHJ5veGV8P70o,38126.8,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"Mesquite, Clark County","['US', 'Nevada', 'Clark County', 'Mesquite']",Adzuna::API::Response::Location,,
35.476226,43157.57,5798865850,"Optum NV is seeking a Case Manager RN - Cardiology to join our team in Las Vegas, NV. Optum is a clinician-led care organization that is changing the way clinicians work and live. As a member of the Optum Care Delivery team, you'll be an integral part of our vision to make healthcare better for everyone. At Optum, you'll have the clinical resources, data and support of a global organization behind you so you can help your patients live healthier lives. We believe you deserve an exceptional care…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,"RN Case Manager, Cardiology - Las Vegas, NV",https://www.adzuna.com/land/ad/5798865850?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=720D53D12DB909B9E269B6350C4DD50184CA7E13,-114.89545,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODg2NTg1MCIsInMiOiJmb2RmUGRKLThSR2dYOHBHZ2ZPclpnIn0.m2cfu2lYlany1m1Db9468L6NcBE-u_jDYBpk-Uz4Fys,43157.57,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"Searchlight, Clark County","['US', 'Nevada', 'Clark County', 'Searchlight']",Adzuna::API::Response::Location,,
35.476226,77958.82,5798865853,"Optum NV is seeking a RN Complex Case Management to join our team in Las Vegas, NV. Optum is a clinician-led care organization that is changing the way clinicians work and live. As a member of the Optum Care Delivery team, you'll be an integral part of our vision to make healthcare better for everyone. At Optum, you'll have the clinical resources, data and support of a global organization behind you so you can help your patients live healthier lives. We believe you deserve an exceptional career…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,"RN Complex Case Management - Hybrid in Las Vegas, NV",https://www.adzuna.com/land/ad/5798865853?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=397DC46E075545963B08471460A273D025184801,-114.89545,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZm9kZlBkSi04UkdnWDhwR2dmT3JaZyIsImkiOiI1Nzk4ODY1ODUzIn0.K5IgRatsMjL8gF6J2ZeP__QgbO2E7aN_HM1MpG-at1M,77958.82,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"Searchlight, Clark County","['US', 'Nevada', 'Clark County', 'Searchlight']",Adzuna::API::Response::Location,,
36.8101,68871.35,5798865869,"Optum NV is seeking a RN Complex Case Management to join our team in Las Vegas, NV. Optum is a clinician-led care organization that is changing the way clinicians work and live. As a member of the Optum Care Delivery team, you'll be an integral part of our vision to make healthcare better for everyone. At Optum, you'll have the clinical resources, data and support of a global organization behind you so you can help your patients live healthier lives. We believe you deserve an exceptional career…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,"RN Complex Case Management - Hybrid in Las Vegas, NV",https://www.adzuna.com/land/ad/5798865869?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=EF738C75580AE99A19F71775B1D3DBC759A619D6,-114.0778,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZm9kZlBkSi04UkdnWDhwR2dmT3JaZyIsImkiOiI1Nzk4ODY1ODY5In0.uNLSleNgQLQ4iK2Y5hq6741u_tYnXW37EI_WZ22Kwpo,68871.35,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"Mesquite, Clark County","['US', 'Nevada', 'Clark County', 'Mesquite']",Adzuna::API::Response::Location,,
35.980035,40313.15,5798865855,"Optum NV is seeking a Case Manager RN - Cardiology to join our team in Las Vegas, NV. Optum is a clinician-led care organization that is changing the way clinicians work and live. As a member of the Optum Care Delivery team, you'll be an integral part of our vision to make healthcare better for everyone. At Optum, you'll have the clinical resources, data and support of a global organization behind you so you can help your patients live healthier lives. We believe you deserve an exceptional care…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,"RN Case Manager, Cardiology - Las Vegas, NV",https://www.adzuna.com/land/ad/5798865855?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=CD782FE7486AC7319443E22720562B729DD6E06C,-114.834527,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZm9kZlBkSi04UkdnWDhwR2dmT3JaZyIsImkiOiI1Nzk4ODY1ODU1In0.x_XkqEKzc3IohatWskxePIMyTheAzE7yvwuq1Hq38aM,40313.15,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"City, Clark County","['US', 'Nevada', 'Clark County', 'City']",Adzuna::API::Response::Location,,
36.3,72023.16,5798865874,"$10,000 Sign on Bonus for External Candidates As a member of the Optum Care Delivery team, you'll be an integral part of our vision to make healthcare better for everyone. At Optum, you'll have the clinical resources, data and support of a global organization behind you so you can help your patients live healthier lives. We believe you deserve an exceptional career, and will empower you to live your best life at work and at home. Experience the fulfillment of advancing the health of your commun…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,"RN, Surgery Center - Las Vegas, NV",https://www.adzuna.com/land/ad/5798865874?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=441ACB5CD3A6B184199F8565372DCFEA630CFA05,-115.1418,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZm9kZlBkSi04UkdnWDhwR2dmT3JaZyIsImkiOiI1Nzk4ODY1ODc0In0.qtzsX97phXYsdNu1Dq2RA4jB8sguvUuG5yNst8YiO7I,72023.16,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"North Las Vegas, Clark County","['US', 'Nevada', 'Clark County', 'North Las Vegas']",Adzuna::API::Response::Location,,
36.262726,84629.8,5798865856,"Optum NV is seeking a RN Complex Case Management to join our team in Las Vegas, NV. Optum is a clinician-led care organization that is changing the way clinicians work and live. As a member of the Optum Care Delivery team, you'll be an integral part of our vision to make healthcare better for everyone. At Optum, you'll have the clinical resources, data and support of a global organization behind you so you can help your patients live healthier lives. We believe you deserve an exceptional career…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,"RN Complex Case Management - Hybrid in Las Vegas, NV",https://www.adzuna.com/land/ad/5798865856?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=E103CE95E395BACE30E3A00738302C846131313A,-115.113911,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZm9kZlBkSi04UkdnWDhwR2dmT3JaZyIsImkiOiI1Nzk4ODY1ODU2In0.f3fMB66cBgglSmT3DwilzZCLAJCRraSSyqtQbYc4O-Y,84629.8,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"Nellis Air Force Base, Clark County","['US', 'Nevada', 'Clark County', 'Nellis Air Force Base']",Adzuna::API::Response::Location,,
36.10803,75011.31,5798865870,"Optum NV is seeking a RN Complex Case Management to join our team in Las Vegas, NV. Optum is a clinician-led care organization that is changing the way clinicians work and live. As a member of the Optum Care Delivery team, you'll be an integral part of our vision to make healthcare better for everyone. At Optum, you'll have the clinical resources, data and support of a global organization behind you so you can help your patients live healthier lives. We believe you deserve an exceptional career…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,"RN Complex Case Management - Hybrid in Las Vegas, NV",https://www.adzuna.com/land/ad/5798865870?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=B587E4213C851649789E11C7FB64B9980F060B9A,-115.245,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODg2NTg3MCIsInMiOiJmb2RmUGRKLThSR2dYOHBHZ2ZPclpnIn0.q5vnzye1Y-1dkbTUlhCywSqTmllBvgXOV1PHmGRee1Q,75011.31,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"Spring Valley, Clark County","['US', 'Nevada', 'Clark County', 'Spring Valley']",Adzuna::API::Response::Location,,
36.01979,92510.17,5798865857,"Optum NV is seeking a RN Complex Case Management to join our team in Las Vegas, NV. Optum is a clinician-led care organization that is changing the way clinicians work and live. As a member of the Optum Care Delivery team, you'll be an integral part of our vision to make healthcare better for everyone. At Optum, you'll have the clinical resources, data and support of a global organization behind you so you can help your patients live healthier lives. We believe you deserve an exceptional career…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,"RN Complex Case Management - Hybrid in Las Vegas, NV",https://www.adzuna.com/land/ad/5798865857?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=783DDF89EF060DB373F04D31743E9820F7886BA9,-115.15036,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZm9kZlBkSi04UkdnWDhwR2dmT3JaZyIsImkiOiI1Nzk4ODY1ODU3In0.-yBwS0I4vwRsUXZ0x3vhz_icSi7SVIPPg_ITSW7AwrE,92510.17,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"Enterprise, Clark County","['US', 'Nevada', 'Clark County', 'Enterprise']",Adzuna::API::Response::Location,,
36.8101,56567.97,5798865859,"$10,000 Sign on Bonus for External Candidates As a member of the Optum Care Delivery team, you'll be an integral part of our vision to make healthcare better for everyone. At Optum, you'll have the clinical resources, data and support of a global organization behind you so you can help your patients live healthier lives. We believe you deserve an exceptional career, and will empower you to live your best life at work and at home. Experience the fulfillment of advancing the health of your commun…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,"RN, Surgery Center - Las Vegas, NV",https://www.adzuna.com/land/ad/5798865859?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=7C78AD11D3A5500A4BD22F5E4E5FD59E07B23E5A,-114.0778,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODg2NTg1OSIsInMiOiJmb2RmUGRKLThSR2dYOHBHZ2ZPclpnIn0.PDmg0YIIwcWQqxd5FxK2GgWrhcLCvqnxsDTrsDT2e9Q,56567.97,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"Mesquite, Clark County","['US', 'Nevada', 'Clark County', 'Mesquite']",Adzuna::API::Response::Location,,
29.7194,95934.98,5798865848,"Explore opportunities with Kelsey-Seybold Clinic, part of the Optum family of businesses. Work with one of the nation's leading health care organizations and build your career at one of our 40 locations throughout Houston. Be part of a team that is nationally recognized for delivering coordinated and accountable care. As a multi-specialty clinic, we offer care from more than 900 medical providers in 65 medical specialties. Take on a rewarding opportunity to help drive higher quality, higher pat…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,RN - Cardiology - Kelsey-Seybold Clinic - Main Campus,https://www.adzuna.com/land/ad/5798865848?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=5BE17C16B55270C1FC068986D303EB3E67CECD1E,-95.22285,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZm9kZlBkSi04UkdnWDhwR2dmT3JaZyIsImkiOiI1Nzk4ODY1ODQ4In0.Bbiz3bu3P5zVxbbqc2XtSJ1UkEC6lUcXNYRfGC5K3FE,95934.98,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"Galena Park, Harris County","['US', 'Texas', 'Harris County', 'Galena Park']",Adzuna::API::Response::Location,,
36.21108,80668.49,5798865858,"Optum NV is seeking a RN Complex Case Management to join our team in Las Vegas, NV. Optum is a clinician-led care organization that is changing the way clinicians work and live. As a member of the Optum Care Delivery team, you'll be an integral part of our vision to make healthcare better for everyone. At Optum, you'll have the clinical resources, data and support of a global organization behind you so you can help your patients live healthier lives. We believe you deserve an exceptional career…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,"RN Complex Case Management - Hybrid in Las Vegas, NV",https://www.adzuna.com/land/ad/5798865858?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=3D80D298E7C7FD920237739EF478FD92B2A7FC2F,-115.07306,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZm9kZlBkSi04UkdnWDhwR2dmT3JaZyIsImkiOiI1Nzk4ODY1ODU4In0.pfnlZlOo5WauziJZFxN1S7zt8TeoqwWgFBypScDuNOU,80668.49,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,"Sunrise Manor, Clark County","['US', 'Nevada', 'Clark County', 'Sunrise Manor']",Adzuna::API::Response::Location,,
,72987.66,5798865863,"Optum NV is seeking a RN Complex Case Management to join our team in Las Vegas, NV. Optum is a clinician-led care organization that is changing the way clinicians work and live. As a member of the Optum Care Delivery team, you'll be an integral part of our vision to make healthcare better for everyone. At Optum, you'll have the clinical resources, data and support of a global organization behind you so you can help your patients live healthier lives. We believe you deserve an exceptional career…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,"RN Complex Case Management - Hybrid in Las Vegas, NV",https://www.adzuna.com/land/ad/5798865863?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=39FF645D36B06294132F6C29D66BD2DB66044C49,,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZm9kZlBkSi04UkdnWDhwR2dmT3JaZyIsImkiOiI1Nzk4ODY1ODYzIn0.a7Jyhl6MlqfFNqKy70bLORa06ht2sKUCrdEaMsOUZtA,72987.66,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,US,['US'],Adzuna::API::Response::Location,,
,59948.93,5798865873,"$10,000 Sign on Bonus for External Candidates As a member of the Optum Care Delivery team, you'll be an integral part of our vision to make healthcare better for everyone. At Optum, you'll have the clinical resources, data and support of a global organization behind you so you can help your patients live healthier lives. We believe you deserve an exceptional career, and will empower you to live your best life at work and at home. Experience the fulfillment of advancing the health of your commun…",Adzuna::API::Response::Job,2026-07-13T09:35:29Z,"RN, Surgery Center - Las Vegas, NV",https://www.adzuna.com/land/ad/5798865873?se=fodfPdJ-8RGgX8pGgfOrZg&utm_medium=api&utm_source=abfa41a4&v=BF8304B532DCF1F9BD3F67C48E3B5402F6CB07FC,,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZm9kZlBkSi04UkdnWDhwR2dmT3JaZyIsImkiOiI1Nzk4ODY1ODczIn0.BcmwpWA2bZbXbylXGX_22QuN0osg6pwyn7s1bkX0Kcs,59948.93,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,UnitedHealth Group,Adzuna::API::Response::Company,US,['US'],Adzuna::API::Response::Location,,
