salary_max,latitude,salary_is_predicted,created,adref,__CLASS__,id,description,longitude,redirect_url,title,salary_min,location.display_name,location.__CLASS__,location.area,company.__CLASS__,company.display_name,category.label,category.tag,category.__CLASS__,contract_time,contract_type
10284.0,33.751342,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4Mzk1MCIsInMiOiJRdDA2ZWRrdDhSR3I1TjhhZXNraWZ3In0.FDtw8BPW2SMjzxd_TXLBMAWsQAcEmhu3AkqEMHF_j3A,Adzuna::API::Response::Job,5685683950,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Westminster, CA Agency: Medical Solutions Pay: $2,571 per week Shift Information: Nights Start Date: 4/6/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified ICU/Critical Care RN in Westminster, California, 92683! A facility in Westminster, CA is seeking its next amazing RN (Registered Nurse) to work in ICU (Intensive Care Unit). Minimum of one (1) year of recent clinical exper…",-117.993992,https://www.adzuna.com/land/ad/5685683950?se=Qt06edkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=09C327BC80FBF2C96362C0B66CB86007865F156B,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $2,571 per week in Westminster, CA",10284.0,"Westminster, Orange County",Adzuna::API::Response::Location,"['US', 'California', 'Orange County', 'Westminster']",Adzuna::API::Response::Company,TravelNurseSource,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,permanent
7228.0,29.959577,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXQwNmVka3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzOTEzIn0.VcCCD2tnnU19609iua5XlmmqDP7UKnl9LLRZpKvmA6I,Adzuna::API::Response::Job,5685683913,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: New Orleans, LA Agency: Medical Solutions Pay: $1,807 per week Shift Information: Nights Start Date: 4/13/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified ICU/Critical Care RN in New Orleans, Louisiana, 70121! A facility in New Orleans, LA is seeking its next amazing RN (Registered Nurse) to work in SICU (Surgical Intensive Care Unit). Minimum of one (1) year of recent clin…",-90.077013,https://www.adzuna.com/land/ad/5685683913?se=Qt06edkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=E435B9BEC503AA831B03491A47C72FC35C5863F2,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $1,807 per week in New Orleans, LA",7228.0,"New Orleans, Orleans Parish",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Orleans Parish', 'New Orleans']",Adzuna::API::Response::Company,TravelNurseSource,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
9580.0,40.441694,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4MzkxOCIsInMiOiJRdDA2ZWRrdDhSR3I1TjhhZXNraWZ3In0.YfXTrubO_NuVM6w8fzGqgo0z2NrsAsux9E1V0nb6DwE,Adzuna::API::Response::Job,5685683918,"Registered Nurse (RN) | Operating Room Location: Pittsburgh, PA Agency: Medical Solutions Pay: $2,395 per week Shift Information: Nights Start Date: 4/6/2026 About the Position A facility in Pittsburgh, PA is seeking its next amazing RN (Registered Nurse) to work in OR (Operating Room). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters can get yo…",-79.990086,https://www.adzuna.com/land/ad/5685683918?se=Qt06edkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=2847B446180A71A760582146838F054FD5DB69B8,"Travel Nurse RN - Operating Room - $2,395 per week in Pittsburgh, PA",9580.0,"Pittsburgh, Allegheny County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Allegheny County', 'Pittsburgh']",Adzuna::API::Response::Company,Medical Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
9000.0,40.685203,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXQwNmVka3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzODk2In0.0tJmM5wS8cEjhyKpap0ZGCyiF2jJ8PTZVrho3-HouQQ,Adzuna::API::Response::Job,5685683896,"Registered Nurse (RN) | Medical-Surgical Location: Peoria, IL Agency: Medical Solutions Pay: $2,250 per week Shift Information: Days Start Date: 4/13/2026 About the Position A facility in Peoria, IL is seeking its next amazing RN (Registered Nurse) to work in Med Surg (Medical Surgical). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters can get y…",-89.59617,https://www.adzuna.com/land/ad/5685683896?se=Qt06edkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=9D1F4603172CECA19ABA9D5C0891263446EF4D4E,"Travel Nurse RN - Medical-Surgical - $2,250 per week in Peoria, IL",9000.0,"Peoria, Peoria County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'Peoria']",Adzuna::API::Response::Company,Medical Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
5608.0,34.563759,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXQwNmVka3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzODk4In0.XrZGsBOTM0K_NuU4WJra7PxwHp26fGVMs-ssX-3w92U,Adzuna::API::Response::Job,5685683898,"Registered Nurse (RN) | Psych Location: Lawton, OK Agency: Medical Solutions Pay: $1,402 per week Shift Information: Nights Start Date: 4/16/2026 About the Position A facility in Lawton, OK is seeking its next amazing RN (Registered Nurse) to work in Psychiatric Unit. Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters can get you where you want to…",-98.282128,https://www.adzuna.com/land/ad/5685683898?se=Qt06edkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=1405A03AA408BDA039C6EC9AE94BB70404901235,"Travel Nurse RN - Psych - $1,402 per week in Lawton, OK",5608.0,"Lawton, Comanche County",Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Comanche County', 'Lawton']",Adzuna::API::Response::Company,Medical Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
7064.0,40.258452,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4MzkxNiIsInMiOiJRdDA2ZWRrdDhSR3I1TjhhZXNraWZ3In0.93tb8iYm0wsD1YXvR3tjVUkhr3FlkA1CruJApM81bT0,Adzuna::API::Response::Job,5685683916,"Registered Nurse (RN) | Long-Term Acute Care Location: Harrisburg, PA Agency: Medical Solutions Pay: $1,766 per week Shift Information: Days Start Date: ASAP About the Position TravelNurseSource is working with Medical Solutions to find a qualified LTAC RN in Harrisburg, Pennsylvania, 17109! A facility in Harrisburg, PA is seeking its next amazing RN (Registered Nurse) to work in LTAC (Long Term Acute Care). Minimum of one (1) year of recent clinical experience required. Nurses and allied healt…",-76.886509,https://www.adzuna.com/land/ad/5685683916?se=Qt06edkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=2578B5B01A9A8CE50CC70C78F3A2CA0D87EDA3D2,"Travel Nurse RN - Long-Term Acute Care - $1,766 per week in Harrisburg, PA",7064.0,"Harrisburg, Dauphin County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Dauphin County', 'Harrisburg']",Adzuna::API::Response::Company,TravelNurseSource,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
6716.0,37.018244,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXQwNmVka3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzOTU4In0.ujyIy3QZBVY9IqJWnypyw2SAgOt3NoqUMSRgXrVORvY,Adzuna::API::Response::Job,5685683958,"Registered Nurse (RN) | Long-Term Acute Care Location: Bowling Green, KY Agency: Medical Solutions Pay: $1,679 per week Shift Information: Days Start Date: ASAP About the Position A facility in Bowling Green, KY is seeking its next amazing RN (Registered Nurse) to work in LTAC (Long Term Acute Care). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruit…",-86.463026,https://www.adzuna.com/land/ad/5685683958?se=Qt06edkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=D30F1E8B5BE0A329FC10D8683E681CA41C33BFB6,"Travel Nurse RN - Long-Term Acute Care - $1,679 per week in Bowling Green, KY",6716.0,"Bowling Green, Warren County",Adzuna::API::Response::Location,"['US', 'Kentucky', 'Warren County', 'Bowling Green']",Adzuna::API::Response::Company,Medical Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
8000.0,,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXQwNmVka3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzOTE0In0.YMoP3z_TN0gYw0MTAgxWO51BK50MqWCEZ5N29aEwxgI,Adzuna::API::Response::Job,5685683914,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Los Angeles, CA Agency: Medical Solutions Pay: $2,000 per week Shift Information: Nights Start Date: 4/27/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified ICU/Critical Care RN in Los Angeles, California, 90033! A facility in Los Angeles, CA is seeking its next amazing RN (Registered Nurse) to work in ICU (Intensive Care Unit). Minimum of one (1) year of recent clinical expe…",,https://www.adzuna.com/land/ad/5685683914?se=Qt06edkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=9B24F0AEEDA6CDDEDF0C5B0C69640DEBB9C10F33,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $2,000 per week in Los Angeles, CA",8000.0,"Los Angeles, Los Angeles County",Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Los Angeles']",Adzuna::API::Response::Company,TravelNurseSource,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
5876.0,26.190631,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4MzkyNSIsInMiOiJRdDA2ZWRrdDhSR3I1TjhhZXNraWZ3In0.tBETJ7YAFOh-20L2wObXIIkGef9FnbLUzseatTj1Nw4,Adzuna::API::Response::Job,5685683925,"Registered Nurse (RN) | Medical-Surgical Location: Harlingen, TX Agency: Medical Solutions Pay: $1,469 per week Shift Information: Nights Start Date: ASAP About the Position A facility in Harlingen, TX is seeking its next amazing RN (Registered Nurse) to work in Med Surg (Medical Surgical). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters can ge…",-97.696103,https://www.adzuna.com/land/ad/5685683925?se=Qt06edkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=A9DD5CB86913A19BDD05DDCCC1DEB4B73F5B2CD3,"Travel Nurse RN - Medical-Surgical - $1,469 per week in Harlingen, TX",5876.0,"Harlingen, Cameron County",Adzuna::API::Response::Location,"['US', 'Texas', 'Cameron County', 'Harlingen']",Adzuna::API::Response::Company,Medical Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
5712.0,26.108947,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXQwNmVka3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzOTQ5In0.tst2TKZ_eg6BJtIWrsWhajP6fZMoCkEINRaKR5moVv4,Adzuna::API::Response::Job,5685683949,"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Weston, FL Agency: Medical Solutions Pay: $1,428 per week Shift Information: Days Start Date: 4/20/2026 About the Position A facility in Weston, FL is seeking its next amazing RN (Registered Nurse) to work in ER (Emergency Room). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters can g…",-80.377,https://www.adzuna.com/land/ad/5685683949?se=Qt06edkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=9126E4C984120E2B70A0247FAF1E3840B60793F1,"Travel Nurse RN - Emergency Room (ER) / Trauma - $1,428 per week in Weston, FL",5712.0,"Weston, Broward County",Adzuna::API::Response::Location,"['US', 'Florida', 'Broward County', 'Weston']",Adzuna::API::Response::Company,Medical Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
6428.0,33.833506,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXQwNmVka3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzOTIwIn0.4yAeZ7Z6xWGMF7tmXRJvyLmYAcXVXLcB328Xtp6QtNg,Adzuna::API::Response::Job,5685683920,"Registered Nurse (RN) | Operating Room Location: Austell, GA Agency: Medical Solutions Pay: $1,607 per week Shift Information: Days Start Date: ASAP About the Position A facility in Austell, GA is seeking its next amazing RN (Registered Nurse) to work in OR (Operating Room). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters can get you where you …",-84.62475,https://www.adzuna.com/land/ad/5685683920?se=Qt06edkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=235A9625B3840867A93FCC8E92FA7DC01907DEC4,"Travel Nurse RN - Operating Room - $1,607 per week in Austell, GA",6428.0,"Austell, Cobb County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Cobb County', 'Austell']",Adzuna::API::Response::Company,Medical Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
11188.0,,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXQwNmVka3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzOTQ0In0.EFYE4h37e8U_bWRDfGFAwVNfq0St8xPlO00Gj8oytjA,Adzuna::API::Response::Job,5685683944,"Registered Nurse (RN) | Interventional Radiology Location: Chicago, IL Agency: Medical Solutions Pay: $2,797 per week Shift Information: Evenings Start Date: 4/14/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified Interventional Radiology RN in Chicago, Illinois, 60612! A facility in Chicago, IL is seeking its next amazing RN (Registered Nurse) to work in IR (Interventional Radiology). Minimum of one (1) year of recent clinical experience required. N…",,https://www.adzuna.com/land/ad/5685683944?se=Qt06edkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=9674365EBC4E080D52FD2F13BEB2FAE79B7CF424,"Travel Nurse RN - Interventional Radiology - $2,797 per week in Chicago, IL",11188.0,"Chicago, Cook County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Chicago']",Adzuna::API::Response::Company,TravelNurseSource,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,permanent
8900.0,40.685203,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4MzkzNiIsInMiOiJRdDA2ZWRrdDhSR3I1TjhhZXNraWZ3In0.K74pYJGuQ_iHF9WvFXTaFihXeFM8oHDjlwkG8zfNyyA,Adzuna::API::Response::Job,5685683936,"Registered Nurse (RN) | Medical-Surgical Location: Peoria, IL Agency: Medical Solutions Pay: $2,225 per week Shift Information: Nights Start Date: 4/27/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified Med/Surg RN in Peoria, Illinois, 61606! A facility in Peoria, IL is seeking its next amazing RN (Registered Nurse) to work in Med Surg (Medical Surgical). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare pro…",-89.59617,https://www.adzuna.com/land/ad/5685683936?se=Qt06edkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=7DBE3B08AC1225245E5013ACFAAC8958CD57DF3A,"Travel Nurse RN - Medical-Surgical - $2,225 per week in Peoria, IL",8900.0,"Peoria, Peoria County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'Peoria']",Adzuna::API::Response::Company,TravelNurseSource,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
6780.0,35.592746,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4MzkwNCIsInMiOiJRdDA2ZWRrdDhSR3I1TjhhZXNraWZ3In0.915JBLP8BZSNjjebF8Y6_iEWMmOWYxVmwCIg7XLpy7c,Adzuna::API::Response::Job,5685683904,"Registered Nurse (RN) | Neonatal Intensive Care Unit Location: Asheville, NC Agency: Medical Solutions Pay: $1,695 per week Shift Information: Nights Start Date: 4/20/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified NICU RN in Asheville, North Carolina, 28801! A facility in Asheville, NC is seeking its next amazing RN (Registered Nurse) to work in NICU (Neonatal Intensive Care Unit). Minimum of one (1) year of recent clinical experience required. N…",-82.556456,https://www.adzuna.com/land/ad/5685683904?se=Qt06edkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=8B58E66692585DB80198E954907DB2A0ABCCC851,"Travel Nurse RN - Neonatal Intensive Care Unit - $1,695 per week in Asheville, NC",6780.0,"Asheville, Buncombe County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Buncombe County', 'Asheville']",Adzuna::API::Response::Company,TravelNurseSource,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
9296.0,40.106073,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4Mzk1NiIsInMiOiJRdDA2ZWRrdDhSR3I1TjhhZXNraWZ3In0.U15CKIn4NpAMfAkWydhIEkKFWmqwFkOhTH6hGEA61sA,Adzuna::API::Response::Job,5685683956,"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Urbana, IL Agency: Medical Solutions Pay: $2,324 per week Shift Information: Nights Start Date: 4/13/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified ER/Trauma RN in Urbana, Illinois, 61801! A facility in Urbana, IL is seeking its next amazing RN (Registered Nurse) to work in ER (Emergency Room). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcar…",-88.221773,https://www.adzuna.com/land/ad/5685683956?se=Qt06edkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=8DE2A67732ED0AC80B8399E964E75B3CE196EF48,"Travel Nurse RN - Emergency Room (ER) / Trauma - $2,324 per week in Urbana, IL",9296.0,"Urbana, Champaign County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Champaign County', 'Urbana']",Adzuna::API::Response::Company,TravelNurseSource,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
5340.0,35.20454,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4MzkwOCIsInMiOiJRdDA2ZWRrdDhSR3I1TjhhZXNraWZ3In0.rqNPv6B65LMi0zZxyI3AKdyxxjB36zcI-vxh3bNSaMM,Adzuna::API::Response::Job,5685683908,"Registered Nurse (RN) | Medical-Surgical Location: Amarillo, TX Agency: Medical Solutions Pay: $1,335 per week Shift Information: Days Start Date: 4/13/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified Med/Surg RN in Amarillo, Texas, 79106! A facility in Amarillo, TX is seeking its next amazing RN (Registered Nurse) to work in Med Surg (Medical Surgical). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare pr…",-101.840707,https://www.adzuna.com/land/ad/5685683908?se=Qt06edkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=9198FE4568E82AFCF04AA64C4F21983DECC5C85C,"Travel Nurse RN - Medical-Surgical - $1,335 per week in Amarillo, TX",5340.0,"Amarillo, Potter County",Adzuna::API::Response::Location,"['US', 'Texas', 'Potter County', 'Amarillo']",Adzuna::API::Response::Company,TravelNurseSource,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
6916.0,43.500918,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4Mzk1MSIsInMiOiJRdDA2ZWRrdDhSR3I1TjhhZXNraWZ3In0.iM3NPsqdf5jO7uTgLKjojvi_tnEkQA0-QDqRkDG7Bao,Adzuna::API::Response::Job,5685683951,"Registered Nurse (RN) | Long-Term Care Location: Saco, ME Agency: Medical Solutions Pay: $1,729 per week Shift Information: Evenings Start Date: ASAP About the Position TravelNurseSource is working with Medical Solutions to find a qualified Long-Term Care RN in Saco, Maine, 04072! A facility in Saco, ME is seeking its next amazing RN (Registered Nurse) to work in LTC/SNF. Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high deman…",-70.442829,https://www.adzuna.com/land/ad/5685683951?se=Qt06edkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=54A8B6B30FCE90BB5FE46605DA3DD3F78C0E50C3,"Travel Nurse RN - Long-Term Care - $1,729 per week in Saco, ME",6916.0,"Saco, York County",Adzuna::API::Response::Location,"['US', 'Maine', 'York County', 'Saco']",Adzuna::API::Response::Company,TravelNurseSource,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
10948.0,42.53005,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4Mzg5MyIsInMiOiJRdDA2ZWRrdDhSR3I1TjhhZXNraWZ3In0.KwEfF8afZG3zMcpGfxsnF7jt4-G0uS1tAoT_C-i1Vbk,Adzuna::API::Response::Job,5685683893,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Pleasant Prairie, WI Agency: Medical Solutions Pay: $2,737 per week Shift Information: Nights Start Date: ASAP About the Position A facility in Pleasant Prairie, WI is seeking its next amazing RN (Registered Nurse) to work in ICU (Intensive Care Unit). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading…",-87.886264,https://www.adzuna.com/land/ad/5685683893?se=Qt06edkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=D0C0FCA04FCA3DF5D67EED24097157B139BE9A3C,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $2,737 per week in Pleasant Prairie, WI",10948.0,"Pleasant Prairie, Kenosha County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Kenosha County', 'Pleasant Prairie']",Adzuna::API::Response::Company,Medical Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
6716.0,37.018244,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M5ZGV0a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzOTIyIn0.QOg3wqieBcd68bDIbDiGzMoILFiV8bBjKqbBPM7iE6s,Adzuna::API::Response::Job,5685683922,"Registered Nurse (RN) | Long-Term Acute Care Location: Bowling Green, KY Agency: Medical Solutions Pay: $1,679 per week Shift Information: Days Start Date: ASAP About the Position TravelNurseSource is working with Medical Solutions to find a qualified LTAC RN in Bowling Green, Kentucky, 42104! A facility in Bowling Green, KY is seeking its next amazing RN (Registered Nurse) to work in LTAC (Long Term Acute Care). Minimum of one (1) year of recent clinical experience required. Nurses and allied …",-86.463026,https://www.adzuna.com/land/ad/5685683922?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=E091A354FE93BB2AE42D6F62ECD382800447860B,"Travel Nurse RN - Long-Term Acute Care - $1,679 per week in Bowling Green, KY",6716.0,"Bowling Green, Warren County",Adzuna::API::Response::Location,"['US', 'Kentucky', 'Warren County', 'Bowling Green']",Adzuna::API::Response::Company,TravelNurseSource,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
7460.0,39.77745,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M5ZGV0a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzOTM5In0.C6aHp-IaEWaNDRD70dzEXGSH2w5_ZJVtNonBp_SrDdk,Adzuna::API::Response::Job,5685683939,"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Indianapolis, IN Agency: Medical Solutions Pay: $1,865 per week Shift Information: Days Start Date: 4/6/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified ER/Trauma RN in Indianapolis, Indiana, 46237! A facility in Indianapolis, IN is seeking its next amazing RN (Registered Nurse) to work in ER (Emergency Room). Minimum of one (1) year of recent clinical experience required. Nurses and al…",-86.109012,https://www.adzuna.com/land/ad/5685683939?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=ADF4EA1D27D45AE4D20109AEE5D14D17082762EE,"Travel Nurse RN - Emergency Room (ER) / Trauma - $1,865 per week in Indianapolis, IN",7460.0,"Indianapolis, Marion County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Marion County', 'Indianapolis']",Adzuna::API::Response::Company,TravelNurseSource,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
7812.0,42.38168,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M5ZGV0a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzOTAyIn0.yJjkElT1vGRxPXwQBxSYNWsVKTebSjxaN8QCgfmfXX8,Adzuna::API::Response::Job,5685683902,"Registered Nurse (RN) | Rehab Location: Charlestown, MA Agency: Medical Solutions Pay: $1,953 per week Shift Information: Nights Start Date: 4/13/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified Rehab RN in Charlestown, Massachusetts, 02129! A facility in Charlestown, MA is seeking its next amazing RN (Registered Nurse) to work in Rehabilitation. Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare profession…",-71.064086,https://www.adzuna.com/land/ad/5685683902?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=E8C3ADD800E168A7DE3632F6CA6B9A2D9EAEA3D4,"Travel Nurse RN - Rehab - $1,953 per week in Charlestown, MA",7812.0,"Charlestown, Suffolk County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Suffolk County', 'Charlestown']",Adzuna::API::Response::Company,TravelNurseSource,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
