id,salary_max,salary_is_predicted,latitude,created,__CLASS__,description,contract_type,adref,longitude,title,salary_min,redirect_url,company.display_name,company.__CLASS__,category.__CLASS__,category.tag,category.label,location.display_name,location.__CLASS__,location.area,contract_time
5755522201,70000.0,0,42.48762,2026-06-07T10:05:42Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NTUyMjIwMSIsInMiOiJRZ2tlWllGaThSR0kyN2dLTHVlOUtBIn0.97q1SAg8-Kqt6QpSMMOf48Au4KQHXQwvCuLst7zZEn4,-91.45506,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522201?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Manchester, Delaware County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Delaware County', 'Manchester']",full_time
5755522220,70000.0,0,35.950206,2026-06-07T10:05:42Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUWdrZVpZRmk4UkdJMjdnS0x1ZTlLQSIsImkiOiI1NzU1NTIyMjIwIn0.buOqBecNMHNTyxRjZaopSmcrU8OZKFAdk7Xk9848tMs,-85.46737,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522220?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Sparta, White County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'White County', 'Sparta']",full_time
5755522177,70000.0,0,41.718246,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NTUyMjE3NyIsInMiOiJRZ2tlWllGaThSR0kyN2dLTHVlOUtBIn0.bLKGAsWBg5zFg_oZFvJwCi4jjOgyGfj2kWk8oRQVhnE,-88.36518,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522177?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Montgomery, Kendall County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Kendall County', 'Montgomery']",full_time
5755522170,70000.0,0,41.896951,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUWdrZVpZRmk4UkdJMjdnS0x1ZTlLQSIsImkiOiI1NzU1NTIyMTcwIn0.1PrL9ttEOEFR2Tx0Kwt2xbd0LMRwGMMXQtWUqbQo7iw,-92.276556,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522170?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Belle Plaine, Benton County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Benton County', 'Belle Plaine']",full_time
5755522171,70000.0,0,40.28832,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUWdrZVpZRmk4UkdJMjdnS0x1ZTlLQSIsImkiOiI1NzU1NTIyMTcxIn0.sryi6lWvs7RAzFTMVcv1spxXicria9-6t7w2usw2ULc,-86.045492,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522171?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Tipton, Tipton County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Tipton County', 'Tipton']",full_time
5755522162,70000.0,0,41.505148,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NTUyMjE2MiIsInMiOiJRZ2tlWllGaThSR0kyN2dLTHVlOUtBIn0.8v4S-nagwFe3IO_SZkYat4O7zsjGX6xet-PrWwwsZ6Q,-91.71158,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522162?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Joetown, Washington County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Washington County', 'Joetown']",full_time
5755522187,70000.0,0,42.677181,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NTUyMjE4NyIsInMiOiJRZ2tlWllGaThSR0kyN2dLTHVlOUtBIn0.zUv-2E-eF6o-6Py56BnSnJWACUWrviEnFswLIUwWRjM,-91.912886,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522187?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Oelwein, Fayette County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Fayette County', 'Oelwein']",full_time
5755522151,70000.0,0,40.971535,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUWdrZVpZRmk4UkdJMjdnS0x1ZTlLQSIsImkiOiI1NzU1NTIyMTUxIn0.wDeXyXSsf31cWa20p0sGCYjiWIX4JPjHcAGrUaNJ2-Y,-91.561906,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522151?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Mount Pleasant, Henry County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Henry County', 'Mount Pleasant']",full_time
5755522159,70000.0,0,41.299402,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NTUyMjE1OSIsInMiOiJRZ2tlWllGaThSR0kyN2dLTHVlOUtBIn0.SBypLkZHoJla4yqaf4ZuGhgqHprHXSG2L3_po5-AwNk,-91.689521,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522159?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Washington, Washington County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Washington County', 'Washington']",full_time
5755522157,70000.0,0,41.299402,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NTUyMjE1NyIsInMiOiJRZ2tlWllGaThSR0kyN2dLTHVlOUtBIn0.l23lYTtS6gosLgRtPx-8WCrQ8q0QTmYedP-UvuWiyRs,-91.689521,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522157?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Washington, Washington County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Washington County', 'Washington']",full_time
5755522194,70000.0,0,42.045009,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NTUyMjE5NCIsInMiOiJRZ2tlWllGaThSR0kyN2dLTHVlOUtBIn0.jfqPNm4AQngrWbusr1W4dpDNq6kMeoZPaEl9xKeEz2g,-91.595687,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522194?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Indian Creek, Linn County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Linn County', 'Indian Creek']",full_time
5755522176,70000.0,0,41.718246,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUWdrZVpZRmk4UkdJMjdnS0x1ZTlLQSIsImkiOiI1NzU1NTIyMTc2In0.IxGLmYVqbpnaGOScTOzdBIHhVJTuNXiih8pq1_dTh0Q,-88.36518,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522176?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Montgomery, Kendall County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Kendall County', 'Montgomery']",full_time
5755522168,70000.0,0,41.572697,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUWdrZVpZRmk4UkdJMjdnS0x1ZTlLQSIsImkiOiI1NzU1NTIyMTY4In0.4AT3aR0BaIpu6eQSBNziIIop-JqjU-NFXFNEkIZSR_Q,-91.26132,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522168?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"West Liberty, Muscatine County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Muscatine County', 'West Liberty']",full_time
5755522160,70000.0,0,41.505148,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NTUyMjE2MCIsInMiOiJRZ2tlWllGaThSR0kyN2dLTHVlOUtBIn0.dKzeREO6bNEgx_bT5eIfCWIwStfjy11VLWKKhp6LhYM,-91.71158,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522160?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Joetown, Washington County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Washington County', 'Joetown']",full_time
5755522182,70000.0,0,42.476222,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NTUyMjE4MiIsInMiOiJRZ2tlWllGaThSR0kyN2dLTHVlOUtBIn0.Lba_mRFKoAkmiywF0r7uDrMl-tQUouYxr25jrZbNxdk,-92.367138,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522182?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Blackhawk Village, Black Hawk County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Black Hawk County', 'Blackhawk Village']",full_time
5755522156,70000.0,0,41.299402,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUWdrZVpZRmk4UkdJMjdnS0x1ZTlLQSIsImkiOiI1NzU1NTIyMTU2In0.Iw5TQroSSQI2toM2LSpO2UiK7YJJDmojsLn9wAZIj8o,-91.689521,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522156?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Washington, Washington County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Washington County', 'Washington']",full_time
5755522185,70000.0,0,42.48288,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidk5NdFpvRmk4UkdIazVtcmNFdzBfUSIsImkiOiI1NzU1NTIyMTg1In0.xd-yGqrxhaNi4WE-I4OmyhAbLuBM1u_GPPLDhUO1ebs,-92.27706,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522185?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Evansdale, Black Hawk County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Black Hawk County', 'Evansdale']",full_time
5755522161,70000.0,0,41.505148,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidk5NdFpvRmk4UkdIazVtcmNFdzBfUSIsImkiOiI1NzU1NTIyMTYxIn0.yVJlgn7huQ7ysvZUDI4A3hyluue3MexkJSI9eWSojn0,-91.71158,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522161?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Joetown, Washington County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Washington County', 'Joetown']",full_time
5755522172,70000.0,0,41.896951,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NTUyMjE3MiIsInMiOiJ2Tk10Wm9GaThSR0hrNW1yY0V3MF9RIn0.oja8KJ5B76tL0NorJCiqDKO-9UjWc1MEIHnGUFCw-m0,-92.276556,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522172?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Belle Plaine, Benton County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Benton County', 'Belle Plaine']",full_time
5755522154,70000.0,0,40.971535,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NTUyMjE1NCIsInMiOiJ2Tk10Wm9GaThSR0hrNW1yY0V3MF9RIn0.hZiVBwh3R5ueRzA0o87aEjJENZBDgyBNv3Ilfldeh6s,-91.561906,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522154?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Mount Pleasant, Henry County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Henry County', 'Mount Pleasant']",full_time
5755522180,70000.0,0,42.476222,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NTUyMjE4MCIsInMiOiJ2Tk10Wm9GaThSR0hrNW1yY0V3MF9RIn0.eihtDNb2OQGyIEins1UuHxGB8URIfhFBTlFvd4lI0Fo,-92.367138,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522180?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Blackhawk Village, Black Hawk County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Black Hawk County', 'Blackhawk Village']",full_time
5755522186,70000.0,0,42.48288,2026-06-07T10:05:41Z,Adzuna::API::Response::Job,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NTUyMjE4NiIsInMiOiJ2Tk10Wm9GaThSR0hrNW1yY0V3MF9RIn0.2Esije2ElhKNuWbPuhLE6qNxsx6nAEj6CRb7cnXEZwc,-92.27706,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,https://www.adzuna.com/details/5755522186?utm_medium=api&utm_source=abfa41a4,U.S. Xpress - Dedicated,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Evansdale, Black Hawk County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Black Hawk County', 'Evansdale']",full_time
