__CLASS__,salary_is_predicted,adref,redirect_url,title,salary_min,latitude,salary_max,id,longitude,description,created,category.tag,category.label,category.__CLASS__,location.display_name,location.__CLASS__,location.area,company.__CLASS__,company.display_name,contract_time,contract_type
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjg3MCIsInMiOiJaaTVPWnY1UjhSR0hfZE5SeXRMMVBRIn0.FTupYI2LKlK2hYOgi3w3kmzVRtGCazEc0Rh7HbKUSms,https://www.adzuna.com/land/ad/5732422870?se=Zi5OZv5R8RGH_dNRytL1PQ&utm_medium=api&utm_source=abfa41a4&v=65BBE5941E2DBEBD59F44F88A69457F97A3AB55C,Senior Radar Engineer,225747.69,39.52728,225747.69,5732422870,-74.6067,"Job Description: What We're Doing Here at Lockheed Martin Rotary and Mission Systems (RMS) we take on the biggest and baddest challenges in the world. We seek out innovative ideas and creative solutions to seemingly impossible problems facing our customers in the Integrated Warfare Systems & Sensors (IWSS) organization. We collaborate with the best Radar engineers in the business across the Moorestown, NJ and Syracuse, NY sites to invent solutions where they don’t exist yet. We keep pushing the…",2026-05-17T09:35:29Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Germania, Atlantic County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Atlantic County', 'Germania']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmk1T1p2NVI4UkdIX2ROUnl0TDFQUSIsImkiOiI1NzMyNDIyODc2In0.9mNf5DaECUfl54k1kMtXrXURKNcm6ItBZGRFoQK8pzY,https://www.adzuna.com/land/ad/5732422876?se=Zi5OZv5R8RGH_dNRytL1PQ&utm_medium=api&utm_source=abfa41a4&v=D24B7D19DFB5476B9BC70F0BB1D8BE67CE2E5485,Systems Engineer: Radar System Design Level 2,130686.63,40.320526,130686.63,5732422876,-75.514301,"Job Description: WHAT WE'RE DOING As a part of the Lockheed Martin community, we take on challenges and find solutions using creativity and collaboration. If you’re looking to be a part of a passionate team solving these complex problems, then Rotary and Mission Systems is the place for you. By bringing together people that use their passion for purposeful innovation, at Lockheed Martin we keep people safe and solve the world's most complex challenges. Our people are some of the greatest minds …",2026-05-17T09:35:29Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Green Lane, Montgomery County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Montgomery County', 'Green Lane']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmk1T1p2NVI4UkdIX2ROUnl0TDFQUSIsImkiOiI1NzMyNDIyODg3In0.NTWx-6gCWTJspxR2YOyKwh_qxeTllflv_hBeoW9aBd4,https://www.adzuna.com/land/ad/5732422887?se=Zi5OZv5R8RGH_dNRytL1PQ&utm_medium=api&utm_source=abfa41a4&v=18F28F298614E12BADECDCFE181F7A86D8AD7CD2,"We're hiring! Radar, RF, SW and Sensors Engineering Opportunities",173382.16,39.857345,173382.16,5732422887,-75.821823,"Job Description: WHO WE ARE Lockheed Martin is shaping the future of defense through cutting edge radar and missile defense technologies, and we want you to help write the next chapter. As the premier developer of active electronically scanned array (AESA) radars and integrated air and missile defense solutions for the U.S. military, our allies, and more than 45 nations worldwide, we deliver world class situational awareness, early warning, and kill assessment capabilities in the most demanding…",2026-05-17T09:35:29Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Chatham, Chester County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Chester County', 'Chatham']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmk1T1p2NVI4UkdIX2ROUnl0TDFQUSIsImkiOiI1NzMyNDIyODc3In0.yFjzh6qPAR_kTqEYKYY8nc7JiawVP2bAquxq5w2Usv8,https://www.adzuna.com/land/ad/5732422877?se=Zi5OZv5R8RGH_dNRytL1PQ&utm_medium=api&utm_source=abfa41a4&v=1D3734412A3A805FDF1B2714004775040C290BD0,Senior Radar Engineer,190997.77,39.6192,190997.77,5732422877,-75.71076,"Job Description: What We're Doing Here at Lockheed Martin Rotary and Mission Systems (RMS) we take on the biggest and baddest challenges in the world. We seek out innovative ideas and creative solutions to seemingly impossible problems facing our customers in the Integrated Warfare Systems & Sensors (IWSS) organization. We collaborate with the best Radar engineers in the business across the Moorestown, NJ and Syracuse, NY sites to invent solutions where they don’t exist yet. We keep pushing the…",2026-05-17T09:35:29Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Glasgow, New Castle County",Adzuna::API::Response::Location,"['US', 'Delaware', 'New Castle County', 'Glasgow']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmk1T1p2NVI4UkdIX2ROUnl0TDFQUSIsImkiOiI1NzMyNDIyODkzIn0.YWKwzCKPuYKdbTqa7RqZxQAC_xGSU0iQPM-pjlk4cTM,https://www.adzuna.com/land/ad/5732422893?se=Zi5OZv5R8RGH_dNRytL1PQ&utm_medium=api&utm_source=abfa41a4&v=82A5AD7EF75F28894735064A194A09B8C63F17C4,Senior Radar Engineer,175215.25,40.124381,175215.25,5732422893,-74.500899,"Job Description: What We're Doing Here at Lockheed Martin Rotary and Mission Systems (RMS) we take on the biggest and baddest challenges in the world. We seek out innovative ideas and creative solutions to seemingly impossible problems facing our customers in the Integrated Warfare Systems & Sensors (IWSS) organization. We collaborate with the best Radar engineers in the business across the Moorestown, NJ and Syracuse, NY sites to invent solutions where they don’t exist yet. We keep pushing the…",2026-05-17T09:35:29Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Cream Ridge, Monmouth County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Monmouth County', 'Cream Ridge']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjg4NSIsInMiOiJaaTVPWnY1UjhSR0hfZE5SeXRMMVBRIn0.DstN9oJh0RNA2zfhZIWaz-LxdS7bVT9hrJ2_wMq50h4,https://www.adzuna.com/land/ad/5732422885?se=Zi5OZv5R8RGH_dNRytL1PQ&utm_medium=api&utm_source=abfa41a4&v=0928CB2EC9CC22DD1D2218AF99A6BF3562C561E5,Electrical Engineer,149386.1,40.29672,149386.1,5732422885,-74.61258,"Job Description: What We're Doing As a part of the Lockheed Martin community, we take on challenges and find solutions using creativity and collaboration. If you’re looking to be a part of a passionate team solving these complex problems, then Rotary and Mission Systems is the place for you. The Work We are seeking an experienced Electrical Engineer to support multiple programs in the Integrated Warfare Systems & Sensors business. This position requires knowledge of electrical engineering princ…",2026-05-17T09:35:29Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"New Jersey, US",Adzuna::API::Response::Location,"['US', 'New Jersey']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjg4MCIsInMiOiJaaTVPWnY1UjhSR0hfZE5SeXRMMVBRIn0.JX8zifm1znABzcz0DaumhD8IKrFYnbCMUrz-zxh6Ww0,https://www.adzuna.com/land/ad/5732422880?se=Zi5OZv5R8RGH_dNRytL1PQ&utm_medium=api&utm_source=abfa41a4&v=F8108F9C8D5ECD8750C688585CB640FD248F89D1,Senior Radar Engineer,184796.83,40.07424,184796.83,5732422880,-74.82318,"Job Description: What We're Doing Here at Lockheed Martin Rotary and Mission Systems (RMS) we take on the biggest and baddest challenges in the world. We seek out innovative ideas and creative solutions to seemingly impossible problems facing our customers in the Integrated Warfare Systems & Sensors (IWSS) organization. We collaborate with the best Radar engineers in the business across the Moorestown, NJ and Syracuse, NY sites to invent solutions where they don’t exist yet. We keep pushing the…",2026-05-17T09:35:29Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Burlington City, Burlington County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Burlington County', 'Burlington City']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmk1T1p2NVI4UkdIX2ROUnl0TDFQUSIsImkiOiI1NzMyNDIyODkwIn0.yiDJuZop1_wU5c0oWY36myiH452S1v1_6WU5wHfjqA4,https://www.adzuna.com/land/ad/5732422890?se=Zi5OZv5R8RGH_dNRytL1PQ&utm_medium=api&utm_source=abfa41a4&v=360FDA6174EA25FE06C267E1B59AFF95DBCFB94C,Physician (MD/DO) for In-home Visits,249593.16,37.884057,249593.16,5732422890,-87.086266,"Are you interested in working flexible hours, connecting with people one-on-one, and helping them re-engage with their health? At Signify Health, part of CVS Health®, our mission is to build trusted relationships to make people healthier. We’re hiring physician (MD/DO) contractors to conduct In-home Health Evaluations for Medicare Advantage, Medicaid, and certain commercial plan members. * Conduct in-home visits that focus on a person’s overall health and well-being and identify potential barri…",2026-05-17T09:35:29Z,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Reo, Spencer County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Spencer County', 'Reo']",Adzuna::API::Response::Company,Signify Health,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGs5elpfNVI4UkdpSmNoUHpLUnR3dyIsImkiOiI1NzMyNDIyODY5In0.deQHSDMTrmHD01JAN2kek0mg9-7v5YQr9mZ5tJkB5gY,https://www.adzuna.com/land/ad/5732422869?se=4k9zZ_5R8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=7C290D8075E163764E73146A7F95365AD6A24B99,Registered Nurse Cardiac Cath Lab,229669.06,39.731696,229669.06,5732422869,-104.969836,"Job Description: The Registered Nurse (RN) is a professional caregiver who assumes responsibility and accountability for assessing, planning, implementing, and evaluating the care of patients. The staff RN utilizes the nursing process by use of technology, therapeutic intervention, evidence-based practice and coordination of care with other health team members. Essential Functions Assess: Performs appropriate assessment of physical, social, and psychological status (including cognitive, communi…",2026-05-17T09:35:29Z,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Glendale, Denver",Adzuna::API::Response::Location,"['US', 'Colorado', 'Denver', 'Glendale']",Adzuna::API::Response::Company,Intermountain Health,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjg4MSIsInMiOiI0azl6Wl81UjhSR2lKY2hQektSdHd3In0.CSwVjwVDGPmGE78LYyjE1phYNhC4A4AUbRdHf62BrFA,https://www.adzuna.com/land/ad/5732422881?se=4k9zZ_5R8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=B85FD806376ADEB41DFF8B8D51813F7A4DCD1FDD,Electrical Engineer,129544.41,39.86742,129544.41,5732422881,-75.39216,"Job Description: What We're Doing As a part of the Lockheed Martin community, we take on challenges and find solutions using creativity and collaboration. If you’re looking to be a part of a passionate team solving these complex problems, then Rotary and Mission Systems is the place for you. The Work We are seeking an experienced Electrical Engineer to support multiple programs in the Integrated Warfare Systems & Sensors business. This position requires knowledge of electrical engineering princ…",2026-05-17T09:35:29Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Brookhaven, Delaware County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Delaware County', 'Brookhaven']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGs5elpfNVI4UkdpSmNoUHpLUnR3dyIsImkiOiI1NzMyNDIyODkxIn0.Y1Q9yjflnhuXnZRyQCxlhTcLFNAuUAVS9W4a-VyZgWU,https://www.adzuna.com/land/ad/5732422891?se=4k9zZ_5R8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=9EFBBA3C364F648123FECC95962D8E188126B8F7,Physician (MD/DO) for In-home Visits,295507.3,38.221076,295507.3,5732422891,-84.562962,"Are you interested in working flexible hours, connecting with people one-on-one, and helping them re-engage with their health? At Signify Health, part of CVS Health®, our mission is to build trusted relationships to make people healthier. We’re hiring physician (MD/DO) contractors to conduct In-home Health Evaluations for Medicare Advantage, Medicaid, and certain commercial plan members. * Conduct in-home visits that focus on a person’s overall health and well-being and identify potential barri…",2026-05-17T09:35:29Z,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Georgetown, Scott County",Adzuna::API::Response::Location,"['US', 'Kentucky', 'Scott County', 'Georgetown']",Adzuna::API::Response::Company,Signify Health,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGs5elpfNVI4UkdpSmNoUHpLUnR3dyIsImkiOiI1NzMyNDIyODYyIn0.wiXuMwGwT4C8EXymuwPn-QGqiVjfa55sz9kAbSU2D7I,https://www.adzuna.com/land/ad/5732422862?se=4k9zZ_5R8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=BBD9168077C2367EA43B5905C5F451E8353AFA96,"Travel MedSurg RN in Memphis, Tennessee",27843.1,35.028538,27843.1,5732422862,-90.013172,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",2026-05-17T09:35:28Z,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Southaven, DeSoto County",Adzuna::API::Response::Location,"['US', 'Mississippi', 'DeSoto County', 'Southaven']",Adzuna::API::Response::Company,Gifted Healthcare,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjg2MSIsInMiOiI0azl6Wl81UjhSR2lKY2hQektSdHd3In0.VkrcdlGXWyX0RFpEcbZEuAq_5IqXTwuJanQs-CpNYYc,https://www.adzuna.com/land/ad/5732422861?se=4k9zZ_5R8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=2825FBE6A8530FBC9065A73873FA612C77A19912,Senior Radar Engineer,161724.48,40.30522,161724.48,5732422861,-75.3629,"Job Description: What We're Doing Here at Lockheed Martin Rotary and Mission Systems (RMS) we take on the biggest and baddest challenges in the world. We seek out innovative ideas and creative solutions to seemingly impossible problems facing our customers in the Integrated Warfare Systems & Sensors (IWSS) organization. We collaborate with the best Radar engineers in the business across the Moorestown, NJ and Syracuse, NY sites to invent solutions where they don’t exist yet. We keep pushing the…",2026-05-17T09:35:28Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Franconia, Montgomery County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Montgomery County', 'Franconia']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjg1MCIsInMiOiI0azl6Wl81UjhSR2lKY2hQektSdHd3In0.fTXGnrZV_hNj3OkmGsZZi5ki1rw79o9vD7RN-5vGTkM,https://www.adzuna.com/land/ad/5732422850?se=4k9zZ_5R8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=EC5FB4A814D370BB6251BC960426676767302CBB,Registered Nurse Operating Room,165882.56,39.731696,165882.56,5732422850,-104.969836,"Job Description: The Registered Nurse (RN) is a professional caregiver who assumes responsibility and accountability for assessing, planning, implementing, and evaluating the care of patients. The staff RN utilizes the nursing process by use of technology, therapeutic intervention, evidence-based practice and coordination of care with other health team members. Join the surgical team at St. Joseph Hospital, where precision meets compassion. We’re looking for an experienced Operating Room RN who…",2026-05-17T09:35:28Z,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Glendale, Denver",Adzuna::API::Response::Location,"['US', 'Colorado', 'Denver', 'Glendale']",Adzuna::API::Response::Company,Intermountain Health,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjg2OCIsInMiOiI0azl6Wl81UjhSR2lKY2hQektSdHd3In0.8r1ce6UzBF-1ifSqKvHS-xs6QGEIXPvosXmyss7oD0k,https://www.adzuna.com/land/ad/5732422868?se=4k9zZ_5R8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=E1A68EC4D1FCE610A6BE13818C749253A61F3F47,"Travel MedSurg RN in Smyrna, Tennessee",23226.12,36.06939,23226.12,5732422868,-86.7259,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",2026-05-17T09:35:28Z,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Woodbine, Davidson County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Davidson County', 'Woodbine']",Adzuna::API::Response::Company,Gifted Healthcare,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGs5elpfNVI4UkdpSmNoUHpLUnR3dyIsImkiOiI1NzMyNDIyODU3In0.oB8KqKFQOm0lusnsKpYSEteWwA1PVNyFHQSpDGpIVjY,https://www.adzuna.com/land/ad/5732422857?se=4k9zZ_5R8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=3E0CBB5E94F1A1F13A5894C1500E8C3EBBE8B7D7,Senior Systems Engineer - Radar Signal Simulation & Processing,129723.18,39.462095,129723.18,5732422857,-74.980678,"Job Description: What We're Doing As a part of the Lockheed Martin community, we take on challenges and find solutions using creativity and collaboration. If you’re looking to be a part of a passionate team solving these complex problems, then Rotary and Mission Systems is the place for you. The Work Lockheed Martin Rotary & Mission Systems is seeking a full-time Senior Radar Systems Engineer. In this role, you will lead the design, analysis, testing, and requirements development and verificati…",2026-05-17T09:35:28Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Vineland, Cumberland County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Cumberland County', 'Vineland']",Adzuna::API::Response::Company,Lockheed Martin,full_time,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGs5elpfNVI4UkdpSmNoUHpLUnR3dyIsImkiOiI1NzMyNDIyODY0In0.PiN39BwP6Xv8Pgl35EnfQzU1-RhK7SRV_0cpipXcYgc,https://www.adzuna.com/land/ad/5732422864?se=4k9zZ_5R8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=ABA82DF164A0047AEFB943D9B0DC3FAC566E4E65,Senior Radar Engineer,163288.83,39.77478,163288.83,5732422864,-75.17178,"Job Description: What We're Doing Here at Lockheed Martin Rotary and Mission Systems (RMS) we take on the biggest and baddest challenges in the world. We seek out innovative ideas and creative solutions to seemingly impossible problems facing our customers in the Integrated Warfare Systems & Sensors (IWSS) organization. We collaborate with the best Radar engineers in the business across the Moorestown, NJ and Syracuse, NY sites to invent solutions where they don’t exist yet. We keep pushing the…",2026-05-17T09:35:28Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Mantua Heights, Gloucester County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Gloucester County', 'Mantua Heights']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGs5elpfNVI4UkdpSmNoUHpLUnR3dyIsImkiOiI1NzMyNDIyODU0In0.i_GHpE-jVhGG6KfP9xjKfALfJ58vEqEqQniCa5CMMEw,https://www.adzuna.com/land/ad/5732422854?se=4k9zZ_5R8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=3C592C27C69F3080C547903D4CFD398650C1163F,Senior Systems Engineer - Radar Signal Simulation & Processing,137665.69,40.107014,137665.69,5732422854,-75.213351,"Job Description: What We're Doing As a part of the Lockheed Martin community, we take on challenges and find solutions using creativity and collaboration. If you’re looking to be a part of a passionate team solving these complex problems, then Rotary and Mission Systems is the place for you. The Work Lockheed Martin Rotary & Mission Systems is seeking a full-time Senior Radar Systems Engineer. In this role, you will lead the design, analysis, testing, and requirements development and verificati…",2026-05-17T09:35:28Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Flourtown, Montgomery County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Montgomery County', 'Flourtown']",Adzuna::API::Response::Company,Lockheed Martin,full_time,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjg1MyIsInMiOiI0azl6Wl81UjhSR2lKY2hQektSdHd3In0.6LWYTAYUOgGpa5tDGYA7oJSQ2Fxz3p275SMdfCqWe9g,https://www.adzuna.com/land/ad/5732422853?se=4k9zZ_5R8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=D3FC2B14011354D44192A5DD1531B956EFDE4ACB,Electrical Engineer,131572.77,40.10238,131572.77,5732422853,-74.93136,"Job Description: What We're Doing As a part of the Lockheed Martin community, we take on challenges and find solutions using creativity and collaboration. If you’re looking to be a part of a passionate team solving these complex problems, then Rotary and Mission Systems is the place for you. The Work We are seeking an experienced Electrical Engineer to support multiple programs in the Integrated Warfare Systems & Sensors business. This position requires knowledge of electrical engineering princ…",2026-05-17T09:35:28Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Bensalem, Bucks County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Bucks County', 'Bensalem']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjg2MCIsInMiOiI0azl6Wl81UjhSR2lKY2hQektSdHd3In0.ouuLYTaUhXM4qEinF6QIMd-4XSqZabPrd563ooFuMZA,https://www.adzuna.com/land/ad/5732422860?se=4k9zZ_5R8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=B3AA0C153351FA80D52263E2366D6F6A058F0246,Staff Integration and Test Engineer - Radar Systems,168534.69,43.498017,168534.69,5732422860,-75.977654,"Job Description: At Lockheed Martin Rotary and Mission Systems, we are driven by innovation and integrity. We believe that by applying the highest standards of business ethics and visionary thinking, everything is within our reach – and yours as a Lockheed Martin employee. Lockheed Martin values your skills, training and education. Come and experience your future! What We’re Doing Our most advanced radar systems are designed by our Lockheed Martin team and we are looking for highly talent indiv…",2026-05-17T09:35:28Z,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Altmar, Oswego County",Adzuna::API::Response::Location,"['US', 'New York', 'Oswego County', 'Altmar']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGs5elpfNVI4UkdpSmNoUHpLUnR3dyIsImkiOiI1NzMyNDIyODUxIn0.4aoWf7cmrb7HuIQ61avfXHNvA_aZ1MTiwPVHt639FUU,https://www.adzuna.com/land/ad/5732422851?se=4k9zZ_5R8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=30F2D8942C32627AF7C1E4AAB4BB22F2E5CA0A42,Senior Radar Engineer,179290.67,40.353198,179290.67,5732422851,-74.271671,"Job Description: What We're Doing Here at Lockheed Martin Rotary and Mission Systems (RMS) we take on the biggest and baddest challenges in the world. We seek out innovative ideas and creative solutions to seemingly impossible problems facing our customers in the Integrated Warfare Systems & Sensors (IWSS) organization. We collaborate with the best Radar engineers in the business across the Moorestown, NJ and Syracuse, NY sites to invent solutions where they don’t exist yet. We keep pushing the…",2026-05-17T09:35:28Z,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"Wickatunk, Monmouth County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Monmouth County', 'Wickatunk']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGs5elpfNVI4UkdpSmNoUHpLUnR3dyIsImkiOiI1NzMyNDIyODQ5In0.ctY0drJ-7yvVXHSra2UfWHEJVpaqEgTviQwvfohM2kg,https://www.adzuna.com/land/ad/5732422849?se=4k9zZ_5R8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=80BAEE2276AC410A60D6EF379C7933114F997E30,Registered Nurse,73461.97,37.80936,73461.97,5732422849,-81.22068,"REM Community Services , a part of the Sevita family, provides community-based services for individuals with intellectual and developmental disabilities. Here we believe every person has the right to live well, and everyone deserves to have a fulfilling career. You’ll join a mission-driven team and create relationships that motivate us all every day. Join us today, and experience a career well lived. THRIVE AS A REGISTERED NURSE AT SEVITA. EACH DAY, YOU’LL Salary: $70,500.00 Sign on Bonus: $500…",2026-05-17T09:35:28Z,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Prosperity, Raleigh County",Adzuna::API::Response::Location,"['US', 'West Virginia', 'Raleigh County', 'Prosperity']",Adzuna::API::Response::Company,Sevita,full_time,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjg1NSIsInMiOiI0azl6Wl81UjhSR2lKY2hQektSdHd3In0.Ke2uLX36eNwHBmSkOX2yYazR2LwKoqV6QROjjt9dWjM,https://www.adzuna.com/land/ad/5732422855?se=4k9zZ_5R8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=FC5C668D8E2C7856F8449F898C75D900038BEC52,Staff Integration and Test Engineer - Radar Systems,151967.11,42.906505,151967.11,5732422855,-75.64941,"Job Description: At Lockheed Martin Rotary and Mission Systems, we are driven by innovation and integrity. We believe that by applying the highest standards of business ethics and visionary thinking, everything is within our reach – and yours as a Lockheed Martin employee. Lockheed Martin values your skills, training and education. Come and experience your future! What We’re Doing Our most advanced radar systems are designed by our Lockheed Martin team and we are looking for highly talent indiv…",2026-05-17T09:35:28Z,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Morrisville, Madison County",Adzuna::API::Response::Location,"['US', 'New York', 'Madison County', 'Morrisville']",Adzuna::API::Response::Company,Lockheed Martin,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyMjg0NyIsInMiOiI0azl6Wl81UjhSR2lKY2hQektSdHd3In0.uJJ3wG2XPpVJeL281b80CabONinBJsiRoGXJG8SnX9M,https://www.adzuna.com/land/ad/5732422847?se=4k9zZ_5R8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=F43C68F2DD302445A72557F52CD0DC7276FED214,Nurse Practitioner for In-home Visits,107035.56,37.506388,107035.56,5732422847,-82.332435,"Are you interested in working flexible hours, connecting with people one-on-one, and helping them re-engage with their health? At Signify Health, part of CVS Health®, our mission is to build trusted relationships to make people healthier. We’re hiring board-certified nurse practitioner contractors to conduct In-home Health Evaluations for Medicare Advantage, Medicaid, and certain commercial plan members. * Conduct in-home visits that focus on a person’s overall health and well-being and identif…",2026-05-17T09:35:28Z,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Praise, Pike County",Adzuna::API::Response::Location,"['US', 'Kentucky', 'Pike County', 'Praise']",Adzuna::API::Response::Company,Signify Health,,
